 

stn;time;pva200s0;tre200s0;rre150z0;ure200s0;tde200s0;fkl010z0
MMGTT;202201170430;4.5;-2.5;0.0;88.1;-4.2;1.5
MMGTT;202201170440;4.4;-2.6;0.0;86.7;-4.5;1.5
MMGTT;202201170450;4.4;-2.7;0.0;87.4;-4.5;1.5
MMGTT;202201170500;4.3;-2.8;0.0;86.1;-4.8;1.0
MMGTT;202201170510;4.2;-3.0;0.0;86.0;-5.0;1.5
MMGTT;202201170520;4.1;-3.2;0.0;86.0;-5.2;1.5
MMGTT;202201170530;4.1;-3.3;0.0;86.0;-5.3;2.1
MMGTT;202201170540;4.1;-3.5;0.0;86.0;-5.5;1.5
MMGTT;202201170550;4.0;-3.6;0.0;86.0;-5.6;1.5
MMGTT;202201170600;3.9;-3.7;0.0;84.7;-5.9;2.1
MMGTT;202201170610;3.9;-3.8;0.0;85.3;-5.9;1.5
MMGTT;202201170620;3.9;-4.0;0.0;85.3;-6.1;1.0
MMGTT;202201170630;3.8;-4.2;0.0;85.3;-6.3;1.5
MMGTT;202201170640;3.8;-4.3;0.0;85.9;-6.3;2.1
MMGTT;202201170650;3.8;-4.4;0.0;85.9;-6.4;1.5
MMGTT;202201170700;3.8;-4.6;0.0;86.5;-6.5;2.1
MMGTT;202201170710;3.8;-4.6;0.0;86.5;-6.5;2.1
MMGTT;202201170720;3.8;-4.6;0.0;86.5;-6.5;2.1
MMGTT;202201170730;3.7;-4.4;0.0;84.6;-6.6;2.1
MMGTT;202201170740;3.8;-4.3;0.0;84.6;-6.5;2.1
MMGTT;202201170750;3.8;-4.3;0.0;85.2;-6.4;2.1
MMGTT;202201170800;3.8;-4.3;0.0;85.2;-6.4;1.5
MMGTT;202201170810;3.8;-4.2;0.0;84.6;-6.4;2.1
MMGTT;202201170820;3.7;-4.2;0.0;83.3;-6.6;2.1
MMGTT;202201170830;3.8;-4.2;0.0;84.0;-6.5;1.0
MMGTT;202201170840;3.7;-4.2;0.0;83.3;-6.6;1.5
MMGTT;202201170850;3.7;-4.2;0.0;82.7;-6.7;1.5
MMGTT;202201170900;3.7;-4.3;0.0;82.7;-6.8;1.5
MMGTT;202201170910;3.7;-4.3;0.0;83.9;-6.6;2.1
MMGTT;202201170920;3.8;-4.2;0.0;84.0;-6.5;2.1
MMGTT;202201170930;3.9;-3.9;0.0;84.6;-6.1;2.1
MMGTT;202201170940;3.9;-3.7;0.0;84.7;-5.9;1.5
MMGTT;202201170950;4.0;-3.4;0.0;84.7;-5.6;1.0
MMGTT;202201171000;4.1;-3.1;0.0;84.1;-5.4;2.1
MMGTT;202201171010;4.2;-2.8;0.0;84.8;-5.0;0.5
MMGTT;202201171020;4.3;-2.6;0.0;86.1;-4.6;0.0
MMGTT;202201171030;4.2;-2.6;0.0;84.2;-4.9;0.5
MMGTT;202201171040;4.2;-2.4;0.0;82.9;-4.9;1.0
MMGTT;202201171050;4.2;-2.3;0.0;81.7;-5.0;0.5
MMGTT;202201171100;4.3;-2.3;0.0;82.9;-4.8;0.5
MMGTT;202201171110;4.2;-2.3;0.0;81.1;-5.1;1.0
MMGTT;202201171120;4.2;-2.3;0.0;81.1;-5.1;0.5
MMGTT;202201171130;4.2;-2.3;0.0;82.3;-4.9;1.0
MMGTT;202201171140;4.2;-2.3;0.0;81.1;-5.1;0.5
MMGTT;202201171150;4.1;-2.3;0.0;79.8;-5.3;0.5
MMGTT;202201171200;4.2;-2.3;0.0;81.1;-5.1;0.0
MMGTT;202201171210;4.2;-2.3;0.0;81.1;-5.1;0.0
MMGTT;202201171220;4.1;-2.4;0.0;79.8;-5.4;0.0
MMGTT;202201171230;4.1;-2.6;0.0;81.0;-5.4;0.0
MMGTT;202201171240;4.1;-2.6;0.0;81.6;-5.3;0.0
MMGTT;202201171250;4.1;-2.7;0.0;81.0;-5.5;0.0
MMGTT;202201171300;4.1;-2.7;0.0;82.2;-5.3;0.0
MMGTT;202201171310;4.2;-2.7;0.0;82.9;-5.2;0.5
MMGTT;202201171320;4.2;-2.7;0.0;82.9;-5.2;1.0
MMGTT;202201171330;4.2;-2.7;0.0;84.1;-5.0;0.5
MMGTT;202201171340;4.2;-2.7;0.0;82.9;-5.2;1.0
MMGTT;202201171350;4.2;-2.7;0.0;84.1;-5.0;1.0
MMGTT;202201171400;4.2;-2.8;0.0;85.4;-4.9;2.1
MMGTT;202201171410;4.3;-2.7;0.0;86.1;-4.7;1.5
MMGTT;202201171420;4.3;-2.7;0.0;86.1;-4.7;1.0
MMGTT;202201171430;4.3;-2.7;0.0;86.1;-4.7;1.0
MMGTT;202201171440;4.3;-2.7;0.0;86.1;-4.7;1.0
MMGTT;202201171450;4.3;-2.7;0.0;86.1;-4.7;1.0
MMGTT;202201171500;4.3;-2.7;0.0;86.1;-4.7;1.0
MMGTT;202201171510;4.3;-2.7;0.0;86.1;-4.7;2.1
MMGTT;202201171520;4.3;-2.7;0.0;86.1;-4.7;1.5
MMGTT;202201171530;4.3;-2.6;0.0;86.1;-4.6;2.1
MMGTT;202201171540;4.3;-2.6;0.0;86.1;-4.6;2.1
MMGTT;202201171550;4.3;-2.6;0.0;86.1;-4.6;1.0
MMGTT;202201171600;4.2;-2.7;0.0;84.8;-4.9;1.0
MMGTT;202201171610;4.2;-2.9;0.0;84.8;-5.1;1.0
MMGTT;202201171620;4.2;-3.1;0.0;86.0;-5.1;1.0
MMGTT;202201171630;4.1;-3.3;0.0;85.4;-5.4;1.5
MMGTT;202201171640;4.1;-3.5;0.0;86.0;-5.5;0.5
MMGTT;202201171650;4.1;-3.7;0.0;87.3;-5.5;2.1
MMGTT;202201171700;4.0;-3.7;0.0;86.6;-5.6;1.5
MMGTT;202201171710;4.1;-3.8;0.0;87.9;-5.5;1.5
MMGTT;202201171720;4.1;-3.8;0.0;87.9;-5.5;1.0
MMGTT;202201171730;4.1;-3.8;0.0;88.6;-5.4;1.5
MMGTT;202201171740;4.1;-3.9;0.0;89.3;-5.4;1.5
MMGTT;202201171750;4.0;-4.0;0.0;87.9;-5.7;0.5
MMGTT;202201171800;4.0;-4.1;0.0;88.6;-5.7;1.0
MMGTT;202201171810;3.9;-4.2;0.0;87.9;-5.9;0.5
MMGTT;202201171820;4.0;-4.3;0.0;89.3;-5.8;1.5
MMGTT;202201171830;3.9;-4.4;0.0;88.6;-6.0;0.5
MMGTT;202201171840;3.9;-4.6;0.0;89.2;-6.1;0.5
MMGTT;202201171850;3.8;-4.7;0.0;89.2;-6.2;1.0
MMGTT;202201171900;3.8;-4.8;0.0;89.2;-6.3;0.5
MMGTT;202201171910;3.8;-4.8;0.0;89.9;-6.2;0.5
MMGTT;202201171920;3.9;-4.7;0.0;89.9;-6.1;1.0
MMGTT;202201171930;3.9;-4.7;0.0;90.6;-6.0;1.0
MMGTT;202201171940;3.9;-4.7;0.0;91.3;-5.9;1.0
MMGTT;202201171950;4.1;-4.3;0.0;92.0;-5.4;1.5
MMGTT;202201172000;4.1;-4.2;0.0;92.0;-5.3;0.0
MMGTT;202201172010;4.1;-4.1;0.0;92.0;-5.2;1.0
MMGTT;202201172020;4.2;-3.9;0.0;92.7;-4.9;0.5
MMGTT;202201172030;4.3;-3.8;0.0;93.4;-4.7;0.0
MMGTT;202201172040;4.3;-3.6;0.0;92.8;-4.6;0.5
MMGTT;202201172050;4.4;-3.5;0.0;92.8;-4.5;1.5
MMGTT;202201172100;4.4;-3.4;0.0;92.8;-4.4;1.5
MMGTT;202201172110;4.4;-3.4;0.0;92.8;-4.4;0.5
MMGTT;202201172120;4.4;-3.3;0.0;92.8;-4.3;0.0
MMGTT;202201172130;4.4;-3.3;0.0;92.8;-4.3;1.0
MMGTT;202201172140;4.4;-3.3;0.0;92.8;-4.3;1.5
MMGTT;202201172150;4.4;-3.4;0.0;92.1;-4.5;1.0
MMGTT;202201172200;4.3;-3.4;0.0;91.4;-4.6;1.5
MMGTT;202201172210;4.3;-3.6;0.0;92.1;-4.7;0.5
MMGTT;202201172220;4.3;-3.6;0.0;92.1;-4.7;1.5
MMGTT;202201172230;4.3;-3.6;0.0;92.1;-4.7;1.5
MMGTT;202201172240;4.4;-3.4;0.0;92.8;-4.4;2.1
MMGTT;202201172250;4.4;-3.3;0.0;92.8;-4.3;2.1
MMGTT;202201172300;4.5;-3.1;0.0;93.5;-4.0;2.1
MMGTT;202201172310;4.6;-2.8;0.0;92.8;-3.8;2.1
MMGTT;202201172320;4.7;-2.7;0.0;93.5;-3.6;2.1
MMGTT;202201172330;4.7;-2.5;0.0;92.1;-3.6;2.1
MMGTT;202201172340;4.8;-2.3;0.0;92.1;-3.4;2.1
MMGTT;202201172350;4.8;-2.2;0.0;91.5;-3.4;1.5
MMGTT;202201180000;4.8;-2.1;0.0;91.5;-3.3;1.5
MMGTT;202201180010;4.8;-2.1;0.0;91.5;-3.3;1.5
MMGTT;202201180020;4.7;-2.1;0.0;90.1;-3.5;2.1
MMGTT;202201180030;4.7;-2.1;0.0;90.1;-3.5;2.1
MMGTT;202201180040;4.7;-2.1;0.0;89.4;-3.6;2.1
MMGTT;202201180050;4.6;-2.2;0.0;88.1;-3.9;1.5
MMGTT;202201180100;4.5;-2.3;0.0;88.1;-4.0;0.5
MMGTT;202201180110;4.4;-2.6;0.0;87.4;-4.4;1.5
MMGTT;202201180120;4.3;-2.9;0.0;87.4;-4.7;1.0
MMGTT;202201180130;4.2;-3.2;0.0;87.3;-5.0;1.0
MMGTT;202201180140;4.1;-3.4;0.0;86.7;-5.3;1.0
MMGTT;202201180150;4.1;-3.7;0.0;87.3;-5.5;1.5
MMGTT;202201180200;4.0;-4.0;0.0;87.3;-5.8;1.5
MMGTT;202201180210;3.9;-4.2;0.0;87.9;-5.9;1.0
MMGTT;202201180220;3.9;-4.3;0.0;88.6;-5.9;1.5
MMGTT;202201180230;3.9;-4.5;0.0;89.2;-6.0;1.0
MMGTT;202201180240;3.8;-4.7;0.0;89.2;-6.2;1.5
MMGTT;202201180250;3.8;-4.8;0.0;88.5;-6.4;1.0
MMGTT;202201180300;3.8;-4.9;0.0;89.9;-6.3;2.1
MMGTT;202201180310;3.8;-4.9;0.0;90.6;-6.2;2.6
MMGTT;202201180320;3.8;-4.9;0.0;90.6;-6.2;2.1
MMGTT;202201180330;3.8;-4.9;0.0;90.6;-6.2;1.5
MMGTT;202201180340;3.8;-4.9;0.0;90.6;-6.2;1.5
MMGTT;202201180350;3.8;-4.9;0.0;90.6;-6.2;1.5
MMGTT;202201180400;3.8;-5.0;0.0;91.3;-6.2;1.0
MMGTT;202201180410;3.8;-5.1;0.0;91.3;-6.3;1.5
MMGTT;202201180420;3.8;-5.2;0.0;90.6;-6.5;0.5
MMGTT;202201180430;3.7;-5.3;0.0;90.5;-6.6;1.5
MMGTT;202201180440;3.7;-5.5;0.0;91.2;-6.7;1.0
MMGTT;202201180450;3.7;-5.6;0.0;91.2;-6.8;1.5
MMGTT;202201180500;3.7;-5.6;0.0;92.6;-6.6;1.5
MMGTT;202201180510;3.7;-5.6;0.0;92.6;-6.6;1.5
MMGTT;202201180520;3.7;-5.6;0.0;92.6;-6.6;1.5
MMGTT;202201180530;3.8;-5.4;0.0;91.9;-6.5;1.5
MMGTT;202201180540;3.8;-5.4;0.0;91.9;-6.5;1.5
MMGTT;202201180550;3.8;-5.4;0.0;91.9;-6.5;1.5
MMGTT;202201180600;3.8;-5.3;0.0;91.9;-6.4;2.1
MMGTT;202201180610;3.8;-5.3;0.0;91.9;-6.4;1.5
MMGTT;202201180620;3.8;-5.3;0.0;91.9;-6.4;1.5
MMGTT;202201180630;3.8;-5.3;0.0;91.9;-6.4;2.1
MMGTT;202201180640;3.8;-5.3;0.0;91.9;-6.4;1.5
MMGTT;202201180650;3.8;-5.4;0.0;91.9;-6.5;1.5
MMGTT;202201180700;3.8;-5.3;0.0;91.9;-6.4;2.1
MMGTT;202201180710;3.8;-5.3;0.0;91.9;-6.4;2.1
MMGTT;202201180720;3.8;-5.3;0.0;91.9;-6.4;1.5
MMGTT;202201180730;3.8;-5.3;0.0;91.9;-6.4;2.1
MMGTT;202201180740;3.8;-5.3;0.0;91.9;-6.4;1.5
MMGTT;202201180750;3.8;-5.3;0.0;91.2;-6.5;2.1
MMGTT;202201180800;3.8;-5.2;0.0;90.6;-6.5;2.1
MMGTT;202201180810;3.8;-5.2;0.0;91.3;-6.4;2.1
MMGTT;202201180820;3.8;-5.1;0.0;91.3;-6.3;2.1
MMGTT;202201180830;3.8;-5.0;0.0;91.3;-6.2;2.1
MMGTT;202201180840;3.8;-4.9;0.0;90.6;-6.2;2.1
MMGTT;202201180850;3.8;-4.9;0.0;89.9;-6.3;1.5
MMGTT;202201180900;3.8;-4.9;0.0;89.9;-6.3;1.5
MMGTT;202201180910;3.8;-4.8;0.0;89.9;-6.2;1.5
MMGTT;202201180920;3.9;-4.7;0.0;89.9;-6.1;2.1
MMGTT;202201180930;3.9;-4.6;-;89.7;-;2.0
MMGTT;202201180940;3.9;-4.4;-;89.5;-;1.9
MMGTT;202201180950;4.0;-4.3;-;89.3;-;1.9
MMGTT;202201181000;4.0;-4.1;-;89.2;-;1.8
MMGTT;202201181010;4.1;-3.9;-;89.0;-;1.7
MMGTT;202201181020;4.1;-3.8;-;88.8;-;1.6
MMGTT;202201181030;4.1;-3.6;-;88.6;-;1.5
MMGTT;202201181040;4.2;-3.5;-;88.4;-;1.4
MMGTT;202201181050;4.2;-3.3;-;88.2;-;1.4
MMGTT;202201181100;4.2;-3.2;-;88.0;-;1.3
MMGTT;202201181110;4.3;-3.1;-;87.8;-;1.2
MMGTT;202201181120;4.3;-2.9;-;87.6;-;1.1
MMGTT;202201181130;4.3;-2.8;0.0;87.4;-4.6;1.0
MMGTT;202201181140;4.3;-2.8;0.0;86.1;-4.8;1.0
MMGTT;202201181150;4.3;-2.8;0.0;86.1;-4.8;0.5
MMGTT;202201181200;4.3;-2.7;0.0;86.1;-4.7;0.0
MMGTT;202201181210;4.2;-2.8;0.0;85.4;-4.9;0.5
MMGTT;202201181220;4.2;-2.8;0.0;85.4;-4.9;0.0
MMGTT;202201181230;4.2;-2.8;0.0;84.8;-5.0;0.0
MMGTT;202201181240;4.1;-2.9;0.0;83.5;-5.3;0.0
MMGTT;202201181250;4.1;-3.0;0.0;84.1;-5.3;0.0
MMGTT;202201181300;4.2;-2.9;0.0;84.8;-5.1;0.0
MMGTT;202201181310;4.2;-2.9;0.0;85.4;-5.0;0.0
MMGTT;202201181320;4.1;-3.0;0.0;84.7;-5.2;0.0
MMGTT;202201181330;4.2;-3.1;0.0;85.4;-5.2;1.0
MMGTT;202201181340;4.1;-3.2;0.0;85.4;-5.3;1.0
MMGTT;202201181350;4.1;-3.2;0.0;86.0;-5.2;0.5
MMGTT;202201181400;4.2;-3.2;0.0;87.3;-5.0;1.5
MMGTT;202201181410;4.2;-3.2;0.0;87.3;-5.0;1.0
MMGTT;202201181420;4.2;-3.2;0.0;87.3;-5.0;1.0
MMGTT;202201181430;4.2;-3.2;0.0;87.3;-5.0;2.1
MMGTT;202201181440;4.2;-3.1;0.0;86.7;-5.0;1.5
MMGTT;202201181450;4.3;-3.1;0.0;88.0;-4.8;2.1
MMGTT;202201181500;4.2;-3.2;0.0;88.0;-4.9;1.5
MMGTT;202201181510;4.3;-3.1;0.0;88.0;-4.8;2.1
MMGTT;202201181520;4.3;-3.1;0.0;88.0;-4.8;2.1
MMGTT;202201181530;4.3;-3.1;0.0;88.0;-4.8;2.1
MMGTT;202201181540;4.3;-3.1;0.0;88.0;-4.8;1.0
MMGTT;202201181550;4.3;-3.1;0.0;88.0;-4.8;0.0
MMGTT;202201181600;4.2;-3.2;0.0;88.0;-4.9;0.0
MMGTT;202201181610;4.2;-3.3;0.0;86.7;-5.2;0.5
MMGTT;202201181620;4.1;-3.4;0.0;86.7;-5.3;1.0
MMGTT;202201181630;4.1;-3.7;0.0;87.3;-5.5;1.5
MMGTT;202201181640;4.0;-3.8;0.0;86.6;-5.7;1.0
MMGTT;202201181650;4.0;-4.0;0.0;87.9;-5.7;1.5
MMGTT;202201181700;3.9;-4.2;0.0;87.9;-5.9;0.5
MMGTT;202201181710;3.9;-4.3;0.0;87.9;-6.0;1.5
MMGTT;202201181720;3.9;-4.4;0.0;88.6;-6.0;1.5
MMGTT;202201181730;3.9;-4.5;0.0;89.2;-6.0;1.5
MMGTT;202201181740;3.9;-4.6;0.0;90.6;-5.9;1.5
MMGTT;202201181750;3.9;-4.7;0.0;89.9;-6.1;1.5
MMGTT;202201181800;3.9;-4.7;0.0;89.9;-6.1;2.1
MMGTT;202201181810;3.8;-4.8;0.0;89.9;-6.2;2.1
MMGTT;202201181820;3.8;-4.9;0.0;89.9;-6.3;1.5
MMGTT;202201181830;3.8;-4.9;0.0;89.9;-6.3;2.1
MMGTT;202201181840;3.8;-5.0;0.0;91.3;-6.2;2.1
MMGTT;202201181850;3.8;-5.1;0.0;90.6;-6.4;1.5
MMGTT;202201181900;3.8;-5.1;0.0;91.3;-6.3;2.1
MMGTT;202201181910;3.8;-5.0;0.0;91.3;-6.2;2.1
MMGTT;202201181920;3.8;-5.1;0.0;91.3;-6.3;1.5
MMGTT;202201181930;3.8;-5.1;0.0;91.3;-6.3;2.1
MMGTT;202201181940;3.8;-5.0;0.0;91.3;-6.2;1.5
MMGTT;202201181950;3.8;-5.0;0.0;91.3;-6.2;2.1
MMGTT;202201182000;3.8;-4.9;0.0;90.6;-6.2;1.5
MMGTT;202201182010;3.9;-4.8;0.0;90.6;-6.1;1.5
MMGTT;202201182020;3.9;-4.8;0.0;90.6;-6.1;1.5
MMGTT;202201182030;3.9;-4.8;0.0;90.6;-6.1;1.0
MMGTT;202201182040;3.9;-4.9;0.0;91.3;-6.1;2.1
MMGTT;202201182050;3.8;-5.0;0.0;89.9;-6.4;1.0
MMGTT;202201182100;3.8;-5.1;0.0;90.6;-6.4;2.1
MMGTT;202201182110;3.8;-5.2;0.0;91.3;-6.4;1.0
MMGTT;202201182120;3.8;-5.3;0.0;91.2;-6.5;2.1
MMGTT;202201182130;3.7;-5.3;0.0;90.5;-6.6;2.1
MMGTT;202201182140;3.8;-5.3;0.0;91.2;-6.5;2.1
MMGTT;202201182150;3.7;-5.3;0.0;90.5;-6.6;1.5
MMGTT;202201182200;3.7;-5.4;0.0;90.5;-6.7;1.5
MMGTT;202201182210;3.7;-5.5;0.0;91.2;-6.7;1.5
MMGTT;202201182220;3.7;-5.6;0.0;91.2;-6.8;1.5
MMGTT;202201182230;3.6;-5.7;0.0;91.2;-6.9;2.1
MMGTT;202201182240;3.6;-5.7;0.0;91.2;-6.9;2.1
MMGTT;202201182250;3.7;-5.7;0.0;91.9;-6.8;1.5
MMGTT;202201182300;3.6;-5.7;0.0;90.5;-7.0;2.1
MMGTT;202201182310;3.7;-5.7;0.0;91.9;-6.8;2.1
MMGTT;202201182320;3.6;-5.8;0.0;91.9;-6.9;1.5
MMGTT;202201182330;3.6;-5.8;0.0;91.9;-6.9;1.0
MMGTT;202201182340;3.6;-5.8;0.0;91.9;-6.9;2.1
MMGTT;202201182350;3.7;-5.7;0.0;91.9;-6.8;2.1
MMGTT;202201190000;3.7;-5.6;0.0;92.6;-6.6;1.5
MMGTT;202201190010;3.8;-5.4;0.0;91.9;-6.5;1.5
MMGTT;202201190020;3.8;-5.4;0.0;91.9;-6.5;0.5
MMGTT;202201190030;3.8;-5.4;0.0;91.9;-6.5;2.1
MMGTT;202201190040;3.8;-5.1;0.0;92.0;-6.2;2.1
MMGTT;202201190050;3.9;-4.9;0.0;92.0;-6.0;2.1
MMGTT;202201190100;3.9;-4.8;0.0;92.0;-5.9;2.1
MMGTT;202201190110;4.0;-4.4;0.0;90.6;-5.7;2.1
MMGTT;202201190120;4.0;-4.2;0.0;89.9;-5.6;1.5
MMGTT;202201190130;4.0;-4.1;0.0;89.3;-5.6;1.5
MMGTT;202201190140;4.0;-4.1;0.0;89.3;-5.6;1.5
MMGTT;202201190150;4.0;-4.1;0.0;88.6;-5.7;2.1
MMGTT;202201190200;4.0;-4.1;0.0;88.6;-5.7;1.5
MMGTT;202201190210;4.0;-4.0;0.0;87.9;-5.7;2.1
MMGTT;202201190220;3.9;-4.2;0.0;87.2;-6.0;0.5
MMGTT;202201190230;3.9;-4.3;0.0;87.2;-6.1;0.0
MMGTT;202201190240;3.8;-4.4;0.0;85.9;-6.4;0.0
MMGTT;202201190250;3.7;-4.7;0.0;85.9;-6.7;0.0
MMGTT;202201190300;3.6;-4.9;0.0;85.8;-6.9;0.5
MMGTT;202201190310;3.6;-5.2;0.0;87.1;-7.0;1.5
MMGTT;202201190320;3.6;-5.3;0.0;87.8;-7.0;1.5
MMGTT;202201190330;3.6;-5.4;0.0;87.8;-7.1;1.5
MMGTT;202201190340;3.6;-5.6;0.0;88.5;-7.2;1.5
MMGTT;202201190350;3.5;-5.7;0.0;88.4;-7.3;1.0
MMGTT;202201190400;3.6;-5.7;0.0;89.1;-7.2;1.5
MMGTT;202201190410;3.6;-5.5;0.0;89.8;-6.9;2.1
MMGTT;202201190420;3.7;-5.3;0.0;89.9;-6.7;1.5
MMGTT;202201190430;3.8;-5.2;0.0;90.6;-6.5;1.5
MMGTT;202201190440;3.8;-5.1;0.0;90.6;-6.4;1.0
MMGTT;202201190450;3.7;-5.1;0.0;89.2;-6.6;1.5
MMGTT;202201190500;3.7;-5.1;0.0;89.2;-6.6;2.1
MMGTT;202201190510;3.8;-5.0;0.0;89.2;-6.5;2.1
MMGTT;202201190520;3.8;-4.8;0.0;88.5;-6.4;1.0
MMGTT;202201190530;3.8;-4.8;0.0;87.9;-6.5;1.0
MMGTT;202201190540;3.8;-4.8;0.0;87.9;-6.5;2.1
MMGTT;202201190550;3.8;-4.7;0.0;87.9;-6.4;2.1
MMGTT;202201190600;3.8;-4.5;0.0;87.9;-6.2;2.1
MMGTT;202201190610;3.9;-4.4;0.0;87.9;-6.1;1.0
MMGTT;202201190620;3.8;-4.5;0.0;87.2;-6.3;0.5
MMGTT;202201190630;3.8;-4.6;0.0;87.2;-6.4;0.0
MMGTT;202201190640;3.7;-4.7;0.0;85.9;-6.7;0.5
MMGTT;202201190650;3.7;-4.8;0.0;85.8;-6.8;0.5
MMGTT;202201190700;3.7;-5.0;0.0;87.2;-6.8;0.5
MMGTT;202201190710;3.6;-5.3;0.0;86.5;-7.2;0.5
MMGTT;202201190720;3.5;-5.4;0.0;86.4;-7.3;0.0
MMGTT;202201190730;3.6;-5.6;0.0;88.5;-7.2;0.5
MMGTT;202201190740;3.5;-5.7;0.0;87.1;-7.5;1.0
MMGTT;202201190750;3.4;-5.9;0.0;87.1;-7.7;0.5
MMGTT;202201190800;3.4;-6.0;0.0;87.7;-7.7;0.5
MMGTT;202201190810;3.4;-6.2;0.0;88.4;-7.8;1.0
MMGTT;202201190820;3.4;-6.2;0.0;88.4;-7.8;0.5
MMGTT;202201190830;3.4;-6.2;0.0;89.1;-7.7;0.5
MMGTT;202201190840;3.4;-6.2;0.0;89.1;-7.7;1.0
MMGTT;202201190850;3.5;-6.1;0.0;90.5;-7.4;0.0
MMGTT;202201190900;3.5;-5.9;0.0;89.8;-7.3;1.0
MMGTT;202201190910;3.6;-5.8;0.0;89.8;-7.2;1.0
MMGTT;202201190920;3.6;-5.7;0.0;90.5;-7.0;1.0
MMGTT;202201190930;3.7;-5.4;0.0;91.2;-6.6;1.0
MMGTT;202201190940;3.8;-5.0;0.0;91.3;-6.2;1.5
MMGTT;202201190950;4.0;-4.6;0.0;92.0;-5.7;0.0
MMGTT;202201191000;4.1;-4.3;0.0;91.3;-5.5;0.5
MMGTT;202201191010;4.1;-4.0;0.0;90.6;-5.3;0.5
MMGTT;202201191020;4.3;-3.6;0.0;91.4;-4.8;0.0
MMGTT;202201191030;4.3;-3.3;0.0;90.0;-4.7;0.5
MMGTT;202201191040;4.3;-3.1;0.0;89.4;-4.6;0.5
MMGTT;202201191050;4.3;-2.9;0.0;88.0;-4.6;0.5
MMGTT;202201191100;4.3;-2.8;0.0;86.7;-4.7;1.0
MMGTT;202201191110;4.2;-2.9;0.0;86.1;-4.9;0.5
MMGTT;202201191120;4.1;-3.0;0.0;84.7;-5.2;0.5
MMGTT;202201191130;4.1;-3.2;0.0;85.4;-5.3;0.5
MMGTT;202201191140;4.0;-3.3;0.0;84.1;-5.6;0.5
MMGTT;202201191150;4.1;-3.4;0.0;85.3;-5.5;0.5
MMGTT;202201191200;4.0;-3.5;0.0;84.7;-5.7;1.0
MMGTT;202201191210;4.1;-3.6;0.0;86.6;-5.5;1.0
MMGTT;202201191220;4.0;-3.7;0.0;86.6;-5.6;0.5
MMGTT;202201191230;4.0;-3.8;0.0;86.6;-5.7;0.0
MMGTT;202201191240;3.9;-4.1;0.0;87.2;-5.9;0.0
MMGTT;202201191250;3.9;-4.2;0.0;86.6;-6.1;0.0
MMGTT;202201191300;3.8;-4.4;0.0;86.6;-6.3;0.0
MMGTT;202201191310;3.8;-4.6;0.0;87.2;-6.4;1.0
MMGTT;202201191320;3.8;-4.7;0.0;87.9;-6.4;0.5
MMGTT;202201191330;3.8;-4.8;0.0;87.9;-6.5;0.0
MMGTT;202201191340;3.7;-4.9;0.0;87.8;-6.6;0.0
MMGTT;202201191350;3.7;-5.0;0.0;87.8;-6.7;0.0
MMGTT;202201191400;3.7;-5.1;0.0;88.5;-6.7;0.5
MMGTT;202201191410;3.7;-5.2;0.0;88.5;-6.8;0.0
MMGTT;202201191420;3.6;-5.3;0.0;87.8;-7.0;0.0
MMGTT;202201191430;3.6;-5.3;0.0;88.5;-6.9;0.0
MMGTT;202201191440;3.6;-5.4;0.0;88.5;-7.0;1.0
MMGTT;202201191450;3.6;-5.6;0.0;89.1;-7.1;0.5
MMGTT;202201191500;3.5;-5.7;0.0;88.4;-7.3;0.0
MMGTT;202201191510;3.5;-5.8;0.0;88.4;-7.4;0.0
MMGTT;202201191520;3.5;-5.9;0.0;89.1;-7.4;0.0
MMGTT;202201191530;3.5;-6.0;0.0;89.1;-7.5;0.5
MMGTT;202201191540;3.5;-6.1;0.0;89.1;-7.6;0.5
MMGTT;202201191550;3.5;-6.2;0.0;89.8;-7.6;1.0
MMGTT;202201191600;3.5;-6.3;0.0;90.5;-7.6;1.0
MMGTT;202201191610;3.5;-6.3;0.0;90.5;-7.6;1.5
MMGTT;202201191620;3.5;-6.2;0.0;91.2;-7.4;1.0
MMGTT;202201191630;3.5;-6.2;0.0;91.2;-7.4;2.1
MMGTT;202201191640;3.5;-6.2;0.0;91.2;-7.4;1.0
MMGTT;202201191650;3.6;-6.0;0.0;91.9;-7.1;1.5
MMGTT;202201191700;3.6;-5.8;0.0;91.9;-6.9;1.0
MMGTT;202201191710;3.7;-5.6;0.0;92.6;-6.6;2.1
MMGTT;202201191720;3.7;-5.6;0.0;91.2;-6.8;1.0
MMGTT;202201191730;3.7;-5.6;0.0;91.2;-6.8;1.0
MMGTT;202201191740;3.7;-5.5;0.0;91.2;-6.7;0.5
MMGTT;202201191750;3.7;-5.4;0.0;90.5;-6.7;1.0
MMGTT;202201191800;3.7;-5.4;0.0;90.5;-6.7;1.0
MMGTT;202201191810;3.6;-5.5;0.0;89.8;-6.9;1.0
MMGTT;202201191820;3.6;-5.5;0.0;89.8;-6.9;1.0
MMGTT;202201191830;3.6;-5.6;0.0;90.5;-6.9;1.5
MMGTT;202201191840;3.7;-5.4;0.0;90.5;-6.7;2.1
MMGTT;202201191850;3.8;-5.2;0.0;91.3;-6.4;1.5
MMGTT;202201191900;3.9;-4.9;0.0;92.0;-6.0;1.0
MMGTT;202201191910;4.0;-4.7;0.0;92.0;-5.8;0.5
MMGTT;202201191920;4.1;-4.3;0.0;92.0;-5.4;1.0
