,When,T_a,RH,v_a,p_a,SW_direct,SW_diffuse
5054,2021-02-04 15:30:00,-5.792999999999999,22.18,1.9880000000000002,618.719,162.9,54.3
5055,2021-02-04 15:45:00,-5.559,22.96,2.397,618.637,128.4,42.8
5056,2021-02-04 16:00:00,-5.93,21.29,3.117,618.554,108.375,36.125
5057,2021-02-04 16:15:00,-5.968,22.66,2.186,618.519,84.3,28.1
5058,2021-02-04 16:30:00,-6.236000000000001,23.08,2.6289999999999996,618.4830000000001,76.8,25.6
5059,2021-02-04 16:45:00,-6.159,25.43,3.9539999999999997,618.447,59.67,19.89
5060,2021-02-04 17:00:00,-6.1739999999999995,22.76,2.83,618.4119999999999,47.181999999999995,15.728
5061,2021-02-04 17:15:00,-6.077000000000001,22.99,0.8240000000000001,618.379,37.808,12.602
5062,2021-02-04 17:30:00,-6.102,23.19,1.245,618.347,21.081999999999997,7.028
5063,2021-02-04 17:45:00,-6.162999999999999,23.51,1.771,618.315,8.1,2.7
5064,2021-02-04 18:00:00,-6.415,25.25,0.9179999999999999,618.2819999999999,-0.43700000000000006,-0.146
5065,2021-02-04 18:15:00,-6.6,24.73,1.652,618.294,-2.147,-0.716
5066,2021-02-04 18:30:00,-6.678999999999999,25.12,1.611,618.306,-2.182,-0.727
5067,2021-02-04 18:45:00,-6.66,24.3,2.4130000000000003,618.318,-1.932,-0.644
5068,2021-02-04 19:00:00,-6.747000000000001,25.37,1.831,618.33,-1.83,-0.61
5069,2021-02-04 19:15:00,-6.654,23.68,2.211,618.344,-1.703,-0.568
5070,2021-02-04 19:30:00,-6.553,24.12,1.9780000000000002,618.3580000000001,-1.611,-0.537
5071,2021-02-04 19:45:00,-6.566,23.51,1.632,618.372,-1.8230000000000002,-0.608
5072,2021-02-04 20:00:00,-6.63,23.86,0.956,618.387,-2.095,-0.698
5073,2021-02-04 20:15:00,-6.689,22.69,1.5130000000000001,618.4209999999999,-2.329,-0.7759999999999999
5074,2021-02-04 20:30:00,-6.635,21.95,1.6,618.455,-2.52,-0.84
5075,2021-02-04 20:45:00,-6.678,22.42,1.2819999999999998,618.489,-1.713,-0.5710000000000001
5076,2021-02-04 21:00:00,-6.857,23.28,1.255,618.524,-1.571,-0.524
5077,2021-02-04 21:15:00,-6.754,22.62,2.049,618.563,-1.48,-0.493
5078,2021-02-04 21:30:00,-6.763999999999999,22.01,1.392,618.602,-1.732,-0.578
5079,2021-02-04 21:45:00,-6.669,22.53,1.651,618.641,-1.93,-0.644
5080,2021-02-04 22:00:00,-6.93,23.54,0.7929999999999999,618.68,-1.6769999999999998,-0.5589999999999999
5081,2021-02-04 22:15:00,-6.973,23.6,2.171,618.615,-1.59,-0.53
5082,2021-02-04 22:30:00,-7.167000000000001,27.21,2.383,618.55,-2.176,-0.725
5083,2021-02-04 22:45:00,-7.252999999999999,24.5,1.275,618.485,-2.34,-0.78
5084,2021-02-04 23:00:00,-7.325,27.32,1.6130000000000002,618.42,-1.995,-0.665
5085,2021-02-04 23:15:00,-7.425,25.28,1.672,618.302,-1.976,-0.659
5086,2021-02-04 23:30:00,-7.33,25.09,1.247,618.184,-1.96,-0.653
5087,2021-02-04 23:45:00,-7.51,26.15,1.885,618.066,-1.975,-0.6579999999999999
5088,2021-02-05 00:00:00,-7.367000000000001,25.5,1.249,617.948,-2.062,-0.688
5089,2021-02-05 00:15:00,-7.513999999999999,26.37,2.563,617.835,-2.102,-0.7
5090,2021-02-05 00:30:00,-7.7860000000000005,26.28,2.314,617.721,-1.732,-0.5770000000000001
5091,2021-02-05 00:45:00,-7.524,29.77,2.263,617.6080000000001,-1.5590000000000002,-0.52
5092,2021-02-05 01:00:00,-8.02,30.67,2.435,617.495,-1.682,-0.56
5093,2021-02-05 01:15:00,-8.1,32.7,1.982,617.466,-1.921,-0.64
5094,2021-02-05 01:30:00,-8.3,33.27,1.3159999999999998,617.437,-1.541,-0.514
5095,2021-02-05 01:45:00,-8.38,35.43,0.44799999999999995,617.408,-2.01,-0.67
5096,2021-02-05 02:00:00,-8.25,35.84,1.327,617.378,-2.12,-0.7070000000000001
5097,2021-02-05 02:15:00,-8.31,34.45,1.25,617.21,-2.458,-0.8190000000000001
5098,2021-02-05 02:30:00,-8.39,32.44,1.6059999999999999,617.0419999999999,-2.448,-0.816
5099,2021-02-05 02:45:00,-8.34,33.19,1.989,616.873,-1.94,-0.647
5100,2021-02-05 03:00:00,-8.33,34.22,1.569,616.7040000000001,-2.056,-0.685
5101,2021-02-05 03:15:00,-8.24,33.46,2.2640000000000002,616.654,-1.916,-0.639
5102,2021-02-05 03:30:00,-8.63,36.79,1.963,616.6030000000001,-2.206,-0.735
5103,2021-02-05 03:45:00,-8.74,36.63,2.137,616.552,-1.9869999999999999,-0.662
5104,2021-02-05 04:00:00,-9.17,37.62,1.376,616.501,-2.068,-0.6890000000000001
5105,2021-02-05 04:15:00,-9.3,35.88,1.547,616.472,-2.121,-0.7070000000000001
5106,2021-02-05 04:30:00,-9.34,39.68,1.527,616.443,-2.186,-0.728
5107,2021-02-05 04:45:00,-9.8,39.71,0.8809999999999999,616.414,-2.04,-0.68
5108,2021-02-05 05:00:00,-9.43,37.64,1.475,616.385,-1.9240000000000002,-0.6409999999999999
5109,2021-02-05 05:15:00,-9.98,40.31,0.7909999999999999,616.488,-1.7819999999999998,-0.594
5110,2021-02-05 05:30:00,-9.95,39.13,0.495,616.591,-1.5,-0.5
5111,2021-02-05 05:45:00,-9.72,38.75,0.887,616.695,-1.46,-0.486
5112,2021-02-05 06:00:00,-9.79,39.15,0.5329999999999999,616.798,-1.285,-0.428
5113,2021-02-05 06:15:00,-9.7,41.11,0.17,616.866,-1.27,-0.424
5114,2021-02-05 06:30:00,-9.7,40.3,0.586,616.934,-1.469,-0.49
5115,2021-02-05 06:45:00,-9.85,40.58,0.643,617.003,-1.8,-0.6
5116,2021-02-05 07:00:00,-10.0,43.08,0.54,617.071,-1.801,-0.6
5117,2021-02-05 07:15:00,-10.47,41.83,0.153,617.2,-0.8,-0.267
5118,2021-02-05 07:30:00,-10.35,42.16,0.696,617.3290000000001,2.141,0.7140000000000001
5119,2021-02-05 07:45:00,-10.78,44.57,1.12,617.4580000000001,9.248,3.082
5120,2021-02-05 08:00:00,-10.72,40.7,1.212,617.587,23.842,7.9479999999999995
5121,2021-02-05 08:15:00,-10.02,39.78,0.818,617.712,63.9,21.3
5122,2021-02-05 08:30:00,-10.12,42.09,0.8959999999999999,617.837,69.9,23.3
5123,2021-02-05 08:45:00,-10.13,41.67,1.002,617.962,52.883,17.628
5124,2021-02-05 09:00:00,-10.03,39.86,1.072,618.087,64.95,21.65
5125,2021-02-05 09:15:00,-9.88,39.49,1.155,618.185,93.075,31.025
5126,2021-02-05 09:30:00,-8.72,35.39,1.8559999999999999,618.2819999999999,195.825,65.275
5127,2021-02-05 09:45:00,-8.62,37.59,3.389,618.38,303.975,101.325
5128,2021-02-05 10:00:00,-8.76,37.51,2.693,618.4780000000001,387.15,129.05
5129,2021-02-05 10:15:00,-8.14,37.43,1.48,618.504,340.35,113.45
5130,2021-02-05 10:30:00,-8.4,41.28,2.506,618.53,142.35,47.45
5131,2021-02-05 10:45:00,-8.99,43.86,2.5639999999999996,618.556,152.475,50.825
5132,2021-02-05 11:00:00,-8.86,41.5,1.113,618.582,200.925,66.975
5133,2021-02-05 11:15:00,-7.602,37.4,1.466,618.498,264.525,88.175
5134,2021-02-05 11:30:00,-8.0,41.36,2.522,618.415,306.15,102.05
5135,2021-02-05 11:45:00,-7.952999999999999,38.79,2.035,618.332,293.55,97.85
5136,2021-02-05 12:00:00,-7.614,37.03,2.8560000000000003,618.248,320.325,106.775
5137,2021-02-05 12:15:00,-7.502000000000001,37.26,2.628,618.106,329.475,109.825
5138,2021-02-05 12:30:00,-7.027,33.54,2.9989999999999997,617.964,301.725,100.575
5139,2021-02-05 12:45:00,-6.534,31.89,3.029,617.821,320.25,106.75
5140,2021-02-05 13:00:00,-5.994,29.96,2.3409999999999997,617.679,309.825,103.275
5141,2021-02-05 13:15:00,-5.947,29.37,3.278,617.547,303.6,101.2
5142,2021-02-05 13:30:00,-5.252999999999999,28.96,2.908,617.415,324.225,108.075
5143,2021-02-05 13:45:00,-5.0280000000000005,27.19,1.604,617.2819999999999,334.425,111.475
5144,2021-02-05 14:00:00,-5.225,27.84,3.398,617.15,392.625,130.875
5145,2021-02-05 14:15:00,-5.187,27.46,4.696000000000001,617.099,403.2,134.4
5146,2021-02-05 14:30:00,-5.0169999999999995,25.99,2.2430000000000003,617.048,401.175,133.725
5147,2021-02-05 14:45:00,-4.526,26.13,3.32,616.997,349.05,116.35
5148,2021-02-05 15:00:00,-5.176,26.28,3.508,616.946,241.95,80.65
5149,2021-02-05 15:15:00,-4.873,25.47,2.75,616.909,258.825,86.275
5150,2021-02-05 15:30:00,-4.872,26.63,2.0269999999999997,616.871,208.05,69.35
5151,2021-02-05 15:45:00,-5.229,27.49,1.839,616.8340000000001,272.1,90.7
5152,2021-02-05 16:00:00,-5.19,28.77,3.37,616.797,302.625,100.875
5153,2021-02-05 16:15:00,-5.37,30.29,2.7739999999999996,616.844,269.475,89.825
5154,2021-02-05 16:30:00,-5.456,30.31,1.724,616.8919999999999,229.05,76.35
5155,2021-02-05 16:45:00,-5.12,32.89,1.18,616.94,117.6,39.2
5156,2021-02-05 17:00:00,-5.544,32.22,1.5590000000000002,616.987,153.6,51.2
5157,2021-02-05 17:15:00,-5.593,31.66,2.233,617.0509999999999,88.65,29.55
5158,2021-02-05 17:30:00,-5.709,31.67,1.889,617.114,29.34,9.78
5159,2021-02-05 17:45:00,-5.684,30.27,2.2880000000000003,617.178,11.715,3.905
5160,2021-02-05 18:00:00,-5.803,29.79,2.43,617.242,1.318,0.44
5161,2021-02-05 18:15:00,-6.562,31.0,4.6160000000000005,617.364,-2.344,-0.782
5162,2021-02-05 18:30:00,-6.919,31.89,5.06,617.486,-2.8480000000000003,-0.95
5163,2021-02-05 18:45:00,-7.175,32.44,4.751,617.609,-2.9410000000000003,-0.98
5164,2021-02-05 19:00:00,-7.417999999999999,31.54,4.505,617.731,-3.003,-1.001
5165,2021-02-05 19:15:00,-7.337000000000001,30.78,4.362,617.868,-2.812,-0.938
5166,2021-02-05 19:30:00,-7.318,30.73,4.077,618.004,-2.9589999999999996,-0.986
5167,2021-02-05 19:45:00,-7.571000000000001,31.02,3.76,618.14,-2.78,-0.927
5168,2021-02-05 20:00:00,-7.792999999999999,30.02,3.103,618.276,-2.765,-0.922
5169,2021-02-05 20:15:00,-7.8629999999999995,30.43,3.5010000000000003,618.429,-2.656,-0.8859999999999999
5170,2021-02-05 20:30:00,-8.1,30.27,4.0280000000000005,618.581,-2.7760000000000002,-0.925
5171,2021-02-05 20:45:00,-8.23,30.61,4.128,618.7330000000001,-2.708,-0.902
5172,2021-02-05 21:00:00,-8.35,30.52,4.2,618.886,-2.818,-0.94
5173,2021-02-05 21:15:00,-8.35,30.59,3.827,618.9590000000001,-2.8,-0.934
5174,2021-02-05 21:30:00,-8.46,33.04,2.5660000000000003,619.033,-2.7510000000000003,-0.917
5175,2021-02-05 21:45:00,-8.52,32.73,2.7310000000000003,619.106,-3.042,-1.014
5176,2021-02-05 22:00:00,-8.69,32.81,2.843,619.18,-2.7119999999999997,-0.904
5177,2021-02-05 22:15:00,-8.64,31.7,2.694,619.289,-2.716,-0.9059999999999999
5178,2021-02-05 22:30:00,-8.59,32.18,2.7289999999999996,619.399,-2.662,-0.888
5179,2021-02-05 22:45:00,-8.71,33.38,2.737,619.509,-2.815,-0.938
5180,2021-02-05 23:00:00,-8.81,32.34,2.7239999999999998,619.619,-2.815,-0.938
5181,2021-02-05 23:15:00,-8.89,30.42,2.458,619.655,-2.569,-0.856
5182,2021-02-05 23:30:00,-9.25,31.81,2.52,619.691,-2.228,-0.742
5183,2021-02-05 23:45:00,-9.36,33.28,2.365,619.727,-2.476,-0.825
5184,2021-02-06 00:00:00,-9.28,30.74,2.039,619.763,-2.42,-0.807
5185,2021-02-06 00:15:00,-9.3,31.44,2.593,619.825,-2.376,-0.792
5186,2021-02-06 00:30:00,-9.39,31.31,2.5469999999999997,619.888,-2.29,-0.764
5187,2021-02-06 00:45:00,-9.6,34.47,2.269,619.95,-2.495,-0.8320000000000001
5188,2021-02-06 01:00:00,-10.07,36.02,1.905,620.012,-2.197,-0.732
5189,2021-02-06 01:15:00,-9.92,33.52,2.546,620.002,-2.47,-0.823
5190,2021-02-06 01:30:00,-10.09,33.13,2.326,619.992,-2.274,-0.758
5191,2021-02-06 01:45:00,-10.21,32.62,2.728,619.982,-2.3480000000000003,-0.782
5192,2021-02-06 02:00:00,-9.87,32.45,4.46,619.972,-2.83,-0.943
5193,2021-02-06 02:15:00,-9.89,34.05,3.0810000000000004,620.043,-2.7439999999999998,-0.914
5194,2021-02-06 02:30:00,-10.36,38.28,1.084,620.113,-2.665,-0.888
5195,2021-02-06 02:45:00,-10.5,35.99,1.296,620.184,-2.6239999999999997,-0.875
5196,2021-02-06 03:00:00,-10.78,36.02,1.8519999999999999,620.255,-2.6239999999999997,-0.8740000000000001
5197,2021-02-06 03:15:00,-10.65,35.3,2.588,620.269,-2.5810000000000004,-0.86
5198,2021-02-06 03:30:00,-10.75,35.23,2.151,620.284,-2.552,-0.851
5199,2021-02-06 03:45:00,-11.07,38.19,1.702,620.298,-2.553,-0.851
5200,2021-02-06 04:00:00,-11.27,38.87,1.4580000000000002,620.313,-2.556,-0.852
5201,2021-02-06 04:15:00,-11.12,37.01,2.613,620.413,-2.465,-0.8220000000000001
5202,2021-02-06 04:30:00,-11.35,37.07,3.287,620.512,-2.536,-0.845
5203,2021-02-06 04:45:00,-11.46,36.23,2.852,620.612,-2.456,-0.818
5204,2021-02-06 05:00:00,-11.62,36.86,3.0269999999999997,620.712,-2.512,-0.838
5205,2021-02-06 05:15:00,-11.65,36.81,2.349,620.862,-2.411,-0.804
5206,2021-02-06 05:30:00,-11.69,36.56,2.775,621.012,-2.267,-0.7559999999999999
5207,2021-02-06 05:45:00,-11.6,35.07,2.485,621.161,-2.342,-0.7809999999999999
5208,2021-02-06 06:00:00,-11.74,36.35,3.4130000000000003,621.311,-2.302,-0.768
5209,2021-02-06 06:15:00,-12.04,37.89,3.174,621.536,-2.19,-0.73
5210,2021-02-06 06:30:00,-12.17,37.59,3.2710000000000004,621.762,-2.0980000000000003,-0.6990000000000001
5211,2021-02-06 06:45:00,-11.81,36.24,3.215,621.987,-2.3040000000000003,-0.768
5212,2021-02-06 07:00:00,-11.95,36.6,2.975,622.212,-2.158,-0.7190000000000001
5213,2021-02-06 07:15:00,-12.14,37.61,3.062,622.4119999999999,-0.7020000000000001,-0.23399999999999999
5214,2021-02-06 07:30:00,-12.08,38.32,1.9509999999999998,622.612,4.6160000000000005,1.5390000000000001
5215,2021-02-06 07:45:00,-12.02,36.09,2.165,622.812,14.452,4.8180000000000005
5216,2021-02-06 08:00:00,-12.14,36.95,2.84,623.012,67.8,22.6
5217,2021-02-06 08:15:00,-12.14,37.94,2.3680000000000003,623.1569999999999,102.525,34.175
5218,2021-02-06 08:30:00,-11.93,39.37,2.693,623.302,137.55,45.85
5219,2021-02-06 08:45:00,-11.33,38.43,1.013,623.446,173.925,57.975
5220,2021-02-06 09:00:00,-10.9,37.54,0.23399999999999999,623.591,211.65,70.55
5221,2021-02-06 09:15:00,-10.02,37.28,0.932,623.706,249.225,83.075
5222,2021-02-06 09:30:00,-9.97,37.02,1.899,623.821,287.4,95.8
5223,2021-02-06 09:45:00,-9.93,39.63,1.749,623.936,322.8,107.6
5224,2021-02-06 10:00:00,-9.75,40.3,1.902,624.05,358.35,119.45
5225,2021-02-06 10:15:00,-9.47,39.6,1.963,624.1709999999999,393.45,131.15
5226,2021-02-06 10:30:00,-9.34,38.63,2.477,624.2919999999999,425.4,141.8
5227,2021-02-06 10:45:00,-9.03,38.73,1.9880000000000002,624.4119999999999,454.35,151.45
5228,2021-02-06 11:00:00,-8.64,36.84,2.98,624.533,480.675,160.225
5229,2021-02-06 11:15:00,-8.62,37.4,2.715,624.411,503.175,167.725
5230,2021-02-06 11:30:00,-8.0,35.83,2.04,624.289,524.025,174.675
5231,2021-02-06 11:45:00,-7.954,35.48,2.053,624.1669999999999,539.325,179.775
5232,2021-02-06 12:00:00,-7.2829999999999995,33.43,2.1959999999999997,624.0459999999999,551.1,183.7
5233,2021-02-06 12:15:00,-7.362,34.02,2.302,623.924,561.975,187.325
5234,2021-02-06 12:30:00,-7.072,33.86,2.8489999999999998,623.802,568.8,189.6
5235,2021-02-06 12:45:00,-7.046,31.81,3.196,623.68,572.775,190.925
5236,2021-02-06 13:00:00,-6.992999999999999,31.67,2.623,623.558,567.525,189.175
5237,2021-02-06 13:15:00,-6.3020000000000005,29.94,2.763,623.379,568.8,189.6
5238,2021-02-06 13:30:00,-6.297999999999999,29.65,2.43,623.2,558.225,186.075
5239,2021-02-06 13:45:00,-5.955,27.15,2.609,623.021,544.2,181.4
5240,2021-02-06 14:00:00,-5.513999999999999,24.94,3.2119999999999997,622.842,528.975,176.325
5241,2021-02-06 14:15:00,-4.949,24.87,2.102,622.77,509.4,169.8
5242,2021-02-06 14:30:00,-4.784,24.43,3.19,622.6990000000001,487.95,162.65
5243,2021-02-06 14:45:00,-4.87,24.14,3.174,622.627,463.95,154.65
5244,2021-02-06 15:00:00,-4.771,23.08,2.986,622.556,436.725,145.575
5245,2021-02-06 15:15:00,-4.544,23.15,2.9389999999999996,622.57,406.95,135.65
5246,2021-02-06 15:30:00,-4.591,22.74,2.496,622.585,373.725,124.575
5247,2021-02-06 15:45:00,-4.391,21.33,2.16,622.599,338.775,112.925
5248,2021-02-06 16:00:00,-4.274,22.05,2.738,622.614,300.675,100.225
5249,2021-02-06 16:15:00,-4.513999999999999,21.23,1.848,622.6759999999999,263.4,87.8
5250,2021-02-06 16:30:00,-4.258,20.85,1.6159999999999999,622.738,227.925,75.975
5251,2021-02-06 16:45:00,-4.144,19.98,1.527,622.8009999999999,191.325,63.775
5252,2021-02-06 17:00:00,-4.265,20.41,1.23,622.864,145.05,48.35
5253,2021-02-06 17:15:00,-4.752,21.55,1.571,622.999,49.358000000000004,16.452
5254,2021-02-06 17:30:00,-5.093,22.1,1.31,623.135,10.77,3.59
5255,2021-02-06 17:45:00,-5.107,22.62,1.712,623.271,6.247999999999999,2.082
5256,2021-02-06 18:00:00,-5.303,22.91,1.3969999999999998,623.4069999999999,0.746,0.249
5257,2021-02-06 18:15:00,-5.442,22.98,2.065,623.573,-2.258,-0.753
5258,2021-02-06 18:30:00,-5.582000000000001,23.47,1.22,623.738,-2.7310000000000003,-0.91
5259,2021-02-06 18:45:00,-5.852,24.22,2.0909999999999997,623.904,-3.2710000000000004,-1.09
5260,2021-02-06 19:00:00,-6.254,25.43,3.7510000000000003,624.07,-3.6010000000000004,-1.2
5261,2021-02-06 19:15:00,-6.495,25.61,4.672,624.232,-3.343,-1.114
5262,2021-02-06 19:30:00,-6.731,25.76,4.926,624.394,-3.355,-1.1179999999999999
5263,2021-02-06 19:45:00,-6.917999999999999,26.32,4.808,624.555,-2.8539999999999996,-0.9520000000000001
5264,2021-02-06 20:00:00,-6.976,26.38,4.36,624.717,-3.142,-1.047
5265,2021-02-06 20:15:00,-7.106,26.13,3.787,624.869,-2.843,-0.948
5266,2021-02-06 20:30:00,-7.211,26.34,4.611000000000001,625.021,-2.8689999999999998,-0.956
5267,2021-02-06 20:45:00,-7.269,26.56,3.8080000000000003,625.173,-3.0989999999999998,-1.033
5268,2021-02-06 21:00:00,-7.194,26.24,3.553,625.325,-3.003,-1.001
5269,2021-02-06 21:15:00,-7.2589999999999995,26.29,3.639,625.399,-3.0469999999999997,-1.016
5270,2021-02-06 21:30:00,-7.013,25.63,1.989,625.4730000000001,-3.174,-1.058
5271,2021-02-06 21:45:00,-6.966,25.03,2.9360000000000004,625.547,-2.8939999999999997,-0.9640000000000001
5272,2021-02-06 22:00:00,-6.977,26.22,3.536,625.622,-2.7539999999999996,-0.9179999999999999
5273,2021-02-06 22:15:00,-7.23,25.56,3.4130000000000003,625.749,-2.7260000000000004,-0.9079999999999999
5274,2021-02-06 22:30:00,-7.443,25.93,3.0469999999999997,625.876,-2.571,-0.857
5275,2021-02-06 22:45:00,-7.696000000000001,26.14,2.8680000000000003,626.003,-2.693,-0.898
5276,2021-02-06 23:00:00,-7.848,26.06,3.49,626.13,-2.474,-0.825
5277,2021-02-06 23:15:00,-7.956,26.5,3.2089999999999996,626.174,-2.369,-0.79
5278,2021-02-06 23:30:00,-7.928999999999999,26.11,3.1510000000000002,626.2180000000001,-2.458,-0.8190000000000001
5279,2021-02-06 23:45:00,-7.957999999999999,26.81,2.975,626.263,-2.496,-0.8320000000000001
5280,2021-02-07 00:00:00,-8.03,26.91,3.1910000000000003,626.307,-2.42,-0.807
5281,2021-02-07 00:15:00,-8.1,26.91,3.1319999999999997,626.299,-2.572,-0.857
5282,2021-02-07 00:30:00,-8.2,27.59,2.1109999999999998,626.2919999999999,-2.272,-0.757
5283,2021-02-07 00:45:00,-8.22,27.09,4.005,626.284,-2.319,-0.773
5284,2021-02-07 01:00:00,-8.22,27.21,2.72,626.276,-2.5269999999999997,-0.8420000000000001
5285,2021-02-07 01:15:00,-7.992000000000001,26.78,2.154,626.31,-2.6319999999999997,-0.877
5286,2021-02-07 01:30:00,-8.03,27.4,1.865,626.344,-2.27,-0.757
5287,2021-02-07 01:45:00,-8.35,27.88,2.4219999999999997,626.378,-2.1109999999999998,-0.7040000000000001
5288,2021-02-07 02:00:00,-8.22,26.28,2.343,626.4119999999999,-2.094,-0.698
5289,2021-02-07 02:15:00,-8.19,26.77,2.659,626.45,-2.228,-0.743
5290,2021-02-07 02:30:00,-8.32,26.66,2.9730000000000003,626.487,-2.224,-0.741
5291,2021-02-07 02:45:00,-8.3,26.17,2.472,626.525,-2.03,-0.677
5292,2021-02-07 03:00:00,-8.43,25.89,3.095,626.562,-2.178,-0.726
5293,2021-02-07 03:15:00,-8.48,27.3,2.537,626.564,-2.045,-0.682
5294,2021-02-07 03:30:00,-8.67,27.24,2.7569999999999997,626.567,-2.114,-0.7040000000000001
5295,2021-02-07 03:45:00,-8.55,26.27,2.8989999999999996,626.569,-2.08,-0.693
5296,2021-02-07 04:00:00,-8.49,27.39,2.294,626.571,-2.2769999999999997,-0.759
5297,2021-02-07 04:15:00,-8.69,28.42,1.6840000000000002,626.615,-2.3369999999999997,-0.779
5298,2021-02-07 04:30:00,-9.02,28.48,2.5,626.66,-2.269,-0.7559999999999999
5299,2021-02-07 04:45:00,-8.84,27.36,2.431,626.7040000000001,-2.056,-0.6859999999999999
5300,2021-02-07 05:00:00,-9.28,28.61,2.327,626.748,-1.9880000000000002,-0.6629999999999999
5301,2021-02-07 05:15:00,-8.96,26.55,2.204,626.835,-2.262,-0.754
5302,2021-02-07 05:30:00,-9.01,27.12,2.722,626.923,-2.325,-0.775
5303,2021-02-07 05:45:00,-9.34,30.78,2.273,627.01,-2.248,-0.7490000000000001
5304,2021-02-07 06:00:00,-9.51,29.54,1.379,627.0980000000001,-2.0180000000000002,-0.672
5305,2021-02-07 06:15:00,-9.53,30.22,1.569,627.206,-1.8980000000000001,-0.633
5306,2021-02-07 06:30:00,-9.63,30.22,0.7929999999999999,627.314,-1.994,-0.665
5307,2021-02-07 06:45:00,-9.92,29.88,1.209,627.422,-2.23,-0.743
5308,2021-02-07 07:00:00,-9.83,29.92,2.787,627.53,-2.062,-0.688
5309,2021-02-07 07:15:00,-9.51,30.84,1.892,627.738,-0.35200000000000004,-0.11800000000000001
5310,2021-02-07 07:30:00,-10.03,30.28,1.091,627.946,4.31,1.436
5311,2021-02-07 07:45:00,-9.8,30.41,0.961,628.153,15.712,5.2379999999999995
5312,2021-02-07 08:00:00,-10.07,31.33,3.003,628.361,68.1,22.7
5313,2021-02-07 08:15:00,-10.03,30.0,3.638,628.4209999999999,103.05,34.35
5314,2021-02-07 08:30:00,-9.3,29.41,1.85,628.482,137.925,45.975
5315,2021-02-07 08:45:00,-8.4,28.74,0.547,628.5419999999999,173.025,57.675
5316,2021-02-07 09:00:00,-8.53,27.88,0.154,628.602,209.7,69.9
5317,2021-02-07 09:15:00,-7.92,27.28,1.604,628.635,245.1,81.7
5318,2021-02-07 09:30:00,-7.388999999999999,27.05,1.722,628.669,282.375,94.125
5319,2021-02-07 09:45:00,-7.687,27.35,2.19,628.703,319.275,106.425
5320,2021-02-07 10:00:00,-7.33,25.88,1.272,628.736,357.45,119.15
5321,2021-02-07 10:15:00,-6.666,25.29,1.6280000000000001,628.677,391.8,130.6
5322,2021-02-07 10:30:00,-6.562,24.99,1.4369999999999998,628.618,422.55,140.85
5323,2021-02-07 10:45:00,-6.063,24.13,1.598,628.559,452.4,150.8
5324,2021-02-07 11:00:00,-5.737,23.12,1.358,628.5,479.7,159.9
5325,2021-02-07 11:15:00,-5.7010000000000005,23.65,2.502,628.4119999999999,503.175,167.725
5326,2021-02-07 11:30:00,-5.7379999999999995,23.25,2.221,628.3240000000001,522.0,174.0
5327,2021-02-07 11:45:00,-5.2620000000000005,23.71,1.804,628.236,540.375,180.125
5328,2021-02-07 12:00:00,-4.919,21.68,1.811,628.148,553.275,184.425
5329,2021-02-07 12:15:00,-4.522,20.96,2.495,627.901,563.325,187.775
5330,2021-02-07 12:30:00,-4.027,20.03,1.66,627.653,569.775,189.925
5331,2021-02-07 12:45:00,-3.455,19.33,1.781,627.405,572.25,190.75
5332,2021-02-07 13:00:00,-3.7430000000000003,19.93,2.27,627.158,570.225,190.075
5333,2021-02-07 13:15:00,-3.449,19.1,2.955,626.994,566.325,188.775
5334,2021-02-07 13:30:00,-2.766,18.8,2.53,626.831,557.4,185.8
5335,2021-02-07 13:45:00,-3.12,18.56,2.281,626.6669999999999,546.45,182.15
5336,2021-02-07 14:00:00,-2.338,17.77,2.209,626.504,530.925,176.975
5337,2021-02-07 14:15:00,-2.408,17.94,2.9139999999999997,626.401,514.725,171.575
5338,2021-02-07 14:30:00,-2.033,17.51,2.375,626.297,493.5,164.5
5339,2021-02-07 14:45:00,-1.035,15.98,1.245,626.194,468.15,156.05
5340,2021-02-07 15:00:00,-1.744,16.26,2.625,626.091,442.275,147.425
5341,2021-02-07 15:15:00,-1.6440000000000001,16.13,2.5540000000000003,626.077,412.35,137.45
5342,2021-02-07 15:30:00,-1.204,14.83,2.036,626.062,378.825,126.275
5343,2021-02-07 15:45:00,-1.2,14.52,2.167,626.048,343.125,114.375
5344,2021-02-07 16:00:00,-1.109,14.57,2.455,626.034,306.075,102.025
5345,2021-02-07 16:15:00,-1.225,14.28,1.936,626.073,267.75,89.25
5346,2021-02-07 16:30:00,-1.219,13.6,1.8459999999999999,626.112,229.35,76.45
5347,2021-02-07 16:45:00,-0.263,13.73,0.6409999999999999,626.151,189.825,63.275
5348,2021-02-07 17:00:00,-1.4480000000000002,14.73,1.5619999999999998,626.19,150.3,50.1
5349,2021-02-07 17:15:00,-1.5519999999999998,14.72,1.527,626.2330000000001,56.37,18.79
5350,2021-02-07 17:30:00,-1.6540000000000001,14.86,0.885,626.2769999999999,11.01,3.67
5351,2021-02-07 17:45:00,-1.796,15.21,1.003,626.321,6.21,2.07
5352,2021-02-07 18:00:00,-2.02,15.12,0.8290000000000001,626.365,1.101,0.36700000000000005
5353,2021-02-07 18:15:00,-2.272,16.6,0.213,626.433,-2.215,-0.738
5354,2021-02-07 18:30:00,-2.438,18.52,1.3019999999999998,626.502,-2.762,-0.9209999999999999
5355,2021-02-07 18:45:00,-2.9330000000000003,20.15,0.358,626.57,-2.929,-0.976
