,time,t2m,d2m,u10,v10,ssrd
5921,2020-09-03 19:00:00,280.7573,278.05743,-0.5135828,3.1654053,8841218.0
5922,2020-09-03 20:00:00,280.26166,278.15845,-0.66295683,2.9279146,8874734.0
5923,2020-09-03 21:00:00,280.71155,278.78467,-0.96680796,2.30712,8874734.0
5924,2020-09-03 22:00:00,280.3941,278.96533,-1.0518552,1.8549902,8874734.0
5925,2020-09-03 23:00:00,280.1265,279.1188,-1.14216,1.4890969,8874734.0
5926,2020-09-04 00:00:00,279.83633,279.22565,-1.1599427,1.3420594,8874734.0
5927,2020-09-04 01:00:00,279.68478,279.26193,-1.2943176,1.3976915,8874734.0
5928,2020-09-04 02:00:00,279.52502,279.37784,-1.4081262,1.2117524,8874734.0
5929,2020-09-04 03:00:00,279.35913,278.9977,-1.5899731,1.2220898,0.0
5930,2020-09-04 04:00:00,279.29907,279.10263,-1.8700107,1.4330566,0.0
5931,2020-09-04 05:00:00,279.50317,278.99252,-1.8743404,1.4602606,0.0
5932,2020-09-04 06:00:00,279.47043,279.14536,-1.4545158,1.1626492,1396.0
5933,2020-09-04 07:00:00,279.4472,279.35388,-1.1950442,0.94352126,29326.0
5934,2020-09-04 08:00:00,279.6684,279.54684,-1.109069,0.95821136,102875.0
5935,2020-09-04 09:00:00,279.89096,279.79745,-1.1424693,0.845859,253697.0
5936,2020-09-04 10:00:00,280.11557,280.0319,-1.1854569,1.1732588,425931.0
5937,2020-09-04 11:00:00,280.0876,280.00534,-1.1873125,1.5275905,612596.0
5938,2020-09-04 12:00:00,280.24255,279.99496,-1.0796889,1.620492,834639.0
5939,2020-09-04 13:00:00,280.6153,280.3751,-0.87588465,1.4393137,1157695.0
5940,2020-09-04 14:00:00,280.71155,280.42303,-0.72774756,1.2819386,1427685.0
5941,2020-09-04 15:00:00,280.89316,280.8064,-0.7784666,0.9603877,1654848.0
5942,2020-09-04 16:00:00,280.90204,280.81934,-0.7954761,0.94760185,1821962.0
5943,2020-09-04 17:00:00,280.71292,280.62897,-0.7198614,0.97058916,1929027.0
5944,2020-09-04 18:00:00,280.58664,280.48196,-0.63326776,0.8088616,1996990.0
5945,2020-09-04 19:00:00,280.4774,280.39194,-0.6703793,0.7745846,2050988.0
5946,2020-09-04 20:00:00,280.35315,280.26633,-0.7067176,0.72711366,2065884.0
5947,2020-09-04 21:00:00,280.4105,280.25983,0.186898,0.60428774,2065884.0
5948,2020-09-04 22:00:00,280.17224,280.0403,0.62667006,0.34421784,2065884.0
5949,2020-09-04 23:00:00,279.9845,279.80847,1.0226814,-0.07077868,2065884.0
5950,2020-09-05 00:00:00,279.637,279.5177,1.2054559,-0.33533725,2065884.0
5951,2020-09-05 01:00:00,279.4322,279.3241,1.1691175,-0.5348784,2065884.0
5952,2020-09-05 02:00:00,279.1236,278.97244,1.1278309,-0.7682884,2065884.0
5953,2020-09-05 03:00:00,278.78635,278.2763,1.1081927,-1.0371997,0.0
5954,2020-09-05 04:00:00,278.50305,277.69803,0.942273,-1.1109223,0.0
5955,2020-09-05 05:00:00,278.3235,277.586,0.68357444,-1.0015624,0.0
5956,2020-09-05 06:00:00,278.09616,277.44742,0.49244988,-1.0178847,1862.0
5957,2020-09-05 07:00:00,277.96848,277.33084,0.37647617,-0.98986477,26533.0
5958,2020-09-05 08:00:00,278.09412,277.16766,0.16586804,-1.0506656,144305.0
5959,2020-09-05 09:00:00,278.59998,277.21298,-0.94887054,-0.88431334,760625.0
5960,2020-09-05 10:00:00,279.5933,277.01807,-1.2833387,-0.4398005,1464925.0
5961,2020-09-05 11:00:00,280.07596,277.04007,-1.343645,-0.25889412,2167828.0
5962,2020-09-05 12:00:00,280.02066,276.90927,-1.4110643,-0.53202194,2661722.0
5963,2020-09-05 13:00:00,280.0787,277.09512,-1.2731329,-0.8868977,3090912.0
5964,2020-09-05 14:00:00,280.0671,277.3807,-1.0697924,-0.902948,3477741.0
5965,2020-09-05 15:00:00,279.9872,277.61383,-0.9845904,-1.0977285,3761696.0
5966,2020-09-05 16:00:00,279.6725,277.57434,-0.83908236,-0.9173661,3919500.0
5967,2020-09-05 17:00:00,279.6561,277.73428,-0.8208357,-0.84350735,4039598.0
5968,2020-09-05 18:00:00,279.3093,277.93634,-0.67548215,-0.8664947,4078235.0
5969,2020-09-05 19:00:00,279.226,278.1034,-0.73671615,-0.9595323,4117337.0
5970,2020-09-05 20:00:00,279.05737,277.86963,-0.6041969,-0.76407176,4128974.0
5971,2020-09-05 21:00:00,278.41565,277.1735,-0.35647726,-0.5856138,4128974.0
5972,2020-09-05 22:00:00,278.3672,277.28098,-0.19705212,-0.64396626,4128974.0
5973,2020-09-05 23:00:00,278.16034,277.3425,-0.09824264,-0.69864625,4128974.0
5974,2020-09-06 00:00:00,277.9869,277.27322,0.02592659,-0.73278725,4128974.0
5975,2020-09-06 01:00:00,277.5418,276.95007,0.051131487,-0.77209693,4128974.0
5976,2020-09-06 02:00:00,277.21683,276.60297,0.33457112,-0.813447,4128974.0
5977,2020-09-06 03:00:00,276.94717,276.41064,0.5366745,-0.834122,0.0
5978,2020-09-06 04:00:00,276.96765,276.55182,0.73908716,-0.820248,0.0
5979,2020-09-06 05:00:00,277.18817,276.68845,0.9090272,-0.8414671,0.0
5980,2020-09-06 06:00:00,277.26328,276.72278,1.0313407,-0.88784987,1396.0
5981,2020-09-06 07:00:00,277.3889,276.96368,1.1717463,-1.0705245,42360.0
5982,2020-09-06 08:00:00,277.41483,276.26883,1.5943542,-1.7091377,175028.0
5983,2020-09-06 09:00:00,277.5459,277.14304,1.3851377,-1.3466446,363555.0
5984,2020-09-06 10:00:00,277.58005,276.94293,1.3903952,-1.444171,627027.0
5985,2020-09-06 11:00:00,277.66196,276.82443,1.8208894,-1.8565831,1131628.0
5986,2020-09-06 12:00:00,277.97052,275.91525,2.159223,-2.2587938,1925768.0
5987,2020-09-06 13:00:00,278.98364,275.60245,2.467404,-2.5528686,2925194.0
5988,2020-09-06 14:00:00,279.00482,275.61218,2.297,-2.233902,3760765.0
5989,2020-09-06 15:00:00,278.94473,275.83105,2.244425,-2.0524516,4632644.0
5990,2020-09-06 16:00:00,278.51736,275.585,2.0222197,-1.7495356,5203811.0
5991,2020-09-06 17:00:00,278.2805,275.5513,1.9595938,-1.6083469,5776840.0
5992,2020-09-06 18:00:00,277.8306,275.40884,1.7871797,-1.4677024,6176238.0
5993,2020-09-06 19:00:00,277.36362,275.2586,1.5328108,-1.3044786,6366627.0
5994,2020-09-06 20:00:00,276.82907,274.86487,1.5185847,-1.3314104,6395953.0
5995,2020-09-06 21:00:00,276.76285,275.76434,1.3535929,-0.9857841,6395953.0
5996,2020-09-06 22:00:00,276.37234,275.65622,1.2417942,-0.8622781,6395953.0
5997,2020-09-06 23:00:00,276.05078,275.46,1.1870548,-0.7870591,6395953.0
5998,2020-09-07 00:00:00,275.85144,275.2832,1.295606,-0.86853504,6395953.0
5999,2020-09-07 01:00:00,275.61728,275.09995,1.3392122,-0.78556293,6395953.0
6000,2020-09-07 02:00:00,275.44934,274.97107,1.3931786,-0.7423086,6395953.0
6001,2020-09-07 03:00:00,275.35922,274.90826,1.3653449,-0.6245154,0.0
6002,2020-09-07 04:00:00,275.17218,274.75995,1.2584945,-0.48999184,0.0
6003,2020-09-07 05:00:00,275.10663,274.69327,1.2264857,-0.3917855,0.0
6004,2020-09-07 06:00:00,275.10934,274.67514,1.2148883,-0.33343297,1396.0
6005,2020-09-07 07:00:00,275.33737,274.76645,1.0899462,-0.237539,72618.0
6006,2020-09-07 08:00:00,275.66302,274.6706,1.222156,-0.28528196,317470.0
6007,2020-09-07 09:00:00,276.84888,274.58124,1.434156,-0.30282852,807640.0
6008,2020-09-07 10:00:00,277.72543,274.36688,1.326687,-0.23903522,1667417.0
6009,2020-09-07 11:00:00,278.52695,273.98416,1.2962246,0.26070166,2737598.0
6010,2020-09-07 12:00:00,279.10312,273.22455,1.2159708,0.63434815,3732369.0
6011,2020-09-07 13:00:00,279.58237,273.02704,0.85583395,1.1595206,4810930.0
6012,2020-09-07 14:00:00,280.25757,272.75766,0.7884146,1.9816246,6052881.0
6013,2020-09-07 15:00:00,280.49582,272.66504,0.49739808,2.4798653,7102115.0
6014,2020-09-07 16:00:00,280.57092,272.86127,0.35219908,2.77326,7899514.5
6015,2020-09-07 17:00:00,280.31354,273.23038,0.06272888,2.7667313,8380840.0
6016,2020-09-07 18:00:00,279.9333,273.71024,-0.32678795,2.8025043,8731826.0
6017,2020-09-07 19:00:00,279.36118,274.11823,-0.49239838,3.142554,8914767.0
6018,2020-09-07 20:00:00,278.70444,274.29242,-0.60976374,2.7656431,8941766.0
6019,2020-09-07 21:00:00,278.0272,274.99567,-0.75032365,2.9736173,8941766.0
6020,2020-09-07 22:00:00,277.75687,275.2398,-0.7730545,3.0748162,8941766.0
6021,2020-09-07 23:00:00,277.5336,275.45288,-0.7302216,3.04666,8941766.0
6022,2020-09-08 00:00:00,277.2469,275.52994,-0.82995903,2.821139,8941766.0
6023,2020-09-08 01:00:00,277.0332,275.55453,-0.91856277,2.6183336,8941766.0
6024,2020-09-08 02:00:00,276.90552,275.61478,-0.9408299,2.3698254,8941766.0
6025,2020-09-08 03:00:00,276.59833,275.53317,-1.0173725,2.0618763,0.0
6026,2020-09-08 04:00:00,276.36826,275.66852,-0.8947495,2.2557046,0.0
6027,2020-09-08 05:00:00,276.20917,275.67953,-0.8655242,2.005156,0.0
6028,2020-09-08 06:00:00,276.0262,275.72098,-0.8287219,1.9200077,0.0
6029,2020-09-08 07:00:00,275.84393,275.7281,-0.75712764,1.6596656,18154.0
6030,2020-09-08 08:00:00,275.73947,275.63937,-0.7543441,1.6101544,65635.0
6031,2020-09-08 09:00:00,276.5942,275.70477,-0.3380761,1.9463954,152218.0
6032,2020-09-08 10:00:00,277.07758,275.50858,0.08576894,1.6921744,478998.0
6033,2020-09-08 11:00:00,278.2088,275.37128,0.45874017,1.7416856,1051096.0
6034,2020-09-08 12:00:00,278.98843,275.25082,0.7098618,1.8938918,1775878.0
6035,2020-09-08 13:00:00,279.51343,274.99503,1.156283,2.0565715,2726426.0
6036,2020-09-08 14:00:00,279.54416,275.25278,1.2407118,1.9938664,3760765.0
6037,2020-09-08 15:00:00,279.83087,275.04813,1.5809013,2.1058109,4836532.0
6038,2020-09-08 16:00:00,279.83975,274.82602,2.046033,2.2486317,5798253.0
6039,2020-09-08 17:00:00,279.63632,274.59094,2.1689649,2.2049692,6530482.0
6040,2020-09-08 18:00:00,279.20074,274.4051,1.802179,2.0825512,7055565.0
6041,2020-09-08 19:00:00,278.41565,274.35458,1.576417,1.8845065,7301814.0
6042,2020-09-08 20:00:00,277.61484,274.2704,1.6272907,1.5463612,7331606.0
6043,2020-09-08 21:00:00,277.0373,274.14993,1.5818291,1.5163007,7331606.0
6044,2020-09-08 22:00:00,276.23648,273.72253,1.8035706,1.4063966,7331606.0
6045,2020-09-08 23:00:00,275.4828,273.3379,1.7100185,1.1508155,7331606.0
6046,2020-09-09 00:00:00,274.98102,273.07562,1.4012194,1.1578884,7331606.0
6047,2020-09-09 01:00:00,274.57275,272.89688,0.9917551,1.2752736,7331606.0
6048,2020-09-09 02:00:00,274.25873,272.7175,0.6288349,1.3417873,7331606.0
6049,2020-09-09 03:00:00,273.94125,272.60678,0.33147848,1.4115655,0.0
6050,2020-09-09 04:00:00,273.68594,272.55496,0.20112407,1.401772,0.0
6051,2020-09-09 05:00:00,273.41287,272.4753,0.17576444,1.4032683,0.0
6052,2020-09-09 06:00:00,273.22513,272.3892,0.073553085,1.299077,465.0
6053,2020-09-09 07:00:00,273.3439,272.79974,0.09968579,1.2798984,83790.0
6054,2020-09-09 08:00:00,274.50858,273.3813,0.25926554,1.8247938,424069.0
6055,2020-09-09 09:00:00,275.1906,273.0426,0.9691789,1.8071113,977547.0
6056,2020-09-09 10:00:00,275.7818,272.74213,1.291431,2.1998005,1773550.0
6057,2020-09-09 11:00:00,276.47476,272.55173,1.7944474,2.4655833,2611914.0
6058,2020-09-09 12:00:00,276.94238,272.61777,2.2309723,2.1942236,3636942.0
6059,2020-09-09 13:00:00,277.6401,272.14957,2.4292097,1.8362195,4782534.0
6060,2020-09-09 14:00:00,278.01627,272.31277,2.3525126,1.4183664,6035192.0
6061,2020-09-09 15:00:00,278.1849,272.25577,2.469878,1.1917574,7315779.0
6062,2020-09-09 16:00:00,278.02994,272.45782,1.9778404,0.9080201,8327307.5
6063,2020-09-09 17:00:00,277.82718,272.3704,2.0812888,0.76683146,9090726.0
6064,2020-09-09 18:00:00,277.02704,272.5893,1.5996116,0.5927261,9518984.0
6065,2020-09-09 19:00:00,276.54712,272.58475,1.1496339,0.18330637,9693081.0
6066,2020-09-09 20:00:00,276.03168,272.61713,0.8668128,-0.030380785,9714960.0
6067,2020-09-09 21:00:00,274.86838,273.41818,0.9026873,-0.3067731,9714960.0
6068,2020-09-09 22:00:00,274.18362,273.108,0.96067417,-0.40851593,9714960.0
6069,2020-09-09 23:00:00,273.82043,272.65082,0.992219,-0.40049076,9714960.0
6070,2020-09-10 00:00:00,273.64566,272.4235,0.9946931,-0.34200224,9714960.0
6071,2020-09-10 01:00:00,273.61835,272.4915,1.0038164,-0.3150703,9714960.0
6072,2020-09-10 02:00:00,273.63745,272.57956,0.9787661,-0.30840534,9714960.0
6073,2020-09-10 03:00:00,273.69482,272.7732,1.1015434,-0.333569,0.0
6074,2020-09-10 04:00:00,273.7631,272.88977,1.2854004,-0.32935238,0.0
6075,2020-09-10 05:00:00,273.41354,272.59964,1.3559123,-0.30826932,0.0
6076,2020-09-10 06:00:00,273.40125,272.68967,1.2077754,-0.18789175,0.0
6077,2020-09-10 07:00:00,273.3842,272.79068,1.2827716,-0.07485928,76342.0
6078,2020-09-10 08:00:00,274.15085,272.8593,1.6116729,-0.03963013,328177.0
6079,2020-09-10 09:00:00,274.80557,272.463,2.2829285,-0.86608666,875138.0
6080,2020-09-10 10:00:00,275.435,272.1541,2.499258,-0.8046057,1597126.0
6081,2020-09-10 11:00:00,276.1682,272.23572,2.758575,-0.65280753,2536037.0
6082,2020-09-10 12:00:00,276.5942,272.3147,2.9744406,-0.5698355,3370677.0
6083,2020-09-10 13:00:00,276.6065,272.5297,3.2532413,-0.51637965,4315639.0
6084,2020-09-10 14:00:00,276.21396,273.16885,2.4896708,-0.2826976,5188915.0
6085,2020-09-10 15:00:00,275.74426,273.12613,2.896197,-0.33642542,5957453.0
6086,2020-09-10 16:00:00,275.85895,272.9053,3.2626739,-0.6037044,6776731.0
6087,2020-09-10 17:00:00,275.4978,272.893,3.295301,-0.70952785,7348363.5
6088,2020-09-10 18:00:00,274.90933,272.85156,2.5046701,-0.4727173,7670954.5
6089,2020-09-10 19:00:00,274.37,272.88718,2.0783508,-0.23291433,7817586.5
6090,2020-09-10 20:00:00,273.8887,272.68643,1.8917106,-0.22244081,7830155.0
6091,2020-09-10 21:00:00,273.58148,272.63074,1.9360899,-0.18598747,7830155.0
6092,2020-09-10 22:00:00,273.4074,272.50833,1.8553722,-0.14912611,7830155.0
6093,2020-09-10 23:00:00,273.1985,272.40536,1.8910921,-0.097982645,7830155.0
6094,2020-09-11 00:00:00,273.07083,272.3866,1.8864532,-0.059761077,7830155.0
6095,2020-09-11 01:00:00,272.89743,272.42868,1.4847205,0.21010229,7830155.0
6096,2020-09-11 02:00:00,272.84485,272.33673,1.7508413,-0.046567142,7830155.0
6097,2020-09-11 03:00:00,272.77045,272.0149,1.7888806,-0.33261687,0.0
6098,2020-09-11 04:00:00,272.40588,271.29608,1.7893445,-0.46251583,0.0
6099,2020-09-11 05:00:00,272.16968,271.1426,1.3869933,-0.21400756,0.0
6100,2020-09-11 06:00:00,271.93686,271.13028,1.1895288,0.23880246,0.0
6101,2020-09-11 07:00:00,272.1212,271.3129,0.94351006,0.41236377,40498.0
6102,2020-09-11 08:00:00,272.5274,271.2527,0.97490025,0.74289197,211336.0
6103,2020-09-11 09:00:00,273.59445,271.5279,1.1434486,0.8950982,689404.0
6104,2020-09-11 10:00:00,274.5509,271.9702,1.1776222,1.3192081,1410461.0
6105,2020-09-11 11:00:00,275.57358,271.66714,1.2357637,1.4609406,2270238.0
6106,2020-09-11 12:00:00,275.81116,272.2383,1.0732459,1.6393988,2967555.0
6107,2020-09-11 13:00:00,275.7989,272.7758,1.1558192,1.7624967,3524291.0
6108,2020-09-11 14:00:00,276.09244,273.02704,1.1864362,1.8615191,4007013.0
6109,2020-09-11 15:00:00,276.65158,273.22586,1.2294238,2.093705,4649402.0
6110,2020-09-11 16:00:00,277.1438,273.3813,1.3362741,2.1241734,5228482.0
6111,2020-09-11 17:00:00,276.97174,273.60727,0.71697485,1.8230255,5534315.0
6112,2020-09-11 18:00:00,276.85364,273.79248,0.47358483,1.6791165,5791736.0
6113,2020-09-11 19:00:00,276.77856,273.9699,0.15349758,1.6629303,5912300.0
6114,2020-09-11 20:00:00,276.55463,274.0761,0.14885855,1.6649704,5921144.0
6115,2020-09-11 21:00:00,276.06104,274.11304,0.1878258,1.7337966,5921144.0
6116,2020-09-11 22:00:00,275.2302,273.96475,-0.04010117,1.6906781,5921144.0
6117,2020-09-11 23:00:00,274.69907,273.606,-0.26307976,1.6106985,5921144.0
6118,2020-09-12 00:00:00,274.4096,273.3884,-0.52626264,1.4984822,5921144.0
6119,2020-09-12 01:00:00,274.02045,273.12936,-0.7152225,1.5647237,5921144.0
6120,2020-09-12 02:00:00,273.65796,272.8373,-0.72326314,1.633822,5921144.0
6121,2020-09-12 03:00:00,273.21692,272.45523,-0.752334,1.5681243,0.0
6122,2020-09-12 04:00:00,273.12408,272.47403,-0.6931101,1.5086837,0.0
6123,2020-09-12 05:00:00,273.2135,272.72205,-0.69960463,1.3521249,0.0
6124,2020-09-12 06:00:00,273.5453,273.23492,-0.65940034,1.2469814,0.0
6125,2020-09-12 07:00:00,273.83066,273.538,-0.7620758,1.6570814,28861.0
6126,2020-09-12 08:00:00,274.1215,273.3424,-0.4593072,1.9680226,162459.0
6127,2020-09-12 09:00:00,274.43213,273.34436,0.6524935,1.3628705,312350.0
6128,2020-09-12 10:00:00,275.11893,273.54446,0.72192305,1.2076719,687076.0
6129,2020-09-12 11:00:00,276.19415,274.00488,0.84624684,1.0848458,1416513.0
6130,2020-09-12 12:00:00,277.3056,274.2743,1.1329336,0.7786652,2367992.0
6131,2020-09-12 13:00:00,278.21698,273.9343,1.5108532,0.5868772,3320403.0
6132,2020-09-12 14:00:00,278.79318,273.76593,1.4890501,0.6596478,4317036.0
6133,2020-09-12 15:00:00,278.785,273.46027,1.218445,0.72888196,4995267.0
6134,2020-09-12 16:00:00,278.8355,273.76074,0.8320207,0.64346147,5714929.0
6135,2020-09-12 17:00:00,278.43817,273.71738,0.53930324,0.79090697,6315887.0
6136,2020-09-12 18:00:00,277.5268,274.09036,0.25338948,0.94433737,6607755.0
6137,2020-09-12 19:00:00,276.92737,274.36237,0.06860483,0.6163935,6722733.0
6138,2020-09-12 20:00:00,276.24536,274.48215,0.2877177,0.37563843,6728785.0
6139,2020-09-12 21:00:00,275.49918,273.68628,0.3370452,-0.07893987,6728785.0
6140,2020-09-12 22:00:00,275.009,273.70117,0.18921745,-0.20652649,6728785.0
6141,2020-09-12 23:00:00,274.64377,273.69406,0.09535611,-0.041262373,6728785.0
6142,2020-09-13 00:00:00,274.38776,273.6714,0.071388245,-0.037725866,6728785.0
6143,2020-09-13 01:00:00,274.05118,273.60727,0.13014817,-0.031740986,6728785.0
6144,2020-09-13 02:00:00,273.82727,273.42078,0.25849235,0.032596394,6728785.0
6145,2020-09-13 03:00:00,273.70233,273.34308,0.20808244,0.12713018,0.0
6146,2020-09-13 04:00:00,272.98346,272.88135,0.03195715,0.21105441,0.0
6147,2020-09-13 05:00:00,272.10275,271.62244,0.033503532,0.4248776,0.0
6148,2020-09-13 06:00:00,271.53134,271.00143,-0.15081728,0.55804104,0.0
6149,2020-09-13 07:00:00,271.20297,270.7372,-0.30962384,0.5287968,51205.0
6150,2020-09-13 08:00:00,272.25433,271.74225,-0.19210398,0.7646552,266265.0
6151,2020-09-13 09:00:00,273.7467,273.45834,-0.2030828,1.3189361,619579.0
6152,2020-09-13 10:00:00,274.64786,274.29242,-0.492553,1.4757669,1156299.0
6153,2020-09-13 11:00:00,275.5579,273.84882,-0.36451805,1.6935346,1918320.0
6154,2020-09-13 12:00:00,276.28085,272.90207,-0.0656153,1.8925316,2816733.0
6155,2020-09-13 13:00:00,276.74713,272.7745,0.7511484,2.2684906,4034478.0
6156,2020-09-13 14:00:00,276.20303,273.0018,0.98216796,1.8892672,4771362.0
6157,2020-09-13 15:00:00,275.61456,273.3586,1.165561,1.4243515,5172622.0
6158,2020-09-13 16:00:00,275.84598,273.4972,1.1808695,1.1918936,5513833.0
6159,2020-09-13 17:00:00,276.06104,273.22195,1.4323003,1.0248611,5938833.0
6160,2020-09-13 18:00:00,275.4746,273.31845,1.3517373,0.8302167,6213012.0
6161,2020-09-13 19:00:00,274.76117,273.59302,1.4369392,0.777305,6307508.0
6162,2020-09-13 20:00:00,274.23755,273.57297,1.4568868,0.65080655,6312163.0
6163,2020-09-13 21:00:00,274.31332,273.64743,1.5253885,0.22492844,6312163.0
6164,2020-09-13 22:00:00,273.91327,273.31653,1.8765568,0.20942219,6312163.0
6165,2020-09-13 23:00:00,273.6204,273.02252,1.4919881,0.123185605,6312163.0
6166,2020-09-14 00:00:00,273.51935,272.91632,1.6613096,0.10645517,6312163.0
6167,2020-09-14 01:00:00,273.26334,272.85867,1.5195125,0.040621568,6312163.0
6168,2020-09-14 02:00:00,273.09406,272.72656,1.5004928,-0.09852673,6312163.0
6169,2020-09-14 03:00:00,272.87762,272.51288,1.5510573,-0.1470858,0.0
6170,2020-09-14 04:00:00,272.85648,272.56015,1.5943542,-0.21291941,0.0
6171,2020-09-14 05:00:00,272.64825,272.30954,1.6690412,-0.20679852,0.0
6172,2020-09-14 06:00:00,272.75543,272.17743,1.7010499,-0.11743349,0.0
6173,2020-09-14 07:00:00,272.77454,272.52386,1.3333361,0.0772109,40964.0
6174,2020-09-14 08:00:00,273.18893,272.86774,1.8861439,0.34653017,252300.0
6175,2020-09-14 09:00:00,274.39252,273.69598,1.8154773,0.7121515,653095.0
6176,2020-09-14 10:00:00,275.06635,274.43488,1.790427,0.6112248,1179108.0
6177,2020-09-14 11:00:00,275.40292,274.47955,2.21721,0.40393054,1723742.0
6178,2020-09-14 12:00:00,275.16125,274.15967,2.2999377,0.09326124,2343786.0
6179,2020-09-14 13:00:00,275.2978,274.14478,2.5832229,-0.36893415,3119307.0
6180,2020-09-14 14:00:00,275.66644,274.34357,2.4310656,-0.81943184,3754713.0
6181,2020-09-14 15:00:00,275.87875,274.11823,2.8898573,-1.2481663,4613558.0
6182,2020-09-14 16:00:00,275.77567,274.14737,2.5969849,-1.1598895,5115366.0
6183,2020-09-14 17:00:00,275.47733,273.95697,2.7865634,-1.4225438,5537573.0
6184,2020-09-14 18:00:00,275.25204,273.83524,2.5408537,-1.3591585,5761013.0
6185,2020-09-14 19:00:00,274.94073,273.32492,2.4233336,-1.3671837,5848061.0
6186,2020-09-14 20:00:00,274.5243,273.2945,2.2107155,-1.3860905,5850389.0
6187,2020-09-14 21:00:00,274.48196,273.49655,1.7907362,-0.827321,5850389.0
6188,2020-09-14 22:00:00,274.3461,273.67657,1.6515678,-0.7024548,5850389.0
6189,2020-09-14 23:00:00,274.0908,273.54123,1.6224971,-0.6137699,5850389.0
6190,2020-09-15 00:00:00,273.87915,273.43048,1.5867772,-0.5879261,5850389.0
6191,2020-09-15 01:00:00,273.7822,273.37738,1.4768342,-0.47448558,5850389.0
6192,2020-09-15 02:00:00,273.69345,273.31134,1.4384856,-0.43286347,5850389.0
6193,2020-09-15 03:00:00,273.24423,272.88394,1.4180743,-0.49067193,0.0
6194,2020-09-15 04:00:00,272.94043,272.59512,1.3659633,-0.44578534,0.0
6195,2020-09-15 05:00:00,272.88513,272.57245,1.347253,-0.30840534,0.0
6196,2020-09-15 06:00:00,272.81207,272.52582,1.2093216,-0.16993713,0.0
6197,2020-09-15 07:00:00,272.85852,272.61584,1.4881223,-0.35832462,33050.0
6198,2020-09-15 08:00:00,273.84158,272.93314,1.7353781,-0.35315585,222508.0
6199,2020-09-15 09:00:00,274.53522,273.2213,1.7573358,-0.532566,584201.0
6200,2020-09-15 10:00:00,274.9728,273.21548,1.8595473,-0.41762924,1102767.0
6201,2020-09-15 11:00:00,275.24112,273.06137,1.9354713,-0.48767948,1683709.0
6202,2020-09-15 12:00:00,275.91495,272.9584,2.0899482,-0.54698414,2573277.0
6203,2020-09-15 13:00:00,276.1457,272.43387,2.1824179,-0.36771,3358108.0
6204,2020-09-15 14:00:00,276.41672,272.25903,2.411582,-0.39341775,4389188.0
6205,2020-09-15 15:00:00,276.39282,272.04013,2.4892068,-0.4577551,5280153.0
6206,2020-09-15 16:00:00,276.34366,271.86142,2.4496212,-0.5488884,6033330.0
6207,2020-09-15 17:00:00,275.94772,271.77075,2.316638,-0.6702181,6591463.0
6208,2020-09-15 18:00:00,275.36197,271.9171,1.6410528,-0.65974456,6914984.5
6209,2020-09-15 19:00:00,274.77826,271.97537,1.4604433,-0.58751804,7018790.5
6210,2020-09-15 20:00:00,274.30447,272.03302,1.1190169,-0.45857126,7020187.0
6211,2020-09-15 21:00:00,273.73715,272.32443,0.69439864,-0.8149432,7020187.0
6212,2020-09-15 22:00:00,273.28247,272.42157,0.64491653,-0.58915025,7020187.0
6213,2020-09-15 23:00:00,273.04694,272.3937,0.69625425,-0.46360397,7020187.0
6214,2020-09-16 00:00:00,272.90698,272.43063,0.5244586,-0.5167877,7020187.0
6215,2020-09-16 01:00:00,272.66873,272.29657,0.46399766,-0.5921427,7020187.0
6216,2020-09-16 02:00:00,272.37173,272.03497,0.31988108,-0.7228578,7020187.0
6217,2020-09-16 03:00:00,272.1533,271.8219,0.3687446,-0.86200607,0.0
6218,2020-09-16 04:00:00,271.98535,271.67166,0.34044707,-1.0154364,0.0
6219,2020-09-16 05:00:00,272.098,271.7429,0.52909756,-1.3773851,0.0
6220,2020-09-16 06:00:00,271.97784,271.64188,0.48889333,-1.1404386,0.0
6221,2020-09-16 07:00:00,272.16763,271.45474,0.681255,-1.6211329,18154.0
6222,2020-09-16 08:00:00,272.4045,271.4217,0.7526947,-1.8261147,131271.0
6223,2020-09-16 09:00:00,272.7008,271.3997,1.1057185,-2.3000078,310022.0
6224,2020-09-16 10:00:00,273.19644,271.40488,1.1202539,-2.7509134,642854.0
6225,2020-09-16 11:00:00,273.78357,271.4735,1.103863,-3.0436282,1286639.0
6226,2020-09-16 12:00:00,274.49835,271.47287,0.99685794,-3.1486354,2010489.0
6227,2020-09-16 13:00:00,274.89294,271.23196,0.827691,-3.706725,2691514.0
6228,2020-09-16 14:00:00,275.15714,271.2501,0.7799099,-3.97346,3473086.0
6229,2020-09-16 15:00:00,275.43774,271.377,0.9585093,-4.132195,4422704.0
6230,2020-09-16 16:00:00,275.34763,271.56223,1.3172544,-3.4235315,5331358.0
6231,2020-09-16 17:00:00,274.95575,271.44632,1.4472996,-3.172847,6029606.0
6232,2020-09-16 18:00:00,274.21912,271.34918,1.5222958,-2.9553514,6419228.0
6233,2020-09-16 19:00:00,273.19235,271.08755,1.4834833,-2.775533,6540723.0
6234,2020-09-16 20:00:00,272.4407,270.90753,1.4570414,-2.6967776,6541654.0
6235,2020-09-16 21:00:00,272.25363,271.07654,1.447918,-2.2930708,6541654.0
6236,2020-09-16 22:00:00,271.8809,270.8363,1.4123528,-2.0602047,6541654.0
6237,2020-09-16 23:00:00,271.6208,270.65628,1.3661181,-1.9211924,6541654.0
