 

stn    time           ods000z0  gre000z0  rre150z0
PLF    201903070450          1         1       0.2
PLF    201903070500          1         1       0.4
PLF    201903070510          1         1       0.5
PLF    201903070520          0         1       0.3
PLF    201903070530          0         1       0.3
PLF    201903070540          1         1       0.4
PLF    201903070550          0         1       0.4
PLF    201903070600          1         1       0.4
PLF    201903070610          1         2       0.4
PLF    201903070620          2         3       0.6
PLF    201903070630          3         4       0.3
PLF    201903070640          4         5       0.2
PLF    201903070650          5         6       0.1
PLF    201903070700          7         8       0.2
PLF    201903070710          9         9       0.1
PLF    201903070720         14        14       0.1
PLF    201903070730         20        20       0.0
PLF    201903070740         38        38       0.2
PLF    201903070750         65        65       0.0
PLF    201903070800         81        82       0.1
PLF    201903070810         91        92       0.0
PLF    201903070820         98        98       0.0
PLF    201903070830         91        92       0.0
PLF    201903070840        125       126       0.0
PLF    201903070850        130       130       0.0
PLF    201903070900        169       170       0.0
PLF    201903070910        235       255       0.0
PLF    201903070920        220       223       0.0
PLF    201903070930        240       246       0.0
PLF    201903070940        317       481       0.0
PLF    201903070950        294       483       0.0
PLF    201903071000        247       550       0.0
PLF    201903071010        141       627       0.0
PLF    201903071020        200       680       0.0
PLF    201903071030        321       375       0.0
PLF    201903071040        284       450       0.0
PLF    201903071050        375       492       0.0
PLF    201903071100        214       234       0.0
PLF    201903071110         84        85       0.2
PLF    201903071120         95        96       0.2
PLF    201903071130        185       191       0.0
PLF    201903071140        244       250       0.0
PLF    201903071150        279       317       0.0
PLF    201903071200        288       298       0.0
PLF    201903071210        237       240       0.0
PLF    201903071220        136       137       0.2
PLF    201903071230        117       118       0.3
PLF    201903071240        193       533       0.0
PLF    201903071250         90       677       0.0
PLF    201903071300        241       595       0.0
PLF    201903071310        251       331       0.0
PLF    201903071320        217       289       0.0
PLF    201903071330        189       197       0.0
PLF    201903071340        215       343       0.0
PLF    201903071350         75        76       0.0
PLF    201903071400         34        34       1.1
PLF    201903071410         48        48       0.7
PLF    201903071420        185       207       0.0
PLF    201903071430        165       173       0.0
PLF    201903071440        164       184       0.0
PLF    201903071450        119       143       0.0
PLF    201903071500         74        75       0.0
PLF    201903071510         76        77       0.0
PLF    201903071520        180       211       0.0
PLF    201903071530        192       421       0.0
PLF    201903071540         89       332       0.0
PLF    201903071550         74       201       0.1
PLF    201903071600         61       236       0.0
PLF    201903071610         57       192       0.0
PLF    201903071620         43       159       0.0
PLF    201903071630         42       128       0.0
PLF    201903071640         32        54       0.0
PLF    201903071650         26        44       0.0
PLF    201903071700         28        42       0.0
PLF    201903071710         13        14       0.0
PLF    201903071720          8         8       0.0
PLF    201903071730          4         5       0.0
PLF    201903071740          1         2       0.0
PLF    201903071750          1         1       0.0
PLF    201903071800          1         1       0.0
PLF    201903071810          1         1       0.0
PLF    201903071820          1         1       0.0
PLF    201903071830          1         2       0.0
PLF    201903071840          1         1       0.0
PLF    201903071850          1         2       0.0
PLF    201903071900          0         1       0.0
PLF    201903071910          0         1       0.0
PLF    201903071920          0         1       0.0
PLF    201903071930          0         1       0.0
PLF    201903071940          0         1       0.0
PLF    201903071950          1         2       0.0
PLF    201903072000          1         1       0.0
PLF    201903072010          0         1       0.0
PLF    201903072020          1         2       0.0
PLF    201903072030          1         1       0.0
PLF    201903072040          0         0       0.0
PLF    201903072050          1         1       0.0
PLF    201903072100          1         1       0.0
PLF    201903072110          0         1       0.0
PLF    201903072120          0         1       0.0
PLF    201903072130          0         1       0.0
PLF    201903072140          1         1       0.0
PLF    201903072150          0         1       0.0
PLF    201903072200          0         1       0.0
PLF    201903072210          0         1       0.0
PLF    201903072220          1         1       0.0
PLF    201903072230          0         1       0.0
PLF    201903072240          1         1       0.0
PLF    201903072250          1         2       0.0
PLF    201903072300          1         2       0.0
PLF    201903072310          1         1       0.0
PLF    201903072320          1         2       0.0
PLF    201903072330          0         1       0.0
PLF    201903072340          0         1       0.0
PLF    201903072350          1         1       0.0
PLF    201903080000          0         1       0.0
PLF    201903080010          1         2       0.0
PLF    201903080020          1         1       0.0
PLF    201903080030          1         1       0.0
PLF    201903080040          1         1       0.0
PLF    201903080050          1         1       0.0
PLF    201903080100          1         1       0.0
PLF    201903080110          1         1       0.0
PLF    201903080120          1         1       0.0
PLF    201903080130          1         1       0.0
PLF    201903080140          1         1       0.0
PLF    201903080150          1         1       0.0
PLF    201903080200          0         1       0.0
PLF    201903080210          0         1       0.0
PLF    201903080220          0         1       0.0
PLF    201903080230          0         1       0.0
PLF    201903080240          1         1       0.0
PLF    201903080250          0         1       0.0
PLF    201903080300          1         2       0.0
PLF    201903080310          1         1       0.0
PLF    201903080320          1         1       0.0
PLF    201903080330          0         1       0.0
PLF    201903080340          0         1       0.0
PLF    201903080350          0         1       0.0
PLF    201903080400          0         1       0.0
PLF    201903080410          0         1       0.0
PLF    201903080420          1         1       0.0
PLF    201903080430          1         2       0.0
PLF    201903080440          1         1       0.0
PLF    201903080450          1         2       0.0
PLF    201903080500          1         2       0.0
PLF    201903080510          1         1       0.0
PLF    201903080520          1         2       0.0
PLF    201903080530          0         1       0.0
PLF    201903080540          0         1       0.0
PLF    201903080550          0         1       0.0
PLF    201903080600          1         2       0.0
PLF    201903080610          2         3       0.0
PLF    201903080620          3         4       0.0
PLF    201903080630          6         7       0.0
PLF    201903080640         11        12       0.0
PLF    201903080650         16        17       0.0
PLF    201903080700         23        24       0.0
PLF    201903080710         37        38       0.0
PLF    201903080720         50        51       0.0
PLF    201903080730         54        55       0.0
PLF    201903080740         52        52       0.0
PLF    201903080750         51        51       0.0
PLF    201903080800         59        59       0.0
PLF    201903080810         63        64       0.0
PLF    201903080820         77        77       0.0
PLF    201903080830         89        90       0.0
PLF    201903080840         85        86       0.0
PLF    201903080850         86        87       0.0
PLF    201903080900         59        60       0.0
PLF    201903080910         52        53       0.0
PLF    201903080920         55        55       0.1
PLF    201903080930         53        53       0.1
PLF    201903080940         71        72       0.0
PLF    201903080950         98        98       0.0
PLF    201903081000        107       110       0.0
PLF    201903081010         91        92       0.0
PLF    201903081020         95        96       0.2
PLF    201903081030         99        99       0.1
PLF    201903081040        139       140       0.1
PLF    201903081050        172       174       0.2
PLF    201903081100        199       202       0.0
PLF    201903081110        204       206       0.1
PLF    201903081120        190       192       0.0
PLF    201903081130        166       167       0.1
PLF    201903081140        269       291       0.0
PLF    201903081150        367       385       0.0
PLF    201903081200        414       526       0.0
PLF    201903081210        303       321       0.0
PLF    201903081220        226       233       0.0
PLF    201903081230        256       268       0.0
PLF    201903081240        160       167       0.0
PLF    201903081250        129       133       0.0
PLF    201903081300        124       127       0.0
PLF    201903081310        210       227       0.0
PLF    201903081320        319       353       0.0
PLF    201903081330        406       812       0.0
PLF    201903081340        219       259       0.0
PLF    201903081350        199       210       0.0
PLF    201903081400        138       146       0.0
PLF    201903081410        225       236       0.0
PLF    201903081420        192       201       0.0
PLF    201903081430        164       169       0.0
PLF    201903081440        207       222       0.0
PLF    201903081450        183       239       0.0
PLF    201903081500        136       142       0.0
PLF    201903081510        195       308       0.0
PLF    201903081520        149       383       0.0
PLF    201903081530         87       259       0.0
PLF    201903081540         81       247       0.0
PLF    201903081550         87       243       0.0
PLF    201903081600         62       228       0.0
PLF    201903081610         51       185       0.0
PLF    201903081620         56       126       0.0
PLF    201903081630         31        46       0.0
PLF    201903081640         29        32       0.0
PLF    201903081650         32        34       0.0
PLF    201903081700         16        17       0.0
PLF    201903081710         12        13       0.0
PLF    201903081720          7         8       0.0
PLF    201903081730          3         4       0.0
PLF    201903081740          1         2       0.0
PLF    201903081750          1         1       0.0
PLF    201903081800          1         2       0.0
PLF    201903081810          1         1       0.0
PLF    201903081820          0         1       0.0
PLF    201903081830          1         1       0.0
PLF    201903081840          1         1       0.0
PLF    201903081850          1         1       0.0
PLF    201903081900          1         1       0.0
PLF    201903081910          1         1       0.0
PLF    201903081920          1         1       0.0
PLF    201903081930          1         1       0.0
PLF    201903081940          1         1       0.0
PLF    201903081950          0         1       0.0
PLF    201903082000          0         1       0.0
PLF    201903082010          1         2       0.0
PLF    201903082020          1         1       0.0
PLF    201903082030          0         0       0.0
PLF    201903082040          0         1       0.0
PLF    201903082050          1         1       0.0
PLF    201903082100          1         1       0.0
PLF    201903082110          1         1       0.0
PLF    201903082120          1         1       0.0
PLF    201903082130          1         2       0.0
PLF    201903082140          1         1       0.0
PLF    201903082150          0         1       0.0
PLF    201903082200          1         1       0.0
PLF    201903082210          1         1       0.0
PLF    201903082220          1         1       0.0
PLF    201903082230          1         1       0.0
PLF    201903082240          0         1       0.0
PLF    201903082250          1         1       0.0
PLF    201903082300          0         1       0.0
PLF    201903082310          1         1       0.0
PLF    201903082320          1         1       0.0
PLF    201903082330          1         1       0.0
PLF    201903082340          1         1       0.0
PLF    201903082350          1         1       0.0
PLF    201903090000          1         1       0.0
PLF    201903090010          1         1       0.0
PLF    201903090020          1         1       0.0
PLF    201903090030          1         1       0.0
PLF    201903090040          1         1       0.0
PLF    201903090050          0         1       0.0
PLF    201903090100          1         2       0.0
PLF    201903090110          0         1       0.0
PLF    201903090120          0         1       0.0
PLF    201903090130          1         1       0.0
PLF    201903090140          1         1       0.0
PLF    201903090150          1         1       0.0
PLF    201903090200          1         1       0.0
PLF    201903090210          1         1       0.0
PLF    201903090220          1         1       0.0
PLF    201903090230          1         1       0.0
PLF    201903090240          1         1       0.0
PLF    201903090250          0         1       0.0
PLF    201903090300          1         1       0.0
PLF    201903090310          0         1       0.0
PLF    201903090320          1         1       0.0
PLF    201903090330          1         2       0.0
PLF    201903090340          1         2       0.0
PLF    201903090350          1         1       0.0
PLF    201903090400          1         1       0.0
PLF    201903090410          1         1       0.0
PLF    201903090420          1         2       0.0
PLF    201903090430          2         3       0.0
PLF    201903090440          1         2       0.1
PLF    201903090450          0         1       0.0
PLF    201903090500          0         1       0.0
PLF    201903090510          1         1       0.0
PLF    201903090520          0         0       0.0
PLF    201903090530          0         0       0.0
PLF    201903090540          0         1       0.0
PLF    201903090550          1         2       0.0
PLF    201903090600          2         3       0.0
PLF    201903090610          7         8       0.0
PLF    201903090620         12        13       0.0
PLF    201903090630         16        17       0.0
PLF    201903090640         20        21       0.0
PLF    201903090650         27        28       0.0
PLF    201903090700         34        35       0.0
PLF    201903090710         49        49       0.0
PLF    201903090720         56        56       0.0
PLF    201903090730         55        56       0.0
PLF    201903090740         88        89       0.0
PLF    201903090750         86        87       0.0
PLF    201903090800         81        82       0.0
PLF    201903090810         87        88       0.0
PLF    201903090820        100       101       0.0
PLF    201903090830        110       110       0.0
PLF    201903090840        143       145       0.0
PLF    201903090850        142       143       0.0
PLF    201903090900        112       112       0.0
PLF    201903090910         81        82       0.0
PLF    201903090920         81        82       0.0
PLF    201903090930         74        74       0.0
PLF    201903090940         90        90       0.0
PLF    201903090950         92        93       0.0
PLF    201903091000         69        69       0.0
PLF    201903091010         80        80       0.0
PLF    201903091020         96        97       0.0
PLF    201903091030        105       105       0.0
PLF    201903091040        105       106       0.0
PLF    201903091050         94        95       0.0
PLF    201903091100         89        90       0.0
PLF    201903091110         82        82       0.0
PLF    201903091120         81        82       0.0
PLF    201903091130        112       113       0.0
PLF    201903091140        187       189       0.0
PLF    201903091150        157       159       0.0
PLF    201903091200        123       124       0.0
PLF    201903091210        180       182       0.0
PLF    201903091220        176       179       0.0
PLF    201903091230        197       199       0.0
PLF    201903091240        167       170       0.0
PLF    201903091250        158       160       0.0
PLF    201903091300        140       141       0.0
PLF    201903091310        153       155       0.0
PLF    201903091320        225       226       0.0
PLF    201903091330        260       262       0.0
PLF    201903091340        218       221       0.0
PLF    201903091350        281       292       0.0
PLF    201903091400        215       220       0.0
PLF    201903091410        217       219       0.0
PLF    201903091420        183       184       0.0
PLF    201903091430        159       160       0.0
PLF    201903091440        105       106       0.0
PLF    201903091450         86        86       0.0
PLF    201903091500         64        65       0.0
PLF    201903091510         36        37       0.0
PLF    201903091520         34        35       0.0
PLF    201903091530         31        32       0.0
PLF    201903091540         20        20       0.0
PLF    201903091550         16        17       0.0
PLF    201903091600         21        21       0.1
PLF    201903091610         25        25       0.2
PLF    201903091620         27        27       0.2
PLF    201903091630         16        17       0.0
PLF    201903091640         23        24       0.0
PLF    201903091650         25        26       0.0
PLF    201903091700         26        27       0.0
PLF    201903091710         16        17       0.0
PLF    201903091720          7         8       0.0
PLF    201903091730          3         4       0.0
PLF    201903091740          1         2       0.0
PLF    201903091750          0         1       0.0
PLF    201903091800          0         1       0.0
PLF    201903091810          0         1       0.0
PLF    201903091820          0         1       0.0
PLF    201903091830          1         2       0.0
PLF    201903091840          1         1       0.0
PLF    201903091850          1         1       0.0
PLF    201903091900          0         1       0.0
PLF    201903091910          1         1       0.0
PLF    201903091920          1         2       0.0
PLF    201903091930          1         1       0.0
PLF    201903091940          0         1       0.0
PLF    201903091950          0         1       0.0
PLF    201903092000          1         1       0.0
PLF    201903092010          1         1       0.0
PLF    201903092020          1         1       0.0
PLF    201903092030          1         1       0.0
PLF    201903092040          1         1       0.0
PLF    201903092050          0         1       0.0
PLF    201903092100          0         1       0.0
PLF    201903092110          1         2       0.0
PLF    201903092120          0         1       0.0
PLF    201903092130          1         1       0.0
PLF    201903092140          0         1       0.0
PLF    201903092150          1         1       0.0
PLF    201903092200          1         1       0.0
PLF    201903092210          1         1       0.0
PLF    201903092220          1         1       0.0
PLF    201903092230          1         1       0.0
PLF    201903092240          0         1       0.0
PLF    201903092250          0         1       0.0
PLF    201903092300          1         1       0.0
PLF    201903092310          1         1       0.0
PLF    201903092320          0         1       0.0
PLF    201903092330          1         2       0.0
PLF    201903092340          2         2       0.1
PLF    201903092350          2         3       0.2
PLF    201903100000          3         4       0.4
PLF    201903100010          1         1       0.3
PLF    201903100020          0         1       0.3
PLF    201903100030          0         1       0.2
PLF    201903100040          0         0       0.1
PLF    201903100050          0         0       0.0
PLF    201903100100          0         0       0.0
PLF    201903100110          0         1       0.0
PLF    201903100120          0         1       0.1
PLF    201903100130          0         1       0.0
PLF    201903100140          0         1       0.1
PLF    201903100150          0         1       0.1
PLF    201903100200          0         1       0.0
PLF    201903100210          0         0       0.0
PLF    201903100220          0         1       0.0
PLF    201903100230          0         0       0.0
PLF    201903100240          0         0       0.0
PLF    201903100250          0         1       0.0
PLF    201903100300          0         0       0.0
PLF    201903100310          1         1       0.0
PLF    201903100320          1         2       0.1
PLF    201903100330          0         1       0.0
PLF    201903100340          0         1       0.0
PLF    201903100350          0         0       0.0
PLF    201903100400          0         1       0.0
PLF    201903100410          0         1       0.0
PLF    201903100420          0         1       0.0
PLF    201903100430          0         1       0.0
PLF    201903100440          0         1       0.0
PLF    201903100450          1         1       0.0
PLF    201903100500          0         1       0.0
PLF    201903100510          0         1       0.0
PLF    201903100520          0         1       0.0
PLF    201903100530          0         1       0.0
PLF    201903100540          0         1       0.0
PLF    201903100550          1         1       0.0
PLF    201903100600          1         1       0.0
PLF    201903100610          2         3       0.0
PLF    201903100620          5         6       0.0
PLF    201903100630          5         6       0.2
PLF    201903100640         10        11       0.2
PLF    201903100650         20        20       0.0
PLF    201903100700         23        24       0.0
PLF    201903100710         38        38       0.0
PLF    201903100720         37        38       0.0
PLF    201903100730         32        33       0.0
PLF    201903100740         29        30       0.0
PLF    201903100750         30        31       0.0
PLF    201903100800         51        52       0.0
PLF    201903100810         76        77       0.0
PLF    201903100820        105       105       0.0
PLF    201903100830        104       105       0.0
PLF    201903100840         85        87       0.0
PLF    201903100850         70        72       0.0
PLF    201903100900         83        85       0.0
PLF    201903100910         94        96       0.0
PLF    201903100920        100       103       0.0
PLF    201903100930        116       120       0.0
PLF    201903100940        153       158       0.0
PLF    201903100950        190       193       0.0
PLF    201903101000        184       185       0.0
PLF    201903101010        132       133       0.0
PLF    201903101020        253       255       0.0
PLF    201903101030        230       237       0.0
PLF    201903101040        235       240       0.0
PLF    201903101050        188       191       0.0
PLF    201903101100        229       234       0.0
PLF    201903101110        258       263       0.0
PLF    201903101120        190       194       0.0
PLF    201903101130         99       100       0.0
PLF    201903101140         36        37       0.1
PLF    201903101150         96        97       0.0
PLF    201903101200         85        86       0.1
PLF    201903101210         66        67       0.7
PLF    201903101220        197       204       0.2
PLF    201903101230        172       176       0.1
PLF    201903101240        107       110       0.0
PLF    201903101250        133       136       0.0
PLF    201903101300        271       328       0.0
PLF    201903101310        336       534       0.0
PLF    201903101320        240       373       0.0
PLF    201903101330        260       391       0.0
PLF    201903101340        226       569       0.0
PLF    201903101350        250       406       0.0
PLF    201903101400        206       214       0.0
PLF    201903101410        211       257       0.0
PLF    201903101420        210       233       0.0
PLF    201903101430        180       317       0.0
PLF    201903101440        121       125       0.0
PLF    201903101450         62        64       0.0
PLF    201903101500         60        61       0.4
PLF    201903101510        103       116       0.1
PLF    201903101520        130       157       0.0
PLF    201903101530         92        95       0.0
PLF    201903101540         75        78       0.0
PLF    201903101550         45        47       0.0
PLF    201903101600         23        24       0.1
PLF    201903101610         37        39       0.8
PLF    201903101620         97       142       0.1
PLF    201903101630         64        94       0.0
PLF    201903101640         55        60       0.0
PLF    201903101650         54        58       0.0
PLF    201903101700         49        62       0.0
PLF    201903101710         31        35       0.0
PLF    201903101720         15        17       0.0
PLF    201903101730          7         8       0.0
PLF    201903101740          2         3       0.0
PLF    201903101750          1         2       0.0
PLF    201903101800          0         1       0.0
PLF    201903101810          1         1       0.0
PLF    201903101820          1         1       0.0
PLF    201903101830          1         1       0.0
PLF    201903101840          1         1       0.0
PLF    201903101850          1         2       0.0
PLF    201903101900          1         1       0.0
PLF    201903101910          0         1       0.0
PLF    201903101920          1         1       0.0
PLF    201903101930          0         1       0.0
PLF    201903101940          0         1       0.0
PLF    201903101950          1         1       0.0
PLF    201903102000          1         2       0.0
PLF    201903102010          1         2       0.0
PLF    201903102020          1         1       0.0
PLF    201903102030          1         1       0.0
PLF    201903102040          0         1       0.0
PLF    201903102050          1         1       0.0
PLF    201903102100          1         2       0.0
PLF    201903102110          1         1       0.0
PLF    201903102120          2         3       0.0
PLF    201903102130          2         3       0.0
PLF    201903102140          3         4       0.4
PLF    201903102150          2         2       0.0
PLF    201903102200          0         1       0.0
PLF    201903102210          0         0       0.0
PLF    201903102220          0         1       0.0
PLF    201903102230          0         1       0.0
PLF    201903102240          0         1       0.0
PLF    201903102250          0         1       0.0
PLF    201903102300          0         1       0.0
PLF    201903102310          1         1       0.0
PLF    201903102320          1         1       0.0
PLF    201903102330          1         2       0.0
PLF    201903102340          1         2       0.0
PLF    201903102350          1         2       0.0
PLF    201903110000          1         1       0.0
PLF    201903110010          1         1       0.0
PLF    201903110020          1         1       0.0
PLF    201903110030          1         2       0.0
PLF    201903110040          1         2       0.0
PLF    201903110050          1         1       0.0
PLF    201903110100          1         2       0.0
PLF    201903110110          1         2       0.0
PLF    201903110120          1         1       0.0
PLF    201903110130          1         1       0.0
PLF    201903110140          1         1       0.0
PLF    201903110150          1         1       0.0
PLF    201903110200          1         1       0.0
PLF    201903110210          1         1       0.0
PLF    201903110220          1         1       0.0
PLF    201903110230          1         1       0.0
PLF    201903110240          0         1       0.0
PLF    201903110250          1         1       0.0
PLF    201903110300          1         2       0.0
PLF    201903110310          0         1       0.0
PLF    201903110320          1         1       0.0
PLF    201903110330          0         1       0.0
PLF    201903110340          1         1       0.0
PLF    201903110350          0         1       0.0
PLF    201903110400          1         1       0.0
PLF    201903110410          1         1       0.0
PLF    201903110420          1         1       0.0
PLF    201903110430          1         1       0.0
PLF    201903110440          1         1       0.0
PLF    201903110450          0         1       0.0
PLF    201903110500          1         1       0.0
PLF    201903110510          1         1       0.0
PLF    201903110520          1         1       0.0
PLF    201903110530          0         1       0.0
PLF    201903110540          1         1       0.0
PLF    201903110550          1         2       0.0
PLF    201903110600          2         3       0.0
PLF    201903110610          5         6       0.0
PLF    201903110620         12        13       0.0
PLF    201903110630         33        35       0.0
PLF    201903110640         54        58       0.0
PLF    201903110650         64        68       0.0
PLF    201903110700         33        34       0.0
PLF    201903110710         34        35       0.0
PLF    201903110720         21        22       0.0
PLF    201903110730         60        61       0.0
PLF    201903110740         46        47       0.0
PLF    201903110750         72        72       0.0
PLF    201903110800         67        68       0.0
PLF    201903110810         37        38       0.0
PLF    201903110820         56        57       0.0
PLF    201903110830         32        33       0.0
PLF    201903110840         12        13       1.4
PLF    201903110850         15        15       1.0
PLF    201903110900         17        17       0.1
PLF    201903110910         14        15       0.0
PLF    201903110920         29        29       0.3
PLF    201903110930         41        42       0.2
PLF    201903110940         85        86       0.0
PLF    201903110950        283       287       0.1
PLF    201903111000        256       258       0.0
PLF    201903111010        175       176       0.0
PLF    201903111020        114       115       0.0
PLF    201903111030         90        91       0.0
PLF    201903111040         67        67       0.0
PLF    201903111050         63        64       0.0
PLF    201903111100         66        66       0.2
PLF    201903111110         73        73       0.1
PLF    201903111120        163       164       0.0
PLF    201903111130        105       105       0.0
PLF    201903111140         88        88       0.1
PLF    201903111150        103       104       0.0
PLF    201903111200        128       129       0.0
PLF    201903111210        145       146       0.0
PLF    201903111220        164       165       0.0
PLF    201903111230        239       242       0.0
PLF    201903111240        335       352       0.0
PLF    201903111250        401       530       0.0
PLF    201903111300        192       194       0.0
PLF    201903111310        153       157       0.0
PLF    201903111320         97        99       0.0
PLF    201903111330        112       113       0.0
PLF    201903111340        100       102       0.0
PLF    201903111350        103       105       0.0
PLF    201903111400        154       159       0.1
PLF    201903111410        220       300       0.0
PLF    201903111420        297       457       0.0
PLF    201903111430        214       222       0.0
PLF    201903111440        191       195       0.0
PLF    201903111450        109       112       0.0
PLF    201903111500         69        71       0.0
PLF    201903111510         50        51       0.0
PLF    201903111520        186       191       0.1
PLF    201903111530        253       287       0.0
PLF    201903111540        145       153       0.0
PLF    201903111550         79        81       0.0
PLF    201903111600        107       108       0.0
PLF    201903111610         98       100       0.0
PLF    201903111620        138       151       0.0
PLF    201903111630         70        73       0.0
PLF    201903111640         40        42       0.0
PLF    201903111650         35        36       0.0
PLF    201903111700         20        21       0.0
PLF    201903111710         11        11       0.0
PLF    201903111720         14        15       0.0
PLF    201903111730          6         7       0.0
PLF    201903111740          1         2       0.0
PLF    201903111750          0         1       0.0
PLF    201903111800          0         1       0.0
PLF    201903111810          0         1       0.0
PLF    201903111820          0         1       0.0
PLF    201903111830          0         1       0.0
PLF    201903111840          0         0       0.0
PLF    201903111850          0         0       0.0
PLF    201903111900          0         0       0.0
PLF    201903111910          0         0       0.0
PLF    201903111920          0         0       0.0
PLF    201903111930          0         1       0.0
PLF    201903111940          0         1       0.0
PLF    201903111950          0         1       0.0
PLF    201903112000          0         1       0.0
PLF    201903112010          0         1       0.0
PLF    201903112020          0         1       0.0
PLF    201903112030          0         1       0.0
PLF    201903112040          0         1       0.0
PLF    201903112050          0         0       0.0
PLF    201903112100          0         1       0.0
PLF    201903112110          0         1       0.0
PLF    201903112120          0         1       0.0
PLF    201903112130          0         1       0.0
PLF    201903112140          0         1       0.0
PLF    201903112150          0         0       0.0
PLF    201903112200          0         1       0.0
PLF    201903112210          0         1       0.0
PLF    201903112220          0         1       0.0
PLF    201903112230          0         1       0.0
PLF    201903112240          0         1       0.0
PLF    201903112250          0         1       0.0
PLF    201903112300          0         1       0.0
PLF    201903112310          0         1       0.0
PLF    201903112320          0         1       0.0
PLF    201903112330          0         1       0.0
PLF    201903112340          0         1       0.0
PLF    201903112350          0         1       0.0
PLF    201903120000          0         1       0.0
PLF    201903120010          0         0       0.0
PLF    201903120020          0         1       0.0
PLF    201903120030          0         0       0.0
PLF    201903120040          0         1       0.0
PLF    201903120050          0         0       0.0
PLF    201903120100          0         0       0.0
PLF    201903120110          0         0       0.0
PLF    201903120120          0         1       0.0
PLF    201903120130          0         0       0.0
PLF    201903120140          0         0       0.0
PLF    201903120150          0         0       0.0
PLF    201903120200          0         0       0.0
PLF    201903120210          0         0       0.0
PLF    201903120220          0         1       0.0
PLF    201903120230          0         0       0.0
PLF    201903120240          0         0       0.0
PLF    201903120250          0         1       0.0
PLF    201903120300          0         1       0.0
PLF    201903120310          0         0       0.0
PLF    201903120320          0         1       0.0
PLF    201903120330          0         0       0.0
PLF    201903120340          0         0       0.0
PLF    201903120350          0         0       0.0
PLF    201903120400          0         0       0.0
PLF    201903120410          0         0       0.0
PLF    201903120420          0         0       0.0
PLF    201903120430          0         0       0.0
PLF    201903120440          0         0       0.0
PLF    201903120450          0         0       0.0
PLF    201903120500          0         0       0.0
PLF    201903120510          0         0       0.0
PLF    201903120520          0         0       0.0
PLF    201903120530          0         0       0.0
PLF    201903120540          0         1       0.0
PLF    201903120550          1         2       0.0
PLF    201903120600          4         5       0.0
PLF    201903120610          7         8       0.0
PLF    201903120620         11        12       0.0
PLF    201903120630         24        56       0.0
PLF    201903120640         30        90       0.0
PLF    201903120650         34       116       0.0
PLF    201903120700         38       146       0.0
PLF    201903120710         41       180       0.0
PLF    201903120720         44       211       0.0
PLF    201903120730         48       242       0.0
PLF    201903120740         52       274       0.0
PLF    201903120750         60       310       0.0
PLF    201903120800         71       341       0.0
PLF    201903120810         80       348       0.0
PLF    201903120820         89       376       0.0
PLF    201903120830         90       400       0.0
PLF    201903120840         85       414       0.0
PLF    201903120850         85       445       0.0
PLF    201903120900         70       459       0.0
PLF    201903120910         63       518       0.0
PLF    201903120920         62       541       0.0
PLF    201903120930         65       566       0.0
PLF    201903120940         72       590       0.0
PLF    201903120950        110       625       0.0
PLF    201903121000        116       649       0.0
PLF    201903121010        266       615       0.0
PLF    201903121020        198       654       0.0
PLF    201903121030        276       691       0.0
PLF    201903121040        382       538       0.0
PLF    201903121050        417       508       0.0
PLF    201903121100        422       460       0.0
PLF    201903121110        402       413       0.0
PLF    201903121120        392       431       0.0
PLF    201903121130        422       446       0.0
PLF    201903121140        394       439       0.0
PLF    201903121150        399       460       0.0
PLF    201903121200        370       387       0.0
PLF    201903121210        414       465       0.0
PLF    201903121220        436       478       0.0
PLF    201903121230        398       465       0.0
PLF    201903121240        385       549       0.0
PLF    201903121250        364       388       0.0
PLF    201903121300        458       572       0.0
PLF    201903121310        337       611       0.0
PLF    201903121320        237       651       0.0
PLF    201903121330        228       575       0.0
PLF    201903121340        245       351       0.0
PLF    201903121350        318       448       0.0
PLF    201903121400        317       436       0.0
PLF    201903121410        332       573       0.0
PLF    201903121420        296       499       0.0
PLF    201903121430        249       467       0.0
PLF    201903121440        227       436       0.0
PLF    201903121450        209       334       0.0
PLF    201903121500        196       215       0.0
PLF    201903121510        202       225       0.0
PLF    201903121520        220       238       0.0
PLF    201903121530        189       204       0.0
PLF    201903121540        182       215       0.0
PLF    201903121550        151       176       0.0
PLF    201903121600        143       153       0.0
PLF    201903121610         82        83       0.0
PLF    201903121620         88        90       0.0
PLF    201903121630         71        73       0.0
PLF    201903121640         64        66       0.0
PLF    201903121650         56        59       0.0
PLF    201903121700         41        43       0.0
PLF    201903121710         27        28       0.0
PLF    201903121720         16        17       0.0
PLF    201903121730          5         6       0.0
PLF    201903121740          2         3       0.0
PLF    201903121750          2         3       0.0
PLF    201903121800          0         0       0.0
PLF    201903121810          0         0       0.0
PLF    201903121820          0         0       0.0
PLF    201903121830          0         0       0.0
PLF    201903121840          0         0       0.0
PLF    201903121850          0         0       0.0
PLF    201903121900          0         0       0.0
PLF    201903121910          0         0       0.0
PLF    201903121920          1         2       0.0
PLF    201903121930          2         3       0.0
PLF    201903121940          0         0       0.0
PLF    201903121950          0         1       0.0
PLF    201903122000          5         6       0.0
PLF    201903122010          4         5       0.0
PLF    201903122020          0         0       0.0
PLF    201903122030          0         0       0.0
PLF    201903122040          0         0       0.0
PLF    201903122050          0         1       0.0
PLF    201903122100          0         1       0.0
PLF    201903122110          0         1       0.0
PLF    201903122120          1         1       0.0
PLF    201903122130          1         1       0.0
PLF    201903122140          1         1       0.0
