,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,h_f,a,vp_a,cld,Discharge
4493,2020-07-06 05:00:00,0.961,16.849,52.484,2.045,595.269,137.304,0.0,782.436,,285.99,5.0,0.35,10.071,0,0
4494,2020-07-06 06:00:00,1.138,16.505,53.753,2.198,675.701,171.866,0.0,782.714,,303.563,5.0,0.35,10.092,0,0
4495,2020-07-06 07:00:00,1.257,15.763,56.002,2.196,746.611,173.534,0.0,782.551,,299.413,5.0,0.35,10.028,0,0
4496,2020-07-06 08:00:00,1.242,17.771,53.018,2.194,659.866,185.634,0.0,782.884,,307.038,5.0,0.35,10.784,0,0
4497,2020-07-06 09:00:00,1.106,18.269,53.666,2.232,749.648,177.337,0.0,782.878,,302.525,5.0,0.35,11.263,0,0
4498,2020-07-06 10:00:00,0.923,17.797,55.275,2.081,523.165,189.263,0.0,783.399,,320.869,5.0,0.35,11.262,0,0
4499,2020-07-06 11:00:00,0.725,18.179,54.986,1.919,483.885,173.774,0.0,783.139,,313.773,5.0,0.35,11.475,0,0
4500,2020-07-06 12:00:00,0.525,18.014,55.043,1.981,289.346,165.712,0.0,783.331,,314.988,5.0,0.35,11.368,0,0
4501,2020-07-06 13:00:00,0.327,17.577,55.48,1.332,161.789,118.15,0.0,783.154,,313.862,5.0,0.35,11.148,0,0
4502,2020-07-06 14:00:00,0.137,14.672,64.584,0.476,56.969,66.259,0.0,783.536,,324.192,5.0,0.35,10.781,0,0
4503,2020-07-06 15:00:00,0.0,15.913,60.7,0.254,5.293,15.867,0.0,783.509,,299.811,5.0,0.35,10.974,0,0
4504,2020-07-06 16:00:00,0.0,15.646,61.767,0.634,0.0,0.0,0.0,783.759,,281.744,5.0,0.35,10.977,0,0
4505,2020-07-06 17:00:00,0.0,11.895,75.14,0.987,0.0,0.0,0.0,783.742,,277.943,5.0,0.35,10.464,0,0
4506,2020-07-06 18:00:00,0.0,11.006,77.9,1.042,0.0,0.0,0.0,783.745,,274.177,5.0,0.35,10.228,0,0
4507,2020-07-06 19:00:00,0.0,11.195,79.624,0.942,0.0,0.0,0.0,783.514,,272.439,5.0,0.35,10.587,0,0
4508,2020-07-06 20:00:00,0.0,10.081,80.16,1.164,0.0,0.0,0.0,783.574,,271.511,5.0,0.35,9.895,0,0
4509,2020-07-06 21:00:00,0.0,10.637,76.555,1.419,0.0,0.0,0.0,783.045,,270.88,5.0,0.35,9.808,0,0
4510,2020-07-06 22:00:00,0.0,10.636,71.442,1.369,0.0,0.0,0.0,782.894,,269.532,5.0,0.35,9.152,0,0
4511,2020-07-06 23:00:00,0.0,10.415,71.593,1.589,0.0,0.0,0.0,783.022,,267.589,5.0,0.35,9.037,0,0
4512,2020-07-07 00:00:00,0.0,10.547,69.78,1.722,0.0,0.0,0.0,782.969,,265.477,5.0,0.35,8.886,0,0
4513,2020-07-07 01:00:00,0.172,10.603,72.821,1.365,19.244,24.843,0.0,783.149,,265.155,5.0,0.35,9.308,0,0
4514,2020-07-07 02:00:00,0.364,16.147,61.358,1.281,132.744,67.836,0.0,783.256,,268.64,5.0,0.35,11.26,0,0
4515,2020-07-07 03:00:00,0.562,16.013,54.432,0.428,305.551,91.964,0.0,783.378,,274.434,5.0,0.35,9.904,0,0
4516,2020-07-07 04:00:00,0.763,15.497,58.324,1.148,483.434,108.795,0.0,783.513,,280.82,5.0,0.35,10.267,0,0
4517,2020-07-07 05:00:00,0.959,19.017,50.197,1.627,640.252,121.378,0.0,783.533,,286.673,5.0,0.35,11.04,0,0
4518,2020-07-07 06:00:00,1.136,18.762,54.479,1.861,759.769,130.231,0.0,784.003,,293.027,5.0,0.35,11.792,0,0
4519,2020-07-07 07:00:00,1.255,18.7,54.47,2.02,832.191,135.241,0.0,783.944,,299.788,5.0,0.35,11.745,0,0
4520,2020-07-07 08:00:00,1.24,20.404,49.065,2.071,792.497,168.587,0.0,784.019,,309.892,5.0,0.35,11.76,0,0
4521,2020-07-07 09:00:00,1.105,20.336,48.234,1.977,681.585,156.662,0.0,783.858,,310.097,5.0,0.35,11.513,0,0
4522,2020-07-07 10:00:00,0.922,21.186,47.011,2.396,666.296,156.084,0.0,783.858,,309.78,5.0,0.35,11.823,0,0
4523,2020-07-07 11:00:00,0.725,20.587,49.194,1.705,454.957,189.361,0.0,783.904,,316.852,5.0,0.35,11.925,0,0
4524,2020-07-07 12:00:00,0.524,19.771,52.813,1.281,181.184,159.352,0.0,784.581,,324.046,5.0,0.35,12.173,0,0
4525,2020-07-07 13:00:00,0.326,20.141,52.807,1.195,96.387,152.795,0.0,783.766,,322.745,5.0,0.35,12.453,0,0
4526,2020-07-07 14:00:00,0.136,17.449,63.94,1.145,76.644,71.435,0.0,783.838,,310.233,5.0,0.35,12.744,0,0
4527,2020-07-07 15:00:00,0.0,17.681,59.486,0.712,6.852,17.563,0.0,783.972,,301.249,5.0,0.35,12.031,0,0
4528,2020-07-07 16:00:00,0.0,16.988,61.371,0.66,0.0,0.0,0.0,784.071,,296.986,5.0,0.35,11.881,0,0
4529,2020-07-07 17:00:00,0.0,14.595,68.844,0.806,0.0,0.0,0.0,784.063,,293.562,5.0,0.35,11.435,0,0
4530,2020-07-07 18:00:00,0.0,13.864,71.929,1.052,0.0,0.0,0.0,783.962,,291.368,5.0,0.35,11.395,0,0
4531,2020-07-07 19:00:00,0.0,13.954,73.195,1.202,0.0,0.0,0.0,783.723,,286.257,5.0,0.35,11.664,0,0
4532,2020-07-07 20:00:00,0.0,12.394,76.301,1.228,0.0,0.0,0.0,783.652,,284.724,5.0,0.35,10.981,0,0
4533,2020-07-07 21:00:00,0.0,12.225,75.895,1.281,0.0,0.0,0.0,783.089,,281.579,5.0,0.35,10.802,0,0
4534,2020-07-07 22:00:00,0.0,11.133,67.651,1.293,0.0,0.0,0.0,783.466,,280.411,5.0,0.35,8.958,0,0
4535,2020-07-07 23:00:00,0.0,11.324,67.26,1.169,0.0,0.0,0.0,783.332,,282.605,5.0,0.35,9.02,0,0
4536,2020-07-08 00:00:00,0.0,11.412,65.721,1.096,0.0,0.0,0.0,783.373,,280.578,5.0,0.35,8.865,0,0
4537,2020-07-08 01:00:00,0.17,12.511,66.505,0.883,13.01,26.948,0.0,783.459,,284.719,5.0,0.35,9.645,0,0
4538,2020-07-08 02:00:00,0.362,17.824,53.766,0.714,114.578,75.037,0.0,783.44,,287.92,5.0,0.35,10.973,0,0
4539,2020-07-08 03:00:00,0.561,17.993,48.074,0.472,281.819,101.156,0.0,783.705,,289.926,5.0,0.35,9.916,0,0
4540,2020-07-08 04:00:00,0.761,16.842,54.487,0.957,344.089,175.938,0.0,783.478,,303.691,5.0,0.35,10.451,0,0
4541,2020-07-08 05:00:00,0.957,19.553,51.229,1.189,454.892,207.883,0.0,783.946,,313.217,5.0,0.35,11.649,0,0
4542,2020-07-08 06:00:00,1.134,19.555,53.162,1.499,513.259,243.539,0.0,783.888,,323.854,5.0,0.35,12.09,0,0
4543,2020-07-08 07:00:00,1.253,18.722,57.098,0.824,243.526,392.12,0.0,784.512,,344.883,5.0,0.35,12.328,0,0
4544,2020-07-08 08:00:00,1.239,19.349,56.778,0.976,122.469,368.234,0.0,784.534,,356.7,5.0,0.35,12.748,0,0
4545,2020-07-08 09:00:00,1.104,18.695,58.679,1.243,330.756,332.332,0.0,784.499,,344.226,5.0,0.35,12.648,0,0
4546,2020-07-08 10:00:00,0.922,16.067,69.84,1.32,15.55,186.044,3.6,785.494,,364.824,5.0,0.35,12.751,0,0
4547,2020-07-08 11:00:00,0.724,17.117,64.622,1.277,58.458,243.221,0.0,785.054,,360.85,5.0,0.35,12.613,0,0
4548,2020-07-08 12:00:00,0.523,18.042,58.336,0.394,131.249,184.608,0.0,784.459,,348.641,5.0,0.35,12.07,0,0
4549,2020-07-08 13:00:00,0.326,19.136,54.392,0.657,162.533,109.604,0.0,784.133,,334.572,5.0,0.35,12.051,0,0
4550,2020-07-08 14:00:00,0.135,16.715,66.897,1.206,57.177,68.356,0.0,784.502,,316.192,5.0,0.35,12.728,0,0
4551,2020-07-08 15:00:00,0.0,16.237,64.441,1.948,2.198,10.702,0.0,784.829,,333.513,5.0,0.35,11.893,0,0
4552,2020-07-08 16:00:00,0.0,15.057,70.007,2.0,0.0,0.0,0.0,785.088,,339.006,5.0,0.35,11.98,0,0
4553,2020-07-08 17:00:00,0.0,12.828,74.446,2.216,0.0,0.0,0.0,784.644,,324.546,5.0,0.35,11.023,0,0
4554,2020-07-08 18:00:00,0.0,12.895,73.819,2.361,0.0,0.0,0.0,784.031,,313.496,5.0,0.35,10.979,0,0
4555,2020-07-08 19:00:00,0.0,13.096,71.529,2.48,0.0,0.0,0.0,783.919,,293.352,5.0,0.35,10.779,0,0
4556,2020-07-08 20:00:00,0.0,11.58,77.95,2.324,0.0,0.0,0.0,783.421,,291.882,5.0,0.35,10.632,0,0
4557,2020-07-08 21:00:00,0.0,11.684,75.099,2.079,0.0,0.0,0.0,783.447,,294.277,5.0,0.35,10.314,0,0
4558,2020-07-08 22:00:00,0.0,11.791,71.078,2.432,0.0,0.0,0.0,783.313,,306.576,5.0,0.35,9.831,0,0
4559,2020-07-08 23:00:00,0.0,11.615,71.946,2.019,0.0,0.0,0.0,783.571,,299.744,5.0,0.35,9.836,0,0
4560,2020-07-09 00:00:00,0.0,11.706,73.865,1.72,0.0,0.0,0.0,783.892,,308.64,5.0,0.35,10.159,0,0
4561,2020-07-09 01:00:00,0.168,11.505,75.581,1.962,8.788,22.745,0.0,783.704,,298.509,5.0,0.35,10.258,0,0
4562,2020-07-09 02:00:00,0.36,14.089,74.37,2.377,84.594,74.065,0.0,783.532,,303.366,5.0,0.35,11.955,0,0
4563,2020-07-09 03:00:00,0.559,15.374,59.531,1.939,216.466,110.218,0.0,783.738,,315.808,5.0,0.35,10.397,0,0
4564,2020-07-09 04:00:00,0.76,15.971,57.44,1.397,358.603,157.54,0.0,783.65,,314.328,5.0,0.35,10.423,0,0
4565,2020-07-09 05:00:00,0.956,18.485,48.851,0.399,537.485,147.889,0.0,783.612,,302.755,5.0,0.35,10.392,0,0
4566,2020-07-09 06:00:00,1.132,18.42,52.423,0.849,581.425,196.627,0.0,783.551,,320.627,5.0,0.35,11.107,0,0
4567,2020-07-09 07:00:00,1.251,18.754,54.951,2.052,572.764,274.125,0.0,783.27,,324.724,5.0,0.35,11.888,0,0
4568,2020-07-09 08:00:00,1.237,20.313,52.815,2.197,410.025,301.852,0.0,783.032,,347.491,5.0,0.35,12.588,0,0
4569,2020-07-09 09:00:00,1.103,18.208,57.657,2.092,441.147,259.577,0.0,782.918,,345.484,5.0,0.35,12.054,0,0
4570,2020-07-09 10:00:00,0.921,20.878,50.279,1.565,439.91,214.093,0.0,782.582,,348.384,5.0,0.35,12.408,0,0
4571,2020-07-09 11:00:00,0.723,18.663,55.428,0.892,191.959,213.87,0.0,783.054,,357.639,5.0,0.35,11.923,0,0
4572,2020-07-09 12:00:00,0.523,18.675,57.88,1.364,111.825,180.703,0.0,783.239,,353.32,5.0,0.35,12.46,0,0
4573,2020-07-09 13:00:00,0.325,18.919,58.078,1.654,24.292,82.907,0.0,783.174,,354.755,5.0,0.35,12.695,0,0
4574,2020-07-09 14:00:00,0.134,15.933,66.55,1.408,12.769,50.419,0.0,783.391,,345.837,5.0,0.35,12.047,0,0
4575,2020-07-09 15:00:00,0.0,15.749,70.298,1.856,2.246,10.311,0.0,783.163,,344.181,5.0,0.35,12.576,0,0
4576,2020-07-09 16:00:00,0.0,16.337,68.839,2.101,0.0,0.0,0.0,783.221,,339.822,5.0,0.35,12.786,0,0
4577,2020-07-09 17:00:00,0.0,13.991,68.042,2.4,0.0,0.0,0.0,783.392,,349.608,5.0,0.35,10.869,0,0
4578,2020-07-09 18:00:00,0.0,13.838,66.093,2.541,0.0,0.0,0.0,783.066,,336.092,5.0,0.35,10.453,0,0
4579,2020-07-09 19:00:00,0.0,14.305,62.764,2.722,0.0,0.0,0.0,782.905,,302.743,5.0,0.35,10.232,0,0
4580,2020-07-09 20:00:00,0.0,13.424,64.5,2.687,0.0,0.0,0.0,782.381,,303.383,5.0,0.35,9.93,0,0
4581,2020-07-09 21:00:00,0.0,13.513,64.547,2.676,0.0,0.0,0.0,782.224,,305.619,5.0,0.35,9.995,0,0
4582,2020-07-09 22:00:00,0.0,12.13,73.642,2.072,0.0,0.0,0.0,782.066,,295.291,5.0,0.35,10.416,0,0
4583,2020-07-09 23:00:00,0.0,11.655,74.033,2.434,0.0,0.0,0.0,782.056,,282.93,5.0,0.35,10.148,0,0
4584,2020-07-10 00:00:00,0.0,11.698,74.391,1.695,0.0,0.0,0.0,782.303,,283.741,5.0,0.35,10.226,0,0
4585,2020-07-10 01:00:00,0.166,12.053,72.867,2.419,13.277,21.785,0.0,782.608,,291.367,5.0,0.35,10.254,0,0
4586,2020-07-10 02:00:00,0.359,14.698,71.168,2.269,81.992,74.52,0.0,782.604,,307.322,5.0,0.35,11.9,0,0
4587,2020-07-10 03:00:00,0.557,15.382,68.753,1.512,197.034,136.52,0.0,783.238,,314.394,5.0,0.35,12.014,0,0
4588,2020-07-10 04:00:00,0.758,15.142,63.231,0.899,316.109,175.535,0.0,783.662,,316.055,5.0,0.35,10.88,0,0
4589,2020-07-10 05:00:00,0.954,17.871,52.902,0.95,556.358,151.319,0.0,783.211,,311.084,5.0,0.35,10.828,0,0
4590,2020-07-10 06:00:00,1.13,17.836,55.349,1.19,553.127,223.166,0.0,783.579,,321.46,5.0,0.35,11.304,0,0
4591,2020-07-10 07:00:00,1.248,17.869,57.492,1.66,627.417,220.951,0.0,783.499,,342.228,5.0,0.35,11.766,0,0
4592,2020-07-10 08:00:00,1.235,18.208,60.673,1.792,589.208,202.475,0.0,783.419,,342.422,5.0,0.35,12.685,0,0
4593,2020-07-10 09:00:00,1.102,17.395,63.128,2.126,427.582,236.356,0.0,783.266,,335.609,5.0,0.35,12.54,0,0
4594,2020-07-10 10:00:00,0.92,17.959,61.002,1.555,450.428,200.599,3.6,783.152,,331.722,5.0,0.35,12.556,0,0
4595,2020-07-10 11:00:00,0.723,17.744,59.542,2.331,241.928,223.479,0.0,783.208,,349.884,5.0,0.35,12.09,0,0
4596,2020-07-10 12:00:00,0.522,17.618,57.465,1.938,121.577,154.352,0.0,783.331,,342.709,5.0,0.35,11.576,0,0
4597,2020-07-10 13:00:00,0.324,17.771,55.643,1.568,58.93,102.512,0.0,783.432,,344.926,5.0,0.35,11.318,0,0
4598,2020-07-10 14:00:00,0.133,15.112,64.927,1.275,2.814,30.96,0.0,783.599,,361.257,5.0,0.35,11.15,0,0
4599,2020-07-10 15:00:00,0.0,15.346,66.151,1.339,2.716,6.932,0.0,783.968,,345.306,5.0,0.35,11.532,0,0
4600,2020-07-10 16:00:00,0.0,15.462,65.461,1.27,0.0,0.0,0.0,784.439,,339.276,5.0,0.35,11.497,0,0
4601,2020-07-10 17:00:00,0.0,13.876,66.982,1.548,0.0,0.0,0.0,784.407,,335.559,5.0,0.35,10.62,0,0
4602,2020-07-10 18:00:00,0.0,14.161,64.902,1.542,0.0,0.0,0.0,784.524,,324.014,5.0,0.35,10.482,0,0
4603,2020-07-10 19:00:00,0.0,14.308,63.996,1.597,0.0,0.0,0.0,783.909,,332.618,5.0,0.35,10.435,0,0
4604,2020-07-10 20:00:00,0.0,12.445,70.242,1.815,0.0,0.0,0.0,783.416,,303.782,5.0,0.35,10.143,0,0
4605,2020-07-10 21:00:00,0.0,12.905,69.122,1.882,0.0,0.0,0.0,783.151,,304.185,5.0,0.35,10.287,0,0
4606,2020-07-10 22:00:00,0.0,10.913,77.52,2.131,0.0,0.0,0.0,783.357,,301.092,5.0,0.35,10.116,0,0
4607,2020-07-10 23:00:00,0.0,10.563,77.761,1.832,0.0,0.0,0.0,783.411,,313.042,5.0,0.35,9.913,0,0
4608,2020-07-11 00:00:00,0.0,10.037,79.003,2.134,0.0,0.0,0.0,783.558,,301.581,5.0,0.35,9.724,0,0
4609,2020-07-11 01:00:00,0.165,9.806,80.51,2.374,10.04,22.447,0.0,783.623,,300.963,5.0,0.35,9.757,0,0
4610,2020-07-11 02:00:00,0.357,12.09,73.205,1.964,69.578,73.317,0.0,783.144,,300.688,5.0,0.35,10.327,0,0
4611,2020-07-11 03:00:00,0.556,13.33,69.945,1.264,195.915,132.479,0.0,783.36,,307.428,5.0,0.35,10.702,0,0
4612,2020-07-11 04:00:00,0.756,13.891,65.672,0.929,378.234,136.436,0.0,783.209,,309.619,5.0,0.35,10.422,0,0
4613,2020-07-11 05:00:00,0.952,16.608,58.648,1.417,441.35,219.344,0.0,783.151,,316.3,5.0,0.35,11.083,0,0
4614,2020-07-11 06:00:00,1.128,16.093,62.104,1.88,410.38,267.132,0.0,783.352,,328.97,5.0,0.35,11.357,0,0
4615,2020-07-11 07:00:00,1.246,16.072,64.473,2.052,416.572,275.027,0.0,782.948,,340.222,5.0,0.35,11.775,0,0
4616,2020-07-11 08:00:00,1.233,16.314,65.312,1.524,326.887,288.033,3.6,783.395,,341.273,5.0,0.35,12.113,0,0
4617,2020-07-11 09:00:00,1.101,16.161,66.723,0.899,197.306,255.522,0.0,783.283,,335.068,5.0,0.35,12.255,0,0
4618,2020-07-11 10:00:00,0.919,13.906,76.178,1.111,158.501,268.217,0.0,783.431,,338.268,5.0,0.35,12.101,0,0
4619,2020-07-11 11:00:00,0.722,15.187,71.476,1.179,225.535,220.695,0.0,783.34,,342.497,5.0,0.35,12.334,0,0
4620,2020-07-11 12:00:00,0.521,14.603,75.12,0.879,212.075,151.079,0.0,782.76,,324.013,5.0,0.35,12.484,0,0
4621,2020-07-11 13:00:00,0.323,14.79,73.041,1.06,95.479,130.542,0.0,782.909,,325.484,5.0,0.35,12.286,0,0
4622,2020-07-11 14:00:00,0.132,12.601,90.004,0.374,35.719,70.794,0.0,783.039,,318.113,5.0,0.35,13.13,0,0
4623,2020-07-11 15:00:00,0.0,13.829,82.009,0.231,1.881,10.722,0.0,783.141,,340.672,5.0,0.35,12.963,0,0
4624,2020-07-11 16:00:00,0.0,14.232,78.339,0.554,0.0,0.0,0.0,783.203,,312.563,5.0,0.35,12.711,0,0
4625,2020-07-11 17:00:00,0.0,11.659,86.595,0.778,0.0,0.0,0.0,782.628,,310.826,5.0,0.35,11.873,0,0
4626,2020-07-11 18:00:00,0.0,11.054,86.133,0.744,0.0,0.0,0.0,782.939,,294.855,5.0,0.35,11.345,0,0
4627,2020-07-11 19:00:00,0.0,11.493,83.273,1.093,0.0,0.0,0.0,782.379,,333.513,5.0,0.35,11.293,0,0
4628,2020-07-11 20:00:00,0.0,10.332,84.093,1.206,0.0,0.0,0.0,782.663,,326.675,5.0,0.35,10.556,0,0
4629,2020-07-11 21:00:00,0.0,10.18,82.526,1.22,0.0,0.0,0.0,781.971,,331.371,5.0,0.35,10.255,0,0
4630,2020-07-11 22:00:00,0.0,10.915,84.177,1.604,0.0,0.0,0.0,782.18,,332.112,5.0,0.35,10.986,0,0
4631,2020-07-11 23:00:00,0.0,10.472,83.552,1.753,0.0,0.0,0.0,781.895,,319.504,5.0,0.35,10.587,0,0
4632,2020-07-12 00:00:00,0.0,10.46,83.868,1.96,0.0,0.0,0.0,782.069,,317.41,5.0,0.35,10.618,0,0
4633,2020-07-12 01:00:00,0.163,10.114,84.609,1.528,4.743,20.423,0.0,782.3,,308.565,5.0,0.35,10.467,0,0
4634,2020-07-12 02:00:00,0.355,13.951,75.014,1.55,29.403,83.356,0.0,782.278,,317.43,5.0,0.35,11.951,0,0
4635,2020-07-12 03:00:00,0.554,14.213,69.001,0.84,83.699,126.542,0.0,782.436,,317.925,5.0,0.35,11.182,0,0
4636,2020-07-12 04:00:00,0.754,14.634,68.912,0.398,223.238,208.365,0.0,782.064,,311.858,5.0,0.35,11.476,0,0
4637,2020-07-12 05:00:00,0.95,17.425,58.089,1.07,322.059,203.875,0.0,782.222,,312.435,5.0,0.35,11.56,0,0
4638,2020-07-12 06:00:00,1.126,18.274,60.379,1.593,365.151,271.809,0.0,782.439,,328.576,5.0,0.35,12.676,0,0
4639,2020-07-12 07:00:00,1.243,17.728,64.967,1.931,603.088,215.948,0.0,782.326,,324.18,5.0,0.35,13.179,0,0
4640,2020-07-12 08:00:00,1.231,18.876,61.842,2.086,483.49,227.989,0.0,782.167,,318.49,5.0,0.35,13.482,0,0
4641,2020-07-12 09:00:00,1.099,18.253,63.425,1.591,444.822,238.628,0.0,782.718,,324.613,5.0,0.35,13.298,0,0
4642,2020-07-12 10:00:00,0.918,17.276,59.86,1.328,300.622,224.314,0.0,783.014,,349.871,5.0,0.35,11.801,0,0
4643,2020-07-12 11:00:00,0.721,17.055,60.462,1.392,300.979,202.149,0.0,782.539,,332.406,5.0,0.35,11.754,0,0
4644,2020-07-12 12:00:00,0.52,17.085,60.727,1.521,145.178,172.924,0.0,782.454,,340.403,5.0,0.35,11.828,0,0
4645,2020-07-12 13:00:00,0.322,17.009,61.199,1.222,80.864,113.126,0.0,782.378,,345.779,5.0,0.35,11.863,0,0
4646,2020-07-12 14:00:00,0.131,14.996,71.294,0.751,20.819,62.262,0.0,782.176,,346.376,5.0,0.35,12.153,0,0
4647,2020-07-12 15:00:00,0.0,14.948,76.284,1.369,2.411,13.663,0.0,782.382,,331.992,5.0,0.35,12.963,0,0
4648,2020-07-12 16:00:00,0.0,15.194,77.422,1.501,0.0,0.0,0.0,782.413,,338.774,5.0,0.35,13.366,0,0
4649,2020-07-12 17:00:00,0.0,13.355,80.002,1.282,0.0,0.0,0.0,782.372,,330.468,5.0,0.35,12.261,0,0
4650,2020-07-12 18:00:00,0.0,13.084,79.924,1.279,0.0,0.0,0.0,781.977,,317.961,5.0,0.35,12.034,0,0
4651,2020-07-12 19:00:00,0.0,13.322,79.344,1.404,0.0,0.0,0.0,781.754,,303.358,5.0,0.35,12.134,0,0
4652,2020-07-12 20:00:00,0.0,12.072,79.819,1.447,0.0,0.0,0.0,781.312,,317.321,5.0,0.35,11.246,0,0
4653,2020-07-12 21:00:00,0.0,12.584,76.397,1.719,0.0,0.0,0.0,781.261,,318.568,5.0,0.35,11.133,0,0
4654,2020-07-12 22:00:00,0.0,11.106,81.95,1.614,0.0,0.0,0.0,780.724,,325.822,5.0,0.35,10.832,0,0
4655,2020-07-12 23:00:00,0.0,11.225,81.603,1.683,0.0,0.0,0.0,781.116,,326.795,5.0,0.35,10.871,0,0
4656,2020-07-13 00:00:00,0.0,11.133,81.489,2.069,0.0,0.0,0.0,780.738,,334.399,5.0,0.35,10.79,0,0
4657,2020-07-13 01:00:00,0.161,11.144,81.187,1.787,0.295,20.984,0.0,781.201,,335.976,5.0,0.35,10.758,0,0
4658,2020-07-13 02:00:00,0.353,13.861,76.157,1.961,31.406,96.416,0.0,781.209,,329.003,5.0,0.35,12.063,0,0
4659,2020-07-13 03:00:00,0.552,14.255,71.458,1.303,104.736,151.302,0.0,781.345,,325.809,5.0,0.35,11.611,0,0
4660,2020-07-13 04:00:00,0.753,14.366,68.265,0.727,285.046,191.674,0.0,781.362,,319.117,5.0,0.35,11.173,0,0
4661,2020-07-13 05:00:00,0.948,18.054,57.839,1.07,377.495,243.827,0.0,781.302,,318.818,5.0,0.35,11.976,0,0
4662,2020-07-13 06:00:00,1.124,17.998,59.936,1.373,493.548,265.044,0.0,781.349,,327.453,5.0,0.35,12.367,0,0
4663,2020-07-13 07:00:00,1.241,18.008,62.141,1.732,572.435,272.08,0.0,781.407,,333.548,5.0,0.35,12.83,0,0
4664,2020-07-13 08:00:00,1.229,18.013,62.215,1.797,567.914,278.556,0.0,781.108,,353.38,5.0,0.35,12.849,0,0
4665,2020-07-13 09:00:00,1.098,17.685,63.475,0.82,394.652,230.625,3.6,781.582,,354.507,5.0,0.35,12.841,0,0
4666,2020-07-13 10:00:00,0.917,15.544,71.154,0.578,155.893,227.072,0.0,781.991,,350.758,5.0,0.35,12.563,0,0
4667,2020-07-13 11:00:00,0.72,16.798,65.928,0.558,192.268,221.998,0.0,782.275,,332.743,5.0,0.35,12.61,0,0
4668,2020-07-13 12:00:00,0.519,17.893,63.605,1.205,127.28,155.61,0.0,781.68,,346.374,5.0,0.35,13.037,0,0
4669,2020-07-13 13:00:00,0.321,18.553,60.642,0.574,81.025,122.909,0.0,782.113,,331.927,5.0,0.35,12.956,0,0
4670,2020-07-13 14:00:00,0.129,16.441,68.618,0.745,26.054,70.941,0.0,781.926,,329.861,5.0,0.35,12.83,0,0
4671,2020-07-13 15:00:00,0.0,17.378,60.717,0.578,1.842,14.953,0.0,781.869,,319.316,5.0,0.35,12.048,0,0
4672,2020-07-13 16:00:00,0.0,17.306,61.512,1.052,0.0,0.0,0.0,782.208,,317.988,5.0,0.35,12.15,0,0
4673,2020-07-13 17:00:00,0.0,14.453,68.208,0.838,0.0,0.0,0.0,781.846,,304.842,5.0,0.35,11.226,0,0
4674,2020-07-13 18:00:00,0.0,14.444,66.861,1.172,0.0,0.0,0.0,781.542,,300.895,5.0,0.35,10.998,0,0
4675,2020-07-13 19:00:00,0.0,13.95,66.346,1.343,0.0,0.0,0.0,781.153,,291.314,5.0,0.35,10.57,0,0
4676,2020-07-13 20:00:00,0.0,11.92,75.197,1.426,0.0,0.0,0.0,781.159,,283.201,5.0,0.35,10.489,0,0
4677,2020-07-13 21:00:00,0.0,11.519,74.989,1.434,0.0,0.0,0.0,781.088,,279.803,5.0,0.35,10.187,0,0
4678,2020-07-13 22:00:00,0.0,10.129,76.201,1.516,0.0,0.0,0.0,781.479,,285.051,5.0,0.35,9.437,0,0
4679,2020-07-13 23:00:00,0.0,10.333,73.602,1.554,0.0,0.0,0.0,781.697,,283.14,5.0,0.35,9.24,0,0
4680,2020-07-14 00:00:00,0.0,10.79,71.829,1.165,0.0,0.0,0.0,781.699,,288.629,5.0,0.35,9.297,0,0
4681,2020-07-14 01:00:00,0.159,11.162,71.126,1.048,14.706,20.423,0.0,782.017,,282.247,5.0,0.35,9.436,0,0
4682,2020-07-14 02:00:00,0.351,16.084,65.175,1.322,116.545,64.52,0.0,782.424,,291.931,5.0,0.35,11.912,0,0
4683,2020-07-14 03:00:00,0.55,16.752,55.833,0.556,286.03,87.814,0.0,782.854,,292.081,5.0,0.35,10.648,0,0
4684,2020-07-14 04:00:00,0.751,16.278,58.867,0.597,460.796,111.199,0.0,783.111,,301.822,5.0,0.35,10.893,0,0
4685,2020-07-14 05:00:00,0.946,19.441,51.384,1.342,622.458,117.581,0.0,783.423,,306.316,5.0,0.35,11.603,0,0
4686,2020-07-14 06:00:00,1.122,18.922,55.076,1.615,692.484,153.658,0.0,783.679,,310.836,5.0,0.35,12.041,0,0
4687,2020-07-14 07:00:00,1.238,17.43,62.04,1.718,653.606,210.737,0.0,783.421,,332.944,5.0,0.35,12.351,0,0
4688,2020-07-14 08:00:00,1.226,19.43,57.147,1.35,403.838,313.457,0.0,783.633,,356.463,5.0,0.35,12.896,0,0
4689,2020-07-14 09:00:00,1.096,20.291,55.872,0.353,500.967,248.25,0.0,783.918,,350.069,5.0,0.35,13.299,0,0
4690,2020-07-14 10:00:00,0.915,19.242,59.95,0.628,367.075,271.02,3.6,783.836,,343.779,5.0,0.35,13.371,0,0
4691,2020-07-14 11:00:00,0.719,19.565,58.943,0.743,185.745,199.32,0.0,783.662,,358.821,5.0,0.35,13.413,0,0
4692,2020-07-14 12:00:00,0.518,19.69,60.505,0.92,148.111,139.117,0.0,784.221,,335.078,5.0,0.35,13.876,0,0
4693,2020-07-14 13:00:00,0.319,19.88,58.587,1.084,59.857,134.874,0.0,784.306,,333.668,5.0,0.35,13.595,0,0
