,When,h_ice,h_f,r_ice,ice,T_a,Discharge
337,2021-02-03 05:15:00,0.057354312829818246,1.35,1.6775033816078229,154.98541947089566,-4.467,3.58
338,2021-02-03 05:30:00,0.05768621577147464,1.35,1.6775033816078229,155.88230261879204,-4.806,3.58
339,2021-02-03 05:45:00,0.05801406442018595,1.35,1.6775033816078229,156.76823007283124,-4.847,3.58
340,2021-02-03 06:00:00,0.05836885946694839,1.35,1.6775033816078229,157.7269733030367,-4.757,3.58
341,2021-02-03 06:15:00,0.05870935947137703,1.35,1.6775033816078229,158.64708782298223,-6.023,3.58
342,2021-02-03 06:30:00,0.059049026662342956,1.35,1.6775033816078229,159.56495187670313,-6.582,3.58
343,2021-02-03 06:45:00,0.0593961938668153,1.35,1.6775033816078229,160.5030828063045,-6.896,3.58
344,2021-02-03 07:00:00,0.059756476380385816,1.35,1.6775033816078229,161.47665451763228,-7.298,3.58
345,2021-02-03 07:15:00,0.06012614588778721,1.35,1.6775033816078229,162.4755921884611,-7.637,3.58
346,2021-02-03 07:30:00,0.06051474553649602,1.35,1.6775033816078229,163.5256837437393,-8.04,3.58
347,2021-02-03 07:45:00,0.060868414646342614,1.35,1.6775033816078229,164.4813844162609,-8.19,3.58
348,2021-02-03 08:00:00,0.0611675422425524,1.35,1.6775033816078229,165.2897005425731,-7.926,3.58
349,2021-02-03 08:15:00,0.06144100000840632,1.35,1.6775033816078229,166.02865049171115,-6.094,3.58
350,2021-02-03 08:30:00,0.0616839818018306,1.35,1.6775033816078229,166.6852468890805,-4.459,3.58
351,2021-02-03 08:45:00,0.06190597797022396,1.35,1.6775033816078229,167.28513498086994,-3.573,3.58
352,2021-02-03 09:00:00,0.062104961384127216,1.35,1.6775033816078229,167.8228369661253,-3.355,3.58
353,2021-02-03 09:15:00,0.06226756085019911,1.35,1.6775033816078229,168.2622206011393,-2.784,3.58
