time,temp,RH,wind,ppt,press,Discharge
2020-02-23 04:00:00,3.157,97.997,1.019,0.559,584.262,60
2020-02-23 05:00:00,3.138,97.736,1.18,0.33,583.969,60
2020-02-23 06:00:00,3.053,97.355,1.31,0.345,583.669,60
2020-02-23 07:00:00,3.171,96.289,1.298,0.302,583.137,60
2020-02-23 08:00:00,2.791,96.376,1.218,0.409,582.885,60
2020-02-23 09:00:00,2.478,95.978,1.268,0.47,582.953,60
2020-02-23 10:00:00,1.753,98.432,1.246,0.244,583.069,60
2020-02-23 11:00:00,1.367,99.018,1.235,0.143,583.185,60
2020-02-23 12:00:00,2.418,95.261,1.252,0.092,583.915,60
2020-02-23 13:00:00,3.779,87.813,1.193,0.012,584.358,60
2020-02-23 14:00:00,6.316,71.859,0.941,0.061,584.494,60
2020-02-23 15:00:00,8.19,66.058,1.213,0.134,584.474,60
2020-02-23 16:00:00,8.959,71.197,1.69,0.174,584.228,60
2020-02-23 17:00:00,10.003,76.326,2.229,0.562,583.88,60
2020-02-23 18:00:00,9.546,80.785,2.686,1.511,583.512,60
2020-02-23 19:00:00,7.681,87.007,3.03,1.773,583.069,60
2020-02-23 20:00:00,7.033,87.912,3.232,0.836,582.387,60
2020-02-23 21:00:00,6.104,92.718,1.886,0.357,582.653,60
2020-02-23 22:00:00,4.687,94.197,2.396,0.366,582.585,60
2020-02-23 23:00:00,3.857,96.62,2.293,0.18,582.646,60
2020-02-24 00:00:00,3.344,97.18,1.989,0.183,583.39,60
2020-02-24 01:00:00,3.194,98.121,2.264,0.0,583.737,60
2020-02-24 02:00:00,3.03,97.719,1.989,0.034,583.935,60
2020-02-24 03:00:00,2.801,97.967,1.502,0.009,584.092,60
2020-02-24 04:00:00,2.411,98.183,1.361,0.009,583.976,60
2020-02-24 05:00:00,2.135,98.31,1.09,0.012,583.417,60
2020-02-24 06:00:00,2.092,98.273,1.1,0.006,583.008,60
2020-02-24 07:00:00,2.233,98.739,1.221,0.012,582.79,60
2020-02-24 08:00:00,2.274,98.21,1.264,0.043,582.36,60
2020-02-24 09:00:00,2.247,98.215,1.374,0.052,582.435,60
2020-02-24 10:00:00,2.216,98.323,1.479,0.061,582.496,60
2020-02-24 11:00:00,2.121,98.747,1.414,0.07,582.885,60
2020-02-24 12:00:00,2.3,96.434,1.775,0.046,583.335,60
2020-02-24 13:00:00,3.714,86.271,1.993,0.07,583.915,60
2020-02-24 14:00:00,6.029,75.588,2.107,0.073,584.112,60
2020-02-24 15:00:00,7.921,74.337,2.432,0.092,584.092,60
2020-02-24 16:00:00,8.493,73.819,2.858,0.333,583.874,60
2020-02-24 17:00:00,9.964,77.852,3.462,0.314,583.403,60
2020-02-24 18:00:00,7.452,84.446,3.052,1.306,582.974,60
2020-02-24 19:00:00,7.919,86.411,3.46,1.254,582.347,60
2020-02-24 20:00:00,7.449,91.394,2.866,0.534,581.999,60
2020-02-24 21:00:00,5.057,88.408,2.672,0.543,581.91,60
2020-02-24 22:00:00,4.029,90.302,3.108,0.104,581.733,60
2020-02-24 23:00:00,3.149,93.308,2.583,0.061,581.951,60
2020-02-25 00:00:00,2.514,95.561,2.003,0.043,582.687,60
2020-02-25 01:00:00,2.19,97.052,2.111,0.0,583.274,60
2020-02-25 02:00:00,1.643,96.45,1.861,0.021,583.717,60
2020-02-25 03:00:00,1.262,96.628,1.543,0.006,583.737,60
2020-02-25 04:00:00,0.809,98.409,1.181,0.0,583.451,60
2020-02-25 05:00:00,0.285,98.457,0.98,0.0,583.021,60
2020-02-25 06:00:00,-0.568,99.109,0.886,0.0,582.524,60
2020-02-25 07:00:00,-1.021,98.627,0.861,0.003,582.312,60
2020-02-25 08:00:00,-1.472,96.099,0.768,0.0,582.006,60
2020-02-25 09:00:00,-1.255,91.683,0.756,0.0,581.951,60
2020-02-25 10:00:00,-1.418,88.874,0.853,0.0,582.299,60
2020-02-25 11:00:00,-1.373,86.431,0.802,0.0,582.51,60
2020-02-25 12:00:00,1.45,71.058,1.044,0.0,583.233,60
2020-02-25 13:00:00,4.336,53.714,1.603,0.0,583.683,60
2020-02-25 14:00:00,6.72,47.4,1.826,0.0,584.03,60
2020-02-25 15:00:00,8.433,45.803,2.121,0.0,583.955,60
2020-02-25 16:00:00,9.67,47.907,2.698,0.003,583.703,60
2020-02-25 17:00:00,10.198,51.607,2.996,0.003,583.342,60
2020-02-25 18:00:00,10.263,55.449,3.371,0.015,582.946,60
2020-02-25 19:00:00,8.319,66.583,3.598,1.273,582.21,60
2020-02-25 20:00:00,6.956,71.558,3.671,0.192,582.081,60
2020-02-25 21:00:00,6.179,70.857,4.131,0.128,581.801,60
2020-02-25 22:00:00,5.093,76.002,3.365,0.027,581.938,60
2020-02-25 23:00:00,3.62,84.549,2.845,0.015,582.381,60
2020-02-26 00:00:00,2.473,90.184,2.3,0.006,582.885,60
2020-02-26 01:00:00,1.698,94.805,1.838,0.0,583.499,60
2020-02-26 02:00:00,0.952,96.811,1.706,0.0,583.771,60
2020-02-26 03:00:00,0.567,97.04,1.309,0.0,584.017,60
2020-02-26 04:00:00,-0.188,98.895,0.887,0.0,583.99,60
2020-02-26 05:00:00,-0.882,98.084,0.674,0.0,583.642,60
2020-02-26 06:00:00,-1.337,98.251,0.605,0.003,583.28,60
2020-02-26 07:00:00,-0.649,92.021,0.297,0.516,582.837,60
2020-02-26 08:00:00,-0.677,89.632,0.473,0.11,582.742,60
2020-02-26 09:00:00,-0.671,87.967,0.491,0.079,582.442,60
2020-02-26 10:00:00,-0.663,86.925,0.325,0.092,582.769,60
2020-02-26 11:00:00,-0.734,86.884,0.192,0.046,582.837,60
2020-02-26 12:00:00,1.676,67.127,0.54,0.217,583.601,60
2020-02-26 13:00:00,4.183,52.688,1.259,0.052,584.058,60
2020-02-26 14:00:00,5.817,53.406,1.681,0.18,584.044,60
2020-02-26 15:00:00,7.752,56.872,2.016,0.0,583.962,60
2020-02-26 16:00:00,9.098,59.724,1.885,0.031,583.935,60
2020-02-26 17:00:00,8.401,68.178,1.597,0.269,583.567,60
2020-02-26 18:00:00,7.756,74.718,1.752,0.79,583.233,60
2020-02-26 19:00:00,6.85,84.102,2.228,1.578,582.919,60
2020-02-26 20:00:00,4.835,95.006,1.705,1.303,582.871,60
2020-02-26 21:00:00,4.518,94.764,2.144,0.839,582.653,60
2020-02-26 22:00:00,3.455,98.297,1.791,0.418,582.878,60
2020-02-26 23:00:00,2.361,99.641,1.518,0.784,583.574,60
2020-02-27 00:00:00,1.881,97.778,1.462,0.693,583.915,60
2020-02-27 01:00:00,1.501,98.44,1.259,0.0,584.576,60
2020-02-27 02:00:00,1.156,98.327,0.719,0.659,584.828,60
2020-02-27 03:00:00,0.832,97.103,0.435,0.601,585.012,60
2020-02-27 04:00:00,0.615,95.868,0.188,0.385,584.767,60
2020-02-27 05:00:00,0.577,95.342,0.598,0.201,584.283,60
2020-02-27 06:00:00,0.527,96.094,0.692,0.195,583.744,60
2020-02-27 07:00:00,0.273,98.129,0.938,0.467,583.437,60
2020-02-27 08:00:00,0.258,97.564,0.846,0.22,582.994,60
2020-02-27 09:00:00,0.285,96.752,1.05,0.082,582.953,60
2020-02-27 10:00:00,0.36,96.271,1.115,0.201,583.165,60
2020-02-27 11:00:00,0.418,96.78,1.195,0.226,583.492,60
2020-02-27 12:00:00,1.685,91.832,1.437,0.037,583.778,60
2020-02-27 13:00:00,4.155,81.885,1.257,0.009,584.378,60
2020-02-27 14:00:00,5.941,72.88,0.832,0.031,584.398,60
2020-02-27 15:00:00,7.542,69.15,0.493,0.067,584.426,60
2020-02-27 16:00:00,8.185,72.199,0.678,0.336,584.174,60
2020-02-27 17:00:00,8.887,76.424,1.05,0.4,583.928,60
2020-02-27 18:00:00,9.175,83.305,2.322,0.913,583.458,60
2020-02-27 19:00:00,9.544,78.43,2.486,1.612,583.199,60
2020-02-27 20:00:00,6.666,85.536,2.916,1.749,582.769,60
2020-02-27 21:00:00,5.577,87.67,3.078,0.516,582.381,60
2020-02-27 22:00:00,4.295,88.682,2.303,0.113,582.94,60
2020-02-27 23:00:00,3.38,92.307,2.351,0.085,583.28,60
2020-02-28 00:00:00,2.195,94.443,1.966,0.049,583.792,60
2020-02-28 01:00:00,1.974,95.115,1.614,0.0,584.255,60
2020-02-28 02:00:00,1.646,96.562,1.213,0.015,584.651,60
2020-02-28 03:00:00,1.346,96.345,1.072,0.015,584.671,60
2020-02-28 04:00:00,1.266,96.397,0.569,0.009,584.644,60
2020-02-28 05:00:00,0.999,96.692,0.081,0.012,584.201,60
2020-02-28 06:00:00,0.856,97.265,0.205,0.009,583.703,60
2020-02-28 07:00:00,0.856,98.526,0.314,0.015,583.676,60
2020-02-28 08:00:00,0.704,98.353,0.508,0.006,583.308,60
2020-02-28 09:00:00,0.724,97.583,0.566,0.003,583.349,60
2020-02-28 10:00:00,0.625,97.871,0.748,0.003,583.43,60
2020-02-28 11:00:00,0.81,96.82,0.92,0.003,583.601,60
2020-02-28 12:00:00,2.502,91.096,0.933,0.0,584.153,60
2020-02-28 13:00:00,5.15,76.769,1.373,0.003,584.774,60
2020-02-28 14:00:00,6.91,67.861,1.798,0.125,584.848,60
2020-02-28 15:00:00,8.17,62.817,1.523,0.174,584.794,60
2020-02-28 16:00:00,9.231,64.771,1.192,0.131,584.828,60
2020-02-28 17:00:00,9.771,68.573,0.766,0.284,584.405,60
2020-02-28 18:00:00,9.233,78.407,0.979,1.148,583.901,60
2020-02-28 19:00:00,8.294,92.345,1.535,1.996,584.024,60
2020-02-28 20:00:00,6.738,89.723,1.843,1.676,583.506,60
2020-02-28 21:00:00,5.282,91.942,1.118,1.199,583.471,60
2020-02-28 22:00:00,4.855,91.966,1.341,0.69,583.465,60
2020-02-28 23:00:00,4.252,96.6,1.482,0.232,583.587,60
2020-02-29 00:00:00,3.869,96.957,0.937,0.064,583.955,60
2020-02-29 01:00:00,3.283,98.532,0.722,0.0,584.59,60
2020-02-29 02:00:00,3.118,98.501,0.658,0.006,584.903,60
2020-02-29 03:00:00,2.91,98.665,0.277,0.006,585.012,60
2020-02-29 04:00:00,2.544,99.052,0.418,0.003,584.923,60
2020-02-29 05:00:00,2.254,98.872,0.775,0.012,584.535,60
2020-02-29 06:00:00,1.952,98.877,0.855,0.003,584.228,60
2020-02-29 07:00:00,2.032,99.043,0.94,0.095,584.105,60
2020-02-29 08:00:00,1.682,98.888,1.169,0.104,583.56,60
2020-02-29 09:00:00,1.746,99.274,1.25,0.156,583.867,60
2020-02-29 10:00:00,1.546,99.4,1.446,0.409,583.955,60
2020-02-29 11:00:00,1.49,98.969,1.556,0.522,584.405,60
2020-02-29 12:00:00,2.184,95.939,1.767,0.317,584.733,60
2020-02-29 13:00:00,4.339,89.394,1.768,0.226,585.469,60
2020-02-29 14:00:00,6.615,84.456,1.825,0.229,585.544,60
2020-02-29 15:00:00,7.527,81.395,1.869,0.378,585.53,60
2020-02-29 16:00:00,8.734,80.447,2.055,0.681,585.312,60
2020-02-29 17:00:00,8.723,82.398,1.649,0.586,584.917,60
2020-02-29 18:00:00,8.731,84.852,0.914,1.093,584.719,60
2020-02-29 19:00:00,8.235,86.262,0.738,1.135,584.378,60
2020-02-29 20:00:00,7.844,83.295,0.858,1.346,583.778,60
2020-02-29 21:00:00,6.274,83.367,1.264,1.23,583.383,60
2020-02-29 22:00:00,5.374,86.305,1.538,0.729,583.546,60
2020-02-29 23:00:00,4.268,92.944,2.377,0.757,583.137,60
2020-03-01 00:00:00,3.5,95.203,1.418,0.247,584.133,60
2020-03-01 01:00:00,2.913,98.302,1.072,0.0,585.176,60
2020-03-01 02:00:00,3.016,96.676,0.82,0.571,585.53,60
2020-03-01 03:00:00,2.903,96.593,0.909,0.827,585.592,60
2020-03-01 04:00:00,2.628,95.894,1.038,0.787,585.517,60
2020-03-01 05:00:00,2.488,96.08,1.123,1.184,585.046,60
2020-03-01 06:00:00,2.393,96.298,1.245,0.485,584.692,60
2020-03-01 07:00:00,2.961,95.495,1.093,0.027,584.433,60
2020-03-01 08:00:00,2.642,96.541,1.178,0.015,584.017,60
2020-03-01 09:00:00,2.408,97.381,1.242,0.012,584.071,60
2020-03-01 10:00:00,2.055,98.083,1.247,0.012,584.289,60
2020-03-01 11:00:00,1.942,97.686,1.445,0.009,584.351,60
2020-03-01 12:00:00,2.555,92.988,2.007,0.012,584.992,60
2020-03-01 13:00:00,3.978,79.436,2.164,0.012,585.401,60
2020-03-01 14:00:00,5.888,70.523,1.902,0.024,585.585,60
2020-03-01 15:00:00,7.408,65.407,1.523,0.046,585.38,60
2020-03-01 16:00:00,8.532,64.09,1.13,0.07,585.237,60
2020-03-01 17:00:00,9.471,66.444,0.744,0.107,584.644,60
2020-03-01 18:00:00,9.405,73.025,0.108,0.787,584.105,60
2020-03-01 19:00:00,9.99,80.704,0.896,1.108,584.037,60
2020-03-01 20:00:00,7.667,91.54,1.309,2.127,583.185,60
2020-03-01 21:00:00,5.26,91.168,1.704,2.21,583.267,60
2020-03-01 22:00:00,4.693,93.516,1.587,1.532,583.512,60
2020-03-01 23:00:00,3.608,95.009,1.736,1.492,583.785,60
2020-03-02 00:00:00,2.934,94.563,1.705,0.876,584.201,60
2020-03-02 01:00:00,2.795,94.7,1.402,0.0,584.787,60
2020-03-02 02:00:00,2.41,97.086,1.096,0.079,585.169,60
2020-03-02 03:00:00,2.132,98.599,0.82,0.009,585.264,60
2020-03-02 04:00:00,1.701,99.305,0.725,0.003,585.005,60
2020-03-02 05:00:00,1.191,99.424,0.66,0.0,584.548,60
2020-03-02 06:00:00,0.663,99.433,0.693,0.0,584.085,60
2020-03-02 07:00:00,0.629,98.639,1.148,0.003,583.799,60
2020-03-02 08:00:00,0.147,98.366,1.191,0.006,583.328,60
2020-03-02 09:00:00,-0.26,97.726,1.236,0.003,583.403,60
2020-03-02 10:00:00,-0.617,97.986,1.245,0.003,583.458,60
2020-03-02 11:00:00,-0.848,98.248,1.163,0.0,583.921,60
2020-03-02 12:00:00,0.766,95.095,1.081,0.0,584.249,60
2020-03-02 13:00:00,4.051,79.275,0.929,0.003,584.76,60
2020-03-02 14:00:00,6.475,61.011,0.65,0.024,584.937,60
2020-03-02 15:00:00,7.889,54.911,0.379,0.327,584.739,60
2020-03-02 16:00:00,8.83,53.29,0.422,0.247,584.59,60
2020-03-02 17:00:00,8.836,55.547,1.258,0.403,584.153,60
2020-03-02 18:00:00,9.533,53.077,2.327,0.18,583.628,60
2020-03-02 19:00:00,9.199,49.189,2.868,0.226,583.28,60
2020-03-02 20:00:00,8.833,49.865,3.424,0.165,583.253,60
2020-03-02 21:00:00,7.274,57.695,3.807,0.076,582.803,60
2020-03-02 22:00:00,6.074,65.994,3.299,0.0,583.076,60
2020-03-02 23:00:00,4.587,76.512,2.715,0.0,583.396,60
2020-03-03 00:00:00,3.176,86.752,2.269,0.003,583.73,60
2020-03-03 01:00:00,2.162,91.808,1.587,0.0,584.324,60
2020-03-03 02:00:00,1.158,95.045,1.195,0.0,584.671,60
2020-03-03 03:00:00,0.215,95.553,0.799,0.0,584.767,60
2020-03-03 04:00:00,-1.29,98.18,0.648,0.0,584.535,60
2020-03-03 05:00:00,-2.653,98.051,0.63,0.0,584.105,60
2020-03-03 06:00:00,-4.482,97.131,0.551,0.0,583.635,60
2020-03-03 07:00:00,-5.209,94.736,0.662,0.0,583.178,60
2020-03-03 08:00:00,-5.794,90.806,0.659,0.003,582.769,60
2020-03-03 09:00:00,-6.4,83.918,0.663,0.0,582.892,60
2020-03-03 10:00:00,-6.664,81.061,0.779,0.0,582.878,60
2020-03-03 11:00:00,-7.069,80.841,0.847,0.0,583.26,60
2020-03-03 12:00:00,-2.918,70.425,0.737,0.0,583.553,60
2020-03-03 13:00:00,3.309,45.738,0.631,0.0,584.092,60
2020-03-03 14:00:00,6.176,33.362,0.66,0.0,584.214,60
2020-03-03 15:00:00,8.088,31.366,0.427,0.0,584.303,60
2020-03-03 16:00:00,9.501,33.092,0.537,0.0,584.126,60
2020-03-03 17:00:00,10.55,35.533,1.133,0.0,583.792,60
2020-03-03 18:00:00,11.032,37.372,1.917,0.073,583.301,60
2020-03-03 19:00:00,10.971,39.238,3.253,0.107,582.783,60
2020-03-03 20:00:00,10.392,40.785,3.733,0.046,582.646,60
2020-03-03 21:00:00,9.081,46.818,3.767,0.012,582.394,60
2020-03-03 22:00:00,7.285,53.412,3.248,0.0,582.619,60
2020-03-03 23:00:00,5.146,63.028,2.396,0.0,582.858,60
2020-03-04 00:00:00,3.262,76.188,1.806,0.0,583.274,60
2020-03-04 01:00:00,1.995,86.906,1.339,0.0,583.621,60
2020-03-04 02:00:00,1.028,95.42,0.87,0.0,584.133,60
2020-03-04 03:00:00,0.393,98.435,0.642,0.0,584.283,60
2020-03-04 04:00:00,-0.664,99.191,0.771,0.0,584.221,60
2020-03-04 05:00:00,-1.498,98.856,1.063,0.0,583.935,60
2020-03-04 06:00:00,-1.793,97.793,1.18,0.0,583.676,60
2020-03-04 07:00:00,-1.69,97.64,1.226,0.003,583.253,60
2020-03-04 08:00:00,-1.924,97.322,1.291,0.0,583.117,60
2020-03-04 09:00:00,-1.507,93.656,1.36,0.0,583.328,60
2020-03-04 10:00:00,-0.682,87.71,1.616,0.006,583.54,60
2020-03-04 11:00:00,0.07,85.053,1.786,0.012,583.969,60
2020-03-04 12:00:00,2.28,81.463,2.186,0.009,584.385,60
2020-03-04 13:00:00,4.173,74.398,2.622,0.024,584.944,60
2020-03-04 14:00:00,6.338,64.739,2.795,0.162,585.128,60
2020-03-04 15:00:00,7.981,53.976,2.77,0.247,585.033,60
2020-03-04 16:00:00,9.023,50.733,2.219,0.241,584.958,60
2020-03-04 17:00:00,10.283,48.834,2.175,0.11,584.48,60
2020-03-04 18:00:00,10.876,50.295,2.068,0.067,584.01,60
2020-03-04 19:00:00,10.896,48.316,2.232,0.04,583.826,60
2020-03-04 20:00:00,9.263,57.655,2.078,0.775,583.069,60
2020-03-04 21:00:00,7.256,65.307,1.713,0.729,583.383,60
2020-03-04 22:00:00,4.41,77.84,1.651,1.251,583.587,60
2020-03-04 23:00:00,3.986,78.523,0.841,0.052,583.921,60
2020-03-05 00:00:00,3.687,81.152,0.326,0.006,584.242,60
2020-03-05 01:00:00,3.246,84.523,0.487,0.0,584.828,60
2020-03-05 02:00:00,2.815,88.632,0.742,0.0,585.237,60
2020-03-05 03:00:00,2.283,92.562,0.801,0.0,585.292,60
2020-03-05 04:00:00,1.623,94.898,0.883,0.0,585.36,60
2020-03-05 05:00:00,1.013,96.728,0.989,0.0,584.971,60
2020-03-05 06:00:00,0.568,97.165,1.111,0.0,584.678,60
2020-03-05 07:00:00,0.548,95.774,1.103,0.0,584.276,60
2020-03-05 08:00:00,-0.573,98.731,1.155,0.0,584.071,60
2020-03-05 09:00:00,-0.819,98.275,1.195,0.0,584.105,60
2020-03-05 10:00:00,-1.376,97.999,1.284,0.003,584.412,60
2020-03-05 11:00:00,-1.202,97.007,1.299,0.003,584.814,60
2020-03-05 12:00:00,1.44,93.962,1.308,0.0,585.305,60
2020-03-05 13:00:00,3.764,84.901,1.672,0.003,585.81,60
2020-03-05 14:00:00,6.23,62.086,1.763,0.061,585.81,60
2020-03-05 15:00:00,7.881,50.387,1.588,0.366,585.817,60
2020-03-05 16:00:00,9.147,42.364,1.481,0.165,585.332,60
2020-03-05 17:00:00,9.97,39.297,1.545,0.217,585.067,60
2020-03-05 18:00:00,9.861,41.917,2.059,0.241,584.692,60
2020-03-05 19:00:00,9.783,41.689,2.618,0.327,584.398,60
2020-03-05 20:00:00,8.896,46.053,2.79,0.156,583.976,60
2020-03-05 21:00:00,8.122,49.097,2.897,0.137,583.84,60
2020-03-05 22:00:00,7.214,53.74,2.615,0.0,583.744,60
2020-03-05 23:00:00,5.741,63.582,1.854,0.003,584.228,60
2020-03-06 00:00:00,4.292,75.67,1.322,0.0,584.583,60
2020-03-06 01:00:00,3.138,86.336,1.002,0.0,584.971,60
2020-03-06 02:00:00,2.124,94.217,0.657,0.0,585.244,60
2020-03-06 03:00:00,1.014,98.143,0.537,0.0,585.319,60
2020-03-06 04:00:00,0.091,99.28,0.688,0.0,585.183,60
2020-03-06 05:00:00,-0.56,99.271,0.729,0.0,584.78,60
2020-03-06 06:00:00,-1.165,98.415,0.684,0.0,584.426,60
2020-03-06 07:00:00,-0.601,98.041,0.662,0.003,584.167,60
2020-03-06 08:00:00,-1.42,98.09,0.699,0.0,583.908,60
2020-03-06 09:00:00,-2.429,97.629,0.801,0.003,583.826,60
2020-03-06 10:00:00,-2.939,95.777,0.904,0.0,584.017,60
2020-03-06 11:00:00,-3.143,94.541,1.039,0.003,584.174,60
2020-03-06 12:00:00,-0.644,92.597,0.986,0.0,584.671,60
2020-03-06 13:00:00,3.802,57.051,1.205,0.0,585.019,60
2020-03-06 14:00:00,5.952,48.495,0.906,0.0,585.162,60
2020-03-06 15:00:00,7.783,45.568,0.565,0.0,585.08,60
2020-03-06 16:00:00,9.186,41.484,0.407,0.003,584.664,60
2020-03-06 17:00:00,10.301,38.375,1.467,0.003,584.167,60
2020-03-06 18:00:00,10.579,39.379,2.423,0.262,583.533,60
2020-03-06 19:00:00,9.777,40.229,2.135,0.259,583.458,60
2020-03-06 20:00:00,8.982,43.688,2.235,0.122,582.96,60
2020-03-06 21:00:00,8.273,47.179,2.58,0.095,582.646,60
2020-03-06 22:00:00,7.221,52.632,2.687,0.009,582.749,60
2020-03-06 23:00:00,5.418,64.872,2.191,0.003,583.212,60
2020-03-07 00:00:00,4.527,74.393,1.597,0.0,583.799,60
2020-03-07 01:00:00,3.881,81.116,1.008,0.0,584.174,60
2020-03-07 02:00:00,3.326,86.271,0.441,0.052,584.576,60
2020-03-07 03:00:00,2.618,90.772,1.014,0.04,584.808,60
2020-03-07 04:00:00,2.4,90.672,1.236,0.018,584.514,60
2020-03-07 05:00:00,1.774,92.629,1.332,0.015,584.167,60
2020-03-07 06:00:00,1.572,93.108,1.385,0.006,583.737,60
2020-03-07 07:00:00,1.827,88.761,1.451,0.003,583.369,60
2020-03-07 08:00:00,1.286,91.74,1.348,0.0,582.933,60
2020-03-07 09:00:00,0.774,94.011,1.197,0.0,582.878,60
2020-03-07 10:00:00,0.338,94.493,1.126,0.0,583.015,60
2020-03-07 11:00:00,-0.383,96.413,1.11,0.0,583.43,60
2020-03-07 12:00:00,1.839,89.329,1.097,0.0,583.799,60
2020-03-07 13:00:00,4.247,78.323,1.182,0.003,584.296,60
2020-03-07 14:00:00,6.629,60.042,1.393,0.0,584.48,60
2020-03-07 15:00:00,8.411,46.352,2.141,0.104,584.433,60
2020-03-07 16:00:00,9.534,40.489,2.621,0.168,584.126,60
2020-03-07 17:00:00,10.061,38.003,2.495,0.159,583.58,60
2020-03-07 18:00:00,9.637,40.661,2.161,0.162,583.185,60
2020-03-07 19:00:00,9.731,38.064,2.153,0.122,582.742,60
2020-03-07 20:00:00,8.617,43.029,2.115,0.119,582.503,60
2020-03-07 21:00:00,7.615,48.436,2.558,0.107,582.244,60
2020-03-07 22:00:00,5.837,58.131,2.38,0.223,582.428,60
2020-03-07 23:00:00,4.82,69.75,2.028,0.024,583.151,60
2020-03-08 00:00:00,3.906,80.332,1.592,0.015,583.376,60
2020-03-08 01:00:00,3.389,87.411,1.354,0.0,583.894,60
2020-03-08 02:00:00,2.743,93.523,0.891,0.003,584.085,60
2020-03-08 03:00:00,2.377,97.357,0.688,0.0,584.262,60
2020-03-08 04:00:00,2.082,98.974,0.555,0.0,583.99,60
2020-03-08 05:00:00,1.749,99.115,0.223,0.0,583.805,60
2020-03-08 06:00:00,1.273,99.312,0.469,0.0,583.28,60
2020-03-08 07:00:00,1.115,99.366,0.344,0.0,583.131,60
2020-03-08 08:00:00,0.91,98.968,0.523,0.003,582.79,60
2020-03-08 09:00:00,0.156,98.737,0.774,0.0,582.708,60
2020-03-08 10:00:00,-0.06,98.082,0.922,0.0,583.069,60
2020-03-08 11:00:00,-0.216,95.771,0.892,0.0,583.199,60
2020-03-08 12:00:00,1.576,87.72,0.955,0.003,583.785,60
2020-03-08 13:00:00,4.88,76.886,1.28,0.0,584.255,60
2020-03-08 14:00:00,7.341,54.263,2.804,0.07,584.63,60
2020-03-08 15:00:00,9.276,43.711,4.056,0.067,584.412,60
2020-03-08 16:00:00,10.167,39.917,4.339,0.07,584.051,60
2020-03-08 17:00:00,10.333,40.161,3.662,0.095,583.785,60
2020-03-08 18:00:00,10.515,43.847,3.094,0.043,583.308,60
2020-03-08 19:00:00,9.205,56.828,1.369,0.22,582.865,60
2020-03-08 20:00:00,6.439,71.59,0.477,1.535,582.851,60
2020-03-08 21:00:00,6.766,71.192,0.662,0.58,582.728,60
2020-03-08 22:00:00,4.701,80.42,1.013,1.465,582.565,60
2020-03-08 23:00:00,3.772,85.411,0.957,0.812,583.512,60
2020-03-09 00:00:00,2.725,92.876,0.13,0.952,583.894,60
2020-03-09 01:00:00,2.514,94.3,0.365,0.0,584.405,60
2020-03-09 02:00:00,2.252,94.544,0.402,0.171,584.794,60
2020-03-09 03:00:00,2.331,94.063,0.618,0.037,585.019,60
2020-03-09 04:00:00,1.745,96.385,0.74,0.275,584.767,60
2020-03-09 05:00:00,1.493,97.283,0.607,0.003,584.385,60
2020-03-09 06:00:00,1.255,97.527,0.613,0.003,584.051,60
2020-03-09 07:00:00,0.98,97.834,0.642,0.003,583.533,60
2020-03-09 08:00:00,-0.047,98.896,0.894,0.336,583.206,60
2020-03-09 09:00:00,0.177,97.644,0.831,0.409,583.478,60
2020-03-09 10:00:00,0.043,98.527,0.941,0.342,583.792,60
2020-03-09 11:00:00,0.19,97.989,1.058,0.018,584.208,60
2020-03-09 12:00:00,1.856,91.247,1.72,0.009,584.63,60
2020-03-09 13:00:00,4.148,82.284,2.108,0.037,585.367,60
2020-03-09 14:00:00,5.921,78.377,2.311,0.192,585.51,60
2020-03-09 15:00:00,7.315,77.022,2.722,0.351,585.448,60
2020-03-09 16:00:00,7.747,78.315,2.903,0.659,585.155,60
2020-03-09 17:00:00,6.939,79.463,2.055,0.91,585.026,60
2020-03-09 18:00:00,6.683,79.64,1.514,0.366,584.719,60
2020-03-09 19:00:00,7.406,77.341,1.167,0.214,584.255,60
2020-03-09 20:00:00,6.66,79.24,0.314,0.324,583.587,60
2020-03-09 21:00:00,5.751,83.634,1.084,0.424,583.703,60
2020-03-09 22:00:00,3.963,88.807,1.357,0.806,583.676,60
2020-03-09 23:00:00,2.763,93.778,1.236,0.391,584.187,60
2020-03-10 00:00:00,2.697,96.491,0.773,0.116,584.528,60
2020-03-10 01:00:00,2.725,96.609,0.519,0.0,585.073,60
2020-03-10 02:00:00,2.232,94.803,0.214,0.147,585.339,60
2020-03-10 03:00:00,2.002,96.614,0.757,0.012,585.367,60
2020-03-10 04:00:00,1.846,96.565,1.324,0.006,585.21,60
2020-03-10 05:00:00,1.717,96.12,1.395,0.003,584.828,60
2020-03-10 06:00:00,1.666,95.433,1.487,0.003,584.378,60
2020-03-10 07:00:00,0.944,95.227,1.307,0.015,584.146,60
2020-03-10 08:00:00,0.505,96.342,1.281,0.064,583.819,60
2020-03-10 09:00:00,0.181,96.389,1.356,0.021,583.655,60
2020-03-10 10:00:00,-0.185,96.516,1.409,0.015,583.887,60
2020-03-10 11:00:00,-0.38,97.095,1.494,0.009,584.119,60
2020-03-10 12:00:00,0.571,93.755,1.788,0.024,584.644,60
2020-03-10 13:00:00,2.593,84.079,1.853,0.052,584.951,60
2020-03-10 14:00:00,4.245,74.598,1.845,0.226,585.067,60
2020-03-10 15:00:00,6.004,73.89,1.783,0.134,585.114,60
2020-03-10 16:00:00,7.308,76.363,1.5,0.342,584.93,60
