,time,ghi,sea,temp,RH,wind,SW_global,ppt,press,tcc,Discharge,alb,vp_a,LW_in,T_F,SW_direct,SW_diffuse,e_a
2946,2021-05-20 18:00:00,208.035,0.25,10.215,8.362,3.275,58.77,0,618.476,0.5,0.0,0.25,1.042,203.517,0,58.77,0.0,0.557
2947,2021-05-20 19:00:00,22.854,0.045,9.315,9.228,2.52,3.261,0,619.046,0.5,0.0,0.25,1.082,202.133,0,3.261,0.0,0.56
2948,2021-05-20 20:00:00,0.0,0.0,8.81,11.275,1.984,0.0,0,619.568,0.5,0.0,0.25,1.278,205.568,0,0.0,0.0,0.574
2949,2021-05-20 21:00:00,0.0,0.0,8.193,14.57,3.869,0.0,0,620.038,0.5,0.0,0.25,1.584,210.182,0,0.0,0.0,0.592
2950,2021-05-20 22:00:00,0.0,0.0,7.595,15.71,3.277,0.0,0,620.219,0.5,0.0,0.25,1.64,209.496,0,0.0,0.0,0.595
2951,2021-05-20 23:00:00,0.0,0.0,7.406,16.215,1.223,0.0,0,620.162,0.5,0.0,0.25,1.671,209.512,0,0.0,0.0,0.596
2952,2021-05-21 00:00:00,0.0,0.0,6.822,19.058,2.887,0.0,0,620.094,0.5,0.0,0.25,1.887,211.474,0,0.0,0.0,0.607
2953,2021-05-21 01:00:00,0.0,0.0,6.04,23.49,3.466,0.0,0,620.101,0.5,0.0,0.25,2.203,213.894,0,0.0,0.0,0.621
2954,2021-05-21 02:00:00,0.0,0.0,5.308,31.475,2.957,0.0,0,620.278,0.5,0.0,0.25,2.806,219.182,0,0.0,0.0,0.643
2955,2021-05-21 03:00:00,0.0,0.0,4.007,40.962,2.908,0.0,0,620.183,0.5,0.0,0.25,3.334,220.627,0,0.0,0.0,0.659
2956,2021-05-21 04:00:00,0.0,0.0,4.536,36.45,2.056,0.0,0,619.97,0.5,0.0,0.25,3.079,219.743,0,0.0,0.0,0.652
2957,2021-05-21 05:00:00,0.0,0.0,3.985,41.658,3.954,8.491,0,619.74,0.5,0.0,0.25,3.386,221.042,0,8.491,0.0,0.661
2958,2021-05-21 06:00:00,100.717,0.14,4.145,38.922,1.812,70.982,0,620.006,0.5,0.0,0.25,3.199,219.748,0,70.982,0.0,0.656
2959,2021-05-21 07:00:00,308.071,0.349,4.19,38.408,1.859,130.35,0,620.275,0.5,0.0,0.25,3.167,219.568,0,130.35,0.0,0.655
2960,2021-05-21 08:00:00,524.583,0.563,4.553,36.995,1.606,276.875,0,620.734,0.5,0.0,0.25,3.129,220.299,0,276.875,0.0,0.653
2961,2021-05-21 09:00:00,723.192,0.78,5.227,30.518,2.344,549.275,0,620.801,0.5,0.0,0.25,2.705,217.797,0,549.275,0.0,0.64
2962,2021-05-21 10:00:00,884.788,0.992,6.253,26.475,4.006,881.775,0,620.694,0.5,0.0,0.25,2.52,218.681,0,881.775,0.0,0.633
2963,2021-05-21 11:00:00,995.146,1.189,7.294,21.478,3.234,923.05,0,620.422,0.5,0.0,0.25,2.196,217.523,0,923.05,0.0,0.62
2964,2021-05-21 12:00:00,1044.918,1.319,7.938,18.548,3.14,699.8,0,619.858,0.5,0.0,0.25,1.982,216.26,0,699.8,0.0,0.611
2965,2021-05-21 13:00:00,1029.967,1.274,9.158,13.805,4.035,728.45,0,619.446,0.5,0.0,0.25,1.602,213.324,0,728.45,0.0,0.592
2966,2021-05-21 14:00:00,951.548,1.102,9.56,13.02,4.458,843.45,0,619.736,0.5,0.0,0.25,1.553,213.536,0,843.45,0.0,0.59
2967,2021-05-21 15:00:00,816.253,0.896,9.522,13.105,4.812,554.425,0,619.778,0.5,0.0,0.25,1.559,213.546,0,554.425,0.0,0.59
2968,2021-05-21 16:00:00,635.725,0.68,9.425,13.282,4.094,637.1,0,620.048,0.5,0.0,0.25,1.569,213.473,0,637.1,0.0,0.591
2969,2021-05-21 17:00:00,426.373,0.465,9.015,15.032,3.179,296.3,0,620.346,0.5,0.0,0.25,1.728,215.216,0,296.3,0.0,0.599
2970,2021-05-21 18:00:00,210.045,0.252,8.276,17.803,2.448,55.692,0,620.603,0.5,0.0,0.25,1.946,216.707,0,55.692,0.0,0.609
2971,2021-05-21 19:00:00,24.399,0.048,7.196,23.412,2.845,4.85,0,621.217,0.5,0.0,0.25,2.378,219.711,0,4.85,0.0,0.627
2972,2021-05-21 20:00:00,0.0,0.0,6.249,25.947,3.208,0.0,0,621.774,0.5,0.0,0.25,2.469,218.032,0,0.0,0.0,0.631
2973,2021-05-21 21:00:00,0.0,0.0,5.906,26.935,2.255,0.0,0,622.185,0.5,0.0,0.25,2.503,217.425,0,0.0,0.0,0.632
2974,2021-05-21 22:00:00,0.0,0.0,5.222,32.482,1.572,0.0,0,622.594,0.5,0.0,0.25,2.879,219.72,0,0.0,0.0,0.645
2975,2021-05-21 23:00:00,0.0,0.0,3.981,44.83,2.092,0.0,0,622.853,0.5,0.0,0.25,3.642,223.35,0,0.0,0.0,0.668
2976,2021-05-22 00:00:00,0.0,0.0,2.995,54.73,2.996,0.0,0,623.085,0.5,0.0,0.25,4.148,224.427,0,0.0,0.0,0.681
2977,2021-05-22 01:00:00,0.0,0.0,1.148,71.052,2.09,0.0,0,623.198,0.5,0.0,0.25,4.719,222.762,0,0.0,0.0,0.694
2978,2021-05-22 02:00:00,0.0,0.0,0.66,70.012,1.988,0.0,0,623.162,0.5,0.0,0.25,4.489,219.665,0,0.0,0.0,0.689
2979,2021-05-22 03:00:00,0.0,0.0,-0.141,80.89,1.74,0.0,0,623.246,0.5,0.0,0.25,4.894,219.892,0,0.0,0.0,0.698
2980,2021-05-22 04:00:00,0.0,0.0,-1.695,94.725,1.137,0.0,0,623.673,0.5,0.0,0.25,5.115,216.464,0,0.0,0.0,0.703
2981,2021-05-22 05:00:00,0.0,0.0,-1.786,95.175,0.742,5.198,0,623.827,0.5,0.0,0.25,5.105,216.123,0,5.198,0.0,0.703
2982,2021-05-22 06:00:00,102.235,0.142,-1.293,93.0,0.722,91.64,0,623.95,0.5,0.0,0.25,5.172,218.051,0,91.64,0.0,0.704
2983,2021-05-22 07:00:00,309.493,0.35,-0.729,87.9,0.614,343.375,0,624.28,0.5,0.0,0.25,5.095,219.328,0,343.375,0.0,0.702
2984,2021-05-22 08:00:00,525.746,0.565,0.224,83.35,1.141,697.425,0,624.451,0.5,0.0,0.25,5.178,222.819,0,697.425,0.0,0.704
2985,2021-05-22 09:00:00,724.098,0.781,1.584,76.5,1.389,345.9,0,624.458,0.5,0.0,0.25,5.242,227.525,0,345.9,0.0,0.704
2986,2021-05-22 10:00:00,885.496,0.994,1.956,55.398,2.853,805.075,0,624.407,0.5,0.0,0.25,3.899,219.242,0,805.075,0.0,0.675
2987,2021-05-22 11:00:00,995.745,1.191,3.939,45.615,3.314,696.5,0,624.329,0.5,0.0,0.25,3.695,223.68,0,696.5,0.0,0.669
2988,2021-05-22 12:00:00,1045.512,1.322,6.094,30.842,2.573,1156.25,0,624.017,0.5,0.0,0.25,2.904,222.663,0,1156.25,0.0,0.646
2989,2021-05-22 13:00:00,1030.66,1.277,7.092,22.935,2.352,1024.65,0,623.447,0.5,0.0,0.25,2.313,218.53,0,1024.65,0.0,0.625
2990,2021-05-22 14:00:00,952.437,1.105,8.07,21.468,3.174,575.2,0,622.914,0.5,0.0,0.25,2.314,221.509,0,575.2,0.0,0.625
2991,2021-05-22 15:00:00,817.414,0.898,8.245,19.882,4.074,262.925,0,622.572,0.5,0.0,0.25,2.169,219.993,0,262.925,0.0,0.619
2992,2021-05-22 16:00:00,637.201,0.682,8.55,19.248,4.306,247.9,0,622.23,0.5,0.0,0.25,2.144,220.545,0,247.9,0.0,0.618
2993,2021-05-22 17:00:00,428.156,0.467,8.422,19.362,5.47,339.15,0,622.064,0.5,0.0,0.25,2.138,220.072,0,339.15,0.0,0.617
2994,2021-05-22 18:00:00,212.03,0.254,7.324,19.772,4.928,65.89,0,622.148,0.5,0.0,0.25,2.026,215.118,0,65.89,0.0,0.613
2995,2021-05-22 19:00:00,25.946,0.05,6.379,24.78,5.241,4.381,0,621.978,0.5,0.0,0.25,2.379,217.271,0,4.381,0.0,0.628
2996,2021-05-22 20:00:00,0.0,0.0,5.62,28.298,5.434,0.0,0,622.208,0.5,0.0,0.25,2.578,217.483,0,0.0,0.0,0.635
2997,2021-05-22 21:00:00,0.0,0.0,5.368,28.64,4.443,0.0,0,622.695,0.5,0.0,0.25,2.564,216.555,0,0.0,0.0,0.635
2998,2021-05-22 22:00:00,0.0,0.0,4.849,30.145,4.978,0.0,0,622.959,0.5,0.0,0.25,2.603,215.465,0,0.0,0.0,0.636
2999,2021-05-22 23:00:00,0.0,0.0,4.342,33.265,5.583,0.0,0,623.129,0.5,0.0,0.25,2.772,215.888,0,0.0,0.0,0.642
3000,2021-05-23 00:00:00,0.0,0.0,3.98,34.3,5.271,0.0,0,623.081,0.5,0.0,0.25,2.787,214.964,0,0.0,0.0,0.643
3001,2021-05-23 01:00:00,0.0,0.0,3.951,33.302,4.122,0.0,0,623.11,0.5,0.0,0.25,2.7,213.91,0,0.0,0.0,0.64
3002,2021-05-23 02:00:00,0.0,0.0,3.253,35.198,3.443,0.0,0,623.195,0.5,0.0,0.25,2.717,212.025,0,0.0,0.0,0.641
3003,2021-05-23 03:00:00,0.0,0.0,2.968,34.47,4.058,0.0,0,623.129,0.5,0.0,0.25,2.607,209.947,0,0.0,0.0,0.637
3004,2021-05-23 04:00:00,0.0,0.0,2.662,34.46,3.704,0.0,0,623.161,0.5,0.0,0.25,2.55,208.395,0,0.0,0.0,0.635
3005,2021-05-23 05:00:00,0.0,0.0,2.525,34.515,3.19,8.991,0,623.53,0.5,0.0,0.25,2.53,207.754,0,8.991,0.0,0.634
3006,2021-05-23 06:00:00,103.676,0.143,2.762,33.485,1.999,141.275,0,624.144,0.5,0.0,0.25,2.496,208.043,0,141.275,0.0,0.633
3007,2021-05-23 07:00:00,310.83,0.352,3.303,31.875,2.502,371.45,0,624.626,0.5,0.0,0.25,2.469,209.294,0,371.45,0.0,0.632
3008,2021-05-23 08:00:00,526.828,0.566,5.062,26.472,1.752,579.925,0,624.674,0.5,0.0,0.25,2.32,212.58,0,579.925,0.0,0.626
3009,2021-05-23 09:00:00,724.932,0.782,6.195,18.372,2.752,769.225,0,624.614,0.5,0.0,0.25,1.742,207.275,0,769.225,0.0,0.6
3010,2021-05-23 10:00:00,886.144,0.995,6.915,14.0,2.455,884.1,0,624.318,0.5,0.0,0.25,1.395,202.803,0,884.1,0.0,0.581
3011,2021-05-23 11:00:00,996.294,1.193,8.683,12.215,2.491,895.25,0,623.657,0.5,0.0,0.25,1.373,207.317,0,895.25,0.0,0.58
3012,2021-05-23 12:00:00,1046.066,1.325,9.445,11.708,2.591,763.525,0,622.852,0.5,0.0,0.25,1.385,209.758,0,763.525,0.0,0.58
3013,2021-05-23 13:00:00,1031.322,1.28,9.848,11.395,3.104,606.225,0,622.146,0.5,0.0,0.25,1.385,210.914,0,606.225,0.0,0.58
3014,2021-05-23 14:00:00,953.301,1.107,10.278,13.492,3.381,464.325,0,621.514,0.5,0.0,0.25,1.688,218.231,0,464.325,0.0,0.596
3015,2021-05-23 15:00:00,818.553,0.9,10.355,15.055,3.227,423.4,0,621.153,0.5,0.0,0.25,1.893,222.07,0,423.4,0.0,0.606
3016,2021-05-23 16:00:00,638.655,0.684,9.875,18.258,2.621,295.35,0,620.957,0.5,0.0,0.25,2.224,225.749,0,295.35,0.0,0.621
3017,2021-05-23 17:00:00,429.916,0.468,8.952,22.48,4.024,115.85,0,620.971,0.5,0.0,0.25,2.573,227.617,0,115.85,0.0,0.634
3018,2021-05-23 18:00:00,213.989,0.257,7.196,35.032,5.496,50.342,0,621.723,0.5,0.0,0.25,3.558,232.732,0,50.342,0.0,0.665
3019,2021-05-23 19:00:00,27.492,0.052,6.008,40.625,3.586,3.585,0,622.514,0.5,0.0,0.25,3.802,231.13,0,3.585,0.0,0.671
3020,2021-05-23 20:00:00,0.0,0.0,3.506,64.505,4.174,0.0,0,623.138,0.5,0.0,0.25,5.068,232.601,0,0.0,0.0,0.7
3021,2021-05-23 21:00:00,0.0,0.0,1.396,86.925,0.607,0.0,0,623.726,0.5,0.0,0.25,5.877,230.66,0,0.0,0.0,0.716
3022,2021-05-23 22:00:00,0.0,0.0,0.8,92.575,1.194,0.0,0,623.76,0.5,0.0,0.25,5.996,229.391,0,0.0,0.0,0.718
3023,2021-05-23 23:00:00,0.0,0.0,0.672,93.725,1.218,0.0,0,623.617,0.5,0.0,0.25,6.015,229.079,0,0.0,0.0,0.719
3024,2021-05-24 00:00:00,0.0,0.0,0.436,95.45,1.78,0.0,0,623.394,0.5,0.0,0.25,6.022,228.356,0,0.0,0.0,0.719
3025,2021-05-24 01:00:00,0.0,0.0,0.39,95.95,1.088,0.0,0,623.122,0.5,0.0,0.25,6.033,228.27,0,0.0,0.0,0.719
3026,2021-05-24 02:00:00,0.0,0.0,0.215,96.2,1.716,0.0,0,622.83,0.5,0.0,0.25,5.973,227.38,0,0.0,0.0,0.718
3027,2021-05-24 03:00:00,0.0,0.0,-0.311,96.15,2.004,0.0,0,622.861,0.5,0.0,0.25,5.746,224.451,0,0.0,0.0,0.714
3028,2021-05-24 04:00:00,0.0,0.0,-0.571,96.875,1.428,0.0,0,623.227,0.5,0.0,0.25,5.68,223.261,0,0.0,0.0,0.713
3029,2021-05-24 05:00:00,0.0,0.0,-1.094,97.3,1.944,0.375,0,623.728,0.5,0.0,0.25,5.491,220.544,0,0.375,0.0,0.71
3030,2021-05-24 06:00:00,105.041,0.145,-1.396,97.375,1.715,12.222,0,624.281,0.5,0.0,0.25,5.375,218.93,0,12.222,0.0,0.708
3031,2021-05-24 07:00:00,312.082,0.353,-1.617,97.025,1.334,109.515,0,624.7,0.5,0.0,0.25,5.269,217.626,0,109.515,0.0,0.706
3032,2021-05-24 08:00:00,527.831,0.567,-1.337,96.9,1.024,253.975,0,625.044,0.5,0.0,0.25,5.372,219.097,0,253.975,0.0,0.708
3033,2021-05-24 09:00:00,725.696,0.783,-0.896,96.5,0.825,528.65,0,625.388,0.5,0.0,0.25,5.525,221.361,0,528.65,0.0,0.711
3034,2021-05-24 10:00:00,886.732,0.997,-0.136,91.025,1.014,958.9,0,625.436,0.5,0.0,0.25,5.509,223.659,0,958.9,0.0,0.71
3035,2021-05-24 11:00:00,996.796,1.195,2.29,70.553,0.692,956.075,0,625.016,0.5,0.0,0.25,5.085,228.791,0,956.075,0.0,0.701
3036,2021-05-24 12:00:00,1046.582,1.329,4.441,58.182,1.561,1114.0,0,624.446,0.5,0.0,0.25,4.882,234.392,0,1114.0,0.0,0.696
3037,2021-05-24 13:00:00,1031.954,1.283,5.92,47.765,2.118,1141.5,0,623.801,0.5,0.0,0.25,4.443,236.045,0,1141.5,0.0,0.686
3038,2021-05-24 14:00:00,954.141,1.109,6.322,47.675,2.577,635.725,0,623.192,0.5,0.0,0.25,4.56,238.24,0,635.725,0.0,0.689
3039,2021-05-24 15:00:00,819.67,0.902,6.005,44.012,3.03,528.55,0,622.816,0.5,0.0,0.25,4.118,233.773,0,528.55,0.0,0.679
3040,2021-05-24 16:00:00,640.087,0.686,6.14,39.425,2.765,507.35,0,622.608,0.5,0.0,0.25,3.724,230.863,0,507.35,0.0,0.669
3041,2021-05-24 17:00:00,431.651,0.47,7.28,32.382,2.046,406.35,0,622.085,0.5,0.0,0.25,3.308,230.587,0,406.35,0.0,0.658
3042,2021-05-24 18:00:00,215.921,0.259,6.715,35.25,1.672,75.532,0,621.972,0.5,0.0,0.25,3.464,230.311,0,75.532,0.0,0.662
3043,2021-05-24 19:00:00,29.034,0.054,5.956,37.692,2.842,12.018,0,621.936,0.5,0.0,0.25,3.515,228.387,0,12.018,0.0,0.664
3044,2021-05-24 20:00:00,0.0,0.0,5.478,39.008,3.463,0.0,0,622.094,0.5,0.0,0.25,3.519,226.92,0,0.0,0.0,0.664
3045,2021-05-24 21:00:00,0.0,0.0,5.343,39.948,1.928,0.0,0,622.398,0.5,0.0,0.25,3.57,226.964,0,0.0,0.0,0.665
3046,2021-05-24 22:00:00,0.0,0.0,4.569,40.625,3.614,0.0,0,622.819,0.5,0.0,0.25,3.44,223.35,0,0.0,0.0,0.662
3047,2021-05-24 23:00:00,0.0,0.0,2.649,55.575,3.378,0.0,0,623.322,0.5,0.0,0.25,4.109,223.05,0,0.0,0.0,0.68
3048,2021-05-25 00:00:00,0.0,0.0,1.836,59.822,1.902,0.0,0,623.346,0.5,0.0,0.25,4.174,221.018,0,0.0,0.0,0.682
3049,2021-05-25 01:00:00,0.0,0.0,1.738,58.918,1.146,0.0,0,623.152,0.5,0.0,0.25,4.082,220.014,0,0.0,0.0,0.68
3050,2021-05-25 02:00:00,0.0,0.0,1.992,56.495,1.607,0.0,0,623.233,0.5,0.0,0.25,3.986,220.049,0,0.0,0.0,0.677
3051,2021-05-25 03:00:00,0.0,0.0,-0.991,85.625,1.593,0.0,0,623.45,0.5,0.0,0.25,4.869,217.103,0,0.0,0.0,0.698
3052,2021-05-25 04:00:00,0.0,0.0,-1.468,85.765,1.777,0.0,0,623.538,0.5,0.0,0.25,4.709,214.614,0,0.0,0.0,0.695
3053,2021-05-25 05:00:00,0.0,0.0,-1.404,78.49,0.544,4.966,0,623.765,0.5,0.0,0.25,4.33,212.248,0,4.966,0.0,0.686
3054,2021-05-25 06:00:00,106.328,0.146,-1.424,86.925,1.584,79.832,0,624.064,0.5,0.0,0.25,4.788,215.26,0,79.832,0.0,0.696
3055,2021-05-25 07:00:00,313.251,0.354,-0.707,79.192,1.236,201.742,0,624.274,0.5,0.0,0.25,4.598,216.201,0,201.742,0.0,0.692
3056,2021-05-25 08:00:00,528.755,0.568,-0.242,82.648,2.206,612.875,0,624.422,0.5,0.0,0.25,4.964,220.023,0,612.875,0.0,0.7
3057,2021-05-25 09:00:00,726.391,0.785,1.369,68.86,2.07,830.875,0,624.387,0.5,0.0,0.25,4.647,222.963,0,830.875,0.0,0.692
3058,2021-05-25 10:00:00,887.261,0.998,3.087,50.89,2.446,1019.5,0,624.185,0.5,0.0,0.25,3.882,222.6,0,1019.5,0.0,0.674
3059,2021-05-25 11:00:00,997.25,1.197,4.42,38.955,2.781,1125.5,0,623.832,0.5,0.0,0.25,3.264,221.226,0,1125.5,0.0,0.657
3060,2021-05-25 12:00:00,1047.061,1.331,5.731,32.545,2.525,1129.25,0,623.31,0.5,0.0,0.25,2.988,222.456,0,1129.25,0.0,0.649
3061,2021-05-25 13:00:00,1032.558,1.286,6.883,23.642,4.102,968.0,0,622.704,0.5,0.0,0.25,2.35,218.401,0,968.0,0.0,0.626
3062,2021-05-25 14:00:00,954.957,1.111,7.849,22.158,3.175,868.7,0,622.387,0.5,0.0,0.25,2.353,221.362,0,868.7,0.0,0.626
3063,2021-05-25 15:00:00,820.766,0.903,7.451,21.355,3.492,586.025,0,621.956,0.5,0.0,0.25,2.207,218.149,0,586.025,0.0,0.621
3064,2021-05-25 16:00:00,641.498,0.688,7.797,21.902,4.602,587.6,0,621.652,0.5,0.0,0.25,2.318,220.725,0,587.6,0.0,0.625
3065,2021-05-25 17:00:00,433.362,0.472,7.668,21.553,5.198,310.375,0,621.53,0.5,0.0,0.25,2.261,219.553,0,310.375,0.0,0.623
3066,2021-05-25 18:00:00,217.826,0.261,7.5,21.03,3.538,87.71,0,621.644,0.5,0.0,0.25,2.181,217.922,0,87.71,0.0,0.62
3067,2021-05-25 19:00:00,30.57,0.057,7.06,18.752,3.4,4.595,0,621.937,0.5,0.0,0.25,1.887,212.173,0,4.595,0.0,0.607
3068,2021-05-25 20:00:00,0.0,0.0,5.974,22.322,3.797,0.0,0,622.406,0.5,0.0,0.25,2.084,212.009,0,0.0,0.0,0.616
3069,2021-05-25 21:00:00,0.0,0.0,5.187,24.565,3.524,0.0,0,622.894,0.5,0.0,0.25,2.172,210.948,0,0.0,0.0,0.62
3070,2021-05-25 22:00:00,0.0,0.0,4.539,25.955,5.224,0.0,0,623.146,0.5,0.0,0.25,2.193,209.353,0,0.0,0.0,0.621
3071,2021-05-25 23:00:00,0.0,0.0,4.097,27.08,5.371,0.0,0,623.264,0.5,0.0,0.25,2.218,208.41,0,0.0,0.0,0.622
3072,2021-05-26 00:00:00,0.0,0.0,3.692,30.402,2.594,0.0,0,623.243,0.5,0.0,0.25,2.42,209.837,0,0.0,0.0,0.63
3073,2021-05-26 01:00:00,0.0,0.0,3.403,29.498,2.859,0.0,0,623.038,0.5,0.0,0.25,2.301,207.488,0,0.0,0.0,0.626
3074,2021-05-26 02:00:00,0.0,0.0,3.324,33.232,1.919,0.0,0,623.024,0.5,0.0,0.25,2.578,210.651,0,0.0,0.0,0.636
3075,2021-05-26 03:00:00,0.0,0.0,2.994,33.15,1.213,0.0,0,623.123,0.5,0.0,0.25,2.512,208.91,0,0.0,0.0,0.634
3076,2021-05-26 04:00:00,0.0,0.0,2.611,36.342,1.285,0.0,0,623.433,0.5,0.0,0.25,2.68,209.725,0,0.0,0.0,0.64
3077,2021-05-26 05:00:00,0.0,0.0,0.984,57.165,3.492,14.052,0,624.212,0.5,0.0,0.25,3.752,215.087,0,14.052,0.0,0.672
3078,2021-05-26 06:00:00,107.539,0.147,-0.523,68.36,2.054,56.438,0,624.875,0.5,0.0,0.25,4.022,212.665,0,56.438,0.0,0.679
3079,2021-05-26 07:00:00,314.335,0.355,0.112,67.96,0.981,330.225,0,624.953,0.5,0.0,0.25,4.188,215.822,0,330.225,0.0,0.683
3080,2021-05-26 08:00:00,529.6,0.569,1.249,61.185,2.263,612.125,0,624.974,0.5,0.0,0.25,4.093,218.591,0,612.125,0.0,0.68
3081,2021-05-26 09:00:00,727.017,0.786,2.812,52.65,1.962,828.75,0,624.864,0.5,0.0,0.25,3.938,222.206,0,828.75,0.0,0.676
3082,2021-05-26 10:00:00,887.734,0.999,4.231,42.51,2.969,1027.5,0,624.624,0.5,0.0,0.25,3.515,222.993,0,1027.5,0.0,0.664
3083,2021-05-26 11:00:00,997.658,1.198,5.968,29.335,2.249,1168.25,0,624.422,0.5,0.0,0.25,2.738,220.416,0,1168.25,0.0,0.64
3084,2021-05-26 12:00:00,1047.504,1.334,6.853,23.008,3.173,1253.0,0,624.036,0.5,0.0,0.25,2.282,217.401,0,1253.0,0.0,0.624
3085,2021-05-26 13:00:00,1033.133,1.289,7.48,22.345,3.488,1140.0,0,623.687,0.5,0.0,0.25,2.314,219.715,0,1140.0,0.0,0.625
3086,2021-05-26 14:00:00,955.751,1.113,8.458,18.965,2.225,855.275,0,623.286,0.5,0.0,0.25,2.099,219.606,0,855.275,0.0,0.616
3087,2021-05-26 15:00:00,821.842,0.905,8.892,17.305,3.798,610.725,0,622.902,0.5,0.0,0.25,1.973,218.96,0,610.725,0.0,0.61
3088,2021-05-26 16:00:00,642.886,0.69,8.6,15.317,3.35,254.225,0,622.76,0.5,0.0,0.25,1.712,213.714,0,254.225,0.0,0.598
3089,2021-05-26 17:00:00,435.048,0.474,7.992,20.135,3.635,419.2,0,622.88,0.5,0.0,0.25,2.159,219.089,0,419.2,0.0,0.618
3090,2021-05-26 18:00:00,219.704,0.262,7.733,23.322,1.968,77.368,0,623.125,0.5,0.0,0.25,2.457,222.381,0,77.368,0.0,0.63
3091,2021-05-26 19:00:00,32.097,0.059,7.323,25.89,2.671,5.197,0,623.331,0.5,0.0,0.25,2.652,223.559,0,5.197,0.0,0.637
3092,2021-05-26 20:00:00,0.0,0.0,6.726,28.285,3.46,0.0,0,623.641,0.5,0.0,0.25,2.782,223.239,0,0.0,0.0,0.642
3093,2021-05-26 21:00:00,0.0,0.0,6.093,29.835,4.381,0.0,0,624.062,0.5,0.0,0.25,2.809,221.605,0,0.0,0.0,0.643
3094,2021-05-26 22:00:00,0.0,0.0,5.517,30.705,3.97,0.0,0,624.3,0.5,0.0,0.25,2.777,219.496,0,0.0,0.0,0.642
3095,2021-05-26 23:00:00,0.0,0.0,4.984,31.095,2.75,0.0,0,624.328,0.5,0.0,0.25,2.71,217.12,0,0.0,0.0,0.64
3096,2021-05-27 00:00:00,0.0,0.0,4.604,31.56,2.809,0.0,0,624.237,0.5,0.0,0.25,2.679,215.618,0,0.0,0.0,0.639
3097,2021-05-27 01:00:00,0.0,0.0,4.231,32.565,3.068,0.0,0,624.179,0.5,0.0,0.25,2.693,214.662,0,0.0,0.0,0.64
3098,2021-05-27 02:00:00,0.0,0.0,3.712,33.105,3.382,0.0,0,624.156,0.5,0.0,0.25,2.639,212.507,0,0.0,0.0,0.638
3099,2021-05-27 03:00:00,0.0,0.0,3.465,33.155,3.884,0.0,0,624.179,0.5,0.0,0.25,2.598,211.296,0,0.0,0.0,0.637
3100,2021-05-27 04:00:00,0.0,0.0,3.204,34.16,3.702,0.0,0,624.264,0.5,0.0,0.25,2.627,210.872,0,0.0,0.0,0.638
3101,2021-05-27 05:00:00,0.0,0.0,2.833,34.682,3.738,5.586,0,624.504,0.5,0.0,0.25,2.598,209.448,0,5.586,0.0,0.637
3102,2021-05-27 06:00:00,108.672,0.149,2.756,35.19,2.685,146.47,0,624.9,0.5,0.0,0.25,2.622,209.494,0,146.47,0.0,0.638
3103,2021-05-27 07:00:00,315.336,0.356,4.074,32.5,1.539,384.225,0,625.239,0.5,0.0,0.25,2.658,213.796,0,384.225,0.0,0.638
3104,2021-05-27 08:00:00,530.368,0.57,5.496,30.123,1.485,614.975,0,625.428,0.5,0.0,0.25,2.721,218.788,0,614.975,0.0,0.64
3105,2021-05-27 09:00:00,727.576,0.787,6.793,27.0,1.654,829.0,0,625.464,0.5,0.0,0.25,2.667,222.112,0,829.0,0.0,0.638
3106,2021-05-27 10:00:00,888.15,1.0,7.914,20.87,2.279,998.0,0,625.378,0.5,0.0,0.25,2.226,219.811,0,998.0,0.0,0.621
3107,2021-05-27 11:00:00,998.021,1.2,8.788,17.835,3.49,1112.75,0,625.163,0.5,0.0,0.25,2.019,219.373,0,1112.75,0.0,0.612
3108,2021-05-27 12:00:00,1047.912,1.337,10.055,14.152,2.656,1153.25,0,624.794,0.5,0.0,0.25,1.745,218.592,0,1153.25,0.0,0.599
3109,2021-05-27 13:00:00,1033.681,1.291,11.052,11.18,2.746,1127.25,0,624.358,0.5,0.0,0.25,1.473,216.283,0,1127.25,0.0,0.585
3110,2021-05-27 14:00:00,956.522,1.115,12.088,10.13,4.064,1024.0,0,624.034,0.5,0.0,0.25,1.429,218.4,0,1024.0,0.0,0.582
3111,2021-05-27 15:00:00,822.896,0.907,12.683,10.268,3.814,864.375,0,623.784,0.5,0.0,0.25,1.507,221.825,0,864.375,0.0,0.586
3112,2021-05-27 16:00:00,644.253,0.691,13.175,10.505,4.002,655.95,0,623.711,0.5,0.0,0.25,1.592,225.063,0,655.95,0.0,0.591
3113,2021-05-27 17:00:00,436.709,0.476,13.152,10.26,4.247,417.2,0,623.764,0.5,0.0,0.25,1.552,224.188,0,417.2,0.0,0.588
3114,2021-05-27 18:00:00,221.553,0.264,12.582,10.628,3.253,71.362,0,623.897,0.5,0.0,0.25,1.549,222.405,0,71.362,0.0,0.588
3115,2021-05-27 19:00:00,33.614,0.061,11.4,11.8,3.249,4.237,0,624.154,0.5,0.0,0.25,1.591,219.712,0,4.237,0.0,0.591
3116,2021-05-27 20:00:00,0.0,0.0,10.288,12.675,4.662,0.0,0,624.55,0.5,0.0,0.25,1.587,216.342,0,0.0,0.0,0.591
3117,2021-05-27 21:00:00,0.0,0.0,9.64,11.798,3.026,0.0,0,625.159,0.5,0.0,0.25,1.414,210.942,0,0.0,0.0,0.582
3118,2021-05-27 22:00:00,0.0,0.0,8.792,13.022,3.586,0.0,0,625.619,0.5,0.0,0.25,1.474,209.754,0,0.0,0.0,0.585
