,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing,LW_in,a,cld,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt,vp_ice,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,meltwater,SA,h_ice,r_ice,$q_{T}$,$q_{melt}$,s_cone,input,thickness
5225,2021-02-22 10:30:00,0.544,11.5,30.0,9.0,264.09,206.775,0.0,0.0,804.194,0,233.996,0.35,0,0,0.0,-1.532060816163117,0.2889990315062995,446.5875666715632,184.0128902498241,-65.87853883563892,329.4943069595302,-384.08803731959654,0.0,-1.0410917021522013,0.0,0.0,0.0,6.13669977468579,80547.88654506183,87.83848041991476,-15.74279536863252,15.74279536863252,15895.658322280375,21.84345511149414,-0.0,740822.3491847728,43591.395208500624,129.70255905898577,2.1484347877639833,6.248373905949724,0.0,62.49952935196666,0.34383902437692404,334477.289260614,-0.00026874958765675283
5226,2021-02-22 10:45:00,0.558,11.7,29.1,9.3,268.864,218.761,0.0,0.0,804.221,0,237.843,0.35,0,0,0.0,-1.5313413216949525,0.294259613759014,476.95805487076325,193.6199309159073,-62.03153883563894,346.4104274796945,-396.89100673780774,0.0,-1.0407646891996054,0.0,0.0,0.0,6.136700313393155,80510.30029458171,87.797492142401,-16.262495603058095,16.262495603058095,15911.401117649008,27.974560330898953,-0.0,740822.3491847728,43613.238663612115,129.6622069793983,2.1481005593721023,6.247401856914608,0.0,80.0670481329555,0.34383902437692404,334477.289260614,-0.00031601749272448045
5227,2021-02-22 11:00:00,0.569,11.75,30.45,11.3,273.638,230.747,0.0,0.0,804.248,0,241.69,0.35,0,0,0.0,-1.5306219413113828,0.29835251962291964,566.5471603680434,203.05193139697474,-58.18453883563893,422.72023417362425,-482.2439537460615,0.0,-1.0404663669166967,0.0,0.0,0.0,6.136700852099252,80466.06323864775,87.74925107813277,-19.752569429421484,19.752569429421484,15927.663613252065,29.443837891382756,-0.0,740822.3491847728,43641.213223943014,129.6147066415065,2.1477070567031906,6.246257418264502,0.0,84.30320662198187,0.34383902437692404,334477.289260614,-0.0003720518522092112
5228,2021-02-22 11:15:00,0.577,11.8,30.0,11.3,270.822,238.787,0.0,0.0,804.282,0,243.062,0.35,0,0,0.0,-1.5299026353622525,0.30130653197868473,574.9360966115395,208.25183444229538,-56.81253883563892,424.536990442796,-482.24400705471686,0.0,-1.0401894379130197,0.0,0.0,0.0,6.136701530468091,80416.86683132696,87.6956017789825,-19.74451973310624,19.74451973310624,15947.416182681487,32.360552351488614,-0.0,740822.3491847728,43670.6570618344,129.5618708861685,2.1472692696105415,6.244984185554973,0.0,92.69208955682262,0.34383902437692404,334477.289260614,-0.0004139136718386642
5229,2021-02-22 11:30:00,0.581,11.85,30.0,11.3,268.006,246.827,0.0,0.0,804.315,0,244.434,0.35,0,0,0.0,-1.529183374248861,0.30277631860628595,583.055270355052,213.18236552885756,-55.44053883563893,426.35336872059355,-482.2440587953195,0.0,-1.0399250587601823,0.0,0.0,0.0,6.136702188882982,80364.76175924236,87.63878054443006,-19.73599212465091,19.73599212465091,15967.160702414592,35.17988614827863,-0.0,740822.3491847728,43703.01761418588,129.50589954485724,2.146805404264435,6.2436351084775605,-1.4210854715202004e-14,100.81121155973251,0.34383902437692404,334477.289260614,-0.00043856448014995475
5230,2021-02-22 11:45:00,0.582,12.0,28.9,9.8,265.19,254.867,0.0,0.0,804.348,0,245.806,0.35,0,0,0.0,-1.5284641405731005,0.30314300924031423,537.262789714509,217.91737150328532,-54.06853883563892,374.45362985706646,-418.22940559739635,0.0,-1.03967281020379,0.0,0.0,0.0,6.13670284729598,80309.84588096943,87.5788940904792,-17.108373748068377,17.108373748068377,15986.896694539244,41.519915738735094,-0.0,740822.3491847728,43738.197500334165,129.44689573709687,2.1463162986522266,6.242212624182492,0.0,119.03338411711269,0.34383902437692404,334477.289260614,-0.00046242259357541537
5231,2021-02-22 12:00:00,0.579,12.2,27.9,7.95,262.374,262.907,0.0,0.0,804.382,0,247.178,0.35,0,0,0.0,-1.527744917497421,0.3020420293763428,477.50653361260663,222.40073402013255,-52.69653883563893,308.8417750175828,-339.27797367783324,0.0,-1.0394365894697852,0.0,0.0,0.0,6.136703525658907,80251.21759148262,87.51495920554267,-13.87197791805268,13.87197791805268,16004.005068287312,48.19189732120854,-0.0,740822.3491847728,43779.7174160729,129.38388832138276,2.1457938824808593,6.240693261532152,0.0,138.2285599347734,0.34383902437692404,334477.289260614,-0.0004939082128812573
5232,2021-02-22 12:15:00,0.573,12.1,28.7,9.8,266.869,255.591,0.0,0.0,804.329,0,245.888,0.35,0,0,0.0,-1.5270256827714508,0.29983192445299967,540.6838536174757,218.14444980045093,-53.986538835638925,377.5651578624947,-418.2293797618731,0.0,-1.0392152098308718,0.0,0.0,0.0,6.136702468209939,80189.15371624337,87.44727777125776,-17.091227727703366,17.091227727703366,16017.877046205364,42.670418054725715,-0.0,740822.3491847728,43827.909313394106,129.317171984569,2.1452405756938435,6.239084058539507,0.0,122.45447385560266,0.34383902437692404,334477.289260614,-0.0005231055826424966
5233,2021-02-22 12:30:00,0.563,12.0,29.35,9.0,271.364,248.275,0.0,0.0,804.276,0,244.598,0.35,0,0,0.0,-1.5263064157607569,0.29612446923205443,501.1508197545285,213.61113830464672,-55.27653883563892,343.855204167175,-384.08813971910325,0.0,-1.0389838816542525,0.0,0.0,0.0,6.136701410756089,80129.39207046093,87.38210694706754,-15.688223394670322,15.688223394670322,16034.968273933067,40.771327196741524,-0.0,740822.3491847728,43870.57973144883,129.25291418989033,2.1447075236836777,6.237533763278136,0.0,117.06268003542527,0.34383902437692404,334477.289260614,-0.0005039610995977682
5234,2021-02-22 12:45:00,0.55,11.9,29.1,9.8,275.858,240.959,0.0,0.0,804.224,0,243.308,0.35,0,0,0.0,-1.525587130129142,0.29126056299746,522.519271968628,208.84861165177966,-56.56653883563894,371.2759374276036,-418.2292369858415,0.0,-1.0387382751163419,0.0,0.0,0.0,6.136700373249452,80072.93251986953,87.32053709909437,-17.07470392862949,17.07470392862949,16050.656497327738,36.30572582016401,-0.0,740822.3491847728,43911.351058645574,129.192192245791,2.1442036816228986,6.236068420414009,0.0,104.2900349827865,0.34383902437692404,334477.289260614,-0.0004763517198748163
5235,2021-02-22 13:00:00,0.534,12.0,29.35,8.25,280.353,233.643,0.0,0.0,804.171,0,242.018,0.35,0,0,0.0,-1.5248678455534412,0.2852067328757221,460.1054515725408,203.84101606823975,-57.85653883563893,315.1594536881136,-352.0806745478479,0.0,-1.038479348173607,0.0,0.0,0.0,6.136699315785924,80019.55209012073,87.26232507101498,-14.367721503192216,14.367721503192216,16067.731201256367,37.58915910359472,-0.0,740822.3491847728,43947.65678446574,129.1347687529006,2.143727099610668,6.234682358976991,0.0,108.02477702469292,0.34383902437692404,334477.289260614,-0.0004505847224005035
5236,2021-02-22 13:15:00,0.516,12.1,29.0,8.2,265.395,229.042,0.0,0.0,804.255,0,243.884,0.35,0,0,0.0,-1.5241485804065962,0.27830898050497827,455.7515259166403,196.88747772272717,-55.990538835638944,315.89280129087007,-349.94694785091707,0.0,-1.0382142613179768,0.0,0.0,0.0,6.13670099176359,79967.59520951395,87.20566544112754,-14.274465995478693,14.274465995478693,16082.09892275956,36.80066258462387,-0.0,740822.3491847728,43985.24594356934,129.07886436559846,2.1432630234964116,6.233332668914622,-1.4210854715202004e-14,105.80457806572322,0.34383902437692404,334477.289260614,-0.0004387635524857218
5237,2021-02-22 13:30:00,0.494,11.95,29.9,7.95,250.438,224.442,0.0,0.0,804.34,0,245.75,0.35,0,0,0.0,-1.5234293431613966,0.26975616881505016,437.13424752335624,189.7994770137073,-54.12453883563893,302.4972547039401,-339.2779273488089,0.0,-1.0379453586522343,0.0,0.0,0.0,6.13670268768088,79916.52008093386,87.14996737288315,-13.833379316404663,13.833379316404663,16096.373388755039,34.021626917687186,-0.0,740822.3491847728,44022.04660615396,129.02389692060558,2.1428066271772552,6.232005314289929,-1.4210854715202004e-14,97.85632017454738,0.34383902437692404,334477.289260614,-0.0004315041700911576
5238,2021-02-22 13:45:00,0.469,12.0,29.8,7.7,235.48,219.841,0.0,0.0,804.424,0,247.617,0.35,0,0,0.0,-1.5227101390515843,0.25987882040322074,423.6203861768989,182.6742220085578,-52.25753883563894,294.2413655164138,-328.6088998806915,0.0,-1.0376625124337975,0.0,0.0,0.0,6.136704363633867,79868.66507469976,87.09778088844031,-13.393021772572684,13.393021772572684,16110.206768071443,33.01937765590457,-0.0,740822.3491847728,44056.06823307165,128.97238436916535,2.1423788286886047,6.2307611318140586,-1.4210854715202004e-14,95.01148629620737,0.34383902437692404,334477.289260614,-0.0004044714637239722
5239,2021-02-22 14:00:00,0.443,12.15,30.35,8.2,220.522,215.24,0.0,0.0,804.508,0,249.483,0.35,0,0,0.0,-1.521990987354802,0.24943417578112576,441.5287345306197,175.65972015254354,-50.391538835638926,317.2979266359818,-349.94723570363396,0.0,-1.037373422266727,0.0,0.0,0.0,6.13670603957459,79822.25267527129,87.04716758481057,-14.257176414513829,14.257176414513829,16123.599789844015,31.815021515707386,-0.0,740822.3491847728,44089.087610727554,128.9224148539378,2.141963763078454,6.229553980848856,1.4210854715202004e-14,91.58149882698574,0.34383902437692404,334477.289260614,-0.0003924352013596392
5240,2021-02-22 14:15:00,0.414,12.0,31.9,8.7,205.076,204.463,0.0,0.0,804.623,0,248.598,0.35,0,0,0.0,-1.5212718966948688,0.23758579171634786,444.79414491157263,164.57099348431413,-51.27653883563892,332.53677312827705,-371.28562060122283,0.0,-1.0370828653795865,0.0,0.0,0.0,6.136708333997369,79776.18047734107,86.9969252751811,-15.120701002000855,15.120701002000855,16137.856966258529,25.526720213013828,-0.0,740822.3491847728,44120.90263224326,128.8728020342018,2.141551580728599,6.228355215378294,0.0,73.5085243103498,0.34383902437692404,334477.289260614,-0.0003897096535648113
5241,2021-02-22 14:30:00,0.382,11.95,32.5,7.7,189.63,193.686,0.0,0.0,804.738,0,247.712,0.35,0,0,0.0,-1.5205528690804064,0.22428024926164056,393.470999600931,153.5405713838652,-52.16253883563894,293.1297358560521,-328.6092353469059,0.0,-1.0367688033473565,0.0,0.0,0.0,6.136710628397184,79735.53305612605,86.95259875259111,-13.378148191824383,13.378148191824383,16152.97766726053,22.516377078381616,-0.0,740822.3491847728,44146.429352456275,128.8290229514749,2.141187799053851,6.227297215416226,0.0,64.8617642540251,0.34383902437692404,334477.289260614,-0.00034395560498653077
5242,2021-02-22 14:45:00,0.349,11.9,32.9,7.2,174.185,182.909,0.0,0.0,804.854,0,246.826,0.35,0,0,0.0,-1.5198339370868832,0.21031853916513785,361.6060341137898,142.7031675839117,-53.04853883563894,272.9878395217342,-307.27108919200316,0.0,-1.0364341562171326,0.0,0.0,0.0,6.136712942725047,79699.63853085584,86.9134553226345,-12.505687457931824,12.505687457931824,16166.355815452354,18.856392955365113,-0.0,740822.3491847728,44168.94572953466,128.79035676370705,2.1408664515007287,6.22636262821018,7.105427357601002e-15,54.33494492178664,0.34383902437692404,334477.289260614,-0.00030384015231837947
5243,2021-02-22 15:00:00,0.315,11.9,33.5,5.95,158.739,172.132,0.0,0.0,804.969,0,245.941,0.35,0,0,0.0,-1.519115129271428,0.19569437850451765,302.7343466999444,132.07761446712863,-53.93353883563893,225.62635095968864,-253.9255089210153,0.0,-1.036079891233896,0.0,0.0,0.0,6.136715237078762,79668.27645044254,86.87925458063528,-10.331853724670573,10.331853724670573,16178.861502910286,16.934169483306885,-0.0,740822.3491847728,44187.80212249002,128.7565682501644,2.140585601901567,6.225545822730724,-7.105427357601002e-15,48.80883777892911,0.34383902437692404,334477.289260614,-0.0002655535931310583
5244,2021-02-22 15:15:00,0.278,12.0,33.9,6.2,138.632,156.37,0.0,0.0,805.097,0,243.984,0.35,0,0,0.0,-1.5183964728757093,0.17952340267197633,298.01108385699257,117.81749743349393,-55.89053883563892,237.1198331747583,-264.59475805782074,0.0,-1.035707915620713,0.0,0.0,0.0,6.136717790767232,79641.01042723456,86.84952064038666,-10.763513170257875,10.763513170257875,16189.193356634956,11.591109943233699,-0.0,740822.3491847728,44204.73629197333,128.72718909602904,2.1403413728769096,6.22483552224898,0.0,33.41632579917183,0.34383902437692404,334477.289260614,-0.00023093144414070937
5245,2021-02-22 15:30:00,0.241,12.15,34.45,6.2,118.526,140.608,0.0,0.0,805.224,0,242.026,0.35,0,0,0.0,-1.5176779925188928,0.1631066873378776,285.1990986521599,103.96124909521603,-57.84853883563892,240.1217031055456,-264.59486730291405,0.0,-1.0353147129628242,0.0,0.0,0.0,6.136720324476943,79618.65580412108,86.82514264353443,-10.761503361924508,10.761503361924508,16199.956869805214,7.145645488876365,-0.0,740822.3491847728,44216.32740191656,128.70309947670393,2.140141094980365,6.224253046490426,0.0,20.604231349245822,0.34383902437692404,334477.289260614,-0.0001893772172251866
5246,2021-02-22 15:45:00,0.202,12.4,34.0,7.7,98.419,124.845,0.0,0.0,805.352,0,240.068,0.35,0,0,0.0,-1.516959717719433,0.14556132841009814,334.0198777523813,90.46115024751575,-59.80653883563892,304.40016866074865,-328.6098912957727,0.0,-1.0349023202441803,0.0,0.0,0.0,6.136722878108846,79600.74865527028,86.80561467314098,-13.363094395417859,13.363094395417859,16210.718373167138,1.8759277184815226,-0.0,740822.3491847728,44223.47304740544,128.68380088445232,2.139980635524067,6.223786376203106,-8.881784197001252e-16,5.409986456608636,0.34383902437692404,334477.289260614,-0.00015172882761065566
5247,2021-02-22 16:00:00,0.162,12.35,34.9,6.2,78.312,109.083,0.0,0.0,805.479,0,238.111,0.35,0,0,0.0,-1.51624167519143,0.12733636995647693,258.73932815577126,77.38572777262056,-61.76353883563894,244.15161769392114,-264.59508664966035,0.0,-1.0344784751315055,0.0,0.0,0.0,6.136725411762459,79585.50963315637,86.7889963284148,-10.758525314151578,10.758525314151578,16224.081467562555,0.0,-0.5481354569986178,740822.3491847728,44225.34897512392,128.66737660121092,2.1398440652276594,6.2233891836603,-5.855758493889084,0.0,0.34383902437692404,334477.289260614,-0.00012914092226024284
5248,2021-02-22 16:15:00,0.121,12.3,35.0,6.2,61.874,90.579,0.0,0.0,805.639,0,237.275,0.35,0,0,-0.5481354569986178,-1.5155238809298126,0.10844462803563476,256.4279159428131,63.23778689479996,-60.19971812764098,254.04989208551177,-252.88925830090588,0.0,-0.6600449098576148,0.0,0.0,0.0,5.865233392756658,79574.75110784221,86.77726402163817,-10.281635693208871,10.281635693208871,16234.839992876707,0.0,0.33124038939321965,740822.3491847728,44225.34897512392,128.65578066769146,2.1397476381096454,6.223108741036928,3.5386576419072355,0.0,0.34383902437692404,334477.289260614,-9.11832283094813e-05
5249,2021-02-22 16:30:00,0.079,11.9,36.35,4.85,45.436,72.076,0.0,0.0,805.799,0,236.438,0.35,0,0,-0.21689506760539812,-1.515065874494013,0.08890338910364119,173.56314322111547,49.475019351753474,-62.48520981951913,187.45910812961867,-203.31324073487696,0.0,-0.8857744407375464,0.0,0.0,0.0,6.027962329301777,79564.46947214901,86.76605176897384,-8.265327758081408,8.265327758081408,16245.121628569916,0.0,-2.784794371809688,740822.3491847728,44225.34897512392,128.64469825494464,2.139655477162542,6.222840705879282,-29.75009751376149,0.0,0.34383902437692404,334477.289260614,-8.714923345193754e-05
5250,2021-02-22 16:45:00,0.036,11.7,37.0,4.6,28.998,53.572,0.0,0.0,805.958,0,235.602,0.35,0,0,-3.0016894394150864,-1.514451207427143,0.0687347206932828,201.5920251456335,36.117360129931484,-51.306752648120465,215.76660264410685,-152.8809743191203,0.0,1.0148150197156305,0.0,0.0,0.0,4.779057055708471,79556.20414439093,86.75703832539905,-6.2146658207520655,6.2146658207520655,16253.386956327997,5.769148447913566,3.0016894394150864,740822.3491847728,44225.34897512392,128.63578884254986,2.1395813839299533,6.222625217737054,32.06719836574334,16.64385246076986,0.34383902437692404,334477.289260614,-7.006463303234062e-05
5251,2021-02-22 17:00:00,0.0,11.7,38.5,5.1,12.56,35.068,0.0,0.0,806.118,0,234.766,0.35,0,0,0.0,-1.5151554442441362,0.05175003470977806,147.48933586466453,23.216687283370625,-65.10853883563894,190.4151036257967,-217.65124920258367,0.0,-1.0339162088638518,0.0,0.0,0.0,6.136738159407283,79544.22033012226,86.74396982565132,-8.846711945748837,8.846711945748837,16259.601622148748,0.0,-6.56759196464672,740822.3491847728,44231.11812357183,128.62287062854537,2.1394739477941576,6.222312757172142,-70.16191333791915,0.0,0.34383902437692404,334477.289260614,-0.00010159303149858869
5252,2021-02-22 17:15:00,0.0,11.6,40.1,4.1,9.42,26.301,0.0,0.0,806.292,0,236.258,0.35,0,0,-6.56759196464672,-1.5144379160155477,0.05175003470977807,222.8112014036381,17.41251546252797,-35.799510810594796,237.74988285248503,-100.50509826176666,0.0,3.4483138992198885,0.0,0.0,0.0,3.524932793201752,79535.37361817651,86.7343223753288,-4.084854693722911,4.084854693722911,16268.448334094497,18.071240346363144,6.56759196464672,740822.3491847728,44231.11812357183,128.61333370619266,2.1393946291821146,6.222082071861809,70.16191333791915,52.14418980395231,0.34383902437692404,334477.289260614,-7.500571457761221e-05
5253,2021-02-22 17:30:00,0.0,11.75,39.5,4.1,6.28,17.534,0.0,0.0,806.466,0,237.75,0.35,0,0,0.0,-1.5168311025005248,0.05175003470977806,102.24796870400421,11.608343641685313,-62.12453883563893,153.79935805580007,-174.97473160968767,0.0,-1.0351941578422368,0.0,0.0,0.0,6.1367451014899554,79513.21752313642,86.71016087583034,-7.110222490300262,7.110222490300262,16272.53318878822,0.0,-6.807677854702866,740822.3491847728,44249.189363918194,128.58944746596129,2.1391959543421994,6.221504258333298,-72.72676290568346,0.0,0.34383902437692404,334477.289260614,-0.00018786154438429513
5254,2021-02-22 17:45:00,0.0,11.5,40.9,3.6,3.14,8.767,0.0,0.0,806.639,0,239.241,0.35,0,0,-6.807677854702866,-1.5161125940275342,0.05175003470977806,188.03405126716817,5.804171820842656,-31.83776678228091,210.45619553858805,-86.4329920815203,0.0,3.61145069001837,0.0,0.0,0.0,3.452420223327156,79506.10730064612,86.70240708903611,-3.512056634620867,3.512056634620867,16279.643411278521,10.004304224102906,6.807677854702866,740822.3491847728,44249.189363918194,128.5817815437678,2.139132188790359,6.2213188065744225,72.72676290568344,28.87429627996442,0.34383902437692404,334477.289260614,-6.029877993116863e-05
5255,2021-02-22 18:00:00,0.0,11.3,41.35,4.35,0.0,0.0,0.0,0.0,806.813,0,240.733,0.35,0,0,0.0,-1.5186193076244203,0.05175003470977805,96.81750045393864,0.0,-59.141538835638926,156.99554348116928,-185.64413195809342,0.0,-1.0365041915917104,0.0,0.0,0.0,6.136752023416158,79492.5909397874,86.68766732801244,-7.542476469433668,7.542476469433668,16283.155467913142,0.0,-8.314725804349393,740822.3491847728,44259.193668142296,128.56720818108124,2.139010961536323,6.2209662367803,-88.82663150415479,0.0,0.34383902437692404,334477.289260614,-0.00011463335510460943
5256,2021-02-22 18:15:00,0.0,11.5,40.9,5.1,0.0,0.0,0.0,0.0,806.974,0,242.723,0.35,0,0,-8.314725804349393,-1.5178998276630584,0.05175003470977807,305.1899765067635,0.0,-22.272251653084084,322.82303951823957,-107.37552000610698,0.0,4.639188641608006,0.0,0.0,0.0,3.0274829729755344,79485.04846331797,86.67944216283313,-4.362249938934522,4.362249938934522,16290.697944382577,37.755199464647646,8.314725804349393,740822.3491847728,44259.193668142296,128.5590755113862,2.138943307641609,6.220769476407225,88.82663150415479,108.98782499650176,0.34383902437692404,334477.289260614,-6.397560696606397e-05
5257,2021-02-22 18:30:00,0.0,11.75,39.95,4.6,0.0,0.0,0.0,0.0,807.134,0,244.714,0.35,0,0,0.0,-1.521120180137301,0.05175003470977806,116.49933961770228,0.0,-55.16053883563893,172.69830585120363,-196.31353977780293,0.0,-1.038427397862419,0.0,0.0,0.0,6.136758426511925,79442.93101391439,86.63351255606804,-7.972638322608633,7.972638322608633,16295.060194321512,0.0,-7.471106112964055,740822.3491847728,44296.948867606945,128.51365767281828,2.1385654472570934,6.219670530802665,-79.81420016010065,0.0,0.34383902437692404,334477.289260614,-0.00035726460059224893
5258,2021-02-22 18:45:00,0.0,11.6,40.1,3.1,0.0,0.0,0.0,0.0,807.294,0,246.704,0.35,0,0,-7.471106112964055,-1.520399215036817,0.05175003470977806,171.31515991541167,0.0,-21.683936702035,188.9365748731757,-70.26005969904455,0.0,4.062521744270989,0.0,0.0,0.0,3.259068029165367,79434.95837559178,86.62481829399323,-2.85319376034881,2.85319376034881,16303.03283264412,7.355110211873341,7.471106112964055,740822.3491847728,44296.948867606945,128.50505938272246,2.1384939050023126,6.219462461765386,79.81420016010065,21.240900056266465,0.34383902437692404,334477.289260614,-6.765243657567677e-05
5259,2021-02-22 19:00:00,0.0,11.5,40.5,3.35,0.0,0.0,0.0,0.0,807.455,0,248.694,0.35,0,0,0.0,-1.5232198593974369,0.05175003470977807,70.92194905661015,0.0,-51.18053883563894,123.14242802208383,-142.96761835418351,0.0,-1.039940129834745,0.0,0.0,0.0,6.13676482943043,79424.75007161955,86.61368601049024,-5.8052806934304355,5.8052806934304355,16305.886026404469,0.0,-6.743923252027592,740822.3491847728,44304.30397781882,128.49404956341974,2.1384022940731096,6.21919602624554,-72.04566929757337,0.0,0.34383902437692404,334477.289260614,-8.662914562619375e-05
5260,2021-02-22 19:15:00,0.0,10.8,44.8,2.1,0.0,0.0,0.0,0.0,807.617,0,249.538,0.35,0,0,-6.743923252027592,-1.5224977889416176,0.05175003470977806,99.55169891239193,0.0,-21.800413470337503,117.78722833662084,-50.69867441726134,0.0,3.5648840461085904,0.0,0.0,0.0,3.471553918186656,79418.94479092612,86.60735527909064,-2.058547924666336,2.058547924666336,16311.691307097899,0.0,4.5729472851976345,740822.3491847728,44304.30397781882,128.48778826483786,2.13835019306762,6.219044498926662,48.85302449513059,0.0,0.34383902437692404,334477.289260614,-4.9268673694281686e-05
5261,2021-02-22 19:30:00,0.0,8.9,50.35,1.55,0.0,0.0,0.0,0.0,807.778,0,250.381,0.35,0,17,-2.1709759668299577,-1.5249730854440555,0.05175003470977807,-8.324548482188712,0.0,-40.073072912314814,54.87270427283845,-55.23631368528486,-23.56523665365004,0.44105681093769294,0.0,0.0,0.0,5.124359550839078,79416.88624300146,86.60511040676276,0.6393599011278135,2.242753589576295,16313.749855022565,0.0,2.1709759668299573,740822.3491847728,44304.30397781882,128.48556797669184,2.1383317174826617,6.2189907656862555,23.19264480244278,-8.324548482188712,0.34383902437692404,334477.289260614,-1.7471483930078236e-05
5262,2021-02-22 19:45:00,0.0,7.9,53.7,0.5,0.0,0.0,0.0,0.0,807.94,0,251.224,0.35,0,17,-4.440892098500626e-16,-1.5252793382703078,0.05175003470977807,-36.94271632176317,0.0,-48.65053883563894,12.633478409021471,-21.338484138069777,0.11572186770404007,-1.0413777628497445,0.0,0.0,0.0,6.136774503286163,79417.52560290258,86.60580763675308,11.92391540890621,0.8664086279027009,16315.992608612141,0.0,3.325561219689602e-16,741074.4670712821,44304.30397781882,128.48625757318874,2.1383374558083985,6.219007454675374,3.552713678800501e-15,-36.94271632176317,0.34383902437692404,334562.289260614,5.4265237824317485e-06
5263,2021-02-22 20:00:00,0.0,7.05,58.45,0.75,0.0,0.0,0.0,0.0,808.101,0,252.068,0.35,0,17,-1.115330878811024e-16,-1.5245562476858054,0.05175003470977806,-29.774760452193615,0.0,-47.80653883563892,16.914640095184495,-32.007742956006396,2.1579702758936263,-1.0408319876328158,0.0,0.0,0.0,6.136777714518114,79429.44951831148,86.61881081604305,9.00991920836227,1.299743703149944,16316.859017240044,0.0,0.0,741316.6767472452,44304.30397781882,128.4991180505176,2.138444468623584,6.219318684080994,0.0,-29.774760452193615,0.34383902437692404,334647.289260614,0.0001012028798688229
5264,2021-02-22 20:15:00,0.0,6.3,62.2,1.0,0.0,0.0,0.0,0.0,808.189,0,249.64,0.35,0,17,-1.115330878811024e-16,-1.523833572231729,0.05175003470977807,-29.4885528894112,0.0,-50.23453883563894,20.155808404128425,-42.67700281411687,1.630476817671929,-1.0402992755726124,0.0,0.0,0.0,6.13677946970686,79438.45943751984,86.62863624593221,10.211334209198709,1.9633789698887378,16318.158760943194,0.0,0.0,741561.3670843338,44302.34059884893,128.50883522546087,2.138525322276497,6.219553833808573,0.0,-29.4885528894112,0.34383902437692404,334732.289260614,7.646301420761543e-05
5265,2021-02-22 20:30:00,0.0,5.55,64.55,1.25,0.0,0.0,0.0,0.0,808.277,0,247.212,0.35,0,17,-1.115330878811024e-16,-1.52311129396187,0.05175003470977807,-29.656767348911174,0.0,-52.66253883563894,22.197801008318386,-53.34626877516613,1.847732115205293,-1.039761636795911,0.0,0.0,0.0,6.136781224882334,79448.67077172904,86.63977183394661,10.270463772780507,2.454434726937073,16320.122139913083,0.0,0.0,741806.1557501246,44299.88616412199,128.5198476793164,2.138616949855557,6.219820317751824,0.0,-29.656767348911174,0.34383902437692404,334817.289260614,8.665231456542775e-05
5266,2021-02-22 20:45:00,0.0,5.1,66.1,1.5,0.0,0.0,0.0,0.0,808.365,0,244.785,0.35,0,17,-1.115330878811024e-16,-1.5223894199033545,0.051750034709778056,-29.7902513605904,0.0,-55.08953883563893,24.480240126845832,-64.01554083908505,1.8582714142493817,-1.0392240660466827,0.0,0.0,0.0,6.1367829800445435,79458.94123550183,86.65097190349164,10.317579834780581,2.9455763404470754,16322.57657464002,0.0,0.0,742050.8852863518,44296.940587781544,128.5309234257878,2.1387091000924983,6.220088321760701,0.0,-29.7902513605904,0.34383902437692404,334902.289260614,8.714661390638589e-05
5267,2021-02-22 21:00:00,0.0,4.9,67.5,1.0,0.0,0.0,0.0,0.0,808.453,0,242.357,0.35,0,17,-1.115330878811024e-16,-1.5216679501506332,0.051750034709778056,-41.007729968585025,0.0,-57.51753883563893,15.681860775167952,-42.67703943188826,1.866634708066435,-1.0386866161804778,0.0,0.0,0.0,6.1367847351934905,79469.25881533661,86.66222335369314,14.203879910274425,1.9638881080872261,16325.522150980467,0.0,0.0,742295.567706517,44294.976699673454,128.54204950210305,2.1388016650764654,6.220357531993993,0.0,-41.007729968585025,0.34383902437692404,334987.289260614,8.753885758863307e-05
5268,2021-02-22 21:15:00,0.0,4.7,69.0,1.0,0.0,0.0,0.0,0.0,808.65,0,242.102,0.35,0,17,-1.115330878811024e-16,-1.520946884724775,0.051750034709778056,-41.19579153343671,0.0,-57.772538835638926,15.045450136082762,-42.67706675597248,2.5694297386298377,-1.038132572510386,0.0,0.0,0.0,6.136788664285695,79483.46269524688,86.67771286286465,14.270719134589244,1.9641233680551526,16327.486039088553,0.0,0.0,742536.3638266067,44293.0125763054,128.5573656254055,2.1389290832030703,6.220728106936251,0.0,-41.19579153343671,0.34383902437692404,335072.289260614,0.0001205014952811711
5269,2021-02-22 21:30:00,0.0,4.4,69.9,0.75,0.0,0.0,0.0,0.0,808.848,0,241.846,0.35,0,17,-1.115330878811024e-16,-1.5202262468525976,0.05175003470977806,-45.91849240908629,0.0,-58.028538835638926,10.566413271005102,-32.007820663719336,2.58121175878072,-1.037578603233183,0.0,0.0,0.0,6.136792613255637,79497.73341438147,86.69327526104848,15.90862359393644,1.4732697913466481,16329.45016245661,0.0,0.0,742777.093107472,44291.53930651405,128.57275290305353,2.139057085635049,6.221100381235862,0.0,-45.91849240908629,0.34383902437692404,335157.289260614,0.00012105411547709285
