time,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,LW_in,SW_global
2020-02-20 02:00:00,-1.883,92.317,0.833,0.0,0.0,0.0,4.917,799.928,209.611,0.0
2020-02-20 03:00:00,-1.717,91.967,1.1,0.0,0.0,0.0,4.967,799.672,226.45,0.0
2020-02-20 04:00:00,-1.183,90.3,1.267,0.0,0.0,0.0,5.033,799.499,238.577,0.0
2020-02-20 05:00:00,-0.867,89.867,1.283,0.0,0.0,0.0,5.167,799.601,257.537,0.0
2020-02-20 06:00:00,-0.4,89.133,1.167,0.0,0.0,0.0,5.283,799.579,263.926,0.0
2020-02-20 07:00:00,0.017,89.267,0.583,1.87,8.493,0.0,5.483,799.864,243.175,10.363
2020-02-20 08:00:00,0.683,89.233,0.417,33.516,70.309,0.0,5.733,800.321,251.379,103.82499999999999
2020-02-20 09:00:00,1.817,84.3,0.167,114.721,139.135,0.0,5.85,800.237,246.721,253.856
2020-02-20 10:00:00,2.817,79.25,0.667,262.519,152.942,0.0,5.917,800.222,219.757,415.461
2020-02-20 11:00:00,4.6,69.933,0.5,379.446,139.717,0.0,5.95,800.089,214.614,519.163
2020-02-20 12:00:00,6.233,67.017,0.417,398.361,163.531,0.0,6.35,799.661,222.016,561.892
2020-02-20 13:00:00,4.15,72.05,0.5,417.189,140.009,0.0,5.917,799.216,213.848,557.198
2020-02-20 14:00:00,3.033,73.583,1.0,386.643,107.021,0.0,5.6,799.301,207.326,493.664
2020-02-20 15:00:00,2.117,78.1,1.0,279.03,89.358,0.0,5.55,799.36,205.468,368.388
2020-02-20 16:00:00,1.417,81.883,1.083,141.889,64.926,0.0,5.55,799.442,203.176,206.815
2020-02-20 17:00:00,0.983,82.1,1.25,26.783,21.289,0.0,5.383,799.267,200.406,48.072
2020-02-20 18:00:00,0.733,81.1,1.517,0.0,0.0,0.0,5.233,799.414,198.29,0.0
2020-02-20 19:00:00,0.433,81.017,1.617,0.0,0.0,0.0,5.117,799.462,196.706,0.0
2020-02-20 20:00:00,0.15,80.5,1.167,0.0,0.0,0.0,4.983,799.526,194.81,0.0
2020-02-20 21:00:00,0.183,79.9,1.517,0.0,0.0,0.0,4.933,799.869,194.507,0.0
2020-02-20 22:00:00,0.217,78.133,1.45,0.0,0.0,0.0,4.85,800.394,196.21,0.0
2020-02-20 23:00:00,0.067,79.017,1.717,0.0,0.0,0.0,4.867,800.551,199.113,0.0
2020-02-21 00:00:00,1.25,75.75,1.433,0.0,0.0,0.0,5.05,800.574,210.118,0.0
2020-02-21 01:00:00,1.717,76.017,1.333,0.0,0.0,0.0,5.267,800.699,248.338,0.0
2020-02-21 02:00:00,2.5,77.267,1.8,0.0,0.0,0.0,5.65,800.945,286.649,0.0
2020-02-21 03:00:00,2.767,80.5,2.15,0.0,0.0,0.0,6.0,800.892,283.051,0.0
2020-02-21 04:00:00,3.017,82.9,2.317,0.0,0.0,0.0,6.267,801.038,291.566,0.0
2020-02-21 05:00:00,3.167,85.05,1.983,0.0,0.0,0.0,6.517,801.424,287.748,0.0
2020-02-21 06:00:00,2.883,88.55,3.017,0.0,0.0,0.0,6.667,801.771,286.156,0.0
2020-02-21 07:00:00,2.483,91.767,3.683,0.891,5.813,0.0,6.7,802.179,287.787,6.704
2020-02-21 08:00:00,2.25,92.867,2.683,8.3,40.951,0.0,6.683,803.002,288.471,49.251000000000005
2020-02-21 09:00:00,1.8,91.183,4.35,18.979,119.918,0.0,6.317,803.618,287.167,138.897
2020-02-21 10:00:00,1.583,90.25,2.083,34.181,189.791,0.0,6.167,804.114,283.587,223.97199999999998
2020-02-21 11:00:00,1.95,90.633,0.933,69.352,259.841,0.0,6.35,804.139,277.938,329.193
2020-02-21 12:00:00,3.117,86.6,0.5,115.349,279.713,0.0,6.633,804.161,272.184,395.062
2020-02-21 13:00:00,3.617,83.9,0.333,269.097,217.478,0.0,6.65,804.009,248.196,486.575
2020-02-21 14:00:00,3.5,82.75,0.5,291.329,150.458,0.0,6.5,804.259,224.538,441.78700000000003
2020-02-21 15:00:00,3.817,80.55,0.167,247.243,107.117,0.0,6.467,804.188,215.826,354.36
2020-02-21 16:00:00,2.9,82.1,0.583,118.19,77.951,0.0,6.167,804.098,217.533,196.141
2020-02-21 17:00:00,1.583,84.883,0.667,16.548,27.755,0.0,5.783,804.424,224.776,44.303
2020-02-21 18:00:00,0.783,87.083,1.183,0.0,0.0,0.0,5.617,804.666,222.012,0.0
2020-02-21 19:00:00,0.383,87.783,1.333,0.0,0.0,0.0,5.517,805.123,222.687,0.0
2020-02-21 20:00:00,0.2,86.567,0.917,0.0,0.0,0.0,5.367,805.279,220.957,0.0
2020-02-21 21:00:00,0.017,85.1,0.5,0.0,0.0,0.0,5.217,805.431,214.514,0.0
2020-02-21 22:00:00,-0.4,85.267,1.167,0.0,0.0,0.0,5.05,805.632,212.227,0.0
2020-02-21 23:00:00,-0.667,85.733,1.267,0.0,0.0,0.0,5.0,806.062,212.404,0.0
2020-02-22 00:00:00,-0.617,84.5,1.533,0.0,0.0,0.0,4.933,806.014,212.771,0.0
2020-02-22 01:00:00,-0.65,82.3,1.167,0.0,0.0,0.0,4.833,805.656,213.31,0.0
2020-02-22 02:00:00,-0.85,82.0,1.167,0.0,0.0,0.0,4.7,805.614,214.115,0.0
2020-02-22 03:00:00,-0.85,81.7,1.8,0.0,0.0,0.0,4.7,805.56,215.874,0.0
2020-02-22 04:00:00,-0.567,80.3,1.717,0.0,0.0,0.0,4.717,805.722,216.562,0.0
2020-02-22 05:00:00,-0.667,80.7,1.083,0.0,0.0,0.0,4.7,806.206,216.403,0.0
2020-02-22 06:00:00,-0.733,81.6,1.917,0.0,0.0,0.0,4.75,806.448,215.639,0.0
2020-02-22 07:00:00,-0.133,80.967,1.6,7.046,9.991,0.0,4.9,806.844,215.727,17.037
2020-02-22 08:00:00,1.067,79.45,1.333,91.482,55.951,0.0,5.233,807.5,217.285,147.433
2020-02-22 09:00:00,3.25,71.133,0.667,228.987,84.855,0.0,5.483,807.949,218.558,313.842
2020-02-22 10:00:00,5.3,63.167,0.75,356.299,100.633,0.0,5.617,808.003,221.043,456.93199999999996
2020-02-22 11:00:00,7.217,59.65,0.5,442.48,110.449,0.0,6.067,808.291,223.677,552.929
2020-02-22 12:00:00,10.267,52.15,0.917,478.794,114.48,0.0,6.533,808.225,226.053,593.274
2020-02-22 13:00:00,8.267,56.25,1.167,461.819,112.543,0.0,6.133,808.073,227.461,574.3620000000001
2020-02-22 14:00:00,6.433,63.85,1.0,393.96,104.431,0.0,6.15,807.235,227.898,498.39099999999996
2020-02-22 15:00:00,5.383,68.867,1.35,282.654,89.714,0.0,6.183,807.513,227.444,372.368
2020-02-22 16:00:00,5.583,69.167,1.167,144.506,66.384,0.0,6.267,807.506,226.511,210.89
2020-02-22 17:00:00,4.7,72.05,1.0,24.335,26.421,0.0,6.133,807.761,227.389,50.756
2020-02-22 18:00:00,4.5,71.15,1.433,0.0,0.0,0.0,6.0,808.324,232.289,0.0
2020-02-22 19:00:00,4.367,71.2,1.25,0.0,0.0,0.0,5.917,808.898,236.684,0.0
2020-02-22 20:00:00,3.567,73.683,1.55,0.0,0.0,0.0,5.783,808.939,237.06,0.0
2020-02-22 21:00:00,3.467,73.85,1.7,0.0,0.0,0.0,5.783,808.876,228.149,0.0
2020-02-22 22:00:00,3.7,72.567,1.9,0.0,0.0,0.0,5.8,808.535,225.833,0.0
2020-02-22 23:00:00,3.767,71.767,1.617,0.0,0.0,0.0,5.75,808.385,225.429,0.0
2020-02-23 00:00:00,3.367,73.283,1.617,0.0,0.0,0.0,5.7,808.099,223.928,0.0
2020-02-23 01:00:00,3.217,73.9,1.433,0.0,0.0,0.0,5.7,807.668,223.883,0.0
2020-02-23 02:00:00,3.717,72.617,1.617,0.0,0.0,0.0,5.783,807.278,228.165,0.0
2020-02-23 03:00:00,3.933,73.033,1.517,0.0,0.0,0.0,5.883,806.978,236.533,0.0
2020-02-23 04:00:00,4.133,73.883,1.417,0.0,0.0,0.0,6.05,806.954,255.384,0.0
2020-02-23 05:00:00,4.65,71.333,1.433,0.0,0.0,0.0,6.067,806.928,253.039,0.0
2020-02-23 06:00:00,5.133,69.217,1.45,0.0,0.0,0.0,6.1,806.711,263.123,0.0
2020-02-23 07:00:00,5.767,69.2,1.267,7.443,10.503,0.0,6.35,806.752,236.594,17.945999999999998
2020-02-23 08:00:00,7.183,64.833,0.917,87.074,54.874,0.0,6.6,806.758,240.304,141.948
2020-02-23 09:00:00,8.95,61.483,0.667,150.772,116.383,0.0,7.05,806.874,262.139,267.155
2020-02-23 10:00:00,11.017,56.167,0.917,189.471,176.166,0.0,7.383,807.138,260.027,365.637
2020-02-23 11:00:00,11.467,57.333,1.283,277.13,179.233,0.0,7.767,806.917,262.654,456.363
2020-02-23 12:00:00,11.733,55.733,0.833,406.348,145.712,0.0,7.65,806.675,251.851,552.06
2020-02-23 13:00:00,11.667,54.617,1.017,348.992,164.07,0.0,7.483,805.597,263.947,513.062
2020-02-23 14:00:00,12.017,55.733,0.833,305.86,128.946,0.0,7.833,805.579,255.768,434.80600000000004
2020-02-23 15:00:00,11.633,57.233,0.917,202.373,108.4,0.0,7.817,805.578,266.537,310.773
2020-02-23 16:00:00,10.333,62.683,1.083,61.432,90.122,0.0,7.867,805.16,287.411,151.554
2020-02-23 17:00:00,8.733,70.233,1.083,10.254,28.193,0.0,7.917,805.609,270.075,38.447
2020-02-23 18:00:00,8.65,70.217,1.45,0.0,0.0,0.0,7.883,805.519,278.683,0.0
2020-02-23 19:00:00,10.2,64.683,2.333,0.0,0.0,0.0,8.05,805.385,275.524,0.0
2020-02-23 20:00:00,10.317,64.3,2.233,0.0,0.0,0.0,8.083,804.922,258.486,0.0
2020-02-23 21:00:00,10.533,61.717,3.933,0.0,0.0,0.0,7.833,805.324,255.54,0.0
2020-02-23 22:00:00,10.617,57.25,5.15,0.0,0.0,0.0,7.35,805.295,245.289,0.0
2020-02-23 23:00:00,10.283,56.6,5.417,0.0,0.0,0.0,7.117,805.216,236.5,0.0
2020-02-24 00:00:00,9.733,59.3,4.85,0.0,0.0,0.0,7.167,804.931,252.067,0.0
2020-02-24 01:00:00,9.917,59.867,5.3,0.0,0.0,0.0,7.333,804.53,274.294,0.0
2020-02-24 02:00:00,9.867,61.2,6.183,0.0,0.0,0.0,7.467,804.23,263.84,0.0
2020-02-24 03:00:00,9.417,63.767,5.133,0.0,0.0,0.0,7.517,803.915,288.001,0.0
2020-02-24 04:00:00,8.283,67.6,1.9,0.0,0.0,0.0,7.4,803.706,285.426,0.0
2020-02-24 05:00:00,7.2,71.167,1.467,0.0,0.0,0.0,7.25,803.645,276.554,0.0
2020-02-24 06:00:00,5.933,76.667,1.1,0.0,0.0,0.0,7.167,803.438,274.816,0.0
2020-02-24 07:00:00,4.95,81.4,1.517,4.853,10.758,0.0,7.1,803.177,285.289,15.610999999999999
2020-02-24 08:00:00,4.933,82.183,1.433,52.207,65.601,0.0,7.133,803.152,279.138,117.80799999999999
2020-02-24 09:00:00,6.9,77.967,1.633,143.723,120.737,0.0,7.75,802.842,269.21,264.46000000000004
2020-02-24 10:00:00,9.6,66.9,1.533,239.838,155.623,0.0,7.983,802.724,260.012,395.461
2020-02-24 11:00:00,10.9,62.067,1.817,427.381,115.921,0.0,8.1,802.577,233.844,543.302
2020-02-24 12:00:00,12.417,55.4,0.917,420.306,151.413,0.0,7.983,801.844,234.599,571.719
2020-02-24 13:00:00,10.133,58.683,0.667,460.789,108.875,0.0,7.267,800.879,231.228,569.664
2020-02-24 14:00:00,8.75,63.583,0.5,399.282,104.099,0.0,7.183,800.5,232.199,503.381
2020-02-24 15:00:00,7.683,67.367,0.917,292.169,91.084,0.0,7.083,799.867,233.099,383.253
2020-02-24 16:00:00,6.983,68.367,0.917,153.774,68.415,0.0,6.85,799.246,228.179,222.18900000000002
2020-02-24 17:00:00,6.333,68.983,1.8,33.522,26.661,0.0,6.6,798.874,221.37,60.183
2020-02-24 18:00:00,5.867,68.3,1.25,0.0,0.0,0.0,6.317,798.832,217.924,0.0
2020-02-24 19:00:00,5.367,69.45,1.817,0.0,0.0,0.0,6.2,798.558,221.308,0.0
2020-02-24 20:00:00,5.067,69.967,1.517,0.0,0.0,0.0,6.133,797.997,218.98,0.0
2020-02-24 21:00:00,4.583,71.583,1.35,0.0,0.0,0.0,6.083,797.579,218.783,0.0
2020-02-24 22:00:00,4.083,72.917,1.617,0.0,0.0,0.0,5.933,796.996,212.832,0.0
2020-02-24 23:00:00,3.85,72.317,1.45,0.0,0.0,0.0,5.817,796.175,210.427,0.0
2020-02-25 00:00:00,3.3,72.733,1.167,0.0,0.0,0.0,5.633,795.497,211.467,0.0
2020-02-25 01:00:00,3.333,70.2,1.267,0.0,0.0,0.0,5.45,794.634,212.425,0.0
2020-02-25 02:00:00,3.183,70.867,1.333,0.0,0.0,0.0,5.433,793.846,216.406,0.0
2020-02-25 03:00:00,3.15,70.7,1.533,0.0,0.0,0.0,5.4,792.999,218.308,0.0
2020-02-25 04:00:00,3.167,69.567,1.617,0.0,0.0,0.0,5.35,792.437,215.418,0.0
2020-02-25 05:00:00,2.65,70.167,1.25,0.0,0.0,0.0,5.2,792.046,227.507,0.0
2020-02-25 06:00:00,2.367,69.833,1.433,0.0,0.0,0.0,5.033,791.574,244.67,0.0
2020-02-25 07:00:00,2.867,68.233,1.517,6.605,14.94,0.0,5.117,791.11,217.092,21.545
2020-02-25 08:00:00,3.733,66.45,1.617,39.047,78.009,0.0,5.3,790.783,238.821,117.056
2020-02-25 09:00:00,5.25,62.083,0.917,132.155,135.777,0.0,5.517,790.269,236.526,267.932
2020-02-25 10:00:00,6.9,57.05,0.667,238.683,165.077,0.0,5.667,789.815,250.301,403.76
2020-02-25 11:00:00,8.667,51.533,0.933,298.813,179.573,0.0,5.767,789.36,243.352,478.38599999999997
2020-02-25 12:00:00,9.233,47.3,1.9,134.601,218.258,0.0,5.5,788.879,273.059,352.85900000000004
2020-02-25 13:00:00,9.25,48.733,1.367,66.802,285.049,0.0,5.7,787.951,278.843,351.851
2020-02-25 14:00:00,8.933,48.9,3.1,73.579,226.8,0.0,5.583,787.55,275.994,300.379
2020-02-25 15:00:00,7.933,54.217,3.267,78.725,128.635,0.0,5.783,786.998,285.402,207.35999999999999
2020-02-25 16:00:00,6.75,62.867,2.333,5.545,94.136,0.0,6.2,786.569,288.855,99.681
2020-02-25 17:00:00,5.533,73.083,1.533,6.114,29.562,0.0,6.617,786.151,280.19,35.676
2020-02-25 18:00:00,3.967,80.0,1.267,0.0,0.0,0.0,6.5,785.838,268.642,0.0
2020-02-25 19:00:00,2.933,83.1,1.167,0.0,0.0,0.0,6.267,785.387,258.194,0.0
2020-02-25 20:00:00,3.1,82.4,1.35,0.0,0.0,0.0,6.283,784.746,256.255,0.0
2020-02-25 21:00:00,3.35,83.533,2.417,0.0,0.0,0.2,6.5,784.114,240.299,0.0
2020-02-25 22:00:00,2.333,88.317,1.183,0.0,0.0,1.6,6.367,783.786,250.358,0.0
2020-02-25 23:00:00,1.5,91.933,2.133,0.0,0.0,0.6,6.25,783.138,274.397,0.0
2020-02-26 00:00:00,1.5,90.8,3.2,0.0,0.0,0.2,6.167,782.872,261.87,0.0
2020-02-26 01:00:00,1.417,89.833,1.533,0.0,0.0,0.0,6.083,782.439,246.001,0.0
2020-02-26 02:00:00,0.767,87.517,2.833,0.0,0.0,0.4,5.65,781.953,234.516,0.0
2020-02-26 03:00:00,0.2,89.217,2.817,0.0,0.0,0.2,5.5,781.347,246.963,0.0
2020-02-26 04:00:00,0.6,71.75,2.983,0.0,0.0,0.0,4.567,781.315,236.252,0.0
2020-02-26 05:00:00,-0.3,78.3,2.4,0.0,0.0,0.0,4.683,781.194,242.49,0.0
2020-02-26 06:00:00,-0.783,83.75,0.5,0.0,0.0,0.0,4.85,780.596,231.835,0.0
2020-02-26 07:00:00,-1.35,86.6,3.167,1.698,16.585,0.2,4.783,780.215,237.886,18.283
2020-02-26 08:00:00,-1.917,91.4,3.433,18.793,84.076,0.4,4.85,779.907,238.52,102.869
2020-02-26 09:00:00,-2.3,92.367,3.0,14.4,136.887,0.8,4.783,779.828,263.065,151.287
2020-02-26 10:00:00,-2.15,86.733,2.433,7.269,159.807,0.0,4.517,780.922,267.206,167.076
2020-02-26 11:00:00,-1.617,77.567,3.267,18.404,178.46,0.0,4.2,781.73,261.939,196.864
2020-02-26 12:00:00,-1.533,76.05,3.183,4.384,237.412,0.0,4.167,782.024,260.248,241.796
2020-02-26 13:00:00,-1.783,76.85,4.617,70.884,236.983,0.2,4.117,781.671,259.035,307.867
2020-02-26 14:00:00,-3.483,92.8,4.2,104.139,225.68,1.8,4.367,781.768,249.232,329.819
2020-02-26 15:00:00,-3.333,94.2,3.933,97.225,154.359,0.6,4.483,782.201,239.122,251.584
2020-02-26 16:00:00,-3.567,92.45,3.183,41.577,99.939,0.6,4.333,783.216,238.979,141.516
2020-02-26 17:00:00,-4.067,93.167,3.933,13.631,27.57,1.8,4.2,783.938,223.616,41.201
2020-02-26 18:00:00,-3.867,93.783,2.583,0.0,0.051,0.4,4.3,784.672,231.147,0.051
2020-02-26 19:00:00,-3.717,91.367,2.4,0.0,0.0,0.0,4.217,785.184,244.699,0.0
2020-02-26 20:00:00,-4.083,93.767,4.95,0.0,0.0,1.0,4.217,785.416,260.366,0.0
2020-02-26 21:00:00,-3.917,95.133,4.767,0.0,0.0,1.4,4.333,785.878,265.782,0.0
2020-02-26 22:00:00,-3.65,95.6,3.933,0.0,0.0,1.2,4.45,786.53,261.032,0.0
2020-02-26 23:00:00,-3.5,96.3,4.617,0.0,0.0,0.6,4.5,787.01,269.195,0.0
2020-02-27 00:00:00,-3.5,96.3,4.517,0.0,0.0,0.8,4.5,787.269,242.619,0.0
2020-02-27 01:00:00,-3.5,96.3,3.767,0.0,0.0,1.2,4.5,787.527,239.769,0.0
2020-02-27 02:00:00,-3.533,96.3,3.85,0.0,0.0,0.2,4.5,787.611,231.563,0.0
2020-02-27 03:00:00,-3.7,96.067,1.267,0.0,0.0,0.0,4.467,787.462,239.979,0.0
2020-02-27 04:00:00,-4.217,94.967,0.25,0.0,0.0,0.2,4.233,787.364,234.244,0.0
2020-02-27 05:00:00,-4.8,94.683,0.667,0.0,0.0,0.0,4.05,787.091,204.418,0.0
2020-02-27 06:00:00,-5.0,92.033,2.9,0.0,0.0,0.0,3.883,786.422,194.243,0.0
2020-02-27 07:00:00,-3.1,78.75,5.233,13.904,15.624,0.0,3.833,786.286,181.717,29.528
2020-02-27 08:00:00,-1.85,76.3,7.2,78.96,84.415,0.0,4.083,785.761,196.32,163.375
2020-02-27 09:00:00,-0.65,66.8,7.367,100.762,175.768,0.0,3.883,785.204,219.051,276.53
2020-02-27 10:00:00,-0.767,71.533,7.117,36.677,271.999,0.2,4.133,784.006,250.099,308.67600000000004
2020-02-27 11:00:00,-1.35,82.633,8.567,16.636,268.805,0.0,4.567,782.678,264.611,285.44100000000003
2020-02-27 12:00:00,-1.767,89.683,8.2,4.271,279.382,0.6,4.817,781.758,273.253,283.653
2020-02-27 13:00:00,-2.05,92.833,9.083,0.0,186.571,1.2,4.883,780.924,273.644,186.571
2020-02-27 14:00:00,-1.783,92.283,10.367,0.023,141.533,1.2,4.95,780.99,275.596,141.55599999999998
2020-02-27 15:00:00,-1.05,89.517,12.583,1.039,113.436,1.2,5.05,780.762,273.366,114.47500000000001
2020-02-27 16:00:00,-0.2,85.733,10.283,0.184,100.745,0.4,5.183,780.708,262.871,100.929
2020-02-27 17:00:00,0.367,83.283,5.0,6.443,23.757,0.2,5.233,780.619,267.422,30.200000000000003
2020-02-27 18:00:00,0.483,90.767,2.233,0.0,0.087,1.2,5.733,781.276,269.243,0.087
2020-02-27 19:00:00,1.933,82.15,4.533,0.0,0.0,1.0,5.767,782.748,244.923,0.0
2020-02-27 20:00:00,0.633,85.283,3.517,0.0,0.0,1.0,5.45,784.137,263.264,0.0
2020-02-27 21:00:00,-0.417,85.683,2.25,0.0,0.0,0.6,5.1,785.647,257.71,0.0
2020-02-27 22:00:00,-0.8,83.933,2.75,0.0,0.0,0.2,4.833,786.869,253.794,0.0
2020-02-27 23:00:00,-0.717,76.683,2.933,0.0,0.0,0.2,4.433,787.786,247.348,0.0
2020-02-28 00:00:00,-2.117,88.267,3.117,0.0,0.0,0.4,4.6,788.265,237.173,0.0
2020-02-28 01:00:00,-1.867,77.533,3.517,0.0,0.0,0.0,4.117,789.186,243.878,0.0
2020-02-28 02:00:00,-2.517,84.517,3.433,0.0,0.0,0.2,4.283,790.099,244.397,0.0
2020-02-28 03:00:00,-2.15,72.733,3.017,0.0,0.0,0.0,3.8,790.904,247.202,0.0
2020-02-28 04:00:00,-2.517,76.367,2.317,0.0,0.0,0.0,3.867,791.88,238.258,0.0
2020-02-28 05:00:00,-2.733,77.8,4.35,0.0,0.0,0.0,3.867,792.854,243.032,0.0
2020-02-28 06:00:00,-2.883,78.267,2.317,0.0,0.0,0.0,3.85,793.427,228.093,0.0
2020-02-28 07:00:00,-3.667,80.25,0.75,4.459,18.879,0.0,3.75,794.25,238.928,23.338
2020-02-28 08:00:00,-4.283,82.25,0.75,79.049,91.194,0.0,3.65,794.751,201.768,170.243
2020-02-28 09:00:00,-2.95,80.2,0.933,245.206,112.083,0.0,3.95,795.236,182.67,357.289
2020-02-28 10:00:00,-1.183,70.817,0.25,395.322,116.009,0.0,3.983,795.472,175.27,511.331
2020-02-28 11:00:00,0.667,64.95,0.5,496.074,118.005,0.0,4.167,795.552,176.561,614.079
2020-02-28 12:00:00,3.833,53.25,0.833,531.004,121.834,0.0,4.267,795.343,180.234,652.838
2020-02-28 13:00:00,1.667,55.95,0.25,510.391,120.187,0.0,3.833,794.978,184.343,630.578
2020-02-28 14:00:00,-0.417,63.117,0.417,436.493,112.457,0.0,3.75,794.851,186.99,548.95
2020-02-28 15:00:00,0.15,61.883,0.667,308.075,106.504,0.0,3.85,794.736,192.108,414.579
2020-02-28 16:00:00,0.667,60.633,0.917,114.357,96.56,0.0,3.9,794.928,226.126,210.917
2020-02-28 17:00:00,0.2,65.3,0.917,27.977,32.023,0.0,4.05,794.998,236.111,60.0
2020-02-28 18:00:00,0.133,69.817,0.5,0.018,0.237,0.0,4.3,795.069,246.155,0.255
2020-02-28 19:00:00,0.15,71.383,1.0,0.0,0.0,0.0,4.417,795.129,213.274,0.0
2020-02-28 20:00:00,0.967,60.983,1.633,0.0,0.0,0.0,3.983,795.185,219.221,0.0
2020-02-28 21:00:00,1.65,60.1,2.05,0.0,0.0,0.0,4.117,795.107,251.42,0.0
2020-02-28 22:00:00,6.083,52.633,4.967,0.0,0.0,0.0,4.933,794.54,255.656,0.0
2020-02-28 23:00:00,3.8,59.6,2.067,0.0,0.0,0.0,4.717,794.243,256.692,0.0
2020-02-29 00:00:00,6.317,50.7,6.933,0.0,0.0,0.0,4.833,793.42,239.221,0.0
2020-02-29 01:00:00,6.683,44.933,9.6,0.0,0.0,0.0,4.4,793.347,252.329,0.0
2020-02-29 02:00:00,6.267,49.417,6.25,0.0,0.0,0.0,4.683,792.775,248.497,0.0
2020-02-29 03:00:00,2.933,67.983,1.533,0.0,0.0,0.0,5.117,792.186,266.789,0.0
2020-02-29 04:00:00,3.417,68.6,3.85,0.0,0.0,0.0,5.333,791.574,277.951,0.0
2020-02-29 05:00:00,5.767,58.617,10.183,0.0,0.0,0.0,5.383,790.974,277.823,0.0
2020-02-29 06:00:00,5.383,50.117,11.983,0.0,0.0,0.0,4.483,790.104,273.419,0.0
2020-02-29 07:00:00,5.85,45.117,9.783,4.255,21.894,0.0,4.183,789.474,249.55,26.148999999999997
2020-02-29 08:00:00,5.6,41.917,11.467,72.469,95.79,0.0,3.8,789.101,234.799,168.25900000000001
2020-02-29 09:00:00,5.533,41.45,11.967,153.052,166.488,0.0,3.767,788.607,228.257,319.53999999999996
2020-02-29 10:00:00,5.5,41.283,12.683,195.857,239.105,0.0,3.733,788.014,233.325,434.962
2020-02-29 11:00:00,5.45,41.1,13.65,261.258,267.772,0.0,3.717,787.76,232.807,529.03
2020-02-29 12:00:00,5.417,41.367,13.65,315.827,277.186,0.0,3.717,787.386,225.945,593.0129999999999
2020-02-29 13:00:00,4.9,41.367,12.217,288.854,246.404,0.0,3.6,786.684,226.61,535.258
2020-02-29 14:00:00,4.767,42.967,12.7,126.083,288.079,0.0,3.7,786.228,252.209,414.16200000000003
2020-02-29 15:00:00,4.9,45.483,11.9,45.994,238.316,0.0,3.95,785.61,260.101,284.31
2020-02-29 16:00:00,4.9,47.133,12.067,92.692,122.136,0.0,4.067,785.22,247.792,214.82799999999997
2020-02-29 17:00:00,4.683,52.367,13.017,12.492,46.746,0.0,4.45,785.33,254.348,59.238
2020-02-29 18:00:00,3.783,60.267,9.483,0.0,0.468,0.0,4.833,785.792,257.437,0.468
2020-02-29 19:00:00,4.033,61.85,8.3,0.0,0.0,0.0,5.033,786.121,273.992,0.0
2020-02-29 20:00:00,4.25,60.15,7.95,0.0,0.0,0.0,4.967,786.311,272.991,0.0
2020-02-29 21:00:00,4.15,61.717,6.617,0.0,0.0,0.0,5.05,786.544,286.187,0.0
2020-02-29 22:00:00,3.45,73.967,3.167,0.0,0.0,0.0,5.767,786.494,284.14,0.0
2020-02-29 23:00:00,3.35,67.867,5.233,0.0,0.0,0.0,5.267,786.289,274.605,0.0
2020-03-01 00:00:00,4.3,60.017,5.317,0.0,0.0,0.0,4.967,786.107,280.854,0.0
2020-03-01 01:00:00,3.817,69.9,4.217,0.0,0.0,0.0,5.55,785.938,278.378,0.0
2020-03-01 02:00:00,1.45,90.283,1.45,0.0,0.0,0.0,6.15,785.908,274.865,0.0
2020-03-01 03:00:00,1.3,93.233,0.917,0.0,0.0,0.0,6.233,785.486,260.526,0.0
2020-03-01 04:00:00,1.25,93.117,0.583,0.0,0.0,0.0,6.217,785.311,272.555,0.0
2020-03-01 05:00:00,1.2,93.0,0.583,0.0,0.0,0.0,6.2,785.09,266.202,0.0
2020-03-01 06:00:00,1.167,93.0,0.667,0.0,0.0,0.0,6.2,785.06,270.774,0.0
2020-03-01 07:00:00,1.567,92.267,0.5,0.533,21.203,0.0,6.3,785.061,269.598,21.736
2020-03-01 08:00:00,2.933,85.383,1.183,21.979,110.152,0.0,6.433,784.943,270.956,132.131
2020-03-01 09:00:00,5.117,72.15,3.1,157.616,160.52,0.0,6.333,784.692,240.988,318.136
2020-03-01 10:00:00,6.75,60.25,3.683,303.288,191.987,0.0,5.933,784.341,239.451,495.275
2020-03-01 11:00:00,7.067,61.267,2.15,441.459,152.221,0.0,6.117,783.971,229.274,593.6800000000001
2020-03-01 12:00:00,9.15,45.517,3.6,469.809,162.876,0.0,5.267,783.225,226.208,632.6850000000001
2020-03-01 13:00:00,8.317,48.883,4.6,431.065,176.836,0.0,5.35,782.664,225.96,607.9010000000001
2020-03-01 14:00:00,7.467,51.75,3.267,378.913,162.045,0.0,5.35,782.132,223.673,540.958
2020-03-01 15:00:00,7.5,50.95,4.1,228.51,155.565,0.0,5.283,781.569,245.858,384.075
2020-03-01 16:00:00,7.567,51.217,2.683,100.443,121.682,0.0,5.333,781.098,239.613,222.125
2020-03-01 17:00:00,7.267,52.767,2.85,18.01,47.532,0.0,5.383,780.926,250.885,65.542
2020-03-01 18:00:00,5.517,62.417,1.6,0.0,0.654,0.0,5.633,781.167,266.434,0.654
2020-03-01 19:00:00,3.7,77.25,4.95,0.0,0.0,0.4,6.133,781.648,271.061,0.0
2020-03-01 20:00:00,0.217,92.2,3.1,0.0,0.0,1.8,5.717,782.111,283.911,0.0
