,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing_type,LW_in,DroneV,dia,h_s,cam_temp,h_f,a,cld,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt
7046,2020-03-17 01:45:00,0.0,2.4,71.1,2.1,0.0,0.0,0.0,5.2,805.771,-p_aSW_directSW_diffuseLW_in,224.198,,,,,2.5,0.608,0,0.0,0,0,1,-59.6,0.0,-75.677,16.076,0,0,0,0,0,0
7047,2020-03-17 02:00:00,0.0,2.2,72.1,1.8,0.0,0.0,0.0,5.15,805.801,-p_aSW_directSW_diffuseLW_in,223.635,,,,-3.745,2.5,0.608,0,0.0,0,0,1,-63.608,0.0,-76.24,12.632,0,0,0,0,0,0
7048,2020-03-17 02:15:00,0.0,2.1,70.5,2.1,0.0,0.0,0.0,5.0,805.803,-p_aSW_directSW_diffuseLW_in,223.786,,,,,2.5,0.608,0,0.0,0,0,1,-62.021,0.0,-76.089,14.067,0,0,0,0,0,0
7049,2020-03-17 02:30:00,0.0,2.0,71.5,2.1,0.0,0.0,0.0,5.05,805.804,-p_aSW_directSW_diffuseLW_in,223.937,,,,,2.5,0.608,0,0.0,0,0,1,-62.54,0.0,-75.938,13.398,0,0,0,0,0,0
7050,2020-03-17 02:45:00,0.0,2.1,71.5,2.1,0.0,0.0,0.0,5.1,805.806,-p_aSW_directSW_diffuseLW_in,224.088,,,,,2.5,0.607,0,0.0,0,0,1,-61.719,0.0,-75.787,14.067,0,0,0,0,0,0
7051,2020-03-17 03:00:00,0.0,2.0,71.0,2.1,0.0,0.0,0.0,5.0,805.808,-p_aSW_directSW_diffuseLW_in,224.239,,,,-4.409,2.5,0.607,0,0.0,0,0,1,-62.238,0.0,-75.636,13.398,0,0,0,0,0,0
7052,2020-03-17 03:15:00,0.0,2.0,71.0,2.1,0.0,0.0,0.0,5.0,805.92,-p_aSW_directSW_diffuseLW_in,224.078,,,,,2.5,0.607,0,0.0,0,0,1,-62.397,0.0,-75.797,13.399,0,0,0,0,0,0
7053,2020-03-17 03:30:00,0.0,2.05,69.9,2.1,0.0,0.0,0.0,4.95,806.032,-p_aSW_directSW_diffuseLW_in,223.916,,,,,2.5,0.606,0,0.0,0,0,1,-62.222,0.0,-75.959,13.736,0,0,0,0,0,0
7054,2020-03-17 03:45:00,0.0,2.1,70.5,1.5,0.0,0.0,0.0,5.0,806.145,-p_aSW_directSW_diffuseLW_in,223.754,,,,,2.5,0.606,0,0.0,0,0,1,-66.068,0.0,-76.121,10.052,0,0,0,0,0,0
7055,2020-03-17 04:00:00,0.0,2.0,70.95,1.25,0.0,0.0,0.0,5.0,806.257,-p_aSW_directSW_diffuseLW_in,223.593,,,,-2.391,2.5,0.606,0,0.0,0,0,1,-68.302,0.0,-76.282,7.979,0,0,0,0,0,0
7056,2020-03-17 04:15:00,0.0,1.9,69.9,1.0,0.0,0.0,0.0,4.9,806.363,-p_aSW_directSW_diffuseLW_in,222.763,,,,,2.5,0.606,0,0.0,0,0,1,-71.047,0.0,-77.112,6.065,0,0,0,0,0,0
7057,2020-03-17 04:30:00,0.0,1.9,70.45,1.5,0.0,0.0,0.0,4.95,806.469,-p_aSW_directSW_diffuseLW_in,221.933,,,,,2.5,0.605,0,0.0,0,0,1,-68.843,0.0,-77.942,9.099,0,0,0,0,0,0
7058,2020-03-17 04:45:00,0.0,1.9,69.9,1.5,0.0,0.0,0.0,4.9,806.575,-p_aSW_directSW_diffuseLW_in,221.104,,,,,2.5,0.605,0,0.0,0,0,1,-69.671,0.0,-78.771,9.1,0,0,0,0,0,0
7059,2020-03-17 05:00:00,0.0,1.9,70.45,1.25,0.0,0.0,0.0,4.95,806.681,-p_aSW_directSW_diffuseLW_in,220.274,,,,-2.014,2.5,0.605,0,0.0,0,0,1,-72.016,0.0,-79.601,7.584,0,0,0,0,0,0
7060,2020-03-17 05:15:00,0.0,1.9,72.0,1.5,0.367,0.883,0.0,5.0,806.786,-p_aSW_directSW_diffuseLW_in,220.323,,,,,2.5,0.605,0,0.0,0,0,1,-69.637,0.812,-79.552,9.102,0,0,0,0,0,0
7061,2020-03-17 05:30:00,0.0,1.85,71.5,1.5,0.734,1.766,0.0,5.0,806.892,-p_aSW_directSW_diffuseLW_in,220.372,,,,,2.5,0.604,0,0.0,0,0,1,-69.014,1.625,-79.503,8.864,0,0,0,0,0,0
7062,2020-03-17 05:45:00,0.015,1.8,70.9,1.5,1.102,2.648,0.0,4.9,806.997,-p_aSW_directSW_diffuseLW_in,220.42,,,,,2.5,0.604,0,0.0,0,0,1,-68.392,2.438,-79.455,8.625,0,0,0,0,0,0
7063,2020-03-17 06:00:00,0.06,1.8,72.0,1.5,1.469,3.531,0.0,5.0,807.102,-p_aSW_directSW_diffuseLW_in,220.469,,,,-2.188,2.5,0.604,0,0.0,0,0,1,-67.529,3.25,-79.406,8.627,0,0,0,0,0,0
7064,2020-03-17 06:15:00,0.104,1.7,73.1,1.0,13.672,15.1,0.0,5.0,807.234,-p_aSW_directSW_diffuseLW_in,226.891,,,,,2.5,0.604,0,0.0,0,0,1,-48.849,18.702,-72.984,5.432,0,0,0,0,0,0
7065,2020-03-17 06:30:00,0.149,1.7,73.1,2.1,25.876,26.67,0.0,5.0,807.367,-p_aSW_directSW_diffuseLW_in,233.312,,,,,2.5,0.603,0,0.0,0,0,1,-20.998,34.155,-66.563,11.41,0,0,0,0,0,0
7066,2020-03-17 06:45:00,0.193,1.8,73.1,2.1,38.08,38.239,0.0,5.1,807.499,-p_aSW_directSW_diffuseLW_in,239.734,,,,,2.5,0.603,0,0.0,0,0,1,1.55,49.607,-60.141,12.083,0,0,0,0,0,0
7067,2020-03-17 07:00:00,0.236,2.1,71.5,1.5,50.283,49.808,0.0,5.1,807.632,-p_aSW_directSW_diffuseLW_in,246.156,,,,-2.428,2.5,0.603,0,0.0,0,0,1,21.412,65.059,-53.719,10.071,0,0,0,0,0,0
7068,2020-03-17 07:15:00,0.279,2.4,70.0,2.1,87.608,59.202,0.0,5.1,807.699,-p_aSW_directSW_diffuseLW_in,241.148,,,,,2.5,0.602,0,0.0,0,0,1,52.815,95.426,-58.727,16.115,0,0,0,0,0,0
7069,2020-03-17 07:30:00,0.321,2.8,68.55,1.8,124.934,68.597,0.0,5.1,807.766,-p_aSW_directSW_diffuseLW_in,236.141,,,,,2.5,0.602,0,0.0,0,0,1,78.178,125.795,-63.734,16.116,0,0,0,0,0,0
7070,2020-03-17 07:45:00,0.362,3.2,68.1,1.5,162.26,77.992,0.0,5.2,807.833,-p_aSW_directSW_diffuseLW_in,231.134,,,,,2.5,0.602,0,0.0,0,0,1,102.773,156.164,-68.741,15.35,0,0,0,0,0,0
7071,2020-03-17 08:00:00,0.402,3.5,67.2,1.5,199.585,87.386,0.0,5.3,807.9,-p_aSW_directSW_diffuseLW_in,226.126,,,,-1.081,2.5,0.602,0,0.0,0,0,1,129.573,186.531,-73.749,16.791,0,0,0,0,0,0
7072,2020-03-17 08:15:00,0.441,3.9,67.3,1.5,239.169,91.974,0.0,5.4,807.924,-p_aSW_directSW_diffuseLW_in,226.858,,,,,2.5,0.601,0,0.0,0,0,1,160.936,215.243,-73.017,18.71,0,0,0,0,0,0
7073,2020-03-17 08:30:00,0.478,4.7,64.8,1.0,278.752,96.563,0.0,5.55,807.948,-p_aSW_directSW_diffuseLW_in,227.591,,,,,2.5,0.601,0,0.0,0,0,1,186.704,243.955,-72.284,15.032,0,0,0,0,0,0
7074,2020-03-17 08:45:00,0.514,5.6,62.9,0.5,318.336,101.152,0.0,5.7,807.972,-p_aSW_directSW_diffuseLW_in,228.324,,,,,2.5,0.601,0,0.0,0,0,1,210.072,272.667,-71.551,8.956,0,0,0,0,0,0
7075,2020-03-17 09:00:00,0.548,6.4,60.2,1.0,357.92,105.74,0.0,5.8,807.996,-p_aSW_directSW_diffuseLW_in,229.056,,,,0.558,2.5,0.601,0,0.0,0,0,1,251.031,301.379,-70.819,20.471,0,0,0,0,0,0
7076,2020-03-17 09:15:00,0.58,7.2,53.9,1.0,390.544,108.776,0.0,5.5,808.038,-p_aSW_directSW_diffuseLW_in,229.819,,,,,2.5,0.6,0,0.0,0,0,1,277.533,324.558,-70.056,23.031,0,0,0,0,0,0
7077,2020-03-17 09:30:00,0.61,7.8,48.4,0.75,423.168,111.811,0.0,5.15,808.08,-p_aSW_directSW_diffuseLW_in,230.582,,,,,2.5,0.6,0,0.0,0,0,1,297.157,347.736,-69.293,18.714,0,0,0,0,0,0
7078,2020-03-17 09:45:00,0.637,8.8,45.9,1.0,455.792,114.846,0.0,5.2,808.122,-p_aSW_directSW_diffuseLW_in,231.345,,,,,2.5,0.6,0,0.0,0,0,1,330.537,370.915,-68.53,28.152,0,0,0,0,0,0
7079,2020-03-17 10:00:00,0.662,10.0,41.0,1.25,488.416,117.882,0.0,5.05,808.164,-p_aSW_directSW_diffuseLW_in,232.108,,,,4.634,2.5,0.6,0,0.0,0,0,1,366.318,394.094,-67.767,39.99,0,0,0,0,0,0
7080,2020-03-17 10:15:00,0.683,10.8,39.8,1.5,504.828,123.503,0.0,5.2,808.203,-p_aSW_directSW_diffuseLW_in,233.439,,,,,2.5,0.599,0,0.0,0,0,1,393.81,408.415,-66.436,51.83,0,0,0,0,0,0
7081,2020-03-17 10:30:00,0.701,11.5,41.4,2.1,521.241,129.124,0.0,5.6,808.242,-p_aSW_directSW_diffuseLW_in,234.77,,,,,2.5,0.599,0,0.0,0,0,1,434.902,422.737,-65.105,77.269,0,0,0,0,0,0
7082,2020-03-17 10:45:00,0.716,12.1,39.9,1.5,537.654,134.744,0.0,5.6,808.28,-p_aSW_directSW_diffuseLW_in,236.101,,,,,2.5,0.599,0,0.0,0,0,1,431.36,437.059,-63.774,58.074,0,0,0,0,0,0
7083,2020-03-17 11:00:00,0.727,12.5,38.45,1.5,554.066,140.365,0.0,5.6,808.319,-p_aSW_directSW_diffuseLW_in,237.432,,,,8.612,2.5,0.599,0,0.0,0,0,1,448.935,451.38,-62.443,59.997,0,0,0,0,0,0
7084,2020-03-17 11:15:00,0.734,13.0,39.1,2.1,567.206,136.845,0.0,5.9,808.297,-p_aSW_directSW_diffuseLW_in,237.409,,,,,2.5,0.598,0,0.0,0,0,1,482.521,457.633,-62.466,87.354,0,0,0,0,0,0
7085,2020-03-17 11:30:00,0.738,12.9,43.65,2.6,580.347,133.324,0.0,6.5,808.276,-p_aSW_directSW_diffuseLW_in,237.387,,,,,2.5,0.598,0,0.0,0,0,1,508.716,463.886,-62.488,107.317,0,0,0,0,0,0
7086,2020-03-17 11:45:00,0.737,12.9,44.1,3.6,593.488,129.804,0.0,6.6,808.254,-p_aSW_directSW_diffuseLW_in,237.365,,,,,2.5,0.598,0,0.0,0,0,1,556.219,470.14,-62.51,148.589,0,0,0,0,0,0
7087,2020-03-17 12:00:00,0.733,12.9,46.95,3.6,606.628,126.284,0.0,7.0,808.232,-p_aSW_directSW_diffuseLW_in,237.342,,,,11.729,2.5,0.598,0,0.0,0,0,1,562.445,476.393,-62.533,148.585,0,0,0,0,0,0
7088,2020-03-17 12:15:00,0.724,13.0,52.1,2.6,601.363,125.88,0.0,7.8,808.167,-p_aSW_directSW_diffuseLW_in,237.382,,,,,2.5,0.597,0,0.0,0,0,1,518.35,472.708,-62.493,108.135,0,0,0,0,0,0
7089,2020-03-17 12:30:00,0.712,13.4,46.95,1.8,596.098,125.475,0.0,7.25,808.102,-p_aSW_directSW_diffuseLW_in,237.422,,,,,2.5,0.597,0,0.0,0,0,1,483.73,469.022,-62.453,77.16,0,0,0,0,0,0
7090,2020-03-17 12:45:00,0.696,14.1,42.9,1.0,590.834,125.07,0.0,6.9,808.036,-p_aSW_directSW_diffuseLW_in,237.463,,,,,2.5,0.597,0,0.0,0,0,1,448.028,465.338,-62.412,45.102,0,0,0,0,0,0
7091,2020-03-17 13:00:00,0.677,14.5,40.55,1.25,585.569,124.666,0.0,6.7,807.971,-p_aSW_directSW_diffuseLW_in,237.503,,,,13.511,2.5,0.596,0,0.0,0,0,1,457.254,461.653,-62.372,57.972,0,0,0,0,0,0
7092,2020-03-17 13:15:00,0.655,14.7,37.9,1.0,566.938,122.992,0.0,6.3,807.962,-p_aSW_directSW_diffuseLW_in,238.188,,,,,2.5,0.596,0,0.0,0,0,1,433.785,448.454,-61.687,47.017,0,0,0,0,0,0
7093,2020-03-17 13:30:00,0.63,14.75,40.3,1.8,548.308,121.318,0.0,6.75,807.952,-p_aSW_directSW_diffuseLW_in,238.874,,,,,2.5,0.596,0,0.0,0,0,1,459.174,435.257,-61.001,84.917,0,0,0,0,0,0
7094,2020-03-17 13:45:00,0.602,14.5,41.8,1.5,529.677,119.645,0.0,6.9,807.943,-p_aSW_directSW_diffuseLW_in,239.56,,,,,2.5,0.596,0,0.0,0,0,1,431.309,422.059,-60.315,69.564,0,0,0,0,0,0
7095,2020-03-17 14:00:00,0.571,14.5,42.45,0.75,511.046,117.971,0.0,7.0,807.934,-p_aSW_directSW_diffuseLW_in,240.245,,,,14.708,2.5,0.595,0,0.0,0,0,1,384.013,408.861,-59.63,34.782,0,0,0,0,0,0
7096,2020-03-17 14:15:00,0.539,14.0,42.9,0.5,475.339,117.695,0.0,6.9,807.86,-p_aSW_directSW_diffuseLW_in,240.776,,,,,2.5,0.595,0,0.0,0,0,1,348.76,385.472,-59.099,22.386,0,0,0,0,0,0
7097,2020-03-17 14:30:00,0.504,12.95,46.3,0.25,439.632,117.42,0.0,6.95,807.787,-p_aSW_directSW_diffuseLW_in,241.308,,,,,2.5,0.595,0,0.0,0,0,1,313.87,362.084,-58.567,10.353,0,0,0,0,0,0
7098,2020-03-17 14:45:00,0.468,11.7,49.9,0.5,403.925,117.144,0.0,6.9,807.714,-p_aSW_directSW_diffuseLW_in,241.839,,,,,2.5,0.595,0,0.0,0,0,1,299.364,338.695,-58.036,18.705,0,0,0,0,0,0
7099,2020-03-17 15:00:00,0.43,11.1,54.0,0.25,368.218,116.868,0.0,7.15,807.64,-p_aSW_directSW_diffuseLW_in,242.37,,,,14.859,2.5,0.594,0,0.0,0,0,1,266.673,315.306,-57.505,8.872,0,0,0,0,0,0
7100,2020-03-17 15:15:00,0.391,10.6,56.8,0.5,333.965,110.223,0.0,7.3,807.574,-p_aSW_directSW_diffuseLW_in,241.936,,,,,2.5,0.594,0,0.0,0,0,1,247.727,288.722,-57.939,16.944,0,0,0,0,0,0
7101,2020-03-17 15:30:00,0.351,10.05,59.35,1.0,299.712,103.578,0.0,7.3,807.507,-p_aSW_directSW_diffuseLW_in,241.502,,,,,2.5,0.594,0,0.0,0,0,1,235.892,262.138,-58.373,32.126,0,0,0,0,0,0
7102,2020-03-17 15:45:00,0.309,9.5,59.9,1.0,265.46,96.932,0.0,7.1,807.44,-p_aSW_directSW_diffuseLW_in,241.068,,,,,2.5,0.594,0,0.0,0,0,1,207.114,235.555,-58.807,30.366,0,0,0,0,0,0
7103,2020-03-17 16:00:00,0.267,9.05,61.7,0.5,231.207,90.287,0.0,7.1,807.374,-p_aSW_directSW_diffuseLW_in,240.634,,,,5.69,2.5,0.593,0,0.0,0,0,1,164.193,208.971,-59.241,14.462,0,0,0,0,0,0
7104,2020-03-17 16:15:00,0.224,8.7,64.1,1.0,196.868,80.687,0.0,7.2,807.392,-p_aSW_directSW_diffuseLW_in,238.863,,,,,2.5,0.593,0,0.0,0,0,1,147.206,180.411,-61.012,27.807,0,0,0,0,0,0
7105,2020-03-17 16:30:00,0.181,8.35,63.6,1.25,162.528,71.088,0.0,7.0,807.411,-p_aSW_directSW_diffuseLW_in,237.092,,,,,2.5,0.593,0,0.0,0,0,1,122.429,151.85,-62.783,33.361,0,0,0,0,0,0
7106,2020-03-17 16:45:00,0.137,8.0,63.9,0.5,128.188,61.488,0.0,6.9,807.43,-p_aSW_directSW_diffuseLW_in,235.321,,,,,2.5,0.593,0,0.0,0,0,1,71.521,123.289,-64.554,12.785,0,0,0,0,0,0
7107,2020-03-17 17:00:00,0.092,7.75,65.05,0.75,93.849,51.888,0.0,6.85,807.448,-p_aSW_directSW_diffuseLW_in,233.55,,,,4.129,2.5,0.592,0,0.0,0,0,1,46.984,94.729,-66.325,18.579,0,0,0,0,0,0
7108,2020-03-17 17:15:00,0.048,7.4,65.2,1.0,71.85,40.907,0.0,6.7,807.473,-p_aSW_directSW_diffuseLW_in,232.98,,,,,2.5,0.592,0,0.0,0,0,1,30.052,73.292,-66.895,23.654,0,0,0,0,0,0
7109,2020-03-17 17:30:00,0.003,7.15,66.8,0.75,49.852,29.926,0.0,6.75,807.498,-p_aSW_directSW_diffuseLW_in,232.41,,,,,2.5,0.592,0,0.0,0,0,1,1.533,51.856,-67.465,17.142,0,0,0,0,0,0
7110,2020-03-17 17:45:00,0.0,6.8,67.9,1.5,27.853,18.945,0.0,6.7,807.523,-p_aSW_directSW_diffuseLW_in,231.841,,,,,2.5,0.592,0,0.0,0,0,1,-5.009,30.419,-68.034,32.606,0,0,0,0,0,0
7111,2020-03-17 18:00:00,0.0,6.5,68.6,2.1,5.854,7.964,0.0,6.65,807.548,-p_aSW_directSW_diffuseLW_in,231.271,,,,2.408,2.5,0.591,0,0.0,0,0,1,-15.986,8.982,-68.604,43.636,0,0,0,0,0,0
7112,2020-03-17 18:15:00,0.0,6.2,70.3,1.5,4.39,5.973,0.0,6.7,807.67,-p_aSW_directSW_diffuseLW_in,231.38,,,,,2.5,0.591,0,0.0,0,0,1,-32.024,6.736,-68.495,29.735,0,0,0,0,0,0
7113,2020-03-17 18:30:00,0.0,6.0,69.5,1.55,2.927,3.982,0.0,6.5,807.791,-p_aSW_directSW_diffuseLW_in,231.489,,,,,2.5,0.591,0,0.0,0,0,1,-34.156,4.491,-68.386,29.739,0,0,0,0,0,0
7114,2020-03-17 18:45:00,0.0,5.8,70.7,2.1,1.463,1.991,0.0,6.5,807.912,-p_aSW_directSW_diffuseLW_in,231.598,,,,,2.5,0.591,0,0.0,0,0,1,-27.077,2.245,-68.277,38.955,0,0,0,0,0,0
7115,2020-03-17 19:00:00,0.0,5.65,70.95,1.8,0.0,0.0,0.0,6.45,808.034,-p_aSW_directSW_diffuseLW_in,231.707,,,,1.41,2.5,0.59,0,0.0,0,0,1,-35.637,0.0,-68.168,32.531,0,0,0,0,0,0
7116,2020-03-17 19:15:00,0.0,5.6,72.7,1.5,0.0,0.0,0.0,6.6,808.097,-p_aSW_directSW_diffuseLW_in,231.501,,,,,2.5,0.59,0,0.0,0,0,1,-41.502,0.0,-68.374,26.871,0,0,0,0,0,0
7117,2020-03-17 19:30:00,0.0,5.35,73.75,1.5,0.0,0.0,0.0,6.6,808.16,-p_aSW_directSW_diffuseLW_in,231.295,,,,,2.5,0.59,0,0.0,0,0,1,-42.906,0.0,-68.58,25.674,0,0,0,0,0,0
7118,2020-03-17 19:45:00,0.0,5.2,73.7,1.5,0.0,0.0,0.0,6.5,808.222,-p_aSW_directSW_diffuseLW_in,231.089,,,,,2.5,0.59,0,0.0,0,0,1,-43.83,0.0,-68.786,24.956,0,0,0,0,0,0
7119,2020-03-17 20:00:00,0.0,5.0,74.5,1.0,0.0,0.0,0.0,6.5,808.285,-p_aSW_directSW_diffuseLW_in,230.883,,,,1.098,2.5,0.589,0,0.0,0,0,1,-52.993,0.0,-68.992,15.999,0,0,0,0,0,0
7120,2020-03-17 20:15:00,0.0,4.8,75.3,1.5,0.0,0.0,0.0,6.5,808.311,-p_aSW_directSW_diffuseLW_in,231.562,,,,,2.5,0.589,0,0.0,0,0,1,-45.274,0.0,-68.313,23.039,0,0,0,0,0,0
7121,2020-03-17 20:30:00,0.0,4.75,76.05,1.25,0.0,0.0,0.0,6.5,808.337,-p_aSW_directSW_diffuseLW_in,232.242,,,,,2.5,0.589,0,0.0,0,0,1,-48.633,0.0,-67.633,19.0,0,0,0,0,0,0
7122,2020-03-17 20:45:00,0.0,4.7,76.3,1.5,0.0,0.0,0.0,6.5,808.363,-p_aSW_directSW_diffuseLW_in,232.921,,,,,2.5,0.589,0,0.0,0,0,1,-44.393,0.0,-66.954,22.56,0,0,0,0,0,0
7123,2020-03-17 21:00:00,0.0,4.7,75.5,1.55,0.0,0.0,0.0,6.45,808.389,-p_aSW_directSW_diffuseLW_in,233.6,,,,-0.948,2.5,0.588,0,0.0,0,0,1,-42.962,0.0,-66.275,23.313,0,0,0,0,0,0
7124,2020-03-17 21:15:00,0.0,4.6,75.8,1.0,0.0,0.0,0.0,6.4,808.455,-p_aSW_directSW_diffuseLW_in,232.385,,,,,2.5,0.588,0,0.0,0,0,1,-52.768,0.0,-67.49,14.722,0,0,0,0,0,0
7125,2020-03-17 21:30:00,0.0,4.55,76.9,1.0,0.0,0.0,0.0,6.5,808.522,-p_aSW_directSW_diffuseLW_in,231.17,,,,,2.5,0.588,0,0.0,0,0,1,-54.142,0.0,-68.705,14.563,0,0,0,0,0,0
7126,2020-03-17 21:45:00,0.0,4.5,76.9,1.5,0.0,0.0,0.0,6.5,808.588,-p_aSW_directSW_diffuseLW_in,229.955,,,,,2.5,0.588,0,0.0,0,0,1,-48.313,0.0,-69.92,21.606,0,0,0,0,0,0
7127,2020-03-17 22:00:00,0.0,4.65,75.8,1.5,0.0,0.0,0.0,6.45,808.654,-p_aSW_directSW_diffuseLW_in,228.74,,,,-0.845,2.5,0.587,0,0.0,0,0,1,-48.806,0.0,-71.135,22.328,0,0,0,0,0,0
7128,2020-03-17 22:15:00,0.0,4.7,76.3,1.0,0.0,0.0,0.0,6.5,808.58,-p_aSW_directSW_diffuseLW_in,228.628,,,,,2.5,0.587,0,0.0,0,0,1,-56.202,0.0,-71.247,15.044,0,0,0,0,0,0
7129,2020-03-17 22:30:00,0.0,4.8,75.55,1.0,0.0,0.0,0.0,6.5,808.506,-p_aSW_directSW_diffuseLW_in,228.516,,,,,2.5,0.587,0,0.0,0,0,1,-55.996,0.0,-71.359,15.363,0,0,0,0,0,0
7130,2020-03-17 22:45:00,0.0,4.9,74.7,1.5,0.0,0.0,0.0,6.5,808.433,-p_aSW_directSW_diffuseLW_in,228.403,,,,,2.5,0.587,0,0.0,0,0,1,-47.949,0.0,-71.472,23.522,0,0,0,0,0,0
7131,2020-03-17 23:00:00,0.0,4.85,75.55,1.8,0.0,0.0,0.0,6.55,808.359,-p_aSW_directSW_diffuseLW_in,228.291,,,,-0.043,2.5,0.586,0,0.0,0,0,1,-43.647,0.0,-71.584,27.936,0,0,0,0,0,0
7132,2020-03-17 23:15:00,0.0,4.7,74.2,1.5,0.0,0.0,0.0,6.3,808.251,-p_aSW_directSW_diffuseLW_in,227.872,,,,,2.5,0.586,0,0.0,0,0,1,-49.445,0.0,-72.003,22.557,0,0,0,0,0,0
7133,2020-03-17 23:30:00,0.0,4.7,74.7,1.8,0.0,0.0,0.0,6.4,808.144,-p_aSW_directSW_diffuseLW_in,227.452,,,,,2.5,0.586,0,0.0,0,0,1,-45.358,0.0,-72.423,27.065,0,0,0,0,0,0
7134,2020-03-17 23:45:00,0.0,4.6,75.2,1.5,0.0,0.0,0.0,6.4,808.036,-p_aSW_directSW_diffuseLW_in,227.032,,,,,2.5,0.586,0,0.0,0,0,1,-50.771,0.0,-72.843,22.071,0,0,0,0,0,0
7135,2020-03-18 00:00:00,0.0,4.6,74.7,1.55,0.0,0.0,0.0,6.3,807.928,-p_aSW_directSW_diffuseLW_in,226.613,,,,-0.795,2.5,0.585,0,0.0,0,0,1,-50.458,0.0,-73.262,22.804,0,0,0,0,0,0
7136,2020-03-18 00:15:00,0.0,4.6,74.7,1.5,0.0,0.0,0.0,6.3,807.849,-p_aSW_directSW_diffuseLW_in,226.573,,,,,2.5,0.585,0,0.0,0,0,1,-51.235,0.0,-73.302,22.066,0,0,0,0,0,0
7137,2020-03-18 00:30:00,0.0,4.55,74.95,1.5,0.0,0.0,0.0,6.3,807.77,-p_aSW_directSW_diffuseLW_in,226.533,,,,,2.5,0.585,0,0.0,0,0,1,-51.517,0.0,-73.342,21.824,0,0,0,0,0,0
7138,2020-03-18 00:45:00,0.0,4.4,76.3,1.0,0.0,0.0,0.0,6.4,807.691,-p_aSW_directSW_diffuseLW_in,226.493,,,,,2.5,0.585,0,0.0,0,0,1,-59.313,0.0,-73.382,14.068,0,0,0,0,0,0
7139,2020-03-18 01:00:00,0.0,4.25,76.55,1.25,0.0,0.0,0.0,6.3,807.612,-p_aSW_directSW_diffuseLW_in,226.453,,,,-0.182,2.5,0.584,0,0.0,0,0,1,-56.437,0.0,-73.422,16.984,0,0,0,0,0,0
7140,2020-03-18 01:15:00,0.0,4.1,76.8,0.5,0.0,0.0,0.0,6.3,807.541,-p_aSW_directSW_diffuseLW_in,226.862,,,,,2.5,0.584,0,0.0,0,0,1,-66.459,0.0,-73.013,6.553,0,0,0,0,0,0
7141,2020-03-18 01:30:00,0.0,3.85,77.3,1.0,0.0,0.0,0.0,6.2,807.47,-p_aSW_directSW_diffuseLW_in,227.272,,,,,2.5,0.584,0,0.0,0,0,1,-60.296,0.0,-72.603,12.306,0,0,0,0,0,0
7142,2020-03-18 01:45:00,0.0,3.7,77.3,0.5,0.0,0.0,0.0,6.2,807.399,-p_aSW_directSW_diffuseLW_in,227.682,,,,,2.5,0.584,0,0.0,0,0,1,-66.28,0.0,-72.193,5.913,0,0,0,0,0,0
7143,2020-03-18 02:00:00,0.0,3.6,77.8,1.5,0.0,0.0,0.0,6.1,807.328,-p_aSW_directSW_diffuseLW_in,228.091,,,,-1.816,2.5,0.583,0,0.0,0,0,1,-54.526,0.0,-71.784,17.258,0,0,0,0,0,0
7144,2020-03-18 02:15:00,0.0,3.4,78.9,1.5,0.0,0.0,0.0,6.1,807.296,-p_aSW_directSW_diffuseLW_in,227.467,,,,,2.5,0.583,0,0.0,0,0,1,-56.109,0.0,-72.408,16.299,0,0,0,0,0,0
7145,2020-03-18 02:30:00,0.0,3.3,78.9,2.1,0.0,0.0,0.0,6.1,807.264,-p_aSW_directSW_diffuseLW_in,226.844,,,,,2.5,0.583,0,0.0,0,0,1,-50.885,0.0,-73.031,22.146,0,0,0,0,0,0
7146,2020-03-18 02:45:00,0.0,3.3,78.9,1.5,0.0,0.0,0.0,6.1,807.232,-p_aSW_directSW_diffuseLW_in,226.22,,,,,2.5,0.583,0,0.0,0,0,1,-57.837,0.0,-73.655,15.818,0,0,0,0,0,0
7147,2020-03-18 03:00:00,0.0,3.3,78.9,1.5,0.0,0.0,0.0,6.1,807.2,-p_aSW_directSW_diffuseLW_in,225.596,,,,-2.788,2.5,0.583,0,0.0,0,0,1,-58.461,0.0,-74.279,15.817,0,0,0,0,0,0
7148,2020-03-18 03:15:00,0.0,3.3,78.9,2.1,0.0,0.0,0.0,6.1,807.132,-p_aSW_directSW_diffuseLW_in,226.215,,,,,2.5,0.582,0,0.0,0,0,1,-51.517,0.0,-73.66,22.142,0,0,0,0,0,0
7149,2020-03-18 03:30:00,0.0,3.25,78.9,1.8,0.0,0.0,0.0,6.1,807.064,-p_aSW_directSW_diffuseLW_in,226.834,,,,,2.5,0.582,0,0.0,0,0,1,-54.35,0.0,-73.041,18.69,0,0,0,0,0,0
7150,2020-03-18 03:45:00,0.0,3.3,78.9,1.5,0.0,0.0,0.0,6.1,806.996,-p_aSW_directSW_diffuseLW_in,227.454,,,,,2.5,0.582,0,0.0,0,0,1,-56.607,0.0,-72.421,15.813,0,0,0,0,0,0
7151,2020-03-18 04:00:00,0.0,3.2,78.9,2.1,0.0,0.0,0.0,6.1,806.928,-p_aSW_directSW_diffuseLW_in,228.073,,,,-1.203,2.5,0.582,0,0.0,0,0,1,-50.336,0.0,-71.802,21.466,0,0,0,0,0,0
