,When,T_a,RH,p_a,v_a,SnowHeight,SW_global,LW_in,SW_diffuse,SW_direct
246,2020-12-16 13:30:00,0.102,8.042,67.305,4.07,104.4,638.774,191.64,159.6935,479.08050000000003
247,2020-12-16 13:45:00,0.196,7.066,67.293,4.444,104.6,617.263,190.038,154.31575,462.94725000000005
248,2020-12-16 14:00:00,0.289,6.09,67.28,4.819,104.8,595.753,188.435,148.93825,446.81475
249,2020-12-16 14:15:00,0.234,5.763,67.275,4.975,104.85,565.528,187.487,141.382,424.146
250,2020-12-16 14:30:00,0.179,5.437,67.269,5.131,104.9,535.304,186.539,133.826,401.47799999999995
251,2020-12-16 14:45:00,0.165,5.395,67.272,4.983,104.75,496.934,186.056,124.2335,372.70050000000003
252,2020-12-16 15:00:00,0.151,5.354,67.275,4.835,104.6,458.564,185.573,114.641,343.923
253,2020-12-16 15:15:00,0.081,5.437,67.28,4.908,104.65,414.339,184.829,103.58475,310.75425
254,2020-12-16 15:30:00,0.011,5.52,67.286,4.982,104.7,370.114,184.084,92.5285,277.58549999999997
255,2020-12-16 15:45:00,-0.138,5.631,67.289,5.187,104.6,313.628,183.218,78.407,235.221
256,2020-12-16 16:00:00,-0.287,5.743,67.291,5.393,104.5,257.143,182.353,64.28575,192.85724999999996
257,2020-12-16 16:15:00,-0.44,5.902,67.295,4.711,104.5,209.303,181.296,52.32575,156.97725
258,2020-12-16 16:30:00,-0.594,6.06,67.298,4.029,104.5,161.464,180.24,40.366,121.098
259,2020-12-16 16:45:00,-1.045,6.753,67.306,3.687,104.5,85.515,179.148,21.37875,64.13625
260,2020-12-16 17:00:00,-1.496,7.445,67.314,3.345,104.5,9.566,178.056,2.3915,7.1745
261,2020-12-16 17:15:00,-1.721,7.769,67.324,3.187,104.5,3.684,177.378,0.921,2.763
262,2020-12-16 17:30:00,-1.945,8.093,67.333,3.029,104.5,-2.198,176.701,-0.5495,-1.6484999999999999
263,2020-12-16 17:45:00,-2.199,9.005,67.346,3.015,104.5,-4.127,176.674,-1.03175,-3.09525
264,2020-12-16 18:00:00,-2.452,9.917,67.359,3.0,104.5,-6.057,176.646,-1.51425,-4.54275
265,2020-12-16 18:15:00,-2.687,10.654,67.374,2.878,104.55,-6.042,176.762,-1.5105,-4.531499999999999
266,2020-12-16 18:30:00,-2.922,11.392,67.389,2.755,104.6,-6.028,176.876,-1.507,-4.521
267,2020-12-16 18:45:00,-3.061,11.863,67.399,2.669,104.55,-5.744,176.691,-1.436,-4.308
268,2020-12-16 19:00:00,-3.2,12.335,67.409,2.582,104.5,-5.461,176.506,-1.36525,-4.095750000000001
269,2020-12-16 19:15:00,-3.352,12.809,67.416,2.34,104.5,-5.454,176.439,-1.3635,-4.0905
270,2020-12-16 19:30:00,-3.503,13.283,67.424,2.098,104.5,-5.448,176.372,-1.362,-4.086
271,2020-12-16 19:45:00,-3.712,14.043,67.435,2.327,104.55,-5.459,176.39,-1.36475,-4.09425
272,2020-12-16 20:00:00,-3.921,14.803,67.447,2.556,104.6,-5.47,176.408,-1.3675,-4.1025
273,2020-12-16 20:15:00,-4.037,15.308,67.457,2.587,104.5,-5.335,176.167,-1.33375,-4.00125
274,2020-12-16 20:30:00,-4.153,15.813,67.468,2.618,104.4,-5.2,175.927,-1.3,-3.9000000000000004
275,2020-12-16 20:45:00,-4.254,16.013,67.478,2.698,104.5,-5.327,175.721,-1.33175,-3.99525
276,2020-12-16 21:00:00,-4.354,16.212,67.489,2.778,104.6,-5.455,175.514,-1.36375,-4.0912500000000005
277,2020-12-16 21:15:00,-4.527,16.714,67.502,2.428,104.65,-5.391,175.274,-1.34775,-4.0432500000000005
278,2020-12-16 21:30:00,-4.7,17.216,67.514,2.079,104.7,-5.328,175.035,-1.332,-3.9960000000000004
279,2020-12-16 21:45:00,-4.878,17.731,67.523,2.387,104.65,-5.195,174.857,-1.29875,-3.89625
280,2020-12-16 22:00:00,-5.057,18.246,67.531,2.696,104.6,-5.062,174.68,-1.2655,-3.7965
281,2020-12-16 22:15:00,-5.237,18.82,67.544,2.553,104.5,-5.091,174.57,-1.27275,-3.81825
282,2020-12-16 22:30:00,-5.417,19.395,67.556,2.41,104.4,-5.12,174.46,-1.28,-3.84
283,2020-12-16 22:45:00,-5.563,19.744,67.562,2.512,104.4,-5.105,174.294,-1.27625,-3.8287500000000003
284,2020-12-16 23:00:00,-5.71,20.093,67.569,2.615,104.4,-5.089,174.129,-1.27225,-3.8167500000000003
285,2020-12-16 23:15:00,-5.8,20.507,67.572,2.134,104.45,-5.047,173.947,-1.26175,-3.7852499999999996
286,2020-12-16 23:30:00,-5.89,20.921,67.575,1.654,104.5,-5.004,173.765,-1.251,-3.7529999999999997
287,2020-12-16 23:45:00,-6.537,21.893,67.572,2.281,104.45,-4.953,173.127,-1.23825,-3.7147500000000004
288,2020-12-17 00:00:00,-7.184,22.865,67.57,2.908,104.4,-4.901,172.488,-1.22525,-3.67575
289,2020-12-17 00:15:00,-7.759,23.65,67.57,2.234,104.4,-5.274,172.009,-1.3185,-3.9555
290,2020-12-17 00:30:00,-8.334,24.436,67.569,1.56,104.4,-5.647,171.529,-1.41175,-4.235250000000001
291,2020-12-17 00:45:00,-8.385,24.771,67.57,1.432,104.5,-4.428,170.883,-1.107,-3.3209999999999997
292,2020-12-17 01:00:00,-8.437,25.106,67.571,1.304,104.6,-3.209,170.236,-0.80225,-2.40675
293,2020-12-17 01:15:00,-8.606,25.55,67.578,1.296,104.6,-3.897,170.157,-0.97425,-2.9227499999999997
294,2020-12-17 01:30:00,-8.775,25.994,67.584,1.288,104.6,-4.584,170.077,-1.146,-3.4379999999999997
295,2020-12-17 01:45:00,-8.675,26.43,67.594,1.388,104.6,-3.999,170.254,-0.99975,-2.99925
296,2020-12-17 02:00:00,-8.574,26.866,67.604,1.488,104.6,-3.413,170.432,-0.85325,-2.5597499999999997
297,2020-12-17 02:15:00,-8.774,27.271,67.616,1.16,104.5,-3.731,170.276,-0.93275,-2.79825
298,2020-12-17 02:30:00,-8.975,27.676,67.627,0.832,104.4,-4.05,170.12,-1.0125,-3.0374999999999996
299,2020-12-17 02:45:00,-9.033,28.225,67.631,0.706,104.35,-3.234,169.872,-0.8085,-2.4255
300,2020-12-17 03:00:00,-9.09,28.773,67.634,0.58,104.3,-2.419,169.625,-0.60475,-1.81425
301,2020-12-17 03:15:00,-9.191,29.048,67.639,0.529,104.3,-2.22,169.544,-0.555,-1.665
302,2020-12-17 03:30:00,-9.292,29.323,67.644,0.477,104.3,-2.02,169.462,-0.505,-1.5150000000000001
303,2020-12-17 03:45:00,-9.432,29.654,67.65,0.508,104.25,-1.626,169.204,-0.4065,-1.2195
304,2020-12-17 04:00:00,-9.572,29.985,67.656,0.538,104.2,-1.231,168.945,-0.30775,-0.9232500000000001
305,2020-12-17 04:15:00,-9.394,30.608,67.663,0.921,104.25,-1.385,168.935,-0.34625,-1.03875
306,2020-12-17 04:30:00,-9.217,31.23,67.669,1.303,104.3,-1.539,168.925,-0.38475,-1.15425
307,2020-12-17 04:45:00,-9.671,31.261,67.679,0.891,104.35,-2.776,168.765,-0.694,-2.082
308,2020-12-17 05:00:00,-10.124,31.293,67.689,0.48,104.4,-4.014,168.606,-1.0035,-3.0105000000000004
309,2020-12-17 05:15:00,-10.035,30.953,67.709,0.599,104.35,-2.929,168.101,-0.73225,-2.1967499999999998
310,2020-12-17 05:30:00,-9.946,30.613,67.729,0.717,104.3,-1.845,167.597,-0.46125,-1.38375
311,2020-12-17 05:45:00,-10.166,31.532,67.745,0.618,104.3,-1.989,167.41,-0.49725,-1.4917500000000001
312,2020-12-17 06:00:00,-10.386,32.452,67.761,0.519,104.3,-2.132,167.222,-0.533,-1.5990000000000002
313,2020-12-17 06:15:00,-10.469,32.891,67.776,0.542,104.3,-1.634,166.881,-0.4085,-1.2254999999999998
314,2020-12-17 06:30:00,-10.552,33.33,67.792,0.566,104.3,-1.137,166.54,-0.28425,-0.85275
315,2020-12-17 06:45:00,-10.509,33.206,67.813,0.663,104.25,-1.385,166.55,-0.34625,-1.03875
316,2020-12-17 07:00:00,-10.466,33.083,67.834,0.759,104.2,-1.633,166.561,-0.40825,-1.22475
317,2020-12-17 07:15:00,-10.732,33.672,67.857,0.726,104.25,0.262,166.478,0.0655,0.1965
318,2020-12-17 07:30:00,-10.998,34.262,67.881,0.692,104.3,2.157,166.395,0.53925,1.61775
319,2020-12-17 07:45:00,-11.107,35.401,67.901,0.783,104.3,35.199,166.348,8.79975,26.39925
320,2020-12-17 08:00:00,-11.216,36.541,67.921,0.873,104.3,68.241,166.301,17.06025,51.18075
321,2020-12-17 08:15:00,-10.621,36.466,67.939,0.669,104.2,112.602,167.68,28.1505,84.45150000000001
322,2020-12-17 08:30:00,-10.026,36.392,67.956,0.466,104.1,156.962,169.059,39.2405,117.72149999999999
323,2020-12-17 08:45:00,-9.952,35.981,67.974,0.548,104.05,206.847,170.233,51.71175,155.13525
324,2020-12-17 09:00:00,-9.877,35.57,67.992,0.63,104.0,256.732,171.408,64.183,192.54900000000004
325,2020-12-17 09:15:00,-9.428,34.229,68.011,0.604,104.3,304.806,172.923,76.2015,228.60449999999997
326,2020-12-17 09:30:00,-8.978,32.889,68.029,0.577,104.6,352.879,174.438,88.21975,264.65925000000004
327,2020-12-17 09:45:00,-8.417,31.525,68.043,0.63,104.35,394.925,176.065,98.73125,296.19375
328,2020-12-17 10:00:00,-7.856,30.161,68.056,0.682,104.1,436.971,177.692,109.24275,327.72825
329,2020-12-17 10:15:00,-7.587,30.104,68.06,0.74,104.3,474.452,179.358,118.613,355.839
330,2020-12-17 10:30:00,-7.318,30.048,68.064,0.797,104.5,511.934,181.023,127.9835,383.95050000000003
331,2020-12-17 10:45:00,-6.809,29.858,68.053,0.852,104.45,511.161,181.486,127.79025,383.37075
332,2020-12-17 11:00:00,-6.299,29.668,68.042,0.907,104.4,510.388,181.949,127.597,382.791
333,2020-12-17 11:15:00,-6.108,28.686,68.025,1.003,104.55,546.206,183.63,136.5515,409.6545
334,2020-12-17 11:30:00,-5.916,27.705,68.008,1.099,104.7,582.025,185.312,145.50625,436.51874999999995
335,2020-12-17 11:45:00,-5.52,26.517,67.984,1.181,104.85,611.249,186.524,152.81225,458.43675
336,2020-12-17 12:00:00,-5.124,25.329,67.961,1.263,105.0,640.472,187.736,160.118,480.354
337,2020-12-17 12:15:00,-5.019,24.454,67.935,1.243,104.75,644.793,188.463,161.19825,483.59475
338,2020-12-17 12:30:00,-4.914,23.58,67.91,1.223,104.5,649.113,189.19,162.27825,486.83475000000004
339,2020-12-17 12:45:00,-4.598,22.115,67.883,1.365,104.7,645.2,189.44,161.3,483.90000000000003
340,2020-12-17 13:00:00,-4.282,20.65,67.857,1.507,104.9,641.287,189.69,160.32175,480.96525
341,2020-12-17 13:15:00,-4.011,20.292,67.827,1.569,105.0,629.403,190.041,157.35075,472.05225
342,2020-12-17 13:30:00,-3.74,19.933,67.797,1.63,105.1,617.519,190.391,154.37975,463.13925
343,2020-12-17 13:45:00,-3.468,19.438,67.773,1.648,104.8,596.399,190.599,149.09975,447.29925000000003
344,2020-12-17 14:00:00,-3.195,18.942,67.748,1.666,104.5,575.279,190.807,143.81975,431.45925
345,2020-12-17 14:15:00,-3.055,18.498,67.728,2.042,104.65,547.525,190.867,136.88125,410.64374999999995
346,2020-12-17 14:30:00,-2.915,18.054,67.708,2.418,104.8,519.771,190.928,129.94275,389.82824999999997
347,2020-12-17 14:45:00,-2.789,18.25,67.691,2.499,104.6,483.25,190.809,120.8125,362.4375
348,2020-12-17 15:00:00,-2.663,18.445,67.673,2.58,104.4,446.73,190.69,111.6825,335.0475
349,2020-12-17 15:15:00,-2.848,18.289,67.656,3.12,104.45,405.132,189.914,101.283,303.849
350,2020-12-17 15:30:00,-3.033,18.132,67.639,3.66,104.5,363.534,189.138,90.8835,272.65049999999997
351,2020-12-17 15:45:00,-3.048,17.319,67.625,3.786,104.4,316.034,187.859,79.0085,237.0255
352,2020-12-17 16:00:00,-3.063,16.505,67.612,3.913,104.3,268.534,186.579,67.1335,201.4005
353,2020-12-17 16:15:00,-3.177,16.248,67.602,3.947,104.15,215.816,185.504,53.954,161.862
354,2020-12-17 16:30:00,-3.291,15.991,67.593,3.981,104.0,163.099,184.429,40.77475,122.32424999999999
355,2020-12-17 16:45:00,-3.704,16.074,67.589,3.59,104.1,86.0,182.658,21.5,64.5
356,2020-12-17 17:00:00,-4.117,16.156,67.586,3.199,104.2,8.901,180.887,2.22525,6.67575
357,2020-12-17 17:15:00,-4.31,16.256,67.585,3.004,104.15,3.546,180.133,0.8865,2.6595
358,2020-12-17 17:30:00,-4.503,16.357,67.585,2.809,104.1,-1.809,179.378,-0.45225,-1.35675
359,2020-12-17 17:45:00,-4.623,16.686,67.59,2.648,104.1,-3.651,179.155,-0.91275,-2.73825
360,2020-12-17 18:00:00,-4.743,17.016,67.595,2.487,104.1,-5.493,178.932,-1.37325,-4.11975
361,2020-12-17 18:15:00,-4.872,17.53,67.601,2.381,104.1,-5.411,178.958,-1.35275,-4.058249999999999
362,2020-12-17 18:30:00,-5.001,18.045,67.607,2.274,104.1,-5.329,178.985,-1.33225,-3.9967499999999996
363,2020-12-17 18:45:00,-5.537,18.75,67.615,1.72,104.1,-5.554,178.674,-1.3885,-4.1655
364,2020-12-17 19:00:00,-6.073,19.456,67.623,1.166,104.1,-5.779,178.362,-1.44475,-4.33425
365,2020-12-17 19:15:00,-6.209,20.096,67.634,1.247,104.05,-5.136,178.026,-1.284,-3.8520000000000003
366,2020-12-17 19:30:00,-6.346,20.736,67.645,1.328,104.0,-4.492,177.691,-1.123,-3.3689999999999998
367,2020-12-17 19:45:00,-6.838,21.471,67.656,0.912,104.05,-4.316,177.278,-1.079,-3.237
368,2020-12-17 20:00:00,-7.331,22.206,67.667,0.496,104.1,-4.139,176.865,-1.03475,-3.1042500000000004
369,2020-12-17 20:15:00,-7.322,22.399,67.675,0.616,104.1,-3.703,176.295,-0.92575,-2.77725
370,2020-12-17 20:30:00,-7.313,22.591,67.683,0.736,104.1,-3.266,175.725,-0.8165,-2.4495
371,2020-12-17 20:45:00,-7.464,23.003,67.688,0.609,104.1,-3.095,175.356,-0.77375,-2.32125
372,2020-12-17 21:00:00,-7.615,23.414,67.693,0.482,104.1,-2.924,174.986,-0.731,-2.193
373,2020-12-17 21:15:00,-7.802,23.687,67.697,0.654,104.15,-2.662,174.628,-0.6655,-1.9965
374,2020-12-17 21:30:00,-7.989,23.96,67.701,0.827,104.2,-2.399,174.269,-0.59975,-1.79925
375,2020-12-17 21:45:00,-7.705,24.07,67.705,1.026,104.0,-2.467,174.164,-0.61675,-1.85025
376,2020-12-17 22:00:00,-7.421,24.179,67.709,1.225,103.8,-2.535,174.06,-0.63375,-1.90125
377,2020-12-17 22:15:00,-7.795,24.385,67.709,1.118,103.85,-3.179,173.854,-0.79475,-2.3842499999999998
378,2020-12-17 22:30:00,-8.169,24.591,67.71,1.012,103.9,-3.822,173.649,-0.9555,-2.8665000000000003
379,2020-12-17 22:45:00,-8.155,24.813,67.711,0.794,104.0,-3.263,173.302,-0.81575,-2.44725
380,2020-12-17 23:00:00,-8.14,25.036,67.712,0.576,104.1,-2.703,172.955,-0.67575,-2.02725
381,2020-12-17 23:15:00,-8.456,25.588,67.71,0.701,104.05,-2.751,172.492,-0.68775,-2.06325
382,2020-12-17 23:30:00,-8.771,26.14,67.708,0.826,104.0,-2.799,172.03,-0.69975,-2.09925
383,2020-12-17 23:45:00,-9.19,27.578,67.711,0.809,103.95,-2.967,171.348,-0.74175,-2.22525
384,2020-12-18 00:00:00,-9.61,29.016,67.714,0.793,103.9,-3.135,170.666,-0.78375,-2.35125
385,2020-12-18 00:15:00,-9.538,29.297,67.714,0.812,103.9,-2.954,170.753,-0.7385,-2.2155
386,2020-12-18 00:30:00,-9.466,29.578,67.714,0.831,103.9,-2.772,170.839,-0.693,-2.0789999999999997
387,2020-12-18 00:45:00,-9.789,30.449,67.708,0.676,103.95,-2.427,170.609,-0.60675,-1.8202500000000001
388,2020-12-18 01:00:00,-10.112,31.32,67.702,0.521,104.0,-2.081,170.378,-0.52025,-1.56075
389,2020-12-18 01:15:00,-10.076,31.589,67.702,0.574,103.975,-1.996,170.235,-0.499,-1.4969999999999999
390,2020-12-18 01:30:00,-10.04,31.857,67.701,0.627,103.95,-1.912,170.091,-0.478,-1.434
391,2020-12-18 01:45:00,-10.004,32.125,67.701,0.68,103.925,-1.828,169.948,-0.457,-1.371
392,2020-12-18 02:00:00,-9.968,32.394,67.7,0.733,103.9,-1.744,169.804,-0.436,-1.308
393,2020-12-18 02:15:00,-10.276,32.974,67.704,0.557,104.0,-1.792,169.6,-0.448,-1.344
394,2020-12-18 02:30:00,-10.583,33.555,67.708,0.38,104.1,-1.84,169.396,-0.46,-1.3800000000000001
395,2020-12-18 02:45:00,-10.643,34.331,67.709,0.409,104.1,-1.486,168.996,-0.3715,-1.1145
396,2020-12-18 03:00:00,-10.703,35.106,67.71,0.438,104.1,-1.133,168.597,-0.28325,-0.84975
397,2020-12-18 03:15:00,-10.946,35.361,67.71,0.431,104.0,-1.275,168.249,-0.31875,-0.9562499999999999
398,2020-12-18 03:30:00,-11.189,35.615,67.711,0.425,103.9,-1.417,167.902,-0.35425,-1.06275
399,2020-12-18 03:45:00,-11.11,35.492,67.711,0.548,103.95,-1.126,167.752,-0.2815,-0.8444999999999999
400,2020-12-18 04:00:00,-11.031,35.37,67.711,0.671,104.0,-0.835,167.602,-0.20875,-0.62625
401,2020-12-18 04:15:00,-11.291,35.771,67.712,0.883,104.0,-1.73,167.48,-0.4325,-1.2974999999999999
402,2020-12-18 04:30:00,-11.552,36.171,67.713,1.094,104.0,-2.626,167.358,-0.6565,-1.9695
403,2020-12-18 04:45:00,-11.813,37.508,67.723,0.978,104.05,-2.853,167.038,-0.71325,-2.1397500000000003
404,2020-12-18 05:00:00,-12.074,38.844,67.734,0.861,104.1,-3.081,166.718,-0.77025,-2.31075
405,2020-12-18 05:15:00,-12.228,39.843,67.745,0.814,104.0,-2.873,166.262,-0.71825,-2.15475
406,2020-12-18 05:30:00,-12.381,40.842,67.756,0.766,103.9,-2.666,165.806,-0.6665,-1.9994999999999998
407,2020-12-18 05:45:00,-13.003,42.753,67.772,0.646,104.05,-2.785,164.937,-0.69625,-2.08875
408,2020-12-18 06:00:00,-13.626,44.663,67.788,0.527,104.2,-2.905,164.068,-0.72625,-2.17875
409,2020-12-18 06:15:00,-13.648,45.2,67.804,0.511,104.15,-2.186,163.774,-0.5465,-1.6395
410,2020-12-18 06:30:00,-13.671,45.736,67.82,0.495,104.1,-1.467,163.479,-0.36675,-1.10025
411,2020-12-18 06:45:00,-13.447,45.4,67.835,0.562,104.05,-1.175,163.667,-0.29375,-0.8812500000000001
412,2020-12-18 07:00:00,-13.222,45.063,67.849,0.629,104.0,-0.884,163.855,-0.221,-0.663
413,2020-12-18 07:15:00,-13.331,44.921,67.873,0.497,104.05,0.125,164.08,0.03125,0.09375
414,2020-12-18 07:30:00,-13.44,44.779,67.896,0.364,104.1,1.133,164.304,0.28325,0.84975
415,2020-12-18 07:45:00,-13.178,44.636,67.915,0.531,104.05,29.579,164.341,7.39475,22.18425
416,2020-12-18 08:00:00,-12.915,44.494,67.934,0.699,104.0,58.024,164.378,14.506,43.518
417,2020-12-18 08:15:00,-11.986,43.219,67.953,0.494,103.8,106.197,165.491,26.54925,79.64775
418,2020-12-18 08:30:00,-11.057,41.944,67.971,0.29,103.6,154.37,166.605,38.5925,115.7775
419,2020-12-18 08:45:00,-10.47,40.588,67.996,0.412,103.5,204.468,168.318,51.117,153.351
420,2020-12-18 09:00:00,-9.882,39.232,68.021,0.533,103.4,254.567,170.032,63.64175,190.92525
421,2020-12-18 09:15:00,-10.116,39.745,68.043,0.589,103.7,301.691,171.328,75.42275,226.26824999999997
422,2020-12-18 09:30:00,-10.351,40.259,68.065,0.645,104.0,348.816,172.624,87.204,261.61199999999997
423,2020-12-18 09:45:00,-10.203,40.204,68.086,0.766,104.0,392.36,173.789,98.09,294.27
424,2020-12-18 10:00:00,-10.055,40.149,68.107,0.887,104.0,435.905,174.953,108.97625,326.92875
425,2020-12-18 10:15:00,-9.539,39.103,68.12,0.877,103.95,473.102,176.427,118.2755,354.8265
426,2020-12-18 10:30:00,-9.023,38.056,68.133,0.868,103.9,510.299,177.902,127.57475,382.72425
427,2020-12-18 10:45:00,-8.45,36.836,68.137,0.949,104.05,512.033,178.521,128.00825,384.02475000000004
428,2020-12-18 11:00:00,-7.877,35.616,68.142,1.03,104.2,513.767,179.14,128.44175,385.32525000000004
429,2020-12-18 11:15:00,-7.52,34.12,68.139,1.167,104.45,544.834,180.818,136.2085,408.6255
430,2020-12-18 11:30:00,-7.162,32.623,68.137,1.304,104.7,575.9,182.496,143.975,431.92499999999995
431,2020-12-18 11:45:00,-6.661,30.951,68.129,1.233,104.45,607.639,183.823,151.90975,455.72925
432,2020-12-18 12:00:00,-6.161,29.279,68.122,1.161,104.2,639.379,185.151,159.84475,479.53425000000004
433,2020-12-18 12:15:00,-5.816,27.411,68.112,1.215,104.7,642.521,186.222,160.63025,481.89074999999997
434,2020-12-18 12:30:00,-5.471,25.543,68.102,1.268,105.2,645.663,187.292,161.41575,484.24725
435,2020-12-18 12:45:00,-5.153,24.947,68.089,1.266,104.8,641.425,187.912,160.35625,481.06874999999997
436,2020-12-18 13:00:00,-4.835,24.351,68.075,1.263,104.4,637.186,188.533,159.2965,477.8895
437,2020-12-18 13:15:00,-4.535,23.7,68.066,1.482,104.65,628.175,189.01,157.04375,471.13124999999997
438,2020-12-18 13:30:00,-4.235,23.049,68.057,1.701,104.9,619.164,189.487,154.791,464.373
439,2020-12-18 13:45:00,-3.869,21.508,68.044,1.547,104.65,597.366,189.383,149.3415,448.0245
440,2020-12-18 14:00:00,-3.503,19.966,68.031,1.393,104.4,575.567,189.28,143.89175,431.67525
441,2020-12-18 14:15:00,-3.369,19.45,68.023,1.551,104.4,547.271,189.107,136.81775,410.45324999999997
442,2020-12-18 14:30:00,-3.236,18.933,68.015,1.708,104.4,518.975,188.934,129.74375,389.23125000000005
443,2020-12-18 14:45:00,-3.188,18.585,68.012,1.687,104.5,482.03,188.742,120.5075,361.5225
444,2020-12-18 15:00:00,-3.141,18.237,68.01,1.666,104.6,445.085,188.551,111.27125,333.81374999999997
445,2020-12-18 15:15:00,-2.842,17.935,68.006,1.608,104.55,402.532,188.285,100.633,301.899
446,2020-12-18 15:30:00,-2.544,17.634,68.001,1.55,104.5,359.978,188.019,89.9945,269.9835
447,2020-12-18 15:45:00,-2.642,17.318,67.999,1.596,104.25,311.722,186.802,77.9305,233.79149999999998
448,2020-12-18 16:00:00,-2.741,17.002,67.997,1.642,104.0,263.465,185.586,65.86625,197.59875
449,2020-12-18 16:15:00,-2.739,16.582,67.997,1.473,103.95,211.196,184.397,52.799,158.397
450,2020-12-18 16:30:00,-2.737,16.162,67.997,1.304,103.9,158.927,183.207,39.73175,119.19524999999999
451,2020-12-18 16:45:00,-3.477,16.282,67.998,1.481,104.0,83.775,181.188,20.94375,62.831250000000004
452,2020-12-18 17:00:00,-4.218,16.402,67.999,1.659,104.1,8.624,179.168,2.156,6.468
453,2020-12-18 17:15:00,-4.542,16.789,68.002,1.514,104.1,3.402,178.185,0.8505,2.5515
454,2020-12-18 17:30:00,-4.867,17.175,68.005,1.37,104.1,-1.82,177.201,-0.455,-1.365
455,2020-12-18 17:45:00,-4.943,17.513,68.013,1.454,104.1,-3.435,177.103,-0.85875,-2.57625
456,2020-12-18 18:00:00,-5.019,17.851,68.022,1.538,104.1,-5.049,177.005,-1.26225,-3.7867500000000005
457,2020-12-18 18:15:00,-5.233,18.023,68.035,1.402,104.0,-5.218,177.043,-1.3045,-3.9135
458,2020-12-18 18:30:00,-5.447,18.194,68.049,1.267,103.9,-5.387,177.081,-1.34675,-4.0402499999999995
459,2020-12-18 18:45:00,-5.822,18.651,68.061,0.935,104.05,-5.09,176.537,-1.2725,-3.8175
460,2020-12-18 19:00:00,-6.196,19.108,68.073,0.602,104.2,-4.793,175.993,-1.19825,-3.5947500000000003
461,2020-12-18 19:15:00,-6.461,19.613,68.088,0.651,104.15,-4.017,175.749,-1.00425,-3.0127500000000005
462,2020-12-18 19:30:00,-6.726,20.118,68.102,0.701,104.1,-3.241,175.504,-0.81025,-2.43075
463,2020-12-18 19:45:00,-6.745,20.173,68.111,0.956,104.05,-3.449,175.349,-0.86225,-2.58675
464,2020-12-18 20:00:00,-6.763,20.228,68.121,1.211,104.0,-3.657,175.194,-0.91425,-2.74275
465,2020-12-18 20:15:00,-7.119,20.787,68.131,1.095,104.0,-3.656,174.651,-0.914,-2.742
466,2020-12-18 20:30:00,-7.475,21.346,68.141,0.978,104.0,-3.656,174.108,-0.914,-2.742
467,2020-12-18 20:45:00,-7.715,22.015,68.15,1.415,104.05,-3.618,173.61,-0.9045,-2.7135
468,2020-12-18 21:00:00,-7.954,22.684,68.16,1.852,104.1,-3.581,173.113,-0.89525,-2.68575
469,2020-12-18 21:15:00,-8.1,22.867,68.169,1.261,104.1,-3.837,172.508,-0.95925,-2.8777500000000003
470,2020-12-18 21:30:00,-8.246,23.051,68.178,0.671,104.1,-4.093,171.904,-1.02325,-3.06975
471,2020-12-18 21:45:00,-8.466,23.347,68.187,0.592,104.1,-3.729,171.507,-0.93225,-2.7967500000000003
472,2020-12-18 22:00:00,-8.685,23.642,68.196,0.513,104.1,-3.366,171.111,-0.8415,-2.5245
473,2020-12-18 22:15:00,-8.622,23.513,68.207,0.537,104.1,-2.77,170.741,-0.6925,-2.0775
474,2020-12-18 22:30:00,-8.559,23.383,68.218,0.562,104.1,-2.174,170.37,-0.5435,-1.6305
475,2020-12-18 22:45:00,-8.79,24.236,68.225,0.833,104.05,-2.419,170.127,-0.60475,-1.81425
476,2020-12-18 23:00:00,-9.021,25.089,68.232,1.105,104.0,-2.664,169.883,-0.666,-1.9980000000000002
477,2020-12-18 23:15:00,-9.251,26.218,68.237,0.779,104.1,-3.089,169.84,-0.77225,-2.31675
478,2020-12-18 23:30:00,-9.481,27.346,68.243,0.453,104.2,-3.513,169.798,-0.87825,-2.63475
479,2020-12-18 23:45:00,-9.613,28.048,68.244,0.785,104.1,-3.159,169.518,-0.78975,-2.36925
480,2020-12-19 00:00:00,-9.746,28.75,68.245,1.118,104.0,-2.806,169.239,-0.7015,-2.1045
481,2020-12-19 00:15:00,-9.88,29.409,68.246,0.933,104.0,-2.899,169.093,-0.72475,-2.17425
482,2020-12-19 00:30:00,-10.014,30.067,68.246,0.748,104.0,-2.993,168.947,-0.74825,-2.24475
483,2020-12-19 00:45:00,-10.143,30.746,68.242,0.728,104.05,-2.775,168.685,-0.69375,-2.08125
484,2020-12-19 01:00:00,-10.272,31.424,68.238,0.708,104.1,-2.558,168.423,-0.6395,-1.9184999999999999
485,2020-12-19 01:15:00,-10.486,32.057,68.235,1.094,104.0,-2.581,168.322,-0.64525,-1.93575
486,2020-12-19 01:30:00,-10.7,32.691,68.232,1.48,103.9,-2.604,168.22,-0.651,-1.953
