,When,T_a,RH,p_a,v_a,SnowHeight,SW_global,LW_in
824,2020-12-22 00:00:00,-6.276153,32.32857,67.94732,0.4804103,104.4,-1.339435,189.1868
825,2020-12-22 00:30:00,-6.440767,33.88674,67.93544,0.5527599,104.3,-0.7484447,188.5132
826,2020-12-22 01:00:00,-7.123099,34.81731,67.92932,0.6269107,104.4,-1.71871,187.6994
827,2020-12-22 01:30:00,-7.760442,36.43708,67.92468,0.4982835,104.4,-2.084403,186.7816
828,2020-12-22 02:00:00,-8.041492,37.69978,67.9339,0.5158362,104.5,-0.7086567,185.6553
829,2020-12-22 02:30:00,-8.279446,39.08398,67.9381,1.082719,104.4,-2.205561,185.694
830,2020-12-22 03:00:00,-8.653134,40.45798,67.95198,1.383482,104.3,-2.822335,184.7232
831,2020-12-22 03:30:00,-8.859867,41.68527,67.96382,0.7205107,104.4,-2.776784,183.7077
832,2020-12-22 04:00:00,-9.136191,42.0554,67.95907,1.003067,104.4,-2.381282,183.2315
833,2020-12-22 04:30:00,-10.20644,44.78764,67.95797,0.9601973,104.4,-3.183751,181.6954
834,2020-12-22 05:00:00,-10.54972,46.34723,67.96841,0.5483009,104.3,-2.467744,180.6718
835,2020-12-22 05:30:00,-11.0616,48.16513,67.96998,0.359879,104.4,-1.731529,179.5042
836,2020-12-22 06:00:00,-11.08319,49.18376,67.98572,0.3291478,104.6,-0.5340133,179.1727
837,2020-12-22 06:30:00,-11.10686,48.73654,68.01743,0.3928143,104.3,-1.070314,178.6964
838,2020-12-22 07:00:00,-11.19257,50.03271,68.04952,0.3815066,104.4,-0.5125142,178.0587
839,2020-12-22 07:30:00,-11.27739,50.54758,68.07423,0.2894447,104.5,3.073265,177.9383
840,2020-12-22 08:00:00,-10.74647,49.56627,68.09301,0.3683377,104.5,56.34801,178.399
841,2020-12-22 08:30:00,-8.859447,45.66974,68.11213,0.3800832,104,143.9583,180.0017
842,2020-12-22 09:00:00,-8.221185,43.44422,68.13459,0.4658057,104,241.9307,182.5291
843,2020-12-22 09:30:00,-8.177047,42.73375,68.16493,0.6536999,104.3,338.0389,185.4667
844,2020-12-22 10:00:00,-7.949999,42.69265,68.1959,0.8082459,104.6,422.4108,187.7058
845,2020-12-22 10:30:00,-6.667122,40.82143,68.21102,0.8204294,104.6,495.5668,190.7359
846,2020-12-22 11:00:00,-5.407235,37.61497,68.20257,0.9113525,104.4,506.6208,192.1104
847,2020-12-22 11:30:00,-4.358919,34.26873,68.18025,0.9983905,104.7,557.5817,195.7452
848,2020-12-22 12:00:00,-3.145995,31.54108,68.13963,1.062312,104.7,626.0027,199.3501
849,2020-12-22 12:30:00,-2.299831,28.97201,68.09451,1.107711,104.9,637.2947,201.8435
850,2020-12-22 13:00:00,-1.656117,27.6757,68.05335,1.261294,104.7,630.1827,203.742
851,2020-12-22 13:30:00,-0.6700369,26.20176,68.00417,1.456675,104.8,609.5199,205.1227
852,2020-12-22 14:00:00,0.2039177,24.76157,67.96379,1.321905,104.8,572.4726,206.3642
853,2020-12-22 14:30:00,1.006296,23.19202,67.9362,1.648597,104.8,517.8192,207.2862
854,2020-12-22 15:00:00,1.294853,21.98606,67.91605,1.973277,104.5,447.0407,207.6118
855,2020-12-22 15:30:00,1.391447,20.89808,67.90636,2.4111,105,364.0623,206.3668
856,2020-12-22 16:00:00,1.383077,21.38103,67.89549,2.479537,104.8,269.8366,205.1266
857,2020-12-22 16:30:00,1.155544,21.24701,67.8844,2.858704,104.6,169.6681,203.373
858,2020-12-22 17:00:00,0.1077461,21.00447,67.88663,2.808379,104.6,13.59067,199.1832
859,2020-12-22 17:30:00,-0.3910998,20.62728,67.88983,2.309488,104.6,-1.520662,197.1377
860,2020-12-22 18:00:00,-0.8397411,21.32393,67.89584,1.362474,104.5,-5.605919,195.962
861,2020-12-22 18:30:00,-1.398339,22.44825,67.90596,1.67616,104.5,-5.202591,194.7375
862,2020-12-22 19:00:00,-2.440026,23.47913,67.91175,1.201605,104.5,-5.2294,193.6252
863,2020-12-22 19:30:00,-3.253896,24.89526,67.92784,0.9442813,104.5,-3.983897,191.8668
864,2020-12-22 20:00:00,-3.315321,25.23195,67.94019,1.085389,104.5,-3.674234,191.3343
865,2020-12-22 20:30:00,-3.331848,25.13888,67.95213,0.5923966,104.4,-3.449419,190.7129
866,2020-12-22 21:00:00,-3.855712,25.18902,67.95779,0.4564256,104.4,-2.434622,189.1237
867,2020-12-22 21:30:00,-4.276641,25.78063,67.9642,0.5726882,104.3,-1.620968,188.0177
868,2020-12-22 22:00:00,-4.809697,26.63662,67.96355,0.4224067,104.3,-2.344317,187.4516
869,2020-12-22 22:30:00,-5.056959,27.5214,67.96069,0.6320303,104.4,-1.046501,186.484
870,2020-12-22 23:00:00,-5.720512,28.99615,67.96294,0.6858657,104.3,-2.202313,185.8828
871,2020-12-22 23:30:00,-6.423583,30.43037,67.95159,0.4626014,104.4,-2.80668,184.9777
872,2020-12-23 00:00:00,-6.751497,31.56011,67.93557,0.4364273,104.5,-0.9525717,183.8515
873,2020-12-23 00:30:00,-6.963809,31.55177,67.91094,0.4754651,104.4,-1.559652,182.7573
874,2020-12-23 01:00:00,-7.033747,31.9608,67.88352,1.054861,104.1,-1.12893,181.8049
875,2020-12-23 01:30:00,-7.726428,32.81364,67.87173,0.5858222,104.5,-3.133292,180.9366
876,2020-12-23 02:00:00,-9.115313,36.74946,67.86882,1.3428,104.4,-3.301239,179.1096
877,2020-12-23 02:30:00,-9.210952,37.70094,67.86879,0.6082892,104.5,-3.466636,178.6671
878,2020-12-23 03:00:00,-9.141786,38.00644,67.85102,0.5748383,104.5,-2.061247,178.2218
879,2020-12-23 03:30:00,-9.663611,39.65427,67.82833,0.5189832,104.3,-1.544562,177.73
880,2020-12-23 04:00:00,-10.22659,40.78296,67.80789,0.3198607,104.6,-1.409878,177.3837
881,2020-12-23 04:30:00,-10.05203,40.92731,67.79063,0.4284015,104.5,-0.5388371,176.8715
882,2020-12-23 05:00:00,-10.06906,40.31426,67.78833,0.4549537,104.3,-1.369665,176.387
883,2020-12-23 05:30:00,-10.61832,41.14672,67.79598,0.8116645,104.3,-1.470517,176.3881
884,2020-12-23 06:00:00,-10.21783,40.77228,67.80018,0.9447123,104.4,-1.610358,176.7595
885,2020-12-23 06:30:00,-10.68945,40.93227,67.8127,0.5130807,104.4,-2.468637,177.7197
886,2020-12-23 07:00:00,-12.022,44.75471,67.84265,0.4865269,104.4,-1.89922,186.8184
887,2020-12-23 07:30:00,-12.23262,46.54118,67.85583,0.3632235,104.5,1.850079,191.3311
888,2020-12-23 08:00:00,-11.51823,44.50957,67.86781,0.6379763,104.4,30.12087,192.3149
889,2020-12-23 08:30:00,-10.9355,43.90517,67.88892,0.8889587,104.5,80.68787,199.5667
890,2020-12-23 09:00:00,-9.780178,41.08146,67.89796,0.7152832,104.7,192.4263,205.0143
891,2020-12-23 09:30:00,-9.41816,40.65808,67.92242,0.5870709,104.4,177.71,206.8795
892,2020-12-23 10:00:00,-9.975158,42.34982,67.9528,0.7341014,104.6,275.7765,205.2625
893,2020-12-23 10:30:00,-9.307287,40.72128,67.96836,0.8477906,104.6,346.6158,206.4906
894,2020-12-23 11:00:00,-7.455592,36.9562,67.95728,0.7880614,104.5,373.2699,203.5057
895,2020-12-23 11:30:00,-6.085215,33.71255,67.92463,1.164657,104.6,481.8951,202.702
896,2020-12-23 12:00:00,-5.104178,31.79312,67.8798,1.154125,104.5,577.6465,201.1871
897,2020-12-23 12:30:00,-4.182719,29.11932,67.83266,1.750561,104.5,651.1169,198.2821
898,2020-12-23 13:00:00,-2.902973,26.51464,67.78102,1.624535,104.9,639.6297,197.1054
899,2020-12-23 13:30:00,-1.815207,24.36381,67.73277,1.64674,105,620.0661,199.0031
900,2020-12-23 14:00:00,-1.14682,22.56427,67.68661,2.099699,104.9,580.2861,200.2043
901,2020-12-23 14:30:00,-0.7169782,22.04925,67.65898,2.752295,104.8,525.2115,200.5186
902,2020-12-23 15:00:00,-0.7538823,23.22435,67.65374,2.900442,104.7,453.4232,200.1662
903,2020-12-23 15:30:00,-0.6996651,24.03528,67.64146,3.772263,104.8,369.3469,200.037
904,2020-12-23 16:00:00,-0.5893067,24.52356,67.62862,3.775319,104.6,274.0823,199.4349
905,2020-12-23 16:30:00,-0.6014104,23.70475,67.61907,3.190875,104.6,171.7618,197.4934
906,2020-12-23 17:00:00,-1.522075,23.87226,67.6129,2.008616,104.6,15.69164,194.5602
907,2020-12-23 17:30:00,-1.922677,25.08308,67.60855,1.819599,104.7,-0.9126485,192.9185
908,2020-12-23 18:00:00,-2.141598,25.41931,67.61684,2.738792,104.5,-5.023884,192.4134
909,2020-12-23 18:30:00,-3.332051,26.74842,67.64112,0.8525758,104.5,-5.836907,191.3582
910,2020-12-23 19:00:00,-3.943805,28.15068,67.66311,0.9468194,104.5,-3.753115,190.2276
911,2020-12-23 19:30:00,-4.421723,29.10429,67.68528,0.5333717,104.5,-3.254261,189.2563
912,2020-12-23 20:00:00,-4.430287,29.43821,67.71444,0.8326874,104.3,-2.754537,189.0602
913,2020-12-23 20:30:00,-4.637196,29.84892,67.74099,0.8720004,104.4,-2.918731,188.6637
914,2020-12-23 21:00:00,-4.939516,30.22519,67.75841,0.5414963,104.4,-2.536016,188.1822
915,2020-12-23 21:30:00,-5.393617,31.42825,67.77174,1.805545,104.6,-2.390237,187.9262
916,2020-12-23 22:00:00,-5.995331,32.62696,67.78534,1.604231,104.5,-4.172133,186.7579
917,2020-12-23 22:30:00,-6.196117,32.83529,67.79016,0.758572,104.4,-3.31407,185.9527
918,2020-12-23 23:00:00,-6.559811,33.67029,67.80186,0.7754309,104.4,-2.793707,186.4514
919,2020-12-23 23:30:00,-6.471026,33.66336,67.80469,0.9866699,104.3,-1.945625,187.9725
920,2020-12-24 00:00:00,-7.766187,36.12478,67.80563,0.744435,104.4,-3.046138,191.1873
921,2020-12-24 00:30:00,-7.306018,36.62973,67.7995,1.011848,104.4,-1.955572,189.7719
922,2020-12-24 01:00:00,-7.689656,37.54466,67.7858,0.6825856,104.4,-2.564181,184.8419
923,2020-12-24 01:30:00,-7.945879,38.89655,67.78592,0.7594673,104.4,-2.577727,183.372
924,2020-12-24 02:00:00,-9.032989,41.35948,67.79543,1.010617,104.2,-2.815493,181.7948
925,2020-12-24 02:30:00,-8.982471,42.25353,67.81043,1.209166,104.4,-2.98278,184.0654
926,2020-12-24 03:00:00,-9.519823,43.36426,67.81332,0.5763435,104.4,-2.251005,186.7913
927,2020-12-24 03:30:00,-9.701153,43.63354,67.81705,0.7023678,104.4,-1.313875,186.6595
928,2020-12-24 04:00:00,-10.21992,44.77781,67.82319,0.6015855,104.3,-1.967207,185.7477
929,2020-12-24 04:30:00,-10.76775,45.92606,67.82468,0.3876387,104.4,-1.58826,184.8625
930,2020-12-24 05:00:00,-10.89587,46.22772,67.82867,0.3951155,104.4,-0.7380849,186.1101
931,2020-12-24 05:30:00,-11.15786,46.65322,67.83529,0.3605093,104.4,-1.253683,187.0371
932,2020-12-24 06:00:00,-11.63545,48.88231,67.84207,0.3164809,104.6,-0.0104735,191.2658
933,2020-12-24 06:30:00,-11.46154,47.98124,67.85268,0.3554447,104.4,-0.209864,198.1254
934,2020-12-24 07:00:00,-12.29865,49.85823,67.87255,0.4913332,104.5,-1.568153,191.5215
935,2020-12-24 07:30:00,-12.85011,51.66906,67.89257,0.2528593,104.5,1.141559,186.963
936,2020-12-24 08:00:00,-11.85672,49.55982,67.91431,0.6641674,104.4,37.44472,182.9718
937,2020-12-24 08:30:00,-11.00766,47.36554,67.93195,0.3614413,104.4,109.3691,182.5684
938,2020-12-24 09:00:00,-9.796752,43.96075,67.95094,0.4236273,104.2,235.4971,184.8448
939,2020-12-24 09:30:00,-10.40909,45.35746,67.96385,0.6596725,104.5,261.4149,187.4752
940,2020-12-24 10:00:00,-9.071203,42.16761,67.97582,0.620211,104.4,347.0448,190.6166
941,2020-12-24 10:30:00,-7.763172,37.9505,67.96944,0.9237118,104.5,478.8677,194.7325
942,2020-12-24 11:00:00,-7.066288,35.57394,67.95963,1.075292,104.7,479.3961,200.3378
943,2020-12-24 11:30:00,-6.014547,33.09626,67.92655,1.176966,104.4,548.0667,209.6061
944,2020-12-24 12:00:00,-4.767354,31.1925,67.87476,1.041353,104.6,626.5892,210.0765
945,2020-12-24 12:30:00,-3.590918,29.12902,67.81413,1.121729,105,624.7905,209.3366
946,2020-12-24 13:00:00,-3.19425,27.84729,67.75457,1.287457,104.7,484.003,213.7418
947,2020-12-24 13:30:00,-2.508029,26.31792,67.70242,1.205231,104.4,483.2189,218.952
948,2020-12-24 14:00:00,-1.470482,24.42595,67.64995,0.9804537,104.8,511.7614,214.3373
949,2020-12-24 14:30:00,-0.2548954,22.3168,67.59936,1.012729,104.4,515.8223,209.0441
950,2020-12-24 15:00:00,0.350949,21.13533,67.56252,1.258599,104.8,453.1695,208.8135
951,2020-12-24 15:30:00,0.01681773,20.07168,67.5426,1.855214,104.5,249.7809,206.1308
952,2020-12-24 16:00:00,-0.6603333,20.09845,67.54202,2.54805,104.6,147.051,217.3928
953,2020-12-24 16:30:00,-0.8512679,21.10261,67.53102,2.447048,104.5,129.5238,228.6691
954,2020-12-24 17:00:00,-1.255005,20.1445,67.51838,2.718089,104.5,32.90761,212.6673
955,2020-12-24 17:30:00,-1.615846,20.29834,67.5159,1.447503,104.4,0.4914376,223.1267
956,2020-12-24 18:00:00,-1.834481,22.08556,67.52287,2.01628,104.4,-3.549136,224.3931
957,2020-12-24 18:30:00,-2.256323,24.07973,67.55064,3.133438,104.3,-3.711844,221.8996
958,2020-12-24 19:00:00,-2.392704,24.54942,67.57864,2.829912,104.3,-4.132156,214.4967
959,2020-12-24 19:30:00,-2.926395,26.01211,67.60995,2.158264,104.4,-4.052362,215.6281
960,2020-12-24 20:00:00,-3.945408,27.48443,67.63829,1.531909,104.3,-3.416182,228.7046
961,2020-12-24 20:30:00,-4.049508,28.052,67.6654,0.7244612,104.3,-2.257931,233.8629
962,2020-12-24 21:00:00,-4.375512,28.48553,67.69256,0.9390548,104.3,-2.166296,226.5492
963,2020-12-24 21:30:00,-4.821785,29.51002,67.71069,0.6838924,104.4,-2.410941,222.1068
964,2020-12-24 22:00:00,-5.407775,30.83468,67.72632,0.9848083,104.3,-2.381313,221.8653
965,2020-12-24 22:30:00,-5.694858,31.8996,67.7448,1.092378,104.3,-2.488877,211.8909
966,2020-12-24 23:00:00,-4.884865,31.58074,67.76147,1.825917,104.3,-2.145857,209.5166
967,2020-12-24 23:30:00,-5.028056,31.56763,67.76862,2.489174,104.3,-4.228033,193.8603
968,2020-12-25 00:00:00,-5.990263,32.96686,67.77573,1.078188,104.3,-4.785328,187.6046
969,2020-12-25 00:30:00,-6.924555,34.57872,67.78772,0.7346843,104.3,-3.676077,184.0982
970,2020-12-25 01:00:00,-7.330446,35.57159,67.7963,0.8667415,104.3,-3.259528,182.7782
971,2020-12-25 01:30:00,-7.188443,36.6167,67.80766,1.148115,104.2,-2.621643,182.347
972,2020-12-25 02:00:00,-7.602181,37.46622,67.83404,0.7949831,104.3,-2.817,181.8014
973,2020-12-25 02:30:00,-7.766775,37.97284,67.85392,0.8307123,104.1,-2.505912,181.352
974,2020-12-25 03:00:00,-8.279322,39.34317,67.87057,0.7014294,104.3,-2.277079,180.3223
975,2020-12-25 03:30:00,-9.112493,41.51976,67.88947,0.5822346,104.2,-2.956221,179.3085
976,2020-12-25 04:00:00,-9.63907,43.08652,67.91001,0.6534235,104.2,-1.786363,178.3489
977,2020-12-25 04:30:00,-9.3421,42.15264,67.92184,0.5051427,104.3,-1.819351,178.5493
978,2020-12-25 05:00:00,-9.760645,42.02092,67.93173,1.243708,104.1,-1.930115,178.4192
979,2020-12-25 05:30:00,-10.16399,42.55632,67.94074,0.7837981,104.1,-3.15515,177.8206
980,2020-12-25 06:00:00,-10.11938,42.79657,67.97156,0.6705259,104.2,-1.371423,181.3038
981,2020-12-25 06:30:00,-10.6228,43.86237,68.01143,0.3605013,104.4,-1.135714,193.467
982,2020-12-25 07:00:00,-11.27014,45.67701,68.05389,1.329134,104.3,-1.269974,189.7775
983,2020-12-25 07:30:00,-10.84352,43.79101,68.08648,1.247965,104.3,1.327415,200.5181
984,2020-12-25 08:00:00,-10.7142,43.52711,68.12318,0.5374109,104.3,36.24352,199.7918
985,2020-12-25 08:30:00,-10.61787,44.42915,68.16421,0.5490649,104.3,83.36233,210.4571
986,2020-12-25 09:00:00,-9.592945,43.44496,68.20068,0.8731644,104.2,231.818,203.5777
987,2020-12-25 09:30:00,-8.988897,41.09071,68.23835,0.7020206,104.3,216.1607,215.0904
988,2020-12-25 10:00:00,-8.155831,39.10422,68.27512,1.394894,104.6,294.4848,207.3062
989,2020-12-25 10:30:00,-7.098475,36.98268,68.29285,1.214634,104.5,492.7159,197.3192
990,2020-12-25 11:00:00,-6.048138,35.20151,68.28482,1.044092,104.7,507.9952,192.6915
991,2020-12-25 11:30:00,-5.093713,33.29152,68.26479,1.09915,104.7,553.4977,193.6132
992,2020-12-25 12:00:00,-4.147881,30.99287,68.20556,1.150244,104.6,623.3466,196.8203
993,2020-12-25 12:30:00,-3.556425,28.71597,68.14671,1.46112,104.9,634.2748,198.7165
994,2020-12-25 13:00:00,-2.600185,26.89597,68.09481,1.134191,104.7,632.89,199.7375
995,2020-12-25 13:30:00,-1.496667,25.01444,68.02789,1.303944,104.8,612.7458,201.5707
996,2020-12-25 14:00:00,-1.170856,23.04122,67.98878,1.482276,104.8,515.0831,203.9777
997,2020-12-25 14:30:00,-1.234135,21.96638,67.9585,1.305806,104.7,389.3756,227.2209
998,2020-12-25 15:00:00,-0.07959358,19.53968,67.93261,1.037812,104.6,386.6023,215.3825
999,2020-12-25 15:30:00,0.1389668,17.28766,67.9053,1.225341,104.4,300.491,212.9631
1000,2020-12-25 16:00:00,-0.4463484,16.67112,67.88465,1.273935,104.6,194.5947,225.9888
1001,2020-12-25 16:30:00,-0.4083354,17.15751,67.86091,1.01424,104.5,138.6064,219.2938
1002,2020-12-25 17:00:00,-0.8887399,17.27126,67.83846,1.148789,104.5,36.24664,209.6928
1003,2020-12-25 17:30:00,-1.516625,17.73409,67.82537,1.61787,104.4,3.697431,213.2501
1004,2020-12-25 18:00:00,-2.184067,18.9338,67.81834,1.054513,104.5,-4.994762,204.3688
1005,2020-12-25 18:30:00,-2.317697,18.97416,67.8308,1.28667,104.7,-2.999045,214.8671
1006,2020-12-25 19:00:00,-2.989016,19.42148,67.8498,0.8598623,104.6,-4.812326,198.9298
1007,2020-12-25 19:30:00,-3.64992,20.95867,67.86199,1.19686,104.6,-3.332957,197.8227
1008,2020-12-25 20:00:00,-3.487136,21.54542,67.87192,1.639295,104.6,-3.63545,202.7144
1009,2020-12-25 20:30:00,-3.829322,21.79469,67.892,0.6621318,104.5,-2.387439,222.7055
1010,2020-12-25 21:00:00,-4.104844,22.03603,67.91161,0.7015732,104.5,-2.573473,208.5424
1011,2020-12-25 21:30:00,-4.537377,22.61836,67.91928,0.3417494,104.6,-3.048128,191.5806
1012,2020-12-25 22:00:00,-4.892095,22.77504,67.91835,0.7034214,104.5,-1.739607,188.6759
1013,2020-12-25 22:30:00,-5.056139,23.12211,67.91219,0.6658677,104.5,-2.155634,186.4561
1014,2020-12-25 23:00:00,-6.088983,24.12632,67.90319,0.3840409,104.5,-3.036422,185.1868
1015,2020-12-25 23:30:00,-6.171144,24.98258,67.89111,1.110624,104.4,-1.483044,184.223
1016,2020-12-26 00:00:00,-6.698765,25.79867,67.89165,0.7386468,104.5,-3.493295,183.3908
1017,2020-12-26 00:30:00,-7.187069,27.18087,67.88922,0.7127863,104.4,-2.568895,182.1106
1018,2020-12-26 01:30:00,-7.775927,28.84881,67.87996,1.019715,104.3,-3.112996,181.0587
1019,2020-12-26 02:00:00,-7.598431,28.97667,67.87236,0.7111951,104.4,-2.467688,180.7141
1020,2020-12-26 02:30:00,-7.907104,29.57862,67.87193,0.8974885,104.4,-2.054945,180.0163
1021,2020-12-26 03:00:00,-8.493544,31.91382,67.86448,1.460929,104.4,-3.004071,179.3654
1022,2020-12-26 03:30:00,-9.468019,35.02064,67.86733,0.6984394,104.4,-3.170455,177.9146
1023,2020-12-26 04:00:00,-9.387289,35.20926,67.85251,0.5325041,104.5,-1.577843,177.3565
1024,2020-12-26 04:30:00,-9.828266,35.66401,67.84357,0.4936039,104.4,-1.804332,176.588
1025,2020-12-26 05:00:00,-10.26183,36.84349,67.83886,0.6195578,104.4,-2.089262,175.8298
1026,2020-12-26 05:30:00,-11.20366,38.92044,67.84682,0.6974113,104.5,-2.001901,174.8281
1027,2020-12-26 06:00:00,-11.01707,38.40679,67.85755,0.4356509,104.6,-1.642982,174.7217
1028,2020-12-26 06:30:00,-11.01769,38.06787,67.87523,0.598951,104.5,-1.152012,174.4009
1029,2020-12-26 07:00:00,-11.28525,38.44654,67.8842,0.5617243,104.5,-1.065673,173.6769
1030,2020-12-26 07:30:00,-11.2407,38.18316,67.90231,0.5541062,104.5,0.9334706,173.2905
1031,2020-12-26 08:00:00,-11.24841,38.71267,67.90833,0.6110527,104.4,43.69553,173.1932
1032,2020-12-26 08:30:00,-10.01902,37.5171,67.92382,0.4965676,104.3,138.3372,175.3085
1033,2020-12-26 09:00:00,-9.048484,35.15799,67.94288,0.5447789,104.2,237.426,178.3793
1034,2020-12-26 09:30:00,-7.96816,33.34863,67.97665,0.6402705,104.3,334.81,181.6143
1035,2020-12-26 10:00:00,-7.456507,32.79412,68.00245,0.7432825,104.6,422.6151,184.5746
1036,2020-12-26 10:30:00,-6.762265,30.88112,68.00415,0.9559842,104.5,497.9042,187.6301
1037,2020-12-26 11:00:00,-5.697357,29.55307,67.97121,0.9764685,104.5,509.1111,188.7674
1038,2020-12-26 11:30:00,-4.377364,26.94973,67.92948,1.092478,104.8,563.1168,193.1833
1039,2020-12-26 12:00:00,-3.492656,25.13807,67.88899,1.160378,104.6,633.9565,196.6821
1040,2020-12-26 12:30:00,-2.813949,23.90565,67.843,1.113948,104.8,645.028,199.3396
1041,2020-12-26 13:00:00,-1.798998,22.00569,67.80009,1.348027,127.2,640.0683,201.7812
1042,2020-12-26 13:30:00,-1.085815,20.83224,67.7487,1.510477,104.9,619.1179,203.4467
1043,2020-12-26 14:00:00,-0.1987629,19.46072,67.71073,1.714574,105.1,582.3073,204.6512
1044,2020-12-26 14:30:00,0.2453151,19.11806,67.67065,1.390374,104.7,525.782,205.1637
1045,2020-12-26 15:00:00,0.8194696,18.2586,67.63023,1.517984,104.6,453.8959,205.6519
1046,2020-12-26 15:30:00,0.7985803,17.57573,67.61237,1.701817,104.6,371.2899,204.3884
1047,2020-12-26 16:00:00,0.945033,17.46452,67.59631,1.673152,104.6,276.3769,203.5952
1048,2020-12-26 16:30:00,0.9163796,17.41749,67.57661,1.61763,105,176.0862,201.9169
1049,2020-12-26 17:00:00,-0.2488573,17.74224,67.56179,1.272252,112.6,20.91596,198.0802
1050,2020-12-26 17:30:00,-1.043327,18.08404,67.55169,0.7933764,126.4,-0.9896084,195.0654
1051,2020-12-26 18:00:00,-1.784492,18.89025,67.5704,0.9094827,104.1,-4.422042,193.2889
1052,2020-12-26 18:30:00,-1.484647,18.88702,67.58885,1.154542,104,-3.669394,193.2112
1053,2020-12-26 19:00:00,-2.619594,19.92849,67.6077,0.6945917,104.1,-4.73387,191.8673
1054,2020-12-26 19:30:00,-2.957615,20.72379,67.6159,1.542642,104,-3.262156,190.7648
1055,2020-12-26 20:00:00,-3.226423,20.81595,67.63215,1.190372,104,-4.154903,190.094
1056,2020-12-26 20:30:00,-3.167815,20.9577,67.65117,0.8953019,104.2,-3.186504,189.3335
1057,2020-12-26 21:00:00,-3.764735,21.675,67.66735,0.8479273,104.3,-3.474987,188.5674
1058,2020-12-26 21:30:00,-3.992505,22.1067,67.66931,0.8436271,104.2,-2.71198,188.2809
1059,2020-12-26 22:00:00,-4.831378,23.27181,67.6695,0.6973029,104.2,-2.914861,187.1275
1060,2020-12-26 22:30:00,-4.879754,23.45918,67.66895,0.41941,104.3,-2.203202,186.6504
1061,2020-12-26 23:00:00,-5.111727,23.90729,67.66954,0.5323655,104,-0.6736757,185.51
1062,2020-12-26 23:30:00,-5.499309,23.98819,67.65456,0.7410707,104,-2.748698,184.7071
1063,2020-12-27 00:00:00,-6.682607,26.05365,67.65379,1.008499,104,-2.860698,183.0379
1064,2020-12-27 00:30:00,-6.962427,26.81565,67.63735,1.215039,103.9,-2.621138,181.9698
1065,2020-12-27 01:00:00,-7.426082,27.53688,67.60647,1.129698,104,-3.689264,181.0463
1066,2020-12-27 01:30:00,-7.656458,28.24659,67.58762,0.8826714,104.1,-2.721091,179.6118
1067,2020-12-27 02:00:00,-7.969609,28.85269,67.56368,0.9420308,104.1,-2.498103,178.6826
1068,2020-12-27 02:30:00,-8.123915,29.0141,67.54781,1.20194,104,-2.610952,178.1597
1069,2020-12-27 03:00:00,-8.447245,29.38612,67.5377,0.7943006,103.9,-3.420881,177.2115
1070,2020-12-27 03:30:00,-9.120176,31.34994,67.51845,1.146123,104.2,-2.404797,176.1528
1071,2020-12-27 04:00:00,-8.870282,30.69606,67.50318,0.5586448,104,-2.20448,175.7707
1072,2020-12-27 04:30:00,-9.312324,31.55394,67.48316,0.8403972,104.2,-1.992348,174.6976
1073,2020-12-27 05:00:00,-9.673647,32.23824,67.47384,0.7749459,104.1,-2.72046,173.6664
1074,2020-12-27 05:30:00,-11.27994,35.70981,67.46748,1.010129,104.1,-3.126939,171.9989
1075,2020-12-27 06:00:00,-11.60927,36.76584,67.46561,0.9360008,103.9,-2.636224,171.0008
1076,2020-12-27 06:30:00,-10.83666,35.79429,67.4684,0.6972189,104,-1.502692,171.1279
1077,2020-12-27 07:00:00,-11.18549,35.49553,67.46185,0.644239,104.1,-2.271315,170.4323
1078,2020-12-27 07:30:00,-12.0343,38.01805,67.4669,0.6763921,104.2,0.9818064,168.7328
1079,2020-12-27 08:30:00,-11.21737,38.13171,67.46073,0.6314834,103.7,161.1508,170.3953
1080,2020-12-27 09:00:00,-10.43276,36.72518,67.45352,0.6673326,104,248.7955,173.0689
1081,2020-12-27 09:30:00,-8.980037,33.41414,67.46202,0.6732047,103.9,343.736,177.3361
1082,2020-12-27 10:00:00,-7.906711,31.65637,67.4595,0.770404,104.2,438.5979,182.7734
1083,2020-12-27 10:30:00,-7.174556,30.26012,67.44205,0.9959847,104.2,508.9395,187.4293
1084,2020-12-27 11:00:00,-6.147249,28.99462,67.39957,1.09436,104.3,512.3077,187.6716
1085,2020-12-27 11:30:00,-4.51615,26.47162,67.34129,0.9521931,104.1,569.027,187.2701
1086,2020-12-27 12:00:00,-3.27495,23.96223,67.26099,1.040375,104.4,636.499,191.1275
1087,2020-12-27 12:30:00,-2.017332,21.7994,67.1827,1.049025,104.3,648.9867,194.5254
1088,2020-12-27 13:00:00,-1.100665,18.52214,67.10503,1.034823,104.8,632.3768,197.7369
1089,2020-12-27 13:30:00,-0.1027055,15.8192,67.03534,1.470988,104.4,669.5265,206.6186
1090,2020-12-27 14:00:00,0.6249316,13.85789,66.96799,1.145895,104.7,509.4428,211.6574
1091,2020-12-27 14:30:00,0.9448501,12.94629,66.9097,1.382213,104.5,409.9357,221.5105
1092,2020-12-27 15:00:00,0.7314495,12.46083,66.85712,1.086481,104.4,229.6311,231.476
1093,2020-12-27 15:30:00,0.9447148,11.76213,66.81712,0.933525,104.3,176.61,243.1243
1094,2020-12-27 16:00:00,0.9176046,11.13589,66.7871,0.9935423,104.3,95.29166,247.1192
1095,2020-12-27 16:30:00,1.050064,10.13899,66.75918,1.218683,104.2,51.43575,248.5878
