,When,sea,Discharge,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,LW_in,h_f,missing_type,a,vp_a,cld
1537,2021-03-24 17:00:00,0.1,0.0,3.76,38.743,2.632,105.643,56.81,0.0,776.5,205.143,5.0,SW_directSW_diffuseLW_in,0.356,3.097,0
1538,2021-03-24 18:00:00,0.0,13.491,-0.001,48.982,1.622,7.904,9.792,0.0,776.75,202.47,5.0,SW_directSW_diffuseLW_in,0.356,2.991,0
1539,2021-03-24 19:00:00,0.0,25.016,-30.0,49.044,2.286,0.0,0.0,0.0,776.95,202.588,5.0,SW_directSW_diffuseLW_in,0.356,0.246,0
1540,2021-03-24 20:00:00,0.0,24.881,-30.0,47.946,2.73,0.0,0.0,0.0,777.35,201.466,5.0,SW_directSW_diffuseLW_in,0.355,0.241,0
1541,2021-03-24 21:00:00,0.0,25.029,-30.0,52.312,4.476,0.0,0.0,0.0,777.3,200.434,5.0,SW_directSW_diffuseLW_in,0.355,0.262,0
1542,2021-03-24 22:00:00,0.0,24.998,-30.0,49.997,3.709,0.0,0.0,0.0,777.2,199.802,5.0,SW_directSW_diffuseLW_in,0.355,0.251,0
1543,2021-03-24 23:00:00,0.0,24.957,-30.0,50.719,1.197,0.0,0.0,0.0,777.4,199.503,5.0,SW_directSW_diffuseLW_in,0.355,0.254,0
1544,2021-03-25 00:00:00,0.0,24.851,-30.0,53.4,1.091,0.0,0.0,0.0,777.3,199.226,5.0,SW_directSW_diffuseLW_in,0.355,0.268,0
1545,2021-03-25 01:00:00,0.0,24.818,-30.0,53.506,1.255,0.0,0.0,0.0,776.95,199.002,5.0,SW_directSW_diffuseLW_in,0.355,0.268,0
1546,2021-03-25 02:00:00,0.0,24.907,-30.0,52.997,1.05,0.0,0.0,0.0,776.5,198.403,5.0,SW_directSW_diffuseLW_in,0.355,0.266,0
1547,2021-03-25 03:00:00,0.0,25.232,-30.0,50.666,1.082,0.0,0.0,0.0,776.3,197.84,5.0,SW_directSW_diffuseLW_in,0.355,0.254,0
1548,2021-03-25 04:00:00,0.0,25.248,-30.0,51.039,1.144,0.0,0.0,0.0,776.15,197.514,5.0,SW_directSW_diffuseLW_in,0.355,0.256,0
1549,2021-03-25 05:00:00,0.0,25.258,-30.0,52.156,1.185,0.0,0.0,0.0,776.1,197.112,5.0,SW_directSW_diffuseLW_in,0.355,0.262,0
1550,2021-03-25 06:00:00,0.126,25.184,-30.0,50.9,1.171,14.196,14.165,0.0,776.4,196.979,5.0,SW_directSW_diffuseLW_in,0.355,0.255,0
1551,2021-03-25 07:00:00,0.304,25.027,-30.0,50.066,1.216,124.861,63.498,0.0,776.6,196.604,5.0,SW_directSW_diffuseLW_in,0.355,0.251,0
1552,2021-03-25 08:00:00,0.47,0.356,-30.0,40.615,1.248,293.273,91.411,0.0,776.9,197.83,5.0,SW_directSW_diffuseLW_in,0.355,0.204,0
1553,2021-03-25 09:00:00,0.617,25.97,-30.0,40.097,1.103,448.846,112.116,0.0,777.1,201.1,5.0,SW_directSW_diffuseLW_in,0.355,0.201,0
1554,2021-03-25 10:00:00,0.729,0.0,2.67,39.536,1.039,558.408,137.546,0.0,777.1,204.859,5.0,SW_directSW_diffuseLW_in,0.355,2.926,0
1555,2021-03-25 11:00:00,0.789,0.0,7.519,30.978,1.013,645.825,137.571,0.0,776.9,208.043,5.0,SW_directSW_diffuseLW_in,0.355,3.215,0
1556,2021-03-25 12:00:00,0.785,0.0,10.026,26.666,1.015,662.422,145.211,0.0,776.65,211.495,5.0,SW_directSW_diffuseLW_in,0.355,3.28,0
1557,2021-03-25 13:00:00,0.717,0.0,8.92,29.899,1.02,584.217,174.642,0.0,776.25,216.645,5.0,SW_directSW_diffuseLW_in,0.355,3.413,0
1558,2021-03-25 14:00:00,0.6,0.0,8.176,32.183,1.114,465.418,188.759,0.0,775.75,218.993,5.0,SW_directSW_diffuseLW_in,0.355,3.493,0
1559,2021-03-25 15:00:00,0.451,0.0,10.13,28.799,1.023,292.349,205.636,0.0,775.6,224.234,5.0,SW_directSW_diffuseLW_in,0.355,3.567,0
1560,2021-03-25 16:00:00,0.282,0.0,6.775,37.316,1.14,153.071,147.094,0.0,775.45,242.317,5.0,SW_directSW_diffuseLW_in,0.355,3.681,0
1561,2021-03-25 17:00:00,0.104,0.0,7.895,36.179,1.035,86.559,68.79,0.0,775.7,219.876,5.0,SW_directSW_diffuseLW_in,0.355,3.853,0
1562,2021-03-25 18:00:00,0.0,0.0,1.191,47.376,1.079,7.495,10.318,0.0,776.05,216.193,5.0,SW_directSW_diffuseLW_in,0.355,3.154,0
1563,2021-03-25 19:00:00,0.0,0.0,-0.252,51.222,1.163,0.0,0.0,0.0,776.45,225.164,5.0,SW_directSW_diffuseLW_in,0.355,3.071,0
1564,2021-03-25 20:00:00,0.0,4.196,-1.734,55.684,1.103,0.0,0.0,0.0,776.75,213.822,5.0,SW_directSW_diffuseLW_in,0.355,2.995,0
1565,2021-03-25 21:00:00,0.0,25.687,-30.0,59.138,1.176,0.0,0.0,0.0,776.9,211.997,5.0,SW_directSW_diffuseLW_in,0.355,0.297,0
1566,2021-03-25 22:00:00,0.0,25.808,-30.0,62.141,1.049,0.0,0.0,0.0,776.9,212.76,5.0,SW_directSW_diffuseLW_in,0.355,0.312,0
1567,2021-03-25 23:00:00,0.0,25.786,-30.0,63.829,1.08,0.0,0.0,0.0,776.9,214.057,5.0,SW_directSW_diffuseLW_in,0.355,0.32,0
1568,2021-03-26 00:00:00,0.0,25.787,-30.0,62.747,1.124,0.0,0.0,0.0,776.9,209.168,5.0,SW_directSW_diffuseLW_in,0.355,0.315,0
1569,2021-03-26 01:00:00,0.0,25.801,-30.0,64.251,1.106,0.0,0.0,0.0,776.75,207.043,5.0,SW_directSW_diffuseLW_in,0.355,0.322,0
1570,2021-03-26 02:00:00,0.0,25.789,-30.0,67.096,1.052,0.0,0.0,0.0,776.4,202.104,5.0,SW_directSW_diffuseLW_in,0.355,0.337,0
1571,2021-03-26 03:00:00,0.0,25.835,-30.0,65.374,1.06,0.0,0.0,0.0,776.4,200.797,5.0,SW_directSW_diffuseLW_in,0.355,0.328,0
1572,2021-03-26 04:00:00,0.0,25.833,-30.0,66.471,1.068,0.0,0.0,0.0,776.5,199.435,5.0,SW_directSW_diffuseLW_in,0.355,0.333,0
1573,2021-03-26 05:00:00,0.0,25.856,-30.0,65.285,1.079,0.0,0.0,0.0,776.5,200.338,5.0,SW_directSW_diffuseLW_in,0.355,0.328,0
1574,2021-03-26 06:00:00,0.132,25.836,-30.0,65.363,1.146,15.686,15.199,0.0,776.7,206.708,5.0,SW_directSW_diffuseLW_in,0.355,0.328,0
1575,2021-03-26 07:00:00,0.31,25.676,-30.0,64.153,1.092,130.908,63.508,0.0,776.9,199.578,5.0,SW_directSW_diffuseLW_in,0.355,0.322,0
1576,2021-03-26 08:00:00,0.477,18.369,-30.0,52.13,1.223,298.31,91.557,0.0,777.3,204.34,5.0,SW_directSW_diffuseLW_in,0.355,0.262,0
1577,2021-03-26 09:00:00,0.623,0.0,1.18,49.725,1.108,452.003,111.959,0.0,777.6,209.599,5.0,SW_directSW_diffuseLW_in,0.355,3.308,0
1578,2021-03-26 10:00:00,0.735,0.0,3.967,47.221,1.032,501.344,149.041,0.0,777.8,210.694,5.0,SW_directSW_diffuseLW_in,0.355,3.831,0
1579,2021-03-26 11:00:00,0.796,0.0,5.67,48.167,1.635,528.185,186.041,0.0,777.65,227.583,5.0,SW_directSW_diffuseLW_in,0.355,4.401,0
1580,2021-03-26 12:00:00,0.791,0.0,5.851,48.398,2.137,504.116,192.199,0.0,777.35,235.176,5.0,SW_directSW_diffuseLW_in,0.355,4.478,0
1581,2021-03-26 13:00:00,0.723,0.0,5.609,48.123,2.452,488.814,197.343,0.0,777.1,246.596,5.0,SW_directSW_diffuseLW_in,0.355,4.379,0
1582,2021-03-26 14:00:00,0.605,0.0,5.304,49.373,2.4,319.061,233.006,0.0,776.9,258.74,5.0,SW_directSW_diffuseLW_in,0.355,4.398,0
1583,2021-03-26 15:00:00,0.455,0.0,6.586,46.845,1.939,231.053,193.691,0.0,776.7,245.706,5.0,SW_directSW_diffuseLW_in,0.355,4.561,0
1584,2021-03-26 16:00:00,0.286,0.0,5.284,51.127,2.024,121.718,145.7,0.0,776.65,264.232,5.0,SW_directSW_diffuseLW_in,0.355,4.548,0
1585,2021-03-26 17:00:00,0.108,0.0,4.127,56.297,2.137,38.786,79.153,0.0,776.6,261.802,5.0,SW_directSW_diffuseLW_in,0.355,4.619,0
1586,2021-03-26 18:00:00,0.0,20.784,-20.0,65.125,1.782,2.937,12.224,0.0,776.9,269.203,5.0,SW_directSW_diffuseLW_in,0.355,0.811,0
1587,2021-03-26 19:00:00,0.0,20.518,-20.0,68.798,1.281,0.0,0.0,0.0,777.1,258.204,5.0,SW_directSW_diffuseLW_in,0.355,0.857,0
1588,2021-03-26 20:00:00,0.0,20.717,-20.0,74.473,1.648,0.0,0.0,0.0,777.3,265.327,5.0,SW_directSW_diffuseLW_in,0.354,0.928,0
1589,2021-03-26 21:00:00,0.0,20.494,-20.0,77.471,1.169,0.0,0.0,0.0,777.4,272.509,5.0,SW_directSW_diffuseLW_in,0.354,0.965,0
1590,2021-03-26 22:00:00,0.0,21.106,-20.0,81.784,2.405,0.0,0.0,0.0,777.45,273.058,5.0,SW_directSW_diffuseLW_in,0.354,1.019,0
1591,2021-03-26 23:00:00,0.0,21.091,-20.0,84.224,2.364,0.0,0.0,0.0,777.25,267.969,5.0,SW_directSW_diffuseLW_in,0.354,1.049,0
1592,2021-03-27 00:00:00,0.0,20.823,-20.0,82.521,1.785,0.0,0.0,0.0,776.9,254.68,5.0,SW_directSW_diffuseLW_in,0.354,1.028,0
1593,2021-03-27 01:00:00,0.0,20.473,-20.0,83.18,1.095,0.0,0.0,0.0,776.7,275.557,5.0,SW_directSW_diffuseLW_in,0.354,1.036,0
1594,2021-03-27 02:00:00,0.0,20.87,-20.0,85.11,1.901,0.0,0.0,0.0,776.3,272.166,5.0,SW_directSW_diffuseLW_in,0.354,1.061,0
1595,2021-03-27 03:00:00,0.0,21.471,-20.0,85.44,3.109,0.0,0.0,0.0,776.05,288.344,5.0,SW_directSW_diffuseLW_in,0.354,1.065,0
1596,2021-03-27 04:00:00,0.0,20.825,-20.0,88.293,1.851,0.0,0.0,0.0,776.05,290.353,5.0,SW_directSW_diffuseLW_in,0.354,1.1,0
1597,2021-03-27 05:00:00,0.0,20.682,-20.0,85.071,1.571,0.0,0.0,0.0,776.0,287.125,5.0,SW_directSW_diffuseLW_in,0.354,1.06,0
1598,2021-03-27 06:00:00,0.138,21.018,-20.0,85.435,2.191,1.032,10.681,0.0,776.05,290.051,5.0,SW_directSW_diffuseLW_in,0.354,1.065,0
1599,2021-03-27 07:00:00,0.316,20.7,-20.0,83.461,1.568,18.902,69.689,0.0,776.2,275.685,5.0,SW_directSW_diffuseLW_in,0.354,1.04,0
1600,2021-03-27 08:00:00,0.483,0.482,-20.0,80.98,1.592,43.459,152.638,0.0,776.35,285.061,5.0,SW_directSW_diffuseLW_in,0.354,1.009,0
1601,2021-03-27 09:00:00,0.63,0.0,-20.0,81.465,1.382,122.605,194.782,0.0,776.85,284.731,5.0,SW_directSW_diffuseLW_in,0.354,1.015,0
1602,2021-03-27 10:00:00,0.742,18.764,-20.0,73.032,1.342,133.682,212.677,0.0,777.2,284.095,5.0,SW_directSW_diffuseLW_in,0.354,0.91,0
1603,2021-03-27 11:00:00,0.803,21.07,-20.0,75.556,2.271,52.554,287.545,0.0,777.55,294.828,5.0,SW_directSW_diffuseLW_in,0.354,0.941,0
1604,2021-03-27 12:00:00,0.798,0.0,3.579,68.694,2.937,176.083,333.931,0.0,777.65,292.384,5.0,SW_directSW_diffuseLW_in,0.354,5.422,0
1605,2021-03-27 13:00:00,0.729,0.0,3.595,68.752,2.9,164.636,330.337,0.0,777.8,285.743,5.0,SW_directSW_diffuseLW_in,0.354,5.433,0
1606,2021-03-27 14:00:00,0.61,0.0,3.389,70.358,3.183,111.18,310.706,0.0,777.8,288.028,5.0,SW_directSW_diffuseLW_in,0.354,5.48,0
1607,2021-03-27 15:00:00,0.46,0.0,3.636,69.071,2.998,166.738,152.006,0.0,777.8,266.211,5.0,SW_directSW_diffuseLW_in,0.354,5.474,0
1608,2021-03-27 16:00:00,0.291,0.0,5.2,62.937,1.931,76.766,131.532,0.0,777.95,272.851,5.0,SW_directSW_diffuseLW_in,0.354,5.566,0
1609,2021-03-27 17:00:00,0.112,0.0,-20.0,60.813,1.451,30.506,71.418,0.0,778.25,276.991,5.0,SW_directSW_diffuseLW_in,0.354,0.758,0
1610,2021-03-27 18:00:00,0.0,0.0,-20.0,78.676,1.126,4.988,11.819,0.0,778.7,263.933,5.0,SW_directSW_diffuseLW_in,0.354,0.98,0
1611,2021-03-27 19:00:00,0.0,19.667,-20.0,78.312,3.215,0.0,0.0,0.0,779.25,255.131,5.0,SW_directSW_diffuseLW_in,0.354,0.976,0
1612,2021-03-27 20:00:00,0.0,21.559,-20.0,71.263,3.367,0.0,0.0,0.0,779.65,248.194,5.0,SW_directSW_diffuseLW_in,0.354,0.888,0
1613,2021-03-27 21:00:00,0.0,20.951,-20.0,73.756,2.098,0.0,0.0,0.0,780.1,247.213,5.0,SW_directSW_diffuseLW_in,0.354,0.919,0
1614,2021-03-27 22:00:00,0.0,20.526,-20.0,75.794,1.268,0.0,0.0,0.0,780.3,249.008,5.0,SW_directSW_diffuseLW_in,0.354,0.944,0
1615,2021-03-27 23:00:00,0.0,21.263,-20.0,78.829,2.721,0.0,0.0,0.0,780.6,233.634,5.0,SW_directSW_diffuseLW_in,0.354,0.982,0
1616,2021-03-28 00:00:00,0.0,23.44,-22.0,83.337,2.985,0.0,0.0,0.0,780.65,238.275,5.0,SW_directSW_diffuseLW_in,0.354,0.872,0
1617,2021-03-28 01:00:00,0.0,22.36,-22.0,80.447,1.083,0.0,0.0,0.0,780.55,227.32,5.0,SW_directSW_diffuseLW_in,0.354,0.841,0
1618,2021-03-28 02:00:00,0.0,22.388,-22.0,81.643,1.084,0.0,0.0,0.0,780.6,222.948,5.0,SW_directSW_diffuseLW_in,0.354,0.854,0
1619,2021-03-28 03:00:00,0.0,22.436,-22.0,79.688,1.175,0.0,0.0,0.0,780.6,224.546,5.0,SW_directSW_diffuseLW_in,0.354,0.833,0
1620,2021-03-28 04:00:00,0.0,22.372,-22.0,77.471,1.129,0.0,0.0,0.0,780.95,217.719,5.0,SW_directSW_diffuseLW_in,0.354,0.81,0
1621,2021-03-28 05:00:00,0.0,22.339,-22.0,72.518,1.123,0.0,0.0,0.0,781.1,217.243,5.0,SW_directSW_diffuseLW_in,0.354,0.758,0
1622,2021-03-28 06:00:00,0.144,22.299,-22.0,68.861,1.127,11.301,18.589,0.0,781.4,233.959,5.0,SW_directSW_diffuseLW_in,0.354,0.72,0
1623,2021-03-28 07:00:00,0.322,22.233,-22.0,59.182,1.099,119.262,79.468,0.0,781.85,211.743,5.0,SW_directSW_diffuseLW_in,0.354,0.619,0
1624,2021-03-28 08:00:00,0.489,0.285,-22.0,44.128,1.081,259.43,118.807,0.0,782.45,215.296,5.0,SW_directSW_diffuseLW_in,0.354,0.461,0
1625,2021-03-28 09:00:00,0.636,0.0,-22.0,40.23,1.026,403.392,154.02,0.0,782.85,218.969,5.0,SW_directSW_diffuseLW_in,0.354,0.421,0
1626,2021-03-28 10:00:00,0.749,0.0,-22.0,42.326,1.057,522.153,149.919,0.0,783.2,217.417,5.0,SW_directSW_diffuseLW_in,0.354,0.443,0
1627,2021-03-28 11:00:00,0.81,0.0,-22.0,37.815,1.372,559.624,197.033,0.0,783.45,222.175,5.0,SW_directSW_diffuseLW_in,0.354,0.395,0
1628,2021-03-28 12:00:00,0.804,0.0,-22.0,30.285,1.049,597.316,201.115,0.0,783.4,227.91,5.0,SW_directSW_diffuseLW_in,0.354,0.317,0
1629,2021-03-28 13:00:00,0.735,0.0,-22.0,30.937,1.065,520.382,192.171,0.0,783.25,230.938,5.0,SW_directSW_diffuseLW_in,0.354,0.324,0
1630,2021-03-28 14:00:00,0.615,0.0,-22.0,29.791,1.069,443.659,166.904,0.0,783.3,234.791,5.0,SW_directSW_diffuseLW_in,0.354,0.312,0
1631,2021-03-28 15:00:00,0.464,0.0,-22.0,31.507,1.036,338.86,152.671,0.0,783.45,238.118,5.0,SW_directSW_diffuseLW_in,0.354,0.33,0
1632,2021-03-28 16:00:00,0.295,4.822,-21.303,31.44,1.08,216.684,114.593,0.0,783.65,243.325,5.0,SW_directSW_diffuseLW_in,0.354,0.35,0
1633,2021-03-28 17:00:00,0.116,0.0,4.659,34.005,2.922,89.536,62.834,0.0,783.75,236.537,5.0,SW_directSW_diffuseLW_in,0.354,2.896,0
1634,2021-03-28 18:00:00,0.0,0.0,-22.0,36.239,1.036,10.504,13.063,0.0,783.95,218.094,5.0,SW_directSW_diffuseLW_in,0.354,0.379,0
1635,2021-03-28 19:00:00,0.0,0.0,-22.0,43.452,1.19,0.0,0.0,0.0,784.5,213.258,5.0,SW_directSW_diffuseLW_in,0.354,0.454,0
1636,2021-03-28 20:00:00,0.0,0.0,-22.0,45.521,1.031,0.0,0.0,0.0,785.0,212.8,5.0,SW_directSW_diffuseLW_in,0.354,0.476,0
1637,2021-03-28 21:00:00,0.0,0.0,-22.0,47.656,1.125,0.0,0.0,0.0,785.2,216.576,5.0,SW_directSW_diffuseLW_in,0.354,0.498,0
1638,2021-03-28 22:00:00,0.0,20.089,-22.0,46.489,1.036,0.0,0.0,0.0,785.5,213.108,5.0,SW_directSW_diffuseLW_in,0.354,0.486,0
1639,2021-03-28 23:00:00,0.0,22.203,-22.0,46.932,1.262,0.0,0.0,0.0,785.6,213.279,5.0,SW_directSW_diffuseLW_in,0.354,0.491,0
1640,2021-03-29 00:00:00,0.0,22.399,-22.0,50.539,1.583,0.0,0.0,0.0,785.8,209.03,5.0,SW_directSW_diffuseLW_in,0.354,0.529,0
1641,2021-03-29 01:00:00,0.0,22.465,-22.0,48.317,1.757,0.0,0.0,0.0,786.0,209.46,5.0,SW_directSW_diffuseLW_in,0.354,0.505,0
1642,2021-03-29 02:00:00,0.0,22.238,-22.0,50.906,1.274,0.0,0.0,0.0,786.1,217.245,5.0,SW_directSW_diffuseLW_in,0.354,0.532,0
1643,2021-03-29 03:00:00,0.0,22.196,-22.0,52.699,1.179,0.0,0.0,0.0,786.05,218.731,5.0,SW_directSW_diffuseLW_in,0.354,0.551,0
1644,2021-03-29 04:00:00,0.0,22.152,-22.0,53.895,1.087,0.0,0.0,0.0,786.0,220.471,5.0,SW_directSW_diffuseLW_in,0.354,0.564,0
1645,2021-03-29 05:00:00,0.0,22.152,-22.0,54.673,1.054,0.0,0.0,0.0,785.85,215.307,5.0,SW_directSW_diffuseLW_in,0.354,0.572,0
1646,2021-03-29 06:00:00,0.15,22.152,-22.0,50.985,1.109,21.055,19.31,0.0,786.15,216.222,5.0,SW_directSW_diffuseLW_in,0.354,0.533,0
1647,2021-03-29 07:00:00,0.327,22.117,-22.0,49.184,1.036,124.592,77.99,0.0,786.5,217.923,5.0,SW_directSW_diffuseLW_in,0.354,0.514,0
1648,2021-03-29 08:00:00,0.495,0.189,-22.0,37.099,1.025,284.962,107.587,0.0,786.85,218.543,5.0,SW_directSW_diffuseLW_in,0.353,0.388,0
1649,2021-03-29 09:00:00,0.643,0.0,-22.0,36.157,2.238,450.0,122.208,0.0,787.15,222.374,5.0,SW_directSW_diffuseLW_in,0.353,0.378,0
1650,2021-03-29 10:00:00,0.756,0.0,-22.0,35.867,4.153,536.3,161.284,0.0,787.45,226.148,5.0,SW_directSW_diffuseLW_in,0.353,0.375,0
1651,2021-03-29 11:00:00,0.816,0.0,-22.0,32.368,4.326,626.461,160.052,0.0,787.7,230.229,5.0,SW_directSW_diffuseLW_in,0.353,0.339,0
1652,2021-03-29 12:00:00,0.811,0.0,-22.0,30.064,2.78,665.421,145.313,0.0,787.65,232.531,5.0,SW_directSW_diffuseLW_in,0.353,0.314,0
1653,2021-03-29 13:00:00,0.74,0.0,-22.0,38.549,3.364,651.043,127.941,0.0,787.5,235.157,5.0,SW_directSW_diffuseLW_in,0.353,0.403,0
1654,2021-03-29 14:00:00,0.62,0.0,-22.0,38.37,3.446,563.944,121.889,0.0,787.4,235.931,5.0,SW_directSW_diffuseLW_in,0.353,0.401,0
1655,2021-03-29 15:00:00,0.469,0.0,-22.0,30.985,3.277,435.903,108.496,0.0,787.5,236.959,5.0,SW_directSW_diffuseLW_in,0.353,0.324,0
1656,2021-03-29 16:00:00,0.299,0.0,-22.0,28.483,3.238,276.547,90.484,0.0,787.5,237.574,5.0,SW_directSW_diffuseLW_in,0.353,0.298,0
1657,2021-03-29 17:00:00,0.12,0.0,-22.0,33.121,3.568,115.823,60.629,0.0,787.7,234.673,5.0,SW_directSW_diffuseLW_in,0.353,0.346,0
1658,2021-03-29 18:00:00,0.0,0.0,-22.0,42.846,4.127,12.043,13.255,0.0,788.0,231.984,5.0,SW_directSW_diffuseLW_in,0.353,0.448,0
1659,2021-03-29 19:00:00,0.0,0.0,-22.0,43.945,2.369,0.0,0.0,0.0,788.35,230.967,5.0,SW_directSW_diffuseLW_in,0.353,0.46,0
1660,2021-03-29 20:00:00,0.0,0.0,-22.0,48.842,1.209,0.0,0.0,0.0,788.65,228.666,5.0,SW_directSW_diffuseLW_in,0.353,0.511,0
1661,2021-03-29 21:00:00,0.0,0.0,-22.0,52.671,1.151,0.0,0.0,0.0,788.6,226.508,5.0,SW_directSW_diffuseLW_in,0.353,0.551,0
1662,2021-03-29 22:00:00,0.0,20.257,-22.0,52.942,1.468,0.0,0.0,0.0,788.6,226.611,5.0,SW_directSW_diffuseLW_in,0.353,0.554,0
1663,2021-03-29 23:00:00,0.0,22.275,-22.0,57.057,1.284,0.0,0.0,0.0,788.55,223.955,5.0,SW_directSW_diffuseLW_in,0.353,0.597,0
1664,2021-03-30 00:00:00,0.0,22.335,-22.0,56.796,1.378,0.0,0.0,0.0,788.35,223.958,5.0,SW_directSW_diffuseLW_in,0.353,0.594,0
1665,2021-03-30 01:00:00,0.0,22.25,-22.0,56.708,1.226,0.0,0.0,0.0,788.1,225.335,5.0,SW_directSW_diffuseLW_in,0.353,0.593,0
1666,2021-03-30 02:00:00,0.0,22.25,-22.0,54.616,1.242,0.0,0.0,0.0,787.95,222.943,5.0,SW_directSW_diffuseLW_in,0.353,0.571,0
1667,2021-03-30 03:00:00,0.0,22.15,-22.0,54.355,1.092,0.0,0.0,0.0,787.7,221.354,5.0,SW_directSW_diffuseLW_in,0.353,0.568,0
1668,2021-03-30 04:00:00,0.0,22.177,-22.0,53.224,1.164,0.0,0.0,0.0,787.6,220.632,5.0,SW_directSW_diffuseLW_in,0.353,0.557,0
1669,2021-03-30 05:00:00,0.0,22.154,-22.0,51.763,1.113,0.0,0.0,0.0,787.7,220.637,5.0,SW_directSW_diffuseLW_in,0.353,0.541,0
1670,2021-03-30 06:00:00,0.155,22.161,-22.0,48.879,1.169,24.152,20.593,0.0,787.9,221.244,5.0,SW_directSW_diffuseLW_in,0.353,0.511,0
1671,2021-03-30 07:00:00,0.333,22.195,-22.0,47.101,1.237,141.505,71.925,0.0,788.1,221.519,5.0,SW_directSW_diffuseLW_in,0.353,0.493,0
1672,2021-03-30 08:00:00,0.502,0.183,-22.0,38.482,1.346,313.275,96.514,0.0,788.15,221.475,5.0,SW_directSW_diffuseLW_in,0.353,0.402,0
1673,2021-03-30 09:00:00,0.65,0.0,-22.0,37.217,1.039,460.953,121.386,0.0,788.3,226.572,5.0,SW_directSW_diffuseLW_in,0.353,0.389,0
1674,2021-03-30 10:00:00,0.763,0.0,-22.0,35.152,1.035,591.006,127.941,0.0,788.3,227.149,5.0,SW_directSW_diffuseLW_in,0.353,0.368,0
1675,2021-03-30 11:00:00,0.823,0.0,-22.0,34.902,1.098,677.458,127.47,0.0,788.15,229.217,5.0,SW_directSW_diffuseLW_in,0.353,0.365,0
1676,2021-03-30 12:00:00,0.817,0.0,-22.0,31.218,1.046,690.6,136.855,0.0,787.75,231.642,5.0,SW_directSW_diffuseLW_in,0.353,0.326,0
1677,2021-03-30 13:00:00,0.746,0.0,-22.0,32.134,1.042,652.742,138.509,0.0,787.35,234.917,5.0,SW_directSW_diffuseLW_in,0.353,0.336,0
1678,2021-03-30 14:00:00,0.626,0.0,-22.0,30.536,1.208,537.047,152.259,0.0,786.95,241.259,5.0,SW_directSW_diffuseLW_in,0.353,0.319,0
1679,2021-03-30 15:00:00,0.473,0.0,-22.0,31.386,1.392,350.086,176.145,0.0,786.6,252.932,5.0,SW_directSW_diffuseLW_in,0.353,0.328,0
1680,2021-03-30 16:00:00,0.303,0.0,-22.0,27.74,1.31,169.1,166.031,0.0,786.35,258.604,5.0,SW_directSW_diffuseLW_in,0.353,0.29,0
1681,2021-03-30 17:00:00,0.124,0.0,-22.0,36.494,1.022,66.515,94.069,0.0,786.2,253.737,5.0,SW_directSW_diffuseLW_in,0.353,0.382,0
1682,2021-03-30 18:00:00,0.0,0.0,-22.0,41.35,1.048,5.135,18.482,0.0,786.2,251.222,5.0,SW_directSW_diffuseLW_in,0.353,0.432,0
1683,2021-03-30 19:00:00,0.0,0.0,-22.0,45.431,1.162,0.0,0.0,0.0,786.3,240.007,5.0,SW_directSW_diffuseLW_in,0.353,0.475,0
1684,2021-03-30 20:00:00,0.0,0.0,-22.0,50.332,1.173,0.0,0.0,0.0,786.2,230.606,5.0,SW_directSW_diffuseLW_in,0.353,0.526,0
1685,2021-03-30 21:00:00,0.0,0.0,-22.0,50.732,1.113,0.0,0.0,0.0,786.2,226.73,5.0,SW_directSW_diffuseLW_in,0.353,0.531,0
1686,2021-03-30 22:00:00,0.0,0.0,-22.0,51.94,1.131,0.0,0.0,0.0,785.95,222.779,5.0,SW_directSW_diffuseLW_in,0.353,0.543,0
1687,2021-03-30 23:00:00,0.0,0.0,-22.0,52.627,1.158,0.0,0.0,0.0,785.9,220.356,5.0,SW_directSW_diffuseLW_in,0.353,0.55,0
1688,2021-03-31 00:00:00,0.0,22.163,-22.0,54.159,1.132,0.0,0.0,0.0,785.55,220.221,5.0,SW_directSW_diffuseLW_in,0.353,0.566,0
1689,2021-03-31 01:00:00,0.0,22.134,-22.0,53.991,1.068,0.0,0.0,0.0,785.15,220.477,5.0,SW_directSW_diffuseLW_in,0.353,0.565,0
1690,2021-03-31 02:00:00,0.0,22.217,-22.0,55.595,1.162,0.0,0.0,0.0,784.85,220.697,5.0,SW_directSW_diffuseLW_in,0.353,0.581,0
1691,2021-03-31 03:00:00,0.0,22.173,-22.0,56.624,1.095,0.0,0.0,0.0,784.45,220.791,5.0,SW_directSW_diffuseLW_in,0.353,0.592,0
1692,2021-03-31 04:00:00,0.0,0.254,-22.0,55.62,1.087,0.0,0.0,0.0,784.25,220.21,5.0,SW_directSW_diffuseLW_in,0.353,0.582,0
1693,2021-03-31 05:00:00,0.0,0.0,-22.0,57.522,1.134,0.0,0.0,0.0,784.15,218.802,5.0,SW_directSW_diffuseLW_in,0.353,0.602,0
1694,2021-03-31 06:00:00,0.161,0.0,-22.0,57.338,1.103,26.622,22.47,0.0,784.0,218.476,5.0,SW_directSW_diffuseLW_in,0.353,0.6,0
1695,2021-03-31 07:00:00,0.339,0.0,-22.0,57.753,1.099,156.448,67.341,0.0,784.05,218.396,5.0,SW_directSW_diffuseLW_in,0.353,0.604,0
1696,2021-03-31 08:00:00,0.508,0.0,-22.0,46.152,1.041,324.048,94.224,0.0,783.95,220.084,5.0,SW_directSW_diffuseLW_in,0.353,0.483,0
