Latitude,Longitude,Value,dataDate,shortName,validityTime
46.640,7.240,-4.8961150646e-01,20190622,10v,1300
46.640,7.240,2.8595190430e+02,20190622,2d,1300
46.640,7.240,2.9090332031e+02,20190622,2t,1300
46.640,7.240,8.9449562500e+04,20190622,sp,1300
46.640,7.240,1.5509610000e+06,20190622,ssrd,1300
46.640,7.240,1.2353050000e+06,20190622,strd,1300
46.640,7.240,9.9329137802e-01,20190622,tcc,1300
46.640,7.240,3.7804432213e-04,20190622,tp,1300
46.640,7.240,4.4003562500e+05,20190622,fdir,1300
46.640,7.240,2.3709648848e-01,20190622,10u,1400
46.640,7.240,-6.3271796703e-01,20190622,10v,1400
46.640,7.240,2.8622460938e+02,20190622,2d,1400
46.640,7.240,2.9121826172e+02,20190622,2t,1400
46.640,7.240,8.9422312500e+04,20190622,sp,1400
46.640,7.240,1.4220660000e+06,20190622,ssrd,1400
46.640,7.240,1.2556950000e+06,20190622,strd,1400
46.640,7.240,9.3935281038e-01,20190622,tcc,1400
46.640,7.240,7.7459332533e-04,20190622,tp,1400
46.640,7.240,3.6122931250e+05,20190622,fdir,1400
46.640,7.240,7.2317415476e-01,20190622,10u,1500
46.640,7.240,-7.0530676842e-01,20190622,10v,1500
46.640,7.240,2.8638989258e+02,20190622,2d,1500
46.640,7.240,2.9111596680e+02,20190622,2t,1500
46.640,7.240,8.9406687500e+04,20190622,sp,1500
46.640,7.240,1.6182300000e+06,20190622,ssrd,1500
46.640,7.240,1.2522810000e+06,20190622,strd,1500
46.640,7.240,9.6452778578e-01,20190622,tcc,1500
46.640,7.240,9.6201221459e-04,20190622,tp,1500
46.640,7.240,5.6032431250e+05,20190622,fdir,1500
46.640,7.240,7.6390784979e-01,20190622,10u,1600
46.640,7.240,-8.2548731565e-01,20190622,10v,1600
46.640,7.240,2.8666699219e+02,20190622,2d,1600
46.640,7.240,2.9079614258e+02,20190622,2t,1600
46.640,7.240,8.9379562500e+04,20190622,sp,1600
46.640,7.240,1.0843420000e+06,20190622,ssrd,1600
46.640,7.240,1.2490820000e+06,20190622,strd,1600
46.640,7.240,9.3176466227e-01,20190622,tcc,1600
46.640,7.240,1.8675478350e-04,20190622,tp,1600
46.640,7.240,2.6300300000e+05,20190622,fdir,1600
46.640,7.240,8.9620113373e-02,20190622,10u,1700
46.640,7.240,-5.3510147333e-01,20190622,10v,1700
46.640,7.240,2.8630810547e+02,20190622,2d,1700
46.640,7.240,2.9034106445e+02,20190622,2t,1700
46.640,7.240,8.9349812500e+04,20190622,sp,1700
46.640,7.240,7.5765431250e+05,20190622,ssrd,1700
46.640,7.240,1.2282030000e+06,20190622,strd,1700
46.640,7.240,9.5859831572e-01,20190622,tcc,1700
46.640,7.240,2.8601475060e-04,20190622,tp,1700
46.640,7.240,1.3359643750e+05,20190622,fdir,1700
46.640,7.240,-8.7142109871e-02,20190622,10u,1800
46.640,7.240,-1.0246448517e+00,20190622,10v,1800
46.640,7.240,2.8673974609e+02,20190622,2d,1800
46.640,7.240,2.8947753906e+02,20190622,2t,1800
46.640,7.240,8.9412375000e+04,20190622,sp,1800
46.640,7.240,4.4718025000e+05,20190622,ssrd,1800
46.640,7.240,1.2333250000e+06,20190622,strd,1800
46.640,7.240,9.8772102594e-01,20190622,tcc,1800
46.640,7.240,1.4182479936e-04,20190622,tp,1800
46.640,7.240,1.0129812500e+05,20190622,fdir,1800
46.640,7.240,5.5307924747e-01,20190622,10u,1900
46.640,7.240,-1.0206670761e+00,20190622,10v,1900
46.640,7.240,2.8610766602e+02,20190622,2d,1900
46.640,7.240,2.8788281250e+02,20190622,2t,1900
46.640,7.240,8.9419125000e+04,20190622,sp,1900
46.640,7.240,1.6902581250e+05,20190622,ssrd,1900
46.640,7.240,1.2077250000e+06,20190622,strd,1900
46.640,7.240,8.0130589008e-01,20190622,tcc,1900
46.640,7.240,1.7732492415e-04,20190622,tp,1900
46.640,7.240,2.9040242188e+04,20190622,fdir,1900
46.640,7.240,-1.1281597614e-01,20190622,10u,2000
46.640,7.240,-1.3526964188e+00,20190622,10v,2000
46.640,7.240,2.8530175781e+02,20190622,2d,2000
46.640,7.240,2.8639648438e+02,20190622,2t,2000
46.640,7.240,8.9459687500e+04,20190622,sp,2000
46.640,7.240,1.1563515625e+04,20190622,ssrd,2000
46.640,7.240,1.1595250000e+06,20190622,strd,2000
46.640,7.240,5.4985648394e-01,20190622,tcc,2000
46.640,7.240,5.7520999690e-05,20190622,tp,2000
46.640,7.240,9.6767456055e+02,20190622,fdir,2000
46.640,7.240,-7.3372787237e-01,20190622,10u,2100
46.640,7.240,-6.9844710827e-01,20190622,10v,2100
46.640,7.240,2.8458520508e+02,20190622,2d,2100
46.640,7.240,2.8569995117e+02,20190622,2t,2100
46.640,7.240,8.9477687500e+04,20190622,sp,2100
46.640,7.240,0.0000000000e+00,20190622,ssrd,2100
46.640,7.240,1.1441230000e+06,20190622,strd,2100
46.640,7.240,3.8692736626e-01,20190622,tcc,2100
46.640,7.240,3.2915704651e-05,20190622,tp,2100
46.640,7.240,0.0000000000e+00,20190622,fdir,2100
46.640,7.240,-4.7078907490e-01,20190622,10u,2200
46.640,7.240,2.3447197676e-01,20190622,10v,2200
46.640,7.240,2.8442724609e+02,20190622,2d,2200
46.640,7.240,2.8524536133e+02,20190622,2t,2200
46.640,7.240,8.9504937500e+04,20190622,sp,2200
46.640,7.240,0.0000000000e+00,20190622,ssrd,2200
46.640,7.240,1.1722760000e+06,20190622,strd,2200
46.640,7.240,5.1052385569e-01,20190622,tcc,2200
46.640,7.240,1.0298099369e-06,20190622,tp,2200
46.640,7.240,0.0000000000e+00,20190622,fdir,2200
46.640,7.240,-3.4301787615e-01,20190622,10u,2300
46.640,7.240,4.0796798468e-01,20190622,10v,2300
46.640,7.240,2.8383349609e+02,20190622,2d,2300
46.640,7.240,2.8477124023e+02,20190622,2t,2300
46.640,7.240,8.9495562500e+04,20190622,sp,2300
46.640,7.240,0.0000000000e+00,20190622,ssrd,2300
46.640,7.240,1.1651090000e+06,20190622,strd,2300
46.640,7.240,6.0044515133e-01,20190622,tcc,2300
46.640,7.240,0.0000000000e+00,20190622,tp,2300
46.640,7.240,0.0000000000e+00,20190622,fdir,2300
46.640,7.240,-6.1764657497e-01,20190623,10u,0
46.640,7.240,2.9316616058e-01,20190623,10v,0
46.640,7.240,2.8313598633e+02,20190623,2d,0
46.640,7.240,2.8399243164e+02,20190623,2t,0
46.640,7.240,8.9474562500e+04,20190623,sp,0
46.640,7.240,0.0000000000e+00,20190622,ssrd,0
46.640,7.240,1.1719190000e+06,20190622,strd,0
46.640,7.240,5.7563579082e-01,20190623,tcc,0
46.640,7.240,0.0000000000e+00,20190622,tp,0
46.640,7.240,0.0000000000e+00,20190622,fdir,0
46.640,7.240,-8.4729111195e-01,20190623,10u,100
46.640,7.240,6.3722884655e-01,20190623,10v,100
46.640,7.240,2.8347070312e+02,20190623,2d,100
46.640,7.240,2.8456616211e+02,20190623,2t,100
46.640,7.240,8.9489625000e+04,20190623,sp,100
46.640,7.240,0.0000000000e+00,20190622,ssrd,100
46.640,7.240,1.2516300000e+06,20190622,strd,100
46.640,7.240,6.2619650364e-01,20190623,tcc,100
46.640,7.240,7.6449509834e-08,20190622,tp,100
46.640,7.240,0.0000000000e+00,20190622,fdir,100
46.640,7.240,-8.0686891079e-01,20190623,10u,200
46.640,7.240,9.7604554892e-01,20190623,10v,200
46.640,7.240,2.8279687500e+02,20190623,2d,200
46.640,7.240,2.8367749023e+02,20190623,2t,200
46.640,7.240,8.9467812500e+04,20190623,sp,200
46.640,7.240,0.0000000000e+00,20190622,ssrd,200
46.640,7.240,1.2324220000e+06,20190622,strd,200
46.640,7.240,5.0658899546e-01,20190623,tcc,200
46.640,7.240,2.8612117831e-07,20190622,tp,200
46.640,7.240,0.0000000000e+00,20190622,fdir,200
46.640,7.240,-8.6052000523e-01,20190623,10u,300
46.640,7.240,1.0230445862e+00,20190623,10v,300
46.640,7.240,2.8242749023e+02,20190623,2d,300
46.640,7.240,2.8324755859e+02,20190623,2t,300
46.640,7.240,8.9446500000e+04,20190623,sp,300
46.640,7.240,0.0000000000e+00,20190622,ssrd,300
46.640,7.240,1.2414340000e+06,20190622,strd,300
46.640,7.240,6.5386456251e-01,20190623,tcc,300
46.640,7.240,2.3080820029e-06,20190622,tp,300
46.640,7.240,0.0000000000e+00,20190622,fdir,300
46.640,7.240,-1.0347805023e+00,20190623,10u,400
46.640,7.240,8.6518055201e-01,20190623,10v,400
46.640,7.240,2.8191650391e+02,20190623,2d,400
46.640,7.240,2.8287207031e+02,20190623,2t,400
46.640,7.240,8.9458687500e+04,20190623,sp,400
46.640,7.240,5.3323828125e+03,20190622,ssrd,400
46.640,7.240,1.2140300000e+06,20190622,strd,400
46.640,7.240,7.9899370670e-01,20190623,tcc,400
46.640,7.240,7.4497523883e-07,20190622,tp,400
46.640,7.240,6.4000000000e+01,20190622,fdir,400
46.640,7.240,-1.3137855530e+00,20190623,10u,500
46.640,7.240,1.1110391617e+00,20190623,10v,500
46.640,7.240,2.8233276367e+02,20190623,2d,500
46.640,7.240,2.8364160156e+02,20190623,2t,500
46.640,7.240,8.9489437500e+04,20190623,sp,500
46.640,7.240,1.5576137500e+05,20190622,ssrd,500
46.640,7.240,1.2033240000e+06,20190622,strd,500
46.640,7.240,9.9376487732e-01,20190623,tcc,500
46.640,7.240,3.4402302163e-07,20190622,tp,500
46.640,7.240,1.9890703125e+04,20190622,fdir,500
46.640,7.240,-1.2264480591e+00,20190623,10u,600
46.640,7.240,8.7674993277e-01,20190623,10v,600
46.640,7.240,2.8345751953e+02,20190623,2d,600
46.640,7.240,2.8590576172e+02,20190623,2t,600
46.640,7.240,8.9473625000e+04,20190623,sp,600
46.640,7.240,5.3640518750e+05,20190622,ssrd,600
46.640,7.240,1.1745320000e+06,20190622,strd,600
46.640,7.240,8.5438036919e-01,20190623,tcc,600
46.640,7.240,5.7224241345e-07,20190622,tp,600
46.640,7.240,2.4242062500e+05,20190622,fdir,600
46.640,7.240,-1.0396738052e+00,20190623,10u,700
46.640,7.240,2.8891855478e-01,20190623,10v,700
46.640,7.240,2.8467187500e+02,20190623,2d,700
46.640,7.240,2.8788964844e+02,20190623,2t,700
46.640,7.240,8.9470250000e+04,20190623,sp,700
46.640,7.240,1.0625830000e+06,20190623,ssrd,700
46.640,7.240,1.2165180000e+06,20190623,strd,700
46.640,7.240,2.1437495947e-01,20190623,tcc,700
46.640,7.240,1.9112388117e-08,20190623,tp,700
46.640,7.240,5.0671943750e+05,20190623,fdir,700
46.640,7.240,-8.0851614475e-01,20190623,10u,800
46.640,7.240,-3.4829175472e-01,20190623,10v,800
46.640,7.240,2.8493237305e+02,20190623,2d,800
46.640,7.240,2.8980932617e+02,20190623,2t,800
46.640,7.240,8.9463250000e+04,20190623,sp,800
46.640,7.240,1.7127090000e+06,20190623,ssrd,800
46.640,7.240,1.1883570000e+06,20190623,strd,800
46.640,7.240,2.2076185793e-02,20190623,tcc,800
46.640,7.240,7.6449509834e-08,20190623,tp,800
46.640,7.240,1.1150950000e+06,20190623,fdir,800
46.640,7.240,-4.1794019938e-01,20190623,10u,900
46.640,7.240,-9.1561776400e-01,20190623,10v,900
46.640,7.240,2.8508471680e+02,20190623,2d,900
46.640,7.240,2.9130175781e+02,20190623,2t,900
46.640,7.240,8.9438687500e+04,20190623,sp,900
46.640,7.240,2.3927320000e+06,20190623,ssrd,900
46.640,7.240,1.1358620000e+06,20190623,strd,900
46.640,7.240,4.3046269566e-02,20190623,tcc,900
46.640,7.240,0.0000000000e+00,20190623,tp,900
46.640,7.240,1.8966130000e+06,20190623,fdir,900
46.640,7.240,-2.4858170748e-01,20190623,10u,1000
46.640,7.240,-1.7033071518e+00,20190623,10v,1000
46.640,7.240,2.8530273438e+02,20190623,2d,1000
46.640,7.240,2.9280346680e+02,20190623,2t,1000
46.640,7.240,8.9457750000e+04,20190623,sp,1000
46.640,7.240,2.8664990000e+06,20190623,ssrd,1000
46.640,7.240,1.1452200000e+06,20190623,strd,1000
46.640,7.240,7.9069614410e-02,20190623,tcc,1000
46.640,7.240,0.0000000000e+00,20190623,tp,1000
46.640,7.240,2.3073600000e+06,20190623,fdir,1000
46.640,7.240,-6.7108821869e-01,20190623,10u,1100
46.640,7.240,-1.8993644714e+00,20190623,10v,1100
46.640,7.240,2.8564160156e+02,20190623,2d,1100
46.640,7.240,2.9383959961e+02,20190623,2t,1100
46.640,7.240,8.9454437500e+04,20190623,sp,1100
46.640,7.240,3.1925780000e+06,20190623,ssrd,1100
46.640,7.240,1.1313500000e+06,20190623,strd,1100
46.640,7.240,2.6222360134e-01,20190623,tcc,1100
46.640,7.240,0.0000000000e+00,20190623,tp,1100
46.640,7.240,2.6766950000e+06,20190623,fdir,1100
46.640,7.240,-6.4446425438e-01,20190623,10u,1200
46.640,7.240,-1.8260955811e+00,20190623,10v,1200
46.640,7.240,2.8620556641e+02,20190623,2d,1200
46.640,7.240,2.9495263672e+02,20190623,2t,1200
46.640,7.240,8.9447125000e+04,20190623,sp,1200
46.640,7.240,3.2583320000e+06,20190623,ssrd,1200
46.640,7.240,1.1760790000e+06,20190623,strd,1200
46.640,7.240,4.1494733095e-01,20190623,tcc,1200
46.640,7.240,0.0000000000e+00,20190623,tp,1200
46.640,7.240,2.6574330000e+06,20190623,fdir,1200
46.640,7.240,-3.8849931955e-01,20190623,10u,1300
46.640,7.240,-1.9555006027e+00,20190623,10v,1300
46.640,7.240,2.8663745117e+02,20190623,2d,1300
46.640,7.240,2.9556201172e+02,20190623,2t,1300
46.640,7.240,8.9438562500e+04,20190623,sp,1300
46.640,7.240,3.1722550000e+06,20190623,ssrd,1300
46.640,7.240,1.1659690000e+06,20190623,strd,1300
46.640,7.240,5.5723667145e-01,20190623,tcc,1300
46.640,7.240,0.0000000000e+00,20190623,tp,1300
46.640,7.240,2.5323760000e+06,20190623,fdir,1300
46.640,7.240,-6.3250839710e-02,20190623,10u,1400
46.640,7.240,-1.9311504364e+00,20190623,10v,1400
46.640,7.240,2.8667846680e+02,20190623,2d,1400
46.640,7.240,2.9590747070e+02,20190623,2t,1400
46.640,7.240,8.9450812500e+04,20190623,sp,1400
46.640,7.240,2.9654240000e+06,20190623,ssrd,1400
46.640,7.240,1.1535530000e+06,20190623,strd,1400
46.640,7.240,4.6131795645e-01,20190623,tcc,1400
46.640,7.240,0.0000000000e+00,20190623,tp,1400
46.640,7.240,2.4304280000e+06,20190623,fdir,1400
46.640,7.240,-4.9688294530e-02,20190623,10u,1500
46.640,7.240,-1.7358779907e+00,20190623,10v,1500
46.640,7.240,2.8668579102e+02,20190623,2d,1500
46.640,7.240,2.9619213867e+02,20190623,2t,1500
46.640,7.240,8.9456437500e+04,20190623,sp,1500
46.640,7.240,2.4892810000e+06,20190623,ssrd,1500
46.640,7.240,1.1955360000e+06,20190623,strd,1500
46.640,7.240,4.0857106447e-01,20190623,tcc,1500
46.640,7.240,0.0000000000e+00,20190623,tp,1500
46.640,7.240,1.9692520000e+06,20190623,fdir,1500
46.640,7.240,-3.4379839897e-01,20190623,10u,1600
46.640,7.240,-1.5759134293e+00,20190623,10v,1600
46.640,7.240,2.8693115234e+02,20190623,2d,1600
46.640,7.240,2.9552709961e+02,20190623,2t,1600
46.640,7.240,8.9460062500e+04,20190623,sp,1600
46.640,7.240,1.9112090000e+06,20190623,ssrd,1600
46.640,7.240,1.2217770000e+06,20190623,strd,1600
46.640,7.240,2.4544292688e-01,20190623,tcc,1600
46.640,7.240,0.0000000000e+00,20190623,tp,1600
46.640,7.240,1.3990280000e+06,20190623,fdir,1600
46.640,7.240,-4.4559264183e-01,20190623,10u,1700
46.640,7.240,-1.5916728973e+00,20190623,10v,1700
46.640,7.240,2.8727612305e+02,20190623,2d,1700
46.640,7.240,2.9465576172e+02,20190623,2t,1700
46.640,7.240,8.9468312500e+04,20190623,sp,1700
46.640,7.240,1.2620470000e+06,20190623,ssrd,1700
46.640,7.240,1.1840770000e+06,20190623,strd,1700
46.640,7.240,1.0301882029e-01,20190623,tcc,1700
46.640,7.240,0.0000000000e+00,20190623,tp,1700
46.640,7.240,8.7618481250e+05,20190623,fdir,1700
46.640,7.240,-3.5169917345e-01,20190623,10u,1800
46.640,7.240,-1.4133796692e+00,20190623,10v,1800
46.640,7.240,2.8756396484e+02,20190623,2d,1800
46.640,7.240,2.9341552734e+02,20190623,2t,1800
46.640,7.240,8.9497937500e+04,20190623,sp,1800
46.640,7.240,8.0528925000e+05,20190623,ssrd,1800
46.640,7.240,1.1549210000e+06,20190623,strd,1800
46.640,7.240,8.2690668106e-01,20190623,tcc,1800
46.640,7.240,0.0000000000e+00,20190623,tp,1800
46.640,7.240,5.4427381250e+05,20190623,fdir,1800
46.640,7.240,-5.0937050581e-01,20190623,10u,1900
46.640,7.240,-1.2157907486e+00,20190623,10v,1900
46.640,7.240,2.8758227539e+02,20190623,2d,1900
46.640,7.240,2.9171044922e+02,20190623,2t,1900
46.640,7.240,8.9528812500e+04,20190623,sp,1900
46.640,7.240,2.4782418750e+05,20190623,ssrd,1900
46.640,7.240,1.1754460000e+06,20190623,strd,1900
46.640,7.240,9.8935729265e-01,20190623,tcc,1900
46.640,7.240,0.0000000000e+00,20190623,tp,1900
46.640,7.240,8.7953625000e+04,20190623,fdir,1900
46.640,7.240,-1.1773567200e+00,20190623,10u,2000
46.640,7.240,-9.0675055981e-01,20190623,10v,2000
46.640,7.240,2.8697656250e+02,20190623,2d,2000
46.640,7.240,2.8975317383e+02,20190623,2t,2000
46.640,7.240,8.9572125000e+04,20190623,sp,2000
46.640,7.240,1.2331429688e+04,20190623,ssrd,2000
46.640,7.240,1.1850110000e+06,20190623,strd,2000
46.640,7.240,9.9015134573e-01,20190623,tcc,2000
46.640,7.240,0.0000000000e+00,20190623,tp,2000
46.640,7.240,3.1997875977e+02,20190623,fdir,2000
46.640,7.240,-1.0076246262e+00,20190623,10u,2100
46.640,7.240,-7.2477996349e-02,20190623,10v,2100
46.640,7.240,2.8667333984e+02,20190623,2d,2100
46.640,7.240,2.8879443359e+02,20190623,2t,2100
46.640,7.240,8.9628250000e+04,20190623,sp,2100
46.640,7.240,0.0000000000e+00,20190623,ssrd,2100
46.640,7.240,1.1961720000e+06,20190623,strd,2100
46.640,7.240,9.7426140308e-01,20190623,tcc,2100
46.640,7.240,0.0000000000e+00,20190623,tp,2100
46.640,7.240,0.0000000000e+00,20190623,fdir,2100
46.640,7.240,-4.1587173939e-01,20190623,10u,2200
46.640,7.240,-2.5313133001e-01,20190623,10v,2200
46.640,7.240,2.8659130859e+02,20190623,2d,2200
46.640,7.240,2.8884716797e+02,20190623,2t,2200
46.640,7.240,8.9682125000e+04,20190623,sp,2200
46.640,7.240,0.0000000000e+00,20190623,ssrd,2200
46.640,7.240,1.1834280000e+06,20190623,strd,2200
46.640,7.240,8.8041609526e-01,20190623,tcc,2200
46.640,7.240,0.0000000000e+00,20190623,tp,2200
46.640,7.240,0.0000000000e+00,20190623,fdir,2200
46.640,7.240,-5.6347787380e-01,20190623,10u,2300
46.640,7.240,5.0292706490e-01,20190623,10v,2300
46.640,7.240,2.8563647461e+02,20190623,2d,2300
46.640,7.240,2.8715576172e+02,20190623,2t,2300
46.640,7.240,8.9700375000e+04,20190623,sp,2300
46.640,7.240,0.0000000000e+00,20190623,ssrd,2300
46.640,7.240,1.1393140000e+06,20190623,strd,2300
46.640,7.240,4.6157664061e-01,20190623,tcc,2300
46.640,7.240,0.0000000000e+00,20190623,tp,2300
46.640,7.240,0.0000000000e+00,20190623,fdir,2300
46.640,7.240,-7.0301723480e-01,20190624,10u,0
46.640,7.240,6.0107964277e-01,20190624,10v,0
46.640,7.240,2.8485668945e+02,20190624,2d,0
46.640,7.240,2.8608764648e+02,20190624,2t,0
46.640,7.240,8.9688937500e+04,20190624,sp,0
46.640,7.240,0.0000000000e+00,20190623,ssrd,0
46.640,7.240,1.1323310000e+06,20190623,strd,0
46.640,7.240,3.5478931665e-01,20190624,tcc,0
46.640,7.240,0.0000000000e+00,20190623,tp,0
46.640,7.240,0.0000000000e+00,20190623,fdir,0
46.640,7.240,-6.8768543005e-01,20190624,10u,100
46.640,7.240,7.5892651081e-01,20190624,10v,100
46.640,7.240,2.8451611328e+02,20190624,2d,100
46.640,7.240,2.8584008789e+02,20190624,2t,100
46.640,7.240,8.9713625000e+04,20190624,sp,100
46.640,7.240,0.0000000000e+00,20190623,ssrd,100
46.640,7.240,1.1150100000e+06,20190623,strd,100
46.640,7.240,2.7434742451e-01,20190624,tcc,100
46.640,7.240,0.0000000000e+00,20190623,tp,100
46.640,7.240,0.0000000000e+00,20190623,fdir,100
46.640,7.240,-6.5826702118e-01,20190624,10u,200
46.640,7.240,7.8616648912e-01,20190624,10v,200
46.640,7.240,2.8396899414e+02,20190624,2d,200
46.640,7.240,2.8529052734e+02,20190624,2t,200
46.640,7.240,8.9694875000e+04,20190624,sp,200
46.640,7.240,0.0000000000e+00,20190623,ssrd,200
46.640,7.240,1.1014890000e+06,20190623,strd,200
46.640,7.240,1.8745857477e-01,20190624,tcc,200
46.640,7.240,0.0000000000e+00,20190623,tp,200
46.640,7.240,0.0000000000e+00,20190623,fdir,200
46.640,7.240,-5.3948312998e-01,20190624,10u,300
46.640,7.240,7.7110332251e-01,20190624,10v,300
46.640,7.240,2.8362524414e+02,20190624,2d,300
46.640,7.240,2.8482592773e+02,20190624,2t,300
46.640,7.240,8.9689500000e+04,20190624,sp,300
46.640,7.240,0.0000000000e+00,20190623,ssrd,300
46.640,7.240,1.1359650000e+06,20190623,strd,300
46.640,7.240,1.4245820045e-01,20190624,tcc,300
46.640,7.240,1.9112388117e-08,20190623,tp,300
46.640,7.240,0.0000000000e+00,20190623,fdir,300
46.640,7.240,-6.3596600294e-01,20190624,10u,400
46.640,7.240,8.9060217142e-01,20190624,10v,400
46.640,7.240,2.8292553711e+02,20190624,2d,400
46.640,7.240,2.8426000977e+02,20190624,2t,400
46.640,7.240,8.9699437500e+04,20190624,sp,400
46.640,7.240,6.3794257812e+03,20190623,ssrd,400
46.640,7.240,1.1464050000e+06,20190623,strd,400
46.640,7.240,2.3401491344e-02,20190624,tcc,400
46.640,7.240,0.0000000000e+00,20190623,tp,400
46.640,7.240,1.9456521606e+02,20190623,fdir,400
46.640,7.240,-8.8184344769e-01,20190624,10u,500
46.640,7.240,1.0378923416e+00,20190624,10v,500
46.640,7.240,2.8368896484e+02,20190624,2d,500
46.640,7.240,2.8550195312e+02,20190624,2t,500
46.640,7.240,8.9696687500e+04,20190624,sp,500
46.640,7.240,1.9774118750e+05,20190623,ssrd,500
46.640,7.240,1.1596440000e+06,20190623,strd,500
46.640,7.240,1.8935024738e-02,20190624,tcc,500
46.640,7.240,1.9112388117e-08,20190623,tp,500
46.640,7.240,5.2894582031e+04,20190623,fdir,500
46.640,7.240,-1.0588169098e+00,20190624,10u,600
46.640,7.240,9.0178042650e-01,20190624,10v,600
46.640,7.240,2.8593090820e+02,20190624,2d,600
46.640,7.240,2.8880908203e+02,20190624,2t,600
46.640,7.240,8.9684312500e+04,20190624,sp,600
46.640,7.240,6.8571981250e+05,20190623,ssrd,600
46.640,7.240,1.1375760000e+06,20190623,strd,600
46.640,7.240,1.3071733713e-01,20190624,tcc,600
46.640,7.240,1.5289907651e-07,20190623,tp,600
46.640,7.240,3.5691043750e+05,20190623,fdir,600
46.640,7.240,-7.1489846706e-01,20190624,10u,700
46.640,7.240,2.3966318369e-01,20190624,10v,700
46.640,7.240,2.8681567383e+02,20190624,2d,700
46.640,7.240,2.9188232422e+02,20190624,2t,700
46.640,7.240,8.9707187500e+04,20190624,sp,700
46.640,7.240,1.2229920000e+06,20190624,ssrd,700
46.640,7.240,1.1804550000e+06,20190624,strd,700
46.640,7.240,2.5699573755e-01,20190624,tcc,700
46.640,7.240,0.0000000000e+00,20190624,tp,700
46.640,7.240,7.4570262500e+05,20190624,fdir,700
46.640,7.240,-4.4560879469e-01,20190624,10u,800
46.640,7.240,-4.9348831177e-01,20190624,10v,800
46.640,7.240,2.8609155273e+02,20190624,2d,800
46.640,7.240,2.9413696289e+02,20190624,2t,800
46.640,7.240,8.9704375000e+04,20190624,sp,800
46.640,7.240,1.9232710000e+06,20190624,ssrd,800
46.640,7.240,1.1253340000e+06,20190624,strd,800
46.640,7.240,4.0856999159e-01,20190624,tcc,800
46.640,7.240,3.8224779786e-08,20190624,tp,800
46.640,7.240,1.4285620000e+06,20190624,fdir,800
46.640,7.240,-2.3105502129e-01,20190624,10u,900
46.640,7.240,-8.6127847433e-01,20190624,10v,900
46.640,7.240,2.8607592773e+02,20190624,2d,900
46.640,7.240,2.9553881836e+02,20190624,2t,900
46.640,7.240,8.9684000000e+04,20190624,sp,900
46.640,7.240,2.5299240000e+06,20190624,ssrd,900
46.640,7.240,1.1422190000e+06,20190624,strd,900
46.640,7.240,3.6797779799e-01,20190624,tcc,900
46.640,7.240,0.0000000000e+00,20190624,tp,900
46.640,7.240,2.0840540000e+06,20190624,fdir,900
46.640,7.240,2.3839199543e-01,20190624,10u,1000
46.640,7.240,-8.3831310272e-01,20190624,10v,1000
46.640,7.240,2.8675122070e+02,20190624,2d,1000
46.640,7.240,2.9707495117e+02,20190624,2t,1000
46.640,7.240,8.9707437500e+04,20190624,sp,1000
46.640,7.240,2.9628080000e+06,20190624,ssrd,1000
46.640,7.240,1.1568350000e+06,20190624,strd,1000
46.640,7.240,2.1298849583e-01,20190624,tcc,1000
46.640,7.240,0.0000000000e+00,20190624,tp,1000
46.640,7.240,2.5052980000e+06,20190624,fdir,1000
46.640,7.240,1.7956918478e-01,20190624,10u,1100
46.640,7.240,-1.3048000336e+00,20190624,10v,1100
46.640,7.240,2.8707080078e+02,20190624,2d,1100
46.640,7.240,2.9807788086e+02,20190624,2t,1100
46.640,7.240,8.9696250000e+04,20190624,sp,1100
46.640,7.240,3.2368900000e+06,20190624,ssrd,1100
46.640,7.240,1.1757740000e+06,20190624,strd,1100
46.640,7.240,2.1485459805e-01,20190624,tcc,1100
46.640,7.240,0.0000000000e+00,20190624,tp,1100
46.640,7.240,2.7529670000e+06,20190624,fdir,1100
46.640,7.240,-4.2346902192e-03,20190624,10u,1200
46.640,7.240,-1.4878425598e+00,20190624,10v,1200
46.640,7.240,2.8757202148e+02,20190624,2d,1200
46.640,7.240,2.9902026367e+02,20190624,2t,1200
46.640,7.240,8.9704437500e+04,20190624,sp,1200
46.640,7.240,3.3264850000e+06,20190624,ssrd,1200
46.640,7.240,1.1947000000e+06,20190624,strd,1200
46.640,7.240,4.9461638927e-01,20190624,tcc,1200
46.640,7.240,0.0000000000e+00,20190624,tp,1200
46.640,7.240,2.8256120000e+06,20190624,fdir,1200
46.640,7.240,-1.8547838926e-01,20190624,10u,1300
46.640,7.240,-1.4052848816e+00,20190624,10v,1300
46.640,7.240,2.8807177734e+02,20190624,2d,1300
46.640,7.240,2.9987573242e+02,20190624,2t,1300
46.640,7.240,8.9686500000e+04,20190624,sp,1300
46.640,7.240,3.2076990000e+06,20190624,ssrd,1300
46.640,7.240,1.2158550000e+06,20190624,strd,1300
46.640,7.240,7.9575037956e-01,20190624,tcc,1300
46.640,7.240,0.0000000000e+00,20190624,tp,1300
46.640,7.240,2.6704750000e+06,20190624,fdir,1300
46.640,7.240,1.1383622885e-01,20190624,10u,1400
46.640,7.240,-1.5889196396e+00,20190624,10v,1400
46.640,7.240,2.8813720703e+02,20190624,2d,1400
46.640,7.240,3.0021655273e+02,20190624,2t,1400
46.640,7.240,8.9681437500e+04,20190624,sp,1400
46.640,7.240,2.8687100000e+06,20190624,ssrd,1400
46.640,7.240,1.2370140000e+06,20190624,strd,1400
