TIMESTAMP,T_HMP,RH,PRECIP,WS_AVG,WDIR,WS_MAX,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS,SR50
06/10/2020 09:00,11.79,82,0,2.886,132.1,5.553,749.433,112.2,296.284,426.956,647.432,1.701
06/10/2020 10:00,9.44,91,0,2.53,134.9,5.664,211.483,28.033,319.749,387.004,647.635,1.69
06/10/2020 11:00,8.52,98.4,0,1.635,135.1,3.499,86.733,11.05,343.282,378.127,647.649,1.699
06/10/2020 12:00,7.92,99.5,0,1.617,135.7,2.777,7.133,0.483,350.944,368.397,648.041,1.703
06/10/2020 13:00,7.57,99.6,0,1.386,130.6,3.554,0,0,347.962,363.975,648.578,1.702
06/10/2020 14:00,7.528,99.9,0,0.611,139,1.999,0,0,349.423,363.616,649.371,1.705
06/10/2020 15:00,7.531,100,0,0.884,128.5,1.833,0,0,347.08,361.774,649.827,1.701
06/10/2020 16:00,7.354,100,0,0.757,122.8,1.999,0,0,346.073,360.456,650.22,1.697
06/10/2020 17:00,7.102,99.7,0,0.067,21.51,1.055,-0.7,0,308.919,356.067,649.944,1.692
06/10/2020 18:00,6.274,93.2,0,0.289,16.93,1.333,-1.4,0,257.455,344.305,649.589,1.697
06/10/2020 19:00,5.85,98.8,0,0.049,49.26,0.944,-1.05,0,287.518,342.032,649.565,1.686
06/10/2020 20:00,5.543,95.6,0,0.63,7.64,1.666,-0.367,0,337.504,348.776,649.126,1.689
06/10/2020 21:00,5.253,96.3,0,0.156,35.93,1.333,-1.317,0,283.29,342.758,648.6,1.694
06/10/2020 22:00,4.478,95.4,0,0.267,50.04,1.222,-1.083,0,276.3,336.066,648.631,1.701
06/10/2020 23:00,4.226,85.1,0,0.998,11.48,1.999,-1.333,0,248.574,332.022,648.639,1.698
07/10/2020 00:00,4.394,86.4,0,0.479,29.36,1.333,-1.883,0,245.629,328.813,649.048,1.701
07/10/2020 01:00,4.293,80.8,0,0.686,32.5,1.611,14.6,1.617,241.267,327.773,649.498,1.7
07/10/2020 02:00,5.94,81.9,0,0,0,0,253.567,31.55,242.308,343.152,649.836,1.695
07/10/2020 03:00,8.31,69.54,0,0,0,0,499.45,65.3,252.33,372.543,650.276,1.734
07/10/2020 04:00,9.83,73.68,0,1.931,130.5,2.943,718.75,95.15,264.29,397.046,650.845,1.711
07/10/2020 05:00,11.4,66.84,0,1.94,122.1,3.499,873.933,117.467,270.22,421.714,650.579,1.7
07/10/2020 06:00,11.73,68.48,0,2.828,133.3,4.665,954.267,130.45,273.491,430.055,650.331,1.699
07/10/2020 07:00,12.1,71.8,0,3.035,134.7,4.887,998.85,140.117,282.987,438.195,649.679,1.699
07/10/2020 08:00,12.21,70.17,0,2.874,130.5,4.998,940.4,137.983,290.306,438.444,648.985,1.699
07/10/2020 09:00,12.07,68.7,0,3.354,133.1,6.442,824.15,130.533,296.014,432.082,648.736,1.706
07/10/2020 10:00,10.52,79.2,0,2.372,136,3.998,368.167,65.517,296.805,401.985,648.708,1.701
07/10/2020 11:00,8.78,88.4,0,1.499,126.5,3.221,91.333,12.317,322.247,376.587,648.803,1.702
07/10/2020 12:00,7.584,97.3,0,1.038,131.6,2.166,11.767,1.117,343.17,368.21,649.066,1.696
07/10/2020 13:00,7.056,93.3,0,1.078,125.3,2.832,0,0,342.921,362.896,650.087,1.697
07/10/2020 14:00,6.986,91.7,0,0.444,108.5,1.444,-0.517,0,326.275,359.217,650.198,1.694
07/10/2020 15:00,7,91,0,0.76,28.32,1.61,-1.633,0,261.76,347.986,649.999,1.695
07/10/2020 16:00,6.192,98.5,0,0.435,95.7,1.499,-1.033,0,281.956,345.082,650.429,1.776
07/10/2020 17:00,6.064,98.2,0,0.068,83.1,1,-0.05,0,340.498,350.704,650.553,1.759
07/10/2020 18:00,6.672,85.5,0,0.518,41,1.555,-0.883,0,339.604,353.45,650.267,1.778
07/10/2020 19:00,7.115,85.4,0,0.223,31.93,1.888,-0.217,0,339.453,353.868,650.316,1.776
07/10/2020 20:00,6.967,83.8,0,0.31,32.32,1.777,-0.117,0,332.884,352.534,650.119,1.768
07/10/2020 21:00,6.447,83.1,0,1.356,49.05,3.443,-1.033,0,273.902,342.389,649.878,1.761
07/10/2020 22:00,6.337,82.5,0,0.179,20.33,1.61,-1.083,0,257.446,337.109,649.353,1.758
07/10/2020 23:00,6.018,79.54,0,0.023,35,1.388,-1.05,0,262.591,334.849,649.296,1.757
08/10/2020 00:00,5.5,79.9,0,0,0,0,-1,0,257.327,332.228,649.892,1.753
08/10/2020 01:00,5.819,74.19,0,0.992,20.1,2.055,21.1,2.517,253.178,332.883,650.324,1.752
08/10/2020 02:00,8.1,56.19,0,0.226,20.43,1.388,266.6,36.383,265.365,355.214,650.643,1.761
08/10/2020 03:00,10.24,62.26,0,0.451,135,1.944,417.85,54.617,271.545,378.435,651.057,1.709
08/10/2020 04:00,10.58,67.18,0,1.511,133.6,3.165,695.85,94.317,268.27,402.341,651.033,1.71
08/10/2020 05:00,11.67,65.78,0,2.165,127.3,3.943,847.633,116.8,272.625,423.844,650.856,1.702
08/10/2020 06:00,12.38,67.02,0,2.988,132.3,4.776,938.067,131.583,274.496,435.056,650.492,1.718
08/10/2020 07:00,12.57,65.8,0,3.228,140.8,6.109,911.5,130.75,277.666,437.998,649.822,1.727
08/10/2020 08:00,12.64,70.24,0,3.318,134,5.498,887.767,132.95,288.565,439.762,649.261,1.731
08/10/2020 09:00,12.6,70.15,0,3.156,129.8,4.887,746.833,119.8,295.024,433.227,648.922,1.726
08/10/2020 10:00,10.73,86,0,2.802,133.6,4.831,388.9,70.1,313.792,405.034,649.055,1.717
08/10/2020 11:00,9.03,95,0,1.146,126.5,2.443,81.917,10.7,342.721,381.578,648.85,1.705
08/10/2020 12:00,8.46,96.7,0,0.296,137.1,1,10.133,0.883,345.972,372.606,648.727,1.704
08/10/2020 13:00,8.11,99.3,0,1.009,142.5,2.277,-0.05,0,351.803,366.897,649.488,1.752
08/10/2020 14:00,7.915,99.7,0,0.899,136.7,2.11,0,0,353.25,364.38,650.116,1.776
08/10/2020 15:00,7.711,100,0,0.807,138,1.888,0,0,351.765,363.014,650.377,1.725
08/10/2020 16:00,7.525,99.9,0,0.118,137.9,1.166,0,0,350.77,362.476,650.245,1.713
08/10/2020 17:00,7.618,100,0,0.195,142.6,0.944,0,0,352.482,361.808,650.411,1.721
08/10/2020 18:00,7.519,100,0,0.819,138.2,1.944,0,0,351.932,360.204,650.495,1.711
08/10/2020 19:00,7.47,100,0,0.74,137.8,2.166,0,0,351.557,359.316,650.521,1.724
08/10/2020 20:00,7.009,99.6,0,0.339,125.7,1.722,-0.633,0,345.894,357.464,650.439,1.728
08/10/2020 21:00,6.958,99.8,0,0.008,0,0.5,-0.667,0,339.255,355.66,650.131,1.729
08/10/2020 22:00,6.153,99.3,0,0.026,61.85,0.833,-1.167,0,306.407,343.9,649.919,1.728
08/10/2020 23:00,6.259,99.2,0,0.078,3.843,1.277,-0.05,0,341.593,349.313,650.1,1.736
09/10/2020 00:00,6.276,93.1,0,0.43,57.16,2.166,-0.817,0,335.255,349.857,650.455,1.737
09/10/2020 01:00,5.823,89,0,1.566,49.53,3.61,9.133,0.583,298.019,342.822,651.009,1.726
09/10/2020 02:00,6.342,72.02,0,1.352,46.8,3.776,222.767,31.767,257.726,350.597,651.226,1.72
09/10/2020 03:00,10.16,57.89,0,0.317,105.9,2.277,500.75,67.867,267.026,385.043,651.394,1.735
09/10/2020 04:00,12.49,53.11,0,0.984,135.5,2.666,698.883,96.283,272.578,410.83,651.265,1.736
09/10/2020 05:00,13.12,63.66,0,1.967,138.4,3.665,846.267,118.583,275.775,431.352,650.877,1.74
09/10/2020 06:00,12.76,61.41,0,2.837,140.3,4.554,923.783,131.667,277.92,438.736,650.242,1.745
09/10/2020 07:00,12.83,65.15,0,3.552,136.5,7.664,936.783,136.833,281.377,442.388,649.591,1.737
09/10/2020 08:00,13.07,59.25,0,3.009,133.2,5.331,890.583,135.9,295.408,447.249,649.24,1.719
09/10/2020 09:00,12.48,72.35,0,2.957,137.7,5.054,763.55,123.533,299.342,440.256,649.209,1.723
09/10/2020 10:00,10.27,83.1,0,2.141,128.9,4.443,304.1,51.55,315.786,401.863,649.233,1.72
09/10/2020 11:00,9.08,94.7,0,1.033,127.5,1.999,72.817,9.3,331.394,381.516,648.905,1.744
09/10/2020 12:00,8.33,98.6,0,1.175,136,2.332,9.417,0.85,349.999,371.388,648.989,1.748
09/10/2020 13:00,7.849,98,0,0.603,130.7,2.166,0,0,349.297,367.326,649.743,1.752
09/10/2020 14:00,7.978,99.3,0,0.717,132.1,2.277,0,0,352.675,365.369,650.256,1.742
09/10/2020 15:00,7.75,99.6,0,0.691,131.2,1.722,0,0,351.479,363.711,650.621,1.735
09/10/2020 16:00,7.662,99.8,0,0,0,0,0,0,351.916,362.885,650.733,1.712
09/10/2020 17:00,7.726,99.9,0,0.074,143,1.277,0,0,352.773,362.193,650.6,1.763
09/10/2020 18:00,7.652,99.8,0,0.055,138.1,0.944,-0.15,0,349.309,361.758,650.246,1.766
09/10/2020 19:00,7.398,99.8,0,0.168,137.8,1.055,-0.433,0,340.36,358.813,650.136,1.779
09/10/2020 20:00,7.106,99.5,0,0.235,34.35,1.277,-0.667,0,336.082,357.12,649.924,1.756
09/10/2020 21:00,6.742,92.1,0,0.969,37.8,1.999,-1.217,0,280.599,347.344,649.689,1.76
09/10/2020 22:00,6.2,87.7,0,1.491,40.63,3.165,-2,0,255.763,340.222,649.367,1.739
09/10/2020 23:00,6.162,84.6,0,0.811,20.74,1.944,-2,0,254.223,336.362,649.392,1.76
10/10/2020 00:00,5.808,83.7,0,1.067,16.7,1.555,-1.9,0,252.199,333.645,649.564,1.752
10/10/2020 01:00,5.626,79.85,0,1.002,17.96,1.777,8.8,0.783,250.396,332.335,649.913,1.731
10/10/2020 02:00,7.587,67.19,0,0.456,40.57,1.499,217.8,31.25,255.106,349.569,650.144,1.779
10/10/2020 03:00,10.63,66.43,0,0.692,125.8,2.388,489.967,66.817,264.511,380.631,650.495,1.692
10/10/2020 04:00,11.37,63.69,0,1.524,130.9,2.777,693.683,96.95,270.827,406.447,650.449,1.743
10/10/2020 05:00,11.96,63.72,0,2.418,130.4,4.776,840.433,119.65,275.182,426.821,650.158,1.741
10/10/2020 06:00,12.36,65.48,0,3.123,128.8,5.72,925.25,134,280.943,439.478,649.93,1.747
10/10/2020 07:00,12.85,70.59,0,2.848,136.3,5.775,954.433,141.2,288.028,451.245,649.182,1.754
10/10/2020 08:00,12.92,68.5,0,2.984,135.4,6.109,931.983,144.183,296.328,452.592,648.705,1.757
10/10/2020 09:00,12.31,80.5,0,2.858,131.1,5.498,653.767,103.817,313.995,435.143,648.587,1.724
10/10/2020 10:00,9.93,89.4,0,1.747,124.8,3.61,230.833,34.583,329.536,397.866,648.375,1.738
10/10/2020 11:00,9.05,93.5,0,1.247,133.6,2.555,123.2,17.95,322.859,383.9,648.119,1.755
10/10/2020 12:00,8.18,98.2,0,0.254,129,1.111,15.033,1.7,310.517,367.512,648.126,1.77
10/10/2020 13:00,7.776,98.4,0,0.559,125.2,1.777,0,0,350.374,366.683,648.622,1.765
10/10/2020 14:00,7.874,98.5,0,0.403,139.1,1.499,0,0,349.688,365.346,649.19,1.757
10/10/2020 15:00,7.907,99.2,0,0.429,135,1.499,0,0,351.091,364.108,649.689,1.761
10/10/2020 16:00,7.731,99.5,0,0.343,130.4,1.61,0,0,350.872,363.091,649.706,1.75
10/10/2020 17:00,7.438,96.8,0,1.704,138.8,4.498,-0.2,0,345.578,358.488,649.84,1.688
10/10/2020 18:00,7.066,93.8,0,1.965,134.7,3.887,-0.017,0,345.722,355.943,649.693,1.691
10/10/2020 19:00,6.607,96.3,0,0.695,106.1,2.499,-0.417,0,343.187,354.293,649.28,1.693
10/10/2020 20:00,6.409,97,0,0.015,0,0.889,-0.15,0,342.944,354.778,648.755,1.692
10/10/2020 21:00,6.42,96.3,0,0,0,0,-0.55,0,342.436,354.391,648.527,1.691
10/10/2020 22:00,6.444,93.9,0,0,0,0,-0.917,0,340.994,353.603,648.071,1.678
10/10/2020 23:00,6.604,90.6,0,0,0,0,-0.8,0,330.213,351.162,647.941,1.687
11/10/2020 00:00,6.128,95.1,0,0.056,59.73,1.166,-1.567,0,283.324,339.927,648.085,1.697
11/10/2020 01:00,5.148,95.2,0,0.099,62.8,1.277,10.017,0.85,270.695,335.418,648.648,1.699
11/10/2020 02:00,6.335,82.4,0,0,0,0,163.85,31.867,269.876,351.023,648.966,1.699
11/10/2020 03:00,9.07,75.1,0,0.014,0,0.833,549.483,69.233,267.074,381.461,649.356,1.697
11/10/2020 04:00,10.79,64.92,0,1.515,130.9,3.499,693.083,98.1,271.781,407.621,649.363,1.749
11/10/2020 05:00,11.45,58.73,0,2.651,130.5,5.664,836.717,120.467,274.502,426.088,649.059,1.755
11/10/2020 06:00,11.78,66.88,0,2.977,140.4,4.443,923.05,135.067,278.295,439.905,648.45,1.751
11/10/2020 07:00,12.07,66.29,0,3.068,134.7,5.22,984.383,147.567,289.886,452.235,648.129,1.754
11/10/2020 08:00,11.5,70.43,0,3.015,130,4.998,752.65,114.65,311.268,441.923,647.607,1.745
11/10/2020 09:00,9.89,79.78,0,2.02,130.1,3.776,377.5,57.55,309.373,408.878,647.102,1.743
11/10/2020 10:00,8.79,85.3,0,1.937,130.9,3.499,201.283,30.117,311.18,386.174,647.14,1.763
11/10/2020 11:00,7.989,94.6,0,1.12,125.5,2.499,53.85,6.783,345.264,375.091,647.071,1.742
11/10/2020 12:00,7.347,96.8,0,0.781,131.7,1.999,6.867,0.6,345.308,366.596,647.106,1.762
11/10/2020 13:00,7.283,97.2,0,0.049,134.4,0.889,0,0,346,364.305,647.314,1.707
11/10/2020 14:00,7.164,98.7,0,0.365,134,1.222,0,0,345.032,361.865,647.809,1.705
11/10/2020 15:00,7.154,99.4,0,0.731,138.3,1.999,0,0,348.65,360.435,648.183,1.7
11/10/2020 16:00,7.069,98.8,0,0.718,134,1.777,0,0,346.918,359.404,648.317,1.702
11/10/2020 17:00,7.157,90.5,0,1.378,128.5,3.332,-0.417,0,341.979,356.932,648.347,1.703
11/10/2020 18:00,7.115,92.8,0,0.567,105.9,2.888,-0.85,0,340.666,355.235,648.115,1.756
11/10/2020 19:00,6.694,84.5,0,0.598,103.3,1.999,-1,0,339.981,353.181,647.875,1.756
11/10/2020 20:00,6.799,71.74,0,0.668,68.77,2.443,-0.25,0,335.785,350.836,647.802,1.744
11/10/2020 21:00,6.784,80.6,0,0.197,41.1,1.055,0,0,332.61,350.633,647.487,1.743
11/10/2020 22:00,6.587,75.75,0,0.131,25.48,1.055,0,0,328.668,349.562,647.3,1.74
11/10/2020 23:00,6.676,69.71,0,0.177,23.17,1.111,0,0,325.407,348.189,647.305,1.739
12/10/2020 00:00,6.794,69.14,0,0.18,18.97,1.222,-0.117,0,319.723,346.529,647.558,1.697
12/10/2020 01:00,6.273,67.12,0,0.666,15.71,2.277,19.533,2.25,284.541,340.936,647.731,1.706
12/10/2020 02:00,7.197,56.29,0,0,0,0,222.717,33.9,252.976,352.117,647.973,1.706
12/10/2020 03:00,9.25,53.96,0,0.939,131.7,2.332,483.517,69,259.152,378.958,648.566,1.707
12/10/2020 04:00,10.04,57.14,0,1.834,130.6,3.221,688.75,99.467,267.993,405.876,648.659,1.755
12/10/2020 05:00,11.54,62.89,0,2.492,135.3,4.609,858.383,125.583,280.745,431.026,648.073,1.752
12/10/2020 06:00,11.77,67.27,0,3.276,134.9,6.109,963.717,143.183,287.756,445.494,647.643,1.753
12/10/2020 07:00,12.11,70.03,0,3.077,141.6,4.887,989.733,150.1,297.026,457.377,646.988,1.757
12/10/2020 08:00,11.96,70.43,0,3.068,137.3,5.498,887.583,138.2,315.27,455.477,646.417,1.759
12/10/2020 09:00,11.5,72.36,0,2.901,139,5.775,728.883,118.183,331.185,443.389,646.287,1.761
12/10/2020 10:00,9.47,89.3,0,2.13,128.5,4.609,222.567,33.317,343.102,399.071,646.212,1.737
12/10/2020 11:00,7.972,94.5,0,1.221,115.7,2.332,52.367,6.7,344.755,377.012,646.369,1.755
12/10/2020 12:00,7.574,94.8,0,0.983,126.1,2.443,7.4,0.683,343.268,367.671,646.499,1.767
12/10/2020 13:00,7.376,96.5,0,0.471,128.6,1.388,0,0,342.85,364.231,647.261,1.763
12/10/2020 14:00,7.345,96.5,0,0.422,120.5,1.61,0,0,343.812,362.243,647.884,1.763
12/10/2020 15:00,7.29,97.4,0,0.581,138.3,1.944,0,0,341.987,360.53,648.309,1.768
12/10/2020 16:00,7.191,94.8,0,0.708,108.5,2.055,0,0,344.035,359.346,648.515,1.771
12/10/2020 17:00,7.3,98.1,0,0.169,134.4,1.166,0,0,344.524,359.053,648.173,1.764
12/10/2020 18:00,6.955,99.1,0.07,0.351,139.8,1.333,0,0,346.733,357.787,647.918,1.767
12/10/2020 19:00,6.871,99.7,0.09,0.778,139.1,1.999,0,0,348.322,356.475,647.789,1.754
12/10/2020 20:00,6.705,99.7,0,0.357,143.3,1.555,0,0,347.858,356.07,647.274,1.769
12/10/2020 21:00,6.604,99.8,0,0.387,142.4,1.61,0,0,347.536,355.217,647.09,1.78
12/10/2020 22:00,6.384,99.9,0,0.94,131.8,2.277,0,0,346.513,353.55,647.093,1.768
12/10/2020 23:00,6.03,100,0,1.456,130.9,3.221,0,0,344.323,351.264,647.516,1.783
13/10/2020 00:00,6.015,99.9,0,0.494,140.3,1.999,0,0,343.984,351.737,647.942,1.777
13/10/2020 01:00,6.037,100,0,0.4,135.6,1.61,6.55,0.5,344.462,352.425,648.315,1.771
13/10/2020 02:00,6.292,99.9,0,0.431,131.9,1.499,94.133,10.917,343.748,359.497,648.66,1.767
13/10/2020 03:00,7.201,93.5,0,1.673,132.8,4.276,310.683,40.967,348.977,375.828,649.14,1.76
13/10/2020 04:00,7.843,86.3,0,2.177,136.2,4.387,284.233,38.55,342.889,378.571,649.54,1.753
13/10/2020 05:00,9.77,72.74,0,1.796,135.7,3.721,602.833,85.533,335.286,412.502,649.261,1.747
13/10/2020 06:00,11.46,63.26,0,2.505,137.8,4.498,815.85,119.483,310.117,437.547,648.601,1.761
13/10/2020 07:00,12.26,67.91,0,3.251,139.1,5.054,968.883,146.867,288.825,453.2,647.893,1.767
13/10/2020 08:00,11.67,69.19,0,2.913,132.5,4.498,900.317,141.133,301.867,453.395,647.646,1.764
13/10/2020 09:00,10.49,78.9,0,2.719,128,5.775,549.283,85.217,332.267,425.869,647.57,1.758
13/10/2020 10:00,8.64,86.2,0,1.782,128.9,3.443,148.25,20.717,341.688,387.426,647.423,1.773
13/10/2020 11:00,7.832,94,0,0.624,113.8,1.999,56.45,7.317,341.902,375.273,647.308,1.791
13/10/2020 12:00,7.25,96.5,0,0.513,140.7,1.555,6.6,0.617,341.452,366.058,647.308,1.758
13/10/2020 13:00,7.113,98.3,0,0.112,142.2,1.166,0,0,346.091,363.353,648.065,1.766
13/10/2020 14:00,6.818,97.5,0,0.525,137.9,1.555,0,0,342.55,360.55,648.364,1.758
13/10/2020 15:00,6.918,98.5,0,0.744,130.7,1.666,0,0,345.146,359.303,648.871,1.764
13/10/2020 16:00,6.592,96.6,0,0.908,117.2,2.443,-0.05,0,343.126,356.704,649.04,1.8
13/10/2020 17:00,6.48,94.5,0,0.681,109.5,2.166,-0.767,0,342.284,355.036,649,1.8
13/10/2020 18:00,6.552,97.2,0,0.085,110.8,1.222,-0.117,0,341.005,355.259,648.737,1.767
13/10/2020 19:00,6.569,96.5,0,0,0,0,0,0,339.737,355.386,648.507,1.764
13/10/2020 20:00,6.552,95,0,0,0,0,-0.433,0,326.265,353.292,648.088,1.766
13/10/2020 21:00,5.953,94.5,0,0,0,0,-1.3,0,265.205,340.725,647.71,1.761
13/10/2020 22:00,5.106,97.1,0,0.046,38.49,0.722,-0.9,0,264.619,335.261,647.681,1.758
13/10/2020 23:00,5.51,95.6,0,0.199,0,1.611,-0.083,0,338.711,345.64,648.115,1.75
14/10/2020 00:00,5.817,95.2,0,0.068,0,1.388,-0.067,0,338.288,348.777,648.697,1.767
14/10/2020 01:00,5.928,95.3,0,0,0,0,6.433,0.55,332.723,349.096,648.995,1.77
14/10/2020 02:00,6.318,95.1,0,0,0,0,96.067,11.7,329.628,357.249,649.252,1.761
14/10/2020 03:00,7.16,88.1,0,1.038,129.7,3.165,285.867,38.967,332.354,372.758,649.864,1.761
14/10/2020 04:00,8.24,82.2,0,2.15,135.2,3.665,429.983,60.633,335.987,390.983,650.018,1.755
14/10/2020 05:00,9.11,69.5,0,2.336,137.9,3.887,545.167,78.583,331,407.509,650.082,1.764
14/10/2020 06:00,10.15,62.62,0,2.4,129.7,4.498,649.15,95.467,333.519,424.28,649.621,1.771
14/10/2020 07:00,11.33,65.21,0,2.628,135.7,4.72,839.1,126.9,305.446,445.785,648.867,1.769
14/10/2020 08:00,11.97,63.83,0,3.335,137.9,5.72,924.6,146.267,300.943,454.961,648.143,1.765
14/10/2020 09:00,11.36,76.44,0,3.159,135.6,5.442,696.583,115.917,297.957,438.438,647.997,1.775
14/10/2020 10:00,9.12,83.5,0,2.858,135.9,5.109,315,51.383,325.277,398.861,647.798,1.773
14/10/2020 11:00,7.977,93.7,0,1.186,132,2.721,99.717,14.183,330.138,379.415,647.82,1.777
14/10/2020 12:00,6.854,94.2,0,0.816,123.1,2.221,7.917,0.6,335.693,364.719,648.055,1.777
14/10/2020 13:00,6.807,96.4,0,0.092,136.9,0.889,-0.283,0,338.588,361.625,648.606,1.776
14/10/2020 14:00,6.889,97,0,0,0,0,-0.583,0,334.249,359.86,649.186,1.775
14/10/2020 15:00,6.865,99.1,0,0.359,137.2,1.888,-0.317,0,337.943,358.102,649.343,1.775
14/10/2020 16:00,6.469,98.2,0,1.248,132.8,2.166,0,0,344.226,355.967,649.454,1.764
14/10/2020 17:00,6.511,98.5,0,1.225,132.3,2.61,0,0,342.973,355.033,649.505,1.769
14/10/2020 18:00,6.49,98.1,0,1.208,132.3,2.332,0,0,341.953,353.66,649.465,1.754
14/10/2020 19:00,6.342,99.1,0,1.133,132.8,3.11,0,0,343.55,352.745,649.376,1.757
14/10/2020 20:00,6.086,99.5,0,0.528,115.6,1.944,0,0,343.078,352.547,648.755,1.757
14/10/2020 21:00,5.843,99.4,0,0.196,135.4,1.333,0,0,342.336,351.871,648.268,1.767
14/10/2020 22:00,5.669,99.8,0,0.504,133.3,1.722,0,0,342.194,350.775,648.273,1.758
14/10/2020 23:00,5.453,99.8,0,0.963,130.2,2.555,0,0,340.954,349.344,648.626,1.755
15/10/2020 00:00,5.392,99.8,0,0.388,135.7,1.888,0,0,341.022,349.239,649.038,1.773
15/10/2020 01:00,5.316,99.7,0,0.085,88.9,1,6.717,0.55,336.485,349.507,649.519,1.771
15/10/2020 02:00,5.875,94.3,0,0.011,0,0.666,81.883,10.117,330.753,356.277,649.58,1.765
15/10/2020 03:00,7.825,83.5,0,1.362,124.6,2.721,495.717,71.967,312.902,386.229,650.158,1.777
15/10/2020 04:00,10.17,66.2,0,1.973,137.2,3.665,839.583,125.2,314.329,429.779,650.114,1.763
15/10/2020 05:00,10.63,67.62,0,2.749,136.7,4.443,892.067,133.167,289.771,441.317,649.799,1.767
15/10/2020 06:00,11.52,63.17,0,3.169,137.8,5.831,971.283,146.417,292.484,453.241,649.243,1.773
15/10/2020 07:00,12.58,58.96,0,3.674,133.5,7.997,1036.4,159.467,306.53,467.41,648.587,1.761
15/10/2020 08:00,12.8,62.7,0,3.426,133.6,5.831,903.333,142.7,319.581,462.59,647.952,1.76
15/10/2020 09:00,11.93,72.47,0,3.232,136.6,5.22,842.383,142.367,325.07,458.733,647.885,1.766
15/10/2020 10:00,9.51,88.4,0,2.16,133.2,3.721,284.217,45.133,320.037,405.861,647.545,1.755
15/10/2020 11:00,8,95.8,0,2.253,135.7,4.498,90.05,12.867,339.343,379.679,647.563,1.766
15/10/2020 12:00,7.148,98.2,0,1.013,135.9,2.166,4.733,0.4,347.518,367.996,647.593,1.749
15/10/2020 13:00,6.674,99.1,0,0.52,129.6,1.833,0,0,346.36,363.832,647.873,1.768
15/10/2020 14:00,6.751,99.4,0,0.213,132.6,1.111,0,0,346.359,362.384,648.575,1.726
15/10/2020 15:00,6.823,99.5,0,0.032,128.4,0.944,0,0,346.729,361.425,648.787,1.722
15/10/2020 16:00,6.896,99.7,0,0,0,0,0,0,348.024,359.962,648.861,1.778
15/10/2020 17:00,6.798,99.8,0,0.474,138.7,1.833,0,0,348.411,358.17,648.803,1.79
15/10/2020 18:00,6.603,99.9,0,0.383,140.9,1.61,0,0,347.037,357.264,648.713,1.776
15/10/2020 19:00,6.492,99.7,0,0,0,0,-0.3,0,343.236,356.613,648.533,1.79
15/10/2020 20:00,6.335,99.9,0,0,0,0,-0.317,0,339.119,355.39,648.154,1.789
15/10/2020 21:00,6.081,99.7,0,0.053,143.1,0.666,0,0,338.384,353.476,647.963,1.779
15/10/2020 22:00,5.411,99.1,0,0.03,132.9,1,0,0,331.432,350.693,648.02,1.781
15/10/2020 23:00,5.515,98.6,0,0,0,0,-0.05,0,330.651,350.558,648.378,1.776
16/10/2020 00:00,5.71,93.7,0,0,0,0,0,0,327.866,349.831,648.401,1.765
16/10/2020 01:00,6.285,92.1,0,0,0,0,9.467,0.95,327.105,350.526,648.606,1.756
16/10/2020 02:00,6.519,94.9,0,0,0,0,87.533,11.2,322.769,357.619,649.173,1.746
16/10/2020 03:00,6.569,95.4,0,0,0,0,148.067,19.667,338.689,366.699,649.765,1.754
16/10/2020 04:00,8.16,79.18,0,0.881,106,2.777,464.483,66.983,334.442,398.425,650.137,1.757
16/10/2020 05:00,8.98,70.97,0,1.37,112,2.888,492.717,71.517,334.988,410.549,650.112,1.756
16/10/2020 06:00,10.91,68.34,0,1.88,125.6,3.998,759.333,112.8,333.548,443.503,649.427,1.76
16/10/2020 07:00,11.32,66.98,0,2.988,129.6,5.498,929.067,143.317,300.697,456.137,648.829,1.761
16/10/2020 08:00,11.06,72.3,0,3.011,139.7,5.276,795.833,126.383,296.81,447.503,648.274,1.757
16/10/2020 09:00,9.96,77.87,0,2.729,136.4,4.665,569.15,93.483,305.008,425.737,647.973,1.759
16/10/2020 10:00,8.21,85.9,0,1.938,132.9,3.665,173.75,25.467,333.174,389.078,647.654,1.758
16/10/2020 11:00,7.042,91.7,0,0.843,130.6,2.499,55.95,7.333,339.395,372.973,647.559,1.744
16/10/2020 12:00,6.714,93.7,0,0.334,139.7,1.666,7.367,0.783,336.166,363.979,647.664,1.751
16/10/2020 13:00,6.712,93.9,0,0,0,0,-0.817,0,336.334,360.976,648.062,1.757
16/10/2020 14:00,6.866,94.5,0,0.022,10.66,0.389,-0.317,0,330.813,358.328,648.386,1.756
16/10/2020 15:00,6.517,95.3,0,0.344,125.9,1.333,-0.4,0,332.606,355.811,648.948,1.754
16/10/2020 16:00,6.629,94.9,0,0,0,0,0,0,341.286,357.005,649.107,1.756
16/10/2020 17:00,6.772,95.8,0,0,0,0,0,0,340.551,356.878,649.095,1.769
16/10/2020 18:00,6.701,94.3,0,0.555,110.1,2.11,-0.483,0,341.494,355.158,649.09,1.762
16/10/2020 19:00,6.436,95.5,0.13,1.476,126.7,2.943,-0.25,0,342.592,352.065,649.091,1.759
16/10/2020 20:00,6.171,94.8,0,0.829,110.4,2.499,0,0,342.178,351.455,648.808,1.75
16/10/2020 21:00,6.262,96.4,0,0.16,94.9,1.388,0,0,341.352,351.721,648.533,1.755
16/10/2020 22:00,6.299,95.8,0,0,0,0,0,0,340.896,351.621,648.404,1.76
