,When,sea,Discharge,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing_type,LW_in,a,cld,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,unfrozen_water,Qsurf,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dep,thickness,fountain_runoff,fountain_froze,Qt,Qmelt,input,s_cone,vp_ice
432,2020-12-10 01:00:00,0.0,10.0,-3.233,97.1,0.0,0.0,0.0,0.0,4.7,784.234,p_aSW_directSW_diffuseLW_in,206.585,0.35,0,-2.460164892854476,-1.064529501937841,0.025906939133675186,52382.71212181269,57.12400449488843,0.0,326.349298606892,0.0,-0.0,191007.67872058053,-103.93501250388901,0.0,-82.6311654937285,-0.0,-0.0,-21.69967891313154,0.3958319029710296,4597.417592187757,152.2496622158418,1.1408140198420882,6.914926821629339,0.0,-0.0,0.0010611773530789753,429.44115579036225,170.55884420963778,-0.0,-103.93501250388901,248314.15773318784,0.16451189215925652,5.001280355982526
433,2020-12-10 02:00:00,0.0,10.0,-3.567,97.0,0.0,0.0,0.0,0.0,4.533,783.831,p_aSW_directSW_diffuseLW_in,211.684,0.35,0,-2.460164892854476,-1.0665045752557742,0.025989046766919228,52553.27096602233,57.31000105345947,0.0,326.349298606892,0.0,-0.0,191437.11987637088,-98.83706665826676,0.0,-77.53216549372851,-0.0,-0.0,-21.700074844596113,0.3951736800578726,4597.417592187757,152.26281816675052,1.144528526266077,6.914926821629339,0.0,-0.0,0.001221654983426873,437.7929427802346,162.20705721976535,-0.0,-98.83706665826676,248914.15773318784,0.16497846604445807,5.001273790578081
434,2020-12-10 03:00:00,0.0,10.0,-3.633,97.0,0.0,0.0,0.0,0.0,4.5,783.362,p_aSW_directSW_diffuseLW_in,213.085,0.35,0,-2.460164892854476,-1.0684701347478196,0.026067114047211685,52715.478023242096,57.48688988357917,0.0,326.349298606892,0.0,-0.0,191874.91281915113,-97.43709470900151,0.0,-76.1311654937285,-0.0,-0.0,-21.700452486833086,0.394523271560071,4597.417592187757,152.2753685246506,1.1480611437556658,6.914926821629339,0.0,-0.0,0.0011617335883404845,440.0773346789696,159.9226653210304,-0.0,-97.43709470900151,249514.15773318784,0.16551563824017385,5.001266149633033
435,2020-12-10 04:00:00,0.0,10.0,-3.833,96.883,0.0,0.0,0.0,0.0,4.45,782.609,p_aSW_directSW_diffuseLW_in,204.517,0.35,0,-2.460164892854476,-1.070426582283488,0.026144062969052723,52875.400688563124,57.66128755568498,0.0,326.349298606892,0.0,-0.0,192314.9901538301,-106.00611429164557,0.0,-84.69916549372851,-0.0,-0.0,-21.70082585818645,0.39387706026939034,4597.417592187757,152.28777898045706,1.1515440107417145,6.914926821629339,0.0,-0.0,0.0011452782797079885,425.99889660549854,174.00110339450146,-0.0,-106.00611429164557,250114.15773318784,0.16602650662399235,5.001253881055902
436,2020-12-10 05:00:00,0.0,10.0,-4.1,97.0,0.25,0.0,0.0,0.0,4.4,782.476,p_aSW_directSW_diffuseLW_in,204.366,0.35,0,-2.460164892854476,-1.072374076333632,0.02622776451892618,53049.40179195763,57.85103794106612,0.20124074851627355,326.349298606892,0.0,-0.09784856700268371,192740.9890504356,-108.47336042949071,0.0,-84.8501654937285,-1.2698661635961066,-1.0453211337180204,-21.70123327899701,0.3932256405489143,4597.417592187757,152.30132351125576,1.1553334842183614,6.914926821629339,0.0,0.0,0.0012459987705611567,423.6492298171397,176.35077018286032,-1.0453211337180204,-107.42803929577269,250714.15773318784,0.16653018035415454,5.0012517140055115
437,2020-12-10 06:00:00,0.0,10.0,-4.183,97.0,0.167,0.0,0.0,0.0,4.317,782.552,p_aSW_directSW_diffuseLW_in,201.193,0.35,0,-2.5580134598571598,-1.0743121446658332,0.02631247676817201,53225.55132139198,58.04313121198689,0.14385463689410777,326.55053935540826,0.0,-0.06993960692964796,193164.63828025275,-111.51972414510614,0.0,-87.6052104330681,-0.8406712238201449,-0.7471683178097757,-22.74696811620086,0.4202939457927376,4597.417592187757,152.31507937245954,1.1591697470735567,6.914926821629339,0.0,0.0,0.001261271185910445,418.1425440741034,181.85745592589657,-0.7471683178097757,-110.77255582729636,251314.15773318784,0.167078193886965,4.96035189182556
438,2020-12-10 07:00:00,0.0,10.0,-4.2,96.417,0.083,0.0,0.0,0.0,4.3,782.516,p_aSW_directSW_diffuseLW_in,199.655,0.35,0,-2.627953066786808,-1.0763769539151127,0.026399840754161158,53407.26492268098,58.2412921730436,0.07016421457217113,326.69439399230237,0.0,-0.034109425018090965,193582.78082432685,-112.66848503643976,0.0,-88.84474477741347,-0.4041881374208415,-0.36439269293951676,-23.494564524286528,0.43940509562060653,4597.417592187757,152.32931621831972,1.1631271867621398,6.914926821629339,0.0,0.0,0.0013009937156132792,415.6109576564792,184.3890423435208,-0.36439269293951676,-112.30409234350024,251914.15773318784,0.16763297385125844,4.931303464293088
439,2020-12-10 08:00:00,0.123,10.0,-4.4,96.183,0.0,15.521,20.605,0.0,4.233,782.484,p_aSW_directSW_diffuseLW_in,211.174,0.35,0,-2.6620624918048987,-1.078528508231025,0.08677777744075783,53591.58380080993,58.442294221166776,0.0,326.76455820687454,0.0,-0.0,193998.39178198334,-86.32260423437623,14.268720624377703,-77.18026754886236,-0.0,-0.0,-23.859392812464208,0.4483355025726391,4597.417592187757,152.34380538612143,1.1671413653293377,6.914926821629339,0.0,-0.0,0.0013195230774560901,458.25577703096417,141.74422296903586,-0.0,-86.32260423437623,252514.15773318784,0.16820527776577054,4.9171927103374555
440,2020-12-10 09:00:00,0.237,10.0,-3.883,96.183,0.083,61.79,79.782,0.0,4.383,782.831,p_aSW_directSW_diffuseLW_in,218.684,0.35,0,-2.6620624918048987,-1.0807164482344687,0.14156219002782497,53733.328023778966,58.59686807391381,0.05938176968072371,326.76455820687454,0.0,-0.028862816119915372,194456.6475590143,-36.16082320706591,57.54393301918255,-69.67026754886237,-0.3140409484905959,-0.30834290774986195,-23.859728728210403,0.44762390706476374,4597.417592187757,152.3549808058864,1.170228334106721,6.914926821629339,0.0,0.0,0.0010146382542779555,541.1248676280102,58.875132371989764,-0.30834290774986195,-35.85248029931605,253114.15773318784,0.16878578695563526,4.917198269132148
441,2020-12-10 10:00:00,0.316,10.0,-2.833,95.367,0.417,153.741,102.5,0.0,4.733,782.832,p_aSW_directSW_diffuseLW_in,211.682,0.35,0,-2.690925307924814,-1.0828953129244419,0.17846899235841068,53792.14377438128,58.66100738754774,0.0962221063514783,326.82393997655527,0.0,-0.04676782616283062,194997.7724266423,-16.485803297397585,84.45970088021338,-76.54921016979486,-0.18359805893979506,-0.4996230252888277,-24.16821126051655,0.45513833692907274,4597.417592187757,152.35962639064488,1.171509249701901,6.914926821629339,0.0,0.0,0.0004209859979284132,573.7475016969487,26.252498303051365,-0.4996230252888277,-15.986180272108756,253714.15773318784,0.16923220798900435,4.905287192923463
442,2020-12-10 11:00:00,0.353,10.0,-2.533,92.817,0.25,234.768,96.784,0.0,4.717,782.496,p_aSW_directSW_diffuseLW_in,205.287,0.35,0,-2.7376931340876447,-1.0851084001690203,0.19538370252322404,53818.30005057798,58.689531134763335,0.05659980483898229,326.92016208290676,0.0,-0.02750941559501629,195571.51992833926,-14.355435074434771,92.72499669808198,-82.7448979282897,0.1585156505196449,-0.2938844622723388,-24.667896423972543,0.4677313914981875,4597.417592187757,152.3616939412922,1.1720788927269254,6.914926821629339,0.0,0.0,0.00018721329194166064,576.9078143276736,23.0921856723264,-0.2938844622723388,-14.061550612162433,254314.15773318784,0.1694174472009615,4.886037562679276
443,2020-12-10 12:00:00,0.345,10.0,-2.767,90.95,0.333,249.908,90.932,0.0,4.533,782.451,p_aSW_directSW_diffuseLW_in,201.921,0.35,0,-2.765202549682661,-1.0873816460109988,0.1917588940318226,53841.33563644547,58.714651730038675,0.15242239613916375,326.97676188774574,0.0,-0.07408154357686551,196148.42774266694,-21.018803528697116,90.25515309830809,-85.99370828936935,-0.0018539798740692432,-0.7914168341088332,-24.96183563366278,0.4748581100098351,4597.417592187757,152.36351562277932,1.1725805719689586,6.914926821629339,0.0,0.0,0.00016487474394330986,566.7817464217484,33.21825357825163,-0.7914168341088332,-20.227386694588283,254914.15773318784,0.16949982595054458,4.874749317277952
444,2020-12-10 13:00:00,0.293,10.0,-3.667,92.5,0.0,223.037,93.468,0.0,4.317,782.426,p_aSW_directSW_diffuseLW_in,199.882,0.35,0,-2.8392840932595265,-1.0896885689637008,0.16786747253249176,53874.40146762758,58.75071043361786,0.0,327.1291842838849,0.0,-0.0,196715.20948908868,-27.88485568336585,85.0906273562991,-87.71729999742666,-0.0,-0.0,-25.75333109104121,0.4951480488029322,4597.417592187757,152.3661318324925,1.1733006943578599,6.914926821629339,0.0,-0.0,0.00023666232320643306,554.2055468567237,45.794453143276336,-0.0,-27.88485568336585,255514.15773318784,0.1695723761387062,4.844470276483932
445,2020-12-10 14:00:00,0.201,10.0,-4.067,93.05,0.0,162.214,74.416,0.0,4.183,782.347,p_aSW_directSW_diffuseLW_in,198.854,0.35,0,-2.8392840932595265,-1.092092627987436,0.12452548235450704,53920.19592077085,58.80064985907399,0.0,327.1291842838849,0.0,-0.0,197269.4150359454,-52.50405044866053,61.5002547865251,-88.74529999742666,-0.0,-0.0,-25.75344005319583,0.4944348154368594,4597.417592187757,152.36975772502475,1.17429802634127,6.914926821629339,0.0,-0.0,0.0003277593573815544,513.7721377029893,86.22786229701072,-0.0,-52.50405044866053,256114.15773318784,0.16967651641487644,4.844469029621577
446,2020-12-10 15:00:00,0.078,10.0,-4.583,92.933,0.0,71.344,47.7,0.0,4.05,782.875,p_aSW_directSW_diffuseLW_in,195.499,0.35,0,-2.8392840932595265,-1.0944912423485567,0.06501540352244167,54006.42378306786,58.89468242428338,0.0,327.1291842838849,0.0,-0.0,197783.1871736484,-83.3402528872176,34.0199983167883,-92.10029999742667,-0.0,-0.0,-25.75364545170116,0.4936942451219245,4597.417592187757,152.37659316291885,1.1761759351059151,6.914926821629339,0.0,-0.0,0.0006171340468958778,463.12343200645154,136.87656799354846,-0.0,-83.3402528872176,256714.15773318784,0.16982074527067437,4.844477362904713
447,2020-12-10 16:00:00,0.0,10.0,-5.85,92.4,0.0,5.696,8.082,0.0,3.65,783.248,p_aSW_directSW_diffuseLW_in,195.782,0.35,0,-2.8392840932595265,-1.096882547362782,0.02675345905459135,54143.30035106141,59.0439480382349,0.0,327.1291842838849,0.0,-0.0,198246.31060565484,-111.72600040578632,5.352352006803719,-91.81729999742666,-0.0,-0.0,-25.753972114669757,0.49291969950638553,4597.417592187757,152.38746541306378,1.179156893926676,6.914926821629339,0.0,-0.0,0.0009795836148661485,416.4900859842031,183.5099140157969,-0.0,-111.72600040578632,257314.15773318784,0.17009231846487957,4.844483249614051
448,2020-12-10 17:00:00,0.0,10.0,-7.3,92.033,0.583,0.0,0.0,0.0,3.25,783.628,p_aSW_directSW_diffuseLW_in,200.108,0.35,0,-2.8392840932595265,-1.0992642348008255,0.02684156067613495,54326.810265077205,59.244067900847554,1.2453658858266834,327.1291842838849,0.0,-0.605129441230624,198662.80069163904,-127.28555406286209,0.0,-87.49129999742667,-8.067329619399445,-6.464628077138818,-25.75441125773327,0.49211488883609883,4597.417592187757,152.40208375796783,1.1831534545133524,6.914926821629339,0.0,0.0,0.0013132304685966423,401.53263720224805,198.46736279775195,-6.464628077138818,-120.82092598572328,257914.15773318784,0.17052340890121462,4.844489246585191
449,2020-12-10 18:00:00,0.0,10.0,-7.517,93.467,0.75,0.0,0.0,0.0,3.233,783.974,p_aSW_directSW_diffuseLW_in,189.086,0.35,0,-3.4444135344901503,-1.1016342289473855,0.0269362170487767,54524.03226198913,59.45914096182021,1.3771966680809176,328.3745501697116,0.0,-0.6691174577235323,199064.33332884128,-144.1313155538121,0.0,-95.94660526788135,-9.47938088433291,-7.1482152567333825,-32.21951280620549,0.6623986613410298,4597.417592187757,152.41784797648995,1.1874486429445121,6.914926821629339,0.0,0.0,0.0014112212620020176,374.9604500504721,225.03954994952787,-7.1482152567333825,-136.98310029707872,258514.15773318784,0.17110137027228442,4.603512383406527
450,2020-12-10 19:00:00,0.0,10.0,-7.233,94.367,1.55,0.0,0.0,0.0,3.35,784.198,p_aSW_directSW_diffuseLW_in,186.926,0.35,0,-4.113530992213683,-1.1048130887580683,0.027043527824546994,54747.69461527058,59.703047562999544,2.0766111955548916,329.7517468377925,0.0,-1.008812513273189,199439.29377889176,-159.5937380528064,0.0,-95.2885439037301,-15.010143375652689,-10.777194519923142,-39.36826690708142,0.8504106535809601,4597.417592187757,152.43579274960686,1.1923196612251425,6.914926821629339,0.0,0.0,0.0016002496060497776,355.4913651626073,244.50863483739275,-10.777194519923142,-148.81654353288326,259114.15773318784,0.17172251761656646,4.349817257612019
451,2020-12-10 20:00:00,0.0,10.0,-6.517,94.783,0.833,0.0,0.0,0.0,3.55,784.444,p_aSW_directSW_diffuseLW_in,190.332,0.35,0,-5.122343505486872,-1.1088780263288929,0.027159801201322997,54990.12663891242,59.96742272509533,0.4927232387917203,331.8283580333474,0.0,-0.23933304906616068,199794.78514405436,-142.84985927911094,0.0,-87.67338616098993,-3.6076212581328537,-2.556806929826248,-50.14604776580591,1.134002835643984,4597.417592187757,152.4553240073049,1.1975994537411572,6.914926821629339,0.0,0.0,0.001734337830551745,369.4661020755019,230.5338979244981,-2.556806929826248,-140.2930523492847,259714.15773318784,0.17242693841613216,3.9913666745699556
452,2020-12-10 21:00:00,0.0,10.0,-6.917,94.483,1.083,0.0,0.0,0.0,3.45,784.501,p_aSW_directSW_diffuseLW_in,187.874,0.35,0,-5.361676554553032,-1.1142753204632212,0.02727009037657943,55220.16781359813,60.218285511012134,0.6682824006091772,332.3210812721391,0.0,-0.32456870303782864,200164.25124612986,-149.3418972071277,0.0,-89.1397450496822,-5.2310565352331935,-3.467383682988276,-52.70341325208577,1.1997013128617378,4597.417592187757,152.47393447565995,1.2026093928335073,6.914926821629339,0.0,0.0,0.001645483931441984,360.2652105979214,239.7347894020786,-3.467383682988276,-145.87451352413942,260314.15773318784,0.1731904739751058,3.910383817541344
453,2020-12-10 22:00:00,0.0,10.0,-6.767,95.233,0.917,0.0,0.0,0.0,3.5,784.573,p_aSW_directSW_diffuseLW_in,192.322,0.35,0,-5.686245257590861,-1.119962213887285,0.027384663714745645,55459.2343205996,60.47899053500502,0.372404185246134,332.9893636727483,0.0,-0.18084472974206378,200524.51645672778,-143.2432685570431,0.0,-83.3511837912443,-3.078056453797639,-1.9319732900709545,-56.17137965838146,1.2893246364512136,4597.417592187757,152.49335499958028,1.2078158896301556,6.914926821629339,0.0,0.0,0.001709833388174956,367.73496810614125,232.26503189385875,-1.9319732900709545,-141.31129526697217,260914.15773318784,0.17391498476481937,3.8029551834720827
454,2020-12-10 23:00:00,0.0,10.0,-6.917,94.467,0.833,0.0,0.0,0.0,3.467,784.618,p_aSW_directSW_diffuseLW_in,205.757,0.35,0,-5.867089987332925,-1.1260483743949967,0.027495757048495315,55691.126948308214,60.731872353662176,0.30965170987336843,333.36176785799444,0.0,-0.1503525918067412,200892.25142483393,-130.25973491726694,0.0,-69.17135760291728,-2.716452296656958,-1.6062242559010067,-58.10392037663153,1.3382196148398244,4597.417592187757,152.51227053470274,1.21286615049051,6.914926821629339,0.0,0.0,0.00165831369280225,388.5135913664317,211.48640863356832,-1.6062242559010067,-128.65351066136594,261514.15773318784,0.17466792068604456,3.744273129296785
455,2020-12-11 00:00:00,0.0,10.0,-7.2,94.233,0.917,0.0,0.0,0.0,3.35,784.282,p_aSW_directSW_diffuseLW_in,197.781,0.35,0,-6.017442579139666,-1.1323398170433234,0.02759688995874616,55902.303705231905,60.96216325543283,0.42555464177564684,333.6714195678678,0.0,-0.20660628537020978,201280.76501620037,-140.43540091861664,0.0,-76.52926607719502,-3.3667475901448833,-2.20718527692422,-59.71066324525308,1.3784612709005335,4597.417592187757,152.52956288416812,1.2174652518963918,6.914926821629339,0.0,0.0,0.0015099827768825368,372.7484984541642,227.2515015458358,-2.20718527692422,-138.22821564169243,262114.15773318784,0.175398262595746,3.696111524400474
456,2020-12-11 01:00:00,0.0,10.0,-7.133,94.35,0.667,0.0,0.0,0.0,3.383,784.157,p_aSW_directSW_diffuseLW_in,185.747,0.35,0,-6.224048864509876,-1.1387967006738866,0.02770547891172499,56129.12965213596,61.20951979513191,0.2216918492265866,334.09697420964346,0.0,-0.1076179811439094,201653.51351465454,-151.23123225859052,0.0,-87.71561935247303,-1.8819848843169293,-1.1496882734594414,-61.918407555327555,1.4344678069864356,4597.417592187757,152.54820738337207,1.2224051683270334,6.914926821629339,0.0,0.0,0.0016216957225985602,353.2310964474921,246.76890355250788,-1.1496882734594414,-150.08154398513108,262714.15773318784,0.17606336022071234,3.630856819811528
457,2020-12-11 02:00:00,0.0,10.0,-6.917,94.85,1.35,0.0,0.0,0.0,3.467,783.662,p_aSW_directSW_diffuseLW_in,185.892,0.35,0,-6.3316668456537855,-1.1454895905134719,0.027823463831878892,56375.676863839246,61.47838262141684,0.23588050606386046,334.31866605887006,0.0,-0.11449044367028156,202006.74461110204,-152.4106598650998,0.0,-87.12987236930536,-2.4513900421682604,-1.2231071342518016,-63.068705800357876,1.4624154809834697,4597.417592187757,152.56855594729515,1.2277745832402973,6.914926821629339,0.0,0.0,0.0017624777825756147,351.3794019447196,248.62059805528042,-1.2231071342518016,-151.187552730848,263314.15773318784,0.1767777447048966,3.597279875894426
458,2020-12-11 03:00:00,0.0,10.0,-6.283,94.9,0.917,0.0,0.0,0.0,3.633,782.676,p_aSW_directSW_diffuseLW_in,192.919,0.35,0,-6.446157289324067,-1.1522839436034256,0.027942280259186776,56624.061581388465,61.749249270870735,0.0,334.5545465649339,0.0,0.04246311455508553,202358.12401304676,-141.51755240580246,0.0,-79.6345644918434,0.463558523300386,0.4536355759477065,-64.29242990730003,1.4922478940928854,4597.417592187757,152.58914359075553,1.233184016173738,6.914926821629339,0.0,0.08749701914683104,0.0017753766349303595,366.5037629960757,233.49623700392434,0.4536355759477065,-141.97118798175018,263914.15773318784,0.1775542409790826,3.5618648296293713
459,2020-12-11 04:00:00,0.0,10.0,-6.367,94.65,1.267,0.0,0.0,0.0,3.6,783.104,p_aSW_directSW_diffuseLW_in,186.063,0.35,0,-6.403694174768982,-1.1591874171165037,0.028053972579955653,56857.64531541153,62.003975262171785,0.0,334.5545465649339,0.0,0.020649647471821467,202724.62777604285,-148.66100097512768,0.0,-86.66418385036462,0.14412519873214638,0.22060121642384234,-63.83937678476611,1.4778332448470957,4597.417592187757,152.60858446634253,1.2382711067001104,6.914926821629339,0.0,0.04255488122611835,0.0016693585487590548,355.10719153077343,244.89280846922657,0.22060121642384234,-148.8816021915515,264514.245230207,0.17833652444685846,3.5749632534300573
460,2020-12-11 05:00:00,0.0,10.0,-6.75,94.133,0.767,0.0,0.0,0.0,3.483,782.232,p_aSW_directSW_diffuseLW_in,188.107,0.35,0,-6.3830445272971605,-1.1659969856706465,0.028171046956378957,57102.58067876198,62.27108034761394,0.10119571116874365,334.5545465649339,0.0,-0.04909837506996622,203079.73496757363,-148.25052542199754,0.0,-84.70464423937509,-0.871547473412848,-0.5245203957912027,-63.619388662489264,1.4695753490708443,4597.417592187757,152.6290534072052,1.2436054180625218,6.914926821629339,0.0,0.0,0.0017502625188235274,356.9754217999986,243.02457820000137,-0.5245203957912027,-147.72600502620634,265114.28778508824,0.1790721924673009,3.5813362452263706
461,2020-12-11 06:00:00,0.0,10.0,-7.45,94.0,1.083,0.0,0.0,0.0,3.267,781.591,p_aSW_directSW_diffuseLW_in,193.9,0.35,0,-6.432142902367127,-1.1727403620975099,0.02828711303436461,57345.50406125081,62.53599134269445,0.43476614445308787,334.65574227610267,0.0,-0.210912699468782,203436.71038937362,-147.03826460553472,0.0,-78.71085608775363,-3.410684540539872,-2.2531909140599717,-64.14451947420453,1.4809864110233228,4597.417592187757,152.64943838781232,1.2488959116102074,6.914926821629339,0.0,0.0,0.0017356524800933276,361.7817464988326,238.21825350116737,-2.2531909140599717,-144.78507369147474,265714.28778508824,0.17984361225235576,3.5661686901434573
462,2020-12-11 07:00:00,0.0,10.0,-5.65,95.267,2.867,0.0,0.0,0.0,3.833,781.661,p_aSW_directSW_diffuseLW_in,227.996,0.35,0,-6.643055601835909,-1.1795082160813493,0.028400678212088522,57583.28754860752,62.7952972176745,0.0,335.09050842055575,0.0,0.6182922295994864,203798.49213587245,-93.19889992149567,0.0,-43.75358751578577,8.809807914377577,6.605246803422794,-66.39831016006683,1.5379430365565527,4597.417592187757,152.6694732098098,1.2540744662339671,6.914926821629339,0.0,1.2746876332997252,0.001698701794901289,435.7683610277475,164.23163897225248,6.605246803422794,-99.80414672491847,266314.28778508824,0.18060869533770924,3.5017102784062706
463,2020-12-11 08:00:00,0.121,10.0,0.683,86.717,8.733,1.392,24.7,0.0,5.567,781.484,p_aSW_directSW_diffuseLW_in,240.008,0.35,0,-6.024763372236422,-1.1865082488232745,0.08764981901376301,57748.79387521307,62.97578394243519,0.0,335.09050842055575,253.525710912118,6.024763372236422,204234.2604969002,218.41719848971343,16.134305556243653,-34.27219731774338,181.22079091649482,113.76617837207472,-59.79348214543033,1.3616031080739335,4597.417592187757,152.68346558000158,1.2576789366807264,6.914926821629339,0.0,21.956731659658555,0.0011822057217204932,600.0,0.0,64.36284834377031,154.05435014594312,266915.56247272156,0.1813575904102589,3.6937475267094206
464,2020-12-11 09:00:00,0.235,10.0,1.117,78.733,6.933,12.186,90.147,0.0,5.233,781.124,p_aSW_directSW_diffuseLW_in,248.441,0.35,0,0.0,-1.192688465408919,0.14217294521457785,57517.224895960615,62.723255066478316,8.397686261508284,335.09050842055575,0.0,-0.66244091669991,204834.2604969002,-7.076889435150974,59.721687681750154,-51.43353883563893,23.946447374443636,-43.54890877648189,4.573283467885922,-0.335860347109871,4850.943303099874,152.55268376993368,1.253594702098915,6.912281417409055,0.0,0.0,-0.001653937281273977,600.0,0.0,-7.076889435150974,0.0,267537.5192043812,0.1813575904102589,6.136239002122529
465,2020-12-11 10:00:00,0.314,10.0,2.117,64.2,5.467,29.559,158.473,0.0,4.517,781.106,p_aSW_directSW_diffuseLW_in,247.398,0.35,0,-0.66244091669991,-1.1911591934292152,0.17896609615598108,57508.827209699106,62.71409728429565,9.47524267536044,343.48819468206403,73.95693502586398,0.66244091669991,205434.2604969002,52.05956602131011,106.44598824357854,-49.57809199229254,46.98543274243868,-49.14170820920692,-2.5031607710868293,-0.14889399212082888,4850.943303099874,152.53783464424646,1.2535336896085598,6.911944996472841,0.0,0.0,-6.003029220043016e-05,600.0,0.0,7.0768894351509815,44.98267658615913,268137.5192043812,0.1813575904102589,5.809551274642953
466,2020-12-11 11:00:00,0.352,10.0,3.4,58.733,9.267,15.948,189.786,0.0,4.583,780.759,p_aSW_directSW_diffuseLW_in,263.253,0.35,0,0.0,-1.190481201833207,0.19628032510853466,57425.39503199788,62.623113448198346,19.281843376702597,352.9634373574245,148.3215913622143,-0.0,206034.2604969002,90.30069894032604,125.3955811061401,-36.621538835638944,97.3827010288579,-100.09878461897586,4.5781576430302175,-0.33541738308734714,4924.900238125739,152.39026723529142,1.2529271991631412,6.908600827397554,0.0,0.0,-0.0005964673374936558,600.0,0.0,1.4210854715202004e-14,90.30069894032603,268737.5192043812,0.1813575904102589,6.1362317041613155
467,2020-12-11 12:00:00,0.344,10.0,3.467,57.65,11.05,11.898,194.128,0.0,4.517,780.139,p_aSW_directSW_diffuseLW_in,263.313,0.35,0,0.0,-1.1889531331479524,0.19265794270950545,57257.79159725897,62.44033980071861,23.92185355952432,372.24528073412705,146.30732333047402,-0.0,206634.2604969002,89.24811777694879,127.6731587315325,-36.56153883563894,118.3136481454674,-124.42892420572616,4.587087328308677,-0.335313386994673,5073.221829487953,152.09360902311536,1.2517070680525435,6.901873063162058,0.0,0.0,-0.0011993787450843647,600.0,0.0,0.0,89.24811777694879,269337.5192043812,0.1813575904102589,6.136219307043918
468,2020-12-11 13:00:00,0.292,10.0,3.25,58.5,9.967,0.0,144.014,0.0,4.483,779.872,p_aSW_directSW_diffuseLW_in,273.044,0.35,0,0.0,-1.187424049180772,0.1688223459471198,57087.56242036897,62.254702748493976,21.98661326585444,396.1671342936514,92.36271325099494,-0.0,207234.2604969002,56.45361350450213,93.60910000000001,-26.830538835638947,100.00411805068795,-114.59005264520738,4.596201614136634,-0.33521467947616074,5219.529152818427,151.79200679988418,1.250465382167394,6.895026446583503,0.0,0.0,-0.001220544725166077,600.0,0.0,7.105427357601002e-15,56.45361350450212,269937.5192043812,0.1813575904102589,6.136213968059803
