,When,ghics,difcs,zen,sea,Unnamed: 0,T_a,RH,v_a,p_a,SW_direct,SW_diffuse,a,vp_a,LW_in,cld,e_a,Discharge,Prec,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt,vp_ice,ghi,dif
917,2021-01-01 13:30:00,0.0,0.0,109.923,0.0,1782,-10.18,32.83,2.361,623.001,380.4,126.8,0.35,0.925,150.0,0,0.553,0,0,0,0,1,124.668,329.68,-149.875,-55.137,0,0,0,0,0,0,6.133,507.2,126.8
918,2021-01-01 13:45:00,0.0,0.0,112.931,0.0,1783,-9.83,31.34,1.472,622.895,339.75,113.25,0.35,0.907,150.369,0,0.552,0,0,0,0,1,111.756,294.45,-149.505,-33.189,0,0,0,0,0,0,6.133,453.0,113.25
919,2021-01-01 14:00:00,0.0,0.0,115.962,0.0,1784,-9.94,32.59,2.293,622.788,327.6,109.2,0.35,0.935,150.78,0,0.554,0,0,0,0,1,82.557,283.92,-149.094,-52.269,0,0,0,0,0,0,6.133,436.8,109.2
920,2021-01-01 14:15:00,0.0,0.0,119.013,0.0,1785,-9.34,30.1,1.554,622.736,262.35,87.45,0.35,0.906,151.416,0,0.551,0,0,0,0,1,45.629,227.37,-148.459,-33.282,0,0,0,0,0,0,6.133,349.8,87.45
921,2021-01-01 14:30:00,0.0,0.0,122.079,0.0,1786,-9.2,31.84,1.563,622.683,240.6,80.2,0.35,0.969,153.19,0,0.557,0,0,0,0,1,28.865,208.52,-146.684,-32.971,0,0,0,0,0,0,6.133,320.8,80.2
922,2021-01-01 14:45:00,0.0,0.0,125.158,0.0,1787,-9.42,31.26,1.885,622.63,239.4,79.8,0.35,0.935,151.921,0,0.554,0,0,0,0,1,18.816,207.48,-147.954,-40.71,0,0,0,0,0,0,6.133,319.2,79.8
923,2021-01-01 15:00:00,0.0,0.0,128.247,0.0,1788,-9.27,30.8,1.312,622.578,263.625,87.875,0.35,0.932,152.189,0,0.554,0,0,0,0,1,52.908,228.475,-147.685,-27.882,0,0,0,0,0,0,6.133,351.5,87.875
924,2021-01-01 15:15:00,0.0,0.0,131.343,0.0,1789,-9.21,30.63,1.632,622.555,295.125,98.375,0.35,0.931,152.305,0,0.553,0,0,0,0,1,73.749,255.775,-147.569,-34.456,0,0,0,0,0,0,6.133,393.5,98.375
925,2021-01-01 15:30:00,0.0,0.0,134.442,0.0,1790,-9.23,30.99,1.34,622.532,180.3,60.1,0.35,0.941,152.481,0,0.554,60,0,0,0,1,-19.486,156.26,-147.394,-28.352,0,0,0,0,0,0,6.133,240.4,60.1
926,2021-01-01 15:45:00,0.0,0.0,137.54,0.0,1791,-9.3,30.73,1.342,622.509,224.4,74.8,0.35,0.928,152.022,0,0.553,0,0,0,0,1,18.019,194.48,-147.853,-28.608,0,0,0,0,0,0,6.133,299.2,74.8
927,2021-01-01 16:00:00,0.0,0.0,140.633,0.0,1792,-8.94,29.3,1.243,622.487,209.025,69.675,0.35,0.91,152.402,0,0.552,0,0,0,0,1,8.211,181.155,-147.472,-25.471,0,0,0,0,0,0,6.133,278.7,69.675
928,2021-01-01 16:15:00,0.0,0.0,143.714,0.0,1793,-9.22,30.77,1.348,622.463,144.825,48.275,0.35,0.935,152.365,0,0.554,60,0,0,0,1,-50.481,125.515,-147.509,-28.487,0,0,0,0,0,0,6.133,193.1,48.275
929,2021-01-01 16:30:00,0.0,0.0,146.777,0.0,1794,-9.15,30.44,0.826,622.439,79.425,26.475,0.35,0.93,152.406,0,0.553,60,0,0,0,1,-95.956,68.835,-147.468,-17.323,0,0,0,0,0,0,6.133,105.9,26.475
930,2021-01-01 16:45:00,0.0,0.0,149.811,0.0,1795,-9.42,31.06,0.933,622.416,22.252,7.418,0.35,0.929,151.782,0,0.553,60,0,0,0,1,-148.95,19.286,-148.093,-20.143,0,0,0,0,0,0,6.133,29.67,7.418
931,2021-01-01 17:00:00,0.0,0.0,152.802,0.0,1796,-9.48,31.72,0.632,622.392,24.998,8.332,0.35,0.944,152.002,0,0.555,60,0,0,0,1,-139.939,21.664,-147.873,-13.731,0,0,0,0,0,0,6.133,33.33,8.332
932,2021-01-01 17:15:00,0.0,0.0,155.731,0.0,1797,-9.6,31.34,1.294,622.417,13.665,4.555,0.35,0.924,151.269,0,0.553,60,0,0,0,1,-165.233,11.843,-148.605,-28.471,0,0,0,0,0,0,6.133,18.22,4.555
933,2021-01-01 17:30:00,0.0,0.0,158.569,0.0,1798,-9.74,33.51,0.662,622.442,3.859,1.286,0.35,0.977,152.169,0,0.557,60,0,0,0,1,-159.139,3.344,-147.705,-14.778,0,0,0,0,0,0,6.133,5.145,1.286
934,2021-01-01 17:45:00,0.0,0.0,161.271,0.0,1799,-10.13,34.39,0.139,622.467,-2.494,-0.832,0.35,0.972,151.194,0,0.557,60,0,0,0,1,-154.07,-2.162,-148.68,-3.227,0,0,0,0,0,0,6.133,-3.326,-0.832
935,2021-01-01 18:00:00,0.0,0.0,163.764,0.0,1800,-10.4,34.9,0.326,622.493,-3.4,-1.134,0.35,0.966,150.451,0,0.557,60,0,0,0,1,-160.142,-2.947,-149.423,-7.771,0,0,0,0,0,0,6.133,-4.534,-1.134
936,2021-01-01 18:15:00,0.0,0.0,165.935,0.0,1801,-10.74,36.53,0.177,622.532,-3.115,-1.038,0.35,0.984,150.099,0,0.558,60,0,0,0,1,-156.833,-2.699,-149.776,-4.358,0,0,0,0,0,0,6.133,-4.153,-1.038
937,2021-01-01 18:30:00,0.0,0.0,167.61,0.0,1802,-10.37,34.16,1.885,622.57,-2.861,-0.954,0.35,0.948,150.109,0,0.555,60,0,0,0,1,-197.057,-2.48,-149.766,-44.812,0,0,0,0,0,0,6.133,-3.815,-0.954
938,2021-01-01 18:45:00,0.0,0.0,168.567,0.0,1803,-10.41,38.0,0.894,622.609,-2.822,-0.94,0.35,1.051,152.252,0,0.563,60,0,0,0,1,-171.404,-2.445,-147.623,-21.336,0,0,0,0,0,0,6.133,-3.762,-0.94
939,2021-01-01 19:00:00,0.0,0.0,168.622,0.0,1804,-10.71,34.76,0.49,622.648,-2.792,-0.93,0.35,0.938,149.154,0,0.555,60,0,0,0,1,-165.171,-2.419,-150.72,-12.032,0,0,0,0,0,0,6.133,-3.722,-0.93
940,2021-01-01 19:15:00,0.0,0.0,167.763,0.0,1805,-10.73,35.91,0.417,622.735,-2.712,-0.904,0.35,0.968,149.771,0,0.557,60,0,0,0,1,-162.714,-2.35,-150.103,-10.26,0,0,0,0,0,0,6.133,-3.616,-0.904
941,2021-01-01 19:30:00,0.0,0.0,166.16,0.0,1806,-11.03,36.98,0.449,622.823,-2.642,-0.881,0.35,0.973,149.227,0,0.557,60,0,0,0,1,-164.296,-2.29,-150.648,-11.358,0,0,0,0,0,0,6.133,-3.523,-0.881
942,2021-01-01 19:45:00,0.0,0.0,164.036,0.0,1807,-11.28,37.74,0.0,622.91,-2.793,-0.931,0.35,0.973,148.685,0,0.558,60,0,0,0,1,-153.61,-2.421,-151.189,-0.0,0,0,0,0,0,0,6.133,-3.724,-0.931
943,2021-01-01 20:00:00,0.0,0.0,161.573,0.0,1808,-11.32,36.19,0.315,622.998,-2.582,-0.861,0.35,0.931,147.642,0,0.554,60,0,0,0,1,-162.65,-2.238,-152.232,-8.18,0,0,0,0,0,0,6.133,-3.443,-0.861
944,2021-01-01 20:15:00,0.0,0.0,158.891,0.0,1809,-11.16,34.4,0.656,623.031,-2.64,-0.88,0.35,0.896,147.191,0,0.551,60,0,0,0,1,-171.766,-2.288,-152.683,-16.795,0,0,0,0,0,0,6.133,-3.52,-0.88
945,2021-01-01 20:30:00,0.0,0.0,156.066,0.0,1810,-10.85,32.66,1.206,623.065,-2.653,-0.884,0.35,0.872,147.293,0,0.549,60,0,0,0,1,-184.901,-2.299,-152.581,-30.021,0,0,0,0,0,0,6.133,-3.537,-0.884
946,2021-01-01 20:45:00,0.0,0.0,153.145,0.0,1811,-10.88,32.07,1.668,623.099,-2.663,-0.888,0.35,0.854,146.795,0,0.547,60,0,0,0,1,-197.026,-2.308,-153.08,-41.639,0,0,0,0,0,0,6.133,-3.551,-0.888
947,2021-01-01 21:00:00,0.0,0.0,150.159,0.0,1812,-10.91,32.74,1.892,623.133,-2.669,-0.89,0.35,0.87,147.114,0,0.549,60,0,0,0,1,-202.437,-2.313,-152.761,-47.363,0,0,0,0,0,0,6.133,-3.559,-0.89
948,2021-01-01 21:15:00,0.0,0.0,147.129,0.0,1813,-11.16,32.11,2.643,623.223,-2.569,-0.856,0.35,0.836,145.75,0,0.546,60,0,0,0,1,-224.04,-2.226,-154.124,-67.689,0,0,0,0,0,0,6.133,-3.425,-0.856
949,2021-01-01 21:30:00,0.0,0.0,144.069,0.0,1814,-11.17,31.32,2.621,623.313,-2.534,-0.844,0.35,0.815,145.194,0,0.544,60,0,0,0,1,-224.071,-2.196,-154.68,-67.195,0,0,0,0,0,0,6.133,-3.378,-0.844
950,2021-01-01 21:45:00,0.0,0.0,140.989,0.0,1815,-10.99,32.77,1.378,623.404,-2.672,-0.89,0.35,0.865,146.826,0,0.548,60,0,0,0,1,-190.128,-2.315,-153.049,-34.764,0,0,0,0,0,0,6.133,-3.562,-0.89
951,2021-01-01 22:00:00,0.0,0.0,137.896,0.0,1816,-11.13,32.51,1.82,623.494,-2.618,-0.872,0.35,0.849,146.123,0,0.547,60,0,0,0,1,-202.527,-2.269,-153.752,-46.506,0,0,0,0,0,0,6.133,-3.49,-0.872
952,2021-01-01 22:15:00,0.0,0.0,134.798,0.0,1817,-11.27,32.13,2.339,623.416,-2.569,-0.856,0.35,0.829,145.344,0,0.545,60,0,0,0,1,-217.269,-2.226,-154.531,-60.513,0,0,0,0,0,0,6.133,-3.425,-0.856
953,2021-01-01 22:30:00,0.0,0.0,131.697,0.0,1818,-11.49,30.94,2.26,623.338,-2.626,-0.876,0.35,0.785,143.731,0,0.541,60,0,0,0,1,-218.022,-2.276,-156.143,-59.603,0,0,0,0,0,0,6.133,-3.502,-0.876
954,2021-01-01 22:45:00,0.0,0.0,128.6,0.0,1819,-11.38,30.61,1.354,623.26,-2.488,-0.83,0.35,0.783,143.926,0,0.541,60,0,0,0,1,-193.468,-2.157,-155.949,-35.363,0,0,0,0,0,0,6.133,-3.318,-0.83
955,2021-01-01 23:00:00,0.0,0.0,125.509,0.0,1820,-11.46,32.49,1.656,623.182,-2.557,-0.852,0.35,0.826,144.852,0,0.545,60,0,0,0,1,-200.786,-2.216,-155.022,-43.548,0,0,0,0,0,0,6.133,-3.409,-0.852
956,2021-01-01 23:15:00,0.0,0.0,122.427,0.0,1821,-11.64,34.22,1.065,623.138,-2.636,-0.879,0.35,0.858,145.243,0,0.548,60,0,0,0,1,-185.361,-2.285,-154.632,-28.445,0,0,0,0,0,0,6.133,-3.515,-0.879
957,2021-01-01 23:30:00,0.0,0.0,119.359,0.0,1822,-11.8,33.76,1.613,623.095,-2.578,-0.859,0.35,0.835,144.354,0,0.546,60,0,0,0,1,-201.424,-2.234,-155.52,-43.67,0,0,0,0,0,0,6.133,-3.437,-0.859
958,2021-01-01 23:45:00,0.0,0.0,116.305,0.0,1823,-11.91,32.04,2.118,623.052,-2.558,-0.852,0.35,0.786,142.866,0,0.541,60,0,0,0,1,-217.098,-2.217,-157.008,-57.873,0,0,0,0,0,0,6.133,-3.41,-0.852
959,2021-01-02 00:00:00,0.0,0.0,113.271,0.0,1824,-12.11,34.51,2.576,623.009,-2.524,-0.842,0.35,0.833,143.632,0,0.546,60,0,0,0,1,-229.995,-2.188,-156.242,-71.565,0,0,0,0,0,0,6.133,-3.366,-0.842
960,2021-01-02 00:15:00,0.0,0.0,110.257,0.0,1825,-12.58,33.34,3.982,622.951,-2.41,-0.804,0.35,0.774,141.167,0,0.54,60,0,0,0,1,-275.705,-2.089,-158.708,-114.908,0,0,0,0,0,0,6.133,-3.214,-0.804
961,2021-01-02 00:30:00,0.0,0.0,107.269,0.0,1826,-12.59,32.84,4.025,622.894,-2.492,-0.831,0.35,0.762,140.825,0,0.539,60,0,0,0,1,-277.44,-2.16,-159.049,-116.23,0,0,0,0,0,0,6.133,-3.323,-0.831
962,2021-01-02 00:45:00,0.0,0.0,104.309,0.0,1827,-12.29,31.24,3.414,622.837,-2.44,-0.813,0.35,0.743,140.935,0,0.537,60,0,0,0,1,-257.283,-2.114,-158.94,-96.228,0,0,0,0,0,0,6.133,-3.253,-0.813
963,2021-01-02 01:00:00,0.0,0.0,101.38,0.0,1828,-12.25,31.08,2.851,622.779,-2.356,-0.785,0.35,0.741,140.98,0,0.537,60,0,0,0,1,-241.027,-2.042,-158.895,-80.09,0,0,0,0,0,0,6.133,-3.141,-0.785
964,2021-01-02 01:15:00,0.0,0.0,98.486,0.0,1829,-12.22,31.92,2.802,622.809,-2.359,-0.786,0.35,0.763,141.63,0,0.539,60,0,0,0,1,-238.814,-2.044,-158.245,-78.525,0,0,0,0,0,0,6.133,-3.145,-0.786
965,2021-01-02 01:30:00,0.0,0.0,95.631,0.0,1830,-12.51,32.45,3.475,622.838,-2.222,-0.741,0.35,0.758,140.882,0,0.538,60,0,0,0,1,-260.62,-1.926,-158.992,-99.701,0,0,0,0,0,0,6.133,-2.963,-0.741
966,2021-01-02 01:45:00,0.0,0.0,92.82,0.0,1831,-12.98,35.21,2.972,622.868,-2.157,-0.719,0.35,0.792,140.776,0,0.542,60,0,0,0,1,-249.446,-1.869,-159.099,-88.477,0,0,0,0,0,0,6.133,-2.876,-0.719
967,2021-01-02 02:00:00,1.114,0.072,90.058,0.0,1832,-12.9,33.39,2.292,622.897,-2.325,-0.775,0.35,0.756,140.008,0,0.538,60,0,0,0,1,-229.698,-2.015,-159.866,-67.816,0,0,0,0,0,0,6.133,-3.1,-0.775
968,2021-01-02 02:15:00,22.325,1.443,87.348,0.046,1833,-12.68,35.45,1.12,622.948,-2.362,-0.788,0.35,0.817,142.034,0,0.544,60,0,0,0,1,-192.464,-2.047,-157.84,-32.576,0,0,0,0,0,0,6.133,-3.15,-0.788
969,2021-01-02 02:30:00,62.082,4.012,84.699,0.093,1834,-13.09,36.71,0.401,622.998,-2.156,-0.719,0.35,0.818,141.205,0,0.544,60,0,0,0,1,-172.58,-1.869,-158.669,-12.042,0,0,0,0,0,0,6.133,-2.875,-0.719
970,2021-01-02 02:45:00,108.714,7.026,82.114,0.138,1835,-13.27,31.88,1.844,623.049,-2.366,-0.789,0.35,0.7,137.73,0,0.533,60,0,0,0,1,-220.335,-2.051,-162.145,-56.139,0,0,0,0,0,0,6.133,-3.155,-0.789
971,2021-01-02 03:00:00,157.096,10.153,79.603,0.181,1836,-13.19,33.85,1.457,623.1,-2.043,-0.681,0.35,0.748,139.209,0,0.538,60,0,0,0,1,-206.529,-1.771,-160.665,-44.094,0,0,0,0,0,0,6.133,-2.724,-0.681
972,2021-01-02 03:15:00,205.139,13.257,77.171,0.224,1837,-13.25,34.93,2.135,623.142,-1.999,-0.666,0.35,0.768,139.613,0,0.54,60,0,0,0,1,-226.904,-1.732,-160.261,-64.91,0,0,0,0,0,0,6.133,-2.665,-0.666
973,2021-01-02 03:30:00,251.829,16.275,74.827,0.265,1838,-13.3,31.96,2.882,623.185,-2.096,-0.698,0.35,0.7,137.67,0,0.533,60,0,0,0,1,-251.979,-1.816,-162.205,-87.958,0,0,0,0,0,0,6.133,-2.794,-0.698
974,2021-01-02 03:45:00,296.571,19.166,72.581,0.304,1839,-13.39,34.8,2.511,623.228,-2.061,-0.687,0.35,0.757,139.022,0,0.538,60,0,0,0,1,-239.798,-1.786,-160.853,-77.159,0,0,0,0,0,0,6.133,-2.748,-0.687
975,2021-01-02 04:00:00,338.962,21.906,70.441,0.341,1840,-13.46,34.54,2.624,623.271,-2.164,-0.721,0.35,0.747,138.615,0,0.538,60,0,0,0,1,-244.193,-1.875,-161.259,-81.059,0,0,0,0,0,0,6.133,-2.885,-0.721
976,2021-01-02 04:15:00,378.699,24.474,68.419,0.377,1841,-13.51,32.37,2.078,623.303,-2.23,-0.743,0.35,0.697,137.154,0,0.532,60,0,0,0,1,-229.086,-1.932,-162.72,-64.434,0,0,0,0,0,0,6.133,-2.973,-0.743
977,2021-01-02 04:30:00,415.535,26.855,66.525,0.41,1842,-13.83,34.4,2.893,623.335,-2.094,-0.698,0.35,0.721,137.18,0,0.535,60,0,0,0,1,-256.344,-1.815,-162.695,-91.834,0,0,0,0,0,0,6.133,-2.792,-0.698
978,2021-01-02 04:45:00,449.263,29.034,64.771,0.44,1843,-13.79,34.52,2.729,623.367,-2.178,-0.726,0.35,0.726,137.394,0,0.535,60,0,0,0,1,-250.75,-1.888,-162.48,-86.382,0,0,0,0,0,0,6.133,-2.904,-0.726
979,2021-01-02 05:00:00,479.705,31.002,63.168,0.468,1844,-13.82,33.86,2.285,623.399,-2.215,-0.738,0.35,0.711,136.907,0,0.534,60,0,0,0,1,-237.377,-1.919,-162.968,-72.489,0,0,0,0,0,0,6.133,-2.953,-0.738
980,2021-01-02 05:15:00,506.709,32.747,61.729,0.493,1845,-14.03,34.26,3.237,623.458,-2.135,-0.712,0.35,0.707,136.372,0,0.533,60,0,0,0,1,-269.614,-1.851,-163.502,-104.261,0,0,0,0,0,0,6.133,-2.847,-0.712
981,2021-01-02 05:30:00,530.143,34.261,60.466,0.515,1846,-14.15,38.08,0.91,623.518,-1.93,-0.644,0.35,0.778,138.005,0,0.541,60,0,0,0,1,-193.106,-1.673,-161.869,-29.564,0,0,0,0,0,0,6.133,-2.574,-0.644
982,2021-01-02 05:45:00,549.893,35.538,59.389,0.534,1847,-14.15,35.16,2.102,623.577,-1.936,-0.646,0.35,0.718,136.441,0,0.535,60,0,0,0,1,-233.407,-1.678,-163.433,-68.296,0,0,0,0,0,0,6.133,-2.582,-0.646
983,2021-01-02 06:00:00,565.868,36.57,58.51,0.55,1848,-14.27,34.32,3.24,623.636,-1.968,-0.656,0.35,0.694,135.537,0,0.532,60,0,0,0,1,-272.216,-1.706,-164.338,-106.173,0,0,0,0,0,0,6.133,-2.624,-0.656
984,2021-01-02 06:15:00,577.993,37.354,57.838,0.561,1849,-14.23,36.51,2.864,623.74,-1.859,-0.62,0.35,0.741,136.886,0,0.537,60,0,0,0,1,-258.204,-1.611,-162.989,-93.604,0,0,0,0,0,0,6.133,-2.479,-0.62
985,2021-01-02 06:30:00,586.211,37.885,57.379,0.569,1850,-14.11,37.23,1.456,623.844,-1.847,-0.616,0.35,0.763,137.708,0,0.539,60,0,0,0,1,-210.961,-1.601,-162.167,-47.193,0,0,0,0,0,0,6.133,-2.463,-0.616
986,2021-01-02 06:45:00,590.485,38.161,57.14,0.574,1851,-14.54,39.04,0.446,623.947,-2.001,-0.667,0.35,0.772,137.063,0,0.54,60,0,0,0,1,-179.444,-1.734,-162.811,-14.899,0,0,0,0,0,0,6.133,-2.668,-0.667
987,2021-01-02 07:00:00,590.796,38.181,57.122,0.574,1852,-14.67,39.77,0.65,624.051,-2.107,-0.702,0.35,0.778,136.95,0,0.541,60,0,0,0,1,-186.662,-1.826,-162.924,-21.912,0,0,0,0,0,0,6.133,-2.809,-0.702
988,2021-01-02 07:15:00,587.141,37.945,57.327,0.57,1853,-14.81,36.83,1.538,624.122,-1.826,-0.608,0.35,0.713,134.949,0,0.534,60,0,0,0,1,-218.854,-1.582,-164.925,-52.347,0,0,0,0,0,0,6.133,-2.434,-0.608
989,2021-01-02 07:30:00,579.537,37.453,57.751,0.563,1854,-14.7,35.6,3.285,624.193,-0.193,-0.064,0.35,0.695,134.692,0,0.532,60,0,0,0,1,-276.34,-0.167,-165.183,-110.99,0,0,0,0,0,0,6.133,-0.257,-0.064
990,2021-01-02 07:45:00,568.02,36.709,58.39,0.552,1855,-14.58,34.32,2.381,624.264,3.109,1.036,0.35,0.677,134.42,0,0.53,60,0,0,0,1,-242.56,2.694,-165.455,-79.799,0,0,0,0,0,0,6.133,4.145,1.036
991,2021-01-02 08:00:00,552.643,35.715,59.237,0.537,1856,-14.58,35.04,1.935,624.336,10.853,3.618,0.35,0.691,134.819,0,0.532,60,0,0,0,1,-220.508,9.406,-165.056,-64.859,0,0,0,0,0,0,6.133,14.471,3.618
992,2021-01-02 08:15:00,533.476,34.477,60.283,0.519,1857,-14.45,34.6,2.844,624.564,28.463,9.488,0.35,0.69,135.044,0,0.532,60,0,0,0,1,-234.675,24.668,-164.831,-94.512,0,0,0,0,0,0,6.133,37.951,9.488
993,2021-01-02 08:30:00,510.612,32.999,61.518,0.497,1858,-14.35,38.17,1.321,624.793,62.4,20.8,0.35,0.767,137.318,0,0.54,60,0,0,0,1,-152.089,54.08,-162.557,-43.612,0,0,0,0,0,0,6.133,83.2,20.8
994,2021-01-02 08:45:00,484.157,31.289,62.93,0.472,1859,-14.1,38.49,0.675,625.022,107.4,35.8,0.35,0.79,138.401,0,0.542,60,0,0,0,1,-90.298,93.08,-161.474,-21.904,0,0,0,0,0,0,6.133,143.2,35.8
995,2021-01-02 09:00:00,454.242,29.356,64.507,0.445,1860,-13.85,37.81,0.972,625.251,137.925,45.975,0.35,0.792,138.971,0,0.542,60,0,0,0,1,-72.363,119.535,-160.904,-30.994,0,0,0,0,0,0,6.133,183.9,45.975
996,2021-01-02 09:15:00,421.016,27.209,66.239,0.415,1861,-12.72,35.01,0.191,625.286,211.275,70.425,0.35,0.804,141.631,0,0.543,0,0,0,0,1,19.268,183.105,-158.243,-5.594,0,0,0,0,0,0,6.133,281.7,70.425
997,2021-01-02 09:30:00,384.653,24.859,68.111,0.382,1862,-12.8,38.4,0.804,625.321,235.725,78.575,0.35,0.876,143.211,0,0.55,0,0,0,0,1,23.935,204.295,-156.664,-23.696,0,0,0,0,0,0,6.133,314.3,78.575
998,2021-01-02 09:45:00,345.354,22.319,70.114,0.347,1863,-12.86,37.31,0.61,625.355,189.3,63.1,0.35,0.847,142.397,0,0.547,60,0,0,0,1,-11.482,164.06,-157.478,-18.064,0,0,0,0,0,0,6.133,252.4,63.1
999,2021-01-02 10:00:00,303.358,19.605,72.236,0.31,1864,-12.37,37.22,1.113,625.39,271.725,90.575,0.35,0.879,144.201,0,0.55,0,0,0,0,1,48.116,235.495,-155.674,-31.705,0,0,0,0,0,0,6.133,362.3,90.575
1000,2021-01-02 10:15:00,258.959,16.736,74.466,0.271,1865,-12.02,35.99,1.765,625.386,308.85,102.95,0.35,0.875,144.839,0,0.549,0,0,0,0,1,63.78,267.67,-155.035,-48.855,0,0,0,0,0,0,6.133,411.8,102.95
1001,2021-01-02 10:30:00,212.54,13.736,76.795,0.23,1866,-12.25,37.74,2.294,625.382,356.175,118.725,0.35,0.9,144.945,0,0.552,0,0,0,0,1,89.043,308.685,-154.93,-64.713,0,0,0,0,0,0,6.133,474.9,118.725
1002,2021-01-02 10:45:00,164.655,10.641,79.213,0.188,1867,-12.45,36.53,2.2,625.378,394.8,131.6,0.35,0.857,143.513,0,0.548,0,0,0,0,1,122.725,342.16,-156.362,-63.074,0,0,0,0,0,0,6.133,526.4,131.6
1003,2021-01-02 11:00:00,116.228,7.511,81.713,0.145,1868,-11.63,36.03,1.541,625.374,426.525,142.175,0.35,0.904,146.354,0,0.552,0,0,0,0,1,174.865,369.655,-153.52,-41.27,0,0,0,0,0,0,6.133,568.7,142.175
1004,2021-01-02 11:15:00,69.1,4.466,84.286,0.1,1869,-11.23,34.18,1.263,625.003,428.925,142.975,0.35,0.885,146.787,0,0.55,0,0,0,0,1,186.006,371.735,-153.087,-32.642,0,0,0,0,0,0,6.133,571.9,142.975
1005,2021-01-02 11:30:00,27.692,1.79,86.926,0.054,1870,-10.6,33.1,1.767,624.633,461.175,153.725,0.35,0.902,148.541,0,0.551,0,0,0,0,1,205.271,399.685,-151.333,-43.08,0,0,0,0,0,0,6.133,614.9,153.725
1006,2021-01-02 11:45:00,2.684,0.173,89.627,0.007,1871,-10.45,33.17,1.714,624.263,484.95,161.65,0.35,0.914,149.168,0,0.552,0,0,0,0,1,228.411,420.29,-150.706,-41.173,0,0,0,0,0,0,6.133,646.6,161.65
1007,2021-01-02 12:00:00,0.0,0.0,92.381,0.0,1872,-10.25,32.64,1.576,623.893,320.925,106.975,0.35,0.914,149.603,0,0.552,0,0,0,0,1,90.752,278.135,-150.272,-37.111,0,0,0,0,0,0,6.133,427.9,106.975
1008,2021-01-02 12:15:00,0.0,0.0,95.185,0.0,1873,-10.97,36.04,2.997,623.9,255.675,85.225,0.35,0.953,148.912,0,0.556,60,0,0,0,1,-4.908,221.585,-150.962,-75.53,0,0,0,0,0,0,6.133,340.9,85.225
1009,2021-01-02 12:30:00,0.0,0.0,98.033,0.0,1874,-11.33,36.45,2.372,623.906,225.6,75.2,0.35,0.936,147.755,0,0.555,60,0,0,0,1,-18.341,195.52,-152.12,-61.741,0,0,0,0,0,0,6.133,300.8,75.2
1010,2021-01-02 12:45:00,0.0,0.0,100.921,0.0,1875,-11.46,35.78,1.519,623.912,255.3,85.1,0.35,0.91,146.862,0,0.552,0,0,0,0,1,28.255,221.26,-153.012,-39.993,0,0,0,0,0,0,6.133,340.4,85.1
1011,2021-01-02 13:00:00,0.0,0.0,103.845,0.0,1876,-10.95,35.45,1.157,623.919,205.95,68.65,0.35,0.939,148.639,0,0.555,60,0,0,0,1,-1.852,178.49,-151.235,-29.106,0,0,0,0,0,0,6.133,274.6,68.65
1012,2021-01-02 13:15:00,0.0,0.0,106.8,0.0,1877,-10.49,34.5,1.126,623.861,201.675,67.225,0.35,0.948,149.852,0,0.555,60,0,0,0,1,-2.372,174.785,-150.023,-27.134,0,0,0,0,0,0,6.133,268.9,67.225
1013,2021-01-02 13:30:00,0.0,0.0,109.784,0.0,1878,-10.09,34.29,1.371,623.804,222.225,74.075,0.35,0.973,151.289,0,0.557,0,0,0,0,1,12.234,192.595,-148.586,-31.775,0,0,0,0,0,0,6.133,296.3,74.075
1014,2021-01-02 13:45:00,0.0,0.0,112.794,0.0,1879,-10.08,35.59,1.936,623.746,229.725,76.575,0.35,1.01,152.135,0,0.56,0,0,0,0,1,6.533,199.095,-147.74,-44.822,0,0,0,0,0,0,6.133,306.3,76.575
1015,2021-01-02 14:00:00,0.0,0.0,115.825,0.0,1880,-10.51,35.01,1.927,623.688,303.675,101.225,0.35,0.96,150.088,0,0.556,0,0,0,0,1,66.887,263.185,-149.786,-46.512,0,0,0,0,0,0,6.133,404.9,101.225
1016,2021-01-02 14:15:00,0.0,0.0,118.875,0.0,1881,-9.76,33.58,1.208,623.633,339.6,113.2,0.35,0.978,152.136,0,0.557,0,0,0,0,1,119.507,294.32,-147.739,-27.074,0,0,0,0,0,0,6.133,452.8,113.2
1017,2021-01-02 14:30:00,0.0,0.0,121.942,0.0,1882,-9.45,32.87,1.402,623.578,270.15,90.05,0.35,0.981,152.896,0,0.558,0,0,0,0,1,56.73,234.13,-146.979,-30.422,0,0,0,0,0,0,6.133,360.2,90.05
1018,2021-01-02 14:45:00,0.0,0.0,125.021,0.0,1883,-9.63,33.5,1.772,623.523,250.65,83.55,0.35,0.985,152.598,0,0.558,0,0,0,0,1,30.774,217.23,-147.277,-39.179,0,0,0,0,0,0,6.133,334.2,83.55
1019,2021-01-02 15:00:00,0.0,0.0,128.11,0.0,1884,-9.67,33.13,2.003,623.468,215.625,71.875,0.35,0.971,152.198,0,0.557,60,0,0,0,1,-5.269,186.875,-147.677,-44.467,0,0,0,0,0,0,6.133,287.5,71.875
1020,2021-01-02 15:15:00,0.0,0.0,131.206,0.0,1885,-9.97,33.68,1.666,623.387,260.325,86.775,0.35,0.964,151.373,0,0.556,0,0,0,0,1,38.985,225.615,-148.502,-38.128,0,0,0,0,0,0,6.133,347.1,86.775
