,When,ghics,difcs,zen,sea,Unnamed: 0,T_a,RH,v_a,p_a,SW_direct,SW_diffuse,a,vp_a,LW_in,cld,e_a,Discharge,Prec,ghi,dif
2067,2021-02-21 12:45:00,0.0,0.0,92.114,0.0,6675,0.506,48.42,3.382,626.377,603.0,201.0,0.35,3.068,207.599,0,0.653,0,0,804.0,201.0
2068,2021-02-21 13:00:00,0.0,0.0,95.165,0.0,6676,0.549,45.53,3.372,626.171,524.025,174.675,0.35,2.894,205.998,0,0.647,0,0,698.7,174.675
2069,2021-02-21 13:15:00,0.0,0.0,98.234,0.0,6677,1.125,39.64,2.637,626.038,485.1,161.7,0.35,2.626,204.82,0,0.638,0,0,646.8,161.7
2070,2021-02-21 13:30:00,0.0,0.0,101.316,0.0,6678,1.15,35.7,4.783,625.904,544.95,181.65,0.35,2.37,201.903,0,0.629,0,0,726.6,181.65
2071,2021-02-21 13:45:00,0.0,0.0,104.408,0.0,6679,1.485,36.2,2.494,625.771,499.05,166.35,0.35,2.461,203.96,0,0.632,0,0,665.4,166.35
2072,2021-02-21 14:00:00,0.0,0.0,107.505,0.0,6680,1.606,35.06,3.18,625.638,419.175,139.725,0.35,2.405,203.628,0,0.63,0,0,558.9,139.725
2073,2021-02-21 14:15:00,0.0,0.0,110.604,0.0,6681,1.856,35.37,3.169,625.504,366.375,122.125,0.35,2.47,205.125,0,0.632,0,0,488.5,122.125
2074,2021-02-21 14:30:00,0.0,0.0,113.7,0.0,6682,1.738,32.6,3.815,625.37,309.375,103.125,0.35,2.257,202.17,0,0.624,0,0,412.5,103.125
2075,2021-02-21 14:45:00,0.0,0.0,116.789,0.0,6683,1.758,34.56,1.467,625.236,328.575,109.525,0.35,2.396,203.962,0,0.63,0,0,438.1,109.525
2076,2021-02-21 15:00:00,0.0,0.0,119.866,0.0,6684,1.942,32.92,4.485,625.102,431.55,143.85,0.35,2.313,203.457,0,0.627,0,0,575.4,143.85
2077,2021-02-21 15:15:00,0.0,0.0,122.924,0.0,6685,1.918,31.61,4.16,624.973,275.4,91.8,0.35,2.217,202.162,0,0.623,0,0,367.2,91.8
2078,2021-02-21 15:30:00,0.0,0.0,125.958,0.0,6686,2.015,32.17,1.661,624.843,190.875,63.625,0.35,2.272,203.147,0,0.625,0,0,254.5,63.625
2079,2021-02-21 15:45:00,0.0,0.0,128.959,0.0,6687,1.978,28.77,2.271,624.714,217.65,72.55,0.35,2.027,199.752,0,0.615,0,0,290.2,72.55
2080,2021-02-21 16:00:00,0.0,0.0,131.92,0.0,6688,2.057,26.32,2.584,624.584,280.5,93.5,0.35,1.865,197.606,0,0.608,0,0,374.0,93.5
2081,2021-02-21 16:15:00,0.0,0.0,134.828,0.0,6689,1.911,27.87,2.748,624.606,238.425,79.475,0.35,1.954,198.524,0,0.612,0,0,317.9,79.475
2082,2021-02-21 16:30:00,0.0,0.0,137.67,0.0,6690,1.631,28.72,5.628,624.628,175.95,58.65,0.35,1.973,198.028,0,0.613,0,0,234.6,58.65
2083,2021-02-21 16:45:00,0.0,0.0,140.43,0.0,6691,1.547,28.71,4.563,624.65,166.05,55.35,0.35,1.961,197.614,0,0.612,0,0,221.4,55.35
2084,2021-02-21 17:00:00,0.0,0.0,143.087,0.0,6692,1.423,29.73,4.327,624.672,129.15,43.05,0.35,2.012,198.004,0,0.614,0,0,172.2,43.05
2085,2021-02-21 17:15:00,0.0,0.0,145.614,0.0,6693,1.321,28.84,5.197,624.774,85.05,28.35,0.35,1.938,196.658,0,0.611,0,0,113.4,28.35
2086,2021-02-21 17:30:00,0.0,0.0,147.979,0.0,6694,1.388,28.2,1.431,624.876,49.23,16.41,0.35,1.904,196.348,0,0.61,0,0,65.64,16.41
2087,2021-02-21 17:45:00,0.0,0.0,150.141,0.0,6695,1.15,29.46,4.405,624.978,37.463,12.488,0.35,1.955,196.437,0,0.612,0,0,49.951,12.488
2088,2021-02-21 18:00:00,0.0,0.0,152.052,0.0,6696,1.205,28.63,1.623,625.08,15.585,5.195,0.35,1.908,195.899,0,0.61,0,0,20.78,5.195
2089,2021-02-21 18:15:00,0.0,0.0,153.655,0.0,6697,1.109,28.92,2.54,625.18,2.644,0.881,0.35,1.914,195.723,0,0.61,0,0,3.525,0.881
2090,2021-02-21 18:30:00,0.0,0.0,154.89,0.0,6698,1.139,29.84,2.719,625.281,-1.723,-0.574,0.35,1.979,196.744,0,0.613,0,0,-2.297,-0.574
2091,2021-02-21 18:45:00,0.0,0.0,155.7,0.0,6699,0.893,28.5,2.65,625.382,-2.393,-0.798,0.35,1.857,194.288,0,0.608,0,0,-3.191,-0.798
2092,2021-02-21 19:00:00,0.0,0.0,156.041,0.0,6700,1.06,30.12,1.744,625.482,-2.649,-0.883,0.35,1.986,196.628,0,0.613,0,0,-3.532,-0.883
2093,2021-02-21 19:15:00,0.0,0.0,155.894,0.0,6701,0.918,29.85,2.673,625.629,-2.386,-0.795,0.35,1.948,195.696,0,0.612,0,0,-3.181,-0.795
2094,2021-02-21 19:30:00,0.0,0.0,155.266,0.0,6702,0.924,29.21,3.047,625.775,-2.097,-0.699,0.35,1.907,195.12,0,0.61,0,0,-2.796,-0.699
2095,2021-02-21 19:45:00,0.0,0.0,154.193,0.0,6703,1.027,28.72,1.843,625.922,-1.827,-0.609,0.35,1.889,195.138,0,0.609,0,0,-2.436,-0.609
2096,2021-02-21 20:00:00,0.0,0.0,152.729,0.0,6704,0.82,30.34,0.778,626.068,-2.078,-0.693,0.35,1.966,195.684,0,0.613,0,0,-2.771,-0.693
2097,2021-02-21 20:15:00,0.0,0.0,150.933,0.0,6705,0.647,32.34,1.272,626.172,-2.452,-0.817,0.35,2.07,196.644,0,0.617,0,0,-3.269,-0.817
2098,2021-02-21 20:30:00,0.0,0.0,148.863,0.0,6706,0.597,29.81,1.745,626.276,-2.218,-0.739,0.35,1.901,194.132,0,0.61,0,0,-2.957,-0.739
2099,2021-02-21 20:45:00,0.0,0.0,146.573,0.0,6707,0.67,29.95,3.207,626.38,-2.252,-0.751,0.35,1.92,194.608,0,0.611,0,0,-3.003,-0.751
2100,2021-02-21 21:00:00,0.0,0.0,144.105,0.0,6708,0.534,30.48,1.619,626.484,-2.258,-0.752,0.35,1.935,194.449,0,0.611,0,0,-3.01,-0.752
2101,2021-02-21 21:15:00,0.0,0.0,141.495,0.0,6709,0.288,32.87,2.198,626.5,-2.193,-0.731,0.35,2.05,195.379,0,0.616,0,0,-2.924,-0.731
2102,2021-02-21 21:30:00,0.0,0.0,138.771,0.0,6710,0.035,34.78,0.927,626.515,-2.38,-0.794,0.35,2.129,195.745,0,0.62,0,0,-3.174,-0.794
2103,2021-02-21 21:45:00,0.0,0.0,135.958,0.0,6711,-0.204,30.01,1.396,626.53,-2.618,-0.872,0.35,1.806,190.542,0,0.605,0,0,-3.49,-0.872
2104,2021-02-21 22:00:00,0.0,0.0,133.072,0.0,6712,0.184,30.57,2.891,626.546,-2.507,-0.836,0.35,1.892,192.873,0,0.609,0,0,-3.343,-0.836
2105,2021-02-21 22:15:00,0.0,0.0,130.129,0.0,6713,0.133,32.42,1.506,626.557,-2.285,-0.762,0.35,1.999,194.255,0,0.614,0,0,-3.047,-0.762
2106,2021-02-21 22:30:00,0.0,0.0,127.14,0.0,6714,0.056,32.5,1.233,626.569,-2.011,-0.67,0.35,1.993,193.958,0,0.614,0,0,-2.681,-0.67
2107,2021-02-21 22:45:00,0.0,0.0,124.116,0.0,6715,-0.286,34.4,0.407,626.581,-1.884,-0.628,0.35,2.057,193.904,0,0.617,0,0,-2.512,-0.628
2108,2021-02-21 23:00:00,0.0,0.0,121.063,0.0,6716,-0.481,36.54,0.371,626.592,-1.854,-0.618,0.35,2.155,194.649,0,0.621,0,0,-2.472,-0.618
2109,2021-02-21 23:15:00,0.0,0.0,117.99,0.0,6717,-0.479,33.37,1.689,626.516,-2.028,-0.676,0.35,1.968,192.151,0,0.613,0,0,-2.704,-0.676
2110,2021-02-21 23:30:00,0.0,0.0,114.903,0.0,6718,-0.13,31.72,3.937,626.44,-2.341,-0.78,0.35,1.919,192.406,0,0.611,0,0,-3.121,-0.78
2111,2021-02-21 23:45:00,0.0,0.0,111.805,0.0,6719,-0.067,31.59,4.075,626.365,-2.302,-0.767,0.35,1.92,192.591,0,0.611,0,0,-3.069,-0.767
2112,2021-02-22 00:00:00,0.0,0.0,108.703,0.0,6720,-0.158,30.92,3.004,626.289,-1.715,-0.572,0.35,1.867,191.574,0,0.608,0,0,-2.287,-0.572
2113,2021-02-22 00:15:00,0.0,0.0,105.6,0.0,6721,-0.22,33.66,1.561,626.268,-2.019,-0.673,0.35,2.023,193.617,0,0.615,0,0,-2.692,-0.673
2114,2021-02-22 00:30:00,0.0,0.0,102.501,0.0,6722,-0.97,37.81,0.771,626.247,-1.843,-0.614,0.35,2.151,193.26,0,0.621,0,0,-2.457,-0.614
2115,2021-02-22 00:45:00,0.0,0.0,99.409,0.0,6723,-1.552,37.41,0.899,626.226,-1.63,-0.543,0.35,2.039,190.213,0,0.616,60,0,-2.173,-0.543
2116,2021-02-22 01:00:00,0.0,0.0,96.329,0.0,6724,-1.648,37.38,0.687,626.205,-1.677,-0.559,0.35,2.023,189.74,0,0.616,60,0,-2.236,-0.559
2117,2021-02-22 01:15:00,0.0,0.0,93.265,0.0,6725,-1.734,38.35,1.121,626.076,-3.089,-1.03,0.35,2.062,190.031,0,0.618,60,0,-4.119,-1.03
2118,2021-02-22 01:30:00,0.649,0.042,90.22,0.0,6726,-1.62,37.81,1.193,625.946,-3.294,-1.098,0.35,2.051,190.182,0,0.617,60,0,-4.392,-1.098
2119,2021-02-22 01:45:00,23.662,1.541,87.199,0.049,6727,-1.53,36.84,2.185,625.817,-3.015,-1.005,0.35,2.011,189.9,0,0.615,60,0,-4.02,-1.005
2120,2021-02-22 02:00:00,69.309,4.514,84.207,0.101,6728,-1.439,37.75,1.74,625.688,-2.832,-0.944,0.35,2.075,190.992,0,0.618,60,0,-3.776,-0.944
2121,2021-02-22 02:15:00,123.174,8.022,81.248,0.153,6729,-1.963,38.65,0.857,625.549,-2.576,-0.859,0.35,2.044,189.166,0,0.617,60,0,-3.435,-0.859
2122,2021-02-22 02:30:00,179.426,11.686,78.329,0.204,6730,-2.097,39.93,0.625,625.41,-2.533,-0.844,0.35,2.091,189.418,0,0.619,60,0,-3.377,-0.844
2123,2021-02-22 02:45:00,235.842,15.36,75.455,0.254,6731,-2.089,39.94,0.727,625.271,-1.804,-0.602,0.35,2.092,189.463,0,0.619,60,0,-2.406,-0.602
2124,2021-02-22 03:00:00,291.362,18.976,72.633,0.303,6732,-2.1,41.14,2.364,625.133,-1.363,-0.454,0.35,2.153,190.214,0,0.621,60,0,-1.817,-0.454
2125,2021-02-22 03:15:00,345.363,22.493,69.87,0.351,6733,-2.081,39.95,2.679,625.014,-1.951,-0.65,0.35,2.094,189.507,0,0.619,60,0,-2.601,-0.65
2126,2021-02-22 03:30:00,397.41,25.882,67.176,0.398,6734,-2.058,41.0,1.749,624.895,-1.814,-0.605,0.35,2.153,190.319,0,0.621,60,0,-2.419,-0.605
2127,2021-02-22 03:45:00,447.162,29.123,64.56,0.444,6735,-2.044,40.83,1.498,624.775,-1.374,-0.458,0.35,2.146,190.272,0,0.621,60,0,-1.832,-0.458
