,When,Unnamed: 0,T_a,RH,v_a,p_a,SW_direct,LW_in,SW_diffuse
580,2021-02-05 18:00:00,8277,-5.803,29.79,2.43,617.242,1.318,200.7,0.44
581,2021-02-05 18:15:00,8278,-6.562,31.0,4.616,617.364,-2.344,197.8,-0.782
582,2021-02-05 18:30:00,8279,-6.919,31.89,5.06,617.486,-2.848,196.5,-0.95
583,2021-02-05 18:45:00,8280,-7.175,32.44,4.751,617.609,-2.942,196.1,-0.98
584,2021-02-05 19:00:00,8281,-7.418,31.54,4.505,617.731,-3.003,195.7,-1.001
585,2021-02-05 19:15:00,8282,-7.337,30.78,4.362,617.868,-2.812,195.4,-0.938
586,2021-02-05 19:30:00,8283,-7.318,30.73,4.077,618.004,-2.959,195.1,-0.986
587,2021-02-05 19:45:00,8284,-7.571,31.02,3.76,618.14,-2.78,195.2,-0.927
588,2021-02-05 20:00:00,8285,-7.793,30.02,3.103,618.276,-2.764,195.0,-0.922
589,2021-02-05 20:15:00,8286,-7.863,30.43,3.501,618.429,-2.656,194.4,-0.886
590,2021-02-05 20:30:00,8287,-8.1,30.27,4.028,618.581,-2.776,193.8,-0.925
591,2021-02-05 20:45:00,8288,-8.23,30.61,4.128,618.733,-2.708,193.5,-0.902
592,2021-02-05 21:00:00,8289,-8.35,30.52,4.2,618.886,-2.818,192.9,-0.94
593,2021-02-05 21:15:00,8290,-8.35,30.59,3.827,618.959,-2.8,192.6,-0.934
594,2021-02-05 21:30:00,8291,-8.46,33.04,2.566,619.033,-2.751,191.9,-0.917
595,2021-02-05 21:45:00,8292,-8.52,32.73,2.731,619.106,-3.042,189.8,-1.014
596,2021-02-05 22:00:00,8293,-8.69,32.81,2.843,619.18,-2.712,189.2,-0.904
597,2021-02-05 22:15:00,8294,-8.64,31.7,2.694,619.289,-2.716,188.8,-0.906
598,2021-02-05 22:30:00,8295,-8.59,32.18,2.729,619.399,-2.662,188.3,-0.888
599,2021-02-05 22:45:00,8296,-8.71,33.38,2.737,619.509,-2.816,187.9,-0.938
600,2021-02-05 23:00:00,8297,-8.81,32.34,2.724,619.619,-2.815,187.8,-0.938
601,2021-02-05 23:15:00,8298,-8.89,30.42,2.458,619.655,-2.569,187.1,-0.856
602,2021-02-05 23:30:00,8299,-9.25,31.81,2.52,619.691,-2.228,186.8,-0.742
603,2021-02-05 23:45:00,8300,-9.36,33.28,2.365,619.727,-2.476,186.6,-0.825
604,2021-02-06 00:00:00,8301,-9.28,30.74,2.039,619.763,-2.42,186.9,-0.807
605,2021-02-06 00:15:00,8302,-9.3,31.44,2.593,619.825,-2.376,186.9,-0.792
606,2021-02-06 00:30:00,8303,-9.39,31.31,2.547,619.888,-2.29,186.1,-0.764
607,2021-02-06 00:45:00,8304,-9.6,34.47,2.269,619.95,-2.495,185.9,-0.832
608,2021-02-06 01:00:00,8305,-10.07,36.02,1.905,620.012,-2.197,185.8,-0.732
609,2021-02-06 01:15:00,8306,-9.92,33.52,2.546,620.002,-2.47,184.9,-0.824
610,2021-02-06 01:30:00,8307,-10.09,33.13,2.326,619.992,-2.274,185.0,-0.758
611,2021-02-06 01:45:00,8308,-10.21,32.62,2.728,619.982,-2.348,185.2,-0.782
612,2021-02-06 02:00:00,8309,-9.87,32.45,4.46,619.972,-2.83,184.0,-0.943
613,2021-02-06 02:15:00,8310,-9.89,34.05,3.081,620.043,-2.744,182.6,-0.914
614,2021-02-06 02:30:00,8311,-10.36,38.28,1.084,620.113,-2.665,182.1,-0.888
615,2021-02-06 02:45:00,8312,-10.5,35.99,1.296,620.184,-2.624,181.8,-0.875
616,2021-02-06 03:00:00,8313,-10.78,36.02,1.852,620.255,-2.624,181.1,-0.874
617,2021-02-06 03:15:00,8314,-10.65,35.3,2.588,620.269,-2.581,180.7,-0.86
618,2021-02-06 03:30:00,8315,-10.75,35.23,2.151,620.284,-2.552,180.1,-0.851
619,2021-02-06 03:45:00,8316,-11.07,38.19,1.702,620.298,-2.553,179.2,-0.851
620,2021-02-06 04:00:00,8317,-11.27,38.87,1.458,620.313,-2.556,178.9,-0.852
621,2021-02-06 04:15:00,8318,-11.12,37.01,2.613,620.413,-2.465,178.8,-0.822
622,2021-02-06 04:30:00,8319,-11.35,37.07,3.287,620.512,-2.536,178.1,-0.845
623,2021-02-06 04:45:00,8320,-11.46,36.23,2.852,620.612,-2.456,177.3,-0.818
624,2021-02-06 05:00:00,8321,-11.62,36.86,3.027,620.712,-2.512,176.8,-0.838
625,2021-02-06 05:15:00,8322,-11.65,36.81,2.349,620.862,-2.411,176.6,-0.804
626,2021-02-06 05:30:00,8323,-11.69,36.56,2.775,621.012,-2.267,176.6,-0.756
627,2021-02-06 05:45:00,8324,-11.6,35.07,2.485,621.161,-2.342,176.2,-0.781
628,2021-02-06 06:00:00,8325,-11.74,36.35,3.413,621.311,-2.302,175.8,-0.768
629,2021-02-06 06:15:00,8326,-12.04,37.89,3.174,621.536,-2.19,175.3,-0.73
630,2021-02-06 06:30:00,8327,-12.17,37.59,3.271,621.762,-2.098,174.7,-0.699
631,2021-02-06 06:45:00,8328,-11.81,36.24,3.215,621.987,-2.304,174.4,-0.768
632,2021-02-06 07:00:00,8329,-11.95,36.6,2.975,622.212,-2.158,174.3,-0.719
633,2021-02-06 07:15:00,8330,-12.14,37.61,3.062,622.412,-0.702,173.8,-0.234
634,2021-02-06 07:30:00,8331,-12.08,38.32,1.951,622.612,4.616,173.4,1.539
635,2021-02-06 07:45:00,8332,-12.02,36.09,2.165,622.812,14.452,173.6,4.818
636,2021-02-06 08:00:00,8333,-12.14,36.95,2.84,623.012,67.8,173.5,22.6
637,2021-02-06 08:15:00,8334,-12.14,37.94,2.368,623.157,102.525,173.3,34.175
638,2021-02-06 08:30:00,8335,-11.93,39.37,2.693,623.302,137.55,172.9,45.85
639,2021-02-06 08:45:00,8336,-11.33,38.43,1.013,623.446,173.925,172.5,57.975
640,2021-02-06 09:00:00,8337,-10.9,37.54,0.234,623.591,211.65,172.4,70.55
641,2021-02-06 09:15:00,8338,-10.02,37.28,0.932,623.706,249.225,172.8,83.075
642,2021-02-06 09:30:00,8339,-9.97,37.02,1.899,623.821,287.4,174.2,95.8
643,2021-02-06 09:45:00,8340,-9.93,39.63,1.749,623.936,322.8,176.3,107.6
644,2021-02-06 10:00:00,8341,-9.75,40.3,1.902,624.05,358.35,178.0,119.45
645,2021-02-06 10:15:00,8342,-9.47,39.6,1.963,624.171,393.45,179.5,131.15
646,2021-02-06 10:30:00,8343,-9.34,38.63,2.477,624.292,425.4,180.7,141.8
647,2021-02-06 10:45:00,8344,-9.03,38.73,1.988,624.412,454.35,183.1,151.45
648,2021-02-06 11:00:00,8345,-8.64,36.84,2.98,624.533,480.675,183.8,160.225
649,2021-02-06 11:15:00,8346,-8.62,37.4,2.715,624.411,503.175,186.1,167.725
650,2021-02-06 11:30:00,8347,-8.0,35.83,2.04,624.289,524.025,187.1,174.675
651,2021-02-06 11:45:00,8348,-7.954,35.48,2.053,624.167,539.325,189.0,179.775
652,2021-02-06 12:00:00,8349,-7.283,33.43,2.196,624.046,551.1,190.9,183.7
653,2021-02-06 12:15:00,8350,-7.362,34.02,2.302,623.924,561.975,193.0,187.325
654,2021-02-06 12:30:00,8351,-7.072,33.86,2.849,623.802,568.8,194.6,189.6
655,2021-02-06 12:45:00,8352,-7.046,31.81,3.196,623.68,572.775,195.4,190.925
656,2021-02-06 13:00:00,8353,-6.993,31.67,2.623,623.558,567.525,197.5,189.175
657,2021-02-06 13:15:00,8354,-6.302,29.94,2.763,623.379,568.8,197.2,189.6
658,2021-02-06 13:30:00,8355,-6.298,29.65,2.43,623.2,558.225,196.3,186.075
659,2021-02-06 13:45:00,8356,-5.955,27.15,2.609,623.021,544.2,197.1,181.4
660,2021-02-06 14:00:00,8357,-5.514,24.94,3.212,622.842,528.975,197.8,176.325
661,2021-02-06 14:15:00,8358,-4.949,24.87,2.102,622.77,509.4,198.2,169.8
662,2021-02-06 14:30:00,8359,-4.784,24.43,3.19,622.699,487.95,198.4,162.65
663,2021-02-06 14:45:00,8360,-4.87,24.14,3.174,622.627,463.95,198.9,154.65
664,2021-02-06 15:00:00,8361,-4.771,23.08,2.986,622.556,436.725,198.4,145.575
665,2021-02-06 15:15:00,8362,-4.544,23.15,2.939,622.57,406.95,199.4,135.65
666,2021-02-06 15:30:00,8363,-4.591,22.74,2.496,622.585,373.725,198.9,124.575
667,2021-02-06 15:45:00,8364,-4.391,21.33,2.16,622.599,338.775,199.5,112.925
668,2021-02-06 16:00:00,8365,-4.274,22.05,2.738,622.614,300.675,199.1,100.225
669,2021-02-06 16:15:00,8366,-4.514,21.23,1.848,622.676,263.4,198.3,87.8
670,2021-02-06 16:30:00,8367,-4.258,20.85,1.616,622.738,227.925,197.7,75.975
671,2021-02-06 16:45:00,8368,-4.144,19.98,1.527,622.801,191.325,198.7,63.775
672,2021-02-06 17:00:00,8369,-4.265,20.41,1.23,622.864,145.05,195.8,48.35
673,2021-02-06 17:15:00,8370,-4.752,21.55,1.571,622.999,49.358,195.2,16.452
674,2021-02-06 17:30:00,8371,-5.093,22.1,1.31,623.135,10.77,195.8,3.59
675,2021-02-06 17:45:00,8372,-5.107,22.62,1.712,623.271,6.248,195.9,2.082
676,2021-02-06 18:00:00,8373,-5.303,22.91,1.397,623.407,0.746,195.8,0.249
677,2021-02-06 18:15:00,8374,-5.442,22.98,2.065,623.573,-2.258,195.4,-0.753
678,2021-02-06 18:30:00,8375,-5.582,23.47,1.22,623.738,-2.731,194.9,-0.91
679,2021-02-06 18:45:00,8376,-5.852,24.22,2.091,623.904,-3.271,194.7,-1.09
680,2021-02-06 19:00:00,8377,-6.254,25.43,3.751,624.07,-3.601,193.0,-1.2
681,2021-02-06 19:15:00,8378,-6.495,25.61,4.672,624.232,-3.343,190.9,-1.114
682,2021-02-06 19:30:00,8379,-6.731,25.76,4.926,624.394,-3.355,191.3,-1.118
683,2021-02-06 19:45:00,8380,-6.918,26.32,4.808,624.555,-2.854,190.2,-0.952
684,2021-02-06 20:00:00,8381,-6.976,26.38,4.36,624.717,-3.142,189.0,-1.047
685,2021-02-06 20:15:00,8382,-7.106,26.13,3.787,624.869,-2.843,189.1,-0.948
686,2021-02-06 20:30:00,8383,-7.211,26.34,4.611,625.021,-2.869,188.4,-0.956
687,2021-02-06 20:45:00,8384,-7.269,26.56,3.808,625.173,-3.099,187.7,-1.033
688,2021-02-06 21:00:00,8385,-7.194,26.24,3.553,625.325,-3.003,187.2,-1.001
689,2021-02-06 21:15:00,8386,-7.259,26.29,3.639,625.399,-3.047,186.7,-1.016
690,2021-02-06 21:30:00,8387,-7.013,25.63,1.989,625.473,-3.174,186.4,-1.058
691,2021-02-06 21:45:00,8388,-6.966,25.03,2.936,625.547,-2.894,185.9,-0.964
692,2021-02-06 22:00:00,8389,-6.977,26.22,3.536,625.622,-2.754,185.2,-0.918
693,2021-02-06 22:15:00,8390,-7.23,25.56,3.413,625.749,-2.726,184.7,-0.908
694,2021-02-06 22:30:00,8391,-7.443,25.93,3.047,625.876,-2.571,184.4,-0.857
695,2021-02-06 22:45:00,8392,-7.696,26.14,2.868,626.003,-2.693,183.7,-0.898
696,2021-02-06 23:00:00,8393,-7.848,26.06,3.49,626.13,-2.474,183.6,-0.825
697,2021-02-06 23:15:00,8394,-7.956,26.5,3.209,626.174,-2.369,183.2,-0.79
698,2021-02-06 23:30:00,8395,-7.929,26.11,3.151,626.218,-2.458,182.7,-0.819
699,2021-02-06 23:45:00,8396,-7.958,26.81,2.975,626.263,-2.496,182.7,-0.832
700,2021-02-07 00:00:00,8397,-8.03,26.91,3.191,626.307,-2.42,182.5,-0.806
701,2021-02-07 00:15:00,8398,-8.1,26.91,3.132,626.299,-2.572,182.5,-0.857
702,2021-02-07 00:30:00,8399,-8.2,27.59,2.111,626.292,-2.272,182.0,-0.757
703,2021-02-07 00:45:00,8400,-8.22,27.09,4.005,626.284,-2.319,182.0,-0.773
704,2021-02-07 01:00:00,8401,-8.22,27.21,2.72,626.276,-2.527,180.7,-0.842
705,2021-02-07 01:15:00,8402,-7.992,26.78,2.154,626.31,-2.632,180.7,-0.877
706,2021-02-07 01:30:00,8403,-8.03,27.4,1.865,626.344,-2.27,180.4,-0.756
707,2021-02-07 01:45:00,8404,-8.35,27.88,2.422,626.378,-2.111,180.2,-0.704
708,2021-02-07 02:00:00,8405,-8.22,26.28,2.343,626.412,-2.094,180.1,-0.698
709,2021-02-07 02:15:00,8406,-8.19,26.77,2.659,626.45,-2.228,179.9,-0.743
710,2021-02-07 02:30:00,8407,-8.32,26.66,2.973,626.487,-2.224,179.7,-0.741
711,2021-02-07 02:45:00,8408,-8.3,26.17,2.472,626.525,-2.03,179.5,-0.677
712,2021-02-07 03:00:00,8409,-8.43,25.89,3.095,626.562,-2.178,179.4,-0.726
713,2021-02-07 03:15:00,8410,-8.48,27.3,2.537,626.564,-2.045,179.3,-0.682
714,2021-02-07 03:30:00,8411,-8.67,27.24,2.757,626.567,-2.114,179.2,-0.704
715,2021-02-07 03:45:00,8412,-8.55,26.27,2.899,626.569,-2.08,179.1,-0.693
716,2021-02-07 04:00:00,8413,-8.49,27.39,2.294,626.571,-2.277,177.7,-0.759
717,2021-02-07 04:15:00,8414,-8.69,28.42,1.684,626.615,-2.337,177.2,-0.779
718,2021-02-07 04:30:00,8415,-9.02,28.48,2.5,626.66,-2.269,177.1,-0.756
719,2021-02-07 04:45:00,8416,-8.84,27.36,2.431,626.704,-2.056,176.9,-0.686
720,2021-02-07 05:00:00,8417,-9.28,28.61,2.327,626.748,-1.988,176.5,-0.663
721,2021-02-07 05:15:00,8418,-8.96,26.55,2.204,626.835,-2.262,175.8,-0.754
722,2021-02-07 05:30:00,8419,-9.01,27.12,2.722,626.923,-2.325,175.5,-0.775
723,2021-02-07 05:45:00,8420,-9.34,30.78,2.273,627.01,-2.248,175.0,-0.749
724,2021-02-07 06:00:00,8421,-9.51,29.54,1.379,627.098,-2.018,174.9,-0.672
725,2021-02-07 06:15:00,8422,-9.53,30.22,1.569,627.206,-1.898,174.8,-0.633
726,2021-02-07 06:30:00,8423,-9.63,30.22,0.793,627.314,-1.994,174.6,-0.665
727,2021-02-07 06:45:00,8424,-9.92,29.88,1.209,627.422,-2.23,174.2,-0.743
728,2021-02-07 07:00:00,8425,-9.83,29.92,2.787,627.53,-2.062,173.8,-0.688
729,2021-02-07 07:15:00,8426,-9.51,30.84,1.892,627.738,-0.352,173.6,-0.118
730,2021-02-07 07:30:00,8427,-10.03,30.28,1.091,627.946,4.31,173.4,1.436
731,2021-02-07 07:45:00,8428,-9.8,30.41,0.961,628.153,15.712,173.3,5.238
732,2021-02-07 08:00:00,8429,-10.07,31.33,3.003,628.361,68.1,173.6,22.7
733,2021-02-07 08:15:00,8430,-10.03,30.0,3.638,628.421,103.05,173.6,34.35
734,2021-02-07 08:30:00,8431,-9.3,29.41,1.85,628.482,137.925,173.4,45.975
735,2021-02-07 08:45:00,8432,-8.4,28.74,0.547,628.542,173.025,173.4,57.675
736,2021-02-07 09:00:00,8433,-8.53,27.88,0.154,628.602,209.7,173.3,69.9
737,2021-02-07 09:15:00,8434,-7.92,27.28,1.604,628.635,245.1,173.7,81.7
738,2021-02-07 09:30:00,8435,-7.389,27.05,1.722,628.669,282.375,174.2,94.125
739,2021-02-07 09:45:00,8436,-7.687,27.35,2.19,628.703,319.275,177.3,106.425
740,2021-02-07 10:00:00,8437,-7.33,25.88,1.272,628.736,357.45,179.0,119.15
741,2021-02-07 10:15:00,8438,-6.666,25.29,1.628,628.677,391.8,180.4,130.6
742,2021-02-07 10:30:00,8439,-6.562,24.99,1.437,628.618,422.55,182.6,140.85
743,2021-02-07 10:45:00,8440,-6.063,24.13,1.598,628.559,452.4,184.5,150.8
744,2021-02-07 11:00:00,8441,-5.737,23.12,1.358,628.5,479.7,185.9,159.9
745,2021-02-07 11:15:00,8442,-5.701,23.65,2.502,628.412,503.175,187.8,167.725
746,2021-02-07 11:30:00,8443,-5.738,23.25,2.221,628.324,522.0,189.9,174.0
747,2021-02-07 11:45:00,8444,-5.262,23.71,1.804,628.236,540.375,191.5,180.125
748,2021-02-07 12:00:00,8445,-4.919,21.68,1.811,628.148,553.275,193.6,184.425
749,2021-02-07 12:15:00,8446,-4.522,20.96,2.495,627.901,563.325,194.6,187.775
750,2021-02-07 12:30:00,8447,-4.027,20.03,1.66,627.653,569.775,196.4,189.925
751,2021-02-07 12:45:00,8448,-3.455,19.33,1.781,627.405,572.25,197.4,190.75
752,2021-02-07 13:00:00,8449,-3.743,19.93,2.27,627.158,570.225,198.5,190.075
753,2021-02-07 13:15:00,8450,-3.449,19.1,2.955,626.994,566.325,199.3,188.775
754,2021-02-07 13:30:00,8451,-2.766,18.8,2.53,626.831,557.4,201.2,185.8
755,2021-02-07 13:45:00,8452,-3.12,18.56,2.281,626.667,546.45,201.6,182.15
756,2021-02-07 14:00:00,8453,-2.338,17.77,2.209,626.504,530.925,203.2,176.975
757,2021-02-07 14:15:00,8454,-2.408,17.94,2.914,626.401,514.725,203.4,171.575
758,2021-02-07 14:30:00,8455,-2.033,17.51,2.375,626.297,493.5,203.8,164.5
759,2021-02-07 14:45:00,8456,-1.035,15.98,1.245,626.194,468.15,204.7,156.05
760,2021-02-07 15:00:00,8457,-1.744,16.26,2.625,626.091,442.275,205.1,147.425
761,2021-02-07 15:15:00,8458,-1.644,16.13,2.554,626.077,412.35,205.3,137.45
762,2021-02-07 15:30:00,8459,-1.204,14.83,2.036,626.062,378.825,205.7,126.275
763,2021-02-07 15:45:00,8460,-1.2,14.52,2.167,626.048,343.125,205.7,114.375
764,2021-02-07 16:00:00,8461,-1.109,14.57,2.455,626.034,306.075,206.5,102.025
765,2021-02-07 16:15:00,8462,-1.225,14.28,1.936,626.073,267.75,207.0,89.25
766,2021-02-07 16:30:00,8463,-1.219,13.6,1.846,626.112,229.35,206.7,76.45
767,2021-02-07 16:45:00,8464,-0.263,13.73,0.641,626.151,189.825,206.3,63.275
768,2021-02-07 17:00:00,8465,-1.448,14.73,1.562,626.19,150.3,206.1,50.1
769,2021-02-07 17:15:00,8466,-1.552,14.72,1.527,626.233,56.37,205.1,18.79
770,2021-02-07 17:30:00,8467,-1.654,14.86,0.885,626.277,11.01,204.8,3.67
771,2021-02-07 17:45:00,8468,-1.796,15.21,1.003,626.321,6.21,204.5,2.07
772,2021-02-07 18:00:00,8469,-2.02,15.12,0.829,626.365,1.101,204.2,0.367
773,2021-02-07 18:15:00,8470,-2.272,16.6,0.213,626.433,-2.215,203.2,-0.738
774,2021-02-07 18:30:00,8471,-2.438,18.52,1.302,626.502,-2.762,203.0,-0.921
775,2021-02-07 18:45:00,8472,-2.933,20.15,0.358,626.57,-2.929,202.6,-0.976
776,2021-02-07 19:00:00,8473,-3.147,18.67,0.461,626.639,-3.434,202.0,-1.144
777,2021-02-07 19:15:00,8474,-2.827,18.32,2.209,626.727,-3.482,200.7,-1.16
778,2021-02-07 19:30:00,8475,-2.967,19.81,2.607,626.815,-3.132,200.1,-1.044
779,2021-02-07 19:45:00,8476,-3.091,20.51,2.774,626.903,-3.164,199.6,-1.054
780,2021-02-07 20:00:00,8477,-3.116,20.24,3.151,626.992,-2.819,200.3,-0.94
781,2021-02-07 20:15:00,8478,-3.114,20.46,3.162,627.136,-2.252,201.1,-0.75
782,2021-02-07 20:30:00,8479,-3.197,20.28,2.923,627.281,-2.468,200.7,-0.822
783,2021-02-07 20:45:00,8480,-3.412,20.58,2.834,627.426,-2.755,200.6,-0.918
784,2021-02-07 21:00:00,8481,-3.434,20.24,3.185,627.571,-3.481,199.6,-1.16
785,2021-02-07 21:15:00,8482,-3.651,20.84,2.609,627.638,-3.606,197.6,-1.202
786,2021-02-07 21:30:00,8483,-3.788,20.86,2.697,627.704,-2.92,195.2,-0.974
787,2021-02-07 21:45:00,8484,-3.822,20.74,3.158,627.771,-3.121,194.4,-1.04
788,2021-02-07 22:00:00,8485,-3.952,20.77,3.292,627.838,-2.93,193.9,-0.976
789,2021-02-07 22:15:00,8486,-4.051,21.43,3.085,627.885,-2.987,193.3,-0.996
790,2021-02-07 22:30:00,8487,-4.268,21.83,3.265,627.932,-2.8,193.0,-0.933
791,2021-02-07 22:45:00,8488,-4.436,21.51,2.956,627.979,-2.877,192.8,-0.959
792,2021-02-07 23:00:00,8489,-4.272,21.14,2.843,628.027,-2.944,192.5,-0.982
793,2021-02-07 23:15:00,8490,-4.462,21.88,3.592,628.051,-2.83,192.0,-0.943
794,2021-02-07 23:30:00,8491,-4.627,23.23,3.885,628.075,-2.828,190.9,-0.943
795,2021-02-07 23:45:00,8492,-4.759,22.32,3.999,628.099,-2.7,191.2,-0.9
796,2021-02-08 00:00:00,8493,-4.677,22.11,3.51,628.123,-2.678,191.3,-0.893
797,2021-02-08 00:15:00,8494,-4.764,23.04,3.255,628.104,-2.782,190.9,-0.927
798,2021-02-08 00:30:00,8495,-5.081,23.26,3.804,628.085,-2.668,190.1,-0.889
799,2021-02-08 00:45:00,8496,-5.002,22.99,3.063,628.065,-2.719,189.3,-0.906
800,2021-02-08 01:00:00,8497,-4.89,23.0,1.508,628.046,-2.587,189.1,-0.862
801,2021-02-08 01:15:00,8498,-5.43,24.64,1.627,628.048,-2.582,189.1,-0.861
802,2021-02-08 01:30:00,8499,-5.661,24.87,3.402,628.05,-2.659,188.6,-0.886
803,2021-02-08 01:45:00,8500,-5.66,23.77,3.556,628.053,-2.578,187.6,-0.86
804,2021-02-08 02:00:00,8501,-5.537,24.16,2.87,628.055,-2.512,187.1,-0.837
805,2021-02-08 02:15:00,8502,-5.581,24.22,1.772,628.086,-2.518,186.6,-0.839
806,2021-02-08 02:30:00,8503,-5.951,24.79,0.875,628.118,-2.498,187.0,-0.833
807,2021-02-08 02:45:00,8504,-6.131,26.51,3.347,628.149,-2.636,186.1,-0.878
808,2021-02-08 03:00:00,8505,-6.678,26.9,3.107,628.18,-2.508,184.8,-0.836
809,2021-02-08 03:15:00,8506,-6.559,25.87,3.345,628.185,-2.519,184.8,-0.84
810,2021-02-08 03:30:00,8507,-6.342,25.81,2.669,628.189,-2.561,184.0,-0.854
811,2021-02-08 03:45:00,8508,-6.396,26.22,2.469,628.194,-2.558,183.7,-0.853
812,2021-02-08 04:00:00,8509,-6.554,26.65,1.889,628.198,-2.354,183.3,-0.785
813,2021-02-08 04:15:00,8510,-6.993,27.27,3.217,628.184,-2.39,182.5,-0.796
814,2021-02-08 04:30:00,8511,-6.997,27.39,2.319,628.169,-2.319,182.4,-0.773
815,2021-02-08 04:45:00,8512,-7.191,27.61,0.598,628.155,-2.373,182.3,-0.791
816,2021-02-08 05:00:00,8513,-7.255,27.85,2.151,628.14,-2.228,185.1,-0.743
817,2021-02-08 05:15:00,8514,-7.547,28.39,3.41,628.192,-2.183,187.9,-0.728
818,2021-02-08 05:30:00,8515,-7.411,27.98,2.672,628.244,-2.091,190.9,-0.697
819,2021-02-08 05:45:00,8516,-7.662,28.77,0.566,628.295,-1.817,197.6,-0.606
820,2021-02-08 06:00:00,8517,-7.634,28.44,1.08,628.347,-1.927,191.1,-0.642
821,2021-02-08 06:15:00,8518,-7.916,30.72,0.679,628.434,-2.248,182.7,-0.749
822,2021-02-08 06:30:00,8519,-8.0,29.32,1.507,628.521,-2.2,180.0,-0.733
823,2021-02-08 06:45:00,8520,-7.787,29.61,2.377,628.608,-2.222,179.6,-0.74
824,2021-02-08 07:00:00,8521,-7.717,29.42,1.292,628.695,-1.962,179.3,-0.654
825,2021-02-08 07:15:00,8522,-8.05,29.86,0.715,628.815,0.986,181.4,0.329
826,2021-02-08 07:30:00,8523,-8.27,30.53,0.276,628.935,9.908,184.7,3.302
827,2021-02-08 07:45:00,8524,-8.29,30.67,0.856,629.054,23.295,180.7,7.765
828,2021-02-08 08:00:00,8525,-8.45,33.44,0.844,629.174,80.325,181.1,26.775
829,2021-02-08 08:15:00,8526,-9.0,32.94,0.07,629.272,120.675,186.4,40.225
830,2021-02-08 08:30:00,8527,-8.04,28.29,0.026,629.369,149.25,180.0,49.75
831,2021-02-08 08:45:00,8528,-6.709,28.05,0.192,629.467,187.425,179.4,62.475
832,2021-02-08 09:00:00,8529,-6.223,27.17,0.74,629.565,223.5,178.3,74.5
833,2021-02-08 09:15:00,8530,-6.384,28.62,1.813,629.631,258.75,180.5,86.25
834,2021-02-08 09:30:00,8531,-6.268,27.63,1.863,629.697,285.0,183.3,95.0
835,2021-02-08 09:45:00,8532,-6.327,27.83,2.405,629.762,330.45,182.6,110.15
836,2021-02-08 10:00:00,8533,-6.13,27.11,1.694,629.828,366.75,184.8,122.25
837,2021-02-08 10:15:00,8534,-5.298,25.83,1.137,629.807,397.5,186.9,132.5
838,2021-02-08 10:30:00,8535,-5.28,25.94,2.226,629.786,420.825,188.6,140.275
839,2021-02-08 10:45:00,8536,-5.247,25.49,2.062,629.765,464.625,190.6,154.875
840,2021-02-08 11:00:00,8537,-4.419,23.89,1.102,629.744,493.875,197.6,164.625
841,2021-02-08 11:15:00,8538,-4.096,24.12,1.957,629.564,481.05,204.2,160.35
842,2021-02-08 11:30:00,8539,-3.639,23.27,1.773,629.383,523.725,197.4,174.575
843,2021-02-08 11:45:00,8540,-3.057,21.34,1.955,629.203,525.15,200.3,175.05
844,2021-02-08 12:00:00,8541,-3.055,23.25,2.25,629.022,566.025,200.0,188.675
845,2021-02-08 12:15:00,8542,-3.084,23.35,2.103,628.762,542.25,208.1,180.75
846,2021-02-08 12:30:00,8543,-3.099,23.3,2.626,628.502,586.125,222.6,195.375
847,2021-02-08 12:45:00,8544,-2.868,22.05,2.029,628.242,580.275,221.8,193.425
848,2021-02-08 13:00:00,8545,-2.56,22.33,2.207,627.981,478.875,235.2,159.625
849,2021-02-08 13:15:00,8546,-2.119,20.72,1.348,627.789,534.9,236.6,178.3
850,2021-02-08 13:30:00,8547,-1.701,21.09,2.123,627.596,524.85,238.9,174.95
851,2021-02-08 13:45:00,8548,-1.92,21.35,2.623,627.404,480.45,253.4,160.15
852,2021-02-08 14:00:00,8549,-1.815,20.77,1.587,627.211,534.975,239.7,178.325
853,2021-02-08 14:15:00,8550,-1.556,20.31,1.447,627.054,513.375,228.0,171.125
854,2021-02-08 14:30:00,8551,-0.653,18.97,1.028,626.896,562.425,228.7,187.475
855,2021-02-08 14:45:00,8552,-0.485,19.09,1.969,626.739,534.0,229.2,178.0
856,2021-02-08 15:00:00,8553,-0.383,18.59,1.706,626.581,496.8,230.3,165.6
857,2021-02-08 15:15:00,8554,0.102,18.43,2.1,626.474,442.8,220.2,147.6
858,2021-02-08 15:30:00,8555,0.076,17.77,2.11,626.367,340.275,213.9,113.425
859,2021-02-08 15:45:00,8556,0.474,17.21,1.348,626.26,239.775,221.7,79.925
860,2021-02-08 16:00:00,8557,0.211,17.48,2.093,626.154,148.425,235.3,49.475
861,2021-02-08 16:15:00,8558,-0.028,17.5,2.466,626.064,186.975,232.3,62.325
862,2021-02-08 16:30:00,8559,-0.04,17.24,1.576,625.975,206.325,232.4,68.775
863,2021-02-08 16:45:00,8560,0.184,16.56,1.776,625.886,127.575,231.2,42.525
864,2021-02-08 17:00:00,8561,-0.001,17.18,1.215,625.797,157.5,247.6,52.5
865,2021-02-08 17:15:00,8562,0.068,16.84,0.689,625.794,87.675,243.3,29.225
866,2021-02-08 17:30:00,8563,-0.067,17.32,0.615,625.792,19.215,218.8,6.405
867,2021-02-08 17:45:00,8564,-0.291,17.33,1.788,625.79,14.79,226.4,4.93
868,2021-02-08 18:00:00,8565,-0.541,17.51,1.273,625.787,2.589,226.0,0.863
869,2021-02-08 18:15:00,8566,-0.895,17.92,1.895,625.87,-2.186,219.1,-0.728
