,When,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in
1193,2019-02-12 03:15:00,-5.9,90.1,0.46,0.0,0.0,0.0,918.1,v_aSW_directSW_diffuseLW_in,236.395
1194,2019-02-12 03:30:00,-6.2,90.7,0.474,0.0,0.0,0.0,918.3,v_aSW_directSW_diffuseLW_in,237.03
1195,2019-02-12 03:45:00,-6.2,91.8,0.488,0.0,0.0,0.0,918.2,v_aSW_directSW_diffuseLW_in,237.666
1196,2019-02-12 04:00:00,-6.5,89.5,0.502,0.0,0.0,0.0,918.2,v_aSW_directSW_diffuseLW_in,238.301
1197,2019-02-12 04:15:00,-7.0,90.4,0.487,0.0,0.0,0.0,918.1,v_aSW_directSW_diffuseLW_in,232.115
1198,2019-02-12 04:30:00,-7.4,89.6,0.471,0.0,0.0,0.0,918.0,v_aSW_directSW_diffuseLW_in,225.928
1199,2019-02-12 04:45:00,-7.6,91.0,0.455,0.0,0.0,0.0,918.0,v_aSW_directSW_diffuseLW_in,219.742
1200,2019-02-12 05:00:00,-7.7,91.2,0.44,0.0,0.0,0.0,917.9,v_aSW_directSW_diffuseLW_in,213.556
1201,2019-02-12 05:15:00,-8.1,91.7,0.441,0.0,0.0,0.0,917.9,v_aSW_directSW_diffuseLW_in,215.511
1202,2019-02-12 05:30:00,-8.2,90.8,0.442,0.0,0.0,0.0,918.0,v_aSW_directSW_diffuseLW_in,217.466
1203,2019-02-12 05:45:00,-8.6,90.5,0.443,0.0,0.0,0.0,918.2,v_aSW_directSW_diffuseLW_in,219.422
1204,2019-02-12 06:00:00,-9.0,91.2,0.444,0.0,0.0,0.0,918.3,v_aSW_directSW_diffuseLW_in,221.377
1205,2019-02-12 06:15:00,-9.2,91.5,0.439,0.026,0.404,0.0,918.5,v_aSW_directSW_diffuseLW_in,227.382
1206,2019-02-12 06:30:00,-9.5,91.8,0.433,0.051,0.808,0.0,918.6,v_aSW_directSW_diffuseLW_in,233.388
1207,2019-02-12 06:45:00,-9.1,89.3,0.427,0.076,1.212,0.0,918.5,v_aSW_directSW_diffuseLW_in,239.393
1208,2019-02-12 07:00:00,-9.4,89.9,0.421,0.102,1.616,0.0,918.7,v_aSW_directSW_diffuseLW_in,245.398
1209,2019-02-12 07:15:00,-9.2,89.9,0.429,6.107,11.105,0.0,918.7,v_aSW_directSW_diffuseLW_in,246.416
1210,2019-02-12 07:30:00,-9.5,90.2,0.437,12.112,20.594,0.0,918.8,v_aSW_directSW_diffuseLW_in,247.434
1211,2019-02-12 07:45:00,-9.6,90.8,0.445,18.117,30.083,0.0,918.9,v_aSW_directSW_diffuseLW_in,248.453
1212,2019-02-12 08:00:00,-9.5,89.5,0.453,24.122,39.572,0.0,918.9,v_aSW_directSW_diffuseLW_in,249.471
1213,2019-02-12 08:15:00,-9.6,89.9,0.419,33.562,55.201,0.0,919.0,v_aSW_directSW_diffuseLW_in,249.36
1214,2019-02-12 08:30:00,-9.5,91.1,0.385,43.002,70.83,0.0,919.1,v_aSW_directSW_diffuseLW_in,249.248
1215,2019-02-12 08:45:00,-9.3,91.1,0.351,52.441,86.458,0.0,919.1,v_aSW_directSW_diffuseLW_in,249.137
1216,2019-02-12 09:00:00,-9.6,88.2,0.316,61.881,102.087,0.0,919.2,v_aSW_directSW_diffuseLW_in,249.026
1217,2019-02-12 09:15:00,-9.6,89.9,0.292,94.25,107.37,0.0,919.3,v_aSW_directSW_diffuseLW_in,245.427
1218,2019-02-12 09:30:00,-9.3,89.9,0.267,126.62,112.654,0.0,919.3,v_aSW_directSW_diffuseLW_in,241.828
1219,2019-02-12 09:45:00,-8.7,90.1,0.242,158.989,117.937,0.0,919.7,v_aSW_directSW_diffuseLW_in,238.229
1220,2019-02-12 10:00:00,-8.0,89.2,0.218,191.358,123.22,0.0,919.6,v_aSW_directSW_diffuseLW_in,234.63
1221,2019-02-12 10:15:00,-6.3,85.9,0.257,212.574,127.055,0.0,919.5,v_aSW_directSW_diffuseLW_in,233.689
1222,2019-02-12 10:30:00,-5.0,85.7,0.297,233.79,130.89,0.0,919.7,v_aSW_directSW_diffuseLW_in,232.748
1223,2019-02-12 10:45:00,-3.4,80.7,0.337,255.005,134.725,0.0,919.5,v_aSW_directSW_diffuseLW_in,231.806
1224,2019-02-12 11:00:00,-3.5,79.0,0.376,276.221,138.56,0.0,919.6,v_aSW_directSW_diffuseLW_in,230.865
1225,2019-02-12 11:15:00,-1.9,78.3,0.39,287.08,140.721,0.0,919.6,v_aSW_directSW_diffuseLW_in,230.382
1226,2019-02-12 11:30:00,-1.5,78.8,0.405,297.94,142.882,0.0,919.6,v_aSW_directSW_diffuseLW_in,229.899
1227,2019-02-12 11:45:00,-1.2,79.9,0.419,308.799,145.043,0.0,919.7,v_aSW_directSW_diffuseLW_in,229.416
1228,2019-02-12 12:00:00,-1.2,80.2,0.433,319.658,147.204,0.0,919.7,v_aSW_directSW_diffuseLW_in,228.933
1229,2019-02-12 12:15:00,-1.0,82.8,0.452,323.786,140.313,0.0,919.6,v_aSW_directSW_diffuseLW_in,227.846
1230,2019-02-12 12:30:00,-0.8,82.8,0.471,327.913,133.422,0.0,919.5,v_aSW_directSW_diffuseLW_in,226.758
1231,2019-02-12 12:45:00,-0.8,82.9,0.49,332.04,126.53,0.0,919.5,v_aSW_directSW_diffuseLW_in,225.671
1232,2019-02-12 13:00:00,-0.8,87.3,0.509,336.168,119.639,0.0,919.7,v_aSW_directSW_diffuseLW_in,224.584
1233,2019-02-12 13:15:00,0.5,72.4,0.53,328.98,113.569,0.0,919.7,v_aSW_directSW_diffuseLW_in,221.544
1234,2019-02-12 13:30:00,0.6,73.5,0.55,321.792,107.5,0.0,919.7,v_aSW_directSW_diffuseLW_in,218.505
1235,2019-02-12 13:45:00,1.0,74.1,0.57,314.603,101.43,0.0,919.7,v_aSW_directSW_diffuseLW_in,215.466
1236,2019-02-12 14:00:00,1.1,73.1,0.591,307.415,95.36,0.0,919.5,v_aSW_directSW_diffuseLW_in,212.426
1237,2019-02-12 14:15:00,1.1,74.1,0.593,285.855,90.286,0.0,919.5,v_aSW_directSW_diffuseLW_in,212.71
1238,2019-02-12 14:30:00,1.1,77.6,0.596,264.295,85.213,0.0,919.3,v_aSW_directSW_diffuseLW_in,212.993
1239,2019-02-12 14:45:00,0.9,78.9,0.598,242.735,80.14,0.0,919.4,v_aSW_directSW_diffuseLW_in,213.276
1240,2019-02-12 15:00:00,1.1,76.7,0.601,221.175,75.066,0.0,919.5,v_aSW_directSW_diffuseLW_in,213.56
1241,2019-02-12 15:15:00,0.9,79.2,0.584,193.278,69.633,0.0,919.6,v_aSW_directSW_diffuseLW_in,213.179
1242,2019-02-12 15:30:00,0.2,77.2,0.567,165.38,64.2,0.0,919.7,v_aSW_directSW_diffuseLW_in,212.798
1243,2019-02-12 15:45:00,-0.4,84.2,0.551,137.483,58.766,0.0,919.6,v_aSW_directSW_diffuseLW_in,212.416
1244,2019-02-12 16:00:00,-0.6,83.7,0.534,109.585,53.333,0.0,919.5,v_aSW_directSW_diffuseLW_in,212.035
1245,2019-02-12 16:15:00,-1.1,85.7,0.565,86.144,43.461,0.0,919.3,v_aSW_directSW_diffuseLW_in,212.358
1246,2019-02-12 16:30:00,-1.7,84.2,0.596,62.704,33.588,0.0,919.2,v_aSW_directSW_diffuseLW_in,212.682
1247,2019-02-12 16:45:00,-2.2,86.6,0.627,39.263,23.716,0.0,919.1,v_aSW_directSW_diffuseLW_in,213.006
1248,2019-02-12 17:00:00,-2.7,87.1,0.658,15.822,13.844,0.0,919.0,v_aSW_directSW_diffuseLW_in,213.329
1249,2019-02-12 17:15:00,-3.0,88.3,0.656,11.866,10.383,0.0,918.8,v_aSW_directSW_diffuseLW_in,212.43
1250,2019-02-12 17:30:00,-3.5,88.0,0.654,7.911,6.922,0.0,918.9,v_aSW_directSW_diffuseLW_in,211.531
1251,2019-02-12 17:45:00,-3.9,87.9,0.653,3.956,3.461,0.0,919.1,v_aSW_directSW_diffuseLW_in,210.631
1252,2019-02-12 18:00:00,-4.2,89.6,0.651,0.0,0.0,0.0,919.2,v_aSW_directSW_diffuseLW_in,209.732
1253,2019-02-12 18:15:00,-4.4,91.5,0.637,0.0,0.0,0.0,919.2,v_aSW_directSW_diffuseLW_in,211.221
1254,2019-02-12 18:30:00,-4.5,91.2,0.623,0.0,0.0,0.0,919.3,v_aSW_directSW_diffuseLW_in,212.709
1255,2019-02-12 18:45:00,-5.0,87.6,0.609,0.0,0.0,0.0,919.5,v_aSW_directSW_diffuseLW_in,214.198
1256,2019-02-12 19:00:00,-5.4,88.7,0.595,0.0,0.0,0.0,919.6,v_aSW_directSW_diffuseLW_in,215.686
1257,2019-02-12 19:15:00,-5.4,91.6,0.6,0.0,0.0,0.0,919.5,v_aSW_directSW_diffuseLW_in,215.534
1258,2019-02-12 19:30:00,-5.8,88.4,0.606,0.0,0.0,0.0,919.5,v_aSW_directSW_diffuseLW_in,215.381
1259,2019-02-12 19:45:00,-6.0,89.0,0.611,0.0,0.0,0.0,919.6,v_aSW_directSW_diffuseLW_in,215.228
1260,2019-02-12 20:00:00,-6.2,89.2,0.616,0.0,0.0,0.0,919.7,v_aSW_directSW_diffuseLW_in,215.076
1261,2019-02-12 20:15:00,-6.2,87.9,0.628,0.0,0.0,0.0,919.9,v_aSW_directSW_diffuseLW_in,218.816
1262,2019-02-12 20:30:00,-6.4,88.7,0.64,0.0,0.0,0.0,919.9,v_aSW_directSW_diffuseLW_in,222.557
1263,2019-02-12 20:45:00,-6.6,89.4,0.652,0.0,0.0,0.0,919.7,v_aSW_directSW_diffuseLW_in,226.298
1264,2019-02-12 21:00:00,-6.7,89.4,0.663,0.0,0.0,0.0,919.8,v_aSW_directSW_diffuseLW_in,230.038
1265,2019-02-12 21:15:00,-6.7,89.6,0.649,0.0,0.0,0.0,920.0,v_aSW_directSW_diffuseLW_in,228.972
1266,2019-02-12 21:30:00,-7.1,88.5,0.635,0.0,0.0,0.0,920.0,v_aSW_directSW_diffuseLW_in,227.906
1267,2019-02-12 21:45:00,-7.2,89.2,0.621,0.0,0.0,0.0,920.0,v_aSW_directSW_diffuseLW_in,226.84
1268,2019-02-12 22:00:00,-7.0,90.1,0.607,0.0,0.0,0.0,919.9,v_aSW_directSW_diffuseLW_in,225.774
1269,2019-02-12 22:15:00,-7.2,89.2,0.592,0.0,0.0,0.0,920.0,v_aSW_directSW_diffuseLW_in,223.979
1270,2019-02-12 22:30:00,-7.2,91.5,0.577,0.0,0.0,0.0,920.0,v_aSW_directSW_diffuseLW_in,222.184
1271,2019-02-12 22:45:00,-7.5,88.8,0.563,0.0,0.0,0.0,919.8,v_aSW_directSW_diffuseLW_in,220.39
1272,2019-02-12 23:00:00,-7.5,91.1,0.548,0.0,0.0,0.0,919.7,v_aSW_directSW_diffuseLW_in,218.595
1273,2019-02-12 23:15:00,-7.6,89.1,0.552,0.0,0.0,0.0,919.7,v_aSW_directSW_diffuseLW_in,217.639
1274,2019-02-12 23:30:00,-7.6,89.9,0.557,0.0,0.0,0.0,919.6,v_aSW_directSW_diffuseLW_in,216.683
1275,2019-02-12 23:45:00,-7.7,90.8,0.561,0.0,0.0,0.0,919.7,v_aSW_directSW_diffuseLW_in,215.728
1276,2019-02-13 00:00:00,-7.9,90.3,0.566,0.0,0.0,0.0,919.8,v_aSW_directSW_diffuseLW_in,214.772
1277,2019-02-13 00:15:00,-7.9,91.3,0.568,0.0,0.0,0.0,919.7,v_aSW_directSW_diffuseLW_in,214.171
1278,2019-02-13 00:30:00,-7.9,90.0,0.571,0.0,0.0,0.0,919.6,v_aSW_directSW_diffuseLW_in,213.57
1279,2019-02-13 00:45:00,-7.9,90.1,0.573,0.0,0.0,0.0,919.4,v_aSW_directSW_diffuseLW_in,212.97
1280,2019-02-13 01:00:00,-8.1,89.6,0.575,0.0,0.0,0.0,919.3,v_aSW_directSW_diffuseLW_in,212.369
1281,2019-02-13 01:15:00,-8.0,90.8,0.575,0.0,0.0,0.0,919.4,v_aSW_directSW_diffuseLW_in,212.151
1282,2019-02-13 01:30:00,-8.3,90.3,0.574,0.0,0.0,0.0,919.6,v_aSW_directSW_diffuseLW_in,211.933
1283,2019-02-13 01:45:00,-8.5,91.7,0.573,0.0,0.0,0.0,919.4,v_aSW_directSW_diffuseLW_in,211.715
1284,2019-02-13 02:00:00,-8.3,90.7,0.572,0.0,0.0,0.0,919.2,v_aSW_directSW_diffuseLW_in,211.497
1285,2019-02-13 02:15:00,-8.1,90.6,0.569,0.0,0.0,0.0,919.0,v_aSW_directSW_diffuseLW_in,211.975
1286,2019-02-13 02:30:00,-8.1,90.3,0.565,0.0,0.0,0.0,919.0,v_aSW_directSW_diffuseLW_in,212.454
1287,2019-02-13 02:45:00,-8.1,90.4,0.562,0.0,0.0,0.0,919.1,v_aSW_directSW_diffuseLW_in,212.932
1288,2019-02-13 03:00:00,-8.1,89.4,0.558,0.0,0.0,0.0,919.1,v_aSW_directSW_diffuseLW_in,213.41
1289,2019-02-13 03:15:00,-8.3,88.7,0.561,0.0,0.0,0.0,919.1,v_aSW_directSW_diffuseLW_in,216.261
1290,2019-02-13 03:30:00,-8.5,89.2,0.564,0.0,0.0,0.0,919.1,v_aSW_directSW_diffuseLW_in,219.112
1291,2019-02-13 03:45:00,-8.4,90.9,0.566,0.0,0.0,0.0,919.2,v_aSW_directSW_diffuseLW_in,221.964
1292,2019-02-13 04:00:00,-8.6,90.1,0.569,0.0,0.0,0.0,919.1,v_aSW_directSW_diffuseLW_in,224.815
1293,2019-02-13 04:15:00,-8.4,90.9,0.565,0.0,0.0,0.0,918.8,v_aSW_directSW_diffuseLW_in,223.312
1294,2019-02-13 04:30:00,-8.3,90.7,0.562,0.0,0.0,0.0,919.0,v_aSW_directSW_diffuseLW_in,221.808
1295,2019-02-13 04:45:00,-8.2,89.9,0.558,0.0,0.0,0.0,919.4,v_aSW_directSW_diffuseLW_in,220.305
1296,2019-02-13 05:00:00,-8.3,89.3,0.555,0.0,0.0,0.0,919.5,v_aSW_directSW_diffuseLW_in,218.802
1297,2019-02-13 05:15:00,-8.5,91.2,0.561,0.0,0.0,0.0,919.6,v_aSW_directSW_diffuseLW_in,220.517
1298,2019-02-13 05:30:00,-8.6,91.6,0.567,0.0,0.0,0.0,919.3,v_aSW_directSW_diffuseLW_in,222.233
1299,2019-02-13 05:45:00,-8.3,89.9,0.573,0.0,0.0,0.0,919.6,v_aSW_directSW_diffuseLW_in,223.948
1300,2019-02-13 06:00:00,-8.0,90.8,0.579,0.0,0.0,0.0,919.6,v_aSW_directSW_diffuseLW_in,225.664
1301,2019-02-13 06:15:00,-8.2,90.4,0.581,0.181,0.499,0.0,919.8,v_aSW_directSW_diffuseLW_in,226.228
1302,2019-02-13 06:30:00,-8.7,89.3,0.582,0.362,0.998,0.0,919.6,v_aSW_directSW_diffuseLW_in,226.793
1303,2019-02-13 06:45:00,-8.5,91.5,0.584,0.543,1.497,0.0,919.6,v_aSW_directSW_diffuseLW_in,227.358
1304,2019-02-13 07:00:00,-8.3,91.8,0.586,0.724,1.996,0.0,919.7,v_aSW_directSW_diffuseLW_in,227.922
1305,2019-02-13 07:15:00,-8.5,91.2,0.55,11.607,10.668,0.0,920.1,v_aSW_directSW_diffuseLW_in,227.557
1306,2019-02-13 07:30:00,-8.8,90.2,0.514,22.49,19.341,0.0,920.1,v_aSW_directSW_diffuseLW_in,227.192
1307,2019-02-13 07:45:00,-8.3,91.0,0.477,33.372,28.013,0.0,920.1,v_aSW_directSW_diffuseLW_in,226.827
1308,2019-02-13 08:00:00,-8.2,91.6,0.441,44.255,36.686,0.0,920.1,v_aSW_directSW_diffuseLW_in,226.462
1309,2019-02-13 08:15:00,-8.4,90.8,0.432,72.407,43.43,0.0,920.3,v_aSW_directSW_diffuseLW_in,226.255
1310,2019-02-13 08:30:00,-8.4,89.3,0.422,100.56,50.175,0.0,920.3,v_aSW_directSW_diffuseLW_in,226.048
1311,2019-02-13 08:45:00,-8.4,91.4,0.412,128.712,56.92,0.0,920.5,v_aSW_directSW_diffuseLW_in,225.84
1312,2019-02-13 09:00:00,-8.2,90.6,0.403,156.864,63.664,0.0,920.6,v_aSW_directSW_diffuseLW_in,225.633
1313,2019-02-13 09:15:00,-8.3,89.0,0.431,189.518,68.442,0.0,920.7,v_aSW_directSW_diffuseLW_in,225.313
1314,2019-02-13 09:30:00,-7.8,91.5,0.459,222.172,73.22,0.0,920.7,v_aSW_directSW_diffuseLW_in,224.993
1315,2019-02-13 09:45:00,-7.5,91.2,0.487,254.826,77.997,0.0,920.6,v_aSW_directSW_diffuseLW_in,224.673
1316,2019-02-13 10:00:00,-6.8,92.8,0.515,287.48,82.775,0.0,920.6,v_aSW_directSW_diffuseLW_in,224.353
1317,2019-02-13 10:15:00,-4.4,87.4,0.454,310.371,84.349,0.0,920.5,v_aSW_directSW_diffuseLW_in,225.27
1318,2019-02-13 10:30:00,-2.3,79.7,0.393,333.263,85.924,0.0,920.4,v_aSW_directSW_diffuseLW_in,226.187
1319,2019-02-13 10:45:00,-0.4,75.2,0.332,356.154,87.498,0.0,920.3,v_aSW_directSW_diffuseLW_in,227.103
1320,2019-02-13 11:00:00,1.1,71.4,0.271,379.045,89.072,0.0,920.4,v_aSW_directSW_diffuseLW_in,228.02
1321,2019-02-13 11:15:00,0.0,79.3,0.243,388.804,90.067,0.0,920.4,v_aSW_directSW_diffuseLW_in,228.959
1322,2019-02-13 11:30:00,-0.7,82.1,0.215,398.564,91.062,0.0,920.7,v_aSW_directSW_diffuseLW_in,229.898
1323,2019-02-13 11:45:00,0.2,78.6,0.187,408.323,92.058,0.0,920.7,v_aSW_directSW_diffuseLW_in,230.836
1324,2019-02-13 12:00:00,0.7,76.8,0.159,418.082,93.053,0.0,920.7,v_aSW_directSW_diffuseLW_in,231.775
1325,2019-02-13 12:15:00,1.1,78.7,0.154,414.984,92.724,0.0,920.7,v_aSW_directSW_diffuseLW_in,232.436
1326,2019-02-13 12:30:00,1.0,79.6,0.149,411.886,92.394,0.0,920.7,v_aSW_directSW_diffuseLW_in,233.096
1327,2019-02-13 12:45:00,1.0,81.5,0.144,408.787,92.065,0.0,920.6,v_aSW_directSW_diffuseLW_in,233.757
1328,2019-02-13 13:00:00,0.6,87.8,0.139,405.689,91.736,0.0,920.6,v_aSW_directSW_diffuseLW_in,234.418
1329,2019-02-13 13:15:00,0.6,88.3,0.162,390.123,90.075,0.0,920.6,v_aSW_directSW_diffuseLW_in,234.722
1330,2019-02-13 13:30:00,1.1,85.4,0.185,374.558,88.414,0.0,920.5,v_aSW_directSW_diffuseLW_in,235.026
1331,2019-02-13 13:45:00,0.9,88.7,0.208,358.992,86.752,0.0,920.6,v_aSW_directSW_diffuseLW_in,235.329
1332,2019-02-13 14:00:00,0.9,89.0,0.231,343.426,85.091,0.0,920.6,v_aSW_directSW_diffuseLW_in,235.633
1333,2019-02-13 14:15:00,0.8,89.9,0.251,317.531,81.944,0.0,920.6,v_aSW_directSW_diffuseLW_in,235.618
1334,2019-02-13 14:30:00,0.9,88.6,0.271,291.636,78.797,0.0,920.5,v_aSW_directSW_diffuseLW_in,235.604
1335,2019-02-13 14:45:00,0.9,90.2,0.292,265.74,75.65,0.0,920.4,v_aSW_directSW_diffuseLW_in,235.59
1336,2019-02-13 15:00:00,1.1,88.4,0.312,239.845,72.503,0.0,920.3,v_aSW_directSW_diffuseLW_in,235.575
1337,2019-02-13 15:15:00,1.0,91.2,0.339,208.434,67.25,0.0,920.4,v_aSW_directSW_diffuseLW_in,235.013
1338,2019-02-13 15:30:00,0.8,91.6,0.367,177.022,61.998,0.0,920.5,v_aSW_directSW_diffuseLW_in,234.45
1339,2019-02-13 15:45:00,0.7,92.4,0.395,145.611,56.746,0.0,920.6,v_aSW_directSW_diffuseLW_in,233.888
1340,2019-02-13 16:00:00,0.6,92.4,0.422,114.2,51.493,0.0,920.6,v_aSW_directSW_diffuseLW_in,233.326
1341,2019-02-13 16:15:00,0.3,92.6,0.43,89.923,42.22,0.0,920.5,v_aSW_directSW_diffuseLW_in,232.546
1342,2019-02-13 16:30:00,-0.2,91.9,0.438,65.646,32.948,0.0,920.5,v_aSW_directSW_diffuseLW_in,231.766
1343,2019-02-13 16:45:00,-0.5,92.6,0.446,41.368,23.676,0.0,920.5,v_aSW_directSW_diffuseLW_in,230.987
1344,2019-02-13 17:00:00,-0.7,93.4,0.454,17.091,14.403,0.0,920.7,v_aSW_directSW_diffuseLW_in,230.207
1345,2019-02-13 17:15:00,-1.0,93.3,0.468,12.818,10.802,0.0,920.8,v_aSW_directSW_diffuseLW_in,229.926
1346,2019-02-13 17:30:00,-1.4,92.6,0.481,8.546,7.202,0.0,920.8,v_aSW_directSW_diffuseLW_in,229.646
1347,2019-02-13 17:45:00,-1.7,93.2,0.495,4.273,3.601,0.0,920.8,v_aSW_directSW_diffuseLW_in,229.365
1348,2019-02-13 18:00:00,-1.5,94.5,0.509,0.0,0.0,0.0,920.8,v_aSW_directSW_diffuseLW_in,229.084
1349,2019-02-13 18:15:00,-1.6,94.4,0.481,0.0,0.0,0.0,920.9,v_aSW_directSW_diffuseLW_in,228.279
1350,2019-02-13 18:30:00,-1.9,93.9,0.453,0.0,0.0,0.0,920.9,v_aSW_directSW_diffuseLW_in,227.474
1351,2019-02-13 18:45:00,-2.4,92.1,0.425,0.0,0.0,0.0,921.1,v_aSW_directSW_diffuseLW_in,226.669
1352,2019-02-13 19:00:00,-2.4,94.1,0.397,0.0,0.0,0.0,921.2,v_aSW_directSW_diffuseLW_in,225.864
1353,2019-02-13 19:15:00,-2.4,94.4,0.405,0.0,0.0,0.0,921.3,v_aSW_directSW_diffuseLW_in,225.907
1354,2019-02-13 19:30:00,-2.5,94.3,0.414,0.0,0.0,0.0,921.3,v_aSW_directSW_diffuseLW_in,225.95
1355,2019-02-13 19:45:00,-2.6,93.7,0.422,0.0,0.0,0.0,921.4,v_aSW_directSW_diffuseLW_in,225.993
1356,2019-02-13 20:00:00,-3.0,91.9,0.431,0.0,0.0,0.0,921.3,v_aSW_directSW_diffuseLW_in,226.036
1357,2019-02-13 20:15:00,-3.2,92.4,0.433,0.0,0.0,0.0,921.1,v_aSW_directSW_diffuseLW_in,225.656
1358,2019-02-13 20:30:00,-3.2,93.7,0.434,0.0,0.0,0.0,921.2,v_aSW_directSW_diffuseLW_in,225.275
1359,2019-02-13 20:45:00,-3.5,91.9,0.436,0.0,0.0,0.0,921.2,v_aSW_directSW_diffuseLW_in,224.894
1360,2019-02-13 21:00:00,-3.6,91.2,0.437,0.0,0.0,0.0,921.3,v_aSW_directSW_diffuseLW_in,224.514
1361,2019-02-13 21:15:00,-3.5,93.6,0.484,0.0,0.0,0.0,921.3,v_aSW_directSW_diffuseLW_in,224.24
1362,2019-02-13 21:30:00,-3.5,93.3,0.532,0.0,0.0,0.0,921.5,v_aSW_directSW_diffuseLW_in,223.966
1363,2019-02-13 21:45:00,-3.9,90.8,0.579,0.0,0.0,0.0,921.5,v_aSW_directSW_diffuseLW_in,223.692
1364,2019-02-13 22:00:00,-3.9,93.1,0.626,0.0,0.0,0.0,921.5,v_aSW_directSW_diffuseLW_in,223.418
1365,2019-02-13 22:15:00,-3.9,93.0,0.629,0.0,0.0,0.0,921.6,v_aSW_directSW_diffuseLW_in,223.233
1366,2019-02-13 22:30:00,-4.4,90.8,0.633,0.0,0.0,0.0,921.7,v_aSW_directSW_diffuseLW_in,223.048
1367,2019-02-13 22:45:00,-4.5,90.0,0.637,0.0,0.0,0.0,921.8,v_aSW_directSW_diffuseLW_in,222.863
1368,2019-02-13 23:00:00,-4.5,92.3,0.64,0.0,0.0,0.0,921.8,v_aSW_directSW_diffuseLW_in,222.678
1369,2019-02-13 23:15:00,-4.5,92.8,0.627,0.0,0.0,0.0,921.8,v_aSW_directSW_diffuseLW_in,224.126
1370,2019-02-13 23:30:00,-4.5,92.0,0.613,0.0,0.0,0.0,921.7,v_aSW_directSW_diffuseLW_in,225.574
1371,2019-02-13 23:45:00,-4.7,91.8,0.6,0.0,0.0,0.0,921.7,v_aSW_directSW_diffuseLW_in,227.023
1372,2019-02-14 00:00:00,-4.9,89.3,0.586,0.0,0.0,0.0,921.7,v_aSW_directSW_diffuseLW_in,228.471
1373,2019-02-14 00:15:00,-4.9,92.3,0.575,0.0,0.0,0.0,921.7,v_aSW_directSW_diffuseLW_in,229.418
1374,2019-02-14 00:30:00,-5.2,87.9,0.564,0.0,0.0,0.0,921.7,v_aSW_directSW_diffuseLW_in,230.364
1375,2019-02-14 00:45:00,-5.1,91.2,0.553,0.0,0.0,0.0,921.8,v_aSW_directSW_diffuseLW_in,231.31
1376,2019-02-14 01:00:00,-5.4,91.7,0.542,0.0,0.0,0.0,921.9,v_aSW_directSW_diffuseLW_in,232.257
1377,2019-02-14 01:15:00,-5.6,90.0,0.536,0.0,0.0,0.0,921.8,v_aSW_directSW_diffuseLW_in,233.58
1378,2019-02-14 01:30:00,-5.5,90.3,0.531,0.0,0.0,0.0,921.9,v_aSW_directSW_diffuseLW_in,234.904
1379,2019-02-14 01:45:00,-5.6,90.6,0.526,0.0,0.0,0.0,921.9,v_aSW_directSW_diffuseLW_in,236.228
1380,2019-02-14 02:00:00,-6.0,92.5,0.52,0.0,0.0,0.0,922.0,v_aSW_directSW_diffuseLW_in,237.551
1381,2019-02-14 02:15:00,-5.6,91.5,0.522,0.0,0.0,0.0,922.0,v_aSW_directSW_diffuseLW_in,238.846
1382,2019-02-14 02:30:00,-5.7,90.1,0.524,0.0,0.0,0.0,922.0,v_aSW_directSW_diffuseLW_in,240.14
1383,2019-02-14 02:45:00,-5.6,90.8,0.525,0.0,0.0,0.0,922.1,v_aSW_directSW_diffuseLW_in,241.435
1384,2019-02-14 03:00:00,-5.7,90.8,0.527,0.0,0.0,0.0,922.1,v_aSW_directSW_diffuseLW_in,242.73
1385,2019-02-14 03:15:00,-6.0,92.2,0.534,0.0,0.0,0.0,922.0,v_aSW_directSW_diffuseLW_in,240.382
1386,2019-02-14 03:30:00,-5.9,91.6,0.54,0.0,0.0,0.0,921.9,v_aSW_directSW_diffuseLW_in,238.034
1387,2019-02-14 03:45:00,-5.8,90.7,0.547,0.0,0.0,0.0,921.9,v_aSW_directSW_diffuseLW_in,235.686
1388,2019-02-14 04:00:00,-5.9,90.0,0.553,0.0,0.0,0.0,921.8,v_aSW_directSW_diffuseLW_in,233.338
1389,2019-02-14 04:15:00,-5.8,91.0,0.562,0.0,0.0,0.0,921.8,v_aSW_directSW_diffuseLW_in,236.865
1390,2019-02-14 04:30:00,-6.2,91.6,0.57,0.0,0.0,0.0,921.8,v_aSW_directSW_diffuseLW_in,240.392
1391,2019-02-14 04:45:00,-6.1,91.5,0.579,0.0,0.0,0.0,921.8,v_aSW_directSW_diffuseLW_in,243.919
1392,2019-02-14 05:00:00,-5.9,90.9,0.587,0.0,0.0,0.0,921.7,v_aSW_directSW_diffuseLW_in,247.446
1393,2019-02-14 05:15:00,-5.7,90.3,0.588,0.0,0.0,0.0,921.7,v_aSW_directSW_diffuseLW_in,246.334
1394,2019-02-14 05:30:00,-5.8,89.0,0.588,0.0,0.0,0.0,921.8,v_aSW_directSW_diffuseLW_in,245.222
1395,2019-02-14 05:45:00,-5.9,90.2,0.588,0.0,0.0,0.0,921.8,v_aSW_directSW_diffuseLW_in,244.111
1396,2019-02-14 06:00:00,-6.2,90.7,0.588,0.0,0.0,0.0,921.8,v_aSW_directSW_diffuseLW_in,242.999
1397,2019-02-14 06:15:00,-6.1,91.5,0.593,0.242,0.617,0.0,921.8,v_aSW_directSW_diffuseLW_in,237.184
