,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,DroneV,h_s,a,vp_a,cld,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt
2676,2019-02-27 14:15:00,0.445,9.4,54.0,0.3,390.724,89.948,0.0,913.3,SW_directSW_diffuseLW_in,258.615,,,0.446,6.368,0,0.0,0,0,1,280.661,312.437,-41.26,9.484,0,0,0,0,0,0
2677,2019-02-27 14:30:00,0.414,9.0,54.9,0.3,363.391,87.238,0.0,913.2,SW_directSW_diffuseLW_in,258.656,,,0.446,6.302,0,0.0,0,0,1,260.769,292.909,-41.219,9.079,0,0,0,0,0,0
2678,2019-02-27 14:45:00,0.381,8.5,59.7,0.1,336.058,84.529,0.0,913.0,SW_directSW_diffuseLW_in,258.698,,,0.446,6.625,0,0.0,0,0,1,235.063,273.382,-41.177,2.858,0,0,0,0,0,0
2679,2019-02-27 15:00:00,0.346,8.2,59.8,0.2,308.724,81.819,0.0,912.8,SW_directSW_diffuseLW_in,258.739,,,0.446,6.502,0,0.0,0,0,1,218.23,253.853,-41.136,5.512,0,0,0,0,0,0
2680,2019-02-27 15:15:00,0.31,7.7,60.7,0.3,274.532,77.33,0.0,912.7,SW_directSW_diffuseLW_in,258.208,,,0.446,6.379,0,0.0,0,0,1,194.807,228.71,-41.667,7.763,0,0,0,0,0,0
2681,2019-02-27 15:30:00,0.272,10.58,59.763,0.39,240.341,72.841,0.0,913.143,T_aRHv_ap_aSW_directSW_diffuseLW_in,257.677,,,0.445,7.627,0,0.0,0,0,1,175.245,203.568,-42.198,13.874,0,0,0,0,0,0
2682,2019-02-27 15:45:00,0.233,10.293,60.834,0.389,206.15,68.352,0.0,913.116,T_aRHv_ap_aSW_directSW_diffuseLW_in,257.146,,,0.445,7.617,0,0.0,0,0,1,149.16,178.426,-42.729,13.463,0,0,0,0,0,0
2683,2019-02-27 16:00:00,0.193,10.005,61.904,0.388,171.958,63.863,0.0,913.088,T_aRHv_ap_aSW_directSW_diffuseLW_in,256.615,,,0.445,7.603,0,0.0,0,0,1,123.076,153.284,-43.26,13.052,0,0,0,0,0,0
2684,2019-02-27 16:15:00,0.151,9.591,63.028,0.387,140.446,55.506,0.0,913.094,T_aRHv_ap_aSW_directSW_diffuseLW_in,255.466,,,0.445,7.529,0,0.0,0,0,1,95.44,127.369,-44.409,12.48,0,0,0,0,0,0
2685,2019-02-27 16:30:00,0.11,9.178,64.152,0.387,108.934,47.15,0.0,913.1,T_aRHv_ap_aSW_directSW_diffuseLW_in,254.317,,,0.445,7.453,0,0.0,0,0,1,67.839,101.455,-45.558,11.942,0,0,0,0,0,0
2686,2019-02-27 16:45:00,0.067,8.764,65.276,0.386,77.421,38.793,0.0,913.105,T_aRHv_ap_aSW_directSW_diffuseLW_in,253.168,,,0.445,7.374,0,0.0,0,0,1,40.207,75.539,-46.707,11.374,0,0,0,0,0,0
2687,2019-02-27 17:00:00,0.023,8.35,66.4,0.386,45.909,30.436,0.0,913.111,T_aRHv_ap_aSW_directSW_diffuseLW_in,252.019,,,0.445,7.293,0,0.0,0,0,1,12.606,49.624,-47.856,10.837,0,0,0,0,0,0
2688,2019-02-27 17:15:00,0.0,7.499,68.246,0.397,34.456,22.987,0.0,913.093,T_aRHv_ap_aSW_directSW_diffuseLW_in,251.27,,,0.445,7.074,0,3.58,0,0,1,-1.257,37.338,-48.605,10.01,0,0,0,0,0,0
2689,2019-02-27 17:30:00,0.0,6.648,70.091,0.408,23.004,15.538,0.0,913.076,T_aRHv_ap_aSW_directSW_diffuseLW_in,250.521,,,0.445,6.853,0,3.58,0,0,1,-15.182,25.052,-49.354,9.12,0,0,0,0,0,0
2690,2019-02-27 17:45:00,0.0,5.797,71.937,0.419,11.551,8.09,0.0,913.059,T_aRHv_ap_aSW_directSW_diffuseLW_in,249.772,,,0.445,6.632,0,3.58,0,0,1,-29.17,12.767,-50.103,8.166,0,0,0,0,0,0
2691,2019-02-27 18:00:00,0.0,4.946,73.782,0.43,0.098,0.641,0.0,913.041,T_aRHv_ap_aSW_directSW_diffuseLW_in,249.023,,,0.444,6.411,0,3.58,0,0,1,-43.221,0.48,-50.852,7.15,0,0,0,0,0,0
2692,2019-02-27 18:15:00,0.0,4.289,75.573,0.43,0.074,0.481,0.0,913.064,T_aRHv_ap_aSW_directSW_diffuseLW_in,249.268,,,0.444,6.271,0,3.58,0,0,1,-44.045,0.361,-50.607,6.201,0,0,0,0,0,0
2693,2019-02-27 18:30:00,0.0,3.633,77.364,0.43,0.049,0.32,0.0,913.086,T_aRHv_ap_aSW_directSW_diffuseLW_in,249.512,,,0.444,6.13,0,3.58,0,0,1,-44.87,0.24,-50.363,5.252,0,0,0,0,0,0
2694,2019-02-27 18:45:00,0.0,2.976,79.155,0.43,0.024,0.16,0.0,913.109,T_aRHv_ap_aSW_directSW_diffuseLW_in,249.757,,,0.444,5.987,0,3.58,0,0,1,-45.695,0.12,-50.118,4.303,0,0,0,0,0,0
2695,2019-02-27 19:00:00,0.0,2.32,80.947,0.431,0.0,0.0,0.0,913.132,T_aRHv_ap_aSW_directSW_diffuseLW_in,250.002,,,0.444,5.843,0,3.58,0,0,1,-46.51,0.0,-49.873,3.362,0,0,0,0,0,0
2696,2019-02-27 19:15:00,0.0,2.345,80.983,0.418,0.0,0.0,0.0,913.072,T_aRHv_ap_aSW_directSW_diffuseLW_in,249.641,,,0.444,5.856,0,3.58,0,0,1,-46.938,0.0,-50.234,3.296,0,0,0,0,0,0
2697,2019-02-27 19:30:00,0.0,2.37,81.019,0.406,0.0,0.0,0.0,913.012,T_aRHv_ap_aSW_directSW_diffuseLW_in,249.281,,,0.444,5.869,0,3.58,0,0,1,-47.359,0.0,-50.594,3.235,0,0,0,0,0,0
2698,2019-02-27 19:45:00,0.0,2.395,81.055,0.394,0.0,0.0,0.0,912.952,T_aRHv_ap_aSW_directSW_diffuseLW_in,248.92,,,0.444,5.882,0,3.58,0,0,1,-47.782,0.0,-50.955,3.172,0,0,0,0,0,0
2699,2019-02-27 20:00:00,0.0,2.42,81.092,0.381,0.0,0.0,0.0,912.892,T_aRHv_ap_aSW_directSW_diffuseLW_in,248.559,,,0.444,5.895,0,3.58,0,0,1,-48.216,0.0,-51.316,3.099,0,0,0,0,0,0
2700,2019-02-27 20:15:00,0.0,2.197,81.656,0.405,0.0,0.0,0.0,912.895,T_aRHv_ap_aSW_directSW_diffuseLW_in,248.162,,,0.444,5.843,0,3.58,0,0,1,-48.722,0.0,-51.713,2.991,0,0,0,0,0,0
2701,2019-02-27 20:30:00,0.0,1.974,82.221,0.429,0.0,0.0,0.0,912.898,T_aRHv_ap_aSW_directSW_diffuseLW_in,247.766,,,0.443,5.79,0,3.58,0,0,1,-49.262,0.0,-52.109,2.847,0,0,0,0,0,0
2702,2019-02-27 20:45:00,0.0,1.751,82.785,0.454,0.0,0.0,0.0,912.901,T_aRHv_ap_aSW_directSW_diffuseLW_in,247.37,,,0.443,5.737,0,3.58,0,0,1,-49.832,0.0,-52.505,2.672,0,0,0,0,0,0
2703,2019-02-27 21:00:00,0.0,1.528,83.35,0.478,0.0,0.0,0.0,912.904,T_aRHv_ap_aSW_directSW_diffuseLW_in,246.973,,,0.443,5.685,0,3.58,0,0,1,-50.446,0.0,-52.902,2.455,0,0,0,0,0,0
2704,2019-02-27 21:15:00,0.0,1.449,83.711,0.501,0.0,0.0,0.0,913.026,T_aRHv_ap_aSW_directSW_diffuseLW_in,246.587,,,0.443,5.677,0,3.58,0,0,1,-50.847,0.0,-53.288,2.441,0,0,0,0,0,0
2705,2019-02-27 21:30:00,0.0,1.369,84.072,0.524,0.0,0.0,0.0,913.148,T_aRHv_ap_aSW_directSW_diffuseLW_in,246.2,,,0.443,5.669,0,3.58,0,0,1,-51.262,0.0,-53.675,2.412,0,0,0,0,0,0
2706,2019-02-27 21:45:00,0.0,1.29,84.433,0.547,0.0,0.0,0.0,913.27,T_aRHv_ap_aSW_directSW_diffuseLW_in,245.814,,,0.443,5.661,0,3.58,0,0,1,-51.688,0.0,-54.061,2.373,0,0,0,0,0,0
2707,2019-02-27 22:00:00,0.0,1.211,84.794,0.571,0.0,0.0,0.0,913.393,T_aRHv_ap_aSW_directSW_diffuseLW_in,245.428,,,0.443,5.653,0,3.58,0,0,1,-52.121,0.0,-54.447,2.326,0,0,0,0,0,0
2708,2019-02-27 22:15:00,0.0,1.066,85.237,0.572,0.0,0.0,0.0,913.349,T_aRHv_ap_aSW_directSW_diffuseLW_in,245.026,,,0.443,5.623,0,3.58,0,0,1,-52.798,0.0,-54.849,2.051,0,0,0,0,0,0
2709,2019-02-27 22:30:00,0.0,0.921,85.68,0.574,0.0,0.0,0.0,913.304,T_aRHv_ap_aSW_directSW_diffuseLW_in,244.624,,,0.443,5.594,0,3.58,0,0,1,-53.473,0.0,-55.251,1.778,0,0,0,0,0,0
2710,2019-02-27 22:45:00,0.0,0.777,86.122,0.576,0.0,0.0,0.0,913.26,T_aRHv_ap_aSW_directSW_diffuseLW_in,244.223,,,0.443,5.564,0,3.58,0,0,1,-54.146,0.0,-55.652,1.505,0,0,0,0,0,0
2711,2019-02-27 23:00:00,0.0,0.632,86.565,0.578,0.0,0.0,0.0,913.216,T_aRHv_ap_aSW_directSW_diffuseLW_in,243.821,,,0.442,5.535,0,3.58,0,0,1,-54.825,0.0,-56.054,1.228,0,0,0,0,0,0
2712,2019-02-27 23:15:00,0.0,0.65,86.485,0.584,0.0,0.0,0.0,913.182,T_aRHv_ap_aSW_directSW_diffuseLW_in,243.346,,,0.442,5.537,0,3.58,0,0,1,-55.252,0.0,-56.529,1.276,0,0,0,0,0,0
2713,2019-02-27 23:30:00,0.0,0.669,86.405,0.591,0.0,0.0,0.0,913.148,T_aRHv_ap_aSW_directSW_diffuseLW_in,242.872,,,0.442,5.539,0,3.58,0,0,1,-55.673,0.0,-57.003,1.329,0,0,0,0,0,0
2714,2019-02-27 23:45:00,0.0,0.687,86.325,0.598,0.0,0.0,0.0,913.114,T_aRHv_ap_aSW_directSW_diffuseLW_in,242.397,,,0.442,5.541,0,3.58,0,0,1,-56.096,0.0,-57.478,1.381,0,0,0,0,0,0
2715,2019-02-28 00:00:00,0.0,0.705,86.245,0.605,0.0,0.0,0.0,913.08,T_aRHv_ap_aSW_directSW_diffuseLW_in,241.922,,,0.442,5.543,0,3.58,0,0,1,-56.518,0.0,-57.953,1.434,0,0,0,0,0,0
2716,2019-02-28 00:15:00,0.0,0.618,86.246,0.614,0.0,0.0,0.0,913.044,T_aRHv_ap_aSW_directSW_diffuseLW_in,241.459,,,0.442,5.509,0,3.58,0,0,1,-57.14,0.0,-58.416,1.276,0,0,0,0,0,0
2717,2019-02-28 00:30:00,0.0,0.532,86.247,0.623,0.0,0.0,0.0,913.007,T_aRHv_ap_aSW_directSW_diffuseLW_in,240.995,,,0.442,5.475,0,3.58,0,0,1,-57.765,0.0,-58.88,1.114,0,0,0,0,0,0
2718,2019-02-28 00:45:00,0.0,0.445,86.248,0.632,0.0,0.0,0.0,912.97,T_aRHv_ap_aSW_directSW_diffuseLW_in,240.532,,,0.442,5.44,0,3.58,0,0,1,-58.397,0.0,-59.343,0.945,0,0,0,0,0,0
2719,2019-02-28 01:00:00,0.0,0.358,86.249,0.641,0.0,0.0,0.0,912.933,T_aRHv_ap_aSW_directSW_diffuseLW_in,240.068,,,0.442,5.406,0,3.58,0,0,1,-59.035,0.0,-59.807,0.771,0,0,0,0,0,0
2720,2019-02-28 01:15:00,0.0,0.275,86.253,0.645,0.0,0.0,0.0,912.836,T_aRHv_ap_aSW_directSW_diffuseLW_in,239.644,,,0.442,5.374,0,3.58,0,0,1,-59.634,0.0,-60.231,0.596,0,0,0,0,0,0
2721,2019-02-28 01:30:00,0.0,0.193,86.257,0.648,0.0,0.0,0.0,912.739,T_aRHv_ap_aSW_directSW_diffuseLW_in,239.219,,,0.442,5.342,0,3.58,0,0,1,-60.235,0.0,-60.656,0.42,0,0,0,0,0,0
2722,2019-02-28 01:45:00,0.0,0.11,86.261,0.652,0.0,0.0,0.0,912.641,T_aRHv_ap_aSW_directSW_diffuseLW_in,238.794,,,0.441,5.31,0,3.58,0,0,1,-60.84,0.0,-61.081,0.241,0,0,0,0,0,0
2723,2019-02-28 02:00:00,0.0,0.027,86.265,0.655,0.0,0.0,0.0,912.544,T_aRHv_ap_aSW_directSW_diffuseLW_in,238.37,,,0.441,5.279,0,3.58,0,0,1,-61.445,0.0,-61.505,0.059,0,0,0,0,0,0
2724,2019-02-28 02:15:00,0.0,-0.054,86.105,0.655,0.0,0.0,0.0,912.472,T_aRHv_ap_aSW_directSW_diffuseLW_in,237.995,,,0.441,5.238,0,3.58,0,0,1,-61.998,0.0,-61.88,-0.119,0,0,0,0,0,0
2725,2019-02-28 02:30:00,0.0,-0.136,85.945,0.655,0.0,0.0,0.0,912.4,T_aRHv_ap_aSW_directSW_diffuseLW_in,237.62,,,0.441,5.197,0,3.58,0,0,1,-62.554,0.0,-62.255,-0.299,0,0,0,0,0,0
2726,2019-02-28 02:45:00,0.0,-0.217,85.785,0.654,0.0,0.0,0.0,912.328,T_aRHv_ap_aSW_directSW_diffuseLW_in,237.245,,,0.441,5.157,0,3.58,0,0,1,-63.106,0.0,-62.63,-0.477,0,0,0,0,0,0
2727,2019-02-28 03:00:00,0.0,-0.299,85.625,0.654,0.0,0.0,0.0,912.256,T_aRHv_ap_aSW_directSW_diffuseLW_in,236.87,,,0.441,5.116,0,3.58,0,0,1,-63.661,0.0,-63.005,-0.657,0,0,0,0,0,0
2728,2019-02-28 03:15:00,0.0,-0.309,85.475,0.66,0.0,0.0,0.0,912.228,T_aRHv_ap_aSW_directSW_diffuseLW_in,236.555,,,0.441,5.104,0,3.58,0,0,1,-64.005,0.0,-63.32,-0.685,0,0,0,0,0,0
2729,2019-02-28 03:30:00,0.0,-0.319,85.324,0.666,0.0,0.0,0.0,912.2,T_aRHv_ap_aSW_directSW_diffuseLW_in,236.24,,,0.441,5.091,0,3.58,0,0,1,-64.348,0.0,-63.635,-0.714,0,0,0,0,0,0
2730,2019-02-28 03:45:00,0.0,-0.33,85.173,0.671,0.0,0.0,0.0,912.172,T_aRHv_ap_aSW_directSW_diffuseLW_in,235.925,,,0.441,5.078,0,3.58,0,0,1,-64.693,0.0,-63.95,-0.744,0,0,0,0,0,0
2731,2019-02-28 04:00:00,0.0,-0.34,85.022,0.677,0.0,0.0,0.0,912.144,T_aRHv_ap_aSW_directSW_diffuseLW_in,235.61,,,0.441,5.065,0,3.58,0,0,1,-65.038,0.0,-64.265,-0.773,0,0,0,0,0,0
2732,2019-02-28 04:15:00,0.0,-0.395,84.993,0.679,0.0,0.0,0.0,912.122,T_aRHv_ap_aSW_directSW_diffuseLW_in,235.29,,,0.44,5.043,0,3.58,0,0,1,-65.485,0.0,-64.585,-0.901,0,0,0,0,0,0
2733,2019-02-28 04:30:00,0.0,-0.451,84.964,0.681,0.0,0.0,0.0,912.101,T_aRHv_ap_aSW_directSW_diffuseLW_in,234.971,,,0.44,5.021,0,3.58,0,0,1,-65.935,0.0,-64.904,-1.032,0,0,0,0,0,0
2734,2019-02-28 04:45:00,0.0,-0.506,84.934,0.682,0.0,0.0,0.0,912.079,T_aRHv_ap_aSW_directSW_diffuseLW_in,234.651,,,0.44,4.999,0,3.58,0,0,1,-66.383,0.0,-65.224,-1.159,0,0,0,0,0,0
2735,2019-02-28 05:00:00,0.0,-0.562,84.905,0.684,0.0,0.0,0.0,912.057,T_aRHv_ap_aSW_directSW_diffuseLW_in,234.331,,,0.44,4.977,0,3.58,0,0,1,-66.835,0.0,-65.544,-1.291,0,0,0,0,0,0
2736,2019-02-28 05:15:00,0.0,-0.508,84.606,0.694,0.0,0.0,0.0,912.115,T_aRHv_ap_aSW_directSW_diffuseLW_in,234.044,,,0.44,4.979,0,3.58,0,0,1,-67.015,0.0,-65.831,-1.184,0,0,0,0,0,0
2737,2019-02-28 05:30:00,0.0,-0.454,84.308,0.704,0.0,0.0,0.0,912.173,T_aRHv_ap_aSW_directSW_diffuseLW_in,233.758,,,0.44,4.981,0,3.58,0,0,1,-67.19,0.0,-66.117,-1.074,0,0,0,0,0,0
2738,2019-02-28 05:45:00,0.0,-0.4,84.01,0.714,0.0,0.0,0.0,912.231,T_aRHv_ap_aSW_directSW_diffuseLW_in,233.471,,,0.44,4.983,0,3.58,0,0,1,-67.363,0.0,-66.404,-0.959,0,0,0,0,0,0
2739,2019-02-28 06:00:00,0.0,-0.347,83.711,0.724,0.0,0.0,0.0,912.289,T_aRHv_ap_aSW_directSW_diffuseLW_in,233.184,,,0.44,4.985,0,3.58,0,0,1,-67.534,0.0,-66.691,-0.844,0,0,0,0,0,0
2740,2019-02-28 06:15:00,0.0,-0.222,83.374,0.731,3.316,3.081,0.0,912.335,T_aRHv_ap_aSW_directSW_diffuseLW_in,233.851,,,0.44,5.01,0,3.58,0,0,1,-62.411,4.158,-66.024,-0.545,0,0,0,0,0,0
2741,2019-02-28 06:30:00,0.035,-0.098,83.036,0.739,6.633,6.162,0.0,912.38,T_aRHv_ap_aSW_directSW_diffuseLW_in,234.518,,,0.44,5.035,0,3.58,0,0,1,-57.283,8.317,-65.357,-0.243,0,0,0,0,0,0
2742,2019-02-28 06:45:00,0.078,0.026,82.699,0.747,9.95,9.242,0.0,912.426,T_aRHv_ap_aSW_directSW_diffuseLW_in,235.185,,,0.44,5.06,0,3.58,0,0,1,-52.149,12.475,-64.69,0.065,0,0,0,0,0,0
2743,2019-02-28 07:00:00,0.121,0.15,82.361,0.755,13.266,12.323,0.0,912.471,T_aRHv_ap_aSW_directSW_diffuseLW_in,235.852,,,0.439,5.085,0,3.58,0,0,1,-47.009,16.633,-64.023,0.381,0,0,0,0,0,0
2744,2019-02-28 07:15:00,0.163,0.778,81.507,0.754,38.246,22.332,0.0,912.514,T_aRHv_ap_aSW_directSW_diffuseLW_in,236.192,,,0.439,5.267,0,3.58,0,0,1,-22.336,39.376,-63.683,1.971,0,0,0,0,0,0
2745,2019-02-28 07:30:00,0.204,1.405,80.652,0.754,63.226,32.341,0.0,912.556,T_aRHv_ap_aSW_directSW_diffuseLW_in,236.533,,,0.439,5.452,0,0.0,0,0,1,2.337,62.119,-63.342,3.56,0,0,0,0,0,0
2746,2019-02-28 07:45:00,0.244,2.032,79.797,0.754,88.207,42.35,0.0,912.598,T_aRHv_ap_aSW_directSW_diffuseLW_in,236.874,,,0.439,5.643,0,0.0,0,0,1,27.01,84.862,-63.001,5.149,0,0,0,0,0,0
2747,2019-02-28 08:00:00,0.283,2.66,78.943,0.754,113.187,52.359,0.0,912.64,T_aRHv_ap_aSW_directSW_diffuseLW_in,237.214,,,0.439,5.838,0,0.0,0,0,1,51.684,107.605,-62.661,6.74,0,0,0,0,0,0
2748,2019-02-28 08:15:00,0.321,3.412,77.652,0.739,148.769,58.156,0.0,912.593,T_aRHv_ap_aSW_directSW_diffuseLW_in,237.758,,,0.439,6.057,0,0.0,0,0,1,80.858,134.501,-62.117,8.473,0,0,0,0,0,0
2749,2019-02-28 08:30:00,0.357,4.164,76.362,0.724,184.35,63.954,0.0,912.545,T_aRHv_ap_aSW_directSW_diffuseLW_in,238.302,,,0.439,6.281,0,0.0,0,0,1,109.955,161.398,-61.573,10.13,0,0,0,0,0,0
2750,2019-02-28 08:45:00,0.392,4.917,75.072,0.71,219.932,69.751,0.0,912.497,T_aRHv_ap_aSW_directSW_diffuseLW_in,238.846,,,0.439,6.51,0,0.0,0,0,1,138.996,188.294,-61.029,11.73,0,0,0,0,0,0
2751,2019-02-28 09:00:00,0.425,5.669,73.781,0.695,255.514,75.548,0.0,912.449,T_aRHv_ap_aSW_directSW_diffuseLW_in,239.39,,,0.439,6.742,0,0.0,0,0,1,167.943,215.19,-60.485,13.238,0,0,0,0,0,0
2752,2019-02-28 09:15:00,0.456,6.114,72.282,0.649,287.263,78.816,0.0,912.467,T_aRHv_ap_aSW_directSW_diffuseLW_in,240.546,,,0.439,6.811,0,0.0,0,0,1,191.955,237.951,-59.329,13.332,0,0,0,0,0,0
2753,2019-02-28 09:30:00,0.485,6.56,70.783,0.604,319.012,82.083,0.0,912.485,T_aRHv_ap_aSW_directSW_diffuseLW_in,241.703,,,0.439,6.879,0,0.0,0,0,1,215.853,260.712,-58.172,13.313,0,0,0,0,0,0
2754,2019-02-28 09:45:00,0.511,7.005,69.284,0.558,350.76,85.35,0.0,912.503,T_aRHv_ap_aSW_directSW_diffuseLW_in,242.86,,,0.438,6.942,0,0.0,0,0,1,239.591,283.472,-57.015,13.134,0,0,0,0,0,0
2755,2019-02-28 10:00:00,0.535,7.45,67.785,0.513,382.509,88.618,0.0,912.522,T_aRHv_ap_aSW_directSW_diffuseLW_in,244.016,,,0.438,7.003,0,0.0,0,0,1,263.216,306.233,-55.859,12.842,0,0,0,0,0,0
2756,2019-02-28 10:15:00,0.556,7.898,66.539,0.55,402.036,91.872,0.0,912.503,T_aRHv_ap_aSW_directSW_diffuseLW_in,245.47,,,0.438,7.087,0,0.0,0,0,1,281.231,321.04,-54.405,14.596,0,0,0,0,0,0
2757,2019-02-28 10:30:00,0.575,8.347,65.293,0.588,421.564,95.126,0.0,912.484,T_aRHv_ap_aSW_directSW_diffuseLW_in,246.925,,,0.438,7.17,0,0.0,0,0,1,299.39,335.849,-52.95,16.491,0,0,0,0,0,0
2758,2019-02-28 10:45:00,0.59,8.795,64.048,0.625,441.091,98.38,0.0,912.465,T_aRHv_ap_aSW_directSW_diffuseLW_in,248.38,,,0.438,7.251,0,0.0,0,0,1,317.631,350.656,-51.495,18.469,0,0,0,0,0,0
2759,2019-02-28 11:00:00,0.602,9.244,62.802,0.663,460.618,101.634,0.0,912.446,T_aRHv_ap_aSW_directSW_diffuseLW_in,249.834,,,0.438,7.328,0,0.0,0,0,1,336.015,365.464,-50.041,20.592,0,0,0,0,0,0
2760,2019-02-28 11:15:00,0.61,9.53,62.08,0.689,469.888,102.262,0.0,912.333,T_aRHv_ap_aSW_directSW_diffuseLW_in,250.959,,,0.438,7.385,0,0.0,0,0,1,345.041,371.898,-48.916,22.059,0,0,0,0,0,0
2761,2019-02-28 11:30:00,0.615,9.816,61.359,0.716,479.158,102.889,0.0,912.219,T_aRHv_ap_aSW_directSW_diffuseLW_in,252.084,,,0.438,7.441,0,0.0,0,0,1,354.148,378.331,-47.791,23.608,0,0,0,0,0,0
2762,2019-02-28 11:45:00,0.617,10.102,60.638,0.742,488.428,103.517,0.0,912.105,T_aRHv_ap_aSW_directSW_diffuseLW_in,253.21,,,0.438,7.496,0,0.0,0,0,1,363.275,384.764,-46.665,25.175,0,0,0,0,0,0
2763,2019-02-28 12:00:00,0.615,10.388,59.916,0.769,497.698,104.144,0.0,911.992,T_aRHv_ap_aSW_directSW_diffuseLW_in,254.335,,,0.438,7.55,0,0.0,0,0,1,372.484,391.197,-45.54,26.826,0,0,0,0,0,0
2764,2019-02-28 12:15:00,0.609,10.522,59.731,0.794,493.571,103.835,0.0,911.843,T_aRHv_ap_aSW_directSW_diffuseLW_in,254.682,,,0.438,7.594,0,0.0,0,0,1,371.173,388.314,-45.193,28.051,0,0,0,0,0,0
2765,2019-02-28 12:30:00,0.6,10.655,59.546,0.819,489.444,103.526,0.0,911.693,T_aRHv_ap_aSW_directSW_diffuseLW_in,255.029,,,0.437,7.638,0,0.0,0,0,1,369.88,385.431,-44.846,29.295,0,0,0,0,0,0
2766,2019-02-28 12:45:00,0.587,10.789,59.361,0.844,485.318,103.218,0.0,911.544,T_aRHv_ap_aSW_directSW_diffuseLW_in,255.376,,,0.437,7.682,0,0.0,0,0,1,368.614,382.548,-44.499,30.564,0,0,0,0,0,0
2767,2019-02-28 13:00:00,0.572,10.923,59.176,0.869,481.191,102.909,0.0,911.395,T_aRHv_ap_aSW_directSW_diffuseLW_in,255.723,,,0.437,7.727,0,0.0,0,0,1,367.369,379.665,-44.152,31.855,0,0,0,0,0,0
2768,2019-02-28 13:15:00,0.553,10.911,59.287,0.882,466.044,100.629,0.0,911.292,T_aRHv_ap_aSW_directSW_diffuseLW_in,255.56,,,0.437,7.735,0,0.0,0,0,1,356.316,368.337,-44.315,32.293,0,0,0,0,0,0
2769,2019-02-28 13:30:00,0.531,10.899,59.398,0.894,450.896,98.349,0.0,911.189,T_aRHv_ap_aSW_directSW_diffuseLW_in,255.396,,,0.437,7.744,0,0.0,0,0,1,345.223,357.009,-44.479,32.692,0,0,0,0,0,0
2770,2019-02-28 13:45:00,0.507,10.887,59.509,0.907,435.748,96.069,0.0,911.086,T_aRHv_ap_aSW_directSW_diffuseLW_in,255.232,,,0.437,7.752,0,0.0,0,0,1,334.166,345.681,-44.643,33.127,0,0,0,0,0,0
2771,2019-02-28 14:00:00,0.48,10.874,59.621,0.919,420.601,93.789,0.0,910.983,T_aRHv_ap_aSW_directSW_diffuseLW_in,255.069,,,0.437,7.76,0,0.0,0,0,1,323.07,334.354,-44.806,33.522,0,0,0,0,0,0
2772,2019-02-28 14:15:00,0.451,10.659,60.335,0.917,393.82,90.98,0.0,910.881,T_aRHv_ap_aSW_directSW_diffuseLW_in,254.686,,,0.437,7.741,0,0.0,0,0,1,302.715,315.12,-45.189,32.784,0,0,0,0,0,0
2773,2019-02-28 14:30:00,0.419,10.443,61.05,0.916,367.039,88.17,0.0,910.779,T_aRHv_ap_aSW_directSW_diffuseLW_in,254.302,,,0.437,7.721,0,0.0,0,0,1,282.394,295.886,-45.573,32.081,0,0,0,0,0,0
2774,2019-02-28 14:45:00,0.386,10.227,61.765,0.914,340.258,85.361,0.0,910.676,T_aRHv_ap_aSW_directSW_diffuseLW_in,253.918,,,0.437,7.699,0,0.0,0,0,1,262.041,276.652,-45.957,31.345,0,0,0,0,0,0
2775,2019-02-28 15:00:00,0.351,10.011,62.48,0.912,313.477,82.552,0.0,910.574,T_aRHv_ap_aSW_directSW_diffuseLW_in,253.535,,,0.437,7.677,0,0.0,0,0,1,241.692,257.419,-46.34,30.613,0,0,0,0,0,0
2776,2019-02-28 15:15:00,0.315,9.752,62.891,0.919,279.168,78.11,0.0,910.553,T_aRHv_ap_aSW_directSW_diffuseLW_in,252.788,,,0.436,7.594,0,0.0,0,0,1,215.193,232.231,-47.087,30.049,0,0,0,0,0,0
2777,2019-02-28 15:30:00,0.277,9.492,63.302,0.926,244.858,73.668,0.0,910.532,T_aRHv_ap_aSW_directSW_diffuseLW_in,252.04,,,0.436,7.511,0,0.0,0,0,1,188.677,207.042,-47.835,29.47,0,0,0,0,0,0
2778,2019-02-28 15:45:00,0.238,9.232,63.714,0.933,210.549,69.225,0.0,910.512,T_aRHv_ap_aSW_directSW_diffuseLW_in,251.292,,,0.436,7.429,0,0.0,0,0,1,162.149,181.853,-48.583,28.879,0,0,0,0,0,0
2779,2019-02-28 16:00:00,0.197,8.972,64.125,0.941,176.24,64.783,0.0,910.491,T_aRHv_ap_aSW_directSW_diffuseLW_in,250.545,,,0.436,7.347,0,0.0,0,0,1,135.641,156.665,-49.33,28.305,0,0,0,0,0,0
2780,2019-02-28 16:15:00,0.156,8.526,65.108,0.908,144.223,56.556,0.0,910.447,T_aRHv_ap_aSW_directSW_diffuseLW_in,249.067,,,0.436,7.237,0,0.0,0,0,1,105.653,130.506,-50.808,25.954,0,0,0,0,0,0
2781,2019-02-28 16:30:00,0.114,8.08,66.091,0.876,112.206,48.328,0.0,910.404,T_aRHv_ap_aSW_directSW_diffuseLW_in,247.59,,,0.436,7.127,0,0.0,0,0,1,75.791,104.347,-52.285,23.728,0,0,0,0,0,0
