,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in,DroneV,h_s,a,vp_a,cld,Discharge
199,2019-02-01 18:45:00,0.0,-0.2,94.2,0.6,0.0,0.0,0.0,879.7,1,295.406,,,0.35,5.67,0,3.58
200,2019-02-01 19:00:00,0.0,0.0,94.4,0.619,0.0,0.0,0.0,879.8,1,296.61,,,0.35,5.765,0,3.58
201,2019-02-01 19:15:00,0.0,0.0,94.4,0.626,0.0,0.0,0.0,879.9,1,296.412,,,0.35,5.765,0,3.58
202,2019-02-01 19:30:00,0.0,0.0,94.6,0.634,0.0,0.0,0.0,880.0,1,296.213,,,0.35,5.777,0,3.58
203,2019-02-01 19:45:00,0.0,0.0,94.6,0.642,0.0,0.0,0.0,879.9,1,296.014,,,0.35,5.777,0,3.58
204,2019-02-01 20:00:00,0.0,0.0,94.6,0.649,0.0,0.0,0.0,879.8,1,295.816,,,0.35,5.777,0,3.58
205,2019-02-01 20:15:00,0.0,0.0,94.7,0.638,0.0,0.0,0.0,879.5,1,294.726,,,0.35,5.783,0,3.58
206,2019-02-01 20:30:00,0.0,0.0,94.7,0.627,0.0,0.0,0.0,879.9,1,293.636,,,0.35,5.783,0,3.58
207,2019-02-01 20:45:00,0.0,0.0,94.7,0.615,0.0,0.0,0.0,879.9,1,292.547,,,0.35,5.783,0,3.58
208,2019-02-01 21:00:00,0.0,0.0,94.7,0.604,0.0,0.0,0.0,880.0,1,291.457,,,0.35,5.783,0,3.58
209,2019-02-01 21:15:00,0.0,0.0,94.7,0.573,0.0,0.0,0.0,879.8,1,290.988,,,0.35,5.783,0,3.58
210,2019-02-01 21:30:00,0.0,-0.2,94.7,0.541,0.0,0.0,0.0,879.9,1,290.519,,,0.35,5.7,0,3.58
211,2019-02-01 21:45:00,0.0,0.0,94.8,0.51,0.0,0.0,0.0,879.7,1,290.05,,,0.35,5.789,0,3.58
212,2019-02-01 22:00:00,0.0,0.0,94.9,0.478,0.0,0.0,0.0,879.7,1,289.581,,,0.35,5.796,0,3.58
213,2019-02-01 22:15:00,0.0,0.0,94.9,0.467,0.0,0.0,0.0,879.7,1,286.99,,,0.35,5.796,0,3.58
214,2019-02-01 22:30:00,0.0,-0.2,94.8,0.455,0.0,0.0,0.0,879.9,1,284.399,,,0.35,5.706,0,3.58
215,2019-02-01 22:45:00,0.0,-0.2,94.7,0.444,0.0,0.0,0.0,879.9,1,281.808,,,0.35,5.7,0,3.58
216,2019-02-01 23:00:00,0.0,0.0,94.9,0.433,0.0,0.0,0.0,879.9,1,279.217,,,0.35,5.796,0,3.58
217,2019-02-01 23:15:00,0.0,0.0,94.9,0.428,0.0,0.0,0.0,880.0,1,276.854,,,0.35,5.796,0,3.58
218,2019-02-01 23:30:00,0.0,0.0,94.9,0.423,0.0,0.0,0.0,880.3,1,274.49,,,0.35,5.796,0,3.58
219,2019-02-01 23:45:00,0.0,0.0,94.9,0.418,0.0,0.0,0.0,880.5,1,272.127,,,0.35,5.796,0,3.58
220,2019-02-02 00:00:00,0.0,0.0,94.8,0.413,0.0,0.0,0.0,880.5,1,269.764,,,0.35,5.789,0,3.58
221,2019-02-02 00:15:00,0.0,0.0,94.7,0.415,0.0,0.0,0.0,880.7,1,267.514,,,0.35,5.783,0,3.58
222,2019-02-02 00:30:00,0.0,-0.2,94.7,0.416,0.0,0.0,0.0,880.8,1,265.263,,,0.35,5.7,0,3.58
223,2019-02-02 00:45:00,0.0,0.0,94.7,0.417,0.0,0.0,0.0,880.5,1,263.012,,,0.35,5.783,0,3.58
224,2019-02-02 01:00:00,0.0,-0.2,94.3,0.418,0.0,0.0,0.0,880.1,1,260.762,,,0.35,5.676,0,3.58
225,2019-02-02 01:15:00,0.0,-0.3,94.2,0.422,0.0,0.0,0.0,880.0,1,260.129,,,0.35,5.628,0,3.58
226,2019-02-02 01:30:00,0.0,-0.4,94.2,0.426,0.0,0.0,0.0,880.4,1,259.496,,,0.35,5.587,0,3.58
227,2019-02-02 01:45:00,0.0,-0.3,94.7,0.43,0.0,0.0,0.0,880.5,1,258.864,,,0.35,5.658,0,3.58
228,2019-02-02 02:00:00,0.0,-0.3,94.6,0.434,0.0,0.0,0.0,880.4,1,258.231,,,0.35,5.652,0,3.58
229,2019-02-02 02:15:00,0.0,-0.4,94.6,0.454,0.0,0.0,0.0,880.6,1,260.819,,,0.35,5.611,0,3.58
230,2019-02-02 02:30:00,0.0,-0.4,94.7,0.473,0.0,0.0,0.0,880.5,1,263.406,,,0.35,5.617,0,3.58
231,2019-02-02 02:45:00,0.0,-0.4,94.6,0.492,0.0,0.0,0.0,880.5,1,265.994,,,0.35,5.611,0,3.58
232,2019-02-02 03:00:00,0.0,-0.9,93.6,0.512,0.0,0.0,0.0,880.3,1,268.582,,,0.35,5.352,0,3.58
233,2019-02-02 03:15:00,0.0,-1.2,93.0,0.491,0.0,0.0,0.0,880.4,1,268.18,,,0.35,5.202,0,3.58
234,2019-02-02 03:30:00,0.0,-1.2,93.9,0.471,0.0,0.0,0.0,880.5,1,267.779,,,0.35,5.253,0,3.58
235,2019-02-02 03:45:00,0.0,-1.1,93.9,0.451,0.0,0.0,0.0,880.6,1,267.378,,,0.35,5.291,0,3.58
236,2019-02-02 04:00:00,0.0,-1.3,93.0,0.431,0.0,0.0,0.0,880.7,1,266.976,,,0.35,5.164,0,3.58
237,2019-02-02 04:15:00,0.0,-1.2,93.5,0.41,0.0,0.0,0.0,881.0,1,268.571,,,0.35,5.23,0,3.58
238,2019-02-02 04:30:00,0.0,-1.4,92.9,0.389,0.0,0.0,0.0,881.0,1,270.167,,,0.35,5.121,0,3.58
239,2019-02-02 04:45:00,0.0,-1.7,93.5,0.369,0.0,0.0,0.0,881.3,1,271.762,,,0.35,5.041,0,3.58
240,2019-02-02 05:00:00,0.0,-2.0,92.6,0.348,0.0,0.0,0.0,881.4,1,273.357,,,0.35,4.883,0,3.58
241,2019-02-02 05:15:00,0.0,-2.5,92.4,0.336,0.0,0.0,0.0,881.6,1,274.797,,,0.35,4.695,0,3.58
242,2019-02-02 05:30:00,0.0,-2.7,92.0,0.323,0.0,0.0,0.0,881.8,1,276.237,,,0.35,4.606,0,3.58
243,2019-02-02 05:45:00,0.0,-3.0,91.6,0.311,0.0,0.0,0.0,882.1,1,277.677,,,0.35,4.484,0,3.58
244,2019-02-02 06:00:00,0.0,-3.3,90.8,0.299,0.0,0.0,0.0,882.3,1,279.117,,,0.35,4.347,0,3.58
245,2019-02-02 06:15:00,0.0,-3.4,91.9,0.297,0.0,0.0,0.0,882.5,1,273.593,,,0.35,4.366,0,3.58
246,2019-02-02 06:30:00,0.0,-3.5,91.8,0.295,0.0,0.0,0.0,882.6,1,268.068,,,0.35,4.329,0,3.58
247,2019-02-02 06:45:00,0.0,-3.5,92.9,0.293,0.0,0.0,0.0,882.8,1,262.544,,,0.35,4.381,0,3.58
248,2019-02-02 07:00:00,0.001,-3.5,92.5,0.291,0.0,0.0,0.0,882.9,1,257.019,,,0.35,4.362,0,3.58
249,2019-02-02 07:15:00,0.041,-3.8,91.4,0.289,0.062,6.397,0.0,883.1,1,262.46,,,0.35,4.214,0,3.58
250,2019-02-02 07:30:00,0.081,-4.0,90.5,0.287,0.124,12.794,0.0,883.2,1,267.902,,,0.35,4.11,0,3.58
251,2019-02-02 07:45:00,0.119,-4.1,90.8,0.286,0.187,19.191,0.0,883.4,1,273.343,,,0.35,4.093,0,3.58
252,2019-02-02 08:00:00,0.156,-4.0,91.9,0.284,0.249,25.588,0.0,883.5,1,278.784,,,0.35,4.174,0,3.58
253,2019-02-02 08:15:00,0.191,-3.8,91.7,0.281,3.486,35.093,0.0,883.6,1,278.199,,,0.35,4.228,0,3.58
254,2019-02-02 08:30:00,0.225,-3.6,93.0,0.277,6.724,44.598,0.0,883.8,1,277.614,,,0.35,4.353,0,3.58
255,2019-02-02 08:45:00,0.257,-3.6,91.2,0.274,9.961,54.103,0.0,883.9,1,277.029,,,0.35,4.269,0,3.58
256,2019-02-02 09:00:00,0.288,-3.9,91.2,0.27,13.198,63.608,0.0,884.0,1,276.444,,,0.35,4.174,0,3.58
257,2019-02-02 09:15:00,0.316,-3.7,92.6,0.276,21.486,80.656,0.0,884.2,1,273.491,,,0.35,4.302,0,3.58
258,2019-02-02 09:30:00,0.342,-2.9,93.3,0.282,29.774,97.704,0.0,884.3,1,270.538,,,0.35,4.602,0,3.58
259,2019-02-02 09:45:00,0.367,-0.9,85.0,0.288,38.063,114.753,0.0,884.3,1,267.586,,,0.35,4.861,0,3.58
260,2019-02-02 10:00:00,0.388,1.2,80.9,0.294,46.351,131.801,0.0,884.2,1,264.633,,,0.35,5.389,0,3.58
261,2019-02-02 10:15:00,0.408,0.9,80.4,0.248,46.421,145.184,0.0,884.1,1,265.891,,,0.35,5.241,0,3.58
262,2019-02-02 10:30:00,0.424,0.7,81.2,0.201,46.491,158.566,0.0,884.2,1,267.148,,,0.35,5.217,0,3.58
263,2019-02-02 10:45:00,0.438,0.9,83.8,0.155,46.561,171.949,0.0,884.2,1,268.406,,,0.35,5.463,0,3.58
264,2019-02-02 11:00:00,0.448,1.2,85.9,0.108,46.631,185.332,0.0,884.2,1,269.664,,,0.35,5.722,0,3.58
265,2019-02-02 11:15:00,0.456,0.9,85.1,0.144,77.443,188.028,0.0,884.3,1,263.967,,,0.35,5.547,0,3.58
266,2019-02-02 11:30:00,0.461,0.8,88.6,0.18,108.256,190.724,0.0,884.3,1,258.27,,,0.35,5.734,0,3.58
267,2019-02-02 11:45:00,0.462,0.9,89.6,0.216,139.068,193.421,0.0,884.4,1,252.573,,,0.35,5.841,0,3.58
268,2019-02-02 12:00:00,0.461,1.0,88.7,0.252,169.88,196.117,0.0,884.5,1,246.876,,,0.35,5.824,0,3.58
269,2019-02-02 12:15:00,0.456,0.4,93.4,0.267,180.813,190.3,0.0,884.5,1,247.112,,,0.35,5.872,0,3.58
270,2019-02-02 12:30:00,0.448,0.6,92.4,0.282,191.746,184.483,0.0,884.8,1,247.348,,,0.35,5.894,0,3.58
271,2019-02-02 12:45:00,0.437,0.7,92.3,0.296,202.68,178.665,0.0,884.9,1,247.584,,,0.35,5.93,0,3.58
272,2019-02-02 13:00:00,0.423,0.5,92.3,0.311,213.613,172.848,0.0,884.9,1,247.82,,,0.35,5.845,0,3.58
273,2019-02-02 13:15:00,0.407,1.2,90.6,0.318,189.397,168.348,0.0,885.0,1,249.963,,,0.35,6.035,0,3.58
274,2019-02-02 13:30:00,0.388,1.5,89.3,0.326,165.182,163.848,0.0,885.2,1,252.106,,,0.35,6.078,0,3.58
275,2019-02-02 13:45:00,0.366,0.8,90.8,0.333,140.966,159.347,0.0,885.3,1,254.248,,,0.35,5.876,0,3.58
276,2019-02-02 14:00:00,0.342,1.0,91.6,0.341,116.75,154.847,0.0,885.2,1,256.391,,,0.35,6.014,0,3.58
277,2019-02-02 14:15:00,0.315,1.0,91.6,0.362,103.122,150.549,0.0,885.3,1,256.197,,,0.35,6.014,0,3.58
278,2019-02-02 14:30:00,0.287,0.7,92.2,0.383,89.494,146.25,0.0,885.5,1,256.003,,,0.35,5.924,0,3.58
279,2019-02-02 14:45:00,0.256,0.6,93.4,0.405,75.867,141.952,0.0,885.6,1,255.809,,,0.35,5.958,0,3.58
280,2019-02-02 15:00:00,0.224,0.8,94.1,0.426,62.239,137.654,0.0,885.9,1,255.615,,,0.35,6.09,0,3.58
281,2019-02-02 15:15:00,0.19,0.7,93.2,0.425,47.765,118.654,0.0,886.0,1,259.315,,,0.35,5.988,0,3.58
282,2019-02-02 15:30:00,0.154,0.5,92.6,0.425,33.292,99.653,0.0,886.2,1,263.016,,,0.35,5.864,0,3.58
283,2019-02-02 15:45:00,0.117,0.5,92.5,0.424,18.818,80.652,0.0,886.4,1,266.716,,,0.35,5.858,0,3.58
284,2019-02-02 16:00:00,0.079,0.2,93.3,0.423,4.344,61.652,0.0,886.4,1,270.416,,,0.35,5.781,0,3.58
285,2019-02-02 16:15:00,0.04,0.1,93.9,0.404,3.277,47.674,0.0,886.4,1,272.989,,,0.35,5.776,0,3.58
286,2019-02-02 16:30:00,0.0,0.1,94.5,0.386,2.209,33.695,0.0,886.7,1,275.562,,,0.35,5.813,0,3.58
287,2019-02-02 16:45:00,0.0,0.2,94.6,0.367,1.141,19.717,0.0,886.9,1,278.134,,,0.35,5.862,0,3.58
288,2019-02-02 17:00:00,0.0,0.1,94.5,0.348,0.074,5.739,0.0,887.1,1,280.707,,,0.35,5.813,0,3.58
289,2019-02-02 17:15:00,0.0,0.1,94.8,0.341,0.055,4.304,0.0,887.4,1,283.088,,,0.35,5.832,0,3.58
290,2019-02-02 17:30:00,0.0,0.0,94.3,0.333,0.037,2.87,0.0,887.8,1,285.47,,,0.35,5.759,0,3.58
291,2019-02-02 17:45:00,0.0,-0.4,94.5,0.326,0.019,1.435,0.0,887.9,1,287.852,,,0.35,5.605,0,3.58
292,2019-02-02 18:00:00,0.0,-0.4,94.7,0.319,0.0,0.0,0.0,888.2,1,290.233,,,0.35,5.617,0,3.58
293,2019-02-02 18:15:00,0.0,-0.3,94.9,0.312,0.0,0.0,0.0,888.4,1,290.366,,,0.35,5.67,0,3.58
294,2019-02-02 18:30:00,0.0,0.0,95.1,0.306,0.0,0.0,0.0,888.6,1,290.5,,,0.35,5.808,0,3.58
295,2019-02-02 18:45:00,0.0,0.0,94.9,0.299,0.0,0.0,0.0,888.9,1,290.634,,,0.35,5.796,0,3.58
296,2019-02-02 19:00:00,0.0,0.0,94.5,0.293,0.0,0.0,0.0,888.9,1,290.767,,,0.35,5.771,0,3.58
297,2019-02-02 19:15:00,0.0,0.0,93.6,0.313,0.0,0.0,0.0,889.1,1,292.098,,,0.35,5.716,0,3.58
298,2019-02-02 19:30:00,0.0,0.0,93.5,0.333,0.0,0.0,0.0,889.3,1,293.429,,,0.35,5.71,0,3.58
299,2019-02-02 19:45:00,0.0,0.0,93.1,0.354,0.0,0.0,0.0,889.4,1,294.761,,,0.35,5.686,0,3.58
300,2019-02-02 20:00:00,0.0,0.0,93.5,0.374,0.0,0.0,0.0,889.5,1,296.092,,,0.35,5.71,0,3.58
301,2019-02-02 20:15:00,0.0,0.0,92.5,0.378,0.0,0.0,0.0,889.7,1,297.411,,,0.35,5.649,0,3.58
302,2019-02-02 20:30:00,0.0,0.0,92.8,0.383,0.0,0.0,0.0,889.7,1,298.73,,,0.35,5.667,0,3.58
303,2019-02-02 20:45:00,0.0,0.0,92.7,0.387,0.0,0.0,0.0,889.9,1,300.048,,,0.35,5.661,0,3.58
304,2019-02-02 21:00:00,0.0,0.0,93.2,0.391,0.0,0.0,0.0,890.0,1,301.367,,,0.35,5.692,0,3.58
305,2019-02-02 21:15:00,0.0,0.0,92.8,0.433,0.0,0.0,0.0,890.1,1,301.507,,,0.35,5.667,0,3.58
306,2019-02-02 21:30:00,0.0,0.0,92.5,0.475,0.0,0.0,0.0,890.2,1,301.648,,,0.35,5.649,0,3.58
307,2019-02-02 21:45:00,0.0,0.0,92.7,0.517,0.0,0.0,0.0,890.2,1,301.788,,,0.35,5.661,0,3.58
308,2019-02-02 22:00:00,0.0,-0.2,93.5,0.559,0.0,0.0,0.0,890.3,1,301.928,,,0.35,5.627,0,3.58
309,2019-02-02 22:15:00,0.0,-0.2,94.1,0.527,0.0,0.0,0.0,890.4,1,302.098,,,0.35,5.664,0,3.58
310,2019-02-02 22:30:00,0.0,-0.2,93.9,0.495,0.0,0.0,0.0,890.5,1,302.268,,,0.35,5.652,0,3.58
311,2019-02-02 22:45:00,0.0,-0.2,93.7,0.462,0.0,0.0,0.0,890.6,1,302.438,,,0.35,5.64,0,3.58
312,2019-02-02 23:00:00,0.0,-0.2,93.8,0.43,0.0,0.0,0.0,890.8,1,302.608,,,0.35,5.646,0,3.58
313,2019-02-02 23:15:00,0.0,-0.3,94.0,0.419,0.0,0.0,0.0,891.1,1,302.313,,,0.35,5.616,0,3.58
314,2019-02-02 23:30:00,0.0,-0.3,93.9,0.409,0.0,0.0,0.0,891.2,1,302.018,,,0.35,5.61,0,3.58
315,2019-02-02 23:45:00,0.0,-0.4,93.4,0.398,0.0,0.0,0.0,891.3,1,301.723,,,0.35,5.54,0,3.58
316,2019-02-03 00:00:00,0.0,-0.5,93.6,0.388,0.0,0.0,0.0,891.5,1,301.428,,,0.35,5.511,0,3.58
317,2019-02-03 00:15:00,0.0,-0.6,93.7,0.399,0.0,0.0,0.0,891.7,1,301.414,,,0.35,5.477,0,3.58
318,2019-02-03 00:30:00,0.0,-0.6,93.8,0.411,0.0,0.0,0.0,891.8,1,301.4,,,0.35,5.483,0,3.58
319,2019-02-03 00:45:00,0.0,-0.7,93.7,0.423,0.0,0.0,0.0,891.9,1,301.385,,,0.35,5.437,0,3.58
320,2019-02-03 01:00:00,0.0,-0.8,93.6,0.434,0.0,0.0,0.0,892.1,1,301.371,,,0.35,5.392,0,3.58
321,2019-02-03 01:15:00,0.0,-0.8,93.5,0.427,0.0,0.0,0.0,892.2,1,300.485,,,0.35,5.386,0,3.58
322,2019-02-03 01:30:00,0.0,-0.9,93.2,0.42,0.0,0.0,0.0,892.3,1,299.598,,,0.35,5.33,0,3.58
323,2019-02-03 01:45:00,0.0,-0.9,93.0,0.413,0.0,0.0,0.0,892.5,1,298.712,,,0.35,5.318,0,3.58
324,2019-02-03 02:00:00,0.0,-0.9,93.1,0.406,0.0,0.0,0.0,892.6,1,297.826,,,0.35,5.324,0,3.58
325,2019-02-03 02:15:00,0.0,-1.0,92.8,0.41,0.0,0.0,0.9,892.7,1,297.367,,,0.35,5.268,0,3.58
326,2019-02-03 02:30:00,0.0,-1.0,92.7,0.414,0.0,0.0,0.0,892.8,1,296.908,,,0.35,5.262,0,3.58
327,2019-02-03 02:45:00,0.0,-1.1,92.5,0.418,0.0,0.0,0.0,893.2,1,296.45,,,0.35,5.212,0,3.58
328,2019-02-03 03:00:00,0.0,-1.1,92.8,0.421,0.0,0.0,0.0,893.4,1,295.991,,,0.35,5.229,0,3.58
329,2019-02-03 03:15:00,0.0,-1.1,92.5,0.437,0.0,0.0,0.0,893.6,1,296.234,,,0.35,5.212,0,3.58
330,2019-02-03 03:30:00,0.0,-1.1,92.7,0.452,0.0,0.0,0.9,893.7,1,296.476,,,0.35,5.224,0,3.58
331,2019-02-03 03:45:00,0.0,-1.1,93.0,0.468,0.0,0.0,0.0,893.9,1,296.718,,,0.35,5.241,0,3.58
332,2019-02-03 04:00:00,0.0,-1.2,93.3,0.483,0.0,0.0,0.0,894.2,1,296.961,,,0.35,5.219,0,3.58
333,2019-02-03 04:15:00,0.0,-1.2,93.2,0.462,0.0,0.0,0.0,894.5,1,296.44,,,0.35,5.213,0,3.58
334,2019-02-03 04:30:00,0.0,-1.2,93.3,0.442,0.0,0.0,0.0,894.7,1,295.919,,,0.35,5.219,0,3.58
335,2019-02-03 04:45:00,0.0,-1.3,92.7,0.421,0.0,0.0,0.0,894.9,1,295.398,,,0.35,5.147,0,3.58
336,2019-02-03 05:00:00,0.0,-1.5,92.0,0.401,0.0,0.0,0.0,895.1,1,294.877,,,0.35,5.034,0,3.58
337,2019-02-03 05:15:00,0.0,-1.6,91.4,0.405,0.0,0.0,0.0,895.2,1,295.244,,,0.35,4.964,0,3.58
338,2019-02-03 05:30:00,0.0,-1.7,91.7,0.409,0.0,0.0,0.0,895.3,1,295.61,,,0.35,4.944,0,3.58
339,2019-02-03 05:45:00,0.0,-1.7,92.4,0.413,0.0,0.0,0.0,895.5,1,295.977,,,0.35,4.982,0,3.58
340,2019-02-03 06:00:00,0.0,-1.7,92.7,0.417,0.0,0.0,0.0,895.7,1,296.344,,,0.35,4.998,0,3.58
341,2019-02-03 06:15:00,0.0,-1.7,92.8,0.422,0.0,0.002,0.0,895.9,1,294.829,,,0.35,5.003,0,3.58
342,2019-02-03 06:30:00,0.0,-1.7,92.9,0.427,0.0,0.004,0.0,896.1,1,293.314,,,0.35,5.009,0,3.58
343,2019-02-03 06:45:00,0.0,-1.7,93.1,0.433,0.0,0.006,0.0,896.3,1,291.799,,,0.35,5.019,0,3.58
344,2019-02-03 07:00:00,0.005,-1.8,93.0,0.438,0.0,0.008,0.0,896.7,1,290.284,,,0.35,4.977,0,3.58
345,2019-02-03 07:15:00,0.045,-1.8,92.8,0.442,0.079,2.66,0.0,897.0,1,291.125,,,0.35,4.967,0,3.58
346,2019-02-03 07:30:00,0.084,-1.8,92.4,0.446,0.158,5.312,0.0,897.4,1,291.966,,,0.35,4.945,0,3.58
347,2019-02-03 07:45:00,0.123,-1.8,92.0,0.45,0.238,7.963,0.0,897.8,1,292.806,,,0.35,4.924,0,3.58
348,2019-02-03 08:00:00,0.159,-1.8,92.5,0.454,0.317,10.615,0.9,898.0,1,293.647,,,0.35,4.95,0,3.58
349,2019-02-03 08:15:00,0.195,-1.8,92.6,0.479,0.414,19.945,0.9,898.3,1,293.323,,,0.35,4.956,0,3.58
350,2019-02-03 08:30:00,0.229,-1.8,92.6,0.503,0.511,29.276,0.9,898.6,1,293.0,,,0.35,4.956,0,3.58
351,2019-02-03 08:45:00,0.261,-1.8,92.2,0.528,0.608,38.606,0.0,898.8,1,292.676,,,0.35,4.934,0,3.58
352,2019-02-03 09:00:00,0.292,-1.7,91.9,0.553,0.705,47.936,0.0,899.0,1,292.352,,,0.35,4.955,0,3.58
353,2019-02-03 09:15:00,0.32,-1.7,91.5,0.578,0.602,58.145,0.0,899.2,1,292.924,,,0.35,4.933,0,3.58
354,2019-02-03 09:30:00,0.347,-1.7,91.9,0.604,0.499,68.354,0.0,899.5,1,293.495,,,0.35,4.955,0,3.58
355,2019-02-03 09:45:00,0.371,-1.5,91.3,0.63,0.396,78.564,0.0,899.7,1,294.066,,,0.35,4.996,0,3.58
356,2019-02-03 10:00:00,0.393,-1.5,91.7,0.656,0.293,88.773,0.0,899.9,1,294.638,,,0.35,5.017,0,3.58
357,2019-02-03 10:15:00,0.412,-1.6,91.6,0.656,0.22,92.225,0.0,900.2,1,293.894,,,0.35,4.975,0,3.58
358,2019-02-03 10:30:00,0.429,-1.5,91.6,0.657,0.146,95.677,0.0,900.4,1,293.15,,,0.35,5.012,0,3.58
359,2019-02-03 10:45:00,0.443,-1.5,91.6,0.657,0.073,99.129,0.0,900.7,1,292.407,,,0.35,5.012,0,3.58
360,2019-02-03 11:00:00,0.453,-1.6,90.7,0.657,0.0,102.581,0.0,900.9,1,291.663,,,0.35,4.926,0,3.58
361,2019-02-03 11:15:00,0.461,-1.8,91.0,0.652,0.362,104.126,0.0,901.1,1,291.956,,,0.35,4.87,0,3.58
362,2019-02-03 11:30:00,0.466,-1.8,91.6,0.647,0.724,105.67,0.0,901.3,1,292.249,,,0.35,4.902,0,3.58
363,2019-02-03 11:45:00,0.467,-1.7,91.7,0.642,1.086,107.215,0.0,901.5,1,292.541,,,0.35,4.944,0,3.58
364,2019-02-03 12:00:00,0.466,-1.7,89.8,0.637,1.448,108.76,0.0,901.6,1,292.834,,,0.35,4.842,0,3.58
365,2019-02-03 12:15:00,0.461,-1.7,90.3,0.638,3.037,116.328,0.0,901.7,1,291.302,,,0.35,4.869,0,3.58
366,2019-02-03 12:30:00,0.453,-1.8,90.9,0.64,4.626,123.896,0.0,901.8,1,289.77,,,0.35,4.865,0,3.58
367,2019-02-03 12:45:00,0.442,-1.8,91.3,0.641,6.216,131.463,0.0,902.1,1,288.237,,,0.35,4.886,0,3.58
368,2019-02-03 13:00:00,0.429,-1.9,90.9,0.642,7.805,139.031,0.0,902.4,1,286.705,,,0.35,4.829,0,3.58
369,2019-02-03 13:15:00,0.412,-1.9,89.3,0.653,6.914,138.759,0.0,902.5,1,285.746,,,0.35,4.744,0,3.58
370,2019-02-03 13:30:00,0.393,-1.6,89.4,0.664,6.024,138.486,0.0,902.7,1,284.786,,,0.35,4.856,0,3.58
371,2019-02-03 13:45:00,0.371,-1.6,88.5,0.675,5.133,138.214,0.0,903.0,1,283.827,,,0.35,4.807,0,3.58
372,2019-02-03 14:00:00,0.346,-1.7,88.4,0.686,4.242,137.942,0.0,903.3,1,282.868,,,0.35,4.766,0,3.58
373,2019-02-03 14:15:00,0.32,-1.6,88.3,0.671,6.523,123.069,0.0,903.5,1,282.161,,,0.35,4.796,0,3.58
374,2019-02-03 14:30:00,0.291,-1.6,88.9,0.655,8.804,108.196,0.0,903.8,1,281.454,,,0.35,4.829,0,3.58
375,2019-02-03 14:45:00,0.261,-1.9,89.1,0.639,11.086,93.323,0.0,904.1,1,280.748,,,0.35,4.733,0,3.58
376,2019-02-03 15:00:00,0.228,-2.1,88.1,0.624,13.367,78.45,0.0,904.3,1,280.041,,,0.35,4.611,0,3.58
377,2019-02-03 15:15:00,0.194,-2.3,88.7,0.634,11.0,68.744,0.0,904.6,1,280.15,,,0.35,4.575,0,3.58
378,2019-02-03 15:30:00,0.159,-2.8,90.5,0.644,8.632,59.038,0.0,904.8,1,280.258,,,0.35,4.497,0,3.58
379,2019-02-03 15:45:00,0.122,-2.9,91.3,0.654,6.264,49.331,0.0,905.1,1,280.367,,,0.35,4.503,0,3.58
380,2019-02-03 16:00:00,0.084,-3.0,91.4,0.664,3.897,39.625,0.0,905.3,1,280.475,,,0.35,4.474,0,3.58
381,2019-02-03 16:15:00,0.044,-3.0,91.6,0.672,3.153,30.931,0.0,905.4,1,279.787,,,0.35,4.484,0,3.58
382,2019-02-03 16:30:00,0.004,-3.0,90.0,0.681,2.409,22.236,0.0,905.8,1,279.098,,,0.35,4.406,0,3.58
383,2019-02-03 16:45:00,0.0,-3.0,89.7,0.69,1.665,13.542,0.0,906.1,1,278.41,,,0.35,4.391,0,3.58
384,2019-02-03 17:00:00,0.0,-3.2,89.3,0.698,0.921,4.848,0.0,906.4,1,277.721,,,0.35,4.307,0,3.58
385,2019-02-03 17:15:00,0.0,-3.2,89.4,0.674,0.691,3.636,0.0,906.7,1,277.888,,,0.35,4.312,0,3.58
386,2019-02-03 17:30:00,0.0,-3.2,90.1,0.649,0.46,2.424,0.0,907.1,1,278.055,,,0.35,4.345,0,3.58
387,2019-02-03 17:45:00,0.0,-3.3,87.8,0.625,0.23,1.212,0.0,907.4,1,278.222,,,0.35,4.203,0,3.58
388,2019-02-03 18:00:00,0.0,-3.4,88.4,0.6,0.0,0.0,0.0,907.6,1,278.389,,,0.35,4.2,0,3.58
389,2019-02-03 18:15:00,0.0,-3.5,88.7,0.605,0.0,0.0,0.0,907.9,1,274.973,,,0.35,4.183,0,3.58
390,2019-02-03 18:30:00,0.0,-3.6,89.8,0.611,0.0,0.0,0.0,908.3,1,271.558,,,0.35,4.203,0,3.58
391,2019-02-03 18:45:00,0.0,-3.6,90.7,0.616,0.0,0.0,0.0,908.5,1,268.142,,,0.35,4.245,0,3.58
392,2019-02-03 19:00:00,0.0,-3.6,90.4,0.622,0.0,0.0,0.0,908.8,1,264.726,,,0.35,4.231,0,3.58
393,2019-02-03 19:15:00,0.0,-3.6,89.5,0.6,0.0,0.0,0.0,909.0,1,266.145,,,0.35,4.189,0,3.58
394,2019-02-03 19:30:00,0.0,-3.6,87.9,0.578,0.0,0.0,0.0,909.2,1,267.564,,,0.35,4.114,0,3.58
395,2019-02-03 19:45:00,0.0,-3.6,86.8,0.556,0.0,0.0,0.0,909.4,1,268.982,,,0.35,4.063,0,3.58
396,2019-02-03 20:00:00,0.0,-3.5,88.5,0.534,0.0,0.0,0.0,909.6,1,270.401,,,0.35,4.173,0,3.58
397,2019-02-03 20:15:00,0.0,-3.6,89.7,0.519,0.0,0.0,0.0,909.7,1,266.095,,,0.35,4.198,0,3.58
