time,Discharge,temp,RH,wind,SW_global,ppt,press
2022-07-01 23:00:00,30,-0.9,55.0,0.0,0,0.0,548.924
2022-07-02 00:00:00,30,-2.3,81.0,2.3,0,0.0,548.924
2022-07-02 01:00:00,30,-2.6,79.0,1.1,0,0.0,548.924
2022-07-02 02:00:00,30,-3.2,81.0,1.0,0,0.0,548.924
2022-07-02 03:00:00,30,-2.5,69.0,0.0,0,0.0,548.924
2022-07-02 04:00:00,30,-3.9,85.0,0.0,0,0.0,548.924
2022-07-02 05:00:00,30,-4.7,86.0,1.1,0,0.0,548.924
2022-07-02 06:00:00,30,-4.5,82.0,0.0,0,0.0,548.924
2022-07-02 07:00:00,30,-4.5,82.0,2.1,0,0.0,548.924
2022-07-02 08:00:00,30,-3.4,71.0,0.3,0,0.0,548.924
2022-07-02 09:00:00,30,0.8,58.0,4.0,0,0.0,548.924
2022-07-02 10:00:00,30,3.2,36.0,4.0,0,0.0,548.924
2022-07-02 11:00:00,30,4.4,28.0,4.1,0,0.0,548.924
2022-07-02 12:00:00,30,5.3,25.0,3.6,0,0.0,548.924
2022-07-02 13:00:00,30,6.0,23.0,5.4,0,0.0,548.924
2022-07-02 14:00:00,30,6.6,17.0,5.5,0,0.0,548.924
2022-07-02 15:00:00,30,6.7,16.0,5.6,0,0.0,548.924
2022-07-02 16:00:00,30,6.2,17.0,5.1,0,0.0,548.924
2022-07-02 17:00:00,30,5.5,21.0,4.8,0,0.0,548.924
2022-07-02 18:00:00,30,4.9,25.0,4.3,0,0.0,548.924
2022-07-02 19:00:00,30,2.4,32.0,4.9,0,0.0,548.924
2022-07-02 20:00:00,30,-1.1,42.0,3.0,0,0.0,548.924
2022-07-02 21:00:00,30,-1.7,38.0,1.1,0,0.0,548.924
2022-07-02 22:00:00,30,-3.5,45.0,2.6,0,0.0,548.924
2022-07-02 23:00:00,30,-4.1,50.0,3.0,0,0.0,548.924
2022-07-03 00:00:00,30,-2.6,45.0,2.2,0,0.0,548.924
2022-07-03 01:00:00,30,-2.3,33.0,2.7,0,0.0,548.924
2022-07-03 02:00:00,30,-1.7,32.0,2.1,0,0.0,548.924
2022-07-03 03:00:00,30,-2.0,32.0,2.6,0,0.0,548.924
2022-07-03 04:00:00,30,-4.3,41.0,0.5,0,0.0,548.924
2022-07-03 05:00:00,30,-4.3,41.0,1.0,0,0.0,548.924
2022-07-03 06:00:00,30,-3.8,35.0,1.0,0,0.0,548.924
2022-07-03 07:00:00,30,-4.4,40.0,0.0,0,0.0,548.924
2022-07-03 08:00:00,30,-3.4,30.0,0.1,0,0.0,548.924
2022-07-03 09:00:00,30,0.2,25.0,2.1,0,0.0,548.924
2022-07-03 10:00:00,30,2.4,21.0,4.5,0,0.0,548.924
2022-07-03 11:00:00,30,3.5,20.0,4.3,0,0.0,548.924
2022-07-03 12:00:00,30,4.5,18.0,4.9,0,0.0,548.924
2022-07-03 13:00:00,30,5.4,18.0,5.9,0,0.0,548.924
2022-07-03 14:00:00,30,5.3,21.0,7.1,0,0.0,548.924
2022-07-03 15:00:00,30,5.6,22.0,7.2,0,0.0,548.924
2022-07-03 16:00:00,30,5.1,23.0,7.9,0,0.0,548.924
2022-07-03 17:00:00,30,5.1,25.0,5.9,0,0.0,548.924
2022-07-03 18:00:00,30,4.3,27.0,2.5,0,0.0,548.924
2022-07-03 19:00:00,30,2.1,34.0,3.6,0,0.0,548.924
2022-07-03 20:00:00,30,-0.2,45.0,2.1,0,0.0,548.924
2022-07-03 21:00:00,30,-1.9,53.0,1.8,0,0.0,548.924
2022-07-03 22:00:00,30,-2.4,60.0,0.2,0,0.0,548.924
2022-07-03 23:00:00,30,-1.2,54.0,0.0,0,0.0,548.924
2022-07-04 00:00:00,30,-1.8,60.0,1.5,0,0.0,548.924
2022-07-04 01:00:00,30,-3.3,69.0,2.5,0,0.0,548.924
2022-07-04 02:00:00,30,-3.6,67.0,1.5,0,0.0,548.924
2022-07-04 03:00:00,30,-4.1,64.0,1.8,0,0.0,548.924
2022-07-04 04:00:00,30,-4.0,60.0,2.4,0,0.0,548.924
2022-07-04 05:00:00,30,-3.5,56.0,0.0,0,0.0,548.924
2022-07-04 06:00:00,30,-3.5,56.0,1.7,0,0.0,548.924
2022-07-04 07:00:00,30,-3.1,49.0,0.7,0,0.0,548.924
2022-07-04 08:00:00,30,-3.9,55.0,0.1,0,0.0,548.924
2022-07-04 09:00:00,30,-1.4,53.0,0.1,0,0.0,548.924
2022-07-04 10:00:00,30,1.9,43.0,1.7,0,0.0,548.924
2022-07-04 11:00:00,30,3.6,30.0,1.7,0,0.0,548.924
2022-07-04 12:00:00,30,5.0,26.0,2.0,0,0.0,548.924
2022-07-04 13:00:00,30,6.2,24.0,3.5,0,0.0,548.924
2022-07-04 14:00:00,30,6.6,22.0,2.3,0,0.0,548.924
2022-07-04 15:00:00,30,6.7,22.0,1.9,0,0.0,548.924
2022-07-04 16:00:00,30,6.6,21.0,5.2,0,0.0,548.924
2022-07-04 17:00:00,30,6.1,26.0,4.8,0,0.0,548.924
2022-07-04 18:00:00,30,4.7,29.0,3.7,0,0.0,548.924
2022-07-04 19:00:00,30,2.8,34.0,3.3,0,0.0,548.924
2022-07-04 20:00:00,30,0.6,40.0,2.7,0,0.0,548.924
2022-07-04 21:00:00,30,-0.6,45.0,2.5,0,0.0,548.924
2022-07-04 22:00:00,30,-0.9,46.0,1.7,0,0.0,548.924
2022-07-04 23:00:00,30,-2.3,54.0,0.4,0,0.0,548.924
2022-07-05 00:00:00,30,-2.6,66.0,2.7,0,0.0,548.924
2022-07-05 01:00:00,30,-2.0,65.0,2.5,0,0.0,548.924
2022-07-05 02:00:00,30,-3.1,75.0,0.8,0,0.0,548.924
2022-07-05 03:00:00,30,-2.9,59.0,0.6,0,0.0,548.924
2022-07-05 04:00:00,30,-3.9,69.0,0.0,0,0.0,548.924
2022-07-05 05:00:00,30,-3.5,67.0,0.5,0,0.0,548.924
2022-07-05 06:00:00,30,-4.8,79.0,0.0,0,0.0,548.924
2022-07-05 07:00:00,30,-4.0,65.0,0.1,0,0.0,548.924
2022-07-05 08:00:00,30,-3.1,46.0,0.0,0,0.0,548.924
2022-07-05 09:00:00,30,0.2,41.0,0.4,0,0.0,548.924
2022-07-05 10:00:00,30,2.3,34.0,1.3,0,0.0,548.924
2022-07-05 11:00:00,30,4.2,21.0,2.0,0,0.0,548.924
2022-07-05 12:00:00,30,6.0,18.0,5.4,0,0.0,548.924
2022-07-05 13:00:00,30,6.8,18.0,3.5,0,0.0,548.924
2022-07-05 14:00:00,30,7.0,20.0,4.2,0,0.0,548.924
2022-07-05 15:00:00,30,7.0,23.0,5.1,0,0.0,548.924
2022-07-05 16:00:00,30,6.8,26.0,5.5,0,0.0,548.924
2022-07-05 17:00:00,30,6.6,26.0,1.6,0,0.0,548.924
2022-07-05 18:00:00,30,6.0,28.0,2.2,0,0.0,548.924
2022-07-05 19:00:00,30,4.0,36.0,3.4,0,0.0,548.924
2022-07-05 20:00:00,30,1.5,45.0,3.4,0,0.0,548.924
2022-07-05 21:00:00,30,0.1,48.0,3.0,0,0.0,548.924
2022-07-05 22:00:00,30,-1.2,58.0,0.7,0,0.0,548.924
2022-07-05 23:00:00,30,-2.2,66.0,0.6,0,0.0,548.924
2022-07-06 00:00:00,30,-2.6,78.0,2.1,0,0.0,548.924
2022-07-06 01:00:00,30,-2.9,74.0,0.8,0,0.0,548.924
2022-07-06 02:00:00,30,-3.0,84.0,1.0,0,0.0,548.924
2022-07-06 03:00:00,30,-3.4,82.0,1.3,0,0.0,548.924
2022-07-06 04:00:00,30,-4.5,82.0,0.0,0,0.0,548.924
2022-07-06 05:00:00,30,-4.2,86.0,0.0,0,0.0,548.924
2022-07-06 06:00:00,30,-5.1,85.0,0.4,0,0.0,548.924
2022-07-06 07:00:00,30,-4.9,77.0,0.0,0,0.0,548.924
2022-07-06 08:00:00,30,-3.9,83.0,0.0,0,0.0,548.924
2022-07-06 09:00:00,30,-0.1,71.0,0.4,0,0.0,548.924
2022-07-06 10:00:00,30,2.6,58.0,1.2,0,0.0,548.924
2022-07-06 11:00:00,30,4.4,40.0,2.3,0,0.0,548.924
2022-07-06 12:00:00,30,5.4,30.0,3.3,0,0.0,548.924
2022-07-06 13:00:00,30,6.8,26.0,2.5,0,0.0,548.924
2022-07-06 14:00:00,30,7.5,24.0,2.8,0,0.0,548.924
2022-07-06 15:00:00,30,7.8,25.0,3.8,0,0.0,548.924
2022-07-06 16:00:00,30,7.3,27.0,3.4,0,0.0,548.924
2022-07-06 17:00:00,30,6.1,31.0,1.9,0,0.0,548.924
2022-07-06 18:00:00,30,5.7,32.0,1.5,0,0.0,548.924
2022-07-06 19:00:00,30,3.1,45.0,3.9,0,0.0,548.924
2022-07-06 20:00:00,30,0.6,59.0,0.3,0,0.0,548.924
2022-07-06 21:00:00,30,0.0,65.0,1.3,0,0.0,548.924
2022-07-06 22:00:00,30,-0.6,70.0,1.4,0,0.0,548.924
2022-07-06 23:00:00,30,-2.6,75.0,0.9,0,0.0,548.924
2022-07-07 00:00:00,30,-2.9,89.0,2.6,0,0.0,548.924
2022-07-07 01:00:00,30,-2.7,75.0,0.3,0,0.0,548.924
2022-07-07 02:00:00,30,-2.8,79.0,1.7,0,0.0,548.924
2022-07-07 03:00:00,30,-3.8,83.0,0.0,0,0.0,548.924
2022-07-07 04:00:00,30,-4.3,89.0,2.4,0,0.0,548.924
2022-07-07 05:00:00,30,-4.2,95.0,0.0,0,0.0,548.924
2022-07-07 06:00:00,30,-5.1,85.0,2.9,0,0.0,548.924
2022-07-07 07:00:00,30,-4.8,85.0,0.1,0,0.0,548.924
2022-07-07 08:00:00,30,-3.4,92.0,0.0,0,0.0,548.924
2022-07-07 09:00:00,30,0.9,69.0,1.6,0,0.0,548.924
2022-07-07 10:00:00,30,2.8,59.0,1.7,0,0.0,548.924
2022-07-07 11:00:00,30,4.7,41.0,2.1,0,0.0,548.924
2022-07-07 12:00:00,30,6.2,36.0,2.6,0,0.0,548.924
2022-07-07 13:00:00,30,7.0,32.0,4.2,0,0.0,548.924
2022-07-07 14:00:00,30,7.7,33.0,5.6,0,0.0,548.924
2022-07-07 15:00:00,30,8.0,33.0,6.1,0,0.0,548.924
2022-07-07 16:00:00,30,6.9,37.0,4.1,0,0.0,548.924
2022-07-07 17:00:00,30,5.7,44.0,7.2,0,0.0,548.924
2022-07-07 18:00:00,30,2.9,71.0,5.2,0,0.0,548.924
2022-07-07 19:00:00,30,1.6,83.0,2.7,0,0.0,548.924
2022-07-07 20:00:00,30,-0.1,84.0,0.1,0,0.0,548.924
2022-07-07 21:00:00,30,0.3,75.0,4.5,0,0.0,548.924
2022-07-07 22:00:00,30,-0.7,80.0,0.1,0,0.0,548.924
2022-07-07 23:00:00,30,-1.6,76.0,2.9,0,0.0,548.924
2022-07-08 00:00:00,30,-1.4,65.0,0.5,0,0.0,548.924
2022-07-08 01:00:00,30,-2.5,67.0,1.9,0,0.0,548.924
2022-07-08 02:00:00,30,-2.9,65.0,0.4,0,0.0,548.924
2022-07-08 03:00:00,30,-2.2,59.0,0.5,0,0.0,548.924
2022-07-08 04:00:00,30,-3.0,61.0,0.8,0,0.0,548.924
2022-07-08 05:00:00,30,-3.3,56.0,0.3,0,0.0,548.924
2022-07-08 06:00:00,30,-4.7,61.0,0.8,0,0.0,548.924
2022-07-08 07:00:00,30,-4.1,54.0,1.2,0,0.0,548.924
2022-07-08 08:00:00,30,-3.0,53.0,0.0,0,0.0,548.924
2022-07-08 09:00:00,30,1.8,34.0,2.7,0,0.0,548.924
2022-07-08 10:00:00,30,3.2,33.0,4.5,0,0.0,548.924
2022-07-08 11:00:00,30,4.6,36.0,6.0,0,0.0,548.924
2022-07-08 12:00:00,30,4.8,40.0,3.9,0,0.0,548.924
2022-07-08 13:00:00,30,5.6,43.0,4.4,0,0.0,548.924
2022-07-08 14:00:00,30,5.6,45.0,5.0,0,0.0,548.924
2022-07-08 15:00:00,30,5.7,51.0,5.0,0,0.0,548.924
2022-07-08 16:00:00,30,4.6,64.0,7.2,0,0.0,548.924
2022-07-08 17:00:00,30,5.5,56.0,4.3,0,0.0,548.924
2022-07-08 18:00:00,30,5.0,48.0,4.0,0,0.0,548.924
2022-07-08 19:00:00,30,2.0,60.0,4.3,0,0.0,548.924
2022-07-08 20:00:00,30,-0.2,76.0,3.9,0,0.0,548.924
2022-07-08 21:00:00,30,-1.3,88.0,4.1,0,0.0,548.924
2022-07-08 22:00:00,30,-1.3,86.0,0.7,0,0.0,548.924
2022-07-08 23:00:00,30,-2.4,93.0,0.2,0,0.0,548.924
2022-07-09 00:00:00,30,-2.7,99.0,0.0,0,0.0,548.924
2022-07-09 01:00:00,30,-2.5,96.0,0.0,0,0.0,548.924
2022-07-09 02:00:00,30,-3.1,96.0,0.5,0,0.0,548.924
2022-07-09 03:00:00,30,-3.6,99.0,0.0,0,0.0,548.924
2022-07-09 04:00:00,30,-4.2,98.0,0.0,0,0.0,548.924
2022-07-09 05:00:00,30,-5.0,100.0,0.0,0,0.0,548.924
2022-07-09 06:00:00,30,-4.9,100.0,1.5,0,0.0,548.924
2022-07-09 07:00:00,30,-5.1,100.0,0.0,0,0.0,548.924
2022-07-09 08:00:00,30,-4.4,100.0,0.0,0,0.0,548.924
2022-07-09 09:00:00,30,-0.6,83.0,0.3,0,0.0,548.924
2022-07-09 10:00:00,30,2.2,62.0,0.9,0,0.1,548.924
2022-07-09 11:00:00,30,3.6,54.0,0.8,0,0.0,548.924
2022-07-09 12:00:00,30,5.0,42.0,1.3,0,0.0,548.924
2022-07-09 13:00:00,30,6.2,39.0,6.8,0,0.0,548.924
2022-07-09 14:00:00,30,6.7,39.0,4.6,0,0.0,548.924
2022-07-09 15:00:00,30,6.6,39.0,5.4,0,0.0,548.924
2022-07-09 16:00:00,30,7.0,37.0,5.9,0,0.0,548.924
2022-07-09 17:00:00,30,6.7,37.0,5.2,0,0.0,548.924
2022-07-09 18:00:00,30,5.2,47.0,6.0,0,0.0,548.924
2022-07-09 19:00:00,30,2.2,65.0,4.7,0,0.0,548.924
2022-07-09 20:00:00,30,0.0,80.0,3.6,0,0.0,548.924
2022-07-09 21:00:00,30,-1.2,83.0,0.7,0,0.0,548.924
2022-07-09 22:00:00,30,-1.6,85.0,1.9,0,0.0,548.924
2022-07-09 23:00:00,30,-2.3,96.0,0.7,0,0.0,548.924
2022-07-10 00:00:00,30,-1.6,91.0,0.4,0,0.0,548.924
2022-07-10 01:00:00,30,-3.1,99.0,0.0,0,0.0,548.924
2022-07-10 02:00:00,30,-2.9,99.0,1.2,0,0.0,548.924
2022-07-10 03:00:00,30,-2.7,91.0,1.5,0,0.0,548.924
2022-07-10 04:00:00,30,-3.4,92.0,2.1,0,0.0,548.924
2022-07-10 05:00:00,30,-3.9,98.0,3.4,0,0.0,548.924
2022-07-10 06:00:00,30,-4.6,100.0,3.5,0,0.0,548.924
2022-07-10 07:00:00,30,-5.0,100.0,1.5,0,0.0,548.924
2022-07-10 08:00:00,30,-4.1,99.0,0.0,0,0.0,548.924
2022-07-10 09:00:00,30,-0.5,93.0,1.6,0,0.1,548.924
2022-07-10 10:00:00,30,1.0,80.0,1.4,0,0.0,548.924
2022-07-10 11:00:00,30,3.6,59.0,2.0,0,0.0,548.924
2022-07-10 12:00:00,30,5.1,51.0,2.7,0,0.0,548.924
2022-07-10 13:00:00,30,6.5,35.0,4.6,0,0.0,548.924
2022-07-10 14:00:00,30,7.7,25.0,4.7,0,0.0,548.924
2022-07-10 15:00:00,30,8.0,27.0,6.2,0,0.0,548.924
2022-07-10 16:00:00,30,7.6,28.0,7.0,0,0.0,548.924
2022-07-10 17:00:00,30,6.7,32.0,5.8,0,0.0,548.924
2022-07-10 18:00:00,30,5.0,37.0,4.7,0,0.0,548.924
2022-07-10 19:00:00,30,3.5,47.0,4.0,0,0.0,548.924
2022-07-10 20:00:00,30,2.0,60.0,3.4,0,0.0,548.924
2022-07-10 21:00:00,30,0.4,75.0,5.2,0,0.0,548.924
2022-07-10 22:00:00,30,-0.8,75.0,4.8,0,0.0,548.924
2022-07-10 23:00:00,30,-1.4,75.0,4.0,0,0.0,548.924
2022-07-11 00:00:00,30,-2.5,76.0,2.9,0,0.0,548.924
2022-07-11 01:00:00,30,-2.0,67.0,1.7,0,0.0,548.924
2022-07-11 02:00:00,30,-1.7,65.0,3.2,0,0.0,548.924
2022-07-11 03:00:00,30,-3.0,76.0,3.2,0,0.0,548.924
2022-07-11 04:00:00,30,-3.5,84.0,2.2,0,0.0,548.924
2022-07-11 05:00:00,30,-5.0,94.0,2.5,0,0.0,548.924
2022-07-11 06:00:00,30,-5.6,93.0,1.9,0,0.0,548.924
2022-07-11 07:00:00,30,-6.7,88.0,2.7,0,0.0,548.924
2022-07-11 08:00:00,30,-4.5,66.0,2.6,0,0.0,548.924
2022-07-11 09:00:00,30,-1.6,53.0,1.2,0,0.0,548.924
2022-07-11 10:00:00,30,3.0,34.0,2.9,0,0.0,548.924
2022-07-11 11:00:00,30,5.3,19.0,3.6,0,0.0,548.924
2022-07-11 12:00:00,30,6.6,15.0,5.0,0,0.0,548.924
2022-07-11 13:00:00,30,8.0,12.0,5.4,0,0.0,548.924
2022-07-11 14:00:00,30,8.6,12.0,7.1,0,0.0,548.924
2022-07-11 15:00:00,30,8.5,13.0,6.2,0,0.0,548.924
2022-07-11 16:00:00,30,8.4,16.0,6.2,0,0.0,548.924
2022-07-11 17:00:00,30,7.8,20.0,5.5,0,0.0,548.924
2022-07-11 18:00:00,30,6.9,20.0,5.1,0,0.0,548.924
2022-07-11 19:00:00,30,4.2,29.0,4.6,0,0.0,548.924
2022-07-11 20:00:00,30,1.0,37.0,2.8,0,0.0,548.924
2022-07-11 21:00:00,30,-1.9,48.0,3.4,0,0.0,548.924
2022-07-11 22:00:00,30,-1.6,52.0,2.8,0,0.0,548.924
2022-07-11 23:00:00,30,-2.2,54.0,1.1,0,0.0,548.924
2022-07-12 00:00:00,30,-2.0,58.0,0.0,0,0.0,548.924
2022-07-12 01:00:00,30,-3.2,72.0,1.1,0,0.0,548.924
2022-07-12 02:00:00,30,-2.9,59.0,0.0,0,0.0,548.924
2022-07-12 03:00:00,30,-4.4,56.0,2.6,0,0.0,548.924
2022-07-12 04:00:00,30,-4.1,61.0,0.0,0,0.0,548.924
2022-07-12 05:00:00,30,-3.5,65.0,0.0,0,0.0,548.924
2022-07-12 06:00:00,30,-4.4,72.0,0.7,0,0.0,548.924
2022-07-12 07:00:00,30,-3.3,71.0,2.4,0,0.0,548.924
2022-07-12 08:00:00,30,-3.6,75.0,0.1,0,0.0,548.924
2022-07-12 09:00:00,30,0.6,66.0,1.2,0,0.0,548.924
2022-07-12 10:00:00,30,2.8,63.0,1.5,0,0.0,548.924
2022-07-12 11:00:00,30,5.7,62.0,6.4,0,0.0,548.924
2022-07-12 12:00:00,30,7.5,59.0,8.3,0,0.0,548.924
2022-07-12 13:00:00,30,7.8,56.0,7.9,0,0.0,548.924
2022-07-12 14:00:00,30,8.2,55.0,8.1,0,0.0,548.924
2022-07-12 15:00:00,30,8.2,57.0,9.0,0,0.0,548.924
2022-07-12 16:00:00,30,7.2,65.0,9.6,0,0.0,548.924
2022-07-12 17:00:00,30,6.7,66.0,8.0,0,0.0,548.924
2022-07-12 18:00:00,30,5.4,73.0,7.9,0,0.0,548.924
2022-07-12 19:00:00,30,3.1,70.0,5.8,0,0.0,548.924
2022-07-12 20:00:00,30,1.1,79.0,4.3,0,0.0,548.924
2022-07-12 21:00:00,30,-0.6,89.0,2.7,0,0.0,548.924
2022-07-12 22:00:00,30,-1.3,90.0,1.6,0,0.0,548.924
2022-07-12 23:00:00,30,-1.7,91.0,0.9,0,0.0,548.924
2022-07-13 00:00:00,30,-1.8,92.0,3.5,0,0.0,548.924
2022-07-13 01:00:00,30,-1.8,92.0,3.6,0,0.0,548.924
2022-07-13 02:00:00,30,-2.2,91.0,0.6,0,0.0,548.924
2022-07-13 03:00:00,30,-1.9,94.0,0.4,0,0.0,548.924
2022-07-13 04:00:00,30,-2.6,99.0,3.2,0,0.0,548.924
2022-07-13 05:00:00,30,-2.3,100.0,0.0,0,0.0,548.924
2022-07-13 06:00:00,30,-2.3,100.0,2.7,0,0.0,548.924
2022-07-13 07:00:00,30,-1.6,100.0,1.8,0,0.0,548.924
2022-07-13 08:00:00,30,-1.6,100.0,0.2,0,0.0,548.924
2022-07-13 09:00:00,30,-0.7,100.0,0.2,0,0.0,548.924
2022-07-13 10:00:00,30,1.2,100.0,2.7,0,0.0,548.924
2022-07-13 11:00:00,30,2.0,98.0,2.7,0,0.0,548.924
2022-07-13 12:00:00,30,4.3,75.0,2.3,0,0.0,548.924
2022-07-13 13:00:00,30,6.2,62.0,2.5,0,0.0,548.924
2022-07-13 14:00:00,30,7.3,46.0,2.5,0,0.0,548.924
2022-07-13 15:00:00,30,8.1,41.0,5.4,0,0.0,548.924
2022-07-13 16:00:00,30,8.1,42.0,5.4,0,0.0,548.924
2022-07-13 17:00:00,30,7.2,43.0,6.6,0,0.0,548.924
2022-07-13 18:00:00,30,5.7,47.0,5.3,0,0.0,548.924
2022-07-13 19:00:00,30,2.7,59.0,4.8,0,0.0,548.924
2022-07-13 20:00:00,30,0.8,68.0,4.8,0,0.0,548.924
2022-07-13 21:00:00,30,0.2,74.0,5.7,0,0.0,548.924
2022-07-13 22:00:00,30,-0.6,81.0,4.6,0,0.0,548.924
2022-07-13 23:00:00,30,-1.7,85.0,1.1,0,0.0,548.924
2022-07-14 00:00:00,30,-2.1,81.0,2.7,0,0.0,548.924
2022-07-14 01:00:00,30,-2.5,85.0,0.2,0,0.0,548.924
2022-07-14 02:00:00,30,-1.9,87.0,0.0,0,0.0,548.924
2022-07-14 03:00:00,30,-2.9,91.0,0.8,0,0.0,548.924
2022-07-14 04:00:00,30,-2.7,87.0,0.0,0,0.0,548.924
2022-07-14 05:00:00,30,-3.4,90.0,0.2,0,0.0,548.924
2022-07-14 06:00:00,30,-2.4,80.0,0.5,0,0.0,548.924
2022-07-14 07:00:00,30,-4.8,96.0,0.1,0,0.0,548.924
2022-07-14 08:00:00,30,-4.8,100.0,2.5,0,0.0,548.924
2022-07-14 09:00:00,30,-1.0,95.0,1.9,0,0.0,548.924
2022-07-14 10:00:00,30,1.2,73.0,2.0,0,0.0,548.924
2022-07-14 11:00:00,30,3.9,52.0,1.5,0,0.0,548.924
2022-07-14 12:00:00,30,6.2,44.0,1.4,0,0.0,548.924
2022-07-14 13:00:00,30,7.9,40.0,3.0,0,0.0,548.924
2022-07-14 14:00:00,30,9.6,23.0,7.6,0,0.0,548.924
2022-07-14 15:00:00,30,9.5,19.0,7.0,0,0.0,548.924
2022-07-14 16:00:00,30,9.2,21.0,6.5,0,0.0,548.924
2022-07-14 17:00:00,30,8.3,26.0,6.7,0,0.0,548.924
2022-07-14 18:00:00,30,6.4,35.0,5.7,0,0.0,548.924
2022-07-14 19:00:00,30,3.6,46.0,4.5,0,0.0,548.924
2022-07-14 20:00:00,30,1.8,55.0,4.8,0,0.0,548.924
2022-07-14 21:00:00,30,0.9,59.0,3.9,0,0.0,548.924
2022-07-14 22:00:00,30,-0.8,64.0,3.1,0,0.0,548.924
2022-07-14 23:00:00,30,-2.2,61.0,4.1,0,0.0,548.924
2022-07-15 00:00:00,30,-2.6,60.0,2.5,0,0.0,548.924
2022-07-15 01:00:00,30,-2.2,57.0,2.7,0,0.0,548.924
2022-07-15 02:00:00,30,-1.3,53.0,2.7,0,0.0,548.924
2022-07-15 03:00:00,30,-1.6,53.0,2.6,0,0.0,548.924
2022-07-15 04:00:00,30,-2.4,58.0,0.1,0,0.0,548.924
2022-07-15 05:00:00,30,-2.8,59.0,0.5,0,0.0,548.924
2022-07-15 06:00:00,30,-2.9,60.0,0.0,0,0.0,548.924
2022-07-15 07:00:00,30,-3.8,58.0,0.4,0,0.0,548.924
2022-07-15 08:00:00,30,-2.8,43.0,0.2,0,0.0,548.924
2022-07-15 09:00:00,30,1.1,41.0,1.2,0,0.0,548.924
2022-07-15 10:00:00,30,3.5,35.0,2.0,0,0.0,548.924
2022-07-15 11:00:00,30,6.6,19.0,5.4,0,0.0,548.924
2022-07-15 12:00:00,30,8.1,16.0,6.1,0,0.0,548.924
2022-07-15 13:00:00,30,8.6,15.0,6.3,0,0.0,548.924
2022-07-15 14:00:00,30,8.3,14.0,6.9,0,0.0,548.924
2022-07-15 15:00:00,30,8.5,13.0,6.5,0,0.0,548.924
2022-07-15 16:00:00,30,8.1,15.0,8.1,0,0.0,548.924
2022-07-15 17:00:00,30,7.4,15.0,7.5,0,0.0,548.924
2022-07-15 18:00:00,30,6.0,20.0,5.0,0,0.0,548.924
2022-07-15 19:00:00,30,3.3,30.0,4.0,0,0.0,548.924
2022-07-15 20:00:00,30,1.0,44.0,3.7,0,0.0,548.924
2022-07-15 21:00:00,30,-0.5,56.0,2.4,0,0.0,548.924
2022-07-15 22:00:00,30,1.1,56.0,1.8,0,0.0,548.924
2022-07-15 23:00:00,30,-1.4,82.0,3.6,0,0.0,548.924
2022-07-16 00:00:00,30,-2.6,90.0,2.8,0,0.0,548.924
2022-07-16 01:00:00,30,-3.5,80.0,0.8,0,0.0,548.924
2022-07-16 02:00:00,30,-4.5,78.0,0.4,0,0.0,548.924
2022-07-16 03:00:00,30,-2.8,72.0,2.3,0,0.0,548.924
2022-07-16 04:00:00,30,-2.8,72.0,2.5,0,0.0,548.924
2022-07-16 05:00:00,30,-4.0,76.0,0.1,0,0.0,548.924
2022-07-16 06:00:00,30,-4.2,78.0,0.0,0,0.0,548.924
2022-07-16 07:00:00,30,-5.0,90.0,0.0,0,0.0,548.924
2022-07-16 08:00:00,30,-4.2,81.0,0.0,0,0.0,548.924
2022-07-16 09:00:00,30,-0.2,63.0,1.3,0,0.0,548.924
2022-07-16 10:00:00,30,1.1,61.0,1.3,0,0.0,548.924
2022-07-16 11:00:00,30,3.9,47.0,0.8,0,0.0,548.924
2022-07-16 12:00:00,30,6.0,33.0,3.6,0,0.0,548.924
2022-07-16 13:00:00,30,7.3,27.0,3.1,0,0.0,548.924
2022-07-16 14:00:00,30,8.0,25.0,6.3,0,0.0,548.924
2022-07-16 15:00:00,30,7.8,27.0,4.9,0,0.0,548.924
2022-07-16 16:00:00,30,7.3,30.0,7.0,0,0.0,548.924
2022-07-16 17:00:00,30,6.3,36.0,5.4,0,0.0,548.924
2022-07-16 18:00:00,30,4.8,42.0,5.4,0,0.0,548.924
2022-07-16 19:00:00,30,2.0,50.0,3.5,0,0.0,548.924
2022-07-16 20:00:00,30,0.8,65.0,4.5,0,0.0,548.924
2022-07-16 21:00:00,30,0.2,71.0,4.7,0,0.0,548.924
2022-07-16 22:00:00,30,-1.5,77.0,4.7,0,0.0,548.924
2022-07-16 23:00:00,30,-0.6,60.0,5.8,0,0.0,548.924
2022-07-17 00:00:00,30,-1.4,56.0,6.5,0,0.0,548.924
2022-07-17 01:00:00,30,-1.5,49.0,5.6,0,0.0,548.924
2022-07-17 02:00:00,30,-3.3,49.0,4.2,0,0.0,548.924
2022-07-17 03:00:00,30,-3.6,50.0,4.6,0,0.0,548.924
2022-07-17 04:00:00,30,-3.1,47.0,0.6,0,0.0,548.924
2022-07-17 05:00:00,30,-3.5,50.0,2.9,0,0.0,548.924
2022-07-17 06:00:00,30,-4.9,59.0,3.4,0,0.0,548.924
2022-07-17 07:00:00,30,-4.4,61.0,0.6,0,0.0,548.924
2022-07-17 08:00:00,30,-2.5,50.0,0.1,0,0.0,548.924
2022-07-17 09:00:00,30,0.7,40.0,1.1,0,0.0,548.924
2022-07-17 10:00:00,30,2.7,42.0,1.1,0,0.0,548.924
