MultiMADD2 N°2023
Measuring site:	MultiMADD2 n° 2023 - UniFR

Timezone:	GMT+01:00
Conductivity:	Compensated at 25°C

Date and time	M1 - Wind direction	M2 - Average wind	M3 - Maximum wind	M4 - Air temperature	M5 - Humidity	M6 - Atmospheric pressure	M7 - Rain
2020.12.24 03:00:00	216	0.4	1.0	3.4	79.4	894.5	0.00
2020.12.24 03:05:00	97	0.3	0.9	3.6	79.1	894.3	0.00
2020.12.24 03:10:00	17	0.8	1.4	3.5	79.4	894.6	0.00
2020.12.24 03:15:00	67	0.4	0.7	3.7	78.1	894.5	0.00
2020.12.24 03:20:00	352	0.3	0.9	3.6	78.6	894.5	0.00
2020.12.24 03:25:00	75	0.5	1.2	3.5	79.2	894.5	0.00
2020.12.24 03:30:00	100	0.4	0.8	3.7	78.1	894.6	0.00
2020.12.24 03:35:00	84	0.8	1.2	3.5	79.2	894.8	0.00
2020.12.24 03:40:00	350	0.7	1.0	3.4	79.8	894.8	0.00
2020.12.24 03:45:00	350	0.6	1.6	3.4	80.9	895.0	0.00
2020.12.24 03:50:00	357	0.6	1.6	3.4	86.7	895.2	0.02
2020.12.24 03:55:00	211	0.5	1.8	3.3	88.8	895.2	0.13
2020.12.24 04:00:00	114	0.9	1.5	3.3	89.4	895.2	0.24
2020.12.24 04:05:00	141	1.2	2.0	3.2	88.7	895.0	0.11
2020.12.24 04:10:00	166	0.9	1.9	3.0	89.9	894.6	0.01
2020.12.24 04:15:00	279	0.5	1.1	3.1	90.6	894.5	0.02
2020.12.24 04:20:00	156	0.4	1.0	3.1	89.9	894.4	0.03
2020.12.24 04:25:00	134	0.6	0.9	3.0	89.7	894.4	0.20
2020.12.24 04:30:00	87	0.8	1.5	2.9	90.2	894.6	0.19
2020.12.24 04:35:00	36	0.5	1.2	2.8	90.2	894.5	0.10
2020.12.24 04:40:00	318	0.7	1.5	2.6	90.1	894.5	0.06
2020.12.24 04:45:00	166	0.3	0.7	2.7	91.0	894.8	0.02
2020.12.24 04:50:00	86	0.7	1.6	2.8	91.3	895.1	0.15
2020.12.24 04:55:00	110	0.5	1.0	2.9	91.4	895.2	0.27
2020.12.24 05:00:00	228	0.5	1.8	3.0	91.5	895.2	0.27
2020.12.24 05:05:00	133	0.4	1.0	3.1	91.8	895.3	0.18
2020.12.24 05:10:00	143	0.4	1.5	3.2	91.9	895.3	0.20
2020.12.24 05:15:00	134	0.7	1.8	3.1	91.5	895.4	0.48
2020.12.24 05:20:00	73	0.4	1.2	3.0	87.5	895.5	0.38
2020.12.24 05:25:00	354	0.4	1.2	3.1	87.5	895.5	0.26
2020.12.24 05:30:00	312	0.4	0.9	3.1	88.7	895.6	0.08
2020.12.24 05:35:00	89	0.5	0.8	3.0	88.0	895.5	0.05
2020.12.24 05:40:00	101	0.4	0.7	2.8	87.2	895.5	0.12
2020.12.24 05:45:00	85	0.2	0.8	2.7	88.8	895.4	0.16
2020.12.24 05:50:00	88	0.7	1.1	2.6	89.3	895.6	0.15
2020.12.24 05:55:00	121	0.6	1.2	2.6	88.9	895.4	0.24
2020.12.24 06:00:00	84	0.4	0.8	2.3	89.3	895.4	0.20
2020.12.24 06:05:00	318	0.4	1.0	2.3	90.6	895.5	0.26
2020.12.24 06:10:00	110	0.4	0.7	2.3	90.9	895.4	0.21
2020.12.24 06:15:00	91	0.5	0.9	2.3	91.0	895.4	0.27
2020.12.24 06:20:00	118	0.2	0.4	2.2	90.3	895.4	0.25
2020.12.24 06:25:00	108	0.4	0.8	2.0	90.5	895.3	0.30
2020.12.24 06:30:00	81	0.8	1.2	1.9	89.9	895.4	0.25
2020.12.24 06:35:00	89	1.0	1.7	2.1	90.3	895.6	0.22
2020.12.24 06:40:00	101	0.8	1.5	2.0	88.5	895.5	0.17
2020.12.24 06:45:00	115	0.6	1.3	2.0	87.6	895.3	0.14
2020.12.24 06:50:00	320	0.4	0.8	1.7	88.5	895.2	0.09
2020.12.24 06:55:00	91	0.2	0.5	1.7	89.4	895.3	0.06
2020.12.24 07:00:00	116	0.5	1.0	1.7	89.3	895.3	0.04
2020.12.24 07:05:00	32	0.3	0.6	1.5	89.5	895.0	0.01
2020.12.24 07:10:00	138	0.4	0.7	1.5	89.9	894.9	0.00
2020.12.24 07:15:00	214	0.6	1.1	1.4	89.6	894.9	0.01
2020.12.24 07:20:00	116	0.6	1.2	1.5	90.0	895.1	0.00
2020.12.24 07:25:00	110	0.7	1.1	1.5	89.7	895.1	0.02
2020.12.24 07:30:00	67	0.8	1.7	1.3	90.3	895.0	0.00
2020.12.24 07:35:00	256	0.7	1.3	1.4	90.3	894.8	0.00
2020.12.24 07:40:00	199	0.4	0.7	1.5	90.5	894.8	0.00
2020.12.24 07:45:00	224	0.6	1.5	1.5	90.5	894.6	0.00
2020.12.24 07:50:00	253	0.7	1.5	1.5	90.6	894.6	0.00
2020.12.24 07:55:00	343	0.4	0.7	1.5	90.5	894.6	0.00
2020.12.24 08:00:00	88	0.2	0.4	1.5	90.4	894.6	0.01
2020.12.24 08:05:00	190	0.3	0.6	1.5	90.4	894.7	0.03
2020.12.24 08:10:00	103	0.6	0.9	1.5	90.6	894.5	0.02
2020.12.24 08:15:00	63	0.3	0.8	1.5	90.7	894.4	0.00
2020.12.24 08:20:00	69	0.3	0.8	1.5	90.9	894.5	0.01
2020.12.24 08:25:00	119	0.2	0.7	1.5	90.9	894.5	0.00
2020.12.24 08:30:00	115	0.3	0.6	1.6	91.0	894.6	0.00
2020.12.24 08:35:00	91	0.5	0.8	1.6	91.0	894.6	0.02
2020.12.24 08:40:00	88	0.5	1.0	1.6	91.2	894.5	0.04
2020.12.24 08:45:00	122	0.6	1.1	1.7	91.3	894.4	0.00
2020.12.24 08:50:00	316	0.3	0.6	1.5	90.8	894.4	0.00
2020.12.24 08:55:00	313	0.2	0.5	1.6	91.3	894.4	0.00
2020.12.24 09:00:00	101	0.5	0.9	1.7	91.5	894.4	0.00
2020.12.24 09:05:00	116	0.7	1.1	1.7	91.5	894.4	0.00
2020.12.24 09:10:00	109	0.6	1.3	1.6	91.3	894.5	0.00
2020.12.24 09:15:00	115	0.2	0.7	1.8	91.7	894.6	0.00
2020.12.24 09:20:00	189	0.5	1.1	1.9	91.4	894.5	0.00
2020.12.24 09:25:00	149	0.4	1.2	2.0	91.4	894.5	0.03
2020.12.24 09:30:00	152	0.2	0.6	2.1	91.0	894.5	0.00
2020.12.24 09:35:00	171	0.4	0.9	2.1	90.8	894.6	0.00
2020.12.24 09:40:00	116	0.3	0.7	2.2	90.7	894.4	0.00
2020.12.24 09:45:00	278	0.4	0.7	2.3	90.8	894.5	0.00
2020.12.24 09:50:00	188	0.1	0.3	2.3	91.0	894.5	0.01
2020.12.24 09:55:00	162	0.3	0.6	2.4	91.0	894.6	0.01
2020.12.24 10:00:00	89	0.3	0.7	2.4	90.5	894.6	0.01
2020.12.24 10:05:00	79	0.4	0.8	2.4	90.5	894.6	0.00
2020.12.24 10:10:00	89	0.5	1.0	2.4	90.5	894.4	0.00
2020.12.24 10:15:00	118	0.4	0.7	2.5	90.1	894.5	0.00
2020.12.24 10:20:00	115	0.3	0.6	2.6	90.1	894.5	0.00
2020.12.24 10:25:00	220	0.4	1.0	2.6	90.2	894.6	0.00
2020.12.24 10:30:00	113	0.6	1.2	2.7	90.0	894.7	0.00
2020.12.24 10:35:00	80	0.2	0.5	2.8	89.6	894.8	0.00
2020.12.24 10:40:00	93	0.5	1.0	2.9	89.9	894.8	0.00
2020.12.24 10:45:00	178	0.3	0.8	3.0	89.0	894.8	0.00
2020.12.24 10:50:00	84	0.2	0.5	2.8	88.0	894.8	0.00
2020.12.24 10:55:00	90	0.2	0.6	3.0	89.7	894.8	0.00
2020.12.24 11:00:00	103	0.5	0.8	3.1	89.6	894.7	0.00
2020.12.24 11:05:00	86	0.3	0.6	2.9	88.6	894.7	0.00
2020.12.24 11:10:00	109	0.3	0.5	3.0	90.0	894.6	0.00
2020.12.24 11:15:00	131	0.3	0.6	3.0	89.4	894.5	0.00
2020.12.24 11:20:00	148	0.4	0.8	3.1	88.6	894.4	0.00
2020.12.24 11:25:00	89	1.0	2.0	3.3	89.9	894.3	0.00
2020.12.24 11:30:00	115	0.6	1.5	3.6	87.6	894.0	0.00
2020.12.24 11:35:00	101	1.2	2.9	3.7	85.8	894.0	0.00
2020.12.24 11:40:00	97	1.6	3.9	4.0	79.2	893.8	0.00
2020.12.24 11:45:00	70	1.2	3.1	4.3	78.4	893.6	0.00
2020.12.24 11:50:00	180	0.6	1.5	4.3	77.4	893.5	0.00
2020.12.24 11:55:00	121	1.2	3.6	4.5	76.3	893.3	0.00
2020.12.24 12:00:00	128	1.6	3.8	4.6	75.3	893.2	0.00
2020.12.24 12:05:00	200	0.8	2.3	4.5	75.0	893.2	0.00
2020.12.24 12:10:00	118	0.7	1.5	4.6	74.4	893.2	0.00
2020.12.24 12:15:00	274	0.4	0.8	4.7	73.6	893.1	0.00
2020.12.24 12:20:00	228	0.6	1.4	5.0	76.7	893.1	0.00
2020.12.24 12:25:00	346	0.7	1.6	4.9	77.2	893.3	0.00
2020.12.24 12:30:00	184	0.3	0.9	4.6	77.1	893.2	0.00
2020.12.24 12:35:00	167	0.5	1.4	4.7	75.5	893.2	0.00
2020.12.24 12:40:00	124	1.0	2.3	4.7	76.4	893.3	0.00
2020.12.24 12:45:00	128	0.8	1.4	4.5	76.7	893.3	0.00
2020.12.24 12:50:00	165	0.9	1.8	4.7	75.5	893.3	0.00
2020.12.24 12:55:00	184	0.6	1.3	4.3	79.4	893.3	0.00
2020.12.24 13:00:00	229	0.5	1.4	4.4	79.4	893.2	0.00
2020.12.24 13:05:00	356	0.3	0.9	4.5	80.7	893.3	0.00
2020.12.24 13:10:00	168	0.3	0.5	4.5	78.9	893.3	0.00
2020.12.24 13:15:00	140	0.3	1.3	4.4	81.0	893.3	0.00
2020.12.24 13:20:00	106	0.7	1.2	4.2	78.5	893.3	0.00
2020.12.24 13:25:00	107	0.7	1.2	3.7	82.5	893.1	0.00
2020.12.24 13:30:00	90	0.7	1.1	3.6	82.6	893.0	0.00
2020.12.24 13:35:00	53	0.5	1.3	3.6	84.0	892.9	0.00
2020.12.24 13:40:00	203	0.2	0.8	3.7	84.6	892.9	0.00
2020.12.24 13:45:00	255	0.5	1.1	3.7	85.3	892.8	0.00
2020.12.24 13:50:00	151	0.3	0.7	3.8	85.7	892.9	0.00
2020.12.24 13:55:00	101	0.5	1.0	3.9	85.0	892.9	0.00
2020.12.24 14:00:00	111	0.4	0.9	3.7	84.7	892.9	0.00
2020.12.24 14:05:00	113	0.6	0.9	3.6	84.6	892.8	0.00
2020.12.24 14:10:00	104	0.5	1.0	3.3	86.3	892.8	0.00
2020.12.24 14:15:00	132	0.5	1.3	3.5	86.2	892.7	0.00
2020.12.24 14:20:00	125	0.7	1.2	3.6	86.2	892.5	0.00
2020.12.24 14:25:00	98	0.7	1.2	3.3	85.4	892.4	0.00
2020.12.24 14:30:00	103	0.9	1.4	3.6	85.0	892.2	0.00
2020.12.24 14:35:00	258	0.2	0.8	3.7	85.7	892.2	0.00
2020.12.24 14:40:00	292	0.4	1.1	3.7	86.5	892.1	0.00
2020.12.24 14:45:00	283	0.3	0.7	3.9	86.6	892.1	0.00
2020.12.24 14:50:00	178	0.4	0.9	3.9	85.6	892.1	0.00
2020.12.24 14:55:00	105	0.6	1.1	3.9	84.6	892.1	0.00
2020.12.24 15:00:00	72	0.5	0.9	3.7	84.1	892.0	0.00
2020.12.24 15:05:00	175	0.2	0.5	3.7	85.4	892.1	0.00
2020.12.24 15:10:00	177	0.4	0.8	3.8	85.4	892.1	0.00
2020.12.24 15:15:00	117	0.5	1.0	3.6	83.7	892.1	0.00
2020.12.24 15:20:00	85	0.4	0.8	3.3	85.3	892.1	0.00
2020.12.24 15:25:00	73	0.6	1.4	3.4	85.4	892.1	0.00
2020.12.24 15:30:00	139	0.5	1.3	3.6	84.0	892.0	0.00
2020.12.24 15:35:00	162	0.3	0.6	3.6	82.7	892.0	0.00
2020.12.24 15:40:00	147	0.2	0.5	3.4	85.2	891.9	0.00
2020.12.24 15:45:00	123	0.4	0.9	3.4	85.3	892.0	0.00
2020.12.24 15:50:00	26	0.4	1.0	3.3	84.7	891.9	0.00
2020.12.24 15:55:00	147	0.2	0.5	3.3	85.2	892.0	0.00
2020.12.24 16:00:00	114	0.2	0.6	3.3	86.8	892.0	0.00
2020.12.24 16:05:00	224	0.1	0.4	3.2	86.8	891.9	0.00
2020.12.24 16:10:00	125	0.5	1.4	3.1	85.9	891.8	0.00
2020.12.24 16:15:00	113	0.7	1.2	2.9	86.7	891.8	0.00
2020.12.24 16:20:00	93	0.6	1.3	2.7	88.3	891.8	0.00
2020.12.24 16:25:00	106	0.4	0.7	2.9	88.4	891.7	0.00
2020.12.24 16:30:00	196	0.1	0.4	2.8	87.2	891.7	0.00
2020.12.24 16:35:00	132	0.3	0.6	2.7	87.8	891.7	0.00
2020.12.24 16:40:00	135	0.3	0.7	2.6	88.8	891.7	0.00
2020.12.24 16:45:00	144	0.4	0.9	2.4	88.1	891.7	0.00
2020.12.24 16:50:00	237	0.3	0.6	2.4	89.7	891.5	0.00
2020.12.24 16:55:00	302	0.2	0.6	2.4	90.2	891.5	0.00
2020.12.24 17:00:00	274	0.4	1.0	2.4	90.6	891.5	0.00
2020.12.24 17:05:00	216	0.7	1.3	2.4	90.7	891.6	0.00
2020.12.24 17:10:00	142	0.6	1.0	2.5	89.7	891.6	0.00
2020.12.24 17:15:00	116	0.5	1.1	2.5	87.0	891.5	0.00
2020.12.24 17:20:00	105	0.7	1.5	2.5	87.5	891.5	0.00
2020.12.24 17:25:00	130	0.5	0.9	2.4	89.0	891.4	0.00
2020.12.24 17:30:00	130	0.5	0.8	2.3	89.1	891.4	0.00
2020.12.24 17:35:00	139	0.3	1.2	2.3	90.0	891.5	0.00
2020.12.24 17:40:00	119	0.4	0.8	2.3	90.1	891.5	0.00
2020.12.24 17:45:00	173	0.4	1.7	2.2	89.1	891.5	0.00
2020.12.24 17:50:00	149	0.5	1.2	2.2	90.0	891.5	0.00
2020.12.24 17:55:00	128	0.5	1.2	2.3	89.2	891.5	0.00
2020.12.24 18:00:00	318	0.3	0.8	2.3	89.1	891.5	0.00
2020.12.24 18:05:00	99	0.5	1.3	2.2	89.5	891.6	0.00
2020.12.24 18:10:00	139	0.4	0.9	2.2	89.0	891.6	0.00
2020.12.24 18:15:00	141	0.5	1.0	2.1	87.0	891.5	0.00
2020.12.24 18:20:00	112	0.4	0.7	2.2	89.5	891.6	0.00
2020.12.24 18:25:00	200	0.3	0.7	2.2	89.9	891.5	0.00
2020.12.24 18:30:00	141	0.4	0.9	2.2	89.7	891.6	0.00
2020.12.24 18:35:00	117	0.5	0.8	2.2	89.5	891.6	0.02
2020.12.24 18:40:00	122	0.2	0.5	2.1	89.3	891.6	0.00
2020.12.24 18:45:00	105	0.2	0.4	2.0	89.3	891.7	0.08
2020.12.24 18:50:00	7	0.2	0.6	1.9	89.3	891.6	0.17
2020.12.24 18:55:00	317	0.4	1.3	1.9	89.8	891.8	0.07
2020.12.24 19:00:00	238	0.2	0.6	1.9	89.1	891.8	0.08
2020.12.24 19:05:00	208	0.4	0.8	1.8	88.2	891.8	0.04
2020.12.24 19:10:00	129	0.3	0.9	1.6	87.8	891.8	0.06
2020.12.24 19:15:00	104	0.4	0.9	1.4	87.9	891.7	0.00
2020.12.24 19:20:00	217	0.3	0.7	1.2	88.5	891.7	0.00
2020.12.24 19:25:00	48	0.2	0.4	1.2	89.2	891.8	0.00
2020.12.24 19:30:00	90	0.7	1.1	1.1	89.6	891.9	0.00
2020.12.24 19:35:00	101	0.6	1.0	1.0	89.5	891.8	0.01
2020.12.24 19:40:00	123	0.5	0.8	0.9	90.0	891.7	0.00
2020.12.24 19:45:00	179	0.4	0.8	0.8	90.3	891.7	0.00
2020.12.24 19:50:00	187	0.4	1.0	0.8	90.8	891.8	0.00
2020.12.24 19:55:00	315	0.5	1.2	0.8	91.0	891.8	0.00
2020.12.24 20:00:00	153	0.6	0.9	0.8	91.0	891.9	0.00
2020.12.24 20:05:00	110	0.6	1.1	0.9	90.9	891.9	0.00
2020.12.24 20:10:00	92	0.6	1.1	0.9	90.9	892.0	0.00
2020.12.24 20:15:00	123	0.6	1.1	0.9	90.9	892.0	0.00
2020.12.24 20:20:00	172	0.4	1.2	1.0	90.7	892.0	0.00
2020.12.24 20:25:00	306	0.5	1.0	1.0	90.6	891.9	0.00
2020.12.24 20:30:00	69	0.3	0.8	1.1	91.1	891.9	0.00
2020.12.24 20:35:00	141	0.4	0.9	1.1	91.1	891.9	0.00
2020.12.24 20:40:00	111	0.7	1.2	1.2	90.8	891.9	0.00
2020.12.24 20:45:00	329	0.5	1.1	1.2	90.9	891.9	0.00
2020.12.24 20:50:00	341	0.4	1.0	1.3	90.4	891.9	0.00
2020.12.24 20:55:00	78	0.3	0.8	1.3	90.6	891.8	0.03
2020.12.24 21:00:00	134	0.6	1.2	1.3	90.7	891.9	0.01
2020.12.24 21:05:00	299	0.3	0.8	1.3	90.4	891.8	0.00
2020.12.24 21:10:00	230	0.3	0.8	1.4	89.9	891.8	0.03
2020.12.24 21:15:00	154	0.5	1.3	1.4	89.7	891.8	0.00
2020.12.24 21:20:00	112	0.7	1.4	1.5	89.9	891.8	0.00
2020.12.24 21:25:00	134	0.6	1.2	1.6	88.7	891.8	0.00
2020.12.24 21:30:00	250	0.7	1.3	1.6	88.5	891.8	0.02
2020.12.24 21:35:00	70	0.2	0.5	1.6	88.9	891.8	0.02
2020.12.24 21:40:00	125	0.2	0.4	1.6	88.8	891.7	0.06
2020.12.24 21:45:00	107	0.4	0.9	1.6	88.4	891.7	0.05
2020.12.24 21:50:00	111	0.7	1.3	1.6	87.8	891.6	0.05
2020.12.24 21:55:00	206	0.4	0.8	1.4	88.3	891.7	0.00
2020.12.24 22:00:00	158	0.5	0.8	1.4	89.1	891.7	0.04
2020.12.24 22:05:00	238	0.3	0.8	1.3	89.2	891.7	0.01
2020.12.24 22:10:00	115	0.5	0.8	1.3	89.5	891.7	0.00
2020.12.24 22:15:00	31	0.3	0.6	1.3	89.6	891.7	0.00
2020.12.24 22:20:00	213	0.3	0.7	1.2	89.6	891.7	0.00
2020.12.24 22:25:00	248	0.4	0.7	1.2	89.9	891.6	0.00
2020.12.24 22:30:00	207	0.5	1.3	1.2	90.2	891.5	0.00
2020.12.24 22:35:00	72	0.4	0.9	1.2	90.2	891.5	0.00
2020.12.24 22:40:00	135	0.4	0.9	1.2	90.0	891.5	0.00
2020.12.24 22:45:00	211	0.4	0.8	1.2	90.1	891.5	0.00
2020.12.24 22:50:00	193	0.4	0.7	1.2	90.2	891.5	0.00
2020.12.24 22:55:00	210	0.4	0.8	1.3	90.4	891.6	0.00
2020.12.24 23:00:00	297	0.2	0.6	1.2	90.1	891.6	0.01
2020.12.24 23:05:00	261	0.3	0.8	1.3	90.2	891.6	0.00
2020.12.24 23:10:00	297	0.2	0.6	1.2	90.1	891.6	0.00
2020.12.24 23:15:00	149	0.4	1.3	1.2	90.1	891.6	0.00
2020.12.24 23:20:00	252	0.7	2.8	1.2	90.2	891.6	0.03
2020.12.24 23:25:00	269	0.8	2.3	1.3	89.5	891.7	0.00
2020.12.24 23:30:00	282	1.5	4.1	1.2	88.7	891.7	0.01
2020.12.24 23:35:00	261	1.2	4.1	0.9	87.9	891.9	0.00
2020.12.24 23:40:00	262	1.3	4.4	0.8	88.1	891.9	0.00
2020.12.24 23:45:00	294	1.3	3.7	0.7	88.7	892.1	0.00
2020.12.24 23:50:00	320	1.0	2.9	0.6	89.3	892.1	0.00
2020.12.24 23:55:00	336	1.3	4.8	0.6	89.8	892.1	0.00
2020.12.25 00:00:00	300	1.2	4.0	0.5	90.0	892.3	0.00
2020.12.25 00:05:00	240	0.7	2.1	0.5	90.0	892.4	0.00
2020.12.25 00:10:00	267	0.9	2.5	0.4	90.4	892.5	0.00
2020.12.25 00:15:00	13	1.0	2.4	0.4	90.6	892.6	0.00
2020.12.25 00:20:00	228	1.2	3.4	0.2	90.7	892.6	0.00
2020.12.25 00:25:00	306	1.0	3.3	0.1	90.9	892.6	0.00
2020.12.25 00:30:00	260	1.2	5.7	0.0	91.0	892.7	0.00
2020.12.25 00:35:00	245	1.4	5.0	0.0	91.0	892.9	0.00
2020.12.25 00:40:00	269	1.0	3.0	-0.2	91.0	892.9	0.00
2020.12.25 00:45:00	277	1.1	4.0	-0.2	91.2	893.0	0.00
2020.12.25 00:50:00	259	1.1	3.5	-0.3	91.2	893.0	0.00
2020.12.25 00:55:00	250	1.2	4.8	-0.4	91.2	893.0	0.00
2020.12.25 01:00:00	273	1.3	3.0	-0.4	91.2	893.1	0.00
2020.12.25 01:05:00	243	1.4	4.6	-0.4	91.2	893.1	0.00
2020.12.25 01:10:00	245	1.2	3.9	-0.5	91.3	893.1	0.00
2020.12.25 01:15:00	257	1.2	3.5	-0.5	91.4	893.1	0.00
2020.12.25 01:20:00	195	1.0	4.3	-0.5	91.6	893.2	0.00
2020.12.25 01:25:00	262	1.0	3.2	-0.6	91.7	893.2	0.00
2020.12.25 01:30:00	292	1.3	4.4	-0.6	91.7	893.2	0.00
2020.12.25 01:35:00	299	1.1	3.5	-0.6	91.6	893.3	0.00
2020.12.25 01:40:00	194	1.1	3.5	-0.7	91.5	893.4	0.00
2020.12.25 01:45:00	263	1.0	3.5	-0.8	91.4	893.4	0.00
2020.12.25 01:50:00	297	1.0	3.3	-0.8	91.5	893.5	0.00
2020.12.25 01:55:00	298	0.9	3.2	-0.8	91.5	893.6	0.00
2020.12.25 02:00:00	14	0.5	1.6	-0.9	91.5	893.6	0.00
2020.12.25 02:05:00	102	0.8	2.3	-0.9	91.4	893.6	0.00
2020.12.25 02:10:00	0	0.0	0.0	-0.9	91.5	893.7	0.00
2020.12.25 02:15:00	0	0.0	0.0	-1.0	91.5	893.7	0.00
2020.12.25 02:20:00	0	0.0	0.0	-1.0	91.5	893.8	0.00
2020.12.25 02:25:00	0	0.0	0.0	-1.0	91.5	893.9	0.00
2020.12.25 02:30:00	0	0.0	0.0	-1.1	91.5	893.9	0.00
2020.12.25 02:35:00	0	0.0	0.0	-1.1	91.5	893.9	0.00
2020.12.25 02:40:00	0	0.0	0.0	-1.1	91.6	894.0	0.00
2020.12.25 02:45:00	0	0.0	0.0	-1.2	91.6	894.0	0.00
2020.12.25 02:50:00	0	0.0	0.0	-1.2	91.6	894.1	0.00
2020.12.25 02:55:00	0	0.0	0.0	-1.2	91.7	894.2	0.00
2020.12.25 03:00:00	0	0.0	0.0	-1.2	91.7	894.1	0.00
2020.12.25 03:05:00	0	0.0	0.0	-1.2	91.8	894.1	0.00
2020.12.25 03:10:00	0	0.0	0.0	-1.2	91.8	894.2	0.00
2020.12.25 03:15:00	0	0.0	0.0	-1.2	91.8	894.2	0.00
2020.12.25 03:20:00	0	0.0	0.0	-1.3	91.7	894.2	0.00
2020.12.25 03:25:00	0	0.0	0.0	-1.3	91.8	894.1	0.00
2020.12.25 03:30:00	0	0.0	0.0	-1.3	91.8	894.1	0.00
2020.12.25 03:35:00	0	0.0	0.0	-1.4	91.8	894.1	0.00
2020.12.25 03:40:00	0	0.0	0.0	-1.4	91.9	894.0	0.00
2020.12.25 03:45:00	0	0.0	0.0	-1.4	91.9	894.0	0.00
2020.12.25 03:50:00	0	0.0	0.0	-1.4	92.0	894.0	0.00
2020.12.25 03:55:00	0	0.0	0.0	-1.5	92.0	894.0	0.00
2020.12.25 04:00:00	0	0.0	0.0	-1.5	92.0	894.1	0.00
2020.12.25 04:05:00	0	0.0	0.0	-1.5	92.0	894.0	0.00
2020.12.25 04:10:00	0	0.0	0.0	-1.5	92.0	894.0	0.00
2020.12.25 04:15:00	0	0.0	0.0	-1.5	92.0	894.1	0.00
2020.12.25 04:20:00	0	0.0	0.0	-1.6	92.0	894.1	0.00
2020.12.25 04:25:00	0	0.0	0.0	-1.6	91.9	894.1	0.00
2020.12.25 04:30:00	0	0.0	0.0	-1.6	91.9	894.1	0.00
2020.12.25 04:35:00	0	0.0	0.0	-1.6	91.9	894.1	0.00
2020.12.25 04:40:00	0	0.0	0.0	-1.6	92.0	894.1	0.00
2020.12.25 04:45:00	0	0.0	0.0	-1.6	91.9	894.1	0.00
2020.12.25 04:50:00	0	0.0	0.0	-1.6	91.9	894.0	0.00
2020.12.25 04:55:00	0	0.0	0.0	-1.7	91.8	894.0	0.00
2020.12.25 05:00:00	0	0.0	0.0	-1.7	91.8	894.0	0.00
2020.12.25 05:05:00	0	0.0	0.0	-1.7	91.8	894.1	0.00
2020.12.25 05:10:00	0	0.0	0.0	-1.7	91.8	894.0	0.00
2020.12.25 05:15:00	0	0.0	0.0	-1.7	91.7	894.0	0.00
2020.12.25 05:20:00	0	0.0	0.0	-1.7	91.7	894.0	0.00
2020.12.25 05:25:00	0	0.0	0.0	-1.8	91.6	894.1	0.00
2020.12.25 05:30:00	0	0.0	0.0	-1.8	91.6	894.2	0.00
2020.12.25 05:35:00	0	0.0	0.0	-1.8	91.6	894.1	0.00
2020.12.25 05:40:00	0	0.0	0.0	-1.8	91.7	894.2	0.00
2020.12.25 05:45:00	0	0.0	0.0	-1.8	91.7	894.2	0.00
2020.12.25 05:50:00	0	0.0	0.0	-1.8	91.6	894.3	0.00
2020.12.25 05:55:00	0	0.0	0.0	-1.8	91.6	894.3	0.00
2020.12.25 06:00:00	0	0.0	0.0	-1.8	91.6	894.3	0.00
2020.12.25 06:05:00	0	0.0	0.0	-1.8	91.5	894.2	0.00
2020.12.25 06:10:00	0	0.0	0.0	-1.8	91.6	894.2	0.00
2020.12.25 06:15:00	0	0.0	0.0	-1.9	91.5	894.2	0.00
2020.12.25 06:20:00	0	0.0	0.0	-1.9	91.6	894.3	0.00
2020.12.25 06:25:00	0	0.0	0.0	-1.9	91.6	894.3	0.00
2020.12.25 06:30:00	0	0.0	0.0	-1.9	91.6	894.3	0.00
2020.12.25 06:35:00	0	0.0	0.0	-1.9	91.7	894.3	0.00
2020.12.25 06:40:00	0	0.0	0.0	-1.9	91.7	894.3	0.00
2020.12.25 06:45:00	0	0.0	0.0	-1.9	91.6	894.2	0.00
2020.12.25 06:50:00	0	0.0	0.0	-1.9	91.5	894.2	0.00
2020.12.25 06:55:00	0	0.0	0.0	-1.9	91.5	894.2	0.00
2020.12.25 07:00:00	0	0.0	0.0	-2.0	91.4	894.1	0.00
2020.12.25 07:05:00	0	0.0	0.0	-2.0	91.3	894.1	0.00
2020.12.25 07:10:00	0	0.0	0.0	-2.0	91.3	894.2	0.00
2020.12.25 07:15:00	0	0.0	0.0	-2.0	91.4	894.2	0.00
2020.12.25 07:20:00	0	0.0	0.0	-2.0	91.3	894.2	0.00
2020.12.25 07:25:00	0	0.0	0.0	-2.0	91.4	894.2	0.00
2020.12.25 07:30:00	0	0.0	0.0	-2.0	91.5	894.2	0.00
2020.12.25 07:35:00	0	0.0	0.0	-2.0	91.5	894.2	0.00
2020.12.25 07:40:00	0	0.0	0.0	-2.0	91.4	894.2	0.00
2020.12.25 07:45:00	0	0.0	0.0	-2.0	91.4	894.2	0.00
2020.12.25 07:50:00	0	0.0	0.0	-2.0	91.4	894.2	0.00
2020.12.25 07:55:00	0	0.0	0.0	-2.0	91.5	894.2	0.00
2020.12.25 08:00:00	0	0.0	0.0	-2.0	91.4	894.2	0.00
2020.12.25 08:05:00	0	0.0	0.0	-2.0	91.4	894.2	0.00
2020.12.25 08:10:00	0	0.0	0.0	-2.0	91.4	894.3	0.00
2020.12.25 08:15:00	0	0.0	0.0	-2.0	91.4	894.3	0.00
