,time,ghi,sea,temp,RH,wind,SW_global,ppt,vp_a,press,cld,Discharge,alb,LW_in,SW_direct,SW_diffuse,T_F,e_a
166,2020-11-29 13:00:00,331.609,0.367,-2.7,95.717,0.75,329.99,0.0,4.8,795.481,0.0,2.275,0.388,211.462,329.99,0.0,0.0,0.697
167,2020-11-29 14:00:00,271.622,0.31,-2.7,95.833,0.083,242.273,0.0,4.8,795.493,0.0,2.112,0.387,211.462,242.273,0.0,0.0,0.697
168,2020-11-29 15:00:00,172.397,0.214,-2.733,96.067,0.25,125.082,0.0,4.8,795.835,0.0,2.81,0.386,211.362,125.082,0.0,0.0,0.697
169,2020-11-29 16:00:00,53.725,0.087,-2.833,96.183,0.417,17.061,0.0,4.8,796.078,0.0,3.643,0.384,211.061,17.061,0.0,0.0,0.697
170,2020-11-29 17:00:00,0.0,0.0,-2.867,95.833,0.333,0.0,0.0,4.767,796.399,0.0,3.897,0.383,210.751,0.0,0.0,0.0,0.696
171,2020-11-29 18:00:00,0.0,0.0,-3.083,96.3,0.25,0.0,0.0,4.7,796.828,0.0,3.883,0.382,209.677,0.0,0.0,0.0,0.695
172,2020-11-29 19:00:00,0.0,0.0,-3.117,95.833,0.75,0.0,0.0,4.617,796.967,0.0,4.331,0.381,209.043,0.0,0.0,0.0,0.693
173,2020-11-29 20:00:00,0.0,0.0,-3.267,95.017,0.167,0.0,0.0,4.533,797.228,0.0,3.872,0.38,208.049,0.0,0.0,0.0,0.692
174,2020-11-29 21:00:00,0.0,0.0,-3.367,94.9,0.417,0.0,0.0,4.5,797.388,0.0,4.132,0.379,207.535,0.0,0.0,0.0,0.691
175,2020-11-29 22:00:00,0.0,0.0,-3.533,95.25,0.25,0.0,0.0,4.5,797.326,0.0,4.015,0.377,207.043,0.0,0.0,0.0,0.691
176,2020-11-29 23:00:00,0.0,0.0,-3.667,94.9,0.25,0.0,0.0,4.4,797.588,0.0,4.055,0.376,205.984,0.0,0.0,0.0,0.689
177,2020-11-30 00:00:00,0.0,0.0,-3.783,94.9,0.0,0.0,0.0,4.4,797.641,0.0,3.823,0.375,205.642,0.0,0.0,0.0,0.689
178,2020-11-30 01:00:00,0.0,0.0,-3.95,94.9,0.0,0.0,0.0,4.3,797.677,0.0,3.856,0.374,204.478,0.0,0.0,0.0,0.687
179,2020-11-30 02:00:00,0.0,0.0,-4.1,94.367,0.083,0.0,0.0,4.25,797.724,0.0,3.985,0.373,203.698,0.0,0.0,0.0,0.686
180,2020-11-30 03:00:00,0.0,0.0,-4.283,94.1,0.083,0.0,0.0,4.2,797.882,0.0,4.028,0.372,202.821,0.0,0.0,0.0,0.685
181,2020-11-30 04:00:00,0.0,0.0,-4.35,93.867,0.0,0.0,0.0,4.133,798.02,0.0,3.945,0.371,202.161,0.0,0.0,0.0,0.683
182,2020-11-30 05:00:00,0.0,0.0,-4.583,94.95,0.333,0.0,0.0,4.133,798.324,0.0,4.399,0.37,201.486,0.0,0.0,0.0,0.683
183,2020-11-30 06:00:00,0.0,0.0,-4.833,94.8,0.333,0.0,0.0,4.067,798.501,0.0,4.471,0.369,200.303,0.0,0.0,0.0,0.682
184,2020-11-30 07:00:00,0.0,0.0,-5.05,94.917,0.5,0.207,0.0,4.0,798.946,0.0,4.763,0.368,199.205,0.207,0.0,0.0,0.68
185,2020-11-30 08:00:00,4.051,0.011,-5.25,94.917,0.0,60.617,0.0,3.917,799.349,0.0,4.082,0.367,198.039,60.617,0.0,0.0,0.678
186,2020-11-30 09:00:00,109.939,0.15,-5.1,95.033,0.0,179.713,0.0,3.983,799.759,0.0,3.449,0.366,198.941,179.713,0.0,0.0,0.68
187,2020-11-30 10:00:00,222.449,0.263,-4.333,95.217,0.0,297.971,0.0,4.217,799.508,0.0,2.658,0.365,202.793,297.971,0.0,0.0,0.685
188,2020-11-30 11:00:00,303.822,0.34,-3.917,93.783,0.167,355.529,0.0,4.3,799.567,0.0,2.313,0.364,204.575,355.529,0.0,0.0,0.687
189,2020-11-30 12:00:00,340.979,0.375,-3.75,94.2,0.25,359.138,0.0,4.367,798.996,0.0,2.142,0.363,205.518,359.138,0.0,0.0,0.688
190,2020-11-30 13:00:00,328.994,0.364,-3.65,94.433,0.167,323.814,0.0,4.4,798.929,0.0,2.097,0.362,206.034,323.814,0.0,0.0,0.689
191,2020-11-30 14:00:00,269.406,0.308,-3.733,94.9,0.5,239.284,0.0,4.4,798.764,0.0,2.796,0.361,205.789,239.284,0.0,0.0,0.689
192,2020-11-30 15:00:00,170.638,0.212,-3.75,94.9,0.333,123.469,0.0,4.4,799.016,0.0,3.191,0.36,205.739,123.469,0.0,0.0,0.689
193,2020-11-30 16:00:00,52.557,0.086,-3.817,94.9,0.167,16.243,0.0,4.383,799.209,0.0,3.707,0.359,205.428,16.243,0.0,0.0,0.689
194,2020-11-30 17:00:00,0.0,0.0,-4.05,94.75,0.0,0.0,0.0,4.267,799.09,0.0,3.877,0.358,203.961,0.0,0.0,0.0,0.686
195,2020-11-30 18:00:00,0.0,0.0,-4.7,93.983,0.167,0.0,0.0,4.05,799.386,0.0,4.228,0.357,200.566,0.0,0.0,0.0,0.681
196,2020-11-30 19:00:00,0.0,0.0,-5.333,93.867,0.167,0.0,0.0,3.85,799.398,0.0,4.378,0.356,197.315,0.0,0.0,0.0,0.676
197,2020-11-30 20:00:00,0.0,0.0,-5.417,93.517,0.333,0.0,0.0,3.8,799.004,0.0,4.65,0.355,196.709,0.0,0.0,0.0,0.675
198,2020-11-30 21:00:00,0.0,0.0,-5.3,94.683,0.5,0.0,0.0,3.917,798.816,0.0,4.847,0.354,197.896,0.0,0.0,0.0,0.678
199,2020-11-30 22:00:00,0.0,0.0,-4.917,94.917,0.75,0.0,0.0,4.033,798.367,0.0,5.058,0.353,199.821,0.0,0.0,0.0,0.681
200,2020-11-30 23:00:00,0.0,0.0,-4.35,94.817,1.267,0.0,0.0,4.2,797.696,0.0,5.458,0.352,202.626,0.0,0.0,0.0,0.685
201,2020-12-01 00:00:00,0.0,0.0,-3.533,94.433,1.083,0.0,0.0,4.433,797.097,0.0,4.845,0.351,206.6,0.0,0.0,0.0,0.69
202,2020-12-01 01:00:00,0.0,0.0,-2.967,92.8,1.25,0.0,0.0,4.533,796.695,0.0,4.733,0.35,208.942,0.0,0.0,0.0,0.692
203,2020-12-01 02:00:00,0.0,0.0,-2.883,90.617,2.467,0.0,0.0,4.467,796.464,0.0,5.723,0.349,208.755,0.0,0.0,0.0,0.69
204,2020-12-01 03:00:00,0.0,0.0,-3.45,92.8,0.75,0.0,0.0,4.383,795.648,0.0,4.508,0.349,206.51,0.0,0.0,0.0,0.688
205,2020-12-01 04:00:00,0.0,0.0,-2.85,93.033,0.333,0.0,0.0,4.6,794.889,0.0,3.929,0.348,209.731,0.0,0.0,0.0,0.693
206,2020-12-01 05:00:00,0.0,0.0,-2.583,91.183,0.417,0.0,0.0,4.6,794.102,0.0,3.939,0.347,210.531,0.0,0.0,0.0,0.693
207,2020-12-01 06:00:00,0.0,0.0,-2.817,92.1,0.333,0.0,0.0,4.55,793.352,0.0,3.932,0.346,209.502,0.0,0.0,0.0,0.692
208,2020-12-01 07:00:00,0.0,0.0,-2.283,92.917,0.5,0.043,0.0,4.8,792.807,0.0,3.875,0.345,212.722,0.043,0.0,0.0,0.697
209,2020-12-01 08:00:00,2.97,0.008,-1.9,91.717,0.333,16.784,0.0,4.883,792.328,0.0,3.655,0.344,214.409,16.784,0.0,0.0,0.699
210,2020-12-01 09:00:00,107.056,0.147,-1.7,91.85,0.0,46.821,1.0,4.933,791.862,0.0,2.836,0.85,215.333,46.821,0.0,0.0,0.699
211,2020-12-01 10:00:00,219.329,0.26,-1.467,93.95,0.75,60.435,2.4,5.15,791.471,0.0,2.441,0.85,217.379,60.435,0.0,0.0,0.704
212,2020-12-01 11:00:00,300.769,0.337,-1.217,95.0,1.183,60.481,1.8,5.3,791.041,0.0,2.012,0.85,219.048,60.481,0.0,0.0,0.706
213,2020-12-01 12:00:00,338.157,0.373,-1.217,95.35,0.933,67.199,2.2,5.35,790.764,0.0,1.705,0.85,219.342,67.199,0.0,0.0,0.707
214,2020-12-01 13:00:00,326.505,0.362,-0.9,95.933,0.0,81.966,1.2,5.5,790.458,0.0,1.369,0.85,221.202,81.966,0.0,0.0,0.71
215,2020-12-01 14:00:00,267.319,0.306,-0.617,96.167,0.0,97.788,0.4,5.6,790.402,0.0,1.645,0.85,222.663,97.788,0.0,0.0,0.712
216,2020-12-01 15:00:00,169.003,0.211,-0.783,95.467,0.0,57.414,0.2,5.5,790.549,0.0,2.249,0.85,221.569,57.414,0.0,0.0,0.71
217,2020-12-01 16:00:00,51.492,0.085,-0.95,95.817,0.583,9.205,0.2,5.45,790.682,0.0,3.111,0.85,220.758,9.205,0.0,0.0,0.709
218,2020-12-01 17:00:00,0.0,0.0,-1.1,96.167,0.583,0.0,0.0,5.4,790.771,0.0,3.454,0.848,219.999,0.0,0.0,0.0,0.708
219,2020-12-01 18:00:00,0.0,0.0,-1.167,96.167,0.917,0.0,0.0,5.4,790.704,0.0,3.591,0.843,219.79,0.0,0.0,0.0,0.708
220,2020-12-01 19:00:00,0.0,0.0,-1.217,97.1,0.833,0.0,0.0,5.4,790.499,0.0,3.57,0.838,219.634,0.0,0.0,0.0,0.708
221,2020-12-01 20:00:00,0.0,0.0,-1.333,96.983,0.667,0.0,0.0,5.383,790.447,0.0,3.559,0.833,219.174,0.0,0.0,0.0,0.708
222,2020-12-01 21:00:00,0.0,0.0,-1.55,97.1,0.5,0.0,0.0,5.3,790.514,0.0,3.568,0.828,218.016,0.0,0.0,0.0,0.707
223,2020-12-01 22:00:00,0.0,0.0,-1.617,97.1,0.0,0.0,0.0,5.283,790.524,0.0,3.364,0.823,217.708,0.0,0.0,0.0,0.706
224,2020-12-01 23:00:00,0.0,0.0,-1.917,97.1,0.25,0.0,0.0,5.133,790.449,0.0,3.559,0.817,215.892,0.0,0.0,0.0,0.704
225,2020-12-02 00:00:00,0.0,0.0,-1.9,96.867,0.0,0.0,0.0,5.167,790.328,0.0,3.424,0.812,216.148,0.0,0.0,0.0,0.704
226,2020-12-02 01:00:00,0.0,0.0,-1.933,96.75,0.0,0.0,0.0,5.117,789.847,0.0,3.432,0.808,215.746,0.0,0.0,0.0,0.703
227,2020-12-02 02:00:00,0.0,0.0,-2.117,97.1,0.0,0.0,0.0,5.083,789.682,0.0,3.465,0.803,214.978,0.0,0.0,0.0,0.703
228,2020-12-02 03:00:00,0.0,0.0,-2.117,97.1,0.0,0.0,0.0,5.083,789.358,0.0,3.465,0.798,214.978,0.0,0.0,0.0,0.703
229,2020-12-02 04:00:00,0.0,0.0,-2.167,97.1,0.0,0.0,0.0,5.05,788.992,0.0,3.475,0.793,214.625,0.0,0.0,0.0,0.702
230,2020-12-02 05:00:00,0.0,0.0,-2.317,97.1,0.0,0.0,0.0,5.0,788.699,0.0,3.506,0.788,213.863,0.0,0.0,0.0,0.701
231,2020-12-02 06:00:00,0.0,0.0,-2.517,96.983,0.0,0.0,0.0,4.917,788.62,0.0,3.547,0.783,212.745,0.0,0.0,0.0,0.699
232,2020-12-02 07:00:00,0.0,0.0,-2.5,96.867,0.167,0.043,0.0,4.9,788.537,0.0,3.662,0.779,212.691,0.043,0.0,0.0,0.699
233,2020-12-02 08:00:00,2.042,0.005,-2.517,96.983,0.75,30.323,0.0,4.917,788.775,0.0,4.062,0.774,212.745,30.323,0.0,0.0,0.699
234,2020-12-02 09:00:00,104.26,0.144,-2.1,96.75,0.75,93.697,0.0,5.05,788.579,0.0,3.313,0.769,214.83,93.697,0.0,0.0,0.702
235,2020-12-02 10:00:00,216.307,0.257,-1.267,95.817,0.0,163.893,0.0,5.333,788.526,0.0,2.075,0.765,219.087,163.893,0.0,0.0,0.707
236,2020-12-02 11:00:00,297.827,0.334,-0.0,92.617,0.167,182.975,0.0,5.65,787.994,0.0,1.393,0.76,224.899,182.975,0.0,1.5,0.713
237,2020-12-02 12:00:00,335.455,0.37,-0.217,89.25,0.083,176.316,0.0,5.367,787.562,0.0,1.272,0.756,222.571,176.316,0.0,0.0,0.707
238,2020-12-02 13:00:00,324.144,0.359,-0.517,87.717,0.0,172.272,0.0,5.15,787.258,0.0,1.411,0.751,220.326,172.272,0.0,0.0,0.703
239,2020-12-02 14:00:00,265.362,0.304,-1.2,89.75,0.0,113.042,0.0,5.017,786.975,0.0,1.859,0.747,217.39,113.042,0.0,0.0,0.701
240,2020-12-02 15:00:00,167.492,0.209,-1.733,91.967,0.0,64.027,0.0,4.95,787.275,0.0,2.496,0.743,215.338,64.027,0.0,0.0,0.7
241,2020-12-02 16:00:00,50.53,0.084,-2.083,93.167,0.0,7.454,0.0,4.9,787.384,0.0,3.219,0.738,213.958,7.454,0.0,0.0,0.699
242,2020-12-02 17:00:00,0.0,0.0,-2.283,93.5,0.0,0.0,0.0,4.833,787.477,0.0,3.543,0.734,212.93,0.0,0.0,0.0,0.698
243,2020-12-02 18:00:00,0.0,0.0,-2.317,94.433,0.583,0.0,0.0,4.883,787.69,0.0,3.92,0.73,213.141,0.0,0.0,0.0,0.699
244,2020-12-02 19:00:00,0.0,0.0,-2.417,94.9,0.333,0.0,0.0,4.883,787.676,0.0,3.779,0.725,212.837,0.0,0.0,0.0,0.699
245,2020-12-02 20:00:00,0.0,0.0,-2.583,95.717,0.333,0.0,0.0,4.833,787.778,0.0,3.817,0.721,212.022,0.0,0.0,0.0,0.698
246,2020-12-02 21:00:00,0.0,0.0,-2.617,96.183,0.75,0.0,0.0,4.867,787.776,0.0,4.125,0.717,212.132,0.0,0.0,0.0,0.698
247,2020-12-02 22:00:00,0.0,0.0,-2.733,95.95,1.333,0.0,0.0,4.8,787.887,0.0,4.62,0.713,211.362,0.0,0.0,0.0,0.697
248,2020-12-02 23:00:00,0.0,0.0,-2.8,95.95,0.917,0.0,0.0,4.8,787.634,0.0,4.333,0.709,211.16,0.0,0.0,0.0,0.697
249,2020-12-03 00:00:00,0.0,0.0,-2.8,95.6,0.5,0.0,0.0,4.8,787.079,0.0,4.012,0.705,211.16,0.0,0.0,0.0,0.697
250,2020-12-03 01:00:00,0.0,0.0,-2.85,95.717,1.017,0.0,0.0,4.767,786.944,0.0,4.438,0.701,210.802,0.0,0.0,0.0,0.696
251,2020-12-03 02:00:00,0.0,0.0,-3.25,96.183,1.133,0.0,0.0,4.6,786.565,0.0,4.725,0.697,208.536,0.0,0.0,0.0,0.693
252,2020-12-03 03:00:00,0.0,0.0,-3.2,96.183,0.0,0.0,0.0,4.6,786.24,0.0,3.693,0.693,208.685,0.0,0.0,0.0,0.693
253,2020-12-03 04:00:00,0.0,0.0,-3.117,95.967,0.0,0.0,0.0,4.617,785.755,0.0,3.679,0.689,209.043,0.0,0.0,0.0,0.693
254,2020-12-03 05:00:00,0.0,0.0,-3.133,96.333,0.0,0.0,0.0,4.633,785.626,0.0,3.678,0.685,209.098,0.0,0.0,0.0,0.694
255,2020-12-03 06:00:00,0.0,0.0,-3.533,95.833,0.0,0.0,0.0,4.5,785.528,0.0,3.763,0.681,207.043,0.0,0.0,0.0,0.691
256,2020-12-03 07:00:00,0.0,0.0,-4.167,95.833,0.417,0.008,0.0,4.283,785.274,0.0,4.367,0.677,203.728,0.008,0.0,0.0,0.686
257,2020-12-03 08:00:00,1.275,0.002,-3.217,96.217,0.0,45.456,0.0,4.65,785.262,0.0,3.689,0.674,208.957,45.456,0.0,0.0,0.694
258,2020-12-03 09:00:00,101.553,0.141,-2.633,96.333,0.167,153.99,0.0,4.867,784.947,0.0,3.122,0.67,212.083,153.99,0.0,0.0,0.698
259,2020-12-03 10:00:00,213.386,0.254,-3.467,94.2,0.0,256.548,0.0,4.467,784.263,0.0,2.553,0.666,207.021,256.548,0.0,0.0,0.69
260,2020-12-03 11:00:00,294.998,0.332,-3.133,93.85,0.167,333.884,0.0,4.517,783.599,0.0,2.173,0.663,208.342,333.884,0.0,0.0,0.691
261,2020-12-03 12:00:00,332.875,0.367,-2.333,92.8,0.833,376.066,0.0,4.783,783.025,0.0,2.218,0.659,212.463,376.066,0.0,0.0,0.697
262,2020-12-03 13:00:00,321.912,0.357,-3.717,89.967,0.0,334.797,0.0,4.183,782.652,0.0,2.035,0.655,204.355,334.797,0.0,0.0,0.684
263,2020-12-03 14:00:00,263.535,0.302,-5.067,90.117,0.167,243.373,0.0,3.767,781.986,0.0,2.86,0.652,197.456,243.373,0.0,0.0,0.674
264,2020-12-03 15:00:00,166.107,0.208,-6.0,91.317,0.5,120.521,0.0,3.55,781.607,0.0,4.167,0.648,193.175,120.521,0.0,0.0,0.669
265,2020-12-03 16:00:00,49.67,0.082,-4.767,94.7,1.883,14.204,0.0,4.067,781.508,0.0,6.209,0.645,200.493,14.204,0.0,0.0,0.682
266,2020-12-03 17:00:00,0.0,0.0,1.817,77.217,6.75,0.0,0.0,5.333,780.581,0.0,0.209,0.641,228.829,0.0,0.0,1.5,0.706
267,2020-12-03 18:00:00,0.0,0.0,3.4,62.433,8.383,0.0,0.0,4.867,780.126,0.0,0.0,0.638,230.916,0.0,0.0,1.5,0.696
268,2020-12-03 19:00:00,0.0,0.0,3.367,64.2,9.867,0.0,0.0,5.0,779.943,0.0,0.0,0.634,231.701,0.0,0.0,1.5,0.699
269,2020-12-03 20:00:00,0.0,0.0,2.85,65.25,11.55,0.0,0.0,4.9,779.309,0.0,0.0,0.631,229.371,0.0,0.0,1.5,0.697
270,2020-12-03 21:00:00,0.0,0.0,2.833,63.483,10.633,0.0,0.0,4.75,778.758,0.0,0.0,0.628,228.301,0.0,0.0,1.5,0.694
271,2020-12-03 22:00:00,0.0,0.0,2.833,62.55,8.817,0.0,0.0,4.683,778.019,0.0,0.0,0.624,227.838,0.0,0.0,1.5,0.693
272,2020-12-03 23:00:00,0.0,0.0,2.683,65.4,8.9,0.0,0.0,4.85,777.368,0.0,0.0,0.621,228.501,0.0,0.0,1.5,0.696
273,2020-12-04 00:00:00,0.0,0.0,2.617,66.017,9.183,0.0,0.0,4.867,776.556,0.0,0.0,0.618,228.405,0.0,0.0,1.5,0.697
274,2020-12-04 01:00:00,0.0,0.0,2.95,61.567,8.733,0.0,0.0,4.617,775.776,0.0,0.0,0.614,227.748,0.0,0.0,1.5,0.691
275,2020-12-04 02:00:00,0.0,0.0,3.017,60.217,6.333,0.0,0.0,4.55,775.279,0.0,0.0,0.611,227.486,0.0,0.0,1.5,0.69
276,2020-12-04 03:00:00,0.0,0.0,3.267,56.717,6.433,0.0,0.0,4.383,775.081,0.0,0.0,0.608,227.065,0.0,0.0,1.5,0.686
277,2020-12-04 04:00:00,0.0,0.0,3.617,53.367,6.517,0.0,0.0,4.25,774.398,0.0,0.0,0.605,227.174,0.0,0.0,1.5,0.683
278,2020-12-04 05:00:00,0.0,0.0,3.433,55.883,6.867,0.0,0.0,4.35,774.276,0.0,0.0,0.602,227.346,0.0,0.0,1.5,0.685
279,2020-12-04 06:00:00,0.0,0.0,2.5,62.7,9.25,0.0,0.0,4.583,773.934,0.0,0.0,0.599,226.081,0.0,0.0,1.5,0.691
280,2020-12-04 07:00:00,0.0,0.0,2.483,61.233,10.05,0.0,0.0,4.45,773.813,0.0,0.0,0.596,225.078,0.0,0.0,1.5,0.688
281,2020-12-04 08:00:00,0.679,0.0,2.15,64.217,8.55,23.239,0.0,4.567,773.384,0.0,0.0,0.593,224.863,23.239,0.0,1.5,0.69
282,2020-12-04 09:00:00,98.935,0.139,0.867,77.933,6.133,77.286,0.0,5.05,773.296,0.0,1.649,0.59,224.043,77.286,0.0,1.5,0.701
283,2020-12-04 10:00:00,210.567,0.251,-0.017,85.867,4.867,111.077,0.0,5.25,773.219,0.0,2.277,0.587,222.499,111.077,0.0,0.0,0.705
284,2020-12-04 11:00:00,292.283,0.329,-0.217,88.367,4.717,137.647,0.2,5.333,772.083,0.0,2.02,0.85,222.369,137.647,0.0,0.0,0.707
285,2020-12-04 12:00:00,330.419,0.365,-0.133,87.1,3.6,158.431,0.4,5.267,772.381,0.0,1.62,0.85,222.237,158.431,0.0,0.0,0.705
286,2020-12-04 13:00:00,319.809,0.355,-0.383,88.583,2.933,123.552,0.2,5.267,772.254,0.0,1.837,0.85,221.453,123.552,0.0,0.0,0.706
287,2020-12-04 14:00:00,261.839,0.3,-0.367,89.117,4.1,118.357,0.2,5.3,772.141,0.0,2.305,0.85,221.701,118.357,0.0,0.0,0.706
288,2020-12-04 15:00:00,164.848,0.206,0.333,83.45,4.183,54.165,0.2,5.233,772.076,0.0,2.1,0.85,223.497,54.165,0.0,1.5,0.705
289,2020-12-04 16:00:00,48.91,0.081,1.017,79.733,3.35,6.916,0.0,5.233,772.243,0.0,2.122,0.848,225.661,6.916,0.0,1.5,0.704
290,2020-12-04 17:00:00,0.0,0.0,1.317,79.183,3.85,0.0,0.0,5.333,772.291,0.0,1.943,0.843,227.228,0.0,0.0,1.5,0.706
291,2020-12-04 18:00:00,0.0,0.0,0.917,84.167,3.517,0.0,0.0,5.5,772.014,0.0,2.352,0.838,226.951,0.0,0.0,1.5,0.709
292,2020-12-04 19:00:00,0.0,0.0,0.833,87.2,3.1,0.0,0.0,5.633,771.678,0.0,2.436,0.833,227.458,0.0,0.0,1.5,0.712
293,2020-12-04 20:00:00,0.0,0.0,0.667,90.1,3.433,0.0,0.4,5.783,771.546,0.0,2.486,0.85,227.781,0.0,0.0,1.5,0.715
294,2020-12-04 21:00:00,0.0,0.0,0.017,92.633,2.217,0.0,1.2,5.667,771.622,0.0,3.137,0.85,225.05,0.0,0.0,1.5,0.713
295,2020-12-04 22:00:00,0.0,0.0,-0.75,94.65,1.367,0.0,2.0,5.483,771.738,0.0,3.526,0.85,221.575,0.0,0.0,0.0,0.71
296,2020-12-04 23:00:00,0.0,0.0,-0.867,95.35,0.417,0.0,2.6,5.467,772.498,0.0,3.338,0.85,221.116,0.0,0.0,0.0,0.71
297,2020-12-05 00:00:00,0.0,0.0,-0.733,95.933,0.0,0.0,1.8,5.583,773.289,0.0,3.196,0.85,222.201,0.0,0.0,0.0,0.712
298,2020-12-05 01:00:00,0.0,0.0,-0.8,96.283,0.0,0.0,0.4,5.583,774.009,0.0,3.205,0.85,221.99,0.0,0.0,0.0,0.712
299,2020-12-05 02:00:00,0.0,0.0,-0.783,96.05,0.0,0.0,0.4,5.567,774.647,0.0,3.205,0.85,221.953,0.0,0.0,0.0,0.711
300,2020-12-05 03:00:00,0.0,0.0,-0.933,96.517,0.0,0.0,0.2,5.533,774.886,0.0,3.23,0.85,221.288,0.0,0.0,0.0,0.711
301,2020-12-05 04:00:00,0.0,0.0,-1.667,96.75,0.0,0.0,0.0,5.217,775.69,0.0,3.378,0.848,217.163,0.0,0.0,0.0,0.705
302,2020-12-05 05:00:00,0.0,0.0,-2.233,96.867,0.0,0.0,0.2,5.0,776.574,0.0,3.492,0.85,214.119,0.0,0.0,0.0,0.701
303,2020-12-05 06:00:00,0.0,0.0,-2.667,96.6,0.0,0.0,0.0,4.867,777.162,0.0,3.582,0.848,211.981,0.0,0.0,0.0,0.698
304,2020-12-05 07:00:00,0.0,0.0,-2.8,97.1,0.0,0.0,0.0,4.8,777.942,0.0,3.603,0.843,211.16,0.0,0.0,0.0,0.697
305,2020-12-05 08:00:00,0.265,0.0,-2.45,97.1,0.0,27.223,0.0,4.95,778.208,0.0,3.531,0.838,213.152,27.223,0.0,0.0,0.7
306,2020-12-05 09:00:00,96.408,0.136,-1.65,97.1,0.0,96.706,0.0,5.267,778.502,0.0,2.821,0.833,217.512,96.706,0.0,0.0,0.706
307,2020-12-05 10:00:00,207.851,0.248,-0.483,96.983,0.167,143.56,0.2,5.733,778.831,0.0,1.97,0.85,223.835,143.56,0.0,0.0,0.714
308,2020-12-05 11:00:00,289.683,0.326,1.333,87.567,2.917,172.646,0.2,5.883,778.919,0.0,0.3,0.848,230.489,172.646,0.0,1.5,0.716
309,2020-12-05 12:00:00,328.088,0.363,2.317,76.8,4.033,176.788,0.0,5.55,778.302,0.0,0.0,0.843,231.755,176.788,0.0,1.5,0.71
310,2020-12-05 13:00:00,317.838,0.353,1.183,82.583,3.433,162.869,0.0,5.5,778.121,0.0,0.297,0.838,227.802,162.869,0.0,1.5,0.709
311,2020-12-05 14:00:00,260.276,0.299,-0.417,92.817,0.667,81.328,0.0,5.517,778.225,0.0,1.782,0.833,222.818,81.328,0.0,0.0,0.71
312,2020-12-05 15:00:00,163.714,0.205,-0.467,93.95,0.083,49.018,0.0,5.583,778.456,0.0,2.245,0.828,223.039,49.018,0.0,0.0,0.711
313,2020-12-05 16:00:00,48.25,0.081,-0.567,95.0,0.0,6.649,0.0,5.6,778.606,0.0,2.898,0.823,222.821,6.649,0.0,0.0,0.712
314,2020-12-05 17:00:00,0.0,0.0,-0.4,95.117,0.0,0.0,1.8,5.617,778.651,0.0,3.417,0.85,223.444,0.0,0.0,0.0,0.712
315,2020-12-05 18:00:00,0.0,0.0,-0.283,95.933,0.0,0.0,2.0,5.75,778.471,0.0,3.308,0.85,224.564,0.0,0.0,0.0,0.714
316,2020-12-05 19:00:00,0.0,0.0,-0.283,96.283,0.0,0.0,2.8,5.8,778.15,0.0,3.339,0.85,224.842,0.0,0.0,0.0,0.715
317,2020-12-05 20:00:00,0.0,0.0,-0.2,96.283,0.0,0.0,3.0,5.8,778.308,0.0,3.245,0.85,225.106,0.0,0.0,0.0,0.715
318,2020-12-05 21:00:00,0.0,0.0,-0.183,96.283,0.0,0.0,2.6,5.8,778.226,0.0,3.202,0.85,225.16,0.0,0.0,0.0,0.715
319,2020-12-05 22:00:00,0.0,0.0,-0.167,96.867,0.0,0.0,2.6,5.833,778.318,0.0,3.141,0.85,225.393,0.0,0.0,0.0,0.716
320,2020-12-05 23:00:00,0.0,0.0,-0.117,97.1,0.0,0.0,1.0,5.883,777.941,0.0,3.102,0.85,225.828,0.0,0.0,0.0,0.717
321,2020-12-06 00:00:00,0.0,0.0,-0.2,97.1,0.0,0.0,0.6,5.817,777.778,0.0,3.07,0.85,225.2,0.0,0.0,0.0,0.716
322,2020-12-06 01:00:00,0.0,0.0,-0.35,96.633,0.0,0.0,1.0,5.783,777.744,0.0,3.107,0.85,224.535,0.0,0.0,0.0,0.715
323,2020-12-06 02:00:00,0.0,0.0,-0.4,96.633,0.0,0.0,2.8,5.75,777.884,0.0,3.118,0.85,224.193,0.0,0.0,0.0,0.714
324,2020-12-06 03:00:00,0.0,0.0,-0.633,97.1,0.0,0.0,2.2,5.65,777.821,0.0,3.16,0.85,222.895,0.0,0.0,0.0,0.713
325,2020-12-06 04:00:00,0.0,0.0,-0.617,97.1,0.0,0.0,1.6,5.667,777.794,0.0,3.157,0.85,223.042,0.0,0.0,0.0,0.713
326,2020-12-06 05:00:00,0.0,0.0,-0.517,96.983,0.0,0.0,1.2,5.7,778.148,0.0,3.138,0.85,223.543,0.0,0.0,0.0,0.714
327,2020-12-06 06:00:00,0.0,0.0,-0.517,96.867,0.0,0.0,2.2,5.683,778.158,0.0,3.139,0.85,223.447,0.0,0.0,0.0,0.713
328,2020-12-06 07:00:00,0.0,0.0,-0.65,97.333,0.0,0.0,1.8,5.65,778.346,0.0,3.161,0.85,222.842,0.0,0.0,0.0,0.713
329,2020-12-06 08:00:00,0.045,0.0,-0.55,98.15,0.0,13.089,0.8,5.767,778.479,0.0,3.13,0.85,223.812,13.089,0.0,0.0,0.715
330,2020-12-06 09:00:00,93.973,0.133,-0.167,97.8,0.0,44.983,1.2,5.883,778.546,0.0,2.519,0.85,225.668,44.983,0.0,0.0,0.717
331,2020-12-06 10:00:00,205.24,0.246,0.483,97.967,0.0,79.753,2.2,6.183,778.299,0.0,1.745,0.85,229.372,79.753,0.0,1.5,0.722
