,When,Discharge,v_a,Maximum Wind Speed,Wind Direction,T_a,RH,p_a,Fountain
6091,2019-02-20 20:35:00,0.0,0.4,0.6,190.0,-0.6,87.3,913.7,0
6092,2019-02-20 20:40:00,0.0,0.4,0.9,194.0,-0.6,86.6,913.8,0
6093,2019-02-20 20:45:00,0.0,0.6,0.9,218.0,-0.7,86.3,913.9,0
6094,2019-02-20 20:50:00,0.0,0.4,0.8,189.0,-0.6,86.6,913.9,0
6095,2019-02-20 20:55:00,0.0,0.4,1.2,173.0,-0.7,85.6,913.9,0
6096,2019-02-20 21:00:00,0.0,0.3,0.6,180.0,-1.0,86.2,913.9,0
6097,2019-02-20 21:05:00,0.0,0.3,0.5,190.0,-1.1,87.4,914.0,0
6098,2019-02-20 21:10:00,0.0,0.3,0.6,193.0,-1.1,88.2,914.0,0
6099,2019-02-20 21:15:00,0.0,0.5,0.7,208.0,-1.1,87.6,914.0,0
6100,2019-02-20 21:20:00,0.0,0.5,0.8,206.0,-1.0,87.8,914.0,0
6101,2019-02-20 21:25:00,0.0,0.6,0.8,212.0,-1.0,87.9,914.0,0
6102,2019-02-20 21:30:00,0.0,0.7,1.0,220.0,-1.0,87.1,914.0,0
6103,2019-02-20 21:35:00,0.0,0.6,0.9,214.0,-1.0,86.8,914.1,0
6104,2019-02-20 21:40:00,0.0,0.4,0.6,191.0,-1.0,86.3,914.1,0
6105,2019-02-20 21:45:00,0.0,0.4,0.8,195.0,-1.0,86.2,914.1,0
6106,2019-02-20 21:50:00,0.0,0.6,0.9,213.0,-1.1,87.0,914.0,0
6107,2019-02-20 21:55:00,0.0,0.6,0.8,211.0,-1.1,87.0,914.0,0
6108,2019-02-20 22:00:00,0.0,0.5,0.8,192.0,-1.1,86.3,914.0,0
6109,2019-02-20 22:05:00,0.0,0.3,0.6,181.0,-1.1,87.0,914.0,0
6110,2019-02-20 22:10:00,0.0,0.6,0.9,211.0,-1.2,87.3,914.1,0
6111,2019-02-20 22:15:00,0.0,0.7,1.0,214.0,-1.2,87.0,914.1,0
6112,2019-02-20 22:20:00,0.0,0.5,0.9,183.0,-1.2,86.8,914.1,0
6113,2019-02-20 22:25:00,0.0,0.4,0.8,173.0,-1.2,86.6,914.1,0
6114,2019-02-20 22:30:00,0.0,0.4,0.7,193.0,-1.4,87.2,914.2,0
6115,2019-02-20 22:35:00,0.0,0.6,0.9,210.0,-1.4,88.8,914.1,0
6116,2019-02-20 22:40:00,0.0,0.5,0.8,195.0,-1.3,88.1,914.1,0
6117,2019-02-20 22:45:00,0.0,0.4,0.6,207.0,-1.3,88.0,914.2,0
6118,2019-02-20 22:50:00,0.0,0.4,0.7,240.0,-1.3,87.2,914.1,0
6119,2019-02-20 22:55:00,0.0,0.6,1.1,230.0,-1.4,86.9,914.2,0
6120,2019-02-20 23:00:00,0.0,0.6,1.0,196.0,-1.4,87.0,914.2,0
6121,2019-02-20 23:05:00,0.0,0.4,0.6,173.0,-1.4,87.0,914.2,0
6122,2019-02-20 23:10:00,0.0,0.3,0.6,179.0,-1.6,86.1,914.2,0
6123,2019-02-20 23:15:00,0.0,0.3,0.6,179.0,-1.8,86.7,914.2,0
6124,2019-02-20 23:20:00,0.0,0.3,0.7,177.0,-2.0,87.1,914.2,0
6125,2019-02-20 23:25:00,0.0,0.3,0.6,188.0,-2.1,88.8,914.2,0
6126,2019-02-20 23:30:00,0.0,0.3,0.5,187.0,-2.0,90.6,914.2,0
6127,2019-02-20 23:35:00,0.0,0.7,0.9,230.0,-1.9,89.3,914.2,0
6128,2019-02-20 23:40:00,0.0,0.6,1.1,201.0,-1.8,88.7,914.3,0
6129,2019-02-20 23:45:00,0.0,0.5,0.8,200.0,-1.7,89.0,914.3,0
6130,2019-02-20 23:50:00,0.0,0.5,0.7,196.0,-1.7,89.2,914.2,0
6131,2019-02-20 23:55:00,0.0,0.4,0.8,191.0,-1.7,87.8,914.3,0
6132,2019-02-21 00:00:00,0.0,0.5,0.8,200.0,-1.7,87.9,914.3,0
6133,2019-02-21 00:05:00,0.0,0.6,0.8,208.0,-1.6,87.8,914.3,0
6134,2019-02-21 00:10:00,0.0,0.7,0.9,217.0,-1.7,88.0,914.3,0
6135,2019-02-21 00:15:00,0.0,0.7,0.9,210.0,-1.7,87.7,914.3,0
6136,2019-02-21 00:20:00,0.0,0.6,1.2,209.0,-1.6,87.6,914.4,0
6137,2019-02-21 00:25:00,0.0,0.4,0.8,178.0,-1.6,87.7,914.4,0
6138,2019-02-21 00:30:00,0.0,0.5,1.4,174.0,-1.7,86.8,914.5,0
6139,2019-02-21 00:35:00,0.0,0.3,0.6,199.0,-1.9,86.5,914.5,0
6140,2019-02-21 00:40:00,0.0,0.6,0.8,217.0,-1.9,88.4,914.4,0
6141,2019-02-21 00:45:00,0.0,0.6,0.8,224.0,-1.9,88.3,914.5,0
6142,2019-02-21 00:50:00,0.0,0.6,1.0,233.0,-1.8,88.1,914.6,0
6143,2019-02-21 00:55:00,0.0,0.4,0.7,200.0,-1.8,87.5,914.6,0
6144,2019-02-21 01:00:00,0.0,0.3,0.6,183.0,-1.8,88.5,914.6,0
6145,2019-02-21 01:05:00,0.0,0.3,0.6,182.0,-1.9,87.9,914.7,0
6146,2019-02-21 01:10:00,0.0,0.4,0.6,195.0,-1.9,88.4,914.6,0
6147,2019-02-21 01:15:00,0.0,0.7,1.1,227.0,-1.9,89.7,914.6,0
6148,2019-02-21 01:20:00,0.0,0.6,1.0,219.0,-1.8,87.6,914.6,0
6149,2019-02-21 01:25:00,0.0,0.4,0.6,184.0,-1.8,87.9,914.7,0
6150,2019-02-21 01:30:00,0.0,0.4,0.8,191.0,-1.9,88.2,914.7,0
6151,2019-02-21 01:35:00,0.0,0.3,0.6,188.0,-1.9,88.3,914.7,0
6152,2019-02-21 01:40:00,0.0,0.3,0.6,207.0,-1.9,88.2,914.7,0
6153,2019-02-21 01:45:00,0.0,0.4,0.8,209.0,-2.0,88.0,914.7,0
6154,2019-02-21 01:50:00,0.0,0.6,0.8,212.0,-2.0,88.1,914.7,0
6155,2019-02-21 01:55:00,0.0,0.4,0.8,190.0,-1.9,88.6,914.7,0
6156,2019-02-21 02:00:00,0.0,0.3,0.7,182.0,-1.9,87.5,914.7,0
6157,2019-02-21 02:05:00,0.0,0.6,0.9,187.0,-2.0,87.8,914.7,0
6158,2019-02-21 02:10:00,0.0,0.5,0.9,171.0,-2.1,86.7,914.8,0
6159,2019-02-21 02:15:00,0.0,0.4,0.6,177.0,-2.3,86.0,914.9,0
6160,2019-02-21 02:20:00,0.0,0.3,0.6,179.0,-2.5,86.4,914.9,0
6161,2019-02-21 02:25:00,0.0,0.2,0.7,181.0,-2.7,88.2,914.9,0
6162,2019-02-21 02:30:00,0.0,0.4,0.7,197.0,-2.7,89.5,914.9,0
6163,2019-02-21 02:35:00,0.0,0.6,0.8,203.0,-2.5,91.3,914.9,0
6164,2019-02-21 02:40:00,0.0,0.8,1.0,210.0,-2.3,90.2,914.9,0
6165,2019-02-21 02:45:00,0.0,0.7,1.0,205.0,-2.2,89.5,914.9,0
6166,2019-02-21 02:50:00,0.0,0.6,0.9,198.0,-2.2,88.6,914.9,0
6167,2019-02-21 02:55:00,0.0,0.5,1.0,180.0,-2.2,89.0,914.9,0
6168,2019-02-21 03:00:00,0.0,0.4,0.8,189.0,-2.3,87.9,914.9,0
6169,2019-02-21 03:05:00,0.0,0.5,0.7,203.0,-2.3,89.6,914.9,0
6170,2019-02-21 03:10:00,0.0,0.4,0.8,182.0,-2.3,89.3,914.9,0
6171,2019-02-21 03:15:00,0.0,0.4,0.7,184.0,-2.3,88.2,914.9,0
6172,2019-02-21 03:20:00,0.0,0.3,0.6,183.0,-2.5,87.4,914.9,0
6173,2019-02-21 03:25:00,0.0,0.4,0.7,189.0,-2.7,89.1,914.9,0
6174,2019-02-21 03:30:00,0.0,0.4,0.7,211.0,-2.7,89.9,914.8,0
6175,2019-02-21 03:35:00,0.0,0.4,0.7,210.0,-2.6,90.1,914.8,0
6176,2019-02-21 03:40:00,0.0,0.3,0.6,198.0,-2.5,90.0,914.9,0
6177,2019-02-21 03:45:00,0.0,0.6,0.9,225.0,-2.5,89.6,914.9,0
6178,2019-02-21 03:50:00,0.0,0.4,0.7,193.0,-2.5,89.6,914.9,0
6179,2019-02-21 03:55:00,0.0,0.5,0.8,199.0,-2.5,89.6,915.0,0
6180,2019-02-21 04:00:00,0.0,0.5,0.8,192.0,-2.5,89.0,915.0,0
6181,2019-02-21 04:05:00,0.0,0.4,0.6,180.0,-2.5,88.5,915.0,0
6182,2019-02-21 04:10:00,0.0,0.4,0.8,190.0,-2.6,88.4,915.0,0
6183,2019-02-21 04:15:00,0.0,0.4,0.7,190.0,-2.6,89.4,914.9,0
6184,2019-02-21 04:20:00,0.0,0.5,0.7,195.0,-2.5,89.0,914.9,0
6185,2019-02-21 04:25:00,0.0,0.5,1.0,199.0,-2.5,88.8,915.0,0
6186,2019-02-21 04:30:00,0.0,0.5,0.8,194.0,-2.5,88.4,915.0,0
6187,2019-02-21 04:35:00,0.0,0.5,0.8,191.0,-2.5,88.4,915.1,0
6188,2019-02-21 04:40:00,0.0,0.7,0.9,217.0,-2.5,88.6,915.1,0
6189,2019-02-21 04:45:00,0.0,0.6,1.0,210.0,-2.5,88.4,915.1,0
6190,2019-02-21 04:50:00,0.0,0.5,0.9,207.0,-2.5,89.0,915.1,0
6191,2019-02-21 04:55:00,0.0,0.6,0.9,199.0,-2.5,88.7,915.1,0
6192,2019-02-21 05:00:00,0.0,0.3,0.7,183.0,-2.4,88.6,915.1,0
6193,2019-02-21 05:05:00,0.0,0.4,0.8,189.0,-2.5,88.9,915.1,0
6194,2019-02-21 05:10:00,0.0,0.3,0.7,183.0,-2.5,88.9,915.1,0
6195,2019-02-21 05:15:00,0.0,0.4,0.8,191.0,-2.6,88.9,915.1,0
6196,2019-02-21 05:20:00,0.0,0.6,0.8,201.0,-2.6,89.5,915.1,0
6197,2019-02-21 05:25:00,0.0,0.6,1.0,221.0,-2.6,88.7,915.1,0
6198,2019-02-21 05:30:00,0.0,0.5,0.9,198.0,-2.6,88.6,915.2,0
6199,2019-02-21 05:35:00,0.0,0.3,0.6,178.0,-2.6,88.6,915.2,0
6200,2019-02-21 05:40:00,0.0,0.3,0.6,192.0,-2.7,88.0,915.2,0
6201,2019-02-21 05:45:00,0.0,0.3,0.6,192.0,-2.8,90.0,915.2,0
6202,2019-02-21 05:50:00,0.0,0.4,0.7,196.0,-2.7,90.6,915.3,0
6203,2019-02-21 05:55:00,0.0,0.4,0.8,192.0,-2.7,89.9,915.3,0
6204,2019-02-21 06:00:00,0.0,0.4,0.6,200.0,-2.7,89.3,915.3,0
6205,2019-02-21 06:05:00,0.0,0.4,0.7,198.0,-2.7,89.1,915.3,0
6206,2019-02-21 06:10:00,0.0,0.5,0.8,215.0,-2.7,88.9,915.3,0
6207,2019-02-21 06:15:00,0.0,0.7,1.1,223.0,-2.7,89.0,915.3,0
6208,2019-02-21 06:20:00,0.0,0.4,0.7,199.0,-2.7,88.3,915.4,0
6209,2019-02-21 06:25:00,0.0,0.3,0.6,180.0,-2.7,88.7,915.4,0
6210,2019-02-21 06:30:00,0.0,0.4,0.8,191.0,-2.8,88.4,915.4,0
6211,2019-02-21 06:35:00,0.0,0.3,0.5,178.0,-2.8,89.1,915.5,0
6212,2019-02-21 06:40:00,0.0,0.4,0.7,179.0,-2.9,88.9,915.5,0
6213,2019-02-21 06:45:00,0.0,0.4,0.9,179.0,-3.1,87.8,915.5,0
6214,2019-02-21 06:50:00,0.0,0.4,0.7,173.0,-3.2,88.4,915.4,0
6215,2019-02-21 06:55:00,0.0,0.3,0.6,204.0,-3.2,90.0,915.3,0
6216,2019-02-21 07:00:00,0.0,0.6,0.8,231.0,-3.1,91.4,915.3,0
6217,2019-02-21 07:05:00,0.0,0.7,1.1,225.0,-3.1,90.4,915.3,0
6218,2019-02-21 07:10:00,0.0,0.5,0.9,197.0,-3.0,89.6,915.3,0
6219,2019-02-21 07:15:00,0.0,0.4,1.1,173.0,-2.9,89.4,915.4,0
6220,2019-02-21 07:20:00,0.0,0.4,0.7,184.0,-3.0,88.4,915.4,0
6221,2019-02-21 07:25:00,0.0,0.5,0.9,189.0,-3.0,89.4,915.4,0
6222,2019-02-21 07:30:00,0.0,0.5,0.8,193.0,-2.9,89.3,915.4,0
6223,2019-02-21 07:35:00,0.0,0.7,1.0,222.0,-2.8,89.4,915.4,0
6224,2019-02-21 07:40:00,0.0,0.5,0.7,211.0,-2.8,89.3,915.4,0
6225,2019-02-21 07:45:00,0.0,0.5,0.8,210.0,-2.7,88.9,915.4,0
6226,2019-02-21 07:50:00,0.0,0.4,0.6,203.0,-2.7,88.5,915.5,0
6227,2019-02-21 07:55:00,0.0,0.5,0.7,200.0,-2.7,88.8,915.6,0
6228,2019-02-21 08:00:00,0.0,0.7,1.0,205.0,-2.7,88.4,915.6,0
6229,2019-02-21 08:05:00,0.0,0.6,1.0,202.0,-2.6,88.6,915.7,0
6230,2019-02-21 08:10:00,0.0,0.5,1.1,170.0,-2.6,88.4,915.6,0
6231,2019-02-21 08:15:00,0.0,0.3,0.7,192.0,-2.7,86.3,915.6,0
6232,2019-02-21 08:20:00,0.0,0.2,0.4,186.0,-2.8,87.7,915.6,0
6233,2019-02-21 08:25:00,0.0,0.4,0.8,201.0,-2.8,89.1,915.7,0
6234,2019-02-21 08:30:00,0.0,0.5,0.8,211.0,-2.7,89.1,915.7,0
6235,2019-02-21 08:35:00,0.0,0.6,0.8,207.0,-2.6,89.1,915.8,0
6236,2019-02-21 08:40:00,0.0,0.4,0.6,182.0,-2.6,88.5,915.8,0
6237,2019-02-21 08:45:00,0.0,0.4,0.6,176.0,-2.7,87.5,915.8,0
6238,2019-02-21 08:50:00,0.0,0.3,0.6,189.0,-2.7,88.6,915.8,0
6239,2019-02-21 08:55:00,0.0,0.3,0.7,192.0,-2.6,88.8,915.8,0
6240,2019-02-21 09:00:00,0.0,0.5,0.8,207.0,-2.6,87.1,915.9,0
6241,2019-02-21 09:05:00,0.0,0.3,0.8,186.0,-2.6,88.6,915.9,0
6242,2019-02-21 09:10:00,0.0,0.3,0.5,187.0,-2.5,88.8,916.0,0
6243,2019-02-21 09:15:00,0.0,0.3,0.4,186.0,-2.5,86.7,916.0,0
6244,2019-02-21 09:20:00,0.0,0.3,0.8,182.0,-2.6,86.8,916.0,0
6245,2019-02-21 09:25:00,0.0,0.3,0.6,187.0,-2.6,87.5,915.9,0
6246,2019-02-21 09:30:00,0.0,0.3,0.6,188.0,-2.5,87.0,915.9,0
6247,2019-02-21 09:35:00,0.0,0.4,0.8,203.0,-2.4,88.1,915.8,0
6248,2019-02-21 09:40:00,0.0,0.6,0.9,219.0,-2.2,89.0,915.8,0
6249,2019-02-21 09:45:00,0.0,0.7,1.0,231.0,-2.0,89.7,915.8,0
6250,2019-02-21 09:50:00,0.0,0.6,0.9,226.0,-1.8,88.2,915.9,0
6251,2019-02-21 09:55:00,0.0,0.3,0.7,199.0,-1.4,87.9,915.8,0
6252,2019-02-21 10:00:00,0.0,0.3,0.8,154.0,-0.6,84.3,915.8,0
6253,2019-02-21 10:05:00,0.0,0.2,0.5,139.0,0.2,80.4,915.9,0
6254,2019-02-21 10:10:00,0.0,0.3,0.5,219.0,1.1,77.7,916.0,0
6255,2019-02-21 10:15:00,0.0,0.2,0.5,172.0,1.9,74.6,916.0,0
6256,2019-02-21 10:20:00,0.0,0.2,0.4,188.0,2.9,70.8,916.1,0
6257,2019-02-21 10:25:00,0.0,0.2,0.5,174.0,3.8,66.7,916.1,0
6258,2019-02-21 10:30:00,0.0,0.2,0.4,114.0,4.4,66.0,916.2,0
6259,2019-02-21 10:35:00,0.0,0.2,0.4,183.0,4.8,64.4,916.2,0
6260,2019-02-21 10:40:00,0.0,0.2,0.4,170.0,5.4,62.6,916.3,0
6261,2019-02-21 10:45:00,0.0,0.3,0.5,186.0,5.9,61.3,916.3,0
6262,2019-02-21 10:50:00,0.0,0.2,0.4,145.0,6.2,60.6,916.4,0
6263,2019-02-21 10:55:00,0.0,0.2,0.5,135.0,6.6,58.7,916.4,0
6264,2019-02-21 11:00:00,0.0,0.3,0.6,153.0,6.8,57.1,916.4,0
6265,2019-02-21 11:05:00,0.0,0.3,0.6,218.0,7.0,56.9,916.4,0
6266,2019-02-21 11:10:00,0.0,0.2,0.5,234.0,7.0,57.6,916.3,0
6267,2019-02-21 11:15:00,0.0,0.2,0.5,187.0,7.5,56.3,916.3,0
6268,2019-02-21 11:20:00,0.0,0.2,0.5,187.0,7.9,52.4,916.4,0
6269,2019-02-21 11:25:00,0.0,0.2,0.6,185.0,7.7,53.1,916.4,0
6270,2019-02-21 11:30:00,0.0,0.2,0.4,170.0,7.4,56.3,916.5,0
6271,2019-02-21 11:35:00,0.0,0.3,0.5,195.0,7.6,52.8,916.5,0
6272,2019-02-21 11:40:00,0.0,0.2,0.5,204.0,7.0,55.8,916.5,0
6273,2019-02-21 11:45:00,0.0,0.2,0.4,197.0,7.2,54.8,916.4,0
6274,2019-02-21 11:50:00,0.0,0.2,0.4,174.0,7.6,54.0,916.3,0
6275,2019-02-21 11:55:00,0.0,0.2,0.4,148.0,7.4,55.8,916.3,0
6276,2019-02-21 12:00:00,0.0,0.2,0.6,208.0,6.7,57.4,916.3,0
6277,2019-02-21 12:05:00,0.0,0.2,0.6,182.0,6.7,57.7,916.2,0
6278,2019-02-21 12:10:00,0.0,0.3,0.6,209.0,6.3,60.7,916.2,0
6279,2019-02-21 12:15:00,0.0,0.2,0.6,194.0,6.1,60.6,916.2,0
6280,2019-02-21 12:20:00,0.0,0.2,0.4,171.0,6.1,62.8,916.1,0
6281,2019-02-21 12:25:00,0.0,0.2,0.3,135.0,5.9,63.3,916.1,0
6282,2019-02-21 12:30:00,0.0,0.2,0.5,187.0,5.8,63.7,916.1,0
6283,2019-02-21 12:35:00,0.0,0.3,0.6,139.0,5.8,64.9,916.0,0
6284,2019-02-21 12:40:00,0.0,0.2,0.5,3.0,5.4,63.7,916.1,0
6285,2019-02-21 12:45:00,0.0,0.4,0.8,168.0,5.6,65.6,916.0,0
6286,2019-02-21 12:50:00,0.0,0.2,0.6,136.0,5.7,67.2,916.0,0
6287,2019-02-21 12:55:00,0.0,0.2,0.5,137.0,5.7,66.0,915.9,0
6288,2019-02-21 13:00:00,0.0,0.3,1.2,18.0,5.9,65.0,916.0,0
6289,2019-02-21 13:05:00,0.0,0.3,0.8,32.0,6.2,63.0,916.0,0
6290,2019-02-21 13:10:00,0.0,0.4,1.1,93.0,6.2,64.0,916.0,0
6291,2019-02-21 13:15:00,0.0,0.5,1.1,132.0,6.8,57.1,915.9,0
6292,2019-02-21 13:20:00,0.0,0.5,1.9,101.0,7.3,57.6,915.9,0
6293,2019-02-21 13:25:00,0.0,0.4,1.2,151.0,7.6,52.7,915.9,0
6294,2019-02-21 13:30:00,0.0,0.4,1.1,329.0,7.6,55.1,915.9,0
6295,2019-02-21 13:35:00,0.0,0.5,1.0,353.0,7.5,52.8,915.9,0
6296,2019-02-21 13:40:00,0.0,0.4,1.2,159.0,7.6,53.2,915.8,0
6297,2019-02-21 13:45:00,0.0,0.5,1.3,356.0,7.5,54.7,915.8,0
6298,2019-02-21 13:50:00,0.0,0.3,0.7,178.0,7.6,55.6,915.8,0
6299,2019-02-21 13:55:00,0.0,0.5,1.3,131.0,7.2,55.6,915.9,0
6300,2019-02-21 14:00:00,0.0,0.4,0.8,189.0,7.6,51.6,915.9,0
6301,2019-02-21 14:05:00,0.0,0.5,1.6,144.0,7.7,58.6,915.9,0
6302,2019-02-21 14:10:00,0.0,0.4,0.9,141.0,8.1,53.7,915.9,0
6303,2019-02-21 14:15:00,0.0,0.3,0.8,60.0,7.8,56.4,915.9,0
6304,2019-02-21 14:20:00,0.0,0.4,1.2,50.0,7.4,56.4,915.9,0
6305,2019-02-21 14:25:00,0.0,0.4,0.9,102.0,7.3,57.2,915.9,0
6306,2019-02-21 14:30:00,0.0,0.6,1.3,260.0,7.1,59.6,915.9,0
6307,2019-02-21 14:35:00,0.0,0.4,1.2,52.0,7.7,53.2,915.9,0
6308,2019-02-21 14:40:00,0.0,0.7,1.6,116.0,7.8,55.8,915.9,0
6309,2019-02-21 14:45:00,0.0,0.5,1.3,335.0,8.1,56.5,915.8,0
6310,2019-02-21 14:50:00,0.0,0.5,1.1,98.0,7.8,58.6,915.8,0
6311,2019-02-21 14:55:00,0.0,0.4,0.9,64.0,7.6,55.6,915.8,0
6312,2019-02-21 15:00:00,0.0,0.7,1.7,63.0,7.4,59.3,915.8,0
6313,2019-02-21 15:05:00,0.0,0.4,1.8,196.0,8.0,55.1,915.9,0
6314,2019-02-21 15:10:00,0.0,0.3,0.6,15.0,7.5,55.7,915.9,0
6315,2019-02-21 15:15:00,0.0,0.3,1.0,2.0,7.0,58.5,916.0,0
6316,2019-02-21 15:20:00,0.0,0.4,1.4,47.0,6.9,60.0,916.1,0
6317,2019-02-21 15:25:00,0.0,0.4,1.0,202.0,6.6,58.0,916.1,0
6318,2019-02-21 15:30:00,0.0,0.4,0.8,24.0,6.9,58.8,916.1,0
6319,2019-02-21 15:35:00,0.0,0.3,0.8,17.0,6.6,61.1,916.2,0
6320,2019-02-21 15:40:00,0.0,0.3,0.6,37.0,6.3,61.8,916.1,0
6321,2019-02-21 15:45:00,0.0,0.2,0.6,178.0,6.2,61.9,916.1,0
6322,2019-02-21 15:50:00,0.0,0.3,0.6,166.0,5.9,66.7,916.2,0
6323,2019-02-21 15:55:00,0.0,0.3,0.7,221.0,5.7,66.9,916.2,0
6324,2019-02-21 16:00:00,0.0,0.3,0.6,204.0,5.5,67.2,916.3,0
6325,2019-02-21 16:05:00,0.0,0.3,0.6,228.0,5.3,67.2,916.2,0
6326,2019-02-21 16:10:00,0.0,0.3,0.7,211.0,5.1,68.6,916.3,0
6327,2019-02-21 16:15:00,0.0,0.2,0.5,192.0,4.9,68.3,916.4,0
6328,2019-02-21 16:20:00,0.0,0.3,0.6,206.0,4.7,69.5,916.4,0
6329,2019-02-21 16:25:00,0.0,0.4,0.7,221.0,4.4,70.0,916.4,0
6330,2019-02-21 16:30:00,0.0,0.4,0.6,206.0,4.3,71.3,916.4,0
6331,2019-02-21 16:35:00,0.0,0.4,0.8,199.0,4.0,70.9,916.5,0
6332,2019-02-21 16:40:00,0.0,0.5,0.8,206.0,3.7,72.7,916.5,0
6333,2019-02-21 16:45:00,0.0,0.4,0.7,206.0,3.5,73.3,916.5,0
6334,2019-02-21 16:50:00,0.0,0.4,0.7,199.0,3.3,75.0,916.5,0
6335,2019-02-21 16:55:00,0.0,0.4,0.8,204.0,3.1,75.2,916.5,0
6336,2019-02-21 17:00:00,0.0,0.4,0.7,203.0,3.0,76.0,916.5,0
6337,2019-02-21 17:05:00,0.0,0.4,0.7,201.0,2.8,77.6,916.5,0
6338,2019-02-21 17:10:00,0.0,0.5,0.7,205.0,2.6,78.6,916.5,0
6339,2019-02-21 17:15:00,0.0,0.5,0.8,216.0,2.4,79.4,916.5,0
6340,2019-02-21 17:20:00,0.0,0.6,0.9,216.0,2.3,79.8,916.4,0
6341,2019-02-21 17:25:00,0.0,0.6,0.9,223.0,2.2,79.9,916.4,0
6342,2019-02-21 17:30:00,0.0,0.6,0.9,220.0,2.1,79.2,916.5,0
6343,2019-02-21 17:35:00,0.0,0.4,0.7,213.0,2.1,79.8,916.5,0
6344,2019-02-21 17:40:00,0.0,0.5,0.8,209.0,2.2,78.3,916.5,0
6345,2019-02-21 17:45:00,0.0,0.5,0.7,230.0,2.2,78.1,916.6,0
6346,2019-02-21 17:50:00,0.0,0.4,0.6,212.0,2.2,78.1,916.7,0
6347,2019-02-21 17:55:00,0.0,0.3,0.6,191.0,2.2,75.6,916.7,0
6348,2019-02-21 18:00:00,0.0,0.6,0.8,227.0,2.0,76.9,916.7,0
6349,2019-02-21 18:05:00,0.0,0.4,0.6,199.0,1.9,79.1,916.8,0
6350,2019-02-21 18:10:00,0.0,0.2,0.4,163.0,1.7,79.0,916.9,0
6351,2019-02-21 18:15:00,0.0,0.6,0.8,234.0,1.6,79.6,917.0,0
6352,2019-02-21 18:20:00,0.0,0.4,0.8,193.0,1.6,79.3,917.0,0
6353,2019-02-21 18:25:00,0.0,0.4,0.7,211.0,1.4,81.1,917.1,0
6354,2019-02-21 18:30:00,0.0,0.5,0.8,216.0,1.3,82.5,917.2,0
6355,2019-02-21 18:35:00,0.0,0.7,1.1,215.0,1.2,82.3,917.2,0
6356,2019-02-21 18:40:00,0.0,0.2,0.5,185.0,1.2,82.6,917.3,0
6357,2019-02-21 18:45:00,0.0,0.3,0.7,186.0,1.1,81.1,917.4,0
6358,2019-02-21 18:50:00,0.0,0.4,0.7,210.0,1.0,83.0,917.5,0
6359,2019-02-21 18:55:00,0.0,0.5,0.8,209.0,0.9,84.1,917.5,0
6360,2019-02-21 19:00:00,0.0,0.5,0.7,206.0,0.8,84.4,917.5,0
6361,2019-02-21 19:05:00,0.0,0.7,0.9,215.0,0.8,82.5,917.5,0
6362,2019-02-21 19:10:00,0.0,0.5,0.8,225.0,0.8,83.5,917.4,0
6363,2019-02-21 19:15:00,0.0,0.5,0.8,245.0,0.7,81.4,917.5,0
6364,2019-02-21 19:20:00,0.0,0.3,0.7,255.0,0.7,81.5,917.4,0
6365,2019-02-21 19:25:00,0.0,0.2,0.6,301.0,0.6,83.6,917.5,0
6366,2019-02-21 19:30:00,0.0,0.2,0.4,190.0,0.5,82.4,917.6,0
6367,2019-02-21 19:35:00,0.0,0.4,0.7,166.0,0.5,81.6,917.7,0
6368,2019-02-21 19:40:00,0.0,0.5,0.9,213.0,0.4,83.5,917.8,0
6369,2019-02-21 19:45:00,0.0,0.6,0.8,212.0,0.3,84.4,917.9,0
6370,2019-02-21 19:50:00,0.0,0.3,0.8,196.0,0.3,85.1,917.9,0
6371,2019-02-21 19:55:00,0.0,0.4,0.7,199.0,0.2,86.2,917.9,0
6372,2019-02-21 20:00:00,0.0,0.6,0.9,208.0,0.1,86.4,918.0,0
6373,2019-02-21 20:05:00,0.0,0.4,0.8,191.0,0.1,85.1,918.0,0
6374,2019-02-21 20:10:00,0.0,0.5,0.9,200.0,0.0,84.7,917.9,0
6375,2019-02-21 20:15:00,0.0,0.5,0.7,211.0,0.0,85.8,918.0,0
6376,2019-02-21 20:20:00,0.0,0.4,0.8,207.0,0.0,83.7,918.0,0
6377,2019-02-21 20:25:00,0.0,0.8,1.1,250.0,0.0,83.6,918.0,0
6378,2019-02-21 20:30:00,0.0,0.4,0.6,205.0,0.0,84.0,918.1,0
6379,2019-02-21 20:35:00,0.0,0.5,0.7,220.0,0.0,85.7,918.1,0
6380,2019-02-21 20:40:00,0.0,0.5,0.9,234.0,0.0,84.8,918.1,0
6381,2019-02-21 20:45:00,0.0,0.4,0.7,221.0,0.0,84.8,918.2,0
6382,2019-02-21 20:50:00,0.0,0.3,0.6,191.0,-0.2,85.0,918.2,0
6383,2019-02-21 20:55:00,0.0,0.4,0.7,241.0,-0.3,85.1,918.3,0
6384,2019-02-21 21:00:00,0.0,0.5,0.8,210.0,-0.3,85.5,918.4,0
6385,2019-02-21 21:05:00,0.0,0.4,0.8,192.0,-0.3,84.8,918.4,0
6386,2019-02-21 21:10:00,0.0,0.3,0.5,178.0,-0.5,84.4,918.5,0
6387,2019-02-21 21:15:00,0.0,0.6,0.8,206.0,-0.7,84.5,918.5,0
6388,2019-02-21 21:20:00,0.0,0.6,0.9,217.0,-0.7,88.4,918.5,0
6389,2019-02-21 21:25:00,0.0,0.4,0.8,175.0,-0.6,86.3,918.6,0
