,When,sea,T_a,RH,v_a,p_a,SW_global,SW_diffuse,SW_direct,Prec,cld,h_f,missing_type,a,vp_a,LW_in,e_a,Discharge,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,Qsurf,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,thickness,fountain_runoff,fountain_froze,Qt,Qmelt,s_cone,input,vp_ice
2322,2021-04-24 18:00:00,0.0,0.337,23.61,4.373,627.909,26.33,0.0,26.33,0,0,5.0,-,0.35,1.478,186.582,0.588,0.0,-10.18340179846081,-11.932047534123004,0.10295526234321838,363589.64457105135,396.4990671440037,-9.356973965665668,9.356973965665668,9070.15224705289,0.0,0.45840165434609476,2679591.387778975,4.897166970484395,1.762027837373011,-71.01282074934056,106.37065556129036,-30.765397402069265,0.0,-1.4572982767691527,3764.21938321533,240.60817332779274,6.482824885648036,7.6423096547699565,0,0.0,0,-4.7751405539290806e-05,0.0,0.0,4.897166970484395,0.0,0.8482808442081083,2753006.7917592735,2.5655846527451853
2323,2021-04-24 19:00:00,0.0,-0.52,22.25,2.463,628.076,2.483,0.0,2.483,0,0,5.0,-,0.35,1.308,181.158,0.578,0.0,-9.725000144114716,-11.930391949469229,0.10295526234321835,363580.2875970857,396.4888632465493,-6.609978358592681,6.609978358592681,9079.509221018556,0.0,-4.606243698540341,2679591.387778975,-49.209125413545344,0.16616464565883726,-78.23767319432258,52.434089811235125,-21.733746486423765,0.0,-1.837960189692962,3764.21938321533,240.6040452783026,6.482769273371072,7.642244095966709,0,0.0,0,-4.2408773206975346e-05,0.0,0.0,-49.209125413545344,0.0,0.8482808442081083,2753006.7917592735,2.672112547150904
2324,2021-04-24 20:00:00,0.0,-0.921,22.68,3.67,628.467,-4.289,0.0,0.0,0,0,5.0,-,0.35,1.295,179.87,0.578,0.0,-14.331243842655057,-11.92830389046563,0.10295526234321836,363573.6776187271,396.4816549822542,-3.385294182515573,3.385294182515573,9086.119199377148,0.0,4.016805058156221,2679591.387778975,42.91207257037003,0.0,-61.85287810127889,113.8933955919676,-11.131052676612082,0.0,2.0026077562933984,3764.21938321533,240.60112910929215,6.482729987023832,7.642197783065142,0,0.0,0,-2.9959032013453373e-05,0.0,0.0,42.91207257037003,0.0,0.8482808442081083,2753006.7917592735,1.763867566970362
2325,2021-04-24 21:00:00,0.0,-1.918,21.76,4.649,629.18,-4.588,0.0,0.0,0,0,5.0,-,0.35,1.154,174.456,0.568,0.0,-10.314438784498837,-11.930579015095955,0.10295526234321838,363570.29232454457,396.47796327649354,-12.638714572785819,12.638714572785819,9089.504493559663,0.0,-3.284939241714972,2679591.387778975,-35.09345091156446,0.0,-82.62576353770046,90.43632480043372,-41.55711833979153,0.0,-1.346893834506187,3764.21938321533,240.59963558924042,6.482709866373762,7.6421740637389215,0,0.0,0,-1.5343675960040734e-05,0.0,0.0,-35.09345091156446,0.0,0.8482808442081083,2753006.7917592735,2.5358658916424885
2326,2021-04-24 22:00:00,0.0,-2.51,21.15,6.62,629.238,-4.7,0.0,0.0,0,0,5.0,-,0.35,1.074,171.214,0.563,0.0,-13.59937802621381,-11.929048829846927,0.10295526234321836,363557.6536099718,396.46418059975116,-10.575895076906173,10.575895076906173,9102.14320813245,0.0,5.940017930228806,2679591.387778975,63.45801620959924,0.0,-73.25459098540179,170.09574255732073,-34.77520649788874,0.0,1.3920711355690454,3764.21938321533,240.5940596152529,6.482634746494778,7.64208550830413,0,0.0,0,-5.728469500224246e-05,0.0,0.0,63.45801620959924,0.0,0.8482808442081083,2753006.7917592735,1.8860667835027287
2327,2021-04-24 23:00:00,0.0,-1.977,20.87,2.712,629.434,-3.956,0.0,0.0,0,0,5.0,-,0.35,1.102,173.165,0.565,0.0,-7.6593600959850034,-11.930630358655128,0.10295526234321838,363547.0777148949,396.4526474535386,-11.21538980838967,11.21538980838967,9112.719103209356,0.0,-9.284157880048003,2679591.387778975,-99.18391630542955,0.0,-94.46305064090754,35.717574487655,-36.878680965501836,0.0,-3.5597591866751754,3764.21938321533,240.58939367054032,6.482571885919542,7.642011404809202,0,0.0,0,-4.7936122076389744e-05,0.0,0.0,-99.18391630542955,0.0,0.8482808442081083,2753006.7917592735,3.204159731736395
2328,2021-04-25 00:00:00,0.0,-2.624,20.71,5.494,629.593,-3.768,0.0,0.0,0,0,5.0,-,0.35,1.043,170.217,0.56,0.0,-16.943517976033007,-11.926586085232527,0.10295526234321838,363535.8623250865,396.4404169303015,-3.6903481645222413,3.6903481645222413,9123.934493017745,0.0,10.5341797614321,2679591.387778975,112.53806939771998,0.0,-61.89373482365491,182.3854833544061,-12.134930129300914,0.0,4.181250996269712,3764.21938321533,240.58444553979723,6.482505223009588,7.641932818913495,0,0.0,0,-5.083567089334485e-05,0.0,0.0,112.53806939771998,0.0,0.8482808442081083,2753006.7917592735,1.3844512001357219
2329,2021-04-25 01:00:00,0.173,-2.944,19.23,4.083,629.342,-4.163,0.0,0.0,0,0,5.0,-,0.35,0.945,167.086,0.553,0.0,-6.409338214600908,-11.931336489764428,0.16705355964775895,363532.17197692196,396.43639255934784,-21.095495508966554,21.095495508966554,9127.624841182267,0.0,-13.741292556171578,2679591.387778975,-146.8000898335323,0.0,-105.6181022300861,32.78876411249262,-69.36854873221345,0.0,-4.602202983725369,3764.21938321533,240.5828173797152,6.48248328773013,7.641906960402592,0,0.0,0,-1.6727477724743337e-05,0.0,0.0,-146.8000898335323,0.0,0.8482808442081083,2753006.7917592735,3.571414378231825
2330,2021-04-25 02:00:00,0.388,-3.129,21.09,3.374,629.037,-3.905,0.0,0.0,0,0,5.0,-,0.35,1.023,168.525,0.559,0.0,-20.150630770772487,-11.926107815401812,0.23955989516880272,363511.076481413,396.41338765693894,0.0,0.0,9148.720336691234,0.0,8.212680324659127,2679591.387778975,87.73717643414604,0.0,-52.180180532254866,133.02576311966627,0.036891186477670944,0.0,6.854702660256964,3764.21938321533,240.57351006439583,6.482357894112637,7.641759139526582,0,0.011218452246118154,0,-9.562155211022779e-05,0.0,0.0,87.73717643414604,0.0,0.8482808442081083,2753006.7917592735,1.0213097242402316
2331,2021-04-25 03:00:00,0.605,-3.431,22.3,2.903,628.882,-3.998,0.0,0.0,0,0,5.0,-,0.35,1.057,168.597,0.562,0.0,-11.93795044611336,-11.933895759891024,0.30154588264694887,363511.0876998652,396.41339989080177,-6.48572123430404,6.48572123430404,9148.720336691234,0.0,-4.336573177701609,2679591.387778975,-46.32819870866987,0.0,-82.19149020538896,57.1878049034428,-21.327892772104498,0.0,0.003379365380783132,3764.21938321533,240.57351501401564,6.482357960797465,7.641759218138317,0,0.0,0,5.0852909074341395e-08,0.0,0.0,-46.32819870866987,0.0,0.8482808442081083,2753006.802977726,2.1927452556342737
2332,2021-04-25 04:00:00,0.815,-3.622,24.02,2.668,628.819,-3.173,0.0,0.0,0,0,5.0,-,0.35,1.122,169.584,0.567,0.0,-16.27452362381497,-11.933899599344175,0.3480903923482828,363504.60197863093,396.40632713045903,-1.845980515828155,1.845980515828155,9155.20605792554,0.0,1.006241669729796,2679591.387778975,10.749816067647457,0.0,-64.96055338546017,78.16313345614248,-6.070464854391128,0.0,3.617700851356281,3764.21938321533,240.57065348296965,6.482319408083724,7.641713770084167,0,0.0,0,-2.9399580175420097e-05,0.0,0.0,10.749816067647457,0.0,0.8482808442081083,2753006.802977726,1.4737354508233547
2333,2021-04-25 05:00:00,1.01,-3.557,24.19,2.322,628.89,-3.7,0.0,0.0,0,0,5.0,-,0.35,1.136,170.031,0.568,0.0,-15.268281954085175,-11.938009860879834,0.37764886261331276,363502.7559981151,396.40431406555626,-2.201596569585142,2.201596569585142,9157.052038441367,0.0,-0.9081160352084283,2679591.387778975,-9.70152662152548,0.0,-68.21026873792306,62.97304084276714,-7.239924653255039,0.0,2.775625926885477,3764.21938321533,240.56983902447772,6.4823084350400855,7.641700834458291,0,0.0,0,-8.36787394316036e-06,0.0,0.0,-9.70152662152548,0.0,0.8482808442081083,2753006.802977726,1.6180053398784737
2334,2021-04-25 06:00:00,1.16,-3.687,25.14,3.45,629.098,9.91,0.0,9.91,0,0,5.0,-,0.35,1.169,170.414,0.57,0.0,-16.176397989293605,-11.941163401834554,0.39068465745326647,363500.55440154555,396.40191319688716,-2.159902316629837,2.159902316629837,9159.253635010951,0.0,3.207734903315314,2679591.387778975,34.26866650600154,2.516595220985216,-64.48913995355502,99.81417656819784,-7.102842267962985,0.0,3.529876938336496,3764.21938321533,240.56886766409008,6.482295348062898,7.641685406811567,0,0.0,0,-9.97992382933244e-06,0.0,0.0,34.26866650600154,0.0,0.8482808442081083,2753006.802977726,1.4872680871095254
2335,2021-04-25 07:00:00,1.202,-3.861,23.13,3.021,629.416,231.0,0.0,231.0,0,0,5.0,-,0.35,1.062,167.665,0.562,0.0,-12.96866308597829,-11.945173896856861,0.39277018645009415,363498.3944992289,396.3995577963238,-5.559461709670421,5.559461709670421,9161.41353732758,0.0,2.4454859639297606,2679591.387778975,26.125457828950445,58.97444349548164,-79.18852740086427,63.76887924700365,-18.282371262375385,0.0,0.8530337497048153,3764.21938321533,240.56791469760375,6.482282508878013,7.641670271276005,0,0.0,0,-9.790961674488212e-06,0.0,0.0,26.125457828950445,0.0,0.8482808442081083,2753006.802977726,1.9975388286952616
2336,2021-04-25 08:00:00,1.107,-2.084,23.52,1.189,629.7,474.7,0.0,474.7,0,0,5.0,-,0.35,1.233,175.681,0.574,0.0,-10.52317712204853,-11.946143079194607,0.38707009632409983,363492.8350375192,396.3934951336087,-2.93794167990781,2.93794167990781,9166.97299903725,0.0,4.798796414694285,2679591.387778975,51.26619216425609,119.43241357128262,-80.58506071964374,23.266388388570313,-9.661562758395357,0.0,-1.1859863175577572,3764.21938321533,240.56546180915493,6.482249461336243,7.641631313020616,0,0.0,0,-2.5201460147699506e-05,0.0,0.0,51.26619216425609,0.0,0.8482808442081083,2753006.802977726,2.4891616866840396
2337,2021-04-25 09:00:00,0.933,-1.215,22.91,1.946,629.81,710.5,0.0,710.5,0,0,5.0,-,0.35,1.28,178.828,0.577,0.0,-5.7243807073542445,-11.944795602787963,0.36763678095557584,363489.8970958393,396.3902912713624,-9.602509762580528,9.602509762580528,9169.910940717158,0.0,5.305908914351846,2679591.387778975,56.683743693788315,169.78385636480883,-96.68799355588746,20.35085284765845,-31.578486139784335,0.0,-5.1844858230071695,3764.21938321533,240.56416555572903,6.482231996964326,7.6416107250608185,0,0.0,0,-1.3318047496215316e-05,0.0,0.0,56.683743693788315,0.0,0.8482808442081083,2753006.802977726,3.7885830808837246
2338,2021-04-25 10:00:00,0.73,-0.229,21.59,2.062,629.768,908.0,0.0,908.0,0,0,5.0,-,0.35,1.297,181.675,0.577,0.0,-0.41847179300239823,-11.938905154436906,0.3309923088625513,363480.29458607675,396.3798196140423,-18.771125445861813,18.771125445861813,9179.513450479739,10.59924859518691,0.41847179300239823,2679591.387778975,8.558448442690363,195.35166069067782,-116.36610003015869,0.9059977911568701,-61.731170202394125,0.0,-9.601939806591504,3764.21938321533,240.55992879438173,6.482174914915494,7.641543433609854,0,0.0,0,-4.352958095788622e-05,0.0,0.0,4.470590852674976,4.087857590015387,0.8482808442081083,2753006.802977726,5.925026822207914
2339,2021-04-25 11:00:00,0.516,1.558,20.36,1.73,629.468,1055.0,0.0,1055.0,0,0,5.0,-,0.35,1.392,188.197,0.583,0.0,0.0,-11.927995638913725,0.2776822641470999,363450.9242120357,396.34779085281974,-16.132991577728877,16.132991577728877,9198.284575925602,57.014975083213855,-0.0,2679591.387778975,21.990394181692928,190.42061263887376,-111.67753883563893,6.247417604827273,-53.05819855301143,0.0,-9.94189867335776,3774.8186318105168,240.54696994379768,6.482000316702245,7.641337607656762,0,0.0,0,-0.00013314254532354315,0.0,0.0,0.0,21.990394181692928,0.8482808442081083,2753006.802977726,6.133179697296303
2340,2021-04-25 12:00:00,0.3,3.254,24.26,1.319,629.097,1127.0,0.0,1127.0,0,0,5.0,-,0.35,1.871,201.048,0.607,0.0,0.0,-11.916699565246391,0.21103668687047367,363377.77624537476,396.26802207783504,-11.056047402215953,11.056047402215953,9214.417567503331,50.322292291213316,-0.0,2679591.387778975,19.411664106129045,154.5949249669655,-98.82653883563893,9.942446939617627,-36.366019062596045,0.0,-9.933149902219096,3831.8336068937306,240.5146939457109,6.481565432720414,7.640824942559112,0,0.0,0,-0.00033161413341992006,0.0,0.0,0.0,19.411664106129045,0.8482808442081083,2753006.802977726,6.133172130769219
2341,2021-04-25 13:00:00,0.086,3.786,17.87,2.373,628.596,1127.0,0.0,1127.0,0,0,5.0,-,0.35,1.431,194.934,0.584,0.0,0.0,-11.90541267476167,0.13532555543315802,363316.39790568134,396.2010882286601,-21.94171250316127,21.94171250316127,9225.473614905548,0.0,-6.282484465434641,2679591.387778975,-67.1166325972269,99.13273563255993,-104.94053883563893,20.795208762544203,-72.17973762332885,0.0,-9.924300533363244,3882.155899184944,240.4876095371975,6.481200477246079,7.640394713022719,0,0.0,0,-0.00027829422010292726,0.0,0.0,-67.1166325972269,0.0,0.8482808442081083,2753006.802977726,6.13316191210462
2342,2021-04-25 14:00:00,0.0,4.991,18.94,2.739,628.017,1042.0,0.0,1042.0,0,0,5.0,-,0.35,1.651,202.308,0.596,0.0,-6.282484465434641,-11.894135204686178,0.10295526234321838,363294.4561931782,396.1771605160068,-10.55474788855119,10.55474788855119,9247.41532740871,0.0,2.8851109018282166,2679591.387778975,30.822030594048087,69.73159918506181,-70.9152315270785,71.40603633647964,-34.72243143249021,0.0,-4.677941967924648,3882.155899184944,240.4779269517459,6.481070001898002,7.640240901523887,0,0.0,0,-9.949665473158425e-05,0.0,0.0,30.822030594048087,0.0,0.8482808442081083,2753006.802977726,3.610738457585669
2343,2021-04-25 15:00:00,0.0,5.244,14.46,3.816,627.438,893.0,0.0,893.0,0,0,5.0,-,0.35,1.283,195.833,0.575,0.0,-3.3973735636064246,-11.888819322479781,0.10295526234321839,363283.90144528967,396.16565043106834,-25.034823989016637,25.034823989016637,9257.97007529726,0.0,-4.0147894165802445,2679591.387778975,-42.89053919836619,59.76038202712111,-89.39851006324673,76.18602015747061,-82.35978779374175,0.0,-7.07864352596943,3882.155899184944,240.47326921266054,6.481007236721135,7.640166910489791,0,0.0,0,-4.786337392514947e-05,0.0,0.0,-42.89053919836619,0.0,0.8482808442081083,2753006.802977726,4.619467289693617
2344,2021-04-25 16:00:00,0.0,5.533,15.27,3.026,627.118,686.2,0.0,686.2,0,0,5.0,-,0.35,1.382,198.725,0.581,0.0,-7.412162980186669,-11.880775272373416,0.10295526234321838,363258.86662130064,396.1383496415492,-11.256322858119542,11.256322858119542,9283.004899286278,0.0,2.407366528442254,2679591.387778975,25.718222735810954,45.9211356629457,-69.90119260433542,90.45634515686318,-37.03285295269748,0.0,-3.7252125269650227,3882.155899184944,240.4622213332259,6.480858359032563,7.639991405302343,0,0.0,0,-0.00011352941475997508,0.0,0.0,25.718222735810954,0.0,0.8482808442081083,2753006.802977726,3.2739003847689077
2345,2021-04-25 17:00:00,0.0,5.469,14.35,5.885,626.855,449.1,0.0,449.1,0,0,5.0,-,0.35,1.293,196.669,0.576,0.0,-5.004796451744415,-11.876541906971504,0.10295526234321836,363247.61029844254,396.1260744803081,-31.665025209491166,31.665025209491166,9294.261222144398,0.0,-1.8161204315543766,2679591.387778975,-19.401860589959995,30.054185406920592,-81.82439875343974,142.27579291837625,-104.17882129915019,0.0,-5.728618862666925,3882.155899184944,240.45725383001857,6.480791417434059,7.639912490873281,0,0.0,0,-5.104819032720377e-05,0.0,0.0,-19.401860589959995,0.0,0.8482808442081083,2753006.802977726,4.029610511387303
2346,2021-04-25 18:00:00,0.0,4.982,15.71,5.58,626.721,34.86,0.0,34.86,0,0,5.0,-,0.35,1.368,196.933,0.58,0.0,-6.820916883298792,-11.870031785141917,0.10295526234321836,363215.94527323305,396.09154337320945,-22.801508166151596,22.801508166151596,9325.92624735389,0.0,0.09345167241452154,2679591.387778975,0.9983568757790664,2.332863289434985,-74.09187295208608,151.98863636944722,-75.02196150150637,0.0,-4.2093083295106934,3882.155899184944,240.44327953183506,6.480603097418486,7.639690488906765,0,0.0,0,-0.000143606011249943,0.0,0.0,0.9983568757790664,0.0,0.8482808442081083,2753006.802977726,3.4464244107433135
2347,2021-04-25 19:00:00,0.0,3.764,19.22,4.725,626.848,3.938,0.0,3.938,0,0,5.0,-,0.35,1.537,196.868,0.59,0.0,-6.7274652108842705,-11.865248100451408,0.10295526234321838,363193.1437650669,396.066678042603,-17.99731439932502,17.99731439932502,9348.727755520042,0.0,-2.1858556019511046,2679591.387778975,-23.351791501261253,0.2635345850199361,-74.53747068866068,114.42305158337558,-59.21758895419962,0.0,-4.283318026796477,3882.155899184944,240.4332165985,6.480467484230612,7.639530620640494,0,0.0,0,-0.00010341453774415717,0.0,0.0,-23.351791501261253,0.0,0.8482808442081083,2753006.802977726,3.4744429662982017
2348,2021-04-25 20:00:00,0.0,2.937,19.82,5.873,627.137,-5.057,0.0,0.0,0,0,5.0,-,0.35,1.495,193.839,0.588,0.0,-8.913320812835375,-11.860380205289252,0.10295526234321839,363175.1464506676,396.04705174554806,-15.883461809258684,15.883461809258684,9366.725069919366,0.0,3.4848382105073616,2679591.387778975,37.228998674367425,0.0,-68.76853579214111,160.7184948008738,-52.26398591452362,0.0,-2.4569744198416457,3882.155899184944,240.42527373943918,6.480360440233687,7.6394044313039595,0,0.0,0,-8.162889193337546e-05,0.0,0.0,37.228998674367425,0.0,0.8482808442081083,2753006.802977726,2.870696225829011
2349,2021-04-25 21:00:00,0.0,2.441,20.11,5.606,627.7,-4.557,0.0,0.0,0,0,5.0,-,0.35,1.464,191.929,0.587,0.0,-5.428482602328013,-11.857587862675468,0.10295526234321839,363159.26298885833,396.0297306312523,-26.692240857190537,26.692240857190537,9382.608531728625,0.0,-7.1170805190865165,2679591.387778975,-76.03273529644352,0.0,-84.80841829731426,101.96819350594241,-87.83246330149063,0.0,-5.360047203581031,3882.155899184944,240.4182636901979,6.480265966020935,7.63929305991865,0,0.0,0,-7.20436500970954e-05,0.0,0.0,-76.03273529644352,0.0,0.8482808442081083,2753006.802977726,3.8860437742653593
2350,2021-04-25 22:00:00,0.0,1.829,18.36,5.723,627.665,-5.318,0.0,0.0,0,0,5.0,-,0.35,1.28,186.661,0.576,0.0,-12.54556312141453,-11.851496099448669,0.10295526234321839,363132.57074800116,396.000622407853,-8.951048900842466,8.951048900842466,9409.300772585815,0.0,9.309535366839487,2679591.387778975,99.45502743456899,0.0,-61.8021549266177,190.13393478167595,-29.455421302052226,0.0,0.5786688815629817,3882.155899184944,240.4064830355017,6.480107195406474,7.639105892407389,0,0.0,0,-0.00012107326187503766,0.0,0.0,99.45502743456899,0.0,0.8482808442081083,2753006.802977726,2.075648982005215
2351,2021-04-25 23:00:00,0.0,1.429,20.14,5.03,627.869,-5.211,0.0,0.0,0,0,5.0,-,0.35,1.364,187.316,0.581,0.0,-3.2360277545750424,-11.852153780257986,0.10295526234321839,363123.6196991003,395.99086117677246,-32.81517073499991,32.81517073499991,9418.251821486658,0.0,-14.931850163590715,2679591.387778975,-159.5189780317629,0.0,-98.59853903266279,54.2506044823894,-107.98740729054578,0.0,-7.183636190943736,3882.155899184944,240.40253241397542,6.48005395109328,7.639043125089751,0,0.0,0,-4.060302766076421e-05,0.0,0.0,-159.5189780317629,0.0,0.8482808442081083,2753006.802977726,4.682831073336732
2352,2021-04-26 00:00:00,0.0,0.853,19.78,3.665,627.782,-4.502,0.0,0.0,0,0,5.0,-,0.35,1.285,184.231,0.576,0.0,-18.167877918165757,-11.84398921735456,0.10295526234321838,363090.8045283653,395.9550758215543,0.0,0.0,9451.066992221658,0.0,11.622205656607347,2679591.387778975,124.16159742465226,0.0,-43.474593231682775,161.14866796997566,1.2148648664711954,0.0,5.272657819888186,3882.155899184944,240.3880488817544,6.479858746236448,7.638813006894622,0,0.3691504149092744,0,-0.00014885598275027933,0.0,0.0,124.16159742465226,0.0,0.8482808442081083,2753006.802977726,1.233757063159548
2353,2021-04-26 01:00:00,0.177,0.444,19.37,5.365,627.508,-4.349,0.0,0.0,0,0,5.0,-,0.35,1.222,181.855,0.572,0.0,-6.54567226155841,-11.849982038001102,0.168483734401232,363091.1736787802,395.9554783847112,-24.33416266624992,24.33416266624992,9451.066992221658,0.0,-8.251277948787983,2679591.387778975,-88.1495200813186,0.0,-90.29200141811535,86.64811704831943,-80.08307195892206,0.0,-4.422563752600622,3882.155899184944,240.38821181497812,6.479860942236002,7.638815595659379,0,0.0,0,1.6746388132992928e-06,0.0,0.0,-88.1495200813186,0.0,0.8482808442081083,2753007.172128141,3.5295494489935657
2354,2021-04-26 02:00:00,0.392,-0.284,19.57,4.385,627.362,-5.047,0.0,0.0,0,0,5.0,-,0.35,1.171,178.901,0.569,0.0,-14.796950210346393,-11.844955422717007,0.24081396991407136,363066.839516114,395.9289416751516,-4.47250817245575,4.47250817245575,9475.401154887908,0.0,6.89576154921618,2679591.387778975,73.66835476047727,0.0,-61.08678881104461,147.01337103969817,-14.719561244620396,0.0,2.461333776444103,3882.155899184944,240.37747124141546,6.479716180144668,7.638644942163756,0,0.0,0,-0.0001103910601909008,0.0,0.0,73.66835476047727,0.0,0.8482808442081083,2753007.172128141,1.6899258265156065
2355,2021-04-26 03:00:00,0.608,-0.431,20.44,3.462,627.206,-5.01,0.0,0.0,0,0,5.0,-,0.35,1.21,179.368,0.572,0.0,-7.901188661130213,-11.847752997851362,0.3023096961227952,363062.36700794153,395.92406434890023,-13.113755982308259,13.113755982308259,9479.873663060363,0.0,-6.927517665143496,2679591.387778975,-74.00760964875197,0.0,-87.28628021529676,59.728576112005605,-43.15929946747401,0.0,-3.290606077986811,3882.155899184944,240.37549714685053,6.479689572828495,7.638613575999644,0,0.0,0,-2.029028022533782e-05,0.0,0.0,-74.00760964875197,0.0,0.8482808442081083,2753007.172128141,3.137202462308996
2356,2021-04-26 04:00:00,0.819,-0.658,22.93,3.003,627.251,-5.147,0.0,0.0,0,0,5.0,-,0.35,1.335,181.322,0.58,0.0,-14.828706326273709,-11.844012848656668,0.3488339800197263,363049.2532519592,395.9097636335433,-2.065719445259987,2.065719445259987,9492.987419042673,0.0,3.316470362093129,2679591.387778975,35.43030214190862,0.0,-58.54781575026445,98.28823039953649,-6.7987501965019765,0.0,2.488637689138553,3882.155899184944,240.36970889506654,6.4796115567641195,7.638521606382614,0,0.0,0,-5.9493232574256594e-05,0.0,0.0,35.43030214190862,0.0,0.8482808442081083,2753007.172128141,1.6849884969803646
2357,2021-04-26 05:00:00,1.015,-1.134,25.48,2.589,627.308,-3.783,0.0,0.0,0,0,5.0,-,0.35,1.432,181.928,0.586,0.0,-11.51223596418058,-11.846841503347434,0.37822218431706184,363047.187532514,395.9075109405823,-4.306607356490437,4.306607356490437,9495.053138487932,0.0,-2.142352244210528,2679591.387778975,-22.887039237362423,0.0,-70.49939740373443,62.0654260479718,-14.174073223900649,0.0,-0.2789946576991357,3882.155899184944,240.36879710537016,6.479599267260829,7.638507118841873,0,0.0,0,-9.371783871450563e-06,0.0,0.0,-22.887039237362423,0.0,0.8482808442081083,2753007.172128141,2.2783356600397022
2358,2021-04-26 06:00:00,1.165,-1.264,26.31,1.932,627.588,10.6,0.0,10.6,0,0,5.0,-,0.35,1.465,182.177,0.588,0.0,-13.654588208391107,-11.846524389672174,0.39096915088986245,363042.8809251575,395.90281453125135,-1.562835701262183,1.562835701262183,9499.359745844422,0.0,-0.7212667409010811,2679591.387778975,-7.705390299012546,2.6937774496311526,-62.08364928382724,55.3206151149744,-5.1437061743612045,0.0,1.507572594570343,3882.155899184944,240.3668962026555,6.4795736459814925,7.638476915072082,0,0.0,0,-1.9538348519098345e-05,0.0,0.0,-7.705390299012546,0.0,0.8482808442081083,2753007.172128141,1.8765750586190766
2359,2021-04-26 07:00:00,1.208,-0.863,24.86,2.071,628.121,237.8,0.0,237.8,0,0,5.0,-,0.35,1.425,182.504,0.586,0.0,-14.375854949292188,-11.84823794856431,0.39301163912122083,363041.31808945624,395.9011102393198,-1.3499730220266484,1.3499730220266484,9500.922581545685,0.0,5.998867487475116,2679591.387778975,64.08671400168153,60.747809058967114,-59.05226363283239,64.72675741527898,-4.443131476430609,0.0,2.1075426366984322,3882.155899184944,240.366206377374,6.479564348160137,7.638465954290144,0,0.0,0,-7.090377079725075e-06,0.0,0.0,64.08671400168153,0.0,0.8482808442081083,2753007.172128141,1.7566569360220794
2360,2021-04-26 08:00:00,1.111,0.62,22.95,1.743,628.44,475.1,0.0,475.1,0,0,5.0,-,0.35,1.466,187.118,0.587,0.0,-8.376987461817073,-11.850633457490938,0.3873809627901485,363039.96811643423,395.8996380768094,-5.286704364224552,5.286704364224552,9502.272554567711,0.0,5.428485038077373,2679591.387778975,57.99324102824916,119.62905202403971,-77.62814244710773,36.28871968278846,-17.400037196950578,0.0,-2.896351034520712,3882.155899184944,240.36561050746616,6.479556316707085,7.638456486372641,0,0.0,0,-6.124665078984671e-06,0.0,0.0,57.99324102824916,0.0,0.8482808442081083,2753007.172128141,3.009237642750675
2361,2021-04-26 09:00:00,0.936,1.575,23.81,2.002,628.6,715.2,0.0,715.2,0,0,5.0,-,0.35,1.629,192.532,0.596,0.0,-2.9485024237397006,-11.847341356426403,0.36806807581780626,363034.68141207,395.89387285940023,-12.46803414252292,12.46803414252292,9507.559258931937,45.36648751829002,2.9485024237397006,2679591.387778975,49.01025311607472,171.1074870861818,-94.60276668363784,20.961704810674416,-41.03622012375108,0.0,-7.419951973392579,3882.155899184944,240.36327698110017,6.4795248640958505,7.638419408308874,0,0.0,0,-2.3985200699133536e-05,0.0,0.0,31.499250809922955,17.511002306151767,0.8482808442081083,2753007.172128141,4.797715849478452
2362,2021-04-26 10:00:00,0.732,2.586,21.52,2.397,628.686,908.0,0.0,908.0,0,0,5.0,-,0.35,1.583,194.477,0.593,0.0,0.0,-11.838907520170782,0.33142259058966067,362976.8468904092,395.83080358823247,-21.433818332097715,21.433818332097715,9520.02729307446,62.51556742889014,-0.0,2679591.387778975,24.13293568004748,195.60561296601773,-105.39753883563893,14.34972794877231,-70.55292791927043,0.0,-9.871938479833197,3927.5223867032337,240.33774835626792,6.479180764627467,7.638013764976558,0,0.0,0,-0.00026239145995967457,0.0,0.0,-3.552713678800501e-15,24.132935680047485,0.8482808442081083,2753007.172128141,6.1331637478601655
2363,2021-04-26 11:00:00,0.519,3.594,21.08,2.106,628.575,1055.0,0.0,1055.0,0,0,5.0,-,0.35,1.666,198.671,0.597,0.0,0.0,-11.82768605476429,0.2785235629333777,362892.8975046482,395.73925573025974,-18.485343879579354,18.485343879579354,9541.461111406557,94.77737373576814,-0.0,2679591.387778975,36.592629503321824,190.99753328156376,-101.20353883563894,17.518901358745644,-60.856924445033506,0.0,-9.863341856315126,3990.037954132124,240.30069000699314,6.478681223873117,7.637424878928075,0,0.0,0,-0.0003809133546388251,0.0,0.0,0.0,36.592629503321824,0.8482808442081083,2753007.172128141,6.133161483757415
2364,2021-04-26 12:00:00,0.302,5.037,19.8,2.737,628.124,1129.0,0.0,1129.0,0,0,5.0,-,0.35,1.731,203.819,0.6,0.0,0.0,-11.816473496687273,0.21170393974584992,362779.63478703285,395.61574131628447,-23.669386166856892,23.669386166856892,9559.946455286137,8.79113505579396,-0.0,2679591.387778975,3.394878842233936,155.358936182492,-96.05553883563894,31.886397781125055,-77.93989941213023,0.0,-9.855016873613929,4084.815327867892,240.2506871450468,6.478007132057238,7.636630222511533,0,0.0,0,-0.0005139994145321742,0.0,0.0,-4.440892098500626e-16,3.3948788422339367,0.8482808442081083,2753007.172128141,6.133152284103321
