,time,ghi,sea,temp,ppt,RH,wind,Discharge,alb,vp_a,LW_in,SW_global,press,SW_direct,SW_diffuse,T_F,e_a
5361,2022-12-05 17:00:00,197.344,0.229,5.2,0.4,76.0,1.2,1000000.0,0.25,6.725,250.142,197.344,596.589,157.875,39.469,0.0,0.735
5362,2022-12-05 17:00:00,197.344,0.229,5.2,0.4,76.0,1.2,1000000.0,0.25,6.725,250.142,197.344,596.589,157.875,39.469,0.0,0.735
5363,2022-12-05 18:00:00,0.02,0.0,4.0,0.3,92.0,2.4,1000000.0,0.25,7.485,249.8,0.02,596.589,0.016,0.004,0.0,0.747
5364,2022-12-05 18:00:00,0.02,0.0,4.0,0.3,92.0,2.4,1000000.0,0.25,7.485,249.8,0.02,596.589,0.016,0.004,0.0,0.747
5365,2022-12-05 19:00:00,0.0,0.0,4.3,0.0,94.0,0.8,1000000.0,0.25,7.81,252.375,0.0,596.589,0.0,0.0,0.0,0.751
5366,2022-12-05 19:00:00,0.0,0.0,4.3,0.0,94.0,0.8,1000000.0,0.25,7.81,252.375,0.0,596.589,0.0,0.0,0.0,0.751
5367,2022-12-05 20:00:00,0.0,0.0,4.1,0.0,95.0,5.0,1000000.0,0.25,7.783,251.55,0.0,596.589,0.0,0.0,0.0,0.751
5368,2022-12-05 20:00:00,0.0,0.0,4.1,0.0,95.0,5.0,1000000.0,0.25,7.783,251.55,0.0,596.589,0.0,0.0,0.0,0.751
5369,2022-12-05 21:00:00,0.0,0.0,2.5,0.6,99.0,3.2,1000000.0,0.25,7.243,243.482,0.0,596.589,0.0,0.0,0.0,0.744
5370,2022-12-05 21:00:00,0.0,0.0,2.5,0.6,99.0,3.2,1000000.0,0.25,7.243,243.482,0.0,596.589,0.0,0.0,0.0,0.744
5371,2022-12-05 22:00:00,0.0,0.0,0.7,2.3,100.0,3.1,1000000.0,0.85,6.43,233.404,0.0,596.589,0.0,0.0,0.0,0.732
5372,2022-12-05 22:00:00,0.0,0.0,0.7,2.3,100.0,3.1,1000000.0,0.85,6.43,233.404,0.0,596.589,0.0,0.0,0.0,0.732
5373,2022-12-05 23:00:00,0.0,0.0,1.1,0.6,99.0,1.7,1000000.0,0.848,6.552,235.352,0.0,596.589,0.0,0.0,0.0,0.734
5374,2022-12-05 23:00:00,0.0,0.0,1.1,0.6,99.0,1.7,1000000.0,0.843,6.552,235.352,0.0,596.589,0.0,0.0,0.0,0.734
5375,2022-12-06 00:00:00,0.0,0.0,0.5,0.2,100.0,1.2,1000000.0,0.85,6.338,232.266,0.0,596.589,0.0,0.0,0.0,0.731
5376,2022-12-06 00:00:00,0.0,0.0,0.5,0.2,100.0,1.2,1000000.0,0.85,6.338,232.266,0.0,596.589,0.0,0.0,0.0,0.731
5377,2022-12-06 01:00:00,0.0,0.0,0.0,0.0,100.0,1.2,1000000.0,0.848,6.112,229.442,0.0,596.589,0.0,0.0,0.0,0.727
5378,2022-12-06 01:00:00,0.0,0.0,0.0,0.0,100.0,1.2,1000000.0,0.843,6.112,229.442,0.0,596.589,0.0,0.0,0.0,0.727
5379,2022-12-06 02:00:00,0.0,0.0,0.0,0.0,100.0,1.2,1000000.0,0.838,6.112,229.442,0.0,596.589,0.0,0.0,0.0,0.727
5380,2022-12-06 02:00:00,0.0,0.0,0.0,0.0,100.0,1.2,1000000.0,0.833,6.112,229.442,0.0,596.589,0.0,0.0,0.0,0.727
5381,2022-12-06 03:00:00,0.0,0.0,-0.1,0.0,100.0,1.2,1000000.0,0.828,6.068,228.881,0.0,596.589,0.0,0.0,0.0,0.726
5382,2022-12-06 03:00:00,0.0,0.0,-0.1,0.0,100.0,1.2,1000000.0,0.823,6.068,228.881,0.0,596.589,0.0,0.0,0.0,0.726
5383,2022-12-06 04:00:00,0.0,0.0,0.0,0.0,100.0,1.2,1000000.0,0.817,6.112,229.442,0.0,596.589,0.0,0.0,0.0,0.727
5384,2022-12-06 04:00:00,0.0,0.0,0.0,0.0,100.0,1.2,1000000.0,0.812,6.112,229.442,0.0,596.589,0.0,0.0,0.0,0.727
5385,2022-12-06 05:00:00,0.482,0.0,0.1,0.05,100.0,1.2,1000000.0,0.808,6.157,230.00549999999998,0.482,596.589,0.386,0.096,0.0,0.7275
5386,2022-12-06 06:00:00,201.743,0.232,0.2,0.1,100.0,1.2,1000000.0,0.85,6.202,230.569,201.743,596.589,161.395,40.349,0.0,0.728
5387,2022-12-06 06:00:00,201.743,0.232,0.2,0.1,100.0,1.2,1000000.0,0.85,6.202,230.569,201.743,596.589,161.395,40.349,0.0,0.728
5388,2022-12-06 07:00:00,457.342,0.47,3.0,0.3,94.0,1.2,1000000.0,0.848,7.126,244.619,457.342,596.589,365.873,91.468,0.0,0.742
5389,2022-12-06 07:00:00,457.342,0.47,3.0,0.3,94.0,1.2,1000000.0,0.843,7.126,244.619,457.342,596.589,365.873,91.468,0.0,0.742
5390,2022-12-06 08:00:00,701.559,0.71,3.2,1.3,84.0,2.9,1000000.0,0.838,6.459,241.882,701.559,596.589,561.247,140.312,0.0,0.731
5391,2022-12-06 08:00:00,701.559,0.71,3.2,1.3,84.0,2.9,1000000.0,0.833,6.459,241.882,701.559,596.589,561.247,140.312,0.0,0.731
5392,2022-12-06 09:00:00,907.123,0.952,4.5,3.4,80.0,0.8,1000000.0,0.828,6.741,247.809,907.123,596.589,725.698,181.425,0.0,0.735
5393,2022-12-06 09:00:00,907.123,0.952,4.5,3.4,80.0,0.8,1000000.0,0.823,6.741,247.809,907.123,596.589,725.698,181.425,0.0,0.735
5394,2022-12-06 10:00:00,1054.829,1.192,7.0,4.4,70.0,2.1,1000000.0,0.817,7.015,257.99,1054.829,596.589,843.863,210.966,0.0,0.739
5395,2022-12-06 10:00:00,1054.829,1.192,7.0,4.4,70.0,2.1,1000000.0,0.812,7.015,257.99,1054.829,596.589,843.863,210.966,0.0,0.739
5396,2022-12-06 11:00:00,1131.763,1.419,7.6,2.6,73.0,1.6,1000000.0,0.808,7.622,263.232,1131.763,596.589,905.41,226.353,0.0,0.747
5397,2022-12-06 11:00:00,1131.763,1.419,7.6,2.6,73.0,1.6,1000000.0,0.803,7.622,263.232,1131.763,596.589,905.41,226.353,0.0,0.747
5398,2022-12-06 12:00:00,1131.386,1.417,9.2,0.0,62.0,1.3,1000000.0,0.798,7.216,266.97,1131.386,596.589,905.109,226.277,0.0,0.741
5399,2022-12-06 12:00:00,1131.386,1.417,9.2,0.0,62.0,1.3,1000000.0,0.793,7.216,266.97,1131.386,596.589,905.109,226.277,0.0,0.741
5400,2022-12-06 13:00:00,1053.737,1.19,9.8,0.0,59.0,3.1,1000000.0,0.788,7.15,268.81,1053.737,596.589,842.989,210.747,0.0,0.74
5401,2022-12-06 13:00:00,1053.737,1.19,9.8,0.0,59.0,3.1,1000000.0,0.783,7.15,268.81,1053.737,596.589,842.989,210.747,0.0,0.74
5402,2022-12-06 14:00:00,905.432,0.949,9.4,0.0,62.0,6.0,1000000.0,0.779,7.314,268.216,905.432,596.589,724.345,181.086,0.0,0.742
5403,2022-12-06 14:00:00,905.432,0.949,9.4,0.0,62.0,6.0,1000000.0,0.774,7.314,268.216,905.432,596.589,724.345,181.086,0.0,0.742
5404,2022-12-06 15:00:00,699.453,0.708,7.9,0.0,70.0,4.9,1000000.0,0.769,7.46,263.508,699.453,596.589,559.563,139.891,0.0,0.745
5405,2022-12-06 15:00:00,699.453,0.708,7.9,0.0,70.0,4.9,1000000.0,0.765,7.46,263.508,699.453,596.589,559.563,139.891,0.0,0.745
5406,2022-12-06 16:00:00,455.072,0.468,7.7,0.0,67.0,4.5,1000000.0,0.76,7.043,260.638,455.072,596.589,364.058,91.014,0.0,0.739
5407,2022-12-06 16:00:00,455.072,0.468,7.7,0.0,67.0,4.5,1000000.0,0.756,7.043,260.638,455.072,596.589,364.058,91.014,0.0,0.739
5408,2022-12-06 17:00:00,199.649,0.231,7.5,0.0,67.0,5.8,1000000.0,0.751,6.948,259.416,199.649,596.589,159.719,39.93,0.0,0.737
5409,2022-12-06 17:00:00,199.649,0.231,7.5,0.0,67.0,5.8,1000000.0,0.747,6.948,259.416,199.649,596.589,159.719,39.93,0.0,0.737
5410,2022-12-06 18:00:00,0.205,0.0,5.6,0.0,81.0,5.0,1000000.0,0.743,7.369,254.842,0.205,596.589,0.164,0.041,0.0,0.744
5411,2022-12-06 18:00:00,0.205,0.0,5.6,0.0,81.0,5.0,1000000.0,0.738,7.369,254.842,0.205,596.589,0.164,0.041,0.0,0.744
5412,2022-12-06 19:00:00,0.0,0.0,4.8,0.0,84.0,2.9,1000000.0,0.734,7.228,251.337,0.0,596.589,0.0,0.0,0.0,0.743
5413,2022-12-06 19:00:00,0.0,0.0,4.8,0.0,84.0,2.9,1000000.0,0.73,7.228,251.337,0.0,596.589,0.0,0.0,0.0,0.743
5414,2022-12-06 20:00:00,0.0,0.0,4.4,0.0,88.0,2.6,1000000.0,0.725,7.363,250.607,0.0,596.589,0.0,0.0,0.0,0.745
5415,2022-12-06 20:00:00,0.0,0.0,4.4,0.0,88.0,2.6,1000000.0,0.721,7.363,250.607,0.0,596.589,0.0,0.0,0.0,0.745
5416,2022-12-06 21:00:00,0.0,0.0,4.3,0.0,90.0,0.9,1000000.0,0.717,7.478,250.812,0.0,596.589,0.0,0.0,0.0,0.746
5417,2022-12-06 21:00:00,0.0,0.0,4.3,0.0,90.0,0.9,1000000.0,0.713,7.478,250.812,0.0,596.589,0.0,0.0,0.0,0.746
5418,2022-12-06 22:00:00,0.0,0.0,4.2,0.0,92.0,2.6,1000000.0,0.709,7.591,250.999,0.0,596.589,0.0,0.0,0.0,0.748
5419,2022-12-06 22:00:00,0.0,0.0,4.2,0.0,92.0,2.6,1000000.0,0.705,7.591,250.999,0.0,596.589,0.0,0.0,0.0,0.748
5420,2022-12-06 23:00:00,0.0,0.0,4.2,0.0,95.0,3.2,1000000.0,0.701,7.838,252.153,0.0,596.589,0.0,0.0,0.0,0.752
5421,2022-12-06 23:00:00,0.0,0.0,4.2,0.0,95.0,3.2,1000000.0,0.697,7.838,252.153,0.0,596.589,0.0,0.0,0.0,0.752
5422,2022-12-07 00:00:00,0.0,0.0,4.3,0.0,92.0,3.2,1000000.0,0.693,7.644,251.601,0.0,596.589,0.0,0.0,0.0,0.749
5423,2022-12-07 00:00:00,0.0,0.0,4.3,0.0,92.0,3.2,1000000.0,0.689,7.644,251.601,0.0,596.589,0.0,0.0,0.0,0.749
5424,2022-12-07 01:00:00,0.0,0.0,4.4,0.0,87.0,2.6,1000000.0,0.685,7.28,250.198,0.0,596.589,0.0,0.0,0.0,0.744
5425,2022-12-07 01:00:00,0.0,0.0,4.4,0.0,87.0,2.6,1000000.0,0.681,7.28,250.198,0.0,596.589,0.0,0.0,0.0,0.744
5426,2022-12-07 02:00:00,0.0,0.0,4.2,0.0,89.0,1.2,1000000.0,0.677,7.343,249.813,0.0,596.589,0.0,0.0,0.0,0.745
5427,2022-12-07 02:00:00,0.0,0.0,4.2,0.0,89.0,1.2,1000000.0,0.674,7.343,249.813,0.0,596.589,0.0,0.0,0.0,0.745
5428,2022-12-07 03:00:00,0.0,0.0,4.0,0.0,93.0,2.3,1000000.0,0.67,7.566,250.186,0.0,596.589,0.0,0.0,0.0,0.748
5429,2022-12-07 03:00:00,0.0,0.0,4.0,0.0,93.0,2.3,1000000.0,0.666,7.566,250.186,0.0,596.589,0.0,0.0,0.0,0.748
5430,2022-12-07 04:00:00,0.0,0.0,4.0,0.0,94.0,3.5,1000000.0,0.663,7.647,250.569,0.0,596.589,0.0,0.0,0.0,0.749
5431,2022-12-07 04:00:00,0.0,0.0,4.0,0.0,94.0,3.5,1000000.0,0.659,7.647,250.569,0.0,596.589,0.0,0.0,0.0,0.749
5432,2022-12-07 05:00:00,0.318,0.0,4.2,0.0,90.0,2.6,1000000.0,0.655,7.426,250.213,0.318,596.589,0.255,0.064,0.0,0.746
5433,2022-12-07 05:00:00,0.318,0.0,4.2,0.0,90.0,2.6,1000000.0,0.652,7.426,250.213,0.318,596.589,0.255,0.064,0.0,0.746
5434,2022-12-07 06:00:00,200.533,0.231,4.3,0.0,89.0,2.0,1000000.0,0.648,7.395,250.412,200.533,596.589,160.427,40.107,0.0,0.745
5435,2022-12-07 06:00:00,200.533,0.231,4.3,0.0,89.0,2.0,1000000.0,0.645,7.395,250.412,200.533,596.589,160.427,40.107,0.0,0.745
5436,2022-12-07 07:00:00,455.98,0.468,4.6,0.0,89.0,2.5,1000000.0,0.641,7.552,252.214,455.98,596.589,364.784,91.196,0.0,0.747
5437,2022-12-07 07:00:00,455.98,0.468,4.6,0.0,89.0,2.5,1000000.0,0.638,7.552,252.214,455.98,596.589,364.784,91.196,0.0,0.747
5438,2022-12-07 08:00:00,700.261,0.708,4.8,0.0,92.0,2.7,1000000.0,0.634,7.916,254.624,700.261,596.589,560.209,140.052,0.0,0.752
5439,2022-12-07 08:00:00,700.261,0.708,4.8,0.0,92.0,2.7,1000000.0,0.631,7.916,254.624,700.261,596.589,560.209,140.052,0.0,0.752
5440,2022-12-07 09:00:00,906.063,0.95,5.6,0.0,89.0,2.4,1000000.0,0.628,8.097,258.294,906.063,596.589,724.85,181.213,0.0,0.755
5441,2022-12-07 09:00:00,906.063,0.95,5.6,0.0,89.0,2.4,1000000.0,0.624,8.097,258.294,906.063,596.589,724.85,181.213,0.0,0.755
5442,2022-12-07 10:00:00,1054.15,1.19,8.0,0.0,75.0,0.9,1000000.0,0.621,8.047,266.743,1054.15,596.589,843.32,210.83,0.0,0.753
5443,2022-12-07 10:00:00,1054.15,1.19,8.0,0.0,75.0,0.9,1000000.0,0.618,8.047,266.743,1054.15,596.589,843.32,210.83,0.0,0.753
5444,2022-12-07 11:00:00,1131.576,1.416,6.9,0.4,83.0,3.8,1000000.0,0.614,8.26,263.723,1131.576,596.589,905.261,226.315,0.0,0.756
5445,2022-12-07 11:00:00,1131.576,1.416,6.9,0.4,83.0,3.8,1000000.0,0.611,8.26,263.723,1131.576,596.589,905.261,226.315,0.0,0.756
5446,2022-12-07 12:00:00,1131.757,1.417,9.9,0.0,69.0,2.3,1000000.0,0.608,8.418,275.529,1131.757,596.589,905.406,226.351,0.0,0.757
5447,2022-12-07 12:00:00,1131.757,1.417,9.9,0.0,69.0,2.3,1000000.0,0.605,8.418,275.529,1131.757,596.589,905.406,226.351,0.0,0.757
5448,2022-12-07 13:00:00,1054.686,1.191,10.2,0.2,67.0,0.5,1000000.0,0.602,8.34,276.29,1054.686,596.589,843.749,210.937,0.0,0.756
5449,2022-12-07 13:00:00,1054.686,1.191,10.2,0.2,67.0,0.5,1000000.0,0.599,8.34,276.29,1054.686,596.589,843.749,210.937,0.0,0.756
5450,2022-12-07 14:00:00,906.927,0.951,12.6,0.0,53.0,1.2,1000000.0,0.596,7.734,282.369,906.927,596.589,725.542,181.385,0.0,0.747
5451,2022-12-07 14:00:00,906.927,0.951,12.6,0.0,53.0,1.2,1000000.0,0.593,7.734,282.369,906.927,596.589,725.542,181.385,0.0,0.747
5452,2022-12-07 15:00:00,701.409,0.71,10.649999999999999,0.5,65.0,4.5,1000000.0,0.59,8.199,277.2695,701.409,596.589,561.127,140.282,0.0,0.754
5453,2022-12-07 16:00:00,457.338,0.47,8.7,1.0,77.0,7.8,1000000.0,0.587,8.664,272.17,457.338,596.589,365.87,91.468,0.0,0.761
5454,2022-12-07 16:00:00,457.338,0.47,8.7,1.0,77.0,7.8,1000000.0,0.584,8.664,272.17,457.338,596.589,365.87,91.468,0.0,0.761
5455,2022-12-07 17:00:00,201.956,0.233,6.6,1.0,77.0,7.8,1000000.0,0.581,7.507,259.07,201.956,596.589,161.565,40.391,0.0,0.746
5456,2022-12-07 17:00:00,201.956,0.233,6.6,1.0,77.0,7.8,1000000.0,0.578,7.507,259.07,201.956,596.589,161.565,40.391,0.0,0.746
5457,2022-12-07 18:00:00,0.573,0.001,5.8,2.3,86.0,4.7,1000000.0,0.575,7.933,258.255,0.573,596.589,0.458,0.115,0.0,0.752
5458,2022-12-07 18:00:00,0.573,0.001,5.8,2.3,86.0,4.7,1000000.0,0.572,7.933,258.255,0.573,596.589,0.458,0.115,0.0,0.752
5459,2022-12-07 19:00:00,0.0,0.0,4.9,0.1,94.0,1.4,1000000.0,0.569,8.145,256.018,0.0,596.589,0.0,0.0,0.0,0.755
5460,2022-12-07 19:00:00,0.0,0.0,4.9,0.1,94.0,1.4,1000000.0,0.566,8.145,256.018,0.0,596.589,0.0,0.0,0.0,0.755
5461,2022-12-07 20:00:00,0.0,0.0,4.2,0.0,96.0,1.1,1000000.0,0.564,7.921,252.53,0.0,596.589,0.0,0.0,0.0,0.753
5462,2022-12-07 20:00:00,0.0,0.0,4.2,0.0,96.0,1.1,1000000.0,0.561,7.921,252.53,0.0,596.589,0.0,0.0,0.0,0.753
5463,2022-12-07 21:00:00,0.0,0.0,3.8,0.0,99.0,0.7,1000000.0,0.558,7.942,251.223,0.0,596.589,0.0,0.0,0.0,0.753
5464,2022-12-07 21:00:00,0.0,0.0,3.8,0.0,99.0,0.7,1000000.0,0.555,7.942,251.223,0.0,596.589,0.0,0.0,0.0,0.753
5465,2022-12-07 22:00:00,0.0,0.0,3.9,0.0,100.0,1.7,1000000.0,0.553,8.079,252.188,0.0,596.589,0.0,0.0,0.0,0.755
5466,2022-12-07 22:00:00,0.0,0.0,3.9,0.0,100.0,1.7,1000000.0,0.55,8.079,252.188,0.0,596.589,0.0,0.0,0.0,0.755
5467,2022-12-07 23:00:00,0.0,0.0,4.0,0.0,99.0,1.5,1000000.0,0.547,8.054,252.431,0.0,596.589,0.0,0.0,0.0,0.755
5468,2022-12-07 23:00:00,0.0,0.0,4.0,0.0,99.0,1.5,1000000.0,0.545,8.054,252.431,0.0,596.589,0.0,0.0,0.0,0.755
5469,2022-12-08 00:00:00,0.0,0.0,4.1,0.0,98.0,0.6,1000000.0,0.542,8.029,252.669,0.0,596.589,0.0,0.0,0.0,0.754
5470,2022-12-08 00:00:00,0.0,0.0,4.1,0.0,98.0,0.6,1000000.0,0.54,8.029,252.669,0.0,596.589,0.0,0.0,0.0,0.754
5471,2022-12-08 01:00:00,0.0,0.0,3.9,0.1,100.0,0.2,1000000.0,0.537,8.079,252.188,0.0,596.589,0.0,0.0,0.0,0.755
5472,2022-12-08 01:00:00,0.0,0.0,3.9,0.1,100.0,0.2,1000000.0,0.534,8.079,252.188,0.0,596.589,0.0,0.0,0.0,0.755
5473,2022-12-08 02:00:00,0.0,0.0,3.8,0.0,100.0,1.5,1000000.0,0.532,8.022,251.584,0.0,596.589,0.0,0.0,0.0,0.754
5474,2022-12-08 02:00:00,0.0,0.0,3.8,0.0,100.0,1.5,1000000.0,0.529,8.022,251.584,0.0,596.589,0.0,0.0,0.0,0.754
5475,2022-12-08 03:00:00,0.0,0.0,3.5,0.0,99.0,1.7,1000000.0,0.527,7.775,249.42,0.0,596.589,0.0,0.0,0.0,0.751
5476,2022-12-08 03:00:00,0.0,0.0,3.5,0.0,99.0,1.7,1000000.0,0.525,7.775,249.42,0.0,596.589,0.0,0.0,0.0,0.751
5477,2022-12-08 04:00:00,0.0,0.0,2.4,0.0,100.0,1.6,1000000.0,0.522,7.264,243.243,0.0,596.589,0.0,0.0,0.0,0.744
5478,2022-12-08 04:00:00,0.0,0.0,2.4,0.0,100.0,1.6,1000000.0,0.52,7.264,243.243,0.0,596.589,0.0,0.0,0.0,0.744
5479,2022-12-08 05:00:00,0.178,0.0,3.1,0.0,100.0,1.4,1000000.0,0.517,7.635,247.386,0.178,596.589,0.142,0.036,0.0,0.749
5480,2022-12-08 05:00:00,0.178,0.0,3.1,0.0,100.0,1.4,1000000.0,0.515,7.635,247.386,0.178,596.589,0.142,0.036,0.0,0.749
5481,2022-12-08 06:00:00,199.258,0.23,4.0,0.0,100.0,1.5,1000000.0,0.513,8.136,252.793,199.258,596.589,159.406,39.852,0.0,0.756
5482,2022-12-08 06:00:00,199.258,0.23,4.0,0.0,100.0,1.5,1000000.0,0.51,8.136,252.793,199.258,596.589,159.406,39.852,0.0,0.756
5483,2022-12-08 07:00:00,454.558,0.467,4.7,0.0,97.0,0.6,1000000.0,0.508,8.289,255.945,454.558,596.589,363.647,90.912,0.0,0.757
5484,2022-12-08 07:00:00,454.558,0.467,4.7,0.0,97.0,0.6,1000000.0,0.506,8.289,255.945,454.558,596.589,363.647,90.912,0.0,0.757
5485,2022-12-08 08:00:00,698.914,0.707,7.0,0.0,84.0,1.1,1000000.0,0.504,8.418,264.798,698.914,596.589,559.131,139.783,0.0,0.758
5486,2022-12-08 08:00:00,698.914,0.707,7.0,0.0,84.0,1.1,1000000.0,0.501,8.418,264.798,698.914,596.589,559.131,139.783,0.0,0.758
5487,2022-12-08 09:00:00,904.967,0.948,9.7,0.0,69.0,1.4,1000000.0,0.499,8.306,274.253,904.967,596.589,723.973,180.993,0.0,0.756
5488,2022-12-08 09:00:00,904.967,0.948,9.7,0.0,69.0,1.4,1000000.0,0.497,8.306,274.253,904.967,596.589,723.973,180.993,0.0,0.756
5489,2022-12-08 10:00:00,1053.45,1.188,9.3,0.0,71.0,4.6,1000000.0,0.495,8.319,272.825,1053.45,596.589,842.76,210.69,0.0,0.756
5490,2022-12-08 10:00:00,1053.45,1.188,9.3,0.0,71.0,4.6,1000000.0,0.493,8.319,272.825,1053.45,596.589,842.76,210.69,0.0,0.756
5491,2022-12-08 11:00:00,1131.379,1.413,7.7,0.1,81.0,1.7,1000000.0,0.49,8.515,267.8,1131.379,596.589,905.103,226.276,0.0,0.759
5492,2022-12-08 11:00:00,1131.379,1.413,7.7,0.1,81.0,1.7,1000000.0,0.488,8.515,267.8,1131.379,596.589,905.103,226.276,0.0,0.759
5493,2022-12-08 12:00:00,1132.129,1.417,9.4,0.0,70.0,4.0,1000000.0,0.486,8.258,272.907,1132.129,596.589,905.703,226.426,0.0,0.755
5494,2022-12-08 12:00:00,1132.129,1.417,9.4,0.0,70.0,4.0,1000000.0,0.484,8.258,272.907,1132.129,596.589,905.703,226.426,0.0,0.755
5495,2022-12-08 13:00:00,1055.642,1.193,12.2,0.0,56.0,2.2,1000000.0,0.482,7.96,282.004,1055.642,596.589,844.514,211.128,0.0,0.75
5496,2022-12-08 13:00:00,1055.642,1.193,12.2,0.0,56.0,2.2,1000000.0,0.48,7.96,282.004,1055.642,596.589,844.514,211.128,0.0,0.75
5497,2022-12-08 14:00:00,908.433,0.953,13.4,0.0,50.0,4.4,1000000.0,0.478,7.689,285.189,908.433,596.589,726.746,181.687,0.0,0.746
5498,2022-12-08 14:00:00,908.433,0.953,13.4,0.0,50.0,4.4,1000000.0,0.476,7.689,285.189,908.433,596.589,726.746,181.687,0.0,0.746
5499,2022-12-08 15:00:00,703.374,0.712,10.1,0.0,61.0,6.8,1000000.0,0.474,7.542,271.98,703.374,596.589,562.699,140.675,0.0,0.745
5500,2022-12-08 15:00:00,703.374,0.712,10.1,0.0,61.0,6.8,1000000.0,0.472,7.542,271.98,703.374,596.589,562.699,140.675,0.0,0.745
5501,2022-12-08 16:00:00,459.609,0.472,5.8,0.2,90.0,10.5,1000000.0,0.47,8.302,259.938,459.609,596.589,367.687,91.922,0.0,0.757
5502,2022-12-08 16:00:00,459.609,0.472,5.8,0.2,90.0,10.5,1000000.0,0.468,8.302,259.938,459.609,596.589,367.687,91.922,0.0,0.757
5503,2022-12-08 17:00:00,204.263,0.235,7.5,0.0,76.0,1.2,1000000.0,0.466,7.881,264.13,204.263,596.589,163.411,40.853,0.0,0.751
5504,2022-12-08 17:00:00,204.263,0.235,7.5,0.0,76.0,1.2,1000000.0,0.464,7.881,264.13,204.263,596.589,163.411,40.853,0.0,0.751
5505,2022-12-08 18:00:00,1.09,0.003,7.2,0.0,79.0,1.6,1000000.0,0.462,8.026,263.726,1.09,596.589,0.872,0.218,0.0,0.753
5506,2022-12-08 18:00:00,1.09,0.003,7.2,0.0,79.0,1.6,1000000.0,0.461,8.026,263.726,1.09,596.589,0.872,0.218,0.0,0.753
5507,2022-12-08 19:00:00,0.0,0.0,6.2,0.0,87.0,0.7,1000000.0,0.459,8.251,261.146,0.0,596.589,0.0,0.0,0.0,0.756
5508,2022-12-08 19:00:00,0.0,0.0,6.2,0.0,87.0,0.7,1000000.0,0.457,8.251,261.146,0.0,596.589,0.0,0.0,0.0,0.756
5509,2022-12-08 20:00:00,0.0,0.0,5.5,0.2,90.0,4.3,1000000.0,0.455,8.131,258.092,0.0,596.589,0.0,0.0,0.0,0.755
5510,2022-12-08 20:00:00,0.0,0.0,5.5,0.2,90.0,4.3,1000000.0,0.453,8.131,258.092,0.0,596.589,0.0,0.0,0.0,0.755
5511,2022-12-08 21:00:00,0.0,0.0,5.1,0.1,92.5,3.3499999999999996,1000000.0,0.451,8.124500000000001,256.638,0.0,596.589,0.0,0.0,0.0,0.755
5512,2022-12-08 22:00:00,0.0,0.0,4.7,0.0,95.0,2.4,1000000.0,0.45,8.118,255.184,0.0,596.589,0.0,0.0,0.0,0.755
5513,2022-12-08 22:00:00,0.0,0.0,4.7,0.0,95.0,2.4,1000000.0,0.448,8.118,255.184,0.0,596.589,0.0,0.0,0.0,0.755
5514,2022-12-08 23:00:00,0.0,0.0,4.3,0.0,95.0,2.7,1000000.0,0.446,7.893,252.757,0.0,596.589,0.0,0.0,0.0,0.752
5515,2022-12-08 23:00:00,0.0,0.0,4.3,0.0,95.0,2.7,1000000.0,0.444,7.893,252.757,0.0,596.589,0.0,0.0,0.0,0.752
5516,2022-12-09 00:00:00,0.0,0.0,4.6,0.0,94.0,1.5,1000000.0,0.443,7.976,254.191,0.0,596.589,0.0,0.0,0.0,0.753
5517,2022-12-09 00:00:00,0.0,0.0,4.6,0.0,94.0,1.5,1000000.0,0.441,7.976,254.191,0.0,596.589,0.0,0.0,0.0,0.753
5518,2022-12-09 01:00:00,0.0,0.0,4.2,0.0,97.0,1.9,1000000.0,0.439,8.003,252.904,0.0,596.589,0.0,0.0,0.0,0.754
5519,2022-12-09 01:00:00,0.0,0.0,4.2,0.0,97.0,1.9,1000000.0,0.438,8.003,252.904,0.0,596.589,0.0,0.0,0.0,0.754
5520,2022-12-09 02:00:00,0.0,0.0,3.8,0.0,100.0,0.9,1000000.0,0.436,8.022,251.584,0.0,596.589,0.0,0.0,0.0,0.754
5521,2022-12-09 02:00:00,0.0,0.0,3.8,0.0,100.0,0.9,1000000.0,0.434,8.022,251.584,0.0,596.589,0.0,0.0,0.0,0.754
5522,2022-12-09 03:00:00,0.0,0.0,3.7,0.0,100.0,0.6,1000000.0,0.433,7.966,250.981,0.0,596.589,0.0,0.0,0.0,0.753
5523,2022-12-09 03:00:00,0.0,0.0,3.7,0.0,100.0,0.6,1000000.0,0.431,7.966,250.981,0.0,596.589,0.0,0.0,0.0,0.753
5524,2022-12-09 04:00:00,0.0,0.0,3.3,0.0,100.0,0.6,1000000.0,0.429,7.744,248.58,0.0,596.589,0.0,0.0,0.0,0.751
5525,2022-12-09 04:00:00,0.0,0.0,3.3,0.0,100.0,0.6,1000000.0,0.428,7.744,248.58,0.0,596.589,0.0,0.0,0.0,0.751
5526,2022-12-09 05:00:00,0.072,0.0,3.7,0.0,100.0,0.8,1000000.0,0.426,7.966,250.981,0.072,596.589,0.058,0.014,0.0,0.753
5527,2022-12-09 05:00:00,0.072,0.0,3.7,0.0,100.0,0.8,1000000.0,0.425,7.966,250.981,0.072,596.589,0.058,0.014,0.0,0.753
5528,2022-12-09 06:00:00,197.918,0.229,4.2,0.0,100.0,1.4,1000000.0,0.423,8.251,254.007,197.918,596.589,158.335,39.584,0.0,0.757
5529,2022-12-09 06:00:00,197.918,0.229,4.2,0.0,100.0,1.4,1000000.0,0.422,8.251,254.007,197.918,596.589,158.335,39.584,0.0,0.757
