,time,ghi,sea,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,Discharge,alb,SW_direct,SW_diffuse,T_F
1812,2020-03-19 04:00:00,0.0,0.0,4.2,75.067,0.583,0.0,0.0,6.2,804.315,226.331,0.0,0.345,0.0,0.0,1.5
1813,2020-03-19 05:00:00,0.0,0.0,4.117,74.867,0.917,0.0,0.0,6.133,804.298,225.63,0.0,0.344,0.0,0.0,1.5
1814,2020-03-19 06:00:00,0.0,0.0,3.35,78.933,1.083,7.368,0.0,6.133,804.206,225.935,0.0,0.343,3.684,3.684,1.5
1815,2020-03-19 07:00:00,40.24,0.072,3.533,79.733,1.517,123.532,0.0,6.25,804.194,227.8,0.0,0.342,61.766,61.766,1.5
1816,2020-03-19 08:00:00,203.156,0.248,5.133,76.65,2.1,305.921,0.0,6.75,804.486,228.102,0.0,0.342,152.96,152.96,1.5
1817,2020-03-19 09:00:00,375.062,0.415,9.083,62.35,1.65,478.16,0.0,7.183,804.507,232.194,0.0,0.341,239.08,239.08,1.5
1818,2020-03-19 10:00:00,525.058,0.561,11.833,51.133,1.717,625.06,0.0,7.1,804.431,232.731,0.0,0.34,312.53,312.53,1.5
1819,2020-03-19 11:00:00,635.862,0.675,13.35,51.733,3.267,698.067,0.0,7.933,804.219,234.538,0.0,0.339,349.034,349.034,1.5
1820,2020-03-19 12:00:00,696.382,0.741,14.1,50.617,4.433,752.559,0.0,8.133,803.919,235.157,0.0,0.338,376.28,376.28,1.5
1821,2020-03-19 13:00:00,700.892,0.746,15.133,45.75,2.433,699.371,0.0,7.883,803.666,245.923,0.0,0.338,349.686,349.686,1.5
1822,2020-03-19 14:00:00,648.988,0.689,15.383,43.467,1.1,625.526,0.0,7.6,803.399,244.106,0.0,0.337,312.763,312.763,1.5
1823,2020-03-19 15:00:00,545.589,0.582,12.767,51.2,0.333,480.649,0.0,7.55,803.031,246.784,0.0,0.336,240.324,240.324,1.5
1824,2020-03-19 16:00:00,400.946,0.44,9.933,60.15,0.75,314.513,0.0,7.35,802.827,242.125,0.0,0.335,157.256,157.256,1.5
1825,2020-03-19 17:00:00,231.206,0.276,8.3,64.617,0.833,148.248,0.0,7.117,802.637,242.315,0.0,0.335,74.124,74.124,1.5
1826,2020-03-19 18:00:00,63.423,0.101,7.067,67.5,0.833,15.536,0.0,6.817,802.642,241.795,0.0,0.334,7.768,7.768,1.5
1827,2020-03-19 19:00:00,0.0,0.0,6.167,70.533,1.35,0.0,0.0,6.683,802.878,235.974,0.0,0.333,0.0,0.0,1.5
1828,2020-03-19 20:00:00,0.0,0.0,5.817,70.467,0.75,0.0,0.0,6.517,802.812,245.795,0.0,0.332,0.0,0.0,1.5
1829,2020-03-19 21:00:00,0.0,0.0,8.5,58.383,2.267,0.0,0.0,6.467,802.797,230.806,0.0,0.332,0.0,0.0,1.5
1830,2020-03-19 22:00:00,0.0,0.0,9.567,53.617,2.517,0.0,0.0,6.4,802.749,234.995,0.0,0.331,0.0,0.0,1.5
1831,2020-03-19 23:00:00,0.0,0.0,10.083,50.95,3.183,0.0,0.0,6.267,802.393,230.856,0.0,0.33,0.0,0.0,1.5
1832,2020-03-20 00:00:00,0.0,0.0,9.9,50.45,3.183,0.0,0.0,6.117,802.219,228.182,0.0,0.329,0.0,0.0,1.5
1833,2020-03-20 01:00:00,0.0,0.0,9.683,49.85,3.933,0.0,0.0,6.0,801.911,224.504,0.0,0.329,0.0,0.0,1.5
1834,2020-03-20 02:00:00,0.0,0.0,9.533,49.367,4.517,0.0,0.0,5.867,801.626,229.461,0.0,0.328,0.0,0.0,1.5
1835,2020-03-20 03:00:00,0.0,0.0,9.183,49.6,3.933,0.0,0.0,5.783,801.418,221.198,0.0,0.327,0.0,0.0,1.5
1836,2020-03-20 04:00:00,0.0,0.0,8.717,50.417,2.683,0.0,0.0,5.683,801.373,223.944,0.0,0.327,0.0,0.0,1.5
1837,2020-03-20 05:00:00,0.0,0.0,8.2,50.9,2.517,0.0,0.0,5.533,801.272,225.372,0.0,0.326,0.0,0.0,1.5
1838,2020-03-20 06:00:00,0.0,0.0,7.2,55.233,2.1,8.678,0.0,5.617,801.113,219.358,0.0,0.325,4.339,4.339,1.5
1839,2020-03-20 07:00:00,44.747,0.078,6.767,59.217,1.083,105.606,0.0,5.817,801.307,244.658,0.0,0.325,52.803,52.803,1.5
1840,2020-03-20 08:00:00,209.144,0.254,7.617,59.483,0.833,261.487,0.0,6.217,801.156,256.825,0.0,0.324,130.744,130.744,1.5
1841,2020-03-20 09:00:00,381.355,0.421,10.017,56.433,1.9,459.382,0.0,6.95,801.175,229.654,0.0,0.323,229.691,229.691,1.5
1842,2020-03-20 10:00:00,531.337,0.568,12.283,41.433,4.383,601.822,0.0,5.9,801.061,225.504,0.0,0.323,300.911,300.911,1.5
1843,2020-03-20 11:00:00,641.976,0.682,12.733,38.767,5.1,673.195,0.0,5.717,800.729,230.996,0.0,0.322,336.598,336.598,1.5
1844,2020-03-20 12:00:00,702.251,0.748,14.333,35.95,5.1,653.623,0.0,5.867,800.422,239.102,0.0,0.321,326.812,326.812,1.5
1845,2020-03-20 13:00:00,706.481,0.753,13.833,37.183,3.417,643.528,0.0,5.883,800.094,239.089,0.0,0.321,321.764,321.764,1.5
1846,2020-03-20 14:00:00,654.287,0.695,12.9,56.4,2.833,520.621,0.0,8.383,799.746,245.266,0.0,0.32,260.31,260.31,1.5
1847,2020-03-20 15:00:00,550.603,0.587,11.617,66.1,3.75,429.933,0.0,9.017,799.332,262.073,0.0,0.32,214.966,214.966,1.5
1848,2020-03-20 16:00:00,405.666,0.444,10.883,67.533,0.75,286.15,0.0,8.8,799.158,253.74,0.0,0.319,143.075,143.075,1.5
1849,2020-03-20 17:00:00,235.55,0.28,9.417,71.95,3.6,123.558,0.0,8.5,799.189,262.946,0.0,0.318,61.779,61.779,1.5
1850,2020-03-20 18:00:00,66.899,0.105,7.983,76.417,2.6,14.571,0.0,8.167,799.074,243.145,0.0,0.318,7.286,7.286,1.5
1851,2020-03-20 19:00:00,0.0,0.0,6.817,82.983,1.1,0.0,0.0,8.2,799.149,234.546,0.0,0.317,0.0,0.0,1.5
1852,2020-03-20 20:00:00,0.0,0.0,6.433,87.967,0.333,0.0,0.2,8.467,799.099,232.791,0.0,0.317,0.0,0.0,1.5
1853,2020-03-20 21:00:00,0.0,0.0,5.567,90.383,0.25,0.0,0.0,8.183,799.058,252.172,0.0,0.316,0.0,0.0,1.5
1854,2020-03-20 22:00:00,0.0,0.0,5.05,91.9,0.917,0.0,0.0,8.05,798.893,249.628,0.0,0.315,0.0,0.0,1.5
1855,2020-03-20 23:00:00,0.0,0.0,5.217,91.6,1.183,0.0,0.0,8.117,798.605,232.068,0.0,0.315,0.0,0.0,1.5
1856,2020-03-21 00:00:00,0.0,0.0,5.35,90.783,0.583,0.0,0.0,8.083,798.237,226.885,0.0,0.314,0.0,0.0,1.5
1857,2020-03-21 01:00:00,0.0,0.0,5.15,89.917,0.667,0.0,0.0,7.933,797.891,232.529,0.0,0.314,0.0,0.0,1.5
1858,2020-03-21 02:00:00,0.0,0.0,4.133,89.4,1.167,0.0,0.0,7.35,797.259,224.774,0.0,0.313,0.0,0.0,1.5
1859,2020-03-21 03:00:00,0.0,0.0,3.25,89.883,1.167,0.0,0.0,6.95,797.011,228.847,0.0,0.313,0.0,0.0,1.5
1860,2020-03-21 04:00:00,0.0,0.0,2.633,90.35,1.083,0.0,0.0,6.683,796.708,217.186,0.0,0.312,0.0,0.0,1.5
1861,2020-03-21 05:00:00,0.0,0.0,2.217,91.533,1.35,0.0,0.0,6.55,796.482,222.233,0.0,0.311,0.0,0.0,1.5
1862,2020-03-21 06:00:00,0.0,0.0,2.333,91.317,1.417,10.249,0.0,6.617,796.402,217.753,0.0,0.311,5.124,5.124,1.5
1863,2020-03-21 07:00:00,49.36,0.083,2.883,89.633,1.817,136.704,0.0,6.767,796.081,214.094,0.0,0.31,68.352,68.352,1.5
1864,2020-03-21 08:00:00,215.14,0.26,4.667,86.583,1.183,319.45,0.0,7.383,796.256,217.366,0.0,0.31,159.725,159.725,1.5
1865,2020-03-21 09:00:00,387.632,0.427,7.45,74.983,1.183,490.786,0.0,7.717,796.062,222.516,0.0,0.309,245.393,245.393,1.5
1866,2020-03-21 10:00:00,537.586,0.575,9.867,65.467,1.25,626.167,0.0,7.933,795.766,226.435,0.0,0.309,313.084,313.084,1.5
1867,2020-03-21 11:00:00,648.049,0.689,11.55,60.083,3.6,705.714,0.0,8.183,795.492,228.463,0.0,0.308,352.857,352.857,1.5
1868,2020-03-21 12:00:00,708.074,0.755,11.65,63.883,4.017,739.822,0.0,8.733,795.154,232.971,0.0,0.308,369.911,369.911,1.5
1869,2020-03-21 13:00:00,712.021,0.76,11.5,67.5,3.683,712.102,0.0,9.15,794.833,231.714,0.0,0.307,356.051,356.051,1.5
1870,2020-03-21 14:00:00,659.54,0.702,10.983,70.483,3.35,625.692,0.0,9.25,794.376,239.214,0.0,0.307,312.846,312.846,1.5
1871,2020-03-21 15:00:00,555.576,0.593,9.767,75.167,2.767,491.848,0.0,9.083,794.176,238.073,0.0,0.306,245.924,245.924,1.5
1872,2020-03-21 16:00:00,410.355,0.449,8.233,80.883,2.267,308.611,0.0,8.817,794.012,241.911,0.0,0.306,154.306,154.306,1.5
1873,2020-03-21 17:00:00,239.877,0.285,6.917,86.4,2.35,138.592,0.0,8.6,794.032,252.005,0.0,0.305,69.296,69.296,1.5
1874,2020-03-21 18:00:00,70.398,0.109,6.083,89.267,1.433,17.029,0.0,8.4,794.176,254.109,0.0,0.305,8.514,8.514,1.5
1875,2020-03-21 19:00:00,0.0,0.0,5.133,91.3,1.983,0.0,0.0,8.05,794.489,279.639,0.0,0.304,0.0,0.0,1.5
1876,2020-03-21 20:00:00,0.0,0.0,4.35,93.667,1.7,0.0,0.0,7.8,794.576,296.495,0.0,0.304,0.0,0.0,1.5
1877,2020-03-21 21:00:00,0.0,0.0,3.667,94.033,2.683,0.0,0.0,7.483,794.776,282.46,0.0,0.303,0.0,0.0,1.5
1878,2020-03-21 22:00:00,0.0,0.0,3.2,95.083,1.0,0.0,0.0,7.3,794.741,276.695,0.0,0.303,0.0,0.0,1.5
1879,2020-03-21 23:00:00,0.0,0.0,3.283,95.083,0.167,0.0,0.0,7.383,794.847,271.897,0.0,0.302,0.0,0.0,1.5
1880,2020-03-22 00:00:00,0.0,0.0,3.15,95.05,0.5,0.0,0.0,7.283,794.568,283.436,0.0,0.302,0.0,0.0,1.5
1881,2020-03-22 01:00:00,0.0,0.0,3.217,95.8,0.083,0.0,0.0,7.383,794.559,262.122,0.0,0.302,0.0,0.0,1.5
1882,2020-03-22 02:00:00,0.0,0.0,2.3,95.567,2.0,0.0,0.0,6.917,794.391,279.114,0.0,0.301,0.0,0.0,1.5
1883,2020-03-22 03:00:00,0.0,0.0,1.717,96.033,2.0,0.0,0.0,6.667,794.32,259.819,0.0,0.301,0.0,0.0,1.5
1884,2020-03-22 04:00:00,0.0,0.0,1.417,96.15,1.8,0.0,0.0,6.517,794.473,265.973,0.0,0.3,0.0,0.0,1.5
1885,2020-03-22 05:00:00,0.0,0.0,1.25,96.267,1.167,0.0,0.0,6.433,794.841,264.829,0.0,0.3,0.0,0.0,1.5
1886,2020-03-22 06:00:00,0.0,0.0,1.433,96.967,0.583,8.856,0.0,6.567,795.002,262.483,0.0,0.299,4.428,4.428,1.5
1887,2020-03-22 07:00:00,54.069,0.089,2.1,96.967,0.25,59.023,0.0,6.917,795.474,283.165,0.0,0.299,29.512,29.512,1.5
1888,2020-03-22 08:00:00,221.142,0.266,3.4,96.5,1.7,172.424,0.0,7.517,795.74,291.528,0.0,0.298,86.212,86.212,1.5
1889,2020-03-22 09:00:00,393.891,0.434,2.317,95.0,3.6,289.379,0.0,6.883,796.102,284.498,0.0,0.298,144.69,144.69,1.5
1890,2020-03-22 10:00:00,543.802,0.581,2.35,94.333,2.433,420.108,0.0,6.833,796.524,281.216,0.0,0.298,210.054,210.054,1.5
1891,2020-03-22 11:00:00,654.081,0.696,2.483,91.667,3.017,569.228,0.0,6.717,797.018,263.261,0.0,0.297,284.614,284.614,1.5
1892,2020-03-22 12:00:00,713.849,0.762,1.883,91.833,3.017,650.979,0.0,6.433,796.952,263.932,0.0,0.297,325.49,325.49,1.5
1893,2020-03-22 13:00:00,717.511,0.766,1.667,92.617,2.333,600.782,0.0,6.367,797.016,254.248,0.0,0.296,300.391,300.391,1.5
1894,2020-03-22 14:00:00,664.745,0.708,2.05,92.4,1.883,554.17,0.0,6.55,797.064,275.043,0.0,0.296,277.085,277.085,1.5
1895,2020-03-22 15:00:00,560.506,0.598,1.583,92.167,2.517,357.747,0.0,6.283,797.11,263.519,0.0,0.296,178.874,178.874,1.5
1896,2020-03-22 16:00:00,415.011,0.454,1.217,92.8,2.0,258.847,0.0,6.2,797.309,280.018,0.0,0.295,129.423,129.423,1.5
1897,2020-03-22 17:00:00,244.188,0.289,0.883,93.817,2.0,131.568,0.0,6.133,797.641,257.931,0.0,0.295,65.784,65.784,1.5
1898,2020-03-22 18:00:00,73.919,0.113,0.683,94.617,1.6,20.282,0.0,6.083,797.966,235.036,0.0,0.294,10.141,10.141,1.5
1899,2020-03-22 19:00:00,0.0,0.0,0.667,95.067,0.417,0.0,0.0,6.1,798.311,228.449,0.0,0.294,0.0,0.0,1.5
1900,2020-03-22 20:00:00,0.0,0.0,0.7,95.317,1.0,0.0,0.0,6.117,798.519,228.136,0.0,0.294,0.0,0.0,1.5
1901,2020-03-22 21:00:00,0.0,0.0,0.7,96.183,0.667,0.0,0.0,6.183,798.739,239.965,0.0,0.293,0.0,0.0,1.5
1902,2020-03-22 22:00:00,0.0,0.0,0.7,96.167,1.0,0.0,0.0,6.167,798.916,252.636,0.0,0.293,0.0,0.0,1.5
1903,2020-03-22 23:00:00,0.0,0.0,0.417,95.717,1.433,0.0,0.0,6.017,798.946,256.97,0.0,0.292,0.0,0.0,1.5
1904,2020-03-23 00:00:00,0.0,0.0,0.25,95.583,0.833,0.0,0.0,5.95,798.675,230.237,0.0,0.292,0.0,0.0,1.5
1905,2020-03-23 01:00:00,0.0,0.0,0.167,94.55,1.817,0.0,0.0,5.85,798.744,229.968,0.0,0.292,0.0,0.0,1.5
1906,2020-03-23 02:00:00,0.0,0.0,-0.283,92.05,2.267,0.0,0.0,5.517,798.621,229.244,0.0,0.291,0.0,0.0,0.0
1907,2020-03-23 03:00:00,0.0,0.0,-0.9,90.883,1.367,0.0,0.0,5.2,798.562,228.76,0.0,0.291,0.0,0.0,0.0
1908,2020-03-23 04:00:00,0.0,0.0,-1.067,91.4,0.5,0.0,0.0,5.2,798.655,224.019,0.0,0.291,0.0,0.0,0.0
1909,2020-03-23 05:00:00,0.0,0.0,-1.317,90.617,0.917,0.0,0.0,5.033,798.861,214.522,0.0,0.29,0.0,0.0,0.0
1910,2020-03-23 06:00:00,0.0,0.0,-1.75,91.033,1.167,12.505,0.0,4.9,799.063,211.483,0.0,0.29,6.252,6.252,0.0
1911,2020-03-23 07:00:00,58.864,0.095,-1.583,91.033,1.45,134.871,0.0,4.933,799.174,220.237,0.0,0.289,67.436,67.436,0.0
1912,2020-03-23 08:00:00,227.145,0.272,-0.75,88.9,0.833,312.074,0.0,5.15,799.448,227.55,0.0,0.289,156.037,156.037,0.0
1913,2020-03-23 09:00:00,400.128,0.44,0.55,85.283,0.833,499.269,0.0,5.433,799.615,216.825,0.0,0.289,249.634,249.634,1.5
1914,2020-03-23 10:00:00,549.983,0.588,2.383,78.05,1.367,652.22,0.0,5.667,799.424,210.435,0.0,0.288,326.11,326.11,1.5
1915,2020-03-23 11:00:00,660.067,0.703,3.3,74.65,3.767,761.917,0.0,5.767,799.698,185.986,0.0,0.288,380.958,380.958,1.5
1916,2020-03-23 12:00:00,719.574,0.769,3.6,70.417,4.433,804.653,0.0,5.567,799.585,186.956,0.0,0.288,402.326,402.326,1.5
1917,2020-03-23 13:00:00,722.95,0.773,3.783,67.367,4.183,777.868,0.0,5.4,799.529,192.316,0.0,0.287,388.934,388.934,1.5
1918,2020-03-23 14:00:00,669.9,0.714,3.65,65.583,3.933,686.81,0.0,5.233,799.504,192.646,0.0,0.287,343.405,343.405,1.5
1919,2020-03-23 15:00:00,565.394,0.603,2.15,68.817,2.6,551.749,0.0,4.9,799.335,193.991,0.0,0.287,275.874,275.874,1.5
1920,2020-03-23 16:00:00,419.634,0.459,0.95,74.467,1.517,374.987,0.0,4.9,799.105,192.706,0.0,0.286,187.494,187.494,1.5
1921,2020-03-23 17:00:00,248.48,0.293,0.333,77.583,0.333,181.247,0.0,4.867,799.221,190.987,0.0,0.286,90.624,90.624,1.5
1922,2020-03-23 18:00:00,77.459,0.117,-0.55,81.417,0.583,25.746,0.0,4.783,799.265,185.997,0.0,0.286,12.873,12.873,0.0
1923,2020-03-23 19:00:00,0.0,0.0,-1.283,84.733,0.5,0.0,0.0,4.717,799.606,179.768,0.0,0.286,0.0,0.0,0.0
1924,2020-03-23 20:00:00,0.0,0.0,-1.717,86.4,0.25,0.0,0.0,4.633,799.535,176.651,0.0,0.285,0.0,0.0,0.0
1925,2020-03-23 21:00:00,0.0,0.0,-1.9,88.333,0.167,0.0,0.0,4.683,799.695,174.217,0.0,0.285,0.0,0.0,0.0
1926,2020-03-23 22:00:00,0.0,0.0,-1.75,87.9,0.167,0.0,0.0,4.733,799.474,171.782,0.0,0.285,0.0,0.0,0.0
1927,2020-03-23 23:00:00,0.0,0.0,-2.317,88.317,0.5,0.0,0.0,4.533,799.223,170.07,0.0,0.284,0.0,0.0,0.0
1928,2020-03-24 00:00:00,0.0,0.0,-2.783,88.933,0.083,0.0,0.0,4.417,799.002,166.453,0.0,0.284,0.0,0.0,0.0
1929,2020-03-24 01:00:00,0.0,0.0,-3.283,89.567,0.417,0.0,0.0,4.283,798.699,165.766,0.0,0.284,0.0,0.0,0.0
1930,2020-03-24 02:00:00,0.0,0.0,-3.667,90.35,0.333,0.0,0.0,4.2,798.446,161.057,0.0,0.283,0.0,0.0,0.0
1931,2020-03-24 03:00:00,0.0,0.0,-3.633,91.617,0.083,0.0,0.0,4.267,798.118,160.975,0.0,0.283,0.0,0.0,0.0
1932,2020-03-24 04:00:00,0.0,0.0,-3.283,92.1,0.0,0.0,0.0,4.4,797.714,155.945,0.0,0.283,0.0,0.0,0.0
1933,2020-03-24 05:00:00,0.0,0.0,-3.033,91.067,0.417,0.0,0.0,4.433,797.571,153.316,0.0,0.283,0.0,0.0,0.0
1934,2020-03-24 06:00:00,0.0,0.0,-2.917,88.817,0.75,18.701,0.0,4.367,797.565,150.394,0.0,0.282,9.35,9.35,0.0
1935,2020-03-24 07:00:00,63.735,0.101,-3.067,87.45,0.083,153.337,0.0,4.25,797.682,187.486,0.0,0.282,76.668,76.668,0.0
1936,2020-03-24 08:00:00,233.147,0.278,-2.283,87.867,0.417,347.373,0.0,4.517,797.75,183.82,0.0,0.282,173.686,173.686,0.0
1937,2020-03-24 09:00:00,406.341,0.446,-0.917,83.333,2.167,550.158,0.0,4.767,797.618,166.825,0.0,0.281,275.079,275.079,0.0
1938,2020-03-24 10:00:00,556.126,0.594,0.533,74.033,3.183,703.095,0.0,4.683,797.81,155.777,0.0,0.281,351.548,351.548,1.5
1939,2020-03-24 11:00:00,666.007,0.71,1.817,64.783,3.933,784.457,0.0,4.517,797.854,164.468,0.0,0.281,392.228,392.228,1.5
1940,2020-03-24 12:00:00,725.247,0.776,2.333,62.883,4.183,816.562,0.0,4.533,797.489,172.084,0.0,0.281,408.281,408.281,1.5
1941,2020-03-24 13:00:00,728.335,0.78,2.483,63.033,4.1,782.325,0.0,4.6,797.363,178.32,0.0,0.28,391.162,391.162,1.5
1942,2020-03-24 14:00:00,675.004,0.72,2.783,62.067,2.667,694.775,0.0,4.617,797.156,182.921,0.0,0.28,347.388,347.388,1.5
1943,2020-03-24 15:00:00,570.236,0.609,2.5,61.25,1.017,558.965,0.0,4.433,796.685,184.938,0.0,0.28,279.482,279.482,1.5
1944,2020-03-24 16:00:00,424.222,0.463,1.45,66.583,1.167,379.378,0.0,4.517,796.419,186.057,0.0,0.279,189.689,189.689,1.5
1945,2020-03-24 17:00:00,252.753,0.298,0.683,70.45,0.75,184.931,0.0,4.5,796.245,185.464,0.0,0.279,92.466,92.466,1.5
1946,2020-03-24 18:00:00,81.016,0.121,-0.417,74.433,0.75,27.439,0.0,4.4,796.365,182.522,0.0,0.279,13.72,13.72,0.0
1947,2020-03-24 19:00:00,0.0,0.0,-1.15,77.933,1.083,0.0,0.0,4.383,796.564,179.156,0.0,0.279,0.0,0.0,0.0
1948,2020-03-24 20:00:00,0.0,0.0,-1.683,78.933,0.75,0.0,0.0,4.25,796.66,178.411,0.0,0.278,0.0,0.0,0.0
1949,2020-03-24 21:00:00,0.0,0.0,-2.25,80.7,0.5,0.0,0.0,4.2,796.618,177.384,0.0,0.278,0.0,0.0,0.0
1950,2020-03-24 22:00:00,0.0,0.0,-2.717,81.717,0.5,0.0,0.0,4.1,796.462,177.267,0.0,0.278,0.0,0.0,0.0
1951,2020-03-24 23:00:00,0.0,0.0,-2.967,81.7,0.5,0.0,0.0,4.033,796.508,177.606,0.0,0.278,0.0,0.0,0.0
1952,2020-03-25 00:00:00,0.0,0.0,-3.483,83.2,0.5,0.0,0.0,3.917,795.874,180.338,0.0,0.277,0.0,0.0,0.0
1953,2020-03-25 01:00:00,0.0,0.0,-3.733,84.0,0.5,0.0,0.0,3.9,796.013,182.364,0.0,0.277,0.0,0.0,0.0
1954,2020-03-25 02:00:00,0.0,0.0,-3.633,84.0,0.833,0.0,0.0,3.9,795.072,189.241,0.0,0.277,0.0,0.0,0.0
1955,2020-03-25 03:00:00,0.0,0.0,-3.95,84.0,0.5,0.0,0.0,3.833,794.968,193.734,0.0,0.277,0.0,0.0,0.0
1956,2020-03-25 04:00:00,0.0,0.0,-4.45,84.8,0.417,0.0,0.0,3.733,794.422,198.222,0.0,0.277,0.0,0.0,0.0
1957,2020-03-25 05:00:00,0.0,0.0,-4.85,86.617,0.333,0.0,0.0,3.7,794.011,197.185,0.0,0.276,0.0,0.0,0.0
1958,2020-03-25 06:00:00,0.0,0.0,-4.867,87.617,0.083,18.202,0.0,3.733,793.853,188.187,0.0,0.276,9.101,9.101,0.0
1959,2020-03-25 07:00:00,68.674,0.107,-4.633,88.0,0.25,163.857,0.0,3.8,793.701,184.479,0.0,0.276,81.928,81.928,0.0
1960,2020-03-25 08:00:00,239.144,0.284,-3.133,85.683,0.667,353.478,0.0,4.15,793.407,184.242,0.0,0.276,176.739,176.739,0.0
1961,2020-03-25 09:00:00,412.527,0.452,-0.817,77.117,3.0,528.593,0.0,4.433,793.281,186.773,0.0,0.275,264.296,264.296,0.0
1962,2020-03-25 10:00:00,562.228,0.601,0.75,70.567,2.933,669.746,0.0,4.55,792.852,190.137,0.0,0.275,334.873,334.873,1.5
1963,2020-03-25 11:00:00,671.897,0.717,1.867,65.033,3.85,754.775,0.0,4.533,792.747,193.943,0.0,0.275,377.388,377.388,1.5
1964,2020-03-25 12:00:00,730.866,0.783,2.133,62.583,4.183,776.934,0.0,4.45,792.038,204.204,0.0,0.275,388.467,388.467,1.5
1965,2020-03-25 13:00:00,733.665,0.786,2.15,65.333,4.433,698.882,0.0,4.65,791.798,219.869,0.0,0.274,349.441,349.441,1.5
1966,2020-03-25 14:00:00,680.057,0.726,1.017,67.933,3.85,457.178,0.0,4.45,791.303,232.36,0.0,0.274,228.589,228.589,1.5
1967,2020-03-25 15:00:00,575.034,0.614,0.417,70.75,3.433,411.024,0.0,4.45,790.904,247.524,0.0,0.274,205.512,205.512,1.5
1968,2020-03-25 16:00:00,428.775,0.468,-0.05,71.283,2.35,267.665,0.0,4.333,790.618,251.092,0.0,0.274,133.832,133.832,0.0
1969,2020-03-25 17:00:00,257.005,0.302,-0.567,73.75,1.633,110.635,0.0,4.3,790.531,260.419,0.0,0.274,55.318,55.318,0.0
1970,2020-03-25 18:00:00,84.587,0.125,-1.033,76.017,0.417,15.814,0.0,4.3,790.387,266.98,0.0,0.273,7.907,7.907,0.0
1971,2020-03-25 19:00:00,0.0,0.0,-1.9,79.7,0.25,0.0,0.0,4.217,790.559,226.878,0.0,0.273,0.0,0.0,0.0
1972,2020-03-25 20:00:00,0.0,0.0,-2.35,81.283,1.083,0.0,0.0,4.183,790.745,216.326,0.0,0.273,0.0,0.0,0.0
1973,2020-03-25 21:00:00,0.0,0.0,-0.1,55.4,4.117,0.0,0.0,3.35,790.521,224.706,0.0,0.273,0.0,0.0,0.0
1974,2020-03-25 22:00:00,0.0,0.0,0.75,49.3,5.567,0.0,0.0,3.167,790.209,229.711,0.0,0.273,0.0,0.0,1.5
1975,2020-03-25 23:00:00,0.0,0.0,0.517,49.267,6.433,0.0,0.0,3.117,789.452,229.405,0.0,0.272,0.0,0.0,1.5
1976,2020-03-26 00:00:00,0.0,0.0,0.217,49.083,7.283,0.0,0.0,3.033,788.969,213.512,0.0,0.272,0.0,0.0,1.5
1977,2020-03-26 01:00:00,0.0,0.0,-0.133,47.417,5.683,0.0,0.0,2.85,788.576,200.863,0.0,0.272,0.0,0.0,0.0
1978,2020-03-26 02:00:00,0.0,0.0,-0.283,46.017,4.783,0.0,0.0,2.717,788.402,208.555,0.0,0.272,0.0,0.0,0.0
1979,2020-03-26 03:00:00,0.0,0.0,-0.667,46.833,4.1,0.0,0.0,2.7,788.246,212.163,0.0,0.272,0.0,0.0,0.0
1980,2020-03-26 04:00:00,0.0,0.0,-1.467,56.483,2.15,0.0,0.0,3.05,788.254,220.231,0.0,0.271,0.0,0.0,0.0
1981,2020-03-26 05:00:00,0.0,0.0,-3.367,71.517,1.35,0.0,0.0,3.417,788.29,211.411,0.0,0.271,0.0,0.0,0.0
1982,2020-03-26 06:00:00,0.0,0.0,-4.017,80.5,1.8,19.986,0.0,3.633,788.498,203.851,0.0,0.271,9.993,9.993,0.0
1983,2020-03-26 07:00:00,73.674,0.113,-4.233,83.833,1.433,152.865,0.0,3.733,788.891,211.792,0.0,0.271,76.432,76.432,0.0
1984,2020-03-26 08:00:00,245.133,0.29,-2.517,80.6,3.333,317.971,0.0,4.083,789.361,214.191,0.0,0.271,158.986,158.986,0.0
1985,2020-03-26 09:00:00,418.683,0.458,-0.283,69.217,3.767,484.016,0.0,4.133,789.783,216.421,0.0,0.271,242.008,242.008,0.0
1986,2020-03-26 10:00:00,568.287,0.607,0.583,65.783,3.933,628.914,0.0,4.167,790.052,223.114,0.0,0.27,314.457,314.457,1.5
1987,2020-03-26 11:00:00,677.736,0.724,1.733,60.033,3.933,741.097,0.0,4.15,790.398,210.722,0.0,0.27,370.548,370.548,1.5
1988,2020-03-26 12:00:00,736.429,0.79,2.15,58.933,3.017,767.567,0.0,4.2,790.56,214.132,0.0,0.27,383.784,383.784,1.5
1989,2020-03-26 13:00:00,738.94,0.793,2.45,58.183,2.183,745.974,0.0,4.25,790.441,220.31,0.0,0.27,372.987,372.987,1.5
1990,2020-03-26 14:00:00,685.057,0.732,2.95,56.9,1.017,640.119,0.0,4.3,790.448,224.328,0.0,0.27,320.06,320.06,1.5
1991,2020-03-26 15:00:00,579.785,0.619,3.283,58.6,1.717,506.114,0.0,4.533,790.469,231.349,0.0,0.269,253.057,253.057,1.5
1992,2020-03-26 16:00:00,433.292,0.473,2.567,65.2,2.183,327.435,0.0,4.8,790.552,228.98,0.0,0.269,163.718,163.718,1.5
1993,2020-03-26 17:00:00,261.237,0.306,2.017,68.717,2.083,170.492,0.0,4.85,790.417,218.357,0.0,0.269,85.246,85.246,1.5
