,When,sea,T_a,RH,v_a,p_a,SW_direct,SW_diffuse,a,vp_a,LW_in,cld,e_a,Discharge,Prec
1204,2020-12-26 13:00:00,0.0,-6.136,22.13,1.646,620.559,467.475,155.825,0.35,0.855,157.314,0,0.546,0,0
1205,2020-12-26 13:15:00,0.0,-5.47,21.39,2.098,620.444,461.1,153.7,0.35,0.869,159.218,0,0.547,0,0
1206,2020-12-26 13:30:00,0.0,-5.476,20.05,1.986,620.329,448.8,149.6,0.35,0.814,157.729,0,0.542,0,0
1207,2020-12-26 13:45:00,0.0,-4.959,19.98,1.864,620.214,435.225,145.075,0.35,0.844,159.723,0,0.544,0,0
1208,2020-12-26 14:00:00,0.0,-4.694,19.04,2.887,620.099,412.35,137.45,0.35,0.821,159.69,0,0.542,0,0
1209,2020-12-26 14:15:00,0.0,-4.005,16.11,3.175,619.991,397.8,132.6,0.35,0.731,158.647,0,0.533,0,0
1210,2020-12-26 14:30:00,0.0,-3.94,16.08,3.132,619.883,375.3,125.1,0.35,0.734,158.864,0,0.533,0,0
1211,2020-12-26 14:45:00,0.0,-3.599,16.77,2.845,619.776,349.35,116.45,0.35,0.785,161.192,0,0.538,0,0
1212,2020-12-26 15:00:00,0.0,-3.659,15.96,1.808,619.668,321.075,107.025,0.35,0.744,159.815,0,0.534,0,0
1213,2020-12-26 15:15:00,0.0,-3.757,14.47,2.739,619.605,290.25,96.75,0.35,0.669,157.207,0,0.526,0,0
1214,2020-12-26 15:30:00,0.0,-3.295,13.97,1.761,619.542,258.525,86.175,0.35,0.669,158.238,0,0.526,0,0
1215,2020-12-26 15:45:00,0.0,-3.702,14.77,1.782,619.479,225.15,75.05,0.35,0.686,157.886,0,0.528,0,0
1216,2020-12-26 16:00:00,0.0,-4.174,15.45,2.185,619.417,191.1,63.7,0.35,0.693,157.035,0,0.529,0,0
1217,2020-12-26 16:15:00,0.0,-4.352,17.88,1.61,619.369,147.825,49.275,0.35,0.791,159.631,0,0.539,0,0
1218,2020-12-26 16:30:00,0.0,-5.083,19.24,1.742,619.322,13.253,4.418,0.35,0.805,158.368,0,0.541,60,0
1219,2020-12-26 16:45:00,0.0,-5.585,20.9,1.309,619.275,9.9,3.3,0.35,0.842,158.23,0,0.544,60,0
1220,2020-12-26 17:00:00,0.0,-5.874,20.93,1.038,619.227,6.428,2.142,0.35,0.825,157.108,0,0.543,60,0
1221,2020-12-26 17:15:00,0.0,-5.897,19.4,0.561,619.265,2.311,0.77,0.35,0.763,155.323,0,0.537,60,0
1222,2020-12-26 17:30:00,0.0,-6.156,20.41,0.649,619.303,-1.256,-0.418,0.35,0.787,155.428,0,0.539,60,0
1223,2020-12-26 17:45:00,0.0,-6.56,20.84,1.057,619.341,-3.032,-1.01,0.35,0.779,154.298,0,0.539,60,0
1224,2020-12-26 18:00:00,0.0,-6.892,23.07,1.179,619.379,-2.831,-0.944,0.35,0.84,155.235,0,0.545,60,0
1225,2020-12-26 18:15:00,0.0,-7.235,23.14,0.584,619.448,-2.997,-0.999,0.35,0.821,153.948,0,0.543,60,0
1226,2020-12-26 18:30:00,0.0,-7.604,24.43,0.53,619.518,-3.302,-1.101,0.35,0.842,153.688,0,0.545,60,0
1227,2020-12-26 18:45:00,0.0,-7.676,25.93,0.617,619.587,-2.968,-0.989,0.35,0.889,154.716,0,0.549,60,0
1228,2020-12-26 19:00:00,0.0,-7.603,27.7,0.803,619.657,-3.144,-1.048,0.35,0.955,156.474,0,0.555,60,0
1229,2020-12-26 19:15:00,0.0,-7.642,24.38,1.12,619.695,-2.997,-0.999,0.35,0.838,153.493,0,0.545,60,0
1230,2020-12-26 19:30:00,0.0,-7.863,24.56,0.918,619.734,-2.997,-0.999,0.35,0.83,152.786,0,0.544,60,0
1231,2020-12-26 19:45:00,0.0,-7.85,23.88,0.969,619.772,-3.157,-1.052,0.35,0.808,152.225,0,0.542,60,0
1232,2020-12-26 20:00:00,0.0,-7.882,23.35,0.938,619.81,-3.105,-1.035,0.35,0.788,151.613,0,0.54,60,0
1233,2020-12-26 20:15:00,0.0,-7.874,23.27,0.674,619.842,-2.77,-0.923,0.35,0.786,151.57,0,0.54,60,0
1234,2020-12-26 20:30:00,0.0,-7.956,23.63,1.41,619.874,-2.852,-0.951,0.35,0.793,151.584,0,0.54,60,0
1235,2020-12-26 20:45:00,0.0,-8.11,23.55,1.472,619.906,-2.528,-0.843,0.35,0.781,150.912,0,0.539,60,0
1236,2020-12-26 21:00:00,0.0,-8.14,23.48,2.401,619.938,-2.621,-0.874,0.35,0.776,150.732,0,0.539,60,0
1237,2020-12-26 21:15:00,0.0,-8.49,23.9,3.662,619.932,-2.534,-0.845,0.35,0.769,149.759,0,0.538,60,0
1238,2020-12-26 21:30:00,0.0,-8.7,24.49,3.891,619.925,-2.572,-0.857,0.35,0.775,149.471,0,0.539,60,0
1239,2020-12-26 21:45:00,0.0,-8.3,23.54,2.761,619.919,-2.479,-0.826,0.35,0.769,150.167,0,0.538,60,0
1240,2020-12-26 22:00:00,0.0,-8.36,23.97,3.597,619.912,-2.274,-0.758,0.35,0.779,150.324,0,0.539,60,0
1241,2020-12-26 22:15:00,0.0,-8.21,23.37,3.893,619.87,-2.594,-0.865,0.35,0.769,150.36,0,0.538,60,0
1242,2020-12-26 22:30:00,0.0,-8.32,23.7,4.402,619.828,-2.323,-0.774,0.35,0.773,150.235,0,0.539,60,0
1243,2020-12-26 22:45:00,0.0,-8.49,23.53,4.122,619.785,-2.55,-0.85,0.35,0.757,149.426,0,0.537,60,0
1244,2020-12-26 23:00:00,0.0,-8.35,23.31,3.993,619.743,-2.392,-0.797,0.35,0.758,149.764,0,0.537,60,0
1245,2020-12-26 23:15:00,0.0,-8.49,22.98,3.543,619.652,-2.586,-0.862,0.35,0.739,148.922,0,0.535,60,0
1246,2020-12-26 23:30:00,0.0,-8.56,22.98,3.925,619.562,-2.476,-0.826,0.35,0.735,148.653,0,0.535,60,0
1247,2020-12-26 23:45:00,0.0,-8.66,23.17,4.9,619.471,-2.578,-0.86,0.35,0.736,148.445,0,0.535,60,0
1248,2020-12-27 00:00:00,0.0,-8.58,22.85,4.326,619.38,-2.39,-0.797,0.35,0.73,148.456,0,0.534,60,0
1249,2020-12-27 00:15:00,0.0,-8.78,23.13,4.195,619.245,-2.412,-0.804,0.35,0.728,147.95,0,0.534,60,0
1250,2020-12-27 00:30:00,0.0,-8.81,22.82,3.747,619.109,-2.34,-0.78,0.35,0.716,147.551,0,0.533,60,0
1251,2020-12-27 00:45:00,0.0,-8.88,22.74,3.648,618.973,-2.24,-0.747,0.35,0.71,147.211,0,0.532,60,0
1252,2020-12-27 01:00:00,0.0,-8.84,21.6,3.623,618.838,-2.524,-0.841,0.35,0.676,146.284,0,0.529,60,0
1253,2020-12-27 01:15:00,0.0,-8.5,20.55,2.201,618.738,-2.482,-0.827,0.35,0.661,146.525,0,0.527,60,0
1254,2020-12-27 01:30:00,0.0,-8.4,20.53,3.975,618.638,-2.338,-0.779,0.35,0.665,146.882,0,0.527,60,0
1255,2020-12-27 01:45:00,0.0,-8.69,20.66,4.245,618.539,-2.311,-0.77,0.35,0.654,145.921,0,0.526,60,0
1256,2020-12-27 02:00:00,0.004,-8.76,20.58,4.239,618.439,-2.45,-0.816,0.35,0.648,145.577,0,0.525,60,0
1257,2020-12-27 02:15:00,0.051,-8.88,21.03,3.705,618.365,-2.374,-0.791,0.35,0.656,145.576,0,0.526,60,0
1258,2020-12-27 02:30:00,0.097,-8.93,20.18,3.942,618.292,-2.336,-0.779,0.35,0.627,144.533,0,0.523,60,0
1259,2020-12-27 02:45:00,0.141,-8.66,19.11,2.878,618.218,-2.19,-0.73,0.35,0.607,144.416,0,0.52,60,0
1260,2020-12-27 03:00:00,0.185,-8.48,18.04,2.544,618.144,-2.146,-0.716,0.35,0.581,143.898,0,0.517,60,0
1261,2020-12-27 03:15:00,0.227,-8.55,17.76,2.28,618.041,-2.276,-0.759,0.35,0.569,143.318,0,0.516,60,0
1262,2020-12-27 03:30:00,0.267,-8.55,17.56,2.424,617.939,-2.177,-0.726,0.35,0.562,143.086,0,0.515,60,0
1263,2020-12-27 03:45:00,0.306,-8.69,17.37,2.621,617.836,-2.097,-0.699,0.35,0.55,142.349,0,0.513,60,0
1264,2020-12-27 04:00:00,0.343,-8.52,17.11,1.92,617.733,-2.149,-0.716,0.35,0.549,142.667,0,0.513,60,0
1265,2020-12-27 04:15:00,0.377,-8.7,16.7,1.984,617.655,-2.326,-0.776,0.35,0.529,141.515,0,0.51,60,0
1266,2020-12-27 04:30:00,0.41,-8.87,16.42,3.12,617.577,-2.242,-0.747,0.35,0.513,140.556,0,0.508,60,0
1267,2020-12-27 04:45:00,0.44,-8.95,17.06,3.609,617.499,-2.192,-0.73,0.35,0.529,141.034,0,0.51,60,0
1268,2020-12-27 05:00:00,0.467,-9.16,17.07,3.727,617.421,-2.116,-0.705,0.35,0.521,140.282,0,0.509,60,0
1269,2020-12-27 05:15:00,0.491,-9.32,17.59,3.845,617.404,-2.098,-0.699,0.35,0.53,140.303,0,0.511,60,0
1270,2020-12-27 05:30:00,0.513,-9.16,16.59,3.014,617.386,-2.074,-0.692,0.35,0.506,139.712,0,0.507,60,0
1271,2020-12-27 05:45:00,0.531,-9.3,16.23,3.915,617.369,-2.0,-0.667,0.35,0.49,138.771,0,0.505,60,0
1272,2020-12-27 06:00:00,0.545,-9.16,15.79,3.398,617.351,-2.206,-0.736,0.35,0.482,138.729,0,0.504,60,0
1273,2020-12-27 06:15:00,0.556,-9.34,15.49,3.602,617.336,-2.116,-0.705,0.35,0.466,137.707,0,0.501,60,0
1274,2020-12-27 06:30:00,0.563,-9.17,15.65,3.579,617.32,-2.113,-0.704,0.35,0.477,138.517,0,0.503,60,0
1275,2020-12-27 06:45:00,0.567,-9.53,16.19,3.409,617.305,-2.072,-0.69,0.35,0.48,137.899,0,0.504,60,0
1276,2020-12-27 07:00:00,0.566,-9.59,15.27,3.557,617.29,-1.99,-0.664,0.35,0.451,136.538,0,0.499,60,0
1277,2020-12-27 07:15:00,0.562,-9.46,15.48,3.773,617.275,-1.824,-0.608,0.35,0.462,137.267,0,0.501,60,0
1278,2020-12-27 07:30:00,0.554,-9.54,14.51,3.183,617.26,0.532,0.178,0.35,0.43,135.722,0,0.496,60,0
1279,2020-12-27 07:45:00,0.542,-9.63,15.75,3.269,617.245,5.738,1.913,0.35,0.463,137.001,0,0.501,60,0
1280,2020-12-27 08:00:00,0.527,-9.73,14.48,3.542,617.229,14.092,4.698,0.35,0.423,135.015,0,0.495,60,0
1281,2020-12-27 08:15:00,0.508,-9.61,14.95,4.41,617.227,75.825,25.275,0.35,0.44,136.055,0,0.497,60,0
1282,2020-12-27 08:30:00,0.486,-9.37,13.66,3.854,617.225,105.15,35.05,0.35,0.41,135.15,0,0.492,0,0
1283,2020-12-27 08:45:00,0.461,-8.48,12.03,2.332,617.223,136.425,45.475,0.35,0.387,135.805,0,0.488,0,0
1284,2020-12-27 09:00:00,0.433,-8.23,12.06,2.069,617.221,167.55,55.85,0.35,0.396,136.73,0,0.49,0,0
1285,2020-12-27 09:15:00,0.402,-7.863,10.81,1.758,617.224,200.7,66.9,0.35,0.365,135.884,0,0.484,0,0
1286,2020-12-27 09:30:00,0.369,-7.724,11.68,1.524,617.227,239.175,79.725,0.35,0.399,137.886,0,0.49,0,0
1287,2020-12-27 09:45:00,0.334,-7.22,10.98,1.512,617.231,276.0,92.0,0.35,0.39,138.449,0,0.488,0,0
1288,2020-12-27 10:00:00,0.297,-6.747,10.39,0.756,617.234,313.5,104.5,0.35,0.383,139.029,0,0.487,0,0
1289,2020-12-27 10:15:00,0.258,-6.366,10.37,1.144,617.096,347.475,115.825,0.35,0.393,140.346,0,0.489,0,0
1290,2020-12-27 10:30:00,0.217,-6.646,11.01,2.218,616.957,387.6,129.2,0.35,0.409,140.547,0,0.491,0,0
1291,2020-12-27 10:45:00,0.175,-6.363,11.54,1.365,616.819,367.05,122.35,0.35,0.438,142.517,0,0.496,0,0
1292,2020-12-27 11:00:00,0.131,-5.469,11.06,1.143,616.68,412.575,137.525,0.35,0.449,144.904,0,0.498,0,0
1293,2020-12-27 11:15:00,0.086,-5.259,11.92,1.732,616.398,422.4,140.8,0.35,0.492,147.242,0,0.504,0,0
1294,2020-12-27 11:30:00,0.04,-5.004,9.58,1.571,616.115,441.075,147.025,0.35,0.403,143.638,0,0.49,0,0
1295,2020-12-27 11:45:00,0.0,-4.994,8.19,2.923,615.833,451.425,150.475,0.35,0.345,140.493,0,0.479,0,0
1296,2020-12-27 12:00:00,0.0,-4.492,7.756,2.684,615.55,466.125,155.375,0.35,0.339,141.178,0,0.478,0,0
1297,2020-12-27 12:15:00,0.0,-4.174,6.856,2.092,615.291,473.325,157.775,0.35,0.307,139.826,0,0.471,0,0
1298,2020-12-27 12:30:00,0.0,-3.922,7.541,3.126,615.032,476.4,158.8,0.35,0.345,142.64,0,0.479,0,0
1299,2020-12-27 12:45:00,0.0,-3.926,7.1,2.681,614.773,445.725,148.575,0.35,0.324,141.403,0,0.475,0,0
1300,2020-12-27 13:00:00,0.0,-3.999,7.144,2.933,614.515,418.875,139.625,0.35,0.324,141.269,0,0.475,0,0
1301,2020-12-27 13:15:00,0.0,-3.78,7.006,4.828,614.239,357.15,119.05,0.35,0.324,141.652,0,0.474,0,0
1302,2020-12-27 13:30:00,0.0,-3.852,7.645,4.618,613.963,411.3,137.1,0.35,0.351,143.171,0,0.48,0,0
1303,2020-12-27 13:45:00,0.0,-3.367,6.415,5.329,613.687,419.475,139.825,0.35,0.306,141.333,0,0.471,0,0
1304,2020-12-27 14:00:00,0.0,-3.819,7.342,3.014,613.411,443.55,147.85,0.35,0.338,142.464,0,0.477,0,0
1305,2020-12-27 14:15:00,0.0,-4.105,7.042,3.217,613.236,290.475,96.825,0.35,0.317,140.605,0,0.473,0,0
1306,2020-12-27 14:30:00,0.0,-3.864,7.124,3.085,613.062,219.675,73.225,0.35,0.327,141.692,0,0.475,0,0
1307,2020-12-27 14:45:00,0.0,-3.977,8.16,5.839,612.887,222.675,74.225,0.35,0.371,144.058,0,0.484,0,0
1308,2020-12-27 15:00:00,0.0,-4.051,7.682,2.775,612.712,182.55,60.85,0.35,0.348,142.556,0,0.479,0,0
1309,2020-12-27 15:15:00,0.0,-3.957,8.32,2.731,612.6,152.25,50.75,0.35,0.379,144.531,0,0.485,0,0
1310,2020-12-27 15:30:00,0.0,-4.275,7.897,2.724,612.489,116.175,38.725,0.35,0.351,142.317,0,0.48,0,0
1311,2020-12-27 15:45:00,0.0,-4.286,8.38,2.981,612.377,83.325,27.775,0.35,0.372,143.489,0,0.484,60,0
1312,2020-12-27 16:00:00,0.0,-4.446,8.33,2.472,612.265,62.625,20.875,0.35,0.366,142.791,0,0.483,60,0
1313,2020-12-27 16:15:00,0.0,-4.421,8.3,2.468,612.216,47.805,15.935,0.35,0.365,142.807,0,0.483,60,0
1314,2020-12-27 16:30:00,0.0,-4.424,8.71,1.958,612.166,32.175,10.725,0.35,0.383,143.783,0,0.486,60,0
1315,2020-12-27 16:45:00,0.0,-4.549,8.99,2.711,612.116,18.848,6.282,0.35,0.392,143.981,0,0.488,60,0
1316,2020-12-27 17:00:00,0.0,-4.657,9.25,1.882,612.067,9.075,3.025,0.35,0.4,144.176,0,0.489,60,0
1317,2020-12-27 17:15:00,0.0,-4.655,9.4,2.023,612.03,1.903,0.634,0.35,0.406,144.515,0,0.49,60,0
1318,2020-12-27 17:30:00,0.0,-4.767,9.77,2.797,611.994,-1.08,-0.36,0.35,0.419,144.905,0,0.493,60,0
1319,2020-12-27 17:45:00,0.0,-4.905,10.39,2.031,611.958,-1.739,-0.58,0.35,0.441,145.677,0,0.496,60,0
1320,2020-12-27 18:00:00,0.0,-5.016,9.86,3.381,611.921,-1.664,-0.555,0.35,0.415,144.187,0,0.492,60,0
1321,2020-12-27 18:15:00,0.0,-5.085,10.1,2.559,612.013,-1.474,-0.492,0.35,0.423,144.431,0,0.493,60,0
1322,2020-12-27 18:30:00,0.0,-5.261,10.51,1.282,612.104,-1.566,-0.522,0.35,0.434,144.61,0,0.495,60,0
1323,2020-12-27 18:45:00,0.0,-5.417,10.7,1.688,612.196,-1.328,-0.443,0.35,0.437,144.41,0,0.496,60,0
1324,2020-12-27 19:00:00,0.0,-5.54,10.85,2.066,612.288,-0.958,-0.319,0.35,0.439,144.248,0,0.496,60,0
1325,2020-12-27 19:15:00,0.0,-5.556,10.57,2.158,612.379,-1.358,-0.453,0.35,0.427,143.652,0,0.494,60,0
1326,2020-12-27 19:30:00,0.0,-5.532,9.65,2.305,612.47,-1.36,-0.453,0.35,0.39,141.882,0,0.488,60,0
1327,2020-12-27 19:45:00,0.0,-5.706,9.94,2.287,612.56,-1.559,-0.52,0.35,0.397,141.857,0,0.489,60,0
1328,2020-12-27 20:00:00,0.0,-5.824,10.62,2.549,612.651,-1.563,-0.521,0.35,0.42,142.776,0,0.493,60,0
1329,2020-12-27 20:15:00,0.0,-6.18,11.68,1.243,612.751,-1.664,-0.555,0.35,0.449,143.428,0,0.498,60,0
1330,2020-12-27 20:30:00,0.0,-6.47,13.05,1.814,612.851,-1.667,-0.556,0.35,0.491,144.648,0,0.504,60,0
1331,2020-12-27 20:45:00,0.0,-6.574,13.68,0.985,612.951,-1.689,-0.563,0.35,0.511,145.241,0,0.507,60,0
1332,2020-12-27 21:00:00,0.0,-6.549,11.81,1.249,613.051,-1.817,-0.606,0.35,0.442,142.313,0,0.497,60,0
1333,2020-12-27 21:15:00,0.0,-6.628,11.25,1.153,613.057,-1.766,-0.589,0.35,0.418,141.045,0,0.493,60,0
1334,2020-12-27 21:30:00,0.0,-6.821,14.05,0.697,613.063,-1.671,-0.557,0.35,0.515,144.881,0,0.508,60,0
1335,2020-12-27 21:45:00,0.0,-6.702,12.81,2.564,613.069,-1.623,-0.541,0.35,0.474,143.415,0,0.502,60,0
1336,2020-12-27 22:00:00,0.0,-6.617,12.8,2.543,613.075,-1.668,-0.556,0.35,0.476,143.71,0,0.502,60,0
1337,2020-12-27 22:15:00,0.0,-6.57,12.0,3.318,612.918,-1.696,-0.565,0.35,0.448,142.562,0,0.498,60,0
1338,2020-12-27 22:30:00,0.0,-6.774,12.37,3.36,612.761,-1.814,-0.604,0.35,0.455,142.439,0,0.499,60,0
1339,2020-12-27 22:45:00,0.0,-6.824,11.64,2.279,612.604,-1.622,-0.54,0.35,0.426,141.027,0,0.494,60,0
1340,2020-12-27 23:00:00,0.0,-6.831,11.88,1.381,612.446,-1.516,-0.505,0.35,0.435,141.413,0,0.496,60,0
1341,2020-12-27 23:15:00,0.0,-7.196,14.59,2.491,612.303,-1.405,-0.468,0.35,0.519,144.275,0,0.509,60,0
1342,2020-12-27 23:30:00,0.0,-7.563,15.36,3.073,612.16,-1.342,-0.447,0.35,0.531,143.981,0,0.51,60,0
1343,2020-12-27 23:45:00,0.0,-7.612,16.79,4.085,612.017,-1.367,-0.456,0.35,0.579,145.64,0,0.517,60,0
1344,2020-12-28 00:00:00,0.0,-7.636,16.03,2.682,611.874,-1.72,-0.573,0.35,0.551,144.591,0,0.513,60,0
1345,2020-12-28 00:15:00,0.0,-7.593,15.67,3.395,611.74,-1.511,-0.504,0.35,0.541,144.281,0,0.512,60,0
1346,2020-12-28 00:30:00,0.0,-7.529,14.66,2.085,611.606,-1.611,-0.537,0.35,0.508,143.149,0,0.507,60,0
1347,2020-12-28 00:45:00,0.0,-7.719,14.49,0.85,611.473,-1.491,-0.497,0.35,0.495,142.217,0,0.505,60,0
1348,2020-12-28 01:00:00,0.0,-7.637,15.53,1.764,611.339,-1.519,-0.506,0.35,0.534,143.934,0,0.511,60,0
1349,2020-12-28 01:15:00,0.0,-7.647,15.62,2.284,611.37,-1.4,-0.466,0.35,0.537,144.016,0,0.511,60,0
1350,2020-12-28 01:30:00,0.0,-7.429,15.0,1.689,611.4,-1.113,-0.371,0.35,0.524,143.987,0,0.509,60,0
1351,2020-12-28 01:45:00,0.0,-7.715,17.1,1.079,611.43,-1.196,-0.399,0.35,0.585,145.637,0,0.517,60,0
1352,2020-12-28 02:00:00,0.003,-8.77,21.11,2.077,611.46,-1.389,-0.463,0.35,0.665,146.069,0,0.527,60,0
1353,2020-12-28 02:15:00,0.05,-8.85,18.11,2.553,611.435,-1.282,-0.428,0.35,0.567,142.61,0,0.515,60,0
1354,2020-12-28 02:30:00,0.096,-8.45,18.31,2.614,611.409,-1.559,-0.52,0.35,0.591,144.315,0,0.518,60,0
1355,2020-12-28 02:45:00,0.14,-8.25,17.22,2.809,611.384,-1.547,-0.516,0.35,0.565,143.793,0,0.515,60,0
1356,2020-12-28 03:00:00,0.184,-8.07,17.52,3.401,611.358,-1.367,-0.456,0.35,0.583,144.817,0,0.517,60,0
1357,2020-12-28 03:15:00,0.226,-8.08,19.31,3.188,611.271,-1.565,-0.522,0.35,0.642,146.806,0,0.524,60,0
1358,2020-12-28 03:30:00,0.266,-8.15,19.12,3.07,611.183,-1.483,-0.494,0.35,0.632,146.335,0,0.523,60,0
1359,2020-12-28 03:45:00,0.305,-7.869,16.65,1.843,611.095,-1.253,-0.418,0.35,0.562,144.511,0,0.515,60,0
1360,2020-12-28 04:00:00,0.342,-8.37,19.62,1.515,611.008,-1.442,-0.481,0.35,0.637,146.047,0,0.524,60,0
1361,2020-12-28 04:15:00,0.377,-8.89,19.73,1.419,611.014,-1.4,-0.467,0.35,0.615,144.217,0,0.522,60,0
1362,2020-12-28 04:30:00,0.409,-8.69,19.64,1.68,611.02,-1.316,-0.439,0.35,0.622,144.869,0,0.522,60,0
1363,2020-12-28 04:45:00,0.439,-8.12,17.16,1.537,611.026,-1.221,-0.407,0.35,0.568,144.203,0,0.515,60,0
1364,2020-12-28 05:00:00,0.467,-9.17,24.95,2.113,611.032,-1.262,-0.421,0.35,0.761,148.06,0,0.538,60,0
1365,2020-12-28 05:15:00,0.491,-9.78,23.94,1.509,611.167,-1.054,-0.352,0.35,0.696,144.881,0,0.531,60,0
1366,2020-12-28 05:30:00,0.513,-9.3,20.82,1.269,611.302,-1.264,-0.422,0.35,0.629,143.797,0,0.523,60,0
1367,2020-12-28 05:45:00,0.531,-9.33,22.31,1.535,611.437,-1.278,-0.426,0.35,0.672,145.112,0,0.528,60,0
1368,2020-12-28 06:00:00,0.546,-9.03,20.04,2.027,611.572,-1.357,-0.452,0.35,0.618,144.017,0,0.522,60,0
1369,2020-12-28 06:15:00,0.557,-8.6,20.84,1.968,611.655,-1.214,-0.405,0.35,0.665,146.441,0,0.527,60,0
1370,2020-12-28 06:30:00,0.564,-8.49,23.0,1.831,611.738,-1.228,-0.41,0.35,0.74,148.94,0,0.535,60,0
1371,2020-12-28 06:45:00,0.567,-9.64,23.56,1.288,611.821,-1.406,-0.468,0.35,0.693,145.076,0,0.531,60,0
1372,2020-12-28 07:00:00,0.567,-8.83,21.89,2.047,611.903,-1.225,-0.408,0.35,0.686,146.601,0,0.53,60,0
1373,2020-12-28 07:15:00,0.563,-8.45,21.8,1.397,612.053,-1.069,-0.356,0.35,0.704,147.957,0,0.532,60,0
1374,2020-12-28 07:30:00,0.555,-9.56,26.13,1.942,612.202,-0.262,-0.088,0.35,0.773,147.544,0,0.539,60,0
1375,2020-12-28 07:45:00,0.543,-9.93,27.81,0.751,612.351,2.476,0.825,0.35,0.799,147.441,0,0.542,60,0
1376,2020-12-28 08:00:00,0.528,-9.66,25.28,1.039,612.5,10.86,3.62,0.35,0.742,146.468,0,0.536,60,0
1377,2020-12-28 08:15:00,0.509,-9.73,25.52,0.86,612.697,17.535,5.845,0.35,0.745,146.4,0,0.536,60,0
1378,2020-12-28 08:30:00,0.487,-9.75,25.09,0.625,612.894,25.89,8.63,0.35,0.731,145.969,0,0.535,60,0
1379,2020-12-28 08:45:00,0.462,-9.05,33.18,2.054,613.091,25.882,8.628,0.35,1.022,154.694,0,0.561,60,0
1380,2020-12-28 09:00:00,0.435,-8.94,42.87,1.682,613.288,28.905,9.635,0.35,1.332,160.918,0,0.582,60,0
1381,2020-12-28 09:15:00,0.404,-8.69,41.34,3.095,613.462,38.558,12.852,0.35,1.31,161.121,0,0.581,60,0
1382,2020-12-28 09:30:00,0.371,-8.48,38.47,3.046,613.636,44.692,14.898,0.35,1.239,160.338,0,0.576,60,0
1383,2020-12-28 09:45:00,0.336,-8.17,35.21,2.124,613.81,53.242,17.748,0.35,1.162,159.591,0,0.571,60,0
1384,2020-12-28 10:00:00,0.299,-9.27,34.38,3.345,613.983,138.0,46.0,0.35,1.04,154.599,0,0.562,0,0
1385,2020-12-28 10:15:00,0.26,-9.77,33.6,1.751,613.981,175.275,58.425,0.35,0.978,152.109,0,0.557,0,0
1386,2020-12-28 10:30:00,0.219,-8.49,36.14,0.628,613.979,362.025,120.675,0.35,1.163,158.873,0,0.571,0,0
1387,2020-12-28 10:45:00,0.177,-7.321,35.3,0.85,613.977,246.75,82.25,0.35,1.244,163.163,0,0.576,0,0
1388,2020-12-28 11:00:00,0.133,-7.526,35.9,0.979,613.974,141.225,47.075,0.35,1.245,162.7,0,0.576,0,0
1389,2020-12-28 11:15:00,0.088,-7.747,35.47,2.397,614.031,184.425,61.475,0.35,1.209,161.503,0,0.574,0,0
1390,2020-12-28 11:30:00,0.042,-7.874,34.95,1.304,614.087,192.675,64.225,0.35,1.18,160.638,0,0.572,0,0
1391,2020-12-28 11:45:00,0.0,-8.31,43.67,1.807,614.143,328.65,109.55,0.35,1.425,163.985,0,0.588,0,0
1392,2020-12-28 12:00:00,0.0,-9.22,51.95,2.251,614.199,413.4,137.8,0.35,1.578,164.202,0,0.597,0,0
1393,2020-12-28 12:15:00,0.0,-8.86,49.66,1.25,614.241,347.1,115.7,0.35,1.552,164.673,0,0.595,0,0
1394,2020-12-28 12:30:00,0.0,-8.76,49.04,1.287,614.283,310.425,103.475,0.35,1.545,164.803,0,0.595,0,0
1395,2020-12-28 12:45:00,0.0,-9.01,52.46,2.709,614.325,234.0,78.0,0.35,1.621,165.327,0,0.599,0,0
1396,2020-12-28 13:00:00,0.0,-9.25,60.23,2.605,614.367,154.725,51.575,0.35,1.826,167.578,0,0.609,0,0
1397,2020-12-28 13:15:00,0.0,-9.39,58.83,1.661,614.389,100.125,33.375,0.35,1.764,166.412,0,0.606,0,0
1398,2020-12-28 13:30:00,0.0,-9.31,56.58,0.856,614.41,104.25,34.75,0.35,1.707,165.831,0,0.604,0,0
1399,2020-12-28 13:45:00,0.0,-9.23,56.97,1.735,614.431,41.692,13.898,0.35,1.73,166.337,0,0.605,60,0
1400,2020-12-28 14:00:00,0.0,-9.02,53.41,0.365,614.453,80.025,26.675,0.35,1.649,165.708,0,0.6,60,0
1401,2020-12-28 14:15:00,0.0,-9.07,52.34,1.221,614.625,147.225,49.075,0.35,1.609,165.017,0,0.598,0,0
1402,2020-12-28 14:30:00,0.0,-9.61,77.77,3.397,614.796,116.625,38.875,0.35,2.291,172.197,0,0.63,0,0
1403,2020-12-28 14:45:00,0.0,-10.64,81.6,1.951,614.968,102.75,34.25,0.35,2.215,168.801,0,0.627,0,0
1404,2020-12-28 15:00:00,0.0,-10.45,65.06,3.214,615.14,95.475,31.825,0.35,1.793,164.237,0,0.608,60,0
1405,2020-12-28 15:15:00,0.0,-10.31,68.28,2.033,615.256,105.6,35.2,0.35,1.903,165.979,0,0.613,0,0
1406,2020-12-28 15:30:00,0.0,-10.35,68.43,2.272,615.373,106.05,35.35,0.35,1.901,165.858,0,0.613,0,0
1407,2020-12-28 15:45:00,0.0,-10.31,69.31,2.453,615.49,90.075,30.025,0.35,1.932,166.334,0,0.615,60,0
