When,T_a,RH,v_a,SW_global,Prec,p_a,missing_type,cld
2021-05-05 08:00:00,3.735,76.238,0.745,544.525,0,624.294,-,0
2021-05-05 09:00:00,4.485,71.33,0.534,464.925,0,624.366,-,0
2021-05-05 10:00:00,4.845,67.253,0.808,641.0,0,624.208,-,0
2021-05-05 11:00:00,6.465,60.091,0.972,832.0,0,623.849,-,0
2021-05-05 12:00:00,6.36,59.862,3.049,369.975,0,623.583,-,0
2021-05-05 13:00:00,5.755,59.343,3.287,197.9,0,623.675,-,0
2021-05-05 14:00:00,5.977,59.084,2.339,363.375,0,623.402,-,0
2021-05-05 15:00:00,6.507,59.899,1.564,288.475,0,623.002,-,0
2021-05-05 16:00:00,5.996,63.675,1.764,286.875,0,622.858,-,0
2021-05-05 17:00:00,6.442,61.092,2.574,258.925,0,622.772,-,0
2021-05-05 18:00:00,6.077,60.556,1.485,78.222,0,623.031,-,0
2021-05-05 19:00:00,4.39,67.42,3.079,2.564,0,623.625,-,0
2021-05-05 20:00:00,4.756,66.117,1.282,0.0,0,624.13,-,0
2021-05-05 21:00:00,4.52,67.273,1.634,0.0,0,624.504,-,0
2021-05-05 22:00:00,3.83,72.148,1.122,0.0,0,624.625,-,0
2021-05-05 23:00:00,3.661,73.18,0.769,0.0,0,624.478,-,0
2021-05-06 00:00:00,3.041,77.471,0.758,0.0,0,624.337,-,0
2021-05-06 01:00:00,2.591,79.856,0.434,0.0,0,624.237,-,0
2021-05-06 02:00:00,2.275,81.85,0.231,0.0,0,624.086,-,0
2021-05-06 03:00:00,2.085,78.559,0.783,0.0,0,624.069,-,0
2021-05-06 04:00:00,2.07,65.406,1.766,0.0,0,624.189,-,0
2021-05-06 05:00:00,1.627,68.369,1.0,1.25,0,624.56,-,0
2021-05-06 06:00:00,2.079,59.312,2.371,107.41,0,625.043,-,0
2021-05-06 07:00:00,2.662,58.092,1.71,345.65,0,625.454,-,0
2021-05-06 08:00:00,5.176,53.401,1.444,584.275,0,625.415,-,0
2021-05-06 09:00:00,6.042,46.528,2.602,826.65,0,625.448,-,0
2021-05-06 10:00:00,7.106,38.554,2.719,947.25,0,625.565,-,0
2021-05-06 11:00:00,7.757,36.775,2.243,1136.75,0,625.24,-,0
2021-05-06 12:00:00,9.082,31.859,2.375,1168.0,0,624.742,-,0
2021-05-06 13:00:00,10.316,28.463,3.761,876.5,0,624.178,-,0
2021-05-06 14:00:00,10.588,27.583,2.846,809.725,0,623.71,-,0
2021-05-06 15:00:00,10.394,27.221,4.206,400.325,0,623.217,-,0
2021-05-06 16:00:00,10.229,28.7,4.435,376.725,0,622.836,-,0
2021-05-06 17:00:00,10.109,27.134,3.834,199.15,0,622.622,-,0
2021-05-06 18:00:00,9.836,24.41,2.63,67.678,0,622.736,-,0
2021-05-06 19:00:00,8.837,28.403,3.664,2.748,0,623.095,-,0
2021-05-06 20:00:00,8.104,31.671,3.607,0.0,0,623.32,-,0
2021-05-06 21:00:00,7.516,33.927,2.902,0.0,0,623.604,-,0
2021-05-06 22:00:00,6.773,36.964,1.605,0.0,0,624.077,-,0
2021-05-06 23:00:00,6.315,38.181,2.344,0.0,0,623.933,-,0
2021-05-07 00:00:00,5.406,43.36,1.513,0.0,0,623.708,-,0
2021-05-07 01:00:00,4.657,46.594,1.284,0.0,0,623.625,-,0
2021-05-07 02:00:00,4.344,48.571,1.073,0.0,0,623.43,-,0
2021-05-07 03:00:00,3.594,50.98,1.046,0.0,0,623.327,-,0
2021-05-07 04:00:00,3.518,50.754,0.885,0.0,0,623.29,-,0
2021-05-07 05:00:00,3.18,50.242,1.25,2.195,0,623.6,-,0
2021-05-07 06:00:00,3.693,50.406,1.762,51.328,0,623.986,-,0
2021-05-07 07:00:00,4.394,45.65,1.305,192.45,0,624.214,-,0
2021-05-07 08:00:00,5.022,44.37,1.223,289.375,0,624.506,-,0
2021-05-07 09:00:00,5.888,42.285,1.393,493.15,0,624.624,-,0
2021-05-07 10:00:00,6.17,43.335,2.398,605.675,0,624.604,-,0
2021-05-07 11:00:00,7.27,42.362,2.752,727.9,0,624.298,-,0
2021-05-07 12:00:00,8.332,39.402,2.587,441.1,0,623.765,-,0
2021-05-07 13:00:00,6.24,49.014,3.995,237.7,0,623.868,-,0
2021-05-07 14:00:00,5.086,58.58,3.126,576.8,0,623.977,-,0
2021-05-07 15:00:00,6.813,48.508,2.62,703.65,0,623.328,-,0
2021-05-07 16:00:00,6.584,48.701,2.751,146.432,0,623.394,-,0
2021-05-07 17:00:00,4.577,60.202,3.56,98.473,0,623.8,-,0
2021-05-07 18:00:00,4.555,58.652,1.857,73.79,0,623.964,-,0
2021-05-07 19:00:00,4.533,59.399,0.823,2.658,0,624.232,-,0
2021-05-07 20:00:00,3.985,62.067,1.094,0.0,0,624.657,-,0
2021-05-07 21:00:00,3.077,71.131,2.022,0.0,0,624.956,-,0
2021-05-07 22:00:00,3.06,70.201,1.535,0.0,0,624.971,-,0
2021-05-07 23:00:00,3.162,67.383,1.491,0.0,0,624.724,-,0
2021-05-08 00:00:00,3.243,66.732,1.224,0.0,0,624.409,-,0
2021-05-08 01:00:00,2.938,68.419,0.826,0.0,0,624.094,-,0
2021-05-08 02:00:00,2.87,67.585,0.378,0.0,0,623.817,-,0
2021-05-08 03:00:00,2.672,68.043,0.346,0.0,0,623.676,-,0
2021-05-08 04:00:00,2.582,68.213,0.717,0.0,0,623.617,-,0
2021-05-08 05:00:00,2.29,70.196,0.344,0.942,0,623.758,-,0
2021-05-08 06:00:00,2.466,68.785,0.648,61.128,0,624.097,-,0
2021-05-08 07:00:00,2.886,68.541,0.748,248.0,0,624.382,-,0
2021-05-08 08:00:00,3.584,64.781,1.185,272.725,0,624.643,-,0
2021-05-08 09:00:00,2.75,67.693,2.367,749.25,0,624.741,-,0
2021-05-08 10:00:00,4.325,57.768,2.679,717.2,0,624.675,-,0
2021-05-08 11:00:00,6.102,49.557,1.822,1125.0,0,624.346,-,0
2021-05-08 12:00:00,7.072,48.044,3.284,1122.0,0,623.751,-,0
2021-05-08 13:00:00,6.724,50.121,3.179,944.025,0,623.312,-,0
2021-05-08 14:00:00,7.432,47.511,4.161,531.725,0,623.031,-,0
2021-05-08 15:00:00,7.406,45.82,3.214,446.875,0,622.564,-,0
2021-05-08 16:00:00,6.963,45.811,3.061,308.375,0,622.351,-,0
2021-05-08 17:00:00,7.863,38.542,1.584,358.65,0,622.185,-,0
2021-05-08 18:00:00,7.515,37.417,3.142,61.375,0,622.306,-,0
2021-05-08 19:00:00,6.472,41.921,2.631,2.14,0,622.837,-,0
2021-05-08 20:00:00,5.767,46.816,4.431,0.0,0,623.317,-,0
2021-05-08 21:00:00,5.431,47.957,1.397,0.0,0,623.759,-,0
2021-05-08 22:00:00,5.107,46.972,1.303,0.0,0,623.887,-,0
2021-05-08 23:00:00,4.798,45.224,1.539,0.0,0,623.824,-,0
2021-05-09 00:00:00,4.172,51.741,0.528,0.0,0,623.574,-,0
2021-05-09 01:00:00,4.067,49.974,0.234,0.0,0,623.295,-,0
2021-05-09 02:00:00,3.852,49.468,0.542,0.0,0,623.213,-,0
2021-05-09 03:00:00,3.304,53.347,0.489,0.0,0,623.256,-,0
2021-05-09 04:00:00,3.15,51.382,1.18,0.0,0,623.397,-,0
2021-05-09 05:00:00,2.774,54.795,2.962,2.144,0,623.732,-,0
2021-05-09 06:00:00,2.272,57.706,2.72,66.705,0,624.322,-,0
2021-05-09 07:00:00,2.65,56.005,1.547,261.1,0,624.92,-,0
2021-05-09 08:00:00,4.077,49.31,1.787,554.15,0,625.144,-,0
2021-05-09 09:00:00,5.089,44.785,2.602,740.35,0,625.141,-,0
2021-05-09 10:00:00,5.464,45.062,2.202,975.75,0,625.098,-,0
2021-05-09 11:00:00,6.379,43.312,1.63,1107.5,0,624.757,-,0
2021-05-09 12:00:00,7.418,40.594,2.644,1202.25,0,624.197,-,0
2021-05-09 13:00:00,7.969,39.852,3.651,674.125,0,623.772,-,0
2021-05-09 14:00:00,6.287,43.468,8.061,107.97,0,623.442,-,0
2021-05-09 15:00:00,7.29,42.98,4.712,329.825,0,623.311,-,0
2021-05-09 16:00:00,6.89,45.887,2.944,454.875,0,623.302,-,0
2021-05-09 17:00:00,6.513,47.878,2.124,266.45,0,623.377,-,0
2021-05-09 18:00:00,5.869,51.513,2.076,66.71,0,623.544,-,0
2021-05-09 19:00:00,5.139,54.076,0.282,5.001,0,623.746,-,0
2021-05-09 20:00:00,5.078,51.155,2.438,0.0,0,624.075,-,0
2021-05-09 21:00:00,5.026,49.294,2.8,0.0,0,624.492,-,0
2021-05-09 22:00:00,4.899,49.907,2.312,0.0,0,624.784,-,0
2021-05-09 23:00:00,4.444,55.996,1.019,0.0,0,624.89,-,0
2021-05-10 00:00:00,3.655,57.074,2.057,0.0,0,624.754,-,0
2021-05-10 01:00:00,3.091,58.36,1.66,0.0,0,624.489,-,0
2021-05-10 02:00:00,2.299,63.567,1.641,0.0,0,624.356,-,0
2021-05-10 03:00:00,2.369,61.23,1.898,0.0,0,624.228,-,0
2021-05-10 04:00:00,1.713,64.925,2.392,0.0,0,624.137,-,0
2021-05-10 05:00:00,1.34,66.091,1.916,4.203,0,624.312,-,0
2021-05-10 06:00:00,1.637,63.603,2.515,112.795,0,624.831,-,0
2021-05-10 07:00:00,2.653,59.408,0.487,341.025,0,625.156,-,0
2021-05-10 08:00:00,5.784,52.239,1.391,578.325,0,625.27,-,0
2021-05-10 09:00:00,6.766,48.092,2.022,800.925,0,625.134,-,0
2021-05-10 10:00:00,8.453,35.812,2.807,1005.5,0,624.808,-,0
2021-05-10 11:00:00,9.611,29.852,2.782,1107.25,0,624.403,-,0
2021-05-10 12:00:00,10.275,28.161,2.95,1170.75,0,623.844,-,0
2021-05-10 13:00:00,10.096,27.666,4.148,1051.825,0,623.271,-,0
2021-05-10 14:00:00,11.296,25.875,3.254,278.725,0,622.734,-,0
2021-05-10 15:00:00,10.914,28.688,3.606,249.35,0,622.347,-,0
2021-05-10 16:00:00,11.171,29.163,3.417,201.225,0,622.133,-,0
2021-05-10 17:00:00,11.09,27.088,2.886,315.75,0,621.84,-,0
2021-05-10 18:00:00,9.749,30.322,2.884,57.065,0,621.826,-,0
2021-05-10 19:00:00,8.584,33.874,2.312,2.288,0,622.256,-,0
2021-05-10 20:00:00,7.634,36.726,1.912,0.0,0,622.801,-,0
2021-05-10 21:00:00,6.854,40.248,1.084,0.0,0,623.233,-,0
2021-05-10 22:00:00,6.314,42.14,0.976,0.0,0,623.366,-,0
2021-05-10 23:00:00,5.447,46.412,0.652,0.0,0,623.413,-,0
2021-05-11 00:00:00,5.013,47.376,0.911,0.0,0,623.252,-,0
2021-05-11 01:00:00,5.073,45.579,2.05,0.0,0,623.073,-,0
2021-05-11 02:00:00,4.818,45.702,1.744,0.0,0,622.916,-,0
2021-05-11 03:00:00,4.274,47.129,1.651,0.0,0,622.702,-,0
2021-05-11 04:00:00,4.072,47.658,1.928,0.0,0,622.592,-,0
2021-05-11 05:00:00,2.772,54.666,0.817,1.904,0,622.741,-,0
2021-05-11 06:00:00,3.531,50.268,1.348,89.37,0,622.973,-,0
2021-05-11 07:00:00,4.396,48.55,0.464,313.975,0,623.209,-,0
2021-05-11 08:00:00,6.276,45.288,1.529,581.225,0,623.349,-,0
2021-05-11 09:00:00,7.269,41.984,1.567,487.725,0,623.279,-,0
2021-05-11 10:00:00,8.315,38.572,1.557,654.475,0,622.872,-,0
2021-05-11 11:00:00,9.378,35.286,2.109,674.85,0,622.302,-,0
2021-05-11 12:00:00,10.25,32.606,2.907,976.225,0,621.694,-,0
2021-05-11 13:00:00,11.331,31.298,2.98,693.475,0,621.02,-,0
2021-05-11 14:00:00,10.911,31.281,2.734,647.55,0,620.198,-,0
2021-05-11 15:00:00,11.626,29.185,2.484,365.825,0,619.58,-,0
2021-05-11 16:00:00,10.887,31.516,3.662,401.2,0,619.347,-,0
2021-05-11 17:00:00,10.081,35.174,3.315,206.3,0,619.388,-,0
2021-05-11 18:00:00,8.668,41.38,4.449,103.078,0,619.644,-,0
2021-05-11 19:00:00,8.269,42.247,3.002,10.266,0,620.297,-,0
2021-05-11 20:00:00,7.775,42.708,2.832,0.0,0,620.853,-,0
2021-05-11 21:00:00,6.918,41.569,2.742,0.0,0,621.444,-,0
2021-05-11 22:00:00,6.508,43.281,3.269,0.0,0,621.563,-,0
2021-05-11 23:00:00,6.17,41.733,2.375,0.0,0,621.431,-,0
2021-05-12 00:00:00,5.503,44.575,1.756,0.0,0,621.227,-,0
2021-05-12 01:00:00,4.901,47.715,1.007,0.0,0,620.904,-,0
2021-05-12 02:00:00,4.415,49.464,0.708,0.0,0,620.683,-,0
2021-05-12 03:00:00,3.72,53.349,0.782,0.0,0,620.501,-,0
2021-05-12 04:00:00,3.216,57.1,0.324,0.0,0,620.467,-,0
2021-05-12 05:00:00,2.913,56.795,0.477,3.2,0,620.61,-,0
2021-05-12 06:00:00,3.204,52.987,0.709,59.493,0,620.846,-,0
2021-05-12 07:00:00,3.751,49.181,1.356,245.675,0,620.938,-,0
2021-05-12 08:00:00,5.672,40.195,1.971,613.75,0,620.644,-,0
2021-05-12 09:00:00,6.766,33.935,4.494,803.775,0,620.34,-,0
2021-05-12 10:00:00,7.264,31.073,3.05,726.8,0,620.231,-,0
2021-05-12 11:00:00,8.429,27.871,4.675,1059.0,0,619.749,-,0
2021-05-12 12:00:00,9.405,25.288,3.903,1177.25,0,619.058,-,0
2021-05-12 13:00:00,10.399,23.119,3.827,1083.25,0,618.652,-,0
2021-05-12 14:00:00,10.088,25.557,5.115,802.95,0,617.977,-,0
2021-05-12 15:00:00,9.585,28.483,4.798,869.75,0,617.329,-,0
2021-05-12 16:00:00,9.8,27.154,3.329,662.375,0,616.644,-,0
2021-05-12 17:00:00,8.611,31.58,2.526,229.8,0,616.649,-,0
2021-05-12 18:00:00,7.609,34.648,3.74,45.605,0,617.192,-,0
2021-05-12 19:00:00,6.817,35.543,2.986,0.804,0,617.893,-,0
2021-05-12 20:00:00,6.04,40.199,1.56,0.0,0,618.504,-,0
2021-05-12 21:00:00,5.239,43.584,4.642,0.0,0,618.696,-,0
2021-05-12 22:00:00,4.454,48.419,1.538,0.0,0,618.626,-,0
2021-05-12 23:00:00,3.922,50.731,1.152,0.0,0,618.142,-,0
2021-05-13 00:00:00,3.501,53.155,1.043,0.0,0,617.837,-,0
2021-05-13 01:00:00,3.051,58.226,1.465,0.0,0,617.78,-,0
2021-05-13 02:00:00,2.359,64.898,3.326,0.0,0,617.579,-,0
2021-05-13 03:00:00,0.928,78.384,2.284,0.0,0,617.44,-,0
2021-05-13 04:00:00,0.968,75.846,1.25,0.0,0,617.261,-,0
2021-05-13 05:00:00,0.652,76.771,1.804,2.381,0,617.336,-,0
2021-05-13 06:00:00,-0.513,85.245,2.056,29.67,0,617.683,-,0
2021-05-13 07:00:00,-0.459,87.231,1.401,108.175,0,617.844,-,0
2021-05-13 08:00:00,0.193,86.205,1.259,210.325,0,618.142,-,0
2021-05-13 09:00:00,0.042,90.147,2.102,306.075,0,618.264,-,0
2021-05-13 10:00:00,0.284,89.584,2.059,426.1,0,618.061,-,0
2021-05-13 11:00:00,0.171,77.031,3.527,94.575,0,617.988,-,0
2021-05-13 12:00:00,1.283,73.203,2.008,524.725,0,618.346,-,0
2021-05-13 13:00:00,2.434,68.809,2.414,557.375,0,618.557,-,0
2021-05-13 14:00:00,3.888,59.984,2.0,634.4,0,618.459,-,0
2021-05-13 15:00:00,2.126,66.574,3.052,536.45,0,618.39,-,0
2021-05-13 16:00:00,4.233,53.041,4.329,623.025,0,618.215,-,0
2021-05-13 17:00:00,5.584,43.268,1.87,391.175,0,618.098,-,0
2021-05-13 18:00:00,4.504,50.025,1.957,58.278,0,618.292,-,0
2021-05-13 19:00:00,3.831,55.31,0.75,3.383,0,618.738,-,0
2021-05-13 20:00:00,3.231,48.58,3.067,0.0,0,619.158,-,0
2021-05-13 21:00:00,2.418,46.202,4.749,0.0,0,619.582,-,0
2021-05-13 22:00:00,2.139,42.299,4.679,0.0,0,619.93,-,0
2021-05-13 23:00:00,1.706,42.936,4.747,0.0,0,619.996,-,0
2021-05-14 00:00:00,1.48,41.919,3.62,0.0,0,619.892,-,0
2021-05-14 01:00:00,1.049,41.247,4.59,0.0,0,619.716,-,0
2021-05-14 02:00:00,0.577,40.507,4.146,0.0,0,619.59,-,0
2021-05-14 03:00:00,-0.081,41.795,4.315,0.0,0,619.598,-,0
2021-05-14 04:00:00,0.06,42.36,4.627,0.0,0,619.714,-,0
2021-05-14 05:00:00,0.263,45.135,3.759,2.966,0,620.039,-,0
2021-05-14 06:00:00,0.501,46.859,3.274,66.492,0,620.328,-,0
2021-05-14 07:00:00,0.981,45.933,2.771,374.075,0,620.552,-,0
2021-05-14 08:00:00,2.898,42.324,1.57,640.625,0,620.65,-,0
2021-05-14 09:00:00,3.536,38.751,3.409,568.575,0,620.445,-,0
2021-05-14 10:00:00,3.239,40.548,3.615,739.875,0,620.268,-,0
2021-05-14 11:00:00,4.232,40.071,3.459,804.325,0,619.963,-,0
2021-05-14 12:00:00,5.565,35.268,4.676,600.0,0,619.23,-,0
2021-05-14 13:00:00,4.458,38.658,4.333,333.775,0,619.232,-,0
2021-05-14 14:00:00,3.801,42.396,3.675,576.925,0,619.647,-,0
2021-05-14 15:00:00,5.48,34.717,3.587,747.425,0,619.098,-,0
2021-05-14 16:00:00,4.304,43.394,6.023,423.225,0,619.029,-,0
2021-05-14 17:00:00,4.56,35.368,5.388,312.25,0,619.308,-,0
2021-05-14 18:00:00,4.7,34.397,4.136,80.03,0,619.386,-,0
2021-05-14 19:00:00,4.277,33.573,2.513,4.922,0,619.565,-,0
2021-05-14 20:00:00,3.938,32.385,2.204,0.0,0,619.784,-,0
2021-05-14 21:00:00,3.423,36.646,2.859,0.0,0,620.328,-,0
2021-05-14 22:00:00,2.337,44.789,3.012,0.0,0,620.713,-,0
2021-05-14 23:00:00,1.656,49.302,1.659,0.0,0,620.72,-,0
2021-05-15 00:00:00,1.306,51.391,0.633,0.0,0,620.52,-,0
2021-05-15 01:00:00,1.092,53.554,0.527,0.0,0,620.303,-,0
2021-05-15 02:00:00,0.93,56.447,0.729,0.0,0,620.294,-,0
2021-05-15 03:00:00,0.565,58.128,1.144,0.0,0,620.379,-,0
2021-05-15 04:00:00,-0.403,67.182,0.881,0.0,0,620.573,-,0
2021-05-15 05:00:00,-1.013,71.637,0.173,9.865,0,620.903,-,0
2021-05-15 06:00:00,-0.386,65.493,0.338,118.352,0,621.42,-,0
2021-05-15 07:00:00,0.575,61.149,0.813,281.675,0,621.972,-,0
2021-05-15 08:00:00,1.823,56.33,1.18,531.825,0,622.225,-,0
2021-05-15 09:00:00,3.266,46.088,2.631,709.7,0,622.055,-,0
2021-05-15 10:00:00,4.584,37.236,4.093,918.0,0,621.783,-,0
2021-05-15 11:00:00,5.832,32.774,4.903,1100.0,0,621.418,-,0
2021-05-15 12:00:00,6.852,28.002,5.677,790.3,0,621.046,-,0
2021-05-15 13:00:00,7.195,25.415,4.058,587.825,0,620.887,-,0
2021-05-15 14:00:00,8.169,22.517,3.426,824.825,0,620.791,-,0
2021-05-15 15:00:00,8.206,21.757,3.597,682.55,0,620.571,-,0
2021-05-15 16:00:00,7.542,24.208,4.728,292.275,0,620.52,-,0
2021-05-15 17:00:00,7.605,22.656,3.142,349.7,0,620.549,-,0
2021-05-15 18:00:00,6.806,22.466,2.272,78.727,0,620.806,-,0
2021-05-15 19:00:00,6.129,23.565,2.474,4.285,0,621.336,-,0
2021-05-15 20:00:00,5.439,24.822,2.344,0.0,0,622.032,-,0
2021-05-15 21:00:00,4.634,26.923,2.462,0.0,0,622.77,-,0
2021-05-15 22:00:00,3.939,30.819,2.09,0.0,0,623.252,-,0
2021-05-15 23:00:00,3.22,35.979,1.569,0.0,0,623.392,-,0
2021-05-16 00:00:00,2.155,43.653,0.67,0.0,0,623.509,-,0
2021-05-16 01:00:00,1.825,46.314,0.581,0.0,0,623.62,-,0
2021-05-16 02:00:00,1.876,43.955,0.892,0.0,0,623.768,-,0
2021-05-16 03:00:00,1.887,44.113,1.668,0.0,0,623.992,-,0
2021-05-16 04:00:00,1.148,50.297,1.205,0.0,0,624.245,-,0
2021-05-16 05:00:00,0.767,52.557,1.102,6.706,0,624.61,-,0
2021-05-16 06:00:00,0.651,54.649,0.624,140.952,0,625.03,-,0
2021-05-16 07:00:00,1.288,49.758,0.61,362.5,0,625.46,-,0
2021-05-16 08:00:00,3.78,40.455,1.449,587.375,0,625.662,-,0
2021-05-16 09:00:00,4.546,35.652,4.732,620.875,0,625.686,-,0
2021-05-16 10:00:00,5.889,32.855,5.588,988.25,0,625.434,-,0
2021-05-16 11:00:00,6.684,29.947,4.802,1175.5,0,625.088,-,0
2021-05-16 12:00:00,7.7,26.213,3.426,1128.75,0,624.808,-,0
2021-05-16 13:00:00,8.348,25.729,3.61,1039.25,0,624.419,-,0
2021-05-16 14:00:00,8.187,27.988,3.54,982.275,0,624.019,-,0
2021-05-16 15:00:00,8.551,26.566,3.004,555.575,0,623.716,-,0
2021-05-16 16:00:00,8.586,27.115,3.423,489.925,0,623.596,-,0
2021-05-16 17:00:00,8.701,24.297,2.937,337.0,0,623.471,-,0
2021-05-16 18:00:00,7.893,23.546,4.408,94.547,0,623.503,-,0
2021-05-16 19:00:00,7.32,25.418,4.268,5.835,0,623.815,-,0
2021-05-16 20:00:00,6.642,29.543,2.722,0.0,0,624.406,-,0
2021-05-16 21:00:00,5.637,33.643,2.962,0.0,0,625.064,-,0
2021-05-16 22:00:00,4.981,37.261,2.101,0.0,0,625.399,-,0
2021-05-16 23:00:00,4.454,39.812,2.482,0.0,0,625.463,-,0
2021-05-17 00:00:00,3.699,45.427,0.699,0.0,0,625.384,-,0
2021-05-17 01:00:00,3.773,42.869,0.985,0.0,0,625.248,-,0
2021-05-17 02:00:00,3.349,44.567,1.282,0.0,0,625.211,-,0
2021-05-17 03:00:00,2.941,46.355,1.25,0.0,0,625.227,-,0
2021-05-17 04:00:00,2.716,47.811,0.685,0.0,0,625.271,-,0
2021-05-17 05:00:00,2.617,48.075,0.797,6.515,0,625.506,-,0
2021-05-17 06:00:00,2.914,45.286,0.886,72.845,0,625.885,-,0
2021-05-17 07:00:00,3.567,43.807,1.642,237.3,0,626.194,-,0
2021-05-17 08:00:00,4.657,39.43,1.408,568.45,0,626.347,-,0
2021-05-17 09:00:00,5.952,33.015,2.523,560.925,0,626.406,-,0
2021-05-17 10:00:00,6.371,32.416,3.087,834.3,0,626.348,-,0
2021-05-17 11:00:00,7.402,30.826,3.577,949.025,0,626.02,-,0
2021-05-17 12:00:00,8.659,27.624,5.12,849.725,0,625.343,-,0
2021-05-17 13:00:00,9.592,24.407,5.155,966.0,0,624.791,-,0
2021-05-17 14:00:00,9.026,27.611,5.559,700.5,0,624.816,-,0
2021-05-17 15:00:00,9.086,26.847,3.968,901.5,0,624.589,-,0
2021-05-17 16:00:00,9.313,25.74,2.691,553.875,0,624.102,-,0
2021-05-17 17:00:00,8.443,26.833,4.92,230.0,0,624.3,-,0
2021-05-17 18:00:00,7.707,28.024,2.744,71.708,0,624.55,-,0
2021-05-17 19:00:00,6.693,28.483,5.147,4.158,0,624.833,-,0
2021-05-17 20:00:00,6.173,30.446,4.106,0.0,0,625.266,-,0
2021-05-17 21:00:00,5.664,31.601,3.046,0.0,0,625.667,-,0
2021-05-17 22:00:00,5.096,33.329,3.499,0.0,0,625.976,-,0
2021-05-17 23:00:00,4.34,34.795,5.073,0.0,0,626.088,-,0
2021-05-18 00:00:00,3.94,34.403,4.591,0.0,0,626.042,-,0
2021-05-18 01:00:00,3.437,34.724,5.006,0.0,0,625.999,-,0
2021-05-18 02:00:00,3.061,36.855,2.493,0.0,0,626.032,-,0
2021-05-18 03:00:00,2.511,37.248,2.755,0.0,0,626.009,-,0
2021-05-18 04:00:00,2.068,37.875,3.623,0.0,0,625.914,-,0
2021-05-18 05:00:00,1.949,38.381,2.606,4.13,0,626.006,-,0
2021-05-18 06:00:00,1.936,37.591,1.931,135.01,0,626.302,-,0
2021-05-18 07:00:00,3.325,36.211,1.699,371.85,0,626.509,-,0
2021-05-18 08:00:00,4.94,36.97,2.127,607.775,0,626.732,-,0
2021-05-18 09:00:00,5.991,33.771,1.991,837.05,0,626.653,-,0
2021-05-18 10:00:00,7.462,28.027,3.518,1013.5,0,626.347,-,0
2021-05-18 11:00:00,8.175,26.413,3.022,1140.5,0,625.848,-,0
2021-05-18 12:00:00,9.649,22.088,4.531,1173.75,0,625.194,-,0
2021-05-18 13:00:00,9.837,22.468,3.598,1039.75,0,624.414,-,0
2021-05-18 14:00:00,10.39,22.067,3.9,970.0,0,623.763,-,0
2021-05-18 15:00:00,11.013,21.597,4.538,834.275,0,623.142,-,0
2021-05-18 16:00:00,10.977,21.032,5.199,627.9,0,622.896,-,0
2021-05-18 17:00:00,10.604,19.559,4.868,404.675,0,622.847,-,0
2021-05-18 18:00:00,9.457,20.505,3.925,61.342,0,622.905,-,0
2021-05-18 19:00:00,8.542,23.855,3.847,3.044,0,623.257,-,0
2021-05-18 20:00:00,7.738,25.639,3.552,0.0,0,623.581,-,0
2021-05-18 21:00:00,6.995,27.895,3.652,0.0,0,623.868,-,0
2021-05-18 22:00:00,6.434,29.24,4.034,0.0,0,623.906,-,0
2021-05-18 23:00:00,5.934,30.042,2.681,0.0,0,623.72,-,0
2021-05-19 00:00:00,5.309,31.494,2.458,0.0,0,623.58,-,0
2021-05-19 01:00:00,4.753,32.945,1.785,0.0,0,623.283,-,0
2021-05-19 02:00:00,4.309,33.648,1.864,0.0,0,622.989,-,0
2021-05-19 03:00:00,4.171,34.096,2.296,0.0,0,622.768,-,0
2021-05-19 04:00:00,3.909,34.496,1.7,0.0,0,622.777,-,0
2021-05-19 05:00:00,3.849,35.276,2.226,5.53,0,622.816,-,0
2021-05-19 06:00:00,4.059,35.508,0.535,82.638,0,623.16,-,0
2021-05-19 07:00:00,5.162,33.885,0.306,257.725,0,623.419,-,0
2021-05-19 08:00:00,6.12,32.996,1.483,511.525,0,623.445,-,0
2021-05-19 09:00:00,6.466,32.662,1.807,776.65,0,623.228,-,0
2021-05-19 10:00:00,7.653,31.042,2.38,917.25,0,622.725,-,0
2021-05-19 11:00:00,8.705,30.077,2.967,782.45,0,622.434,-,0
2021-05-19 12:00:00,9.347,29.297,3.55,708.75,0,621.585,-,0
2021-05-19 13:00:00,9.97,26.672,4.632,554.6,0,620.968,-,0
2021-05-19 14:00:00,10.119,27.461,3.856,527.75,0,620.466,-,0
2021-05-19 15:00:00,9.95,28.841,3.909,407.675,0,619.916,-,0
2021-05-19 16:00:00,9.531,30.87,3.645,284.9,0,619.746,-,0
2021-05-19 17:00:00,8.971,33.594,4.441,173.775,0,619.781,-,0
2021-05-19 18:00:00,8.443,35.244,4.488,64.315,0,620.07,-,0
2021-05-19 19:00:00,7.769,36.533,5.355,3.726,0,620.472,-,0
2021-05-19 20:00:00,6.75,42.583,4.878,0.0,0,620.847,-,0
2021-05-19 21:00:00,4.672,57.937,3.592,0.0,0,621.35,-,0
2021-05-19 22:00:00,4.447,59.698,3.734,0.0,0,621.108,-,0
2021-05-19 23:00:00,4.603,58.524,3.086,0.0,0,620.792,-,0
2021-05-20 00:00:00,3.338,67.654,1.813,0.0,0,620.767,-,0
2021-05-20 01:00:00,3.038,68.968,0.86,0.0,0,620.679,-,0
2021-05-20 02:00:00,3.118,64.206,1.219,0.0,0,620.347,-,0
2021-05-20 03:00:00,2.797,65.575,1.851,0.0,0,620.537,-,0
2021-05-20 04:00:00,1.786,72.887,1.4,0.0,0,620.76,-,0
