,time,unscheduled_field,scheduled_icv,scheduled_wue
576,2021-02-11 00:00:00,0.0,13.90414998068559,6.676003127140939
577,2021-02-11 01:00:00,0.0,18.937328661400336,9.148495743256365
578,2021-02-11 02:00:00,0.0,15.468436301945554,7.5463653582595285
579,2021-02-11 03:00:00,0.0,19.04967226673501,9.341865757212258
580,2021-02-11 04:00:00,0.0,20.064019858784874,9.900757616916565
581,2021-02-11 05:00:00,0.0,21.925604926982174,10.850719913049259
582,2021-02-11 06:00:00,0.0,21.56306362443357,10.717097990248183
583,2021-02-11 07:00:00,0.0,24.19569362969382,12.31663087507166
584,2021-02-11 08:00:00,0.0,18.622955468751176,8.810640235970158
585,2021-02-11 09:00:00,0.0,8.29818199390339,1.8163322752958733
586,2021-02-11 10:00:00,0.0,6.880483090438795,0.0
587,2021-02-11 11:00:00,0.0,5.923866223819465,0.0
588,2021-02-11 12:00:00,0.0,6.152292027677842,0.0
589,2021-02-11 13:00:00,0.0,5.739172227928891,0.0
590,2021-02-11 14:00:00,0.0,7.352902616300239,0.0
591,2021-02-11 15:00:00,0.0,8.391387704447638,3.3571536797187127
592,2021-02-11 16:00:00,0.0,12.287157419722774,6.224282490356633
593,2021-02-11 17:00:00,0.0,14.633943230079268,7.163139400612771
594,2021-02-11 18:00:00,0.0,14.327486716724092,7.103500933053352
595,2021-02-11 19:00:00,0.0,14.864995866899653,7.401350924363416
596,2021-02-11 20:00:00,0.0,18.97887564028185,9.524520507747415
597,2021-02-11 21:00:00,0.0,19.996064502129492,10.14354446976317
598,2021-02-11 22:00:00,0.0,20.895356992047308,10.615369531314586
599,2021-02-11 23:00:00,0.0,20.750768919402947,10.557839926104823
600,2021-02-12 00:00:00,0.0,21.155874382385317,10.77722988130764
601,2021-02-12 01:00:00,0.0,22.028948525312657,11.246326288085438
602,2021-02-12 02:00:00,0.0,23.9124891394624,12.163063709648327
603,2021-02-12 03:00:00,0.0,21.743777194606746,11.126464918399254
604,2021-02-12 04:00:00,0.0,23.034684819946683,11.74651419153965
605,2021-02-12 05:00:00,0.0,23.527498150534782,12.013664629396672
606,2021-02-12 06:00:00,0.0,23.902615206383015,12.213879422110372
607,2021-02-12 07:00:00,0.0,23.50400427353165,12.341749291916198
608,2021-02-12 08:00:00,0.0,19.703071190383405,9.670591565010591
609,2021-02-12 09:00:00,0.0,10.002191698391789,2.9006478183259317
610,2021-02-12 10:00:00,0.0,9.286137605756373,0.0
611,2021-02-12 11:00:00,0.0,7.2088203369081105,0.0
612,2021-02-12 12:00:00,0.0,7.0956041405046255,0.0
613,2021-02-12 13:00:00,0.0,7.714546551501542,0.0
614,2021-02-12 14:00:00,0.0,7.4749002753510485,1.0732597818567824
615,2021-02-12 15:00:00,0.0,10.11420278028854,4.357759871777252
616,2021-02-12 16:00:00,0.0,11.842268816143648,6.2197574348082165
617,2021-02-12 17:00:00,0.0,12.910416498922917,6.546526536979454
618,2021-02-12 18:00:00,0.0,15.449416092462792,7.683495241270364
619,2021-02-12 19:00:00,0.0,17.533292741478146,8.791751197202196
620,2021-02-12 20:00:00,0.0,17.7335313321569,8.944411574896147
621,2021-02-12 21:00:00,0.0,19.252092963451332,9.725366316937015
622,2021-02-12 22:00:00,0.0,18.303729566007373,9.28207773849378
623,2021-02-12 23:00:00,0.0,18.598690707872375,9.431353664240543
624,2021-02-13 00:00:00,0.0,18.645254016449407,9.499256231025944
625,2021-02-13 01:00:00,0.0,19.481737744534968,9.905058280987673
626,2021-02-13 02:00:00,0.0,19.890626035626028,10.14195740231248
627,2021-02-13 03:00:00,0.0,21.747854162020904,11.026885547550776
628,2021-02-13 04:00:00,0.0,20.437220445005384,10.427852069836078
629,2021-02-13 05:00:00,0.0,24.74959797436781,12.466938424774634
630,2021-02-13 06:00:00,0.0,23.222884230832655,11.760130548642161
631,2021-02-13 07:00:00,0.0,19.313522911385895,10.215849299040396
632,2021-02-13 08:00:00,0.0,12.793339211588547,6.210954487385227
633,2021-02-13 09:00:00,0.0,9.640139542542979,2.6059163127652116
634,2021-02-13 10:00:00,0.0,7.36410017155156,0.0
635,2021-02-13 11:00:00,0.0,6.070363226877099,0.0
636,2021-02-13 12:00:00,0.0,5.422427161584544,0.0
637,2021-02-13 13:00:00,0.0,5.4092103441455,0.0
638,2021-02-13 14:00:00,0.0,5.95864125438158,0.0
639,2021-02-13 15:00:00,0.0,8.118434361406003,3.2424984308814686
640,2021-02-13 16:00:00,0.0,10.212961453317188,5.307667174304583
641,2021-02-13 17:00:00,0.0,12.00101210419318,5.891712531078056
642,2021-02-13 18:00:00,60.0,12.654390730668888,6.246863884794926
643,2021-02-13 19:00:00,60.0,12.420776659453834,6.07389983984903
644,2021-02-13 20:00:00,60.0,13.30861485493145,6.43451964665995
645,2021-02-13 21:00:00,60.0,11.994409476258523,5.8287263616626745
646,2021-02-13 22:00:00,60.0,11.928688216520458,5.853011010303634
647,2021-02-13 23:00:00,60.0,12.754896201285085,6.287404765916156
648,2021-02-14 00:00:00,60.0,11.905211737137439,5.926865326521
649,2021-02-14 01:00:00,60.0,12.67045834201615,6.344083661032114
650,2021-02-14 02:00:00,60.0,12.704812410743536,6.358618011710057
651,2021-02-14 03:00:00,60.0,16.585711981193704,8.21989774074065
652,2021-02-14 04:00:00,60.0,14.966443296001831,7.497541788528343
653,2021-02-14 05:00:00,60.0,14.953265019445308,7.507722999942801
654,2021-02-14 06:00:00,60.0,15.704432061573723,7.931144117868101
655,2021-02-14 07:00:00,60.0,13.63729700925605,7.273108289626267
656,2021-02-14 08:00:00,60.0,10.24713273259227,4.745305001018072
657,2021-02-14 09:00:00,60.0,7.313699169680861,1.2554021649562874
658,2021-02-14 10:00:00,60.0,8.524390993400063,0.0
659,2021-02-14 11:00:00,60.0,8.718627692687578,0.0
660,2021-02-14 12:00:00,60.0,14.837034704937405,1.1349131868555062
661,2021-02-14 13:00:00,60.0,11.417579841116222,0.0
662,2021-02-14 14:00:00,0.0,10.724925004679918,2.555400053953653
663,2021-02-14 15:00:00,0.0,11.705136008132252,5.087534465020354
664,2021-02-14 16:00:00,60.0,12.457089771048123,6.560523515705019
665,2021-02-14 17:00:00,60.0,15.859972298116078,8.215061076912228
666,2021-02-14 18:00:00,60.0,14.514987648844139,7.495592228605862
667,2021-02-14 19:00:00,60.0,18.116088400606596,9.19647237991598
668,2021-02-14 20:00:00,60.0,20.314588244784584,10.31291526059265
669,2021-02-14 21:00:00,60.0,20.367901196206116,10.36205573692516
670,2021-02-14 22:00:00,60.0,17.720547452365793,9.116872394237529
671,2021-02-14 23:00:00,60.0,21.939473643712233,11.170484406629235
672,2021-02-15 00:00:00,60.0,27.06618762773763,13.668133474522051
673,2021-02-15 01:00:00,60.0,28.73189831845829,14.490203774723497
674,2021-02-15 02:00:00,60.0,23.052673987267365,11.832167429679489
675,2021-02-15 03:00:00,60.0,26.725284456099786,13.582546718317062
676,2021-02-15 04:00:00,60.0,26.622841338355386,13.53345820902631
677,2021-02-15 05:00:00,60.0,23.681987442810538,12.12957862715617
678,2021-02-15 06:00:00,60.0,23.928779658739575,12.24248432026721
679,2021-02-15 07:00:00,60.0,23.140572481109075,12.14980893558002
680,2021-02-15 08:00:00,60.0,13.291306977778047,6.460438946612292
681,2021-02-15 09:00:00,60.0,11.512033691117788,3.508470804633354
682,2021-02-15 10:00:00,60.0,9.218915917437428,0.0
683,2021-02-15 11:00:00,60.0,9.247416174607753,0.0
684,2021-02-15 12:00:00,60.0,8.688614911027097,0.0
685,2021-02-15 13:00:00,60.0,7.191479801444967,0.0
686,2021-02-15 14:00:00,0.0,9.409005494145635,2.2211206310629095
687,2021-02-15 15:00:00,0.0,11.082186860358433,5.042067352078236
688,2021-02-15 16:00:00,60.0,13.52253938389081,7.280822821836748
689,2021-02-15 17:00:00,60.0,15.626106611632967,8.010765895443996
690,2021-02-15 18:00:00,60.0,17.289524196823947,8.777501935567594
691,2021-02-15 19:00:00,60.0,22.854391046424176,11.493186779710557
692,2021-02-15 20:00:00,60.0,16.787326973879203,8.613915230934241
693,2021-02-15 21:00:00,60.0,15.793144014809085,8.163846088349223
694,2021-02-15 22:00:00,60.0,18.66451565279009,9.581294217711683
695,2021-02-15 23:00:00,60.0,19.569282681376283,10.065711274924817
696,2021-02-16 00:00:00,60.0,20.378987416025787,10.495028843561276
697,2021-02-16 01:00:00,60.0,21.37541169834398,10.996543666365005
698,2021-02-16 02:00:00,60.0,18.737611881972462,9.734158929972093
699,2021-02-16 03:00:00,60.0,20.4181829952184,10.560278625503884
700,2021-02-16 04:00:00,60.0,18.7717574446876,9.810272089186292
701,2021-02-16 05:00:00,60.0,20.871845350324808,10.81149576762807
702,2021-02-16 06:00:00,60.0,28.118041413891635,14.272375036809274
703,2021-02-16 07:00:00,60.0,28.10176347178804,14.53678791251502
704,2021-02-16 08:00:00,60.0,16.58798447754533,8.051576478491528
705,2021-02-16 09:00:00,60.0,11.02942940361292,3.2151999032777816
706,2021-02-16 10:00:00,60.0,10.26914636130917,0.0
707,2021-02-16 11:00:00,60.0,10.13791019303713,0.0
708,2021-02-16 12:00:00,60.0,9.679937268732417,0.0
709,2021-02-16 13:00:00,60.0,9.893344126800072,0.0
710,2021-02-16 14:00:00,60.0,9.224504872232945,1.7867713988504113
711,2021-02-16 15:00:00,60.0,11.749460050578648,5.346092492912126
712,2021-02-16 16:00:00,60.0,15.370327741677968,8.320449598241824
713,2021-02-16 17:00:00,60.0,20.151614430759647,10.287256395259488
