,When,sea,T_a,RH,v_a,p_a,SW_global,SW_diffuse,SW_direct,Prec,cld,missing_type,a,vp_a,LW_in,e_a,Discharge
2484,2021-05-01 12:00:00,0.314,7.277,21.53,4.031,626.985,1133.0,0.0,1133.0,0,0,-,0.35,2.198,217.512,0.62,0.0
2485,2021-05-01 13:00:00,0.102,8.13,19.79,4.929,626.522,1140.0,0.0,1140.0,0,0,-,0.35,2.141,219.258,0.618,0.0
2486,2021-05-01 14:00:00,0.0,9.28,15.96,4.648,626.114,1061.0,0.0,1061.0,0,0,-,0.35,1.867,218.413,0.605,0.0
2487,2021-05-01 15:00:00,0.0,10.18,14.01,4.602,625.446,915.0,0.0,915.0,0,0,-,0.35,1.741,218.913,0.599,0.0
2488,2021-05-01 16:00:00,0.0,10.07,9.23,4.964,625.152,594.8,0.0,594.8,0,0,-,0.35,1.139,205.719,0.564,0.0
2489,2021-05-01 17:00:00,0.0,10.03,7.337,5.125,624.993,413.5,0.0,413.5,0,0,-,0.35,0.903,198.898,0.545,0.0
2490,2021-05-01 18:00:00,0.0,9.32,11.07,5.811,624.811,76.38,0.0,76.38,0,0,-,0.35,1.298,207.484,0.575,0.0
2491,2021-05-01 19:00:00,0.0,7.915,16.01,4.685,624.862,4.645,0.0,4.645,0,0,-,0.35,1.707,211.649,0.598,0.0
2492,2021-05-01 20:00:00,0.0,7.326,16.84,3.032,625.486,0.0,0.0,0.0,0,0,-,0.35,1.725,210.253,0.599,0.0
2493,2021-05-01 21:00:00,0.0,6.132,18.23,6.022,625.861,0.0,0.0,0.0,0,0,-,0.35,1.72,206.737,0.599,0.0
2494,2021-05-01 22:00:00,0.0,6.22,17.18,4.16,626.112,0.0,0.0,0.0,0,0,-,0.35,1.631,205.42,0.595,0.0
2495,2021-05-01 23:00:00,0.0,6.159,18.33,2.449,626.471,0.0,0.0,0.0,0,0,-,0.35,1.733,207.031,0.6,0.0
2496,2021-05-02 00:00:00,0.0,5.192,19.91,4.76,626.405,0.0,0.0,0.0,0,0,-,0.35,1.76,204.735,0.602,0.0
2497,2021-05-02 01:00:00,0.197,4.826,20.74,2.164,626.345,0.0,0.0,0.0,0,0,-,0.35,1.787,204.144,0.603,0.0
2498,2021-05-02 02:00:00,0.412,4.911,20.0,1.712,626.161,0.0,0.0,0.0,0,0,-,0.35,1.734,203.499,0.6,0.0
2499,2021-05-02 03:00:00,0.628,4.018,21.87,2.211,626.137,0.0,0.0,0.0,0,0,-,0.35,1.781,201.76,0.603,0.0
2500,2021-05-02 04:00:00,0.841,3.564,22.54,1.284,625.997,0.0,0.0,0.0,0,0,-,0.35,1.777,200.436,0.603,0.0
2501,2021-05-02 05:00:00,1.04,2.969,24.24,2.109,626.274,0.0,0.0,0.0,0,0,-,0.35,1.832,199.649,0.606,0.0
2502,2021-05-02 06:00:00,1.196,2.726,25.93,1.568,626.792,18.7,0.0,18.7,0,0,-,0.35,1.927,200.402,0.61,0.0
2503,2021-05-02 07:00:00,1.239,1.959,26.77,0.535,627.22,242.7,0.0,242.7,0,0,-,0.35,1.883,197.615,0.608,0.0
2504,2021-05-02 08:00:00,1.135,4.074,23.06,1.243,627.699,490.2,0.0,490.2,0,0,-,0.35,1.885,203.566,0.608,0.0
2505,2021-05-02 09:00:00,0.954,5.402,21.26,2.018,627.867,721.2,0.0,721.2,0,0,-,0.35,1.907,207.698,0.608,0.0
2506,2021-05-02 10:00:00,0.747,6.49,19.61,3.106,627.72,917.0,0.0,917.0,0,0,-,0.35,1.897,210.681,0.608,0.0
2507,2021-05-02 11:00:00,0.532,7.699,18.04,2.448,627.462,1057.0,0.0,1057.0,0,0,-,0.35,1.896,214.201,0.607,0.0
2508,2021-05-02 12:00:00,0.316,9.94,15.53,2.31,626.877,1131.0,0.0,1131.0,0,0,-,0.35,1.899,220.925,0.607,0.0
2509,2021-05-02 13:00:00,0.104,9.77,17.66,3.317,626.232,1132.0,0.0,1132.0,0,0,-,0.35,2.135,224.133,0.617,0.0
2510,2021-05-02 14:00:00,0.0,10.32,16.95,4.942,625.595,1059.0,0.0,1059.0,0,0,-,0.35,2.126,225.683,0.616,0.0
2511,2021-05-02 15:00:00,0.0,11.28,12.97,4.258,625.144,867.0,0.0,867.0,0,0,-,0.35,1.734,222.087,0.598,0.0
2512,2021-05-02 16:00:00,0.0,11.68,11.78,4.309,624.694,703.4,0.0,703.4,0,0,-,0.35,1.617,221.081,0.592,0.0
2513,2021-05-02 17:00:00,0.0,11.46,13.44,4.228,624.416,455.1,0.0,455.1,0,0,-,0.35,1.819,224.147,0.602,0.0
2514,2021-05-02 18:00:00,0.0,10.64,13.96,3.098,624.266,83.5,0.0,83.5,0,0,-,0.35,1.789,221.143,0.601,0.0
2515,2021-05-02 19:00:00,0.0,9.6,15.5,3.203,624.306,5.07,0.0,5.07,0,0,-,0.35,1.853,219.127,0.605,0.0
2516,2021-05-02 20:00:00,0.0,8.23,17.65,4.323,624.576,0.0,0.0,0.0,0,0,-,0.35,1.923,216.209,0.608,0.0
2517,2021-05-02 21:00:00,0.0,7.527,17.44,3.832,624.986,0.0,0.0,0.0,0,0,-,0.35,1.811,212.308,0.603,0.0
2518,2021-05-02 22:00:00,0.0,6.448,18.49,4.518,625.365,0.0,0.0,0.0,0,0,-,0.35,1.783,208.711,0.602,0.0
2519,2021-05-02 23:00:00,0.0,6.161,18.6,3.916,625.517,0.0,0.0,0.0,0,0,-,0.35,1.758,207.474,0.601,0.0
2520,2021-05-03 00:00:00,0.0,5.563,18.77,3.582,625.464,0.0,0.0,0.0,0,0,-,0.35,1.702,204.817,0.599,0.0
2521,2021-05-03 01:00:00,0.2,5.574,19.07,2.398,625.346,0.0,0.0,0.0,0,0,-,0.35,1.731,205.335,0.6,0.0
2522,2021-05-03 02:00:00,0.415,5.627,18.93,2.75,625.404,0.0,0.0,0.0,0,0,-,0.35,1.725,205.378,0.6,0.0
2523,2021-05-03 03:00:00,0.631,4.704,20.9,0.949,625.401,0.0,0.0,0.0,0,0,-,0.35,1.785,203.774,0.603,0.0
2524,2021-05-03 04:00:00,0.844,4.157,24.39,2.152,625.337,0.0,0.0,0.0,0,0,-,0.35,2.005,205.612,0.613,0.0
2525,2021-05-03 05:00:00,1.043,3.442,23.03,0.869,625.524,0.0,0.0,0.0,0,0,-,0.35,1.8,200.464,0.604,0.0
2526,2021-05-03 06:00:00,1.2,3.352,24.82,0.694,625.783,15.7,0.0,15.7,0,0,-,0.35,1.928,202.181,0.61,0.0
2527,2021-05-03 07:00:00,1.244,2.794,25.31,0.576,626.313,252.8,0.0,252.8,0,0,-,0.35,1.89,200.038,0.608,0.0
2528,2021-05-03 08:00:00,1.139,4.824,23.24,1.279,626.625,490.8,0.0,490.8,0,0,-,0.35,2.002,207.48,0.613,0.0
2529,2021-05-03 09:00:00,0.957,6.071,21.42,2.318,626.716,719.5,0.0,719.5,0,0,-,0.35,2.013,211.249,0.613,0.0
2530,2021-05-03 10:00:00,0.75,6.879,19.94,2.974,626.556,912.0,0.0,912.0,0,0,-,0.35,1.981,213.133,0.611,0.0
2531,2021-05-03 11:00:00,0.535,8.81,18.0,2.792,626.089,1051.0,0.0,1051.0,0,0,-,0.35,2.04,219.777,0.613,0.0
2532,2021-05-03 12:00:00,0.319,10.19,16.99,2.436,625.449,1122.0,0.0,1122.0,0,0,-,0.35,2.113,225.08,0.616,0.0
2533,2021-05-03 13:00:00,0.107,11.87,14.54,3.141,624.747,1120.0,0.0,1120.0,0,0,-,0.35,2.022,228.826,0.611,0.0
2534,2021-05-03 14:00:00,0.0,12.66,14.78,3.822,623.946,1046.0,0.0,1046.0,0,0,-,0.35,2.165,233.552,0.617,0.0
2535,2021-05-03 15:00:00,0.0,12.46,14.86,4.218,623.271,908.0,0.0,908.0,0,0,-,0.35,2.148,232.665,0.617,0.0
2536,2021-05-03 16:00:00,0.0,13.13,10.48,5.66,622.864,701.4,0.0,701.4,0,0,-,0.35,1.583,224.758,0.59,0.0
2537,2021-05-03 17:00:00,0.0,13.06,13.64,7.137,622.22,456.4,0.0,456.4,0,0,-,0.35,2.051,233.008,0.612,0.0
2538,2021-05-03 18:00:00,0.0,12.85,12.24,2.917,622.26,141.8,0.0,141.8,0,0,-,0.35,1.815,228.334,0.602,0.0
2539,2021-05-03 19:00:00,0.0,11.82,11.77,3.171,622.458,18.64,0.0,18.64,0,0,-,0.35,1.631,221.766,0.593,0.0
2540,2021-05-03 20:00:00,0.0,10.6,16.96,4.353,623.008,0.0,0.0,0.0,0,0,-,0.35,2.167,227.169,0.618,0.0
2541,2021-05-03 21:00:00,0.0,9.93,16.28,5.396,623.409,0.0,0.0,0.0,0,0,-,0.35,1.989,222.367,0.611,0.0
2542,2021-05-03 22:00:00,0.0,9.28,17.45,2.039,623.793,0.0,0.0,0.0,0,0,-,0.35,2.041,221.215,0.613,0.0
2543,2021-05-03 23:00:00,0.0,8.87,17.58,1.857,624.04,0.0,0.0,0.0,0,0,-,0.35,2.0,219.344,0.611,0.0
2544,2021-05-04 00:00:00,0.0,8.36,18.29,0.422,624.046,0.0,0.0,0.0,0,0,-,0.35,2.01,217.974,0.612,0.0
2545,2021-05-04 01:00:00,0.203,7.338,24.17,1.116,624.037,0.0,0.0,0.0,0,0,-,0.35,2.478,221.454,0.631,0.0
2546,2021-05-04 02:00:00,0.418,6.677,24.63,0.712,624.065,0.0,0.0,0.0,0,0,-,0.35,2.413,218.618,0.629,0.0
2547,2021-05-04 03:00:00,0.634,6.272,25.84,1.429,623.903,0.0,0.0,0.0,0,0,-,0.35,2.462,218.023,0.631,0.0
2548,2021-05-04 04:00:00,0.847,5.752,27.25,0.532,623.867,0.0,0.0,0.0,0,0,-,0.35,2.504,216.992,0.632,0.0
2549,2021-05-04 05:00:00,1.047,5.216,28.22,1.724,623.973,0.0,0.0,0.0,0,0,-,0.35,2.499,215.318,0.632,0.0
2550,2021-05-04 06:00:00,1.205,4.933,29.21,1.216,624.43,28.02,0.0,28.02,0,0,-,0.35,2.536,214.927,0.634,0.0
2551,2021-05-04 07:00:00,1.249,4.748,29.72,0.301,624.593,227.4,0.0,227.4,0,0,-,0.35,2.547,214.51,0.634,0.0
2552,2021-05-04 08:00:00,1.142,6.805,26.84,0.94,624.954,436.3,0.0,436.3,0,0,-,0.35,2.653,221.988,0.637,0.0
2553,2021-05-04 09:00:00,0.96,7.457,26.85,1.683,624.92,647.5,0.0,647.5,0,0,-,0.35,2.775,225.436,0.641,0.0
2554,2021-05-04 10:00:00,0.752,8.87,23.81,1.949,624.476,903.0,0.0,903.0,0,0,-,0.35,2.709,229.058,0.639,0.0
2555,2021-05-04 11:00:00,0.537,10.78,20.37,3.178,623.816,1026.0,0.0,1026.0,0,0,-,0.35,2.635,234.165,0.635,0.0
2556,2021-05-04 12:00:00,0.321,12.73,16.58,3.172,623.133,1077.0,0.0,1077.0,0,0,-,0.35,2.439,237.798,0.628,0.0
2557,2021-05-04 13:00:00,0.109,13.6,16.42,4.015,621.998,1207.0,0.0,1207.0,0,0,-,0.35,2.557,242.227,0.632,0.0
2558,2021-05-04 14:00:00,0.0,12.57,22.15,7.106,621.12,473.5,0.0,473.5,0,0,-,0.35,3.225,246.939,0.653,0.0
2559,2021-05-04 15:00:00,0.0,11.66,25.85,3.485,621.389,224.2,0.0,224.2,0,0,-,0.35,3.544,247.235,0.663,0.0
2560,2021-05-04 16:00:00,0.0,9.59,35.3,4.332,622.085,161.4,0.0,161.4,0,0,-,0.35,4.216,246.41,0.68,0.0
2561,2021-05-04 17:00:00,0.0,10.09,32.06,3.39,621.984,90.5,0.0,90.5,0,0,-,0.35,3.96,245.882,0.674,0.0
2562,2021-05-04 18:00:00,0.0,9.17,35.0,2.704,621.924,116.6,0.0,116.6,0,0,-,0.35,4.064,243.716,0.677,0.0
2563,2021-05-04 19:00:00,0.0,8.8,39.17,2.737,622.32,13.39,0.0,13.39,0,0,-,0.35,4.436,245.539,0.685,0.0
2564,2021-05-04 20:00:00,0.0,8.01,42.15,0.791,622.68,0.0,0.0,0.0,0,0,-,0.35,4.524,243.58,0.687,0.0
2565,2021-05-04 21:00:00,0.0,7.761,42.16,2.071,623.339,0.0,0.0,0.0,0,0,-,0.35,4.449,242.17,0.686,0.0
2566,2021-05-04 22:00:00,0.0,7.347,48.69,1.825,623.986,0.0,0.0,0.0,0,0,-,0.35,4.995,244.809,0.697,0.0
2567,2021-05-04 23:00:00,0.0,4.871,68.69,4.366,624.085,0.0,0.0,0.0,0,0,-,0.35,5.937,242.494,0.716,0.0
2568,2021-05-05 00:00:00,0.0,4.037,71.57,3.998,623.988,0.0,0.0,0.0,0,0,-,0.35,5.835,239.104,0.714,0.0
2569,2021-05-05 01:00:00,0.206,4.154,72.22,2.573,623.884,0.0,0.0,0.0,0,0,-,0.35,5.936,240.086,0.716,0.0
2570,2021-05-05 02:00:00,0.421,2.694,82.5,2.937,623.506,0.0,0.0,0.0,0,0,-,0.35,6.116,236.251,0.72,0.0
2571,2021-05-05 03:00:00,0.637,0.938,93.3,0.764,623.266,0.0,0.0,0.0,0,0,-,0.35,6.099,230.409,0.72,0.0
2572,2021-05-05 04:00:00,0.851,1.358,92.9,0.556,623.151,0.0,0.0,0.0,0,0,-,0.35,6.259,232.636,0.723,0.0
2573,2021-05-05 05:00:00,1.051,1.528,93.4,0.422,623.345,0.0,0.0,0.0,0,0,-,0.35,6.37,233.779,0.724,0.0
2574,2021-05-05 06:00:00,1.21,1.758,96.6,2.188,623.639,18.6,0.0,18.6,0,0,-,0.35,6.698,236.222,0.729,0.0
2575,2021-05-05 07:00:00,1.254,2.113,87.5,2.295,624.028,210.1,0.0,210.1,0,0,-,0.35,6.223,234.921,0.722,0.0
2576,2021-05-05 08:00:00,1.146,3.364,78.85,0.343,624.227,465.0,0.0,465.0,0,0,-,0.35,6.13,238.55,0.72,0.0
2577,2021-05-05 09:00:00,0.962,4.111,73.87,0.423,624.404,554.1,0.0,554.1,0,0,-,0.35,6.054,240.614,0.718,0.0
2578,2021-05-05 10:00:00,0.754,4.745,65.54,0.969,624.301,438.9,0.0,438.9,0,0,-,0.35,5.615,240.15,0.71,0.0
2579,2021-05-05 11:00:00,0.539,4.911,63.53,0.515,624.055,1034.0,0.0,1034.0,0,0,-,0.35,5.506,240.032,0.708,0.0
2580,2021-05-05 12:00:00,0.323,8.02,58.26,1.269,623.505,719.7,0.0,719.7,0,0,-,0.35,6.257,255.168,0.72,0.0
2581,2021-05-05 13:00:00,0.112,6.258,54.53,3.831,623.712,198.1,0.0,198.1,0,0,-,0.35,5.19,242.489,0.702,0.0
2582,2021-05-05 14:00:00,0.0,5.837,58.77,2.611,623.614,302.4,0.0,302.4,0,0,-,0.35,5.433,242.664,0.706,0.0
2583,2021-05-05 15:00:00,0.0,6.015,56.77,1.041,623.051,330.8,0.0,330.8,0,0,-,0.35,5.313,242.488,0.704,0.0
2584,2021-05-05 16:00:00,0.0,5.852,60.72,1.772,622.92,245.7,0.0,245.7,0,0,-,0.35,5.619,243.885,0.71,0.0
2585,2021-05-05 17:00:00,0.0,5.451,58.43,3.662,622.756,207.1,0.0,207.1,0,0,-,0.35,5.259,240.25,0.703,0.0
2586,2021-05-05 18:00:00,0.0,6.031,59.05,1.7,622.797,157.8,0.0,157.8,0,0,-,0.35,5.533,243.948,0.708,0.0
2587,2021-05-05 19:00:00,0.0,5.964,66.6,1.544,623.422,9.32,0.0,9.32,0,0,-,0.35,6.211,247.784,0.72,0.0
2588,2021-05-05 20:00:00,0.0,5.131,58.64,0.962,623.965,0.0,0.0,0.0,0,0,-,0.35,5.161,238.549,0.702,0.0
2589,2021-05-05 21:00:00,0.0,4.681,65.6,1.546,624.406,0.0,0.0,0.0,0,0,-,0.35,5.595,239.814,0.71,0.0
2590,2021-05-05 22:00:00,0.0,3.881,72.49,2.616,624.666,0.0,0.0,0.0,0,0,-,0.35,5.845,238.647,0.715,0.0
2591,2021-05-05 23:00:00,0.0,3.867,73.63,0.145,624.557,0.0,0.0,0.0,0,0,-,0.35,5.931,239.099,0.716,0.0
2592,2021-05-06 00:00:00,0.001,3.458,74.39,0.516,624.344,0.0,0.0,0.0,0,0,-,0.35,5.822,237.109,0.714,0.0
2593,2021-05-06 01:00:00,0.209,2.746,80.4,0.435,624.325,0.0,0.0,0.0,0,0,-,0.35,5.982,235.678,0.717,0.0
2594,2021-05-06 02:00:00,0.424,2.488,82.2,0.345,624.09,0.0,0.0,0.0,0,0,-,0.35,6.005,234.956,0.718,0.0
2595,2021-05-06 03:00:00,0.64,2.813,73.68,0.374,624.078,0.0,0.0,0.0,0,0,-,0.35,5.509,233.134,0.709,0.0
2596,2021-05-06 04:00:00,0.854,2.695,66.95,1.307,624.055,0.0,0.0,0.0,0,0,-,0.35,4.964,229.312,0.698,0.0
2597,2021-05-06 05:00:00,1.054,2.153,71.8,0.41,624.413,0.0,0.0,0.0,0,0,-,0.35,5.121,228.598,0.702,0.0
2598,2021-05-06 06:00:00,1.214,1.901,56.09,2.646,624.804,13.36,0.0,13.36,0,0,-,0.35,3.929,219.331,0.676,0.0
2599,2021-05-06 07:00:00,1.259,2.08,50.77,1.867,625.442,259.0,0.0,259.0,0,0,-,0.35,3.602,217.171,0.667,0.0
2600,2021-05-06 08:00:00,1.149,3.676,57.61,1.273,625.475,493.5,0.0,493.5,0,0,-,0.35,4.579,229.808,0.69,0.0
2601,2021-05-06 09:00:00,0.965,4.703,54.41,1.542,625.315,730.2,0.0,730.2,0,0,-,0.35,4.648,233.614,0.691,0.0
2602,2021-05-06 10:00:00,0.757,5.81,33.73,3.636,625.67,982.0,0.0,982.0,0,0,-,0.35,3.112,224.015,0.652,0.0
2603,2021-05-06 11:00:00,0.541,6.735,32.2,2.317,625.392,1086.0,0.0,1086.0,0,0,-,0.35,3.167,227.461,0.654,0.0
2604,2021-05-06 12:00:00,0.326,9.07,26.12,1.358,624.986,1200.0,0.0,1200.0,0,0,-,0.35,3.012,233.193,0.648,0.0
2605,2021-05-06 13:00:00,0.114,9.84,22.06,4.651,624.337,940.0,0.0,940.0,0,0,-,0.35,2.679,231.747,0.637,0.0
2606,2021-05-06 14:00:00,0.0,10.41,21.34,2.68,623.912,1020.0,0.0,1020.0,0,0,-,0.35,2.693,233.719,0.638,0.0
2607,2021-05-06 15:00:00,0.0,10.27,21.31,4.753,623.373,513.6,0.0,513.6,0,0,-,0.35,2.664,232.916,0.637,0.0
2608,2021-05-06 16:00:00,0.0,10.04,20.34,3.912,622.957,232.6,0.0,232.6,0,0,-,0.35,2.504,230.141,0.631,0.0
2609,2021-05-06 17:00:00,0.0,10.16,23.32,5.009,622.633,261.2,0.0,261.2,0,0,-,0.35,2.894,235.334,0.644,0.0
2610,2021-05-06 18:00:00,0.0,10.3,17.91,3.008,622.602,149.6,0.0,149.6,0,0,-,0.35,2.243,227.361,0.621,0.0
2611,2021-05-06 19:00:00,0.0,9.69,18.17,2.957,622.96,10.99,0.0,10.99,0,0,-,0.35,2.185,224.629,0.619,0.0
2612,2021-05-06 20:00:00,0.0,8.4,23.54,4.193,623.32,0.0,0.0,0.0,0,0,-,0.35,2.594,226.187,0.635,0.0
2613,2021-05-06 21:00:00,0.0,7.797,28.03,4.298,623.319,0.0,0.0,0.0,0,0,-,0.35,2.965,228.645,0.647,0.0
2614,2021-05-06 22:00:00,0.0,7.813,29.03,1.757,624.078,0.0,0.0,0.0,0,0,-,0.35,3.074,229.879,0.651,0.0
2615,2021-05-06 23:00:00,0.0,6.591,30.73,3.537,624.075,0.0,0.0,0.0,0,0,-,0.35,2.993,225.181,0.648,0.0
2616,2021-05-07 00:00:00,0.004,6.529,31.37,2.317,623.696,0.0,0.0,0.0,0,0,-,0.35,3.042,225.514,0.65,0.0
2617,2021-05-07 01:00:00,0.212,5.775,35.63,1.571,623.728,0.0,0.0,0.0,0,0,-,0.35,3.28,225.589,0.657,0.0
2618,2021-05-07 02:00:00,0.426,5.42,33.56,2.046,623.454,0.0,0.0,0.0,0,0,-,0.35,3.014,221.789,0.65,0.0
2619,2021-05-07 03:00:00,0.643,4.652,40.94,0.433,623.39,0.0,0.0,0.0,0,0,-,0.35,3.485,224.039,0.663,0.0
2620,2021-05-07 04:00:00,0.856,4.297,41.95,1.676,623.222,0.0,0.0,0.0,0,0,-,0.35,3.483,222.92,0.663,0.0
2621,2021-05-07 05:00:00,1.058,3.717,41.2,1.978,623.402,0.0,0.0,0.0,0,0,-,0.35,3.284,219.276,0.658,0.0
2622,2021-05-07 06:00:00,1.219,3.39,42.69,2.3,623.93,25.02,0.0,25.02,0,0,-,0.35,3.325,218.667,0.659,0.0
2623,2021-05-07 07:00:00,1.264,3.955,42.45,1.192,624.079,112.7,0.0,112.7,0,0,-,0.35,3.441,221.476,0.662,0.0
2624,2021-05-07 08:00:00,1.153,4.686,39.77,0.637,624.437,286.1,0.0,286.1,0,0,-,0.35,3.393,223.294,0.661,0.0
2625,2021-05-07 09:00:00,0.968,5.457,38.28,1.434,624.619,434.5,0.0,434.5,0,0,-,0.35,3.447,226.197,0.662,0.0
2626,2021-05-07 10:00:00,0.759,6.152,38.71,2.682,624.631,520.6,0.0,520.6,0,0,-,0.35,3.657,230.326,0.667,0.0
2627,2021-05-07 11:00:00,0.544,5.818,40.9,3.288,624.558,728.3,0.0,728.3,0,0,-,0.35,3.776,230.313,0.671,0.0
2628,2021-05-07 12:00:00,0.328,7.521,37.89,2.019,623.864,623.5,0.0,623.5,0,0,-,0.35,3.933,237.162,0.674,0.0
2629,2021-05-07 13:00:00,0.116,7.268,36.61,5.047,623.6,272.9,0.0,272.9,0,0,-,0.35,3.735,234.6,0.669,0.0
2630,2021-05-07 14:00:00,0.0,4.944,55.62,2.926,624.315,319.0,0.0,319.0,0,0,-,0.35,4.832,235.701,0.695,0.0
2631,2021-05-07 15:00:00,0.0,5.673,50.21,3.346,623.414,926.0,0.0,926.0,0,0,-,0.35,4.589,236.346,0.69,0.0
2632,2021-05-07 16:00:00,0.0,7.056,43.57,2.132,623.187,289.6,0.0,289.6,0,0,-,0.35,4.381,239.308,0.685,0.0
2633,2021-05-07 17:00:00,0.0,5.718,48.31,2.597,623.739,67.69,0.0,67.69,0,0,-,0.35,4.429,235.298,0.686,0.0
2634,2021-05-07 18:00:00,0.0,4.348,57.84,2.882,623.903,108.7,0.0,108.7,0,0,-,0.35,4.82,233.672,0.695,0.0
2635,2021-05-07 19:00:00,0.0,4.835,54.37,0.339,624.065,10.63,0.0,10.63,0,0,-,0.35,4.688,234.327,0.692,0.0
2636,2021-05-07 20:00:00,0.0,4.35,60.07,1.472,624.509,0.0,0.0,0.0,0,0,-,0.35,5.006,234.95,0.699,0.0
2637,2021-05-07 21:00:00,0.0,3.824,61.01,0.868,624.903,0.0,0.0,0.0,0,0,-,0.35,4.9,232.523,0.697,0.0
2638,2021-05-07 22:00:00,0.0,2.718,74.29,1.89,625.045,0.0,0.0,0.0,0,0,-,0.35,5.517,232.875,0.709,0.0
2639,2021-05-07 23:00:00,0.0,2.79,71.28,2.25,624.846,0.0,0.0,0.0,0,0,-,0.35,5.32,231.905,0.705,0.0
2640,2021-05-08 00:00:00,0.007,3.404,62.05,0.828,624.521,0.0,0.0,0.0,0,0,-,0.35,4.838,230.745,0.696,0.0
2641,2021-05-08 01:00:00,0.215,2.921,68.03,0.478,624.222,0.0,0.0,0.0,0,0,-,0.35,5.125,231.094,0.702,0.0
2642,2021-05-08 02:00:00,0.429,3.049,66.78,0.439,623.88,0.0,0.0,0.0,0,0,-,0.35,5.077,231.195,0.701,0.0
2643,2021-05-08 03:00:00,0.645,2.903,67.01,0.3,623.711,0.0,0.0,0.0,0,0,-,0.35,5.042,230.495,0.7,0.0
2644,2021-05-08 04:00:00,0.859,2.723,66.77,1.013,623.618,0.0,0.0,0.0,0,0,-,0.35,4.96,229.379,0.698,0.0
2645,2021-05-08 05:00:00,1.061,2.571,67.88,0.235,623.614,0.0,0.0,0.0,0,0,-,0.35,4.988,229.077,0.699,0.0
2646,2021-05-08 06:00:00,1.223,2.254,70.88,0.564,623.999,18.13,0.0,18.13,0,0,-,0.35,5.092,228.736,0.701,0.0
2647,2021-05-08 07:00:00,1.268,2.569,68.31,0.406,624.26,155.6,0.0,155.6,0,0,-,0.35,5.019,229.273,0.7,0.0
2648,2021-05-08 08:00:00,1.156,3.232,64.41,1.068,624.586,263.4,0.0,263.4,0,0,-,0.35,4.961,231.02,0.698,0.0
2649,2021-05-08 09:00:00,0.97,3.295,60.02,1.75,624.739,406.9,0.0,406.9,0,0,-,0.35,4.643,229.049,0.692,0.0
2650,2021-05-08 10:00:00,0.761,2.663,62.78,3.582,624.745,1044.0,0.0,1044.0,0,0,-,0.35,4.644,227.039,0.692,0.0
2651,2021-05-08 11:00:00,0.546,4.776,55.52,1.211,624.557,926.0,0.0,926.0,0,0,-,0.35,4.767,234.698,0.694,0.0
2652,2021-05-08 12:00:00,0.33,6.784,40.24,3.462,623.994,908.0,0.0,908.0,0,0,-,0.35,3.971,235.092,0.675,0.0
2653,2021-05-08 13:00:00,0.119,6.975,41.58,4.13,623.345,758.8,0.0,758.8,0,0,-,0.35,4.158,237.262,0.68,0.0
2654,2021-05-08 14:00:00,0.0,6.028,53.32,5.154,623.257,965.0,0.0,965.0,0,0,-,0.35,4.995,240.4,0.698,0.0
2655,2021-05-08 15:00:00,0.0,7.54,46.6,1.478,622.654,240.4,0.0,240.4,0,0,-,0.35,4.844,244.386,0.694,0.0
2656,2021-05-08 16:00:00,0.0,6.986,43.25,1.698,622.414,206.0,0.0,206.0,0,0,-,0.35,4.328,238.662,0.683,0.0
2657,2021-05-08 17:00:00,0.0,7.652,30.53,1.959,622.247,595.6,0.0,595.6,0,0,-,0.35,3.198,230.666,0.654,0.0
2658,2021-05-08 18:00:00,0.0,7.935,32.23,1.721,622.081,136.9,0.0,136.9,0,0,-,0.35,3.442,234.008,0.661,0.0
2659,2021-05-08 19:00:00,0.0,7.065,32.62,2.173,622.681,8.29,0.0,8.29,0,0,-,0.35,3.282,229.664,0.657,0.0
2660,2021-05-08 20:00:00,0.0,6.146,38.74,4.041,623.097,0.0,0.0,0.0,0,0,-,0.35,3.659,230.319,0.668,0.0
2661,2021-05-08 21:00:00,0.0,5.862,39.78,2.345,623.684,0.0,0.0,0.0,0,0,-,0.35,3.684,229.641,0.668,0.0
2662,2021-05-08 22:00:00,0.0,5.357,43.91,0.582,623.885,0.0,0.0,0.0,0,0,-,0.35,3.926,230.127,0.675,0.0
2663,2021-05-08 23:00:00,0.0,5.244,37.9,1.865,623.892,0.0,0.0,0.0,0,0,-,0.35,3.362,224.733,0.66,0.0
2664,2021-05-09 00:00:00,0.01,4.536,41.49,0.803,623.71,0.0,0.0,0.0,0,0,-,0.35,3.503,223.845,0.664,0.0
2665,2021-05-09 01:00:00,0.218,4.252,44.51,0.373,623.348,0.0,0.0,0.0,0,0,-,0.35,3.684,224.572,0.669,0.0
2666,2021-05-09 02:00:00,0.432,3.948,45.37,0.006,623.207,0.0,0.0,0.0,0,0,-,0.35,3.676,223.553,0.669,0.0
2667,2021-05-09 03:00:00,0.648,3.903,46.19,0.576,623.223,0.0,0.0,0.0,0,0,-,0.35,3.73,223.884,0.67,0.0
2668,2021-05-09 04:00:00,0.862,3.576,42.99,0.456,623.31,0.0,0.0,0.0,0,0,-,0.35,3.393,219.867,0.661,0.0
2669,2021-05-09 05:00:00,1.064,3.076,48.3,2.514,623.543,0.0,0.0,0.0,0,0,-,0.35,3.679,220.882,0.669,0.0
2670,2021-05-09 06:00:00,1.227,2.704,49.36,3.547,624.047,25.16,0.0,25.16,0,0,-,0.35,3.662,219.589,0.669,0.0
