time,temp,RH,wind,SW_global,ppt,press,SW_direct,SW_diffuse
2021-05-15 15:00:00,7.461,15.205,3.597,682.55,0,620.571,682.55,0
2021-05-15 16:00:00,7.323,18.752,4.728,292.275,0,620.52,292.275,0
2021-05-15 17:00:00,7.133,17.062,3.142,349.7,0,620.549,349.7,0
2021-05-15 18:00:00,6.839,15.872,2.272,78.727,0,620.806,78.727,0
2021-05-15 19:00:00,6.187,17.185,2.474,4.285,0,621.336,4.285,0
2021-05-15 20:00:00,5.563,18.09,2.344,0.0,0,622.032,0.0,0
2021-05-15 21:00:00,4.803,20.202,2.462,0.0,0,622.77,0.0,0
2021-05-15 22:00:00,4.157,23.945,2.09,0.0,0,623.252,0.0,0
2021-05-15 23:00:00,3.438,28.1,1.569,0.0,0,623.392,0.0,0
2021-05-16 00:00:00,2.552,33.58,0.67,0.0,0,623.509,0.0,0
2021-05-16 01:00:00,2.16,36.855,0.581,0.0,0,623.62,0.0,0
2021-05-16 02:00:00,1.942,39.288,0.892,0.0,0,623.768,0.0,0
2021-05-16 03:00:00,1.969,38.195,1.668,0.0,0,623.992,0.0,0
2021-05-16 04:00:00,1.557,42.302,1.205,0.0,0,624.245,0.0,0
2021-05-16 05:00:00,0.955,44.82,1.102,6.706,0,624.61,6.706,0
2021-05-16 06:00:00,1.014,45.845,0.624,140.952,0,625.03,140.952,0
2021-05-16 07:00:00,0.71,47.712,0.61,362.5,0,625.46,362.5,0
2021-05-16 08:00:00,2.738,37.525,1.449,587.375,0,625.662,587.375,0
2021-05-16 09:00:00,3.766,30.965,4.732,620.875,0,625.686,620.875,0
2021-05-16 10:00:00,4.794,28.405,5.588,988.25,0,625.434,988.25,0
2021-05-16 11:00:00,6.02,25.035,4.802,1175.5,0,625.088,1175.5,0
2021-05-16 12:00:00,6.831,20.688,3.426,1128.75,0,624.808,1128.75,0
2021-05-16 13:00:00,7.551,19.788,3.61,1039.25,0,624.419,1039.25,0
2021-05-16 14:00:00,7.82,22.785,3.54,982.275,0,624.019,982.275,0
2021-05-16 15:00:00,7.856,21.288,3.004,555.575,0,623.716,555.575,0
2021-05-16 16:00:00,8.395,20.858,3.423,489.925,0,623.596,489.925,0
2021-05-16 17:00:00,8.622,18.285,2.937,337.0,0,623.471,337.0,0
2021-05-16 18:00:00,7.9,16.787,4.408,94.547,0,623.503,94.547,0
2021-05-16 19:00:00,7.32,19.13,4.268,5.835,0,623.815,5.835,0
2021-05-16 20:00:00,6.765,22.928,2.722,0.0,0,624.406,0.0,0
2021-05-16 21:00:00,5.742,28.065,2.962,0.0,0,625.064,0.0,0
2021-05-16 22:00:00,4.989,32.44,2.101,0.0,0,625.399,0.0,0
2021-05-16 23:00:00,4.498,34.87,2.482,0.0,0,625.463,0.0,0
2021-05-17 00:00:00,3.973,36.975,0.699,0.0,0,625.384,0.0,0
2021-05-17 01:00:00,3.83,37.52,0.985,0.0,0,625.248,0.0,0
2021-05-17 02:00:00,3.498,39.562,1.282,0.0,0,625.211,0.0,0
2021-05-17 03:00:00,3.083,41.588,1.25,0.0,0,625.227,0.0,0
2021-05-17 04:00:00,2.797,43.328,0.685,0.0,0,625.271,0.0,0
2021-05-17 05:00:00,2.673,44.323,0.797,6.515,0,625.506,6.515,0
2021-05-17 06:00:00,2.717,44.515,0.886,72.845,0,625.885,72.845,0
2021-05-17 07:00:00,3.327,38.968,1.642,237.3,0,626.194,237.3,0
2021-05-17 08:00:00,4.215,34.445,1.408,568.45,0,626.347,568.45,0
2021-05-17 09:00:00,4.993,28.99,2.523,560.925,0,626.406,560.925,0
2021-05-17 10:00:00,5.677,27.548,3.087,834.3,0,626.348,834.3,0
2021-05-17 11:00:00,6.451,26.057,3.577,949.025,0,626.02,949.025,0
2021-05-17 12:00:00,7.691,22.82,5.12,849.725,0,625.343,849.725,0
2021-05-17 13:00:00,8.52,19.7,5.155,966.0,0,624.791,966.0,0
2021-05-17 14:00:00,8.533,22.212,5.559,700.5,0,624.816,700.5,0
2021-05-17 15:00:00,8.283,21.07,3.968,901.5,0,624.589,901.5,0
2021-05-17 16:00:00,8.915,20.325,2.691,553.875,0,624.102,553.875,0
2021-05-17 17:00:00,8.392,21.07,4.92,230.0,0,624.3,230.0,0
2021-05-17 18:00:00,7.889,22.578,2.744,71.708,0,624.55,71.708,0
2021-05-17 19:00:00,6.772,22.322,5.147,4.158,0,624.833,4.158,0
2021-05-17 20:00:00,6.25,24.652,4.106,0.0,0,625.266,0.0,0
2021-05-17 21:00:00,5.85,25.37,3.046,0.0,0,625.667,0.0,0
2021-05-17 22:00:00,5.396,26.665,3.499,0.0,0,625.976,0.0,0
2021-05-17 23:00:00,4.524,29.538,5.073,0.0,0,626.088,0.0,0
2021-05-18 00:00:00,4.062,29.28,4.591,0.0,0,626.042,0.0,0
2021-05-18 01:00:00,3.479,29.435,5.006,0.0,0,625.999,0.0,0
2021-05-18 02:00:00,3.128,30.917,2.493,0.0,0,626.032,0.0,0
2021-05-18 03:00:00,2.55,32.38,2.755,0.0,0,626.009,0.0,0
2021-05-18 04:00:00,2.01,33.225,3.623,0.0,0,625.914,0.0,0
2021-05-18 05:00:00,1.852,33.668,2.606,4.13,0,626.006,4.13,0
2021-05-18 06:00:00,1.903,33.348,1.931,135.01,0,626.302,135.01,0
2021-05-18 07:00:00,2.789,32.05,1.699,371.85,0,626.509,371.85,0
2021-05-18 08:00:00,3.778,34.162,2.127,607.775,0,626.732,607.775,0
2021-05-18 09:00:00,5.079,30.398,1.991,837.05,0,626.653,837.05,0
2021-05-18 10:00:00,6.205,23.348,3.518,1013.5,0,626.347,1013.5,0
2021-05-18 11:00:00,7.28,21.692,3.022,1140.5,0,625.848,1140.5,0
2021-05-18 12:00:00,8.241,16.78,4.531,1173.75,0,625.194,1173.75,0
2021-05-18 13:00:00,9.378,15.835,3.598,1039.75,0,624.414,1039.75,0
2021-05-18 14:00:00,10.282,15.165,3.9,970.0,0,623.763,970.0,0
2021-05-18 15:00:00,10.952,15.267,4.538,834.275,0,623.142,834.275,0
2021-05-18 16:00:00,11.0,14.742,5.199,627.9,0,622.896,627.9,0
2021-05-18 17:00:00,10.888,14.47,4.868,404.675,0,622.847,404.675,0
2021-05-18 18:00:00,9.663,13.59,3.925,61.342,0,622.905,61.342,0
2021-05-18 19:00:00,8.795,17.412,3.847,3.044,0,623.257,3.044,0
2021-05-18 20:00:00,8.035,18.528,3.552,0.0,0,623.581,0.0,0
2021-05-18 21:00:00,7.227,21.48,3.652,0.0,0,623.868,0.0,0
2021-05-18 22:00:00,6.555,23.332,4.034,0.0,0,623.906,0.0,0
2021-05-18 23:00:00,6.25,22.69,2.681,0.0,0,623.72,0.0,0
2021-05-19 00:00:00,5.731,24.342,2.458,0.0,0,623.58,0.0,0
2021-05-19 01:00:00,5.085,26.228,1.785,0.0,0,623.283,0.0,0
2021-05-19 02:00:00,4.872,26.35,1.864,0.0,0,622.989,0.0,0
2021-05-19 03:00:00,4.25,27.94,2.296,0.0,0,622.768,0.0,0
2021-05-19 04:00:00,4.052,29.088,1.7,0.0,0,622.777,0.0,0
2021-05-19 05:00:00,3.724,29.815,2.226,5.53,0,622.816,5.53,0
2021-05-19 06:00:00,3.755,30.632,0.535,82.638,0,623.16,82.638,0
2021-05-19 07:00:00,4.668,29.405,0.306,257.725,0,623.419,257.725,0
2021-05-19 08:00:00,5.97,27.702,1.483,511.525,0,623.445,511.525,0
2021-05-19 09:00:00,5.937,28.258,1.807,776.65,0,623.228,776.65,0
2021-05-19 10:00:00,7.01,26.542,2.38,917.25,0,622.725,917.25,0
2021-05-19 11:00:00,7.822,25.808,2.967,782.45,0,622.434,782.45,0
2021-05-19 12:00:00,8.593,24.815,3.55,708.75,0,621.585,708.75,0
2021-05-19 13:00:00,9.348,21.768,4.632,554.6,0,620.968,554.6,0
2021-05-19 14:00:00,9.388,22.378,3.856,527.75,0,620.466,527.75,0
2021-05-19 15:00:00,9.585,23.585,3.909,407.675,0,619.916,407.675,0
2021-05-19 16:00:00,9.538,25.752,3.645,284.9,0,619.746,284.9,0
2021-05-19 17:00:00,8.915,28.55,4.441,173.775,0,619.781,173.775,0
2021-05-19 18:00:00,8.36,30.725,4.488,64.315,0,620.07,64.315,0
2021-05-19 19:00:00,7.868,32.018,5.355,3.726,0,620.472,3.726,0
2021-05-19 20:00:00,7.05,36.998,4.878,0.0,0,620.847,0.0,0
2021-05-19 21:00:00,5.018,54.11,3.592,0.0,0,621.35,0.0,0
2021-05-19 22:00:00,4.14,58.94,3.734,0.0,0,621.108,0.0,0
2021-05-19 23:00:00,4.636,55.202,3.086,0.0,0,620.792,0.0,0
2021-05-20 00:00:00,3.567,67.748,1.813,0.0,0,620.767,0.0,0
2021-05-20 01:00:00,3.041,68.848,0.86,0.0,0,620.679,0.0,0
2021-05-20 02:00:00,3.045,64.595,1.219,0.0,0,620.347,0.0,0
2021-05-20 03:00:00,2.945,64.57,1.851,0.0,0,620.537,0.0,0
2021-05-20 04:00:00,1.727,74.475,1.4,0.0,0,620.76,0.0,0
2021-05-20 05:00:00,1.453,77.75,1.714,3.476,0,620.742,3.476,0
2021-05-20 06:00:00,0.851,88.225,0.372,52.145,0,620.863,52.145,0
2021-05-20 07:00:00,1.564,79.082,0.674,348.175,0,620.882,348.175,0
2021-05-20 08:00:00,3.024,69.825,1.412,654.4,0,620.935,654.4,0
2021-05-20 09:00:00,4.067,60.995,2.539,769.2,0,620.659,769.2,0
2021-05-20 10:00:00,5.723,50.052,3.764,956.975,0,620.376,956.975,0
2021-05-20 11:00:00,6.64,41.955,3.852,765.925,0,620.143,765.925,0
2021-05-20 12:00:00,7.956,32.61,4.516,528.7,0,619.696,528.7,0
2021-05-20 13:00:00,9.31,22.585,5.066,970.075,0,619.177,970.075,0
2021-05-20 14:00:00,10.095,17.765,5.538,1011.5,0,618.398,1011.5,0
2021-05-20 15:00:00,11.055,14.645,4.742,763.75,0,618.1,763.75,0
2021-05-20 16:00:00,11.315,11.468,2.797,642.475,0,618.119,642.475,0
2021-05-20 17:00:00,11.145,8.985,3.777,405.575,0,618.14,405.575,0
2021-05-20 18:00:00,10.215,8.362,3.275,58.77,0,618.476,58.77,0
2021-05-20 19:00:00,9.315,9.228,2.52,3.261,0,619.046,3.261,0
2021-05-20 20:00:00,8.81,11.275,1.984,0.0,0,619.568,0.0,0
2021-05-20 21:00:00,8.193,14.57,3.869,0.0,0,620.038,0.0,0
2021-05-20 22:00:00,7.595,15.71,3.277,0.0,0,620.219,0.0,0
2021-05-20 23:00:00,7.406,16.215,1.223,0.0,0,620.162,0.0,0
2021-05-21 00:00:00,6.822,19.057,2.887,0.0,0,620.094,0.0,0
2021-05-21 01:00:00,6.04,23.49,3.466,0.0,0,620.101,0.0,0
2021-05-21 02:00:00,5.308,31.475,2.957,0.0,0,620.278,0.0,0
2021-05-21 03:00:00,4.007,40.962,2.908,0.0,0,620.183,0.0,0
2021-05-21 04:00:00,4.536,36.45,2.056,0.0,0,619.97,0.0,0
2021-05-21 05:00:00,3.985,41.658,3.954,8.491,0,619.74,8.491,0
2021-05-21 06:00:00,4.145,38.922,1.812,70.982,0,620.006,70.982,0
2021-05-21 07:00:00,4.19,38.408,1.859,130.35,0,620.275,130.35,0
2021-05-21 08:00:00,4.553,36.995,1.606,276.875,0,620.734,276.875,0
2021-05-21 09:00:00,5.227,30.518,2.344,549.275,0,620.801,549.275,0
2021-05-21 10:00:00,6.253,26.475,4.006,881.775,0,620.694,881.775,0
2021-05-21 11:00:00,7.294,21.478,3.234,923.05,0,620.422,923.05,0
2021-05-21 12:00:00,7.938,18.548,3.14,699.8,0,619.858,699.8,0
2021-05-21 13:00:00,9.158,13.805,4.035,728.45,0,619.446,728.45,0
2021-05-21 14:00:00,9.56,13.02,4.458,843.45,0,619.736,843.45,0
2021-05-21 15:00:00,9.522,13.105,4.812,554.425,0,619.778,554.425,0
2021-05-21 16:00:00,9.425,13.282,4.094,637.1,0,620.047,637.1,0
2021-05-21 17:00:00,9.015,15.032,3.179,296.3,0,620.346,296.3,0
2021-05-21 18:00:00,8.276,17.803,2.448,55.692,0,620.603,55.692,0
2021-05-21 19:00:00,7.196,23.412,2.845,4.85,0,621.217,4.85,0
2021-05-21 20:00:00,6.249,25.948,3.208,0.0,0,621.774,0.0,0
2021-05-21 21:00:00,5.906,26.935,2.255,0.0,0,622.185,0.0,0
2021-05-21 22:00:00,5.222,32.482,1.572,0.0,0,622.594,0.0,0
2021-05-21 23:00:00,3.981,44.83,2.092,0.0,0,622.853,0.0,0
2021-05-22 00:00:00,2.995,54.73,2.996,0.0,0,623.085,0.0,0
2021-05-22 01:00:00,1.148,71.052,2.09,0.0,0,623.198,0.0,0
2021-05-22 02:00:00,0.66,70.012,1.988,0.0,0,623.162,0.0,0
2021-05-22 03:00:00,-0.141,80.89,1.74,0.0,0,623.246,0.0,0
2021-05-22 04:00:00,-1.695,94.725,1.137,0.0,0,623.673,0.0,0
2021-05-22 05:00:00,-1.786,95.175,0.742,5.198,0,623.827,5.198,0
2021-05-22 06:00:00,-1.293,93.0,0.722,91.64,0,623.95,91.64,0
2021-05-22 07:00:00,-0.729,87.9,0.614,343.375,0,624.28,343.375,0
2021-05-22 08:00:00,0.224,83.35,1.141,697.425,0,624.451,697.425,0
2021-05-22 09:00:00,1.584,76.5,1.389,345.9,0,624.458,345.9,0
2021-05-22 10:00:00,1.956,55.398,2.853,805.075,0,624.407,805.075,0
2021-05-22 11:00:00,3.939,45.615,3.314,696.5,0,624.329,696.5,0
2021-05-22 12:00:00,6.094,30.842,2.573,1156.25,0,624.017,1156.25,0
2021-05-22 13:00:00,7.092,22.935,2.352,1024.65,0,623.447,1024.65,0
2021-05-22 14:00:00,8.07,21.468,3.174,575.2,0,622.914,575.2,0
2021-05-22 15:00:00,8.245,19.882,4.074,262.925,0,622.572,262.925,0
2021-05-22 16:00:00,8.55,19.248,4.306,247.9,0,622.23,247.9,0
2021-05-22 17:00:00,8.422,19.362,5.47,339.15,0,622.064,339.15,0
2021-05-22 18:00:00,7.324,19.772,4.928,65.89,0,622.148,65.89,0
2021-05-22 19:00:00,6.379,24.78,5.241,4.381,0,621.978,4.381,0
2021-05-22 20:00:00,5.62,28.298,5.434,0.0,0,622.208,0.0,0
2021-05-22 21:00:00,5.368,28.64,4.443,0.0,0,622.695,0.0,0
2021-05-22 22:00:00,4.849,30.145,4.978,0.0,0,622.959,0.0,0
2021-05-22 23:00:00,4.342,33.265,5.583,0.0,0,623.129,0.0,0
2021-05-23 00:00:00,3.98,34.3,5.271,0.0,0,623.081,0.0,0
2021-05-23 01:00:00,3.951,33.302,4.122,0.0,0,623.11,0.0,0
2021-05-23 02:00:00,3.253,35.198,3.443,0.0,0,623.195,0.0,0
2021-05-23 03:00:00,2.968,34.47,4.058,0.0,0,623.129,0.0,0
2021-05-23 04:00:00,2.662,34.46,3.704,0.0,0,623.161,0.0,0
2021-05-23 05:00:00,2.525,34.515,3.19,8.991,0,623.53,8.991,0
2021-05-23 06:00:00,2.762,33.485,1.999,141.275,0,624.144,141.275,0
2021-05-23 07:00:00,3.304,31.875,2.502,371.45,0,624.626,371.45,0
2021-05-23 08:00:00,5.062,26.472,1.752,579.925,0,624.674,579.925,0
2021-05-23 09:00:00,6.195,18.373,2.752,769.225,0,624.614,769.225,0
2021-05-23 10:00:00,6.915,14.0,2.455,884.1,0,624.318,884.1,0
2021-05-23 11:00:00,8.683,12.215,2.491,895.25,0,623.657,895.25,0
2021-05-23 12:00:00,9.445,11.708,2.591,763.525,0,622.852,763.525,0
2021-05-23 13:00:00,9.848,11.395,3.104,606.225,0,622.146,606.225,0
2021-05-23 14:00:00,10.278,13.492,3.381,464.325,0,621.514,464.325,0
2021-05-23 15:00:00,10.355,15.055,3.227,423.4,0,621.153,423.4,0
2021-05-23 16:00:00,9.875,18.258,2.621,295.35,0,620.957,295.35,0
2021-05-23 17:00:00,8.952,22.48,4.024,115.85,0,620.971,115.85,0
2021-05-23 18:00:00,7.196,35.032,5.496,50.342,0,621.723,50.342,0
2021-05-23 19:00:00,6.008,40.625,3.586,3.585,0,622.514,3.585,0
2021-05-23 20:00:00,3.506,64.505,4.174,0.0,0,623.138,0.0,0
2021-05-23 21:00:00,1.396,86.925,0.608,0.0,0,623.726,0.0,0
2021-05-23 22:00:00,0.8,92.575,1.193,0.0,0,623.76,0.0,0
2021-05-23 23:00:00,0.672,93.725,1.218,0.0,0,623.617,0.0,0
2021-05-24 00:00:00,0.436,95.45,1.78,0.0,0,623.394,0.0,0
2021-05-24 01:00:00,0.39,95.95,1.088,0.0,0,623.122,0.0,0
2021-05-24 02:00:00,0.215,96.2,1.716,0.0,0,622.829,0.0,0
2021-05-24 03:00:00,-0.311,96.15,2.004,0.0,0,622.861,0.0,0
2021-05-24 04:00:00,-0.571,96.875,1.428,0.0,0,623.227,0.0,0
2021-05-24 05:00:00,-1.094,97.3,1.944,0.375,0,623.728,0.375,0
2021-05-24 06:00:00,-1.396,97.375,1.715,12.222,0,624.281,12.222,0
2021-05-24 07:00:00,-1.617,97.025,1.334,109.515,0,624.7,109.515,0
2021-05-24 08:00:00,-1.337,96.9,1.024,253.975,0,625.044,253.975,0
2021-05-24 09:00:00,-0.896,96.5,0.825,528.65,0,625.388,528.65,0
2021-05-24 10:00:00,-0.136,91.025,1.014,958.9,0,625.436,958.9,0
2021-05-24 11:00:00,2.29,70.552,0.692,956.075,0,625.016,956.075,0
2021-05-24 12:00:00,4.441,58.183,1.561,1114.0,0,624.446,1114.0,0
2021-05-24 13:00:00,5.92,47.765,2.118,1141.5,0,623.801,1141.5,0
2021-05-24 14:00:00,6.322,47.675,2.577,635.725,0,623.192,635.725,0
2021-05-24 15:00:00,6.005,44.012,3.03,528.55,0,622.816,528.55,0
2021-05-24 16:00:00,6.14,39.425,2.765,507.35,0,622.608,507.35,0
2021-05-24 17:00:00,7.28,32.382,2.046,406.35,0,622.085,406.35,0
2021-05-24 18:00:00,6.715,35.25,1.672,75.532,0,621.972,75.532,0
2021-05-24 19:00:00,5.956,37.692,2.842,12.018,0,621.936,12.018,0
2021-05-24 20:00:00,5.478,39.008,3.463,0.0,0,622.094,0.0,0
2021-05-24 21:00:00,5.343,39.948,1.928,0.0,0,622.398,0.0,0
2021-05-24 22:00:00,4.569,40.625,3.614,0.0,0,622.819,0.0,0
2021-05-24 23:00:00,2.649,55.575,3.378,0.0,0,623.322,0.0,0
2021-05-25 00:00:00,1.836,59.822,1.902,0.0,0,623.346,0.0,0
2021-05-25 01:00:00,1.738,58.918,1.146,0.0,0,623.152,0.0,0
2021-05-25 02:00:00,1.992,56.495,1.607,0.0,0,623.233,0.0,0
2021-05-25 03:00:00,-0.991,85.625,1.593,0.0,0,623.45,0.0,0
2021-05-25 04:00:00,-1.468,85.765,1.777,0.0,0,623.538,0.0,0
2021-05-25 05:00:00,-1.404,78.49,0.544,4.966,0,623.765,4.966,0
2021-05-25 06:00:00,-1.424,86.925,1.584,79.832,0,624.064,79.832,0
2021-05-25 07:00:00,-0.707,79.192,1.236,201.742,0,624.274,201.742,0
2021-05-25 08:00:00,-0.242,82.648,2.206,612.875,0,624.422,612.875,0
2021-05-25 09:00:00,1.369,68.86,2.07,830.875,0,624.387,830.875,0
2021-05-25 10:00:00,3.087,50.89,2.446,1019.5,0,624.185,1019.5,0
2021-05-25 11:00:00,4.419,38.955,2.781,1125.5,0,623.833,1125.5,0
2021-05-25 12:00:00,5.731,32.545,2.525,1129.25,0,623.31,1129.25,0
2021-05-25 13:00:00,6.883,23.642,4.102,968.0,0,622.704,968.0,0
2021-05-25 14:00:00,7.849,22.158,3.175,868.7,0,622.387,868.7,0
2021-05-25 15:00:00,7.451,21.355,3.492,586.025,0,621.956,586.025,0
2021-05-25 16:00:00,7.797,21.902,4.602,587.6,0,621.652,587.6,0
2021-05-25 17:00:00,7.668,21.553,5.198,310.375,0,621.53,310.375,0
2021-05-25 18:00:00,7.5,21.03,3.538,87.71,0,621.644,87.71,0
2021-05-25 19:00:00,7.06,18.752,3.4,4.595,0,621.937,4.595,0
2021-05-25 20:00:00,5.974,22.322,3.797,0.0,0,622.406,0.0,0
2021-05-25 21:00:00,5.187,24.565,3.523,0.0,0,622.894,0.0,0
2021-05-25 22:00:00,4.539,25.955,5.224,0.0,0,623.146,0.0,0
2021-05-25 23:00:00,4.097,27.08,5.371,0.0,0,623.264,0.0,0
2021-05-26 00:00:00,3.692,30.402,2.594,0.0,0,623.243,0.0,0
2021-05-26 01:00:00,3.403,29.498,2.859,0.0,0,623.038,0.0,0
2021-05-26 02:00:00,3.324,33.232,1.919,0.0,0,623.024,0.0,0
2021-05-26 03:00:00,2.994,33.15,1.213,0.0,0,623.123,0.0,0
2021-05-26 04:00:00,2.611,36.342,1.285,0.0,0,623.433,0.0,0
2021-05-26 05:00:00,0.984,57.165,3.492,14.052,0,624.212,14.052,0
2021-05-26 06:00:00,-0.523,68.36,2.054,56.438,0,624.875,56.438,0
2021-05-26 07:00:00,0.112,67.96,0.981,330.225,0,624.953,330.225,0
2021-05-26 08:00:00,1.249,61.185,2.263,612.125,0,624.974,612.125,0
2021-05-26 09:00:00,2.812,52.65,1.962,828.75,0,624.864,828.75,0
2021-05-26 10:00:00,4.231,42.51,2.969,1027.5,0,624.624,1027.5,0
2021-05-26 11:00:00,5.968,29.335,2.249,1168.25,0,624.422,1168.25,0
2021-05-26 12:00:00,6.853,23.008,3.173,1253.0,0,624.036,1253.0,0
2021-05-26 13:00:00,7.48,22.345,3.488,1140.0,0,623.687,1140.0,0
2021-05-26 14:00:00,8.458,18.965,2.225,855.275,0,623.286,855.275,0
2021-05-26 15:00:00,8.892,17.305,3.798,610.725,0,622.902,610.725,0
2021-05-26 16:00:00,8.6,15.318,3.35,254.225,0,622.761,254.225,0
2021-05-26 17:00:00,7.992,20.135,3.635,419.2,0,622.88,419.2,0
2021-05-26 18:00:00,7.733,23.322,1.968,77.368,0,623.125,77.368,0
2021-05-26 19:00:00,7.323,25.89,2.671,5.197,0,623.331,5.197,0
2021-05-26 20:00:00,6.726,28.285,3.46,0.0,0,623.641,0.0,0
2021-05-26 21:00:00,6.093,29.835,4.381,0.0,0,624.062,0.0,0
2021-05-26 22:00:00,5.517,30.705,3.97,0.0,0,624.3,0.0,0
2021-05-26 23:00:00,4.984,31.095,2.75,0.0,0,624.328,0.0,0
2021-05-27 00:00:00,4.603,31.56,2.809,0.0,0,624.237,0.0,0
2021-05-27 01:00:00,4.231,32.565,3.068,0.0,0,624.179,0.0,0
2021-05-27 02:00:00,3.712,33.105,3.382,0.0,0,624.156,0.0,0
2021-05-27 03:00:00,3.465,33.155,3.884,0.0,0,624.179,0.0,0
2021-05-27 04:00:00,3.204,34.16,3.702,0.0,0,624.264,0.0,0
2021-05-27 05:00:00,2.833,34.682,3.738,5.586,0,624.504,5.586,0
2021-05-27 06:00:00,2.756,35.19,2.685,146.47,0,624.9,146.47,0
2021-05-27 07:00:00,4.074,32.5,1.539,384.225,0,625.239,384.225,0
2021-05-27 08:00:00,5.496,30.123,1.485,614.975,0,625.428,614.975,0
2021-05-27 09:00:00,6.793,27.0,1.654,829.0,0,625.464,829.0,0
2021-05-27 10:00:00,7.913,20.87,2.279,998.0,0,625.378,998.0,0
2021-05-27 11:00:00,8.788,17.835,3.49,1112.75,0,625.163,1112.75,0
2021-05-27 12:00:00,10.055,14.152,2.656,1153.25,0,624.794,1153.25,0
2021-05-27 13:00:00,11.052,11.18,2.746,1127.25,0,624.358,1127.25,0
2021-05-27 14:00:00,12.088,10.13,4.064,1024.0,0,624.034,1024.0,0
2021-05-27 15:00:00,12.683,10.268,3.814,864.375,0,623.784,864.375,0
2021-05-27 16:00:00,13.175,10.505,4.002,655.95,0,623.711,655.95,0
2021-05-27 17:00:00,13.152,10.26,4.247,417.2,0,623.764,417.2,0
2021-05-27 18:00:00,12.582,10.628,3.253,71.362,0,623.897,71.362,0
2021-05-27 19:00:00,11.4,11.8,3.249,4.237,0,624.154,4.237,0
2021-05-27 20:00:00,10.288,12.675,4.662,0.0,0,624.55,0.0,0
2021-05-27 21:00:00,9.64,11.798,3.026,0.0,0,625.159,0.0,0
2021-05-27 22:00:00,8.792,13.022,3.586,0.0,0,625.619,0.0,0
2021-05-27 23:00:00,7.96,14.46,3.39,0.0,0,625.821,0.0,0
2021-05-28 00:00:00,7.58,15.42,3.099,0.0,0,626.017,0.0,0
2021-05-28 01:00:00,6.538,18.088,3.531,0.0,0,625.986,0.0,0
2021-05-28 02:00:00,6.588,19.028,2.532,0.0,0,625.908,0.0,0
2021-05-28 03:00:00,6.224,20.082,2.374,0.0,0,625.971,0.0,0
2021-05-28 04:00:00,5.837,21.522,2.296,0.0,0,626.096,0.0,0
2021-05-28 05:00:00,5.534,21.875,2.042,5.212,0,626.282,5.212,0
2021-05-28 06:00:00,5.088,22.895,0.947,152.118,0,626.564,152.118,0
2021-05-28 07:00:00,5.656,22.612,1.14,390.05,0,626.863,390.05,0
2021-05-28 08:00:00,7.194,19.955,1.322,623.425,0,627.133,623.425,0
2021-05-28 09:00:00,8.301,18.975,2.156,834.85,0,627.148,834.85,0
2021-05-28 10:00:00,9.672,17.322,2.732,1004.75,0,626.99,1004.75,0
2021-05-28 11:00:00,10.965,15.122,2.146,1116.25,0,626.738,1116.25,0
2021-05-28 12:00:00,11.995,12.082,3.004,1162.25,0,626.212,1162.25,0
2021-05-28 13:00:00,13.075,11.682,3.443,1136.25,0,625.704,1136.25,0
2021-05-28 14:00:00,13.497,10.308,4.8,1029.75,0,625.146,1029.75,0
2021-05-28 15:00:00,13.998,8.236,5.178,850.275,0,624.763,850.275,0
2021-05-28 16:00:00,14.335,8.278,4.804,490.65,0,624.578,490.65,0
2021-05-28 17:00:00,14.317,8.063,4.168,361.1,0,624.544,361.1,0
2021-05-28 18:00:00,13.575,7.557,4.321,137.378,0,624.628,137.378,0
2021-05-28 19:00:00,12.488,10.657,3.609,14.03,0,624.857,14.03,0
2021-05-28 20:00:00,11.672,11.792,4.535,0.0,0,625.191,0.0,0
2021-05-28 21:00:00,10.848,13.92,3.369,0.0,0,625.695,0.0,0
2021-05-28 22:00:00,10.27,13.092,3.942,0.0,0,625.969,0.0,0
2021-05-28 23:00:00,9.775,14.152,3.633,0.0,0,625.992,0.0,0
2021-05-29 00:00:00,9.33,16.098,2.558,0.0,0,625.911,0.0,0
2021-05-29 01:00:00,8.402,18.518,2.846,0.0,0,625.746,0.0,0
2021-05-29 02:00:00,8.115,18.578,2.384,0.0,0,625.66,0.0,0
2021-05-29 03:00:00,7.618,19.25,2.641,0.0,0,625.728,0.0,0
2021-05-29 04:00:00,6.911,20.618,2.443,0.0,0,625.89,0.0,0
2021-05-29 05:00:00,6.532,21.398,2.642,5.743,0,626.174,5.743,0
2021-05-29 06:00:00,6.687,20.858,1.35,150.58,0,626.557,150.58,0
2021-05-29 07:00:00,7.381,20.155,1.266,389.3,0,626.859,389.3,0
2021-05-29 08:00:00,8.572,19.4,2.07,623.075,0,626.987,623.075,0
2021-05-29 09:00:00,9.79,17.635,1.879,833.825,0,626.97,833.825,0
2021-05-29 10:00:00,11.112,16.115,2.338,1001.75,0,626.729,1001.75,0
2021-05-29 11:00:00,12.612,14.128,2.588,1117.0,0,626.357,1117.0,0
2021-05-29 12:00:00,12.987,11.662,3.44,1167.0,0,625.756,1167.0,0
2021-05-29 13:00:00,13.785,11.202,4.368,1069.5,0,625.197,1069.5,0
2021-05-29 14:00:00,14.438,10.532,5.021,853.45,0,624.915,853.45,0
2021-05-29 15:00:00,14.532,10.005,4.703,691.75,0,624.672,691.75,0
2021-05-29 16:00:00,14.338,11.3,3.954,799.825,0,624.352,799.825,0
