,When,sea,T_a,RH,v_a,p_a,SW_global,SW_diffuse,SW_direct,Prec,missing_type,cld,DroneV,dia,h_s,a,vp_a,LW_in,e_a,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt
124,2021-01-19 07:15:00,0.618,-11.49,30.88,2.709,620.472,-2.387,0,0.0,0,-,0,,,,0.35,0.783,143.691,0.541,60,0,0,1,-227.299,0.0,-156.183,-71.116,0,0,0,0,0,0
125,2021-01-19 07:30:00,0.612,-11.4,30.65,2.363,620.58,0.688,0,0.688,0,-,0,,,,0.35,0.783,143.877,0.541,60,0,0,1,-217.107,0.447,-155.997,-61.557,0,0,0,0,0,0
126,2021-01-19 07:45:00,0.602,-11.63,30.82,3.153,620.687,7.661,0,7.661,0,-,0,,,,0.35,0.773,143.125,0.54,60,0,0,1,-235.579,4.98,-156.75,-83.809,0,0,0,0,0,0
127,2021-01-19 08:00:00,0.588,-11.71,30.48,3.226,620.795,25.22,0,25.22,0,-,0,,,,0.35,0.76,142.599,0.538,60,0,0,1,-227.237,16.393,-157.276,-86.354,0,0,0,0,0,0
128,2021-01-19 08:15:00,0.571,-11.67,32.07,3.423,620.906,109.7,0,109.7,0,-,0,,,,0.35,0.802,143.789,0.542,60,0,0,1,-176.111,71.305,-156.085,-91.331,0,0,0,0,0,0
129,2021-01-19 08:30:00,0.55,-11.42,31.49,3.385,621.018,150.6,0,150.6,0,-,0,,,,0.35,0.803,144.358,0.543,60,0,0,1,-146.024,97.89,-155.516,-88.398,0,0,0,0,0,0
130,2021-01-19 08:45:00,0.525,-11.22,33.67,3.159,621.13,194.6,0,194.6,0,-,0,,,,0.35,0.873,146.511,0.549,60,0,0,1,-107.94,126.49,-153.364,-81.066,0,0,0,0,0,0
131,2021-01-19 09:00:00,0.498,-10.86,33.34,2.61,621.242,239.4,0,239.4,0,-,0,,,,0.35,0.889,147.689,0.55,60,0,0,1,-61.416,155.61,-152.186,-64.84,0,0,0,0,0,0
132,2021-01-19 09:15:00,0.468,-10.9,33.04,3.559,621.321,285.5,0,285.5,0,-,0,,,,0.35,0.879,147.344,0.549,60,0,0,1,-55.709,185.575,-152.53,-88.753,0,0,0,0,0,0
133,2021-01-19 09:30:00,0.435,-10.84,32.64,3.28,621.401,331.9,0,331.9,0,-,0,,,,0.35,0.872,147.319,0.549,60,0,0,1,-18.177,215.735,-152.556,-81.356,0,0,0,0,0,0
134,2021-01-19 09:45:00,0.4,-9.77,31.27,0.923,621.48,377.6,0,377.6,0,-,0,,,,0.35,0.91,150.555,0.552,0,0,0,1,75.484,245.44,-149.319,-20.637,0,0,0,0,0,0
135,2021-01-19 10:00:00,0.363,-8.84,31.91,1.812,621.56,421.0,0,421.0,0,-,0,,,,0.35,0.999,154.67,0.559,0,0,0,1,91.785,273.65,-145.204,-36.661,0,0,0,0,0,0
136,2021-01-19 10:15:00,0.323,-9.04,32.33,2.357,621.55,464.0,0,464.0,0,-,0,,,,0.35,0.996,154.161,0.559,0,0,0,1,107.121,301.6,-145.713,-48.766,0,0,0,0,0,0
137,2021-01-19 10:30:00,0.282,-8.71,31.83,2.105,621.54,502.5,0,502.5,0,-,0,,,,0.35,1.007,155.134,0.559,0,0,0,1,139.923,326.625,-144.74,-41.962,0,0,0,0,0,0
138,2021-01-19 10:45:00,0.24,-8.51,32.62,2.495,621.53,538.5,0,538.5,0,-,0,,,,0.35,1.048,156.483,0.563,0,0,0,1,158.04,350.025,-143.391,-48.593,0,0,0,0,0,0
139,2021-01-19 11:00:00,0.196,-8.49,31.56,2.339,621.52,570.4,0,570.4,0,-,0,,,,0.35,1.015,155.827,0.56,0,0,0,1,181.265,370.76,-144.048,-45.447,0,0,0,0,0,0
140,2021-01-19 11:15:00,0.15,-8.13,29.78,1.946,621.28,599.8,0,599.8,0,-,0,,,,0.35,0.986,155.978,0.558,0,0,0,1,209.779,389.87,-143.897,-36.194,0,0,0,0,0,0
141,2021-01-19 11:30:00,0.104,-7.741,29.61,1.995,621.04,625.0,0,625.0,0,-,0,,,,0.35,1.01,157.414,0.559,0,0,0,1,228.474,406.25,-142.46,-35.316,0,0,0,0,0,0
142,2021-01-19 11:45:00,0.056,-7.556,28.48,2.6,620.8,647.7,0,647.7,0,-,0,,,,0.35,0.986,157.286,0.557,0,0,0,1,233.507,421.005,-142.589,-44.909,0,0,0,0,0,0
143,2021-01-19 12:00:00,0.008,-7.436,28.42,3.045,620.56,667.9,0,667.9,0,-,0,,,,0.35,0.993,157.722,0.558,0,0,0,1,240.243,434.135,-142.152,-51.74,0,0,0,0,0,0
144,2021-01-19 12:15:00,0.0,-7.63,27.36,2.917,620.303,686.3,0,686.3,0,-,0,,,,0.35,0.941,156.091,0.554,0,0,0,1,251.474,446.095,-143.784,-50.837,0,0,0,0,0,0
145,2021-01-19 12:30:00,0.0,-7.042,26.22,3.034,620.046,684.7,0,684.7,0,-,0,,,,0.35,0.944,157.496,0.554,0,0,0,1,253.895,445.055,-142.379,-48.781,0,0,0,0,0,0
146,2021-01-19 12:45:00,0.0,-7.093,27.15,3.024,619.79,684.9,0,684.9,0,-,0,,,,0.35,0.974,158.076,0.556,0,0,0,1,254.434,445.185,-141.799,-48.952,0,0,0,0,0,0
147,2021-01-19 13:00:00,0.0,-6.671,21.71,2.415,619.533,683.0,0,683.0,0,-,0,,,,0.35,0.805,154.763,0.541,0,0,0,1,262.087,443.95,-145.111,-36.752,0,0,0,0,0,0
148,2021-01-19 13:15:00,0.0,-6.421,23.32,2.167,619.36,676.3,0,676.3,0,-,0,,,,0.35,0.881,157.352,0.548,0,0,0,1,265.339,439.595,-142.523,-31.734,0,0,0,0,0,0
149,2021-01-19 13:30:00,0.0,-6.107,22.57,3.097,619.188,664.7,0,664.7,0,-,0,,,,0.35,0.873,157.874,0.547,0,0,0,1,246.932,432.055,-142.001,-43.123,0,0,0,0,0,0
150,2021-01-19 13:45:00,0.0,-6.202,22.26,4.083,619.015,648.2,0,648.2,0,-,0,,,,0.35,0.855,157.182,0.546,0,0,0,1,220.918,421.33,-142.692,-57.72,0,0,0,0,0,0
151,2021-01-19 14:00:00,0.0,-5.999,21.69,3.615,618.842,623.6,0,623.6,0,-,0,,,,0.35,0.846,157.41,0.545,0,0,0,1,213.458,405.34,-142.464,-49.417,0,0,0,0,0,0
152,2021-01-19 14:15:00,0.0,-5.848,21.47,3.127,618.797,604.2,0,604.2,0,-,0,,,,0.35,0.848,157.784,0.545,0,0,0,1,208.973,392.73,-142.09,-41.667,0,0,0,0,0,0
153,2021-01-19 14:30:00,0.0,-5.629,20.55,2.426,618.752,554.6,0,554.6,0,-,0,,,,0.35,0.825,157.673,0.543,0,0,0,1,187.175,360.49,-142.202,-31.114,0,0,0,0,0,0
154,2021-01-19 14:45:00,0.0,-4.941,20.65,2.73,618.707,538.3,0,538.3,0,-,0,,,,0.35,0.874,160.55,0.547,0,0,0,1,179.84,349.895,-139.324,-30.731,0,0,0,0,0,0
155,2021-01-19 15:00:00,0.0,-5.027,19.59,2.276,618.662,431.2,0,431.2,0,-,0,,,,0.35,0.823,159.001,0.543,0,0,0,1,113.342,280.28,-140.874,-26.064,0,0,0,0,0,0
156,2021-01-19 15:15:00,0.0,-5.29,20.07,4.127,618.622,247.7,0,247.7,0,-,0,,,,0.35,0.827,158.495,0.543,60,0,0,1,-30.106,161.005,-141.379,-49.731,0,0,0,0,0,0
157,2021-01-19 15:30:00,0.0,-5.216,19.03,5.332,618.581,114.9,0,114.9,0,-,0,,,,0.35,0.788,157.589,0.539,60,0,0,1,-130.949,74.685,-142.285,-63.349,0,0,0,0,0,0
158,2021-01-19 15:45:00,0.0,-5.165,19.31,5.31,618.54,115.7,0,115.7,0,-,0,,,,0.35,0.803,158.122,0.541,60,0,0,1,-129.014,75.205,-141.752,-62.466,0,0,0,0,0,0
159,2021-01-19 16:00:00,0.0,-5.015,19.94,3.276,618.499,123.4,0,123.4,0,-,0,,,,0.35,0.839,159.452,0.544,60,0,0,1,-97.63,80.21,-140.423,-37.417,0,0,0,0,0,0
160,2021-01-19 16:15:00,0.0,-4.895,20.45,2.611,618.434,209.2,0,209.2,0,-,0,,,,0.35,0.868,160.513,0.547,60,0,0,1,-32.486,135.98,-139.361,-29.105,0,0,0,0,0,0
161,2021-01-19 16:30:00,0.0,-5.638,20.84,4.968,618.369,222.5,0,222.5,0,-,0,,,,0.35,0.836,157.953,0.544,60,0,0,1,-61.074,144.625,-141.922,-63.778,0,0,0,0,0,0
162,2021-01-19 16:45:00,0.0,-5.741,20.67,3.945,618.305,128.7,0,128.7,0,-,0,,,,0.35,0.823,157.357,0.543,60,0,0,1,-110.427,83.655,-142.517,-51.564,0,0,0,0,0,0
163,2021-01-19 17:00:00,0.0,-5.818,19.83,4.147,618.24,36.03,0,36.03,0,-,0,,,,0.35,0.785,156.122,0.539,60,0,0,1,-175.259,23.42,-143.752,-54.926,0,0,0,0,0,0
164,2021-01-19 17:15:00,0.0,-5.86,19.15,4.693,618.344,20.65,0,20.65,0,-,0,,,,0.35,0.755,155.181,0.536,60,0,0,1,-193.888,13.422,-144.694,-62.617,0,0,0,0,0,0
165,2021-01-19 17:30:00,0.0,-5.992,20.21,3.036,618.448,7.473,0,7.473,0,-,0,,,,0.35,0.789,155.857,0.54,60,0,0,1,-180.588,4.857,-144.018,-41.428,0,0,0,0,0,0
166,2021-01-19 17:45:00,0.0,-6.118,20.04,2.972,618.553,0.061,0,0.061,0,-,0,,,,0.35,0.775,155.172,0.538,60,0,0,1,-186.077,0.04,-144.703,-41.414,0,0,0,0,0,0
167,2021-01-19 18:00:00,0.0,-6.317,20.49,1.301,618.657,-3.408,0,0.0,0,-,0,,,,0.35,0.78,154.879,0.539,60,0,0,1,-163.717,0.0,-144.995,-18.722,0,0,0,0,0,0
168,2021-01-19 18:15:00,0.0,-6.601,21.82,0.952,618.726,-4.238,0,0.0,0,-,0,,,,0.35,0.813,155.152,0.542,60,0,0,1,-159.04,0.0,-144.723,-14.317,0,0,0,0,0,0
169,2021-01-19 18:30:00,0.0,-6.905,20.6,1.014,618.795,-3.867,0,0.0,0,-,0,,,,0.35,0.75,152.694,0.536,60,0,0,1,-163.135,0.0,-147.181,-15.954,0,0,0,0,0,0
170,2021-01-19 18:45:00,0.0,-6.679,19.79,2.248,618.865,-3.93,0,0.0,0,-,0,,,,0.35,0.733,152.699,0.534,60,0,0,1,-181.391,0.0,-147.176,-34.215,0,0,0,0,0,0
171,2021-01-19 19:00:00,0.0,-6.488,17.55,1.711,618.934,-4.007,0,0.0,0,-,0,,,,0.35,0.66,150.833,0.526,60,0,0,1,-174.342,0.0,-149.042,-25.3,0,0,0,0,0,0
172,2021-01-19 19:15:00,0.0,-6.742,16.87,3.717,618.985,-3.53,0,0.0,0,-,0,,,,0.35,0.622,149.016,0.522,60,0,0,1,-207.977,0.0,-150.858,-57.118,0,0,0,0,0,0
173,2021-01-19 19:30:00,0.0,-6.789,21.83,3.104,619.036,-3.976,0,0.0,0,-,0,,,,0.35,0.802,154.42,0.541,60,0,0,1,-193.489,0.0,-145.454,-48.035,0,0,0,0,0,0
174,2021-01-19 19:45:00,0.0,-7.532,24.48,0.569,619.087,-3.499,0,0.0,0,-,0,,,,0.35,0.849,154.016,0.546,60,0,0,1,-155.628,0.0,-145.858,-9.77,0,0,0,0,0,0
175,2021-01-19 20:00:00,0.0,-7.724,24.53,0.784,619.138,-3.672,0,0.0,0,-,0,,,,0.35,0.838,153.305,0.545,60,0,0,1,-160.375,0.0,-146.57,-13.806,0,0,0,0,0,0
176,2021-01-19 20:15:00,0.0,-7.68,21.34,0.728,619.201,-3.573,0,0.0,0,-,0,,,,0.35,0.731,150.454,0.534,60,0,0,1,-162.169,0.0,-149.421,-12.748,0,0,0,0,0,0
177,2021-01-19 20:30:00,0.0,-7.763,19.45,3.671,619.264,-3.287,0,0.0,0,-,0,,,,0.35,0.662,148.158,0.527,60,0,0,1,-216.7,0.0,-151.717,-64.984,0,0,0,0,0,0
178,2021-01-19 20:45:00,0.0,-7.762,20.57,4.636,619.327,-3.169,0,0.0,0,-,0,,,,0.35,0.701,149.352,0.531,60,0,0,1,-232.587,0.0,-150.523,-82.064,0,0,0,0,0,0
179,2021-01-19 21:00:00,0.0,-7.955,21.4,4.966,619.39,-3.575,0,0.0,0,-,0,,,,0.35,0.718,149.456,0.533,60,0,0,1,-240.519,0.0,-150.419,-90.1,0,0,0,0,0,0
180,2021-01-19 21:15:00,0.0,-8.07,19.76,4.611,619.508,-3.263,0,0.0,0,-,0,,,,0.35,0.657,147.327,0.526,60,0,0,1,-237.432,0.0,-152.547,-84.885,0,0,0,0,0,0
181,2021-01-19 21:30:00,0.0,-8.26,20.87,2.79,619.627,-3.3,0,0.0,0,-,0,,,,0.35,0.684,147.759,0.529,60,0,0,1,-204.697,0.0,-152.116,-52.581,0,0,0,0,0,0
182,2021-01-19 21:45:00,0.0,-8.46,26.29,1.914,619.746,-3.447,0,0.0,0,-,0,,,,0.35,0.848,151.929,0.546,60,0,0,1,-184.897,0.0,-147.945,-36.952,0,0,0,0,0,0
183,2021-01-19 22:00:00,0.0,-8.61,21.76,2.848,619.864,-3.144,0,0.0,0,-,0,,,,0.35,0.694,147.309,0.53,60,0,0,1,-208.535,0.0,-152.565,-55.97,0,0,0,0,0,0
184,2021-01-19 22:15:00,0.0,-8.67,23.11,2.668,619.926,-2.925,0,0.0,0,-,0,,,,0.35,0.733,148.352,0.535,60,0,0,1,-204.326,0.0,-151.523,-52.803,0,0,0,0,0,0
185,2021-01-19 22:30:00,0.0,-8.82,22.4,2.842,619.987,-3.351,0,0.0,0,-,0,,,,0.35,0.702,147.122,0.531,60,0,0,1,-209.978,0.0,-152.753,-57.225,0,0,0,0,0,0
186,2021-01-19 22:45:00,0.0,-9.14,23.25,1.905,620.048,-3.554,0,0.0,0,-,0,,,,0.35,0.711,146.689,0.532,60,0,0,1,-192.939,0.0,-153.185,-39.754,0,0,0,0,0,0
187,2021-01-19 23:00:00,0.0,-9.32,22.99,2.413,620.109,-3.324,0,0.0,0,-,0,,,,0.35,0.693,145.773,0.531,60,0,0,1,-205.453,0.0,-154.101,-51.352,0,0,0,0,0,0
188,2021-01-19 23:15:00,0.0,-9.1,23.14,2.411,620.104,-3.384,0,0.0,0,-,0,,,,0.35,0.71,146.741,0.532,60,0,0,1,-203.231,0.0,-153.133,-50.098,0,0,0,0,0,0
189,2021-01-19 23:30:00,0.0,-9.37,23.84,3.071,620.098,-3.311,0,0.0,0,-,0,,,,0.35,0.716,146.342,0.533,60,0,0,1,-219.237,0.0,-153.533,-65.704,0,0,0,0,0,0
190,2021-01-19 23:45:00,0.0,-9.59,23.33,2.952,620.093,-3.394,0,0.0,0,-,0,,,,0.35,0.688,145.061,0.53,60,0,0,1,-219.454,0.0,-154.813,-64.641,0,0,0,0,0,0
191,2021-01-20 00:00:00,0.0,-9.8,22.66,3.098,620.087,-3.54,0,0.0,0,-,0,,,,0.35,0.658,143.674,0.527,60,0,0,1,-225.523,0.0,-156.201,-69.322,0,0,0,0,0,0
192,2021-01-20 00:15:00,0.0,-9.88,22.83,3.315,620.035,-4.298,0,0.0,0,-,0,,,,0.35,0.658,143.529,0.527,60,0,0,1,-231.123,0.0,-156.346,-74.777,0,0,0,0,0,0
193,2021-01-20 00:30:00,0.0,-9.9,23.01,4.152,619.982,-3.7,0,0.0,0,-,0,,,,0.35,0.663,143.615,0.527,60,0,0,1,-250.099,0.0,-156.259,-93.839,0,0,0,0,0,0
194,2021-01-20 00:45:00,0.0,-10.11,23.55,4.098,619.93,-3.496,0,0.0,0,-,0,,,,0.35,0.667,143.308,0.528,60,0,0,1,-251.142,0.0,-156.567,-94.576,0,0,0,0,0,0
195,2021-01-20 01:00:00,0.0,-10.23,25.01,4.107,619.877,-4.185,0,0.0,0,-,0,,,,0.35,0.702,144.094,0.532,60,0,0,1,-251.681,0.0,-155.781,-95.9,0,0,0,0,0,0
196,2021-01-20 01:15:00,0.0,-10.42,25.24,3.406,619.853,-3.79,0,0.0,0,-,0,,,,0.35,0.697,143.57,0.531,60,0,0,1,-237.31,0.0,-156.304,-81.005,0,0,0,0,0,0
197,2021-01-20 01:30:00,0.0,-10.74,27.19,3.885,619.829,-3.622,0,0.0,0,-,0,,,,0.35,0.732,143.899,0.535,60,0,0,1,-251.207,0.0,-155.976,-95.231,0,0,0,0,0,0
198,2021-01-20 01:45:00,0.0,-10.89,26.65,2.834,619.805,-3.65,0,0.0,0,-,0,,,,0.35,0.709,142.926,0.533,60,0,0,1,-227.385,0.0,-156.948,-70.436,0,0,0,0,0,0
199,2021-01-20 02:00:00,0.006,-10.98,27.4,3.834,619.781,-3.696,0,0.0,0,-,0,,,,0.35,0.724,143.157,0.534,60,0,0,1,-252.792,0.0,-156.718,-96.074,0,0,0,0,0,0
200,2021-01-20 02:15:00,0.055,-11.07,27.54,3.099,619.77,-3.168,0,0.0,0,-,0,,,,0.35,0.722,142.924,0.534,60,0,0,1,-235.241,0.0,-156.95,-78.291,0,0,0,0,0,0
201,2021-01-20 02:30:00,0.102,-11.12,27.92,3.572,619.759,-3.163,0,0.0,0,-,0,,,,0.35,0.729,143.017,0.535,60,0,0,1,-247.504,0.0,-156.857,-90.647,0,0,0,0,0,0
202,2021-01-20 02:45:00,0.149,-11.09,28.24,2.89,619.748,-3.345,0,0.0,0,-,0,,,,0.35,0.74,143.363,0.536,60,0,0,1,-229.652,0.0,-156.512,-73.14,0,0,0,0,0,0
203,2021-01-20 03:00:00,0.195,-11.21,29.33,2.916,619.737,-3.274,0,0.0,0,-,0,,,,0.35,0.761,143.688,0.538,60,0,0,1,-230.782,0.0,-156.186,-74.596,0,0,0,0,0,0
204,2021-01-20 03:15:00,0.239,-11.18,28.75,2.771,619.674,-3.068,0,0.0,0,-,0,,,,0.35,0.748,143.392,0.537,60,0,0,1,-227.172,0.0,-156.483,-70.69,0,0,0,0,0,0
205,2021-01-20 03:30:00,0.282,-11.42,28.67,2.457,619.61,-3.195,0,0.0,0,-,0,,,,0.35,0.731,142.436,0.535,60,0,0,1,-221.456,0.0,-157.438,-64.018,0,0,0,0,0,0
206,2021-01-20 03:45:00,0.323,-11.51,29.29,2.852,619.547,-3.241,0,0.0,0,-,0,,,,0.35,0.742,142.536,0.536,60,0,0,1,-232.227,0.0,-157.339,-74.888,0,0,0,0,0,0
207,2021-01-20 04:00:00,0.363,-11.58,30.51,3.24,619.484,-3.342,0,0.0,0,-,0,,,,0.35,0.768,143.106,0.539,60,0,0,1,-242.353,0.0,-156.769,-85.585,0,0,0,0,0,0
208,2021-01-20 04:15:00,0.4,-11.68,30.76,3.161,619.461,-3.206,0,0.0,0,-,0,,,,0.35,0.768,142.897,0.539,60,0,0,1,-241.193,0.0,-156.977,-84.216,0,0,0,0,0,0
209,2021-01-20 04:30:00,0.436,-11.64,30.46,2.686,619.438,-2.995,0,0.0,0,-,0,,,,0.35,0.763,142.847,0.539,60,0,0,1,-228.34,0.0,-157.027,-71.313,0,0,0,0,0,0
210,2021-01-20 04:45:00,0.469,-11.73,30.57,3.201,619.415,-3.054,0,0.0,0,-,0,,,,0.35,0.761,142.584,0.538,60,0,0,1,-242.931,0.0,-157.291,-85.64,0,0,0,0,0,0
211,2021-01-20 05:00:00,0.499,-11.66,30.3,3.468,619.392,-3.046,0,0.0,0,-,0,,,,0.35,0.758,142.665,0.538,60,0,0,1,-249.436,0.0,-157.209,-92.227,0,0,0,0,0,0
212,2021-01-20 05:15:00,0.527,-11.87,31.55,3.143,619.465,-3.071,0,0.0,0,-,0,,,,0.35,0.776,142.702,0.54,60,0,0,1,-242.272,0.0,-157.172,-85.099,0,0,0,0,0,0
213,2021-01-20 05:30:00,0.551,-11.86,31.84,3.26,619.537,-3.003,0,0.0,0,-,0,,,,0.35,0.784,142.926,0.541,60,0,0,1,-245.151,0.0,-156.948,-88.203,0,0,0,0,0,0
214,2021-01-20 05:45:00,0.573,-12.15,32.25,2.507,619.61,-3.077,0,0.0,0,-,0,,,,0.35,0.776,142.1,0.54,60,0,0,1,-227.271,0.0,-157.775,-69.496,0,0,0,0,0,0
215,2021-01-20 06:00:00,0.591,-12.07,32.0,3.463,619.682,-3.171,0,0.0,0,-,0,,,,0.35,0.775,142.241,0.54,60,0,0,1,-253.01,0.0,-157.634,-95.377,0,0,0,0,0,0
216,2021-01-20 06:15:00,0.605,-12.09,32.72,3.675,619.76,-2.949,0,0.0,0,-,0,,,,0.35,0.791,142.619,0.542,60,0,0,1,-258.652,0.0,-157.256,-101.396,0,0,0,0,0,0
217,2021-01-20 06:30:00,0.615,-12.19,33.94,3.908,619.837,-2.954,0,0.0,0,-,0,,,,0.35,0.814,142.99,0.544,60,0,0,1,-265.615,0.0,-156.885,-108.73,0,0,0,0,0,0
218,2021-01-20 06:45:00,0.621,-12.48,33.71,3.482,619.915,-2.779,0,0.0,0,-,0,,,,0.35,0.789,141.763,0.541,60,0,0,1,-257.306,0.0,-158.111,-99.195,0,0,0,0,0,0
219,2021-01-20 07:00:00,0.624,-12.4,32.84,3.421,619.992,-2.593,0,0.0,0,-,0,,,,0.35,0.774,141.533,0.54,60,0,0,1,-255.186,0.0,-158.342,-96.844,0,0,0,0,0,0
220,2021-01-20 07:15:00,0.622,-12.51,34.15,3.494,620.057,-2.368,0,0.0,0,-,0,,,,0.35,0.798,141.914,0.542,60,0,0,1,-257.76,0.0,-157.961,-99.799,0,0,0,0,0,0
221,2021-01-20 07:30:00,0.616,-12.12,32.96,3.048,620.121,0.786,0,0.786,0,-,0,,,,0.35,0.795,142.655,0.542,60,0,0,1,-241.063,0.511,-157.22,-84.354,0,0,0,0,0,0
222,2021-01-20 07:45:00,0.606,-12.41,34.65,3.858,620.186,8.23,0,8.23,0,-,0,,,,0.35,0.816,142.584,0.544,60,0,0,1,-261.278,5.35,-157.29,-109.338,0,0,0,0,0,0
223,2021-01-20 08:00:00,0.592,-12.47,34.15,3.352,620.25,27.9,0,27.9,0,-,0,,,,0.35,0.8,142.063,0.543,60,0,0,1,-235.143,18.135,-157.811,-95.466,0,0,0,0,0,0
224,2021-01-20 08:15:00,0.575,-12.57,35.58,2.749,620.351,108.6,0,108.6,0,-,0,,,,0.35,0.827,142.522,0.545,60,0,0,1,-165.696,70.59,-157.353,-78.933,0,0,0,0,0,0
225,2021-01-20 08:30:00,0.554,-12.5,36.45,2.156,620.452,151.8,0,151.8,0,-,0,,,,0.35,0.852,143.279,0.547,60,0,0,1,-119.497,98.67,-156.596,-61.572,0,0,0,0,0,0
226,2021-01-20 08:45:00,0.529,-11.5,35.65,0.65,620.553,194.6,0,194.6,0,-,0,,,,0.35,0.903,146.632,0.552,60,0,0,1,-43.833,126.49,-153.242,-17.081,0,0,0,0,0,0
227,2021-01-20 09:00:00,0.502,-10.81,34.74,0.607,620.654,238.0,0,238.0,0,-,0,,,,0.35,0.93,148.753,0.554,60,0,0,1,-11.417,154.7,-151.121,-14.996,0,0,0,0,0,0
228,2021-01-20 09:15:00,0.472,-10.78,34.06,0.644,620.719,285.5,0,285.5,0,-,0,,,,0.35,0.914,148.45,0.552,0,0,0,1,18.283,185.575,-151.424,-15.868,0,0,0,0,0,0
229,2021-01-20 09:30:00,0.439,-10.6,33.62,0.776,620.785,331.1,0,331.1,0,-,0,,,,0.35,0.916,148.872,0.553,0,0,0,1,45.41,215.215,-151.002,-18.803,0,0,0,0,0,0
230,2021-01-20 09:45:00,0.404,-10.54,33.67,1.356,620.85,377.2,0,377.2,0,-,0,,,,0.35,0.921,149.137,0.553,0,0,0,1,61.769,245.18,-150.738,-32.674,0,0,0,0,0,0
231,2021-01-20 10:00:00,0.366,-10.46,33.67,1.761,620.916,423.0,0,423.0,0,-,0,,,,0.35,0.927,149.448,0.553,0,0,0,1,82.409,274.95,-150.426,-42.115,0,0,0,0,0,0
232,2021-01-20 10:15:00,0.327,-10.41,34.48,2.24,620.92,465.1,0,465.1,0,-,0,,,,0.35,0.953,150.152,0.556,0,0,0,1,99.278,302.315,-149.722,-53.315,0,0,0,0,0,0
233,2021-01-20 10:30:00,0.286,-10.11,34.68,2.348,620.924,505.2,0,505.2,0,-,0,,,,0.35,0.982,151.454,0.558,0,0,0,1,125.685,328.38,-148.42,-54.275,0,0,0,0,0,0
234,2021-01-20 10:45:00,0.243,-10.0,34.84,2.289,620.928,541.9,0,541.9,0,-,0,,,,0.35,0.995,151.988,0.559,0,0,0,1,152.013,352.235,-147.886,-52.336,0,0,0,0,0,0
235,2021-01-20 11:00:00,0.199,-9.82,36.21,1.924,620.932,574.1,0,574.1,0,-,0,,,,0.35,1.049,153.544,0.563,0,0,0,1,183.635,373.165,-146.33,-43.199,0,0,0,0,0,0
236,2021-01-20 11:15:00,0.154,-9.42,35.22,2.355,620.817,603.5,0,603.5,0,-,0,,,,0.35,1.053,154.532,0.563,0,0,0,1,196.219,392.275,-145.343,-50.713,0,0,0,0,0,0
237,2021-01-20 11:30:00,0.107,-9.32,33.86,2.137,620.702,628.2,0,628.2,0,-,0,,,,0.35,1.021,154.063,0.561,0,0,0,1,216.997,408.33,-145.811,-45.522,0,0,0,0,0,0
238,2021-01-20 11:45:00,0.059,-8.73,32.47,2.336,620.587,648.4,0,648.4,0,-,0,,,,0.35,1.025,155.496,0.561,0,0,0,1,230.479,421.46,-144.379,-46.602,0,0,0,0,0,0
239,2021-01-20 12:00:00,0.011,-8.5,32.62,2.191,620.472,664.7,0,664.7,0,-,0,,,,0.35,1.049,156.523,0.563,0,0,0,1,246.154,432.055,-143.351,-42.55,0,0,0,0,0,0
240,2021-01-20 12:15:00,0.0,-8.53,31.28,2.568,620.32,677.2,0,677.2,0,-,0,,,,0.35,1.003,155.468,0.559,0,0,0,1,245.739,440.18,-144.406,-50.035,0,0,0,0,0,0
241,2021-01-20 12:30:00,0.0,-8.61,32.31,3.54,620.167,683.9,0,683.9,0,-,0,,,,0.35,1.03,155.868,0.561,0,0,0,1,230.925,444.535,-144.007,-69.603,0,0,0,0,0,0
242,2021-01-20 12:45:00,0.0,-8.24,31.34,3.029,620.015,685.3,0,685.3,0,-,0,,,,0.35,1.028,156.676,0.561,0,0,0,1,245.264,445.445,-143.199,-56.983,0,0,0,0,0,0
243,2021-01-20 13:00:00,0.0,-8.01,27.63,2.828,619.862,683.9,0,683.9,0,-,0,,,,0.35,0.923,154.793,0.552,0,0,0,1,247.75,444.535,-145.081,-51.704,0,0,0,0,0,0
244,2021-01-20 13:15:00,0.0,-7.648,28.14,2.6,619.765,678.2,0,678.2,0,-,0,,,,0.35,0.967,156.646,0.556,0,0,0,1,252.222,440.83,-143.228,-45.38,0,0,0,0,0,0
245,2021-01-20 13:30:00,0.0,-7.692,27.84,3.336,619.667,666.7,0,666.7,0,-,0,,,,0.35,0.953,156.23,0.555,0,0,0,1,231.16,433.355,-143.644,-58.551,0,0,0,0,0,0
246,2021-01-20 13:45:00,0.0,-7.139,27.92,2.815,619.569,653.7,0,653.7,0,-,0,,,,0.35,0.998,158.522,0.558,0,0,0,1,237.705,424.905,-141.352,-45.848,0,0,0,0,0,0
247,2021-01-20 14:00:00,0.0,-7.311,26.43,3.878,619.471,636.2,0,636.2,0,-,0,,,,0.35,0.932,156.595,0.553,0,0,0,1,205.578,413.53,-143.279,-64.672,0,0,0,0,0,0
248,2021-01-20 14:15:00,0.0,-7.182,26.34,2.63,619.412,610.9,0,610.9,0,-,0,,,,0.35,0.938,157.036,0.553,0,0,0,1,211.164,397.085,-142.839,-43.082,0,0,0,0,0,0
