Time	 Day_RTM	 Hour_Minute_RTM	date_time	 WndScMae	 WndVtMean	 WndDir	 WndDirStd	 VWmax_act	 Tair_act_AVG	 Rhum_act_AVG	 SWdown_AVG	 SWup_AVG	 LWdown_AVG	 LWup_AVG	 Baro_act_AVG	 HS_act	 Tilt1_AVG	 Tilt2_AVG	 Tilt3_AVG	 TCG1_AVG	 TLog_act_AVG	 VBatt_act_AVG		LWdown_cor	LWup_cor	comment	SWdown_cor	SWup_cor
100	47	350	16/2/21 3:49	3.957	3.931	307.6	6.527	5.182	-1.077	95	7.65	6.74	309.9	285.3	795	165.2	1.3	1.1	-37.85	-1.167	-1.552	12.85		309.79	278.17		7.92	8.79
100	47	400	16/2/21 3:59	3.714	3.682	301.5	7.55	5.339	-0.744	93.2	8.38	7.77	311.7	297.9	795	165.2	1.3	1.1	-37.82	-1.029	-1.504	12.85		311.93	294.19		8.60	9.73
100	47	410	16/2/21 4:09	3.448	3.3	304.5	16.83	5.397	-0.801	92.8	7.47	7.16	312.4	301.6	795	165.4	1.3	1.1	-37.87	-0.838	-1.457	12.84		312.58	298.69		7.76	9.17
100	47	420	16/2/21 4:19	3.204	3.18	309.5	6.919	4.772	-0.639	91.3	7.59	7.16	312.4	301.6	795	165.2	1.3	1.1	-37.94	-0.686	-1.395	12.84		312.38	298.50		7.87	9.17
100	47	430	16/2/21 4:29	2.653	2.625	310.9	8.37	3.207	-1	93.6	7.65	6.739	309.2	289.7	795	165.4	1.3	1.1	-37.85	-0.97	-1.331	12.84		308.64	283.57		7.92	8.79
100	47	440	16/2/21 4:39	2.27	2.213	309.2	12.87	2.699	-0.811	91.3	7.59	6.739	307.9	293.5	795	165.6	1.3	1.1	-37.99	-0.936	-1.271	12.84		306.92	288.41		7.87	8.79
100	47	450	16/2/21 4:49	2.352	2.32	302.6	9.37	3.403	-1.18	92.6	7.47	6.861	308	296.9	794	165.8	1.3	1.1	-37.95	-1.177	-1.253	12.84		307.36	293.10		7.76	8.90
100	47	500	16/2/21 4:59	2.678	2.665	311.3	5.763	3.325	-0.802	90.2	7.71	7.22	309.7	299.8	795	165.2	1.3	1.1	-37.89	-0.928	-1.255	12.84		309.22	296.50		7.98	9.23
100	47	510	16/2/21 5:09	4.304	4.24	308	9.93	6.023	-1.018	93.1	7.53	7.22	311.7	300.3	795	165.4	1.3	1.1	-37.83	-1.009	-1.263	12.84		311.90	297.25		7.81	9.23
100	47	520	16/2/21 5:19	5.523	5.493	308.8	6.021	6.903	-1.723	96.4	6.8	6.436	310.7	299.2	795	165.9	1.3	1.1	-38.03	-1.486	-1.273	12.83		311.24	296.45		7.14	8.51
100	47	530	16/2/21 5:29	4.684	4.645	316.2	7.41	5.593	-2.229	99.7	7.65	6.8	308.4	285.6	795	166	1.29	1.1	-37.98	-2.154	-1.273	12.83		309.14	279.84		7.92	8.84
100	47	540	16/2/21 5:39	4.544	4.491	306.1	8.74	5.515	-2.189	97.5	7.65	6.496	305.8	274.9	795	165.9	1.3	1.09	-37.86	-2.227	-1.312	12.83		305.89	266.18		7.92	8.57
100	47	550	16/2/21 5:49	4.88	4.821	297.8	8.88	5.847	-2.094	98.3	8.07	7.16	307.9	287.1	795	165.9	1.29	1.1	-37.8	-2.237	-1.37	12.83		308.61	281.87		8.31	9.17
100	47	600	16/2/21 5:59	4.845	4.819	291.3	5.893	5.886	-1.555	95.7	8.26	7.47	310	292.5	795	166	1.3	1.09	-37.72	-1.797	-1.461	12.83		310.74	288.24		8.48	9.46
100	47	610	16/2/21 6:09	4.273	4.225	303.1	8.62	5.613	-1.113	92.7	7.83	7.53	311.4	297.5	795	165.8	1.3	1.1	-37.89	-1.289	-1.517	12.83		311.88	294.01		8.09	9.51
100	47	620	16/2/21 6:19	3.186	3.173	319.5	5.229	4.009	-1.803	95.4	7.1	6.011	307	283.7	794	165.9	1.3	1.1	-37.81	-1.666	-1.523	12.83		306.71	276.76		7.42	8.12
100	47	630	16/2/21 6:29	3.148	3.143	319.7	3.201	3.735	-2.018	97.4	7.47	6.618	306.7	289.2	794	165.8	1.3	1.1	-37.86	-2.019	-1.523	12.83		306.78	284.29		7.76	8.68
100	47	640	16/2/21 6:39	2.841	2.825	320.7	6.081	3.696	-1.945	97.8	7.83	7.53	308.8	302.2	794	166	1.3	1.1	-37.86	-2.029	-1.535	12.82		309.50	301.01		8.09	9.51
100	47	650	16/2/21 6:49	2.49	2.482	323	4.498	3.579	-1.863	97.5	7.59	7.41	309.6	303.2	794	165.8	1.3	1.1	-37.82	-1.908	-1.564	12.82		310.37	302.14		7.87	9.40
100	47	700	16/2/21 6:59	3.908	3.883	308.7	6.438	4.889	-1.366	96.8	8.32	8.14	313.1	310	794	165.6	1.3	1.1	-37.85	-1.556	-1.591	12.82		314.41	310.43		8.54	10.07
100	47	710	16/2/21 7:09	3.818	3.806	302.4	4.495	4.869	-1.467	96.9	7.95	7.83	313	308.8	794	165.6	1.3	1.1	-37.73	-1.44	-1.593	12.82		314.13	308.73		8.20	9.79
100	47	720	16/2/21 7:19	3.875	3.856	299.5	5.54	4.811	-1.444	97.4	9.78	9.84	313.2	308.1	794	165.6	1.3	1.1	-37.78	-1.434	-1.57	12.82		314.38	307.83		9.88	11.64
100	47	730	16/2/21 7:29	4.36	4.324	287.9	7.35	5.456	-1.352	96.6	12.27	12.33	313.3	305.6	794	165.6	1.3	1.1	-37.87	-1.359	-1.519	12.82		314.41	304.52		12.17	13.92
100	47	740	16/2/21 7:39	4.275	4.228	295.9	8.53	5.085	-1.222	95.4	19.07	19.98	313.9	308.8	794	165.4	1.3	1.1	-37.86	-1.227	-1.465	12.83		315.01	308.46		18.41	20.95
100	47	750	16/2/21 7:49	4.129	4.12	304.2	3.891	5.006	-1.5	97.2	28.35	30.6	313.7	310.6	794	165.6	1.3	1.09	-37.87	-1.273	-1.401	12.85		314.81	310.83		26.93	30.70
100	47	800	16/2/21 7:59	3.855	3.824	307.1	7.25	5.006	-1.215	96.3	42.32	46.69	314.9	310.9	794	165.5	1.3	1.09	-37.67	-1.04	-1.331	12.89		316.05	310.91		39.76	45.47
100	47	810	16/2/21 8:09	4	3.992	306.4	3.699	4.557	-1.169	96.2	36.43	38.98	314.9	308.5	794	165.5	1.3	1.1	-38	-0.95	-1.253	12.92		315.94	307.71		34.35	38.39
100	47	820	16/2/21 8:19	3.986	3.971	302.2	4.923	4.674	-1.067	95.5	51.67	56.53	314.5	305.1	794	165.1	1.3	1.1	-37.95	-0.833	-1.158	12.95		315.27	303.19		48.35	54.51
100	47	830	16/2/21 8:29	4.208	4.173	297.8	7.38	4.909	-0.899	94.6	85.1	95	315.8	307.4	794	164.5	1.3	1.1	-37.86	-0.477	-1.061	13.06		316.47	305.68		79.05	89.84
100	47	840	16/2/21 8:39	3.771	3.749	300.4	6.132	4.596	-0.836	94.9	93.1	102.5	317.1	313.2	795	164.2	1.3	1.1	-38.07	-0.193	-0.937	13.2		317.77	312.76		86.39	96.72
100	47	850	16/2/21 8:49	3.445	3.422	297.9	6.651	4.733	-0.671	94.8	109.7	124.3	317.3	306.6	795	164.7	1.3	1.1	-38.03	-0.013	-0.782	13.34		317.79	304.04		101.63	116.74
100	47	900	16/2/21 8:59	3.919	3.896	297.4	6.1	4.811	-0.504	94.1	132.4	148.7	318.6	311.6	795	164.9	1.3	1.1	-38.12	0.444	-0.587	14.01		318.86	309.86		122.48	139.15
100	47	910	16/2/21 9:09	3.892	3.872	301.8	5.767	4.791	-0.434	94.9	128.5	144.5	319.7	313.9	795	162.2	1.3	1.1	-38.06	0.525	-0.367	14.25		320.16	312.71		118.90	135.29
100	47	920	16/2/21 9:19	3.396	3.383	307.6	4.981	4.576	-0.58	96.2	145.9	166.8	319	304.4	795	162.8	1.3	1.1	-38.05	0.574	-0.123	14.8		319.20	300.43		134.88	155.77
100	47	930	16/2/21 9:29	4.524	4.507	306.2	5.014	5.573	-0.546	95.9	179.5	204.4	319.9	310.4	795	162.9	1.3	1.1	-38.21	0.691	0.124	14.81		320.20	307.99		165.73	190.30
100	47	940	16/2/21 9:39	4.034	4.009	314.2	6.347	4.889	-0.421	95.4	171.5	191.9	320.6	314.4	795	164.1	1.3	1.1	-38.22	0.878	0.368	14.8		320.85	312.88		158.38	178.82
100	47	950	16/2/21 9:49	4.148	4.108	314	7.94	5.28	-0.095	93.8	179.7	205.1	321.4	306	795	163	1.3	1.1	-38.07	0.969	0.604	14.8		321.76	301.97		165.91	190.94
100	47	1000	16/2/21 9:59	2.765	2.735	308.5	8.44	3.813	0.172	92.1	217.9	253.2	322.9	308.1	795	163.5	10.17	9.99	-38.14	1.516	0.83	14.8		322.96	303.93		200.99	235.11
100	47	1010	16/2/21 10:09	2.411	2.367	299.8	10.94	3.422	0.581	89.3	257.9	305.3	324.6	303.1	795	163.6	10.17	9.99	-38.31	2.553	1.065	14.79		323.74	296.11		237.72	282.95
100	47	1020	16/2/21 10:19	1.991	1.898	324.2	17.54	3.051	1.294	85.1	328	396.2	329.8	311.4	795	163.3	19.04	18.88	-38.31	4.695	1.368	14.78		327.49	303.84		302.09	366.42
100	47	1030	16/2/21 10:29	1.763	1.748	329	7.47	2.386	1.344	85.3	277.9	327.1	330	311.8	795	162.7	36.78	36.66	-38.38	5.028	1.839	14.75		327.28	303.89		256.09	302.97
100	47	1040	16/2/21 10:39	2.128	2.111	325.5	7.27	2.855	1.636	84.3	305.1	357.6	331	316.6	795	162.1	27.91	27.77	-38.25	5.35	2.483	14.73		328.12	309.61		281.07	330.97
100	47	1050	16/2/21 10:49	1.407	1.358	340.5	15.19	2.229	2.286	79.8	379.6	486.6	332.3	297.1	795	162.8	19.04	18.86	-38.53	6.529	3.198	14.71		328.13	282.89		349.48	449.43
100	47	1100	16/2/21 10:59	1.833	1.82	1.686	6.898	2.66	3.089	73.9	375.6	484.9	335.3	299.5	795	165.1	1.3	1.03	-38.85	9.37	3.961	14.68		327.90	281.89		345.80	447.87
100	47	1110	16/2/21 11:09	1.734	1.617	337.8	21	2.503	2.819	77.1	327.9	388.4	335.2	323.6	795	165.5	1.3	1.09	-38.67	8.7	4.88	14.63		328.75	313.84		302.00	359.26
100	47	1120	16/2/21 11:19	2.654	2.564	313	14.88	4.009	2.461	78	328.6	379.7	333.3	325.5	795	166	1.3	1.1	-38.56	7.46	5.866	14.6		328.09	318.06		302.64	351.27
100	47	1130	16/2/21 11:29	2.627	2.583	313.4	10.56	3.696	2.61	76.4	290.8	327.9	332.2	325.8	794	165.9	19.04	18.88	-38.55	6.625	6.671	14.6		327.87	319.64		267.93	303.70
100	47	1140	16/2/21 11:39	2.951	2.931	304.1	6.577	3.598	2.089	80.9	271.8	302.8	330.8	324.9	794	165.9	19.04	18.88	-38.28	5.714	7.2	14.61		327.35	319.77		250.49	280.65
100	47	1150	16/2/21 11:49	1.748	1.691	320.4	14.65	2.484	2.196	80.6	283.2	319.2	332	324.1	794	165.8	10.17	9.98	-38.38	5.703	7.47	14.63		328.91	318.75		260.96	295.71
100	47	1200	16/2/21 11:59	1.934	1.911	305.6	8.91	2.523	2.596	77.5	324.9	375.8	333.2	325	795	165.7	10.17	9.99	-38.31	6.53	7.57	14.64		329.29	318.75		299.25	347.69
100	47	1210	16/2/21 12:09	1.569	1.559	313.9	6.326	2.073	2.993	76.4	426.9	522.7	335.8	326.5	795	165.5	1.3	1.09	-38.74	7.77	7.64	14.64		330.86	318.91		392.91	482.58
100	47	1220	16/2/21 12:19	1.539	1.521	317.6	8.64	3.207	3.535	72.8	379.6	455	336.7	328.9	795	164.9	1.3	1.06	-38.8	9.47	7.82	14.62		329.56	319.53		349.48	420.41
100	47	1230	16/2/21 12:29	2.255	2.229	324.9	8.63	3.09	3.487	70.3	369.7	445.9	334.6	326.1	794	164.4	1.3	1.08	-38.66	8.65	8.2	14.59		328.05	317.12		340.39	412.06
100	47	1240	16/2/21 12:39	2.455	2.438	316.7	6.637	3.52	3.724	68.29	358.9	426.9	335.2	328.5	794	164.9	1.3	1.09	-38.84	8.58	8.66	14.58		328.92	320.31		330.47	394.61
100	47	1250	16/2/21 12:49	2.42	2.384	312.2	9.81	3.246	3.667	69.15	363.3	443.8	335	324.6	794	165.7	1.3	1.09	-38.81	8.25	9.09	14.57		329.14	315.77		334.51	410.13
100	47	1300	16/2/21 12:59	2.767	2.739	291.8	8.16	3.305	3.436	72.1	358.3	449.8	334	313.5	794	165.8	1.3	1.1	-38.79	8	9.42	14.57		328.22	301.87		329.92	415.64
100	47	1310	16/2/21 13:09	2.857	2.821	312.2	9.04	3.598	3.433	72.3	360.5	433.5	334.3	328.9	794	166.1	1.3	1.1	-38.64	7.92	9.63	14.58		328.72	321.78		331.94	400.67
100	47	1320	16/2/21 13:19	2.946	2.931	313.8	5.89	3.813	3.167	75.3	300.6	354.5	332.5	328.4	794	166	1.3	1.09	-38.33	7.17	9.75	14.58		327.48	322.21		276.93	328.13
100	47	1330	16/2/21 13:29	3.466	3.447	314.6	6.04	4.205	3.008	75.5	292.3	341.6	331.5	327.5	794	165.9	1.3	1.09	-38.51	6.418	9.78	14.58		327.26	322.12		269.31	316.28
100	47	1340	16/2/21 13:39	3.501	3.488	301.3	5.018	4.4	3.074	74.8	311.4	373.2	331.6	327	794	165.8	10.17	9.99	-38.34	6.307	9.7	14.59		327.54	321.63		286.85	345.30
100	47	1350	16/2/21 13:49	3.713	3.693	300.4	5.919	4.341	2.999	75.4	299.6	364.4	331.3	323.5	794	165.7	10.17	9.99	-38.35	6.137	9.54	14.6		327.40	317.37		276.01	337.22
100	47	1400	16/2/21 13:59	3.117	3.109	302.3	4.232	3.637	3.125	74.3	291.5	357.8	331.7	311.8	794	165.6	1.3	1.1	-38.35	6.303	9.33	14.61		327.68	302.10		268.58	331.16
100	47	1410	16/2/21 14:09	3.225	3.183	292	9.32	4.224	3.625	70.3	297.3	376.3	332	311.3	794	165.4	19.04	18.87	-38.48	6.611	9.12	14.61		327.63	301.02		273.90	348.15
100	47	1420	16/2/21 14:19	2.834	2.813	294.7	7.1	3.853	3.653	70.1	228.8	300.9	331.4	288.1	794	165.4	1.3	1.1	-38.47	6.488	8.97	14.61		327.03	271.38		211.00	278.91
100	47	1430	16/2/21 14:29	1.705	1.697	307.4	5.72	2.366	3.321	72.8	208.1	275.5	331.9	276.3	794	165.5	1.3	1.09	-38.32	6.494	8.85	14.61		327.67	256.20		191.99	255.58
100	47	1440	16/2/21 14:39	0.628	0.627	317	3.015	1.564	3.433	73.5	172.1	223.9	330.6	263.8	794	165.1	1.3	1.09	-38.24	6.3	8.78	14.6		326.27	240.41		158.93	208.20
100	47	1450	16/2/21 14:49	0.088	0.077	326.5	14.99	0.958	4.84	66.65	189	241.3	331	264.8	794	164.8	1.3	1.09	-38.39	7.03	8.75	14.61		325.75	240.66		174.45	224.18
100	47	1500	16/2/21 14:59	0.431	0.393	326.1	19.98	1.564	5.863	61.54	213.7	290.4	332.6	266.1	794	164.9	1.3	1.05	-38.65	8.3	8.82	14.6		325.98	240.51		197.14	269.27
100	47	1510	16/2/21 15:09	1.408	1.4	307.1	5.83	3.344	4.358	67.09	156.4	203.5	331.5	273.5	794	165.4	1.3	1.09	-38.68	7.65	9.06	14.58		325.50	250.95		144.52	189.47
100	47	1520	16/2/21 15:19	2.208	2.183	317.3	8.65	3.246	3.535	71.3	167.9	211.3	331	306.6	793	165.4	1.3	1.09	-38.44	6.248	9.35	14.57		326.86	295.49		155.08	196.63
100	47	1530	16/2/21 15:29	2.314	2.297	323.6	6.856	3.109	3.506	71.3	159.5	201.4	330.4	305.2	793	165.3	19.04	18.86	-38.35	5.812	9.49	14.58		326.70	294.31		147.36	187.54
100	47	1540	16/2/21 15:39	1.928	1.916	323.8	6.344	2.484	3.587	71.3	155.3	198.1	329.9	286.8	793	165.3	45.65	45.54	-38.28	5.558	9.46	14.59		326.41	271.01		143.51	184.51
100	47	1550	16/2/21 15:49	2.054	2.037	310	7.29	2.542	3.485	71.9	134.9	171.7	329.2	278.9	793	165.2	36.78	36.66	-38.3	5.198	9.3	14.59		326.02	261.36		124.78	160.27
100	47	1600	16/2/21 15:59	2.152	2.138	309.1	6.658	2.699	3.37	73.2	117.8	146.4	328.5	285.8	793	165	54.52	54.44	-38.2	4.863	9.07	14.6		325.58	270.70		109.07	137.04
100	47	1610	16/2/21 16:09	2.694	2.676	315.6	6.522	3.637	3.195	73.6	111.8	138.3	327.9	282.9	793	165.3	45.65	45.55	-38.2	4.479	8.78	14.6		325.34	267.50		103.56	129.60
100	47	1620	16/2/21 16:19	2.657	2.647	301	5.095	3.422	3.045	74.3	100.9	122.9	327.1	280.5	793	165.3	19.04	18.88	-38.05	4.11	8.42	14.61		324.83	264.93		93.55	115.46
100	47	1630	16/2/21 16:29	2.528	2.502	305.6	8.17	3.559	3.034	74.5	84.4	100.6	326.7	277	793	165.3	10.17	9.99	-38.09	3.861	8.02	14.57		324.66	260.77		78.40	94.98
100	47	1640	16/2/21 16:39	2.628	2.582	301.9	10.72	3.383	3.01	73.9	71.7	83.4	326.2	279.9	793	165.5	10.17	9.99	-38.13	3.574	7.59	14.51		324.41	264.90		66.74	79.18
100	47	1650	16/2/21 16:49	1.079	1.07	321.8	7.13	2.718	2.76	75.6	59.03	67.09	325.2	281.8	793	165.3	1.3	1.1	-38.36	3.325	7.15	14.16		323.46	267.68		55.11	64.21
100	47	1700	16/2/21 16:59	0.294	0.282	251.5	13.78	0.86	2.735	74.9	50.47	56.66	324.2	280.1	793	165.2	10.17	9.99	-38.06	3.085	6.709	13.59		322.51	265.82		47.25	54.63
100	47	1710	16/2/21 17:09	0.237	0.22	258.9	16.85	0.684	2.874	73.8	39.86	43.44	323.4	280.3	793	165.3	1.3	1.1	-38.12	2.878	6.308	13.43		321.76	266.36		37.50	42.49
100	47	1720	16/2/21 17:19	0.273	0.047	224.2	63.46	0.841	2.509	75.6	27.6	28.27	322.4	282.1	793	165.2	10.17	9.99	-37.98	2.49	5.938	13.34		321.00	269.20		26.24	28.56
100	47	1730	16/2/21 17:29	0.78	0.736	155.6	18.41	1.291	2.098	76.2	20.39	19.66	321.1	279.1	792	165.1	1.3	1.1	-38.16	2.06	5.59	13.27		319.91	265.93		19.62	20.65
100	47	1740	16/2/21 17:39	0.508	0.492	201.5	11.83	1.31	2.236	74.4	14.68	12.5	319.9	279.1	792	165.3	1.3	1.1	-38.19	1.77	5.238	13.2		318.76	266.32		14.38	14.08
100	47	1750	16/2/21 17:49	0.487	0.408	227.4	29.64	1.115	1.936	75.1	10.62	7.58	317.8	275.5	792	165.1	1.3	1.1	-38.16	1.367	4.878	13.16		316.60	262.23		10.65	9.56
100	47	1800	16/2/21 17:59	1.357	1.298	170.5	16.91	2.132	1.862	73.1	9.47	6.736	315.9	274.6	792	164.9	1.3	1.1	-37.97	1.154	4.514	13.12		314.44	261.36		9.60	8.79
100	47	1810	16/2/21 18:09	1.325	1.112	128.1	32.26	2.542	1.526	75	8.07	5.158	314.1	272.1	792	165	1.3	1.1	-38.09	0.945	4.146	13.1		312.41	258.42		8.31	7.34
100	47	1820	16/2/21 18:19	1.751	1.471	156.5	32.42	2.19	1.158	76	8.01	5.401	311.6	267.2	792	165.3	1.3	1.1	-37.95	0.736	3.784	13.08		309.47	252.40		8.26	7.56
100	47	1830	16/2/21 18:29	1.421	1.321	189.9	21.43	2.444	1.243	73.1	8.13	5.158	308.6	260.5	792	165.1	1.3	1.1	-37.92	0.535	3.416	13.06		305.88	244.06		8.37	7.34
100	47	1840	16/2/21 18:39	1.941	1.862	176.6	16.35	2.484	0.852	73.1	8.07	4.976	305.1	252.6	792	165.2	1.3	1.1	-37.86	0.233	3.045	13.05		301.79	234.30		8.31	7.17
100	47	1850	16/2/21 18:49	1.061	0.871	230.4	34.23	2.366	0.739	72.6	7.77	4.248	301.6	246.8	792	165.2	1.3	1.1	-37.82	-0.07	2.676	13.04		297.69	227.25		8.03	6.50
100	47	1900	16/2/21 18:59	1.242	1.206	201.5	12.78	2.268	0.225	74.6	8.01	4.248	297.4	239.3	792	165.2	1.3	1.1	-37.77	-0.667	2.315	13.03		293.07	218.39		8.26	6.50
100	47	1910	16/2/21 19:09	1.863	1.535	168.9	33.99	2.875	0.288	72.3	8.44	4.916	295.4	237	792	165.1	1.3	1.1	-37.8	-0.761	1.951	13.02		290.62	215.56		8.65	7.11
100	47	1920	16/2/21 19:19	1.583	1.447	150.9	23.77	2.64	-0.799	75.1	7.41	3.946	292	236.6	792	164.8	1.3	1.1	-37.74	-1.352	1.578	13.01		287.03	215.82		7.70	6.22
100	47	1930	16/2/21 19:29	1.983	1.938	177.4	12.26	2.738	0.03	71.6	9.23	6.192	292	239.2	792	164.9	1.3	1.1	-37.55	-1.213	1.192	13		286.84	218.98		9.38	8.29
100	47	1940	16/2/21 19:39	1.99	1.979	155.7	6.097	2.816	-0.797	73.9	7.59	4.31	290.4	236.9	792	164.8	1.3	1.1	-37.93	-1.525	0.809	12.99		285.19	216.43		7.87	6.56
100	47	1950	16/2/21 19:49	1.599	1.379	160.8	30.03	2.327	-1.314	74.3	7.41	4.31	288	235.2	792	164.4	1.3	1.1	-37.5	-2.02	0.445	12.99		282.75	214.88		7.70	6.56
100	47	2000	16/2/21 19:59	1.351	1.099	136.6	34.97	2.053	-2.273	77.8	7.22	4.067	285.1	234.6	792	165.1	1.3	1.1	-37.58	-2.751	0.095	12.98		279.96	215.05		7.53	6.33
100	47	2010	16/2/21 20:09	0.907	0.78	166.5	27.09	2.112	-1.946	75.3	7.89	4.614	283.9	236.3	792	164.9	1.3	1.1	-37.56	-2.993	-0.267	12.98		278.73	217.54		8.15	6.84
100	47	2020	16/2/21 20:19	2.091	2.059	156.5	10.12	2.699	-1.622	74.6	8.86	6.679	284.5	240.3	792	164.9	1.3	1.1	-37.6	-2.861	-0.625	12.97		279.33	222.52		9.04	8.73
100	47	2030	16/2/21 20:29	1.504	1.295	123.5	30.18	2.386	-2.476	74.6	7.23	4.554	284.5	241.8	792	164.6	1.3	1.1	-37.78	-3.094	-0.963	12.96		279.63	224.74		7.54	6.78
100	47	2040	16/2/21 20:39	1.579	1.525	145.8	14.98	2.386	-2.876	76.9	8.32	5.829	283.4	238.7	792	165	1.3	1.1	-37.56	-3.437	-1.274	12.96		278.65	221.19		8.54	7.95
100	47	2050	16/2/21 20:49	1.14	1.011	143.4	27.25	2.425	-3.396	78.2	7.1	3.886	280.4	233.7	792	165	1.3	1.1	-37.59	-4.01	-1.576	12.95		275.52	215.49		7.42	6.17
100	47	2100	16/2/21 20:59	1.719	1.451	176	31.96	2.699	-2.283	75.1	9.78	7.1	281.4	235.8	792	164.6	1.3	1.1	-37.46	-3.692	-1.889	12.95		276.40	217.79		9.88	9.12
100	47	2110	16/2/21 21:09	1.319	1.224	140.3	21.64	2.347	-2.639	76.2	8.62	5.768	279.9	232.8	792	165.2	1.3	1.1	-37.59	-3.794	-2.196	12.94		274.60	214.06		8.82	7.90
100	47	2120	16/2/21 21:19	2.054	2.04	134.2	6.756	2.699	-3.452	77.1	7.65	5.161	278.7	232.5	792	165	1.3	1.1	-37.59	-4.099	-2.473	12.94		273.45	214.06		7.92	7.34
100	47	2130	16/2/21 21:29	1.81	1.789	126.6	8.78	2.444	-4.311	79.1	7.53	4.918	277.3	230	792	165	1.3	1.1	-37.59	-4.656	-2.729	12.94		272.35	211.55		7.81	7.12
100	47	2140	16/2/21 21:39	3.046	3.008	150.7	9.04	4.576	-4.314	80.3	8.44	6.193	278.2	229.1	792	165.2	1.3	1.1	-37.5	-4.783	-2.996	12.93		273.66	210.55		8.65	8.29
100	47	2150	16/2/21 21:49	1.949	1.777	137.8	24.04	3.07	-3.643	77.4	8.44	5.587	278.3	229.3	792	164.6	1.3	1.1	-37.52	-4.546	-3.278	12.92		273.49	210.51		8.65	7.73
100	47	2200	16/2/21 21:59	1.967	1.7	140	29.83	2.953	-4.125	79.5	8.32	5.466	277.1	228.7	792	165	1.3	1.1	-37.47	-4.884	-3.541	12.92		272.37	210.16		8.54	7.62
100	47	2210	16/2/21 22:09	2.809	2.769	149.9	9.68	3.95	-3.427	78	8.99	6.802	278.5	229.7	792	164.9	1.3	1.1	-37.6	-4.46	-3.777	12.92		273.64	210.92		9.16	8.85
100	47	2220	16/2/21 22:19	2.369	2.28	129.9	15.7	3.774	-3.837	79.4	7.96	5.405	278.5	230.1	792	164.5	1.3	1.1	-37.58	-4.494	-3.97	12.91		273.69	211.47		8.21	7.56
100	47	2230	16/2/21 22:29	1.082	1.039	121.1	15.25	2.816	-3.725	80.9	8.32	5.223	276.6	229.9	792	165.3	1.3	1.1	-37.53	-4.685	-4.129	12.91		271.48	211.46		8.54	7.40
100	47	2240	16/2/21 22:39	2.118	1.952	133.8	22.67	2.973	-3.103	79.3	8.99	6.377	278.3	230.6	792	164.6	1.3	1.1	-37.65	-4.273	-4.269	12.91		273.15	211.84		9.16	8.46
100	47	2250	16/2/21 22:49	1.688	1.463	147.7	29.56	2.523	-2.694	81.3	8.99	6.377	278.4	231.1	792	164.7	1.3	1.1	-37.69	-4.01	-4.367	12.9		272.95	212.15		9.16	8.46
100	47	2300	16/2/21 22:59	1.525	1.186	136.4	37.36	2.484	-2.424	79.3	8.69	5.77	277.5	231	792	164.5	1.3	1.1	-37.6	-3.914	-4.416	12.9		271.67	211.90		8.88	7.90
100	47	2310	16/2/21 23:09	2.962	2.776	160.9	20.33	3.637	-2.724	79.3	8.14	6.013	278.7	234.1	791	164.6	1.3	1.1	-37.67	-3.669	-4.435	12.9		272.90	215.58		8.37	8.12
100	47	2320	16/2/21 23:19	1.651	1.334	148.4	35.48	2.816	-3.017	80	7.53	4.92	279.1	233.8	791	164.8	1.3	1.1	-37.64	-3.792	-4.437	12.89		273.57	215.35		7.81	7.12
100	47	2330	16/2/21 23:29	2.599	2.522	128.7	14	3.637	-4.178	82.6	7.11	4.616	278.5	235.8	791	164.4	1.3	1.1	-37.66	-4.458	-4.451	12.89		273.64	218.76		7.43	6.84
100	47	2340	16/2/21 23:39	1.776	1.705	112	16.13	2.366	-4.17	82.7	7.47	5.952	280.2	255.3	791	165	1.3	1.1	-37.51	-4.597	-4.485	12.89		276.00	243.99		7.76	8.07
100	47	2350	16/2/21 23:49	1.572	1.492	104	18.22	2.894	-3.458	79.6	8.2	7.05	284.1	261.2	791	164.6	1.3	1.1	-37.66	-4.307	-4.553	12.88		280.65	251.21		8.43	9.07
100	47	2400	17/2/21 0:00	2.097	2.072	96.2	8.85	3.051	-3.418	81.2	8.2	6.499	285.8	257.4	791	164.9	1.3	1.1	-37.62	-4.216	-4.601	12.88		282.72	246.22		8.43	8.57
100	48	10	17/2/21 0:09	2.087	1.839	111.2	27.93	2.699	-2.649	78.5	8.56	7.77	290.2	276.7	791	165.1	1.3	1.1	-37.65	-3.613	-4.599	12.88		287.61	270.26		8.76	9.73
100	48	20	17/2/21 0:19	1.96	1.865	140.3	17.87	2.797	-2.601	77.6	7.59	7.35	292.9	284	791	165	1.3	1.1	-37.57	-3.153	-4.539	12.88		290.50	279.06		7.87	9.35
100	48	30	17/2/21 0:29	2.354	2.027	140.5	30.19	3.813	-2.401	77.1	7.53	7.29	295.8	286.6	791	165.2	1.3	1.1	-37.7	-2.902	-4.414	12.88		293.91	282.08		7.81	9.29
100	48	40	17/2/21 0:39	1.508	1.317	151.2	28.79	2.327	-2.058	76.2	7.9	7.47	296.7	287.6	791	164.7	1.3	1.1	-37.64	-2.631	-4.251	12.87		294.72	283.02		8.15	9.46
100	48	50	17/2/21 0:49	1.71	1.391	121.3	34.97	3.207	-2.064	77.1	7.23	6.681	297.5	288.3	791	165	1.3	1.1	-37.71	-2.492	-4.057	12.87		295.57	283.74		7.54	8.73
