,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,DroneV,h_s,h_f,a,vp_a,cld,Discharge,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,TotalE,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,thickness,fountain_in,$q_{T}$,$q_{melt}$,s_cone,input,vp_ice
2953,2019-03-02 11:15:00,0.624,2.973,85.229,0.636,112.323,250.012,0.0,906.932,T_aRHv_ap_aSW_directSW_diffuseLW_in,287.395,,,1.35,0.422,6.445,0,3.58,-9.781062410851775e-17,-0.2368649698512672,0.31690967609750015,3425.513297145969,3.735565209537589,0.0,0.0,42.01392543189046,5.165177653195512,0.0,154536.39468830146,158.36080765320742,165.08156592691714,-12.479538835638948,6.314516090120832,1.2599847176318755,0.0,-0.555735528191593,840.9450419319116,12.008804050479409,1.089186811555437,1.8097253297106992,0.0,0.0,0.004781537437702191,-0.00046975889290774896,53.7,0.0,159.6207923708393,0.6018520013363317,154818.99071470523,6.138741479294192
2954,2019-03-02 11:30:00,0.629,3.087,84.681,0.633,122.639,245.392,0.0,906.879,T_aRHv_ap_aSW_directSW_diffuseLW_in,287.538,,,1.35,0.422,6.455,0,3.58,-9.781062410851775e-17,-0.23602881571620188,0.31840426560028257,3420.3481194927735,3.7299325185308327,0.0,0.0,42.01392543189046,5.150794290409311,0.0,154590.09468830147,158.04151801967896,164.40677126133488,-12.336538835638919,6.525337943948709,1.2949928422130121,0.0,-0.5540523499657106,846.1150011225449,11.996729323861064,1.0886390908768864,1.8088152709631427,0.0,0.0,0.004909448997166547,-0.000469046791260735,53.7,0.0,159.33651086189198,0.6018520013363317,154872.69549624267,6.138740429750603
2955,2019-03-02 11:45:00,0.63,3.2,84.133,0.629,132.955,240.773,0.0,906.827,T_aRHv_ap_aSW_directSW_diffuseLW_in,287.68,,,1.35,0.422,6.465,0,3.58,-9.781062410851775e-17,-0.23519477465908709,0.3187022294822048,3415.197325202364,3.724315512761575,0.0,0.0,42.01392543189046,5.133465390640783,0.0,154643.79468830148,157.63257851830568,163.6584197442262,-12.194538835638923,6.721069554248086,1.3275022243326777,0.0,-0.5523719445296943,851.2707048619513,11.984682167188456,1.0880923460299696,1.8079068335969748,0.0,0.0,0.005027641506803571,-0.000468211428100297,53.7,0.0,158.96008074263835,0.6018520013363317,154926.40040569167,6.138739400006413
2956,2019-03-02 12:00:00,0.628,3.314,83.585,0.625,143.271,236.153,0.0,906.774,T_aRHv_ap_aSW_directSW_diffuseLW_in,287.822,,,1.35,0.422,6.475,0,3.58,-9.781062410851775e-17,-0.23436284537726051,0.31810598331412115,3410.0638598117234,3.718717404374835,0.0,0.0,42.01392543189046,5.113834876924652,7.824849928681418e-16,154697.4946883015,157.15159991069243,162.83899342985973,-12.052538835638927,6.915839473808759,1.359494133698234,0.0,-0.5506941573371585,856.409197894099,11.972669513483929,1.0875468933697596,1.8070005432481866,0.0,0.0,0.00514364345908012,-0.0004671052856175583,53.7,2.842170943040401e-14,158.51109404439063,0.6018520013363317,154980.1054333332,6.138738350456075
2957,2019-03-02 12:15:00,0.622,3.334,83.468,0.614,120.569,233.138,0.0,906.668,T_aRHv_ap_aSW_directSW_diffuseLW_in,289.036,,,1.35,0.422,6.475,0,3.58,6.84674368759624e-16,-0.2335330270346751,0.3163096198341899,3404.950024934799,3.7131407033094863,0.0,0.0,42.01392543189046,4.949774395240831,-1.5649699857362836e-15,154751.1946883015,152.24379429217274,156.79702777208976,-10.838538835638929,6.834324226259031,1.335575374212654,0.0,-0.5490188705371483,861.5281764144827,11.960696801643445,1.0870029819883338,1.806096813792742,0.0,0.0,0.005048093713493376,-0.00046578593513067073,53.7,-5.684341886080802e-14,153.57936966638545,0.6018520013363317,155033.81057697668,6.138736251345175
2958,2019-03-02 12:30:00,0.613,3.354,83.352,0.602,97.866,230.124,0.0,906.562,T_aRHv_ap_aSW_directSW_diffuseLW_in,290.249,,,1.35,0.422,6.475,0,3.58,-8.802956169766595e-16,-0.23270531915384401,0.31359374410019086,3400.0002505395582,3.707742912256879,0.0,0.0,42.01392543189046,4.785530357267723,7.824849928681418e-16,154804.89468830152,147.31787316480998,150.75058757814318,-9.625538835638906,6.740162763305113,1.3094810982795875,0.0,-0.5473383409994117,866.4829989034371,11.949102484848739,1.0864760012918782,1.805221215314569,0.0,0.0,0.004944666945499847,-0.00045129402927976186,53.7,2.842170943040401e-14,148.62735426308953,0.6018520013363317,155087.5156250704,6.1387341522206365
2959,2019-03-02 12:45:00,0.6,3.374,83.236,0.591,75.164,227.11,0.0,906.456,T_aRHv_ap_aSW_directSW_diffuseLW_in,291.462,,,1.35,0.422,6.476,0,3.58,-9.781062410851775e-17,-0.23187974462108032,0.3096260268814755,3395.2147201822904,3.7025242313874487,0.0,0.0,42.01392543189046,4.622796293083331,0.0,154858.59468830153,142.41870956186574,144.72121833565214,-8.41253883563894,6.655682720655603,1.289384755714954,0.0,-0.5456526588030466,871.2734739276502,11.937887541499492,1.0859660204295158,1.8043738627075658,0.0,0.0,0.0048642124965955135,-0.00043674249811210923,53.7,0.0,143.7080943175807,0.6018520013363317,155141.22056973737,6.138732053082458
2960,2019-03-02 13:00:00,0.584,3.395,83.12,0.579,52.462,224.095,0.0,906.35,T_aRHv_ap_aSW_directSW_diffuseLW_in,292.676,,,1.35,0.421,6.476,0,3.58,-9.781062410851775e-17,-0.23105632617273256,0.3046709219489199,3390.591923889207,3.697483014055842,0.0,0.0,42.01392543189046,4.470070321996923,0.0,154912.29468830154,137.82339412832053,139.00553598031755,-7.198538835638942,6.560358989659083,1.2632122167530722,0.0,-0.5439620060171632,875.9011344332301,11.927048962754695,1.0854729264456988,1.8035545682917924,0.0,0.0,0.004761149776547546,-0.00042228721908143136,53.7,0.0,139.0866063450736,0.6018520013363317,155194.9254339499,6.138729953930632
2961,2019-03-02 13:15:00,0.565,3.47,82.858,0.578,52.547,222.878,0.0,906.326,T_aRHv_ap_aSW_directSW_diffuseLW_in,293.228,,,1.35,0.421,6.49,0,3.58,-9.781062410851775e-17,-0.23023508611555898,0.2986855381871638,3386.12185356721,3.692608346311025,0.0,0.0,42.01392543189046,4.461814610640864,-7.824849928681418e-16,154965.99468830155,137.638505788324,138.13378377659498,-6.646538835638921,6.693527865824479,1.313377358643924,0.0,-0.5422670184565175,880.3759659050036,11.916563778954815,1.0849956966778767,1.8027616328745093,0.0,0.0,0.004945874492311791,-0.00040870694503218066,53.7,-2.842170943040401e-14,138.95188314696796,0.6018520013363317,155248.6301950997,6.138729478649077
2962,2019-03-02 13:30:00,0.543,3.545,82.596,0.578,52.632,221.661,0.0,906.303,T_aRHv_ap_aSW_directSW_diffuseLW_in,293.781,,,1.35,0.421,6.504,0,3.58,-8.802956169766595e-16,-0.2294160449526961,0.29162053480334216,3381.660038956569,3.6877426815229764,0.0,0.0,42.01392543189046,4.452963085816959,7.824849928681418e-16,155019.69468830156,137.43245497933893,137.22854218091854,-6.093538835638924,6.838027124049718,1.3657241401667737,0.0,-0.5405754899903914,884.8427263901368,11.906093357978767,1.0845189292792208,1.8019694657011889,0.0,0.0,0.005138481461609479,-0.0004083110599921352,53.7,2.842170943040401e-14,138.79817911950568,0.6018520013363317,155302.3351409742,6.1387290231702645
2963,2019-03-02 13:45:00,0.518,3.621,82.334,0.577,52.718,220.444,0.0,906.279,T_aRHv_ap_aSW_directSW_diffuseLW_in,294.334,,,1.35,0.421,6.518,0,3.58,-9.781062410851775e-17,-0.22859919974066806,0.2834209933408499,3377.2070758707523,3.682886669433754,0.0,0.0,42.01392543189046,4.442594485383552,0.0,155073.39468830157,137.1810697848982,136.28813960969993,-5.540538835638927,6.972356398856486,1.4156175857086704,0.0,-0.5388873880192661,889.3008279574153,11.895639116382192,1.0840426894047372,1.8011781750293525,0.0,0.0,0.005321526802582557,-0.0004078593996550687,53.7,0.0,138.59668737060687,0.6018520013363317,155356.0402794557,6.13872854788734
2964,2019-03-02 14:00:00,0.491,3.696,82.072,0.576,52.803,219.227,0.0,906.255,T_aRHv_ap_aSW_directSW_diffuseLW_in,294.886,,,1.35,0.421,6.532,0,3.58,-9.781062410851775e-17,-0.2277845476275508,0.27436669344068454,3372.7644813853685,3.6780419644333353,0.0,0.0,42.01392543189046,4.431260467704668,-7.824849928681418e-16,155127.0946883016,136.89913633769157,135.32062863346036,-4.988538835638906,7.104249171344508,1.465329900265043,0.0,-0.5372026314743898,893.7487439696015,11.885204637471428,1.0835671410939658,1.8003880334169369,0.0,0.0,0.005503571331969828,-0.0004072673147713717,53.7,-2.842170943040401e-14,138.36446623795663,0.6018520013363317,155409.7456009825,6.138728072603717
2965,2019-03-02 14:15:00,0.462,3.716,82.035,0.579,48.899,207.037,0.0,906.254,T_aRHv_ap_aSW_directSW_diffuseLW_in,295.219,,,1.35,0.421,6.538,0,3.58,-8.802956169766595e-16,-0.22697208600006194,0.26441911706056553,3368.3332209176638,3.6732096193213346,0.0,0.0,42.01392543189046,4.186772617231169,0.0,155180.7946883016,129.34962047602957,127.36079480457872,-4.655538835638936,7.1798856767585395,1.4954343185454966,0.0,-0.5355211696687463,898.1855080086381,11.874792214269098,1.0830923898304181,1.7995992161288101,0.0,0.0,0.005611718617462566,-0.00040658493138312566,53.7,0.0,130.84505479457508,0.6018520013363317,155463.45110455385,6.138728052800217
2966,2019-03-02 14:30:00,0.43,3.737,81.999,0.582,44.996,194.847,0.0,906.252,T_aRHv_ap_aSW_directSW_diffuseLW_in,295.552,,,1.35,0.421,6.545,0,3.58,-8.802956169766595e-16,-0.22616181239288674,0.2531847666923142,3364.1464483004324,3.6686438912763712,0.0,0.0,42.01392543189046,3.9434696728383374,7.824849928681418e-16,155234.4946883016,121.81404282998307,119.41255572024859,-4.322538835638909,7.257856616043868,1.5295364961010312,0.0,-0.5338306706704813,902.3778923444868,11.864950084276654,1.082643449519524,1.798853284720595,0.0,0.0,0.005734932149047168,-0.00038448908937343716,53.7,2.842170943040401e-14,123.34357932608407,0.6018520013363317,155517.15671627247,6.138728013193215
2967,2019-03-02 14:45:00,0.396,3.757,81.962,0.585,41.092,182.657,0.0,906.25,T_aRHv_ap_aSW_directSW_diffuseLW_in,295.885,,,1.35,0.421,6.551,0,3.58,-9.781062410851775e-17,-0.22535376166972546,0.24096448761672407,3360.202978627594,3.664343488143505,0.0,0.0,42.01392543189046,3.701449351717762,0.0,155288.19468830162,114.3041199848407,111.49149466785978,-3.989538835638939,7.334295509996514,1.560126147062963,0.0,-0.5321313573766541,906.3270969494741,11.855676168415869,1.0822202573908408,1.7981501348968116,0.0,0.0,0.0058450545447019525,-0.000362445952348767,53.7,0.0,115.86424613190366,0.6018520013363317,155570.86245120462,6.138727973586207
2968,2019-03-02 15:00:00,0.361,4.1,78.3,0.4,37.188,170.467,0.0,906.4,SW_directSW_diffuseLW_in,296.218,,,1.35,0.421,6.412,0,3.58,-9.781062410851775e-17,-0.22454796819435402,0.22809399915256837,3356.5015292758762,3.6603070112059717,0.0,0.0,42.01392543189046,3.3712394156366354,0.0,155341.89468830163,104.89836749786456,103.61167923184124,-3.656538835638912,5.473650561465952,0.7070830542556589,0.0,-0.530423459803715,910.0343913557366,11.846968114027582,1.0818227362430213,1.7974896383844847,0.0,0.0,0.0026471598869250083,-0.0003404678805487605,53.7,0.0,105.60545055212022,0.6018520013363317,155624.56829625918,6.138730944098288
2969,2019-03-02 15:15:00,0.324,4.2,79.6,0.6,28.644,154.163,0.0,906.3,SW_directSW_diffuseLW_in,297.325,,,1.35,0.421,6.564,0,3.58,-9.781062410851775e-17,-0.22374446580392754,0.2141845959965737,3353.13028986024,3.6566306323448634,0.0,0.0,42.01392543189046,3.183610961314713,0.0,155395.59468830164,98.14416404634743,92.81260196571327,-2.5495388356389412,8.409803423432429,1.6505817436895236,0.0,-0.5287025071593322,913.4082779312602,11.839034127956749,1.0814604239632528,1.796887642746082,0.0,0.0,0.006175268340965719,-0.0003103223394984563,53.7,0.0,99.79474579003696,0.6018520013363317,155678.27094341908,6.138728963759939
2970,2019-03-02 15:30:00,0.286,4.4,80.8,0.5,20.1,137.859,0.0,906.3,SW_directSW_diffuseLW_in,298.432,,,1.35,0.421,6.757,0,3.58,-9.781062410851775e-17,-0.22294330205047516,0.1995942662251963,3349.9466788989253,3.6531588646662216,0.0,0.0,42.01392543189046,2.8538729447906155,0.0,155449.29468830166,87.51559594434333,82.14321911090221,-1.4425388356389135,7.341891877599741,1.999718607088066,0.0,-0.5269762085197004,916.5980641609158,11.831539271446914,1.0811180533854103,1.7963187810041883,0.0,0.0,0.007476746597066368,-0.00029324754377080064,53.7,0.0,89.5153145514314,0.6018520013363317,155731.97711868744,6.138728963759939
2971,2019-03-02 15:45:00,0.247,4.5,77.8,0.5,11.556,121.555,0.0,906.4,SW_directSW_diffuseLW_in,299.538,,,1.35,0.421,6.552,0,3.58,-9.781062410851775e-17,-0.22214450133972583,0.18432052073717373,3347.0928059541347,3.650046680429809,0.0,0.0,42.01392543189046,2.5362565651884066,-3.912424964340709e-16,155502.99468830167,78.26142506328708,71.61361959589286,-0.33653883563891895,7.509581562986824,1.336665915722258,0.0,-0.5252372599536779,919.4594138523034,11.824818665790998,1.080810958931573,1.7958085318845451,0.0,0.0,0.004994820527789065,-0.0002630413646957609,53.7,-1.4210854715202004e-14,79.59809097900936,0.6018520013363317,155785.68459543405,6.138730944098288
2972,2019-03-02 16:00:00,0.207,4.5,75.5,0.7,3.012,105.251,0.0,906.4,SW_directSW_diffuseLW_in,300.645,,,1.35,0.421,6.358,0,3.58,-4.890531205425886e-16,-0.22134811034380814,0.16836416038228075,3344.556549388946,3.6472808608385456,0.0,0.0,42.01392543189046,2.324437314015796,3.912424964340709e-16,155556.69468830168,71.99433615870298,61.23394734077036,0.7704611643610519,10.513414188181557,0.9928768120799516,0.0,-0.5234865346099917,922.0006652380197,11.818844413991268,1.0805378954378668,1.7953548264999988,0.0,0.0,0.003708283324371255,-0.00023389953532773627,53.7,1.4210854715202004e-14,72.98721297078292,0.6018520013363317,155839.3895902546,6.138730944098288
2973,2019-03-02 16:15:00,0.165,4.9,71.5,1.0,3.567,88.741,0.0,906.4,SW_directSW_diffuseLW_in,297.361,,,1.35,0.42,6.193,0,3.58,-9.781062410851775e-17,-0.2205541732994942,0.1513205614671965,3342.2321120749302,3.6447460327970886,0.0,0.0,42.01392543189046,2.0835223478537084,0.0,155610.3946883017,65.10177229580115,51.78284105679703,-2.51353883563894,16.35419984828242,0.351052643629315,0.0,-0.5217297736393625,924.3288108353598,11.813367784390525,1.080287515988203,1.794938811517731,0.0,0.0,0.0013105346179031285,-0.00021447342503772595,53.7,0.0,65.45282493943047,0.6018520013363317,155893.09329853795,6.138730944098288
2974,2019-03-02 16:30:00,0.123,4.6,76.7,0.5,4.122,72.232,0.0,906.6,SW_directSW_diffuseLW_in,294.078,,,1.35,0.42,6.505,0,3.58,-9.781062410851775e-17,-0.21976271722298898,0.13401007231800907,3340.1485897270763,3.6424739255475207,0.0,0.0,42.01392543189046,1.4242665421428076,-1.9562124821703545e-16,155664.0946883017,43.57659645088908,42.214945920495005,-5.796538835638955,7.678154988481349,1.1846376155276057,0.0,-0.5199656224483172,926.4136437178314,11.808457697764071,1.0800629882893995,1.7945657502031471,0.0,0.0,0.004420600018653106,-0.0001923335742217444,53.7,-7.105427357601002e-15,44.76123406641669,0.6018520013363317,155946.7946090726,6.138734904738548
2975,2019-03-02 16:45:00,0.08,4.6,76.9,0.5,4.678,55.722,0.0,906.5,SW_directSW_diffuseLW_in,290.794,,,1.35,0.42,6.522,0,3.58,-2.934318723255532e-16,-0.2189737733621897,0.11604281494777226,3338.7243231849334,3.6409207450217376,0.0,0.0,42.01392543189046,1.0163927727426985,2.9343187232555315e-16,155717.7946883017,30.712208624966784,32.6336120072289,-9.080538835638947,7.677308070878386,1.2396283467740996,0.0,-0.5181726175015535,927.8423308599929,11.805100644180417,1.079909450581356,1.7943106414592989,0.0,0.0,0.004624488643097789,-0.0001315311927718446,53.7,1.0658141036401503e-14,31.951836971740875,0.6018520013363317,156000.49902967262,6.13873292442449
2976,2019-03-02 17:00:00,0.036,4.3,76.8,0.5,5.233,39.212,0.0,906.5,SW_directSW_diffuseLW_in,287.51,,,1.35,0.42,6.378,0,3.58,-4.930380657631324e-32,-0.21818743824541728,0.0974359116774385,3337.7079304121908,3.6398123559565874,0.0,0.0,42.01392543189046,0.5759102615307994,0.0,155771.49468830173,17.334402601190348,23.038691632968664,-12.364538835638939,7.176614066255882,0.7738787603599084,0.0,-0.5163642623952593,928.8633481213787,11.802704673608423,1.079799855473191,1.794128545017114,0.0,0.0,0.002886403165567263,-9.389069170677225e-05,53.7,0.0,18.108281361550258,0.6018520013363317,156054.20365416128,6.13873292442449
2977,2019-03-02 17:15:00,0.0,4.3,76.8,0.4,3.927,29.66,0.0,906.6,SW_directSW_diffuseLW_in,286.899,,,1.35,0.42,6.378,0,3.58,-4.930380657631324e-32,-0.21740376780487414,0.08207016091581652,3337.13202015066,3.6391843185939585,0.0,0.0,42.01392543189046,0.3262897575353143,-4.890531205425886e-17,155825.19468830174,9.641574470238686,17.38972792271152,-12.975538835638929,5.741924600081705,0.6190978842298505,0.0,-0.5145392169156106,929.4421447860751,11.801346956602776,1.0797377466247808,1.7940253488023101,0.0,0.0,0.002308837794489342,-5.321130876326486e-05,53.7,-1.7763568394002505e-15,10.260672354468538,0.6018520013363317,156107.90654056447,6.138734904738548
2978,2019-03-02 17:30:00,0.0,4.2,79.2,0.4,2.621,20.109,0.0,906.7,SW_directSW_diffuseLW_in,286.288,,,1.35,0.42,6.531,0,3.58,-4.890531205425891e-17,-0.2166228222616255,0.08207016091581651,3336.8057303931246,3.638828495521401,0.0,0.0,42.01392543189046,0.137135871959356,2.445265602712943e-17,155878.89468830175,3.2977450406940076,11.787981417221008,-13.586538835638919,5.609010087922458,1.0149799086552445,0.0,-0.5127076288105398,929.7707433814049,11.800577688986841,1.0797025548444947,1.793966876320358,0.0,0.0,0.0037849769446496777,-3.01510559655662e-05,53.7,8.881784197001252e-16,4.312724949349251,0.6018520013363317,156161.60884940228,6.138736885040468
2979,2019-03-02 17:45:00,0.0,3.9,80.6,0.6,1.315,10.557,0.0,906.7,SW_directSW_diffuseLW_in,285.678,,,1.35,0.42,6.508,0,3.58,-2.445265602712948e-17,-0.2158446312607061,0.0820701609158165,3336.6685945211652,3.6386789471332226,0.0,0.0,42.01392543189046,0.04557163103296955,1.8339492020347072e-17,155932.59468830176,0.0,6.185654911730494,-14.196538835638933,7.812549765320565,1.433201192253481,0.0,-0.5108727880503662,929.9116642303089,11.800254367078276,1.0796877634549915,1.793942299863903,0.0,0.0,0.00534442583041146,-1.2672971791687047e-05,53.7,6.661338147750939e-16,1.4332011922534804,0.6018520013363317,156215.31263437925,6.138736885040468
2980,2019-03-02 18:00:00,0.0,3.5,81.3,0.6,0.009,1.005,0.0,906.8,SW_directSW_diffuseLW_in,285.067,,,1.35,0.42,6.382,0,3.58,-6.113164006782409e-18,-0.2150692145702998,0.08207016091581652,3336.6230228901322,3.6386292506980724,0.0,0.0,42.01392543189046,0.030021156421634887,6.113164006782358e-18,155986.29468830177,0.0,0.5833284062399805,-14.807538835638923,7.0120358824970825,0.9441564405256816,0.0,-0.5090398072116148,929.9625802871724,11.800146922972079,1.0796828480376128,1.793934132710902,0.0,0.0,0.0035207395522563385,-4.211471516165485e-06,53.7,2.220446049250313e-16,0.9441564405256814,0.6018520013363317,156269.0179788051,6.138738865330252
2981,2019-03-02 18:15:00,0.0,3.5,83.1,0.3,0.007,0.754,0.0,906.9,SW_directSW_diffuseLW_in,285.476,,,1.35,0.42,6.523,0,3.58,-5.084455053182303e-32,-0.21429657651080963,0.08207016091581652,3336.5930017337105,3.638596512250502,0.10104753899275971,0.0,42.01392543189046,0.0,-0.19376646629750932,156039.99468830178,-3.1779341098878904,0.43765320485331827,-14.39853883563893,3.5064045775455472,0.7457022593082719,7.783759541758937,-0.5072125984067617,929.9961221831463,11.800076141908836,1.079679609890874,1.7939287524068879,0.0,0.0,0.002780691395761218,-2.7744101648603992e-06,53.598952461007244,-7.038057282450665,-3.1779341098878904,0.6018520013363317,156322.72149954466,6.138740845607904
2982,2019-03-02 18:30:00,0.0,3.1,85.4,0.3,0.004,0.502,0.0,907.1,SW_directSW_diffuseLW_in,285.886,,,1.35,0.42,6.516,0,3.58,-0.19376646629750932,-0.21352670954248723,0.08207198545600439,3336.694049272703,3.638706705859,0.2758875492402137,0.0,42.01392543189046,0.0,0.005593487540147786,156093.5936407628,-8.676563541611618,0.29135040700625797,-13.138546806100749,3.300521369751734,0.9209075904577261,0.916881457110141,-0.046769969378999104,929.9989028745421,11.800171167909145,1.0797123076060056,1.7939287524068879,0.0,0.0,0.003434052133955459,9.338381140333622e-06,53.424112450759786,0.20316872402363773,-8.676563541611618,0.6018520013363317,156376.32323269706,6.041457825069751
2983,2019-03-02 18:45:00,0.0,2.6,87.9,0.3,0.002,0.251,0.0,907.3,SW_directSW_diffuseLW_in,286.296,,,1.35,0.42,6.473,0,3.58,-0.18817297875736153,-0.21345572184584002,0.08207696672763744,3336.969936821943,3.639007564691323,0.26743935354354914,0.0,42.01392543189046,0.0,-0.0023756031869288097,156147.01775321356,-8.410685914437707,0.14567520928140407,-12.753058303325304,2.7945070089163675,0.8320416111458515,1.4620311911370716,-0.059841020447244125,930.002336926676,11.800430625760574,1.0798015813536226,1.7939287524068879,0.0,0.0,0.003102740301638135,2.5496141373035143e-05,53.43256064645645,-0.08628753792880739,-8.410685914437707,0.6018702282113331,156429.75077919997,6.044250318841034
2984,2019-03-02 19:00:00,0.0,2.5,89.1,0.4,0.0,0.0,0.0,907.5,SW_directSW_diffuseLW_in,286.705,,,1.35,0.42,6.515,0,3.58,-0.19054858194429034,-0.2133649003539248,0.0820817951497304,3337.2373761754866,3.639299210660291,0.23643669357856753,0.0,42.01392543189046,0.0,0.010802591402689002,156200.45031386003,-7.435526431405901,0.0,-12.33364787151504,3.596340360488367,1.2211184811998437,1.3557843881899276,-0.05400330856915474,930.0054396669776,11.800682153555186,1.0798881213711653,1.7939287524068879,0.0,0.0,0.004553731728098409,2.471485814519468e-05,53.463563306421435,0.392375721887289,-7.435526431405901,0.6019199925888187,156483.18644258674,6.043069733119413
2985,2019-03-02 19:15:00,0.0,2.4,88.3,0.4,0.0,0.0,0.0,907.8,SW_directSW_diffuseLW_in,290.423,,,1.35,0.42,6.41,0,3.58,-0.17974599054160134,-0.2132829436542959,0.0820860635843175,3337.473812869065,3.639557047839766,0.11475930394042279,0.0,42.01392543189046,0.0,-0.007782167725204855,156253.91387716646,-3.608914271561847,0.0,-8.662989468707394,3.44937522326584,0.9354748441149944,1.6840776541389977,-0.07937768025929007,930.0099933987058,11.800904535545202,1.0799646293171312,1.7939287524068879,0.0,0.0,0.003488590027290931,2.1849345327660856e-05,53.58524069605958,-0.2826667755169491,-3.608914271561847,0.6019682330874597,156536.6545596249,6.048463507317098
2986,2019-03-02 19:30:00,0.0,2.5,89.4,0.7,0.0,0.0,0.0,907.9,SW_directSW_diffuseLW_in,294.14,,,1.35,0.42,6.537,0,3.58,-0.1875281582668062,-0.21316248447158773,0.08208813526789537,3337.5885721730056,3.639682194299897,0.0,0.0,42.01392543189046,0.0,0.10386477005171602,156307.49911786252,1.5428934136602608,0.0,-4.9118840998240785,6.289301330520928,2.2297211941230874,0.22614935569642475,-0.060673172733013446,930.013481988733,11.801012477284628,1.0800017639872708,1.7939287524068879,0.0,0.0,0.008315193423258876,1.0604819296213448e-05,53.7,3.772614607783348,0.0,0.6020108813508667,156590.243288911,6.044583564032275
2987,2019-03-02 19:45:00,0.0,3.0,86.8,0.4,0.0,0.0,0.0,908.2,SW_directSW_diffuseLW_in,297.858,,,1.35,0.419,6.576,0,3.58,-0.08366338821509017,-0.21307041253996367,0.08208606358431748,3337.5885721730056,3.639682194299897,0.0,0.0,42.01392543189046,0.011797933463474273,0.08366338821509019,156361.19911786253,2.169380862699389,0.0,-1.6493120997078563,4.124979333548273,1.2404808525416753,0.0,-0.3062863711410278,930.0217971821563,11.801175050692354,1.0799770073986383,1.7939493136324247,0.0,0.0,0.004626130097994648,0.0,53.7,3.0388525422021453,0.3710091730389193,0.6020108813508667,156643.95160410446,6.096586684409993
2988,2019-03-02 20:00:00,0.0,2.5,89.6,0.4,0.0,0.0,0.0,908.3,SW_directSW_diffuseLW_in,301.576,,,1.35,0.419,6.551,0,3.58,1.3877787807814457e-17,-0.2126056145898065,0.0820860635843175,3337.576774239542,3.6396693285054984,0.0,0.0,42.01392543189046,0.1783790325825509,-2.445265602712943e-17,156414.89911786254,4.5428441128395445,0.0,1.701461164361092,3.3445880816225033,1.0666478825380048,0.0,-0.5032051331440508,930.0382212457179,11.801147240282322,1.0799757348719212,1.793947199838876,0.0,0.0,0.003977844748535717,-1.090212995171143e-06,53.7,-8.881784197001252e-16,5.60949199537755,0.6020108813508667,156697.65623023457,6.138768568223487
2989,2019-03-02 20:15:00,0.0,2.4,90.7,0.4,0.0,0.0,0.0,908.5,SW_directSW_diffuseLW_in,303.507,,,1.35,0.419,6.585,0,3.58,-1.0574868219314974e-17,-0.21184198612957897,0.08208606358431748,3337.3983952069593,3.6394748039334344,0.0,0.0,42.01392543189046,0.23839802538213314,2.445265602712943e-17,156468.59911786256,6.342566041177515,0.0,3.632461164361075,3.211511550443556,1.15461255745893,0.0,-0.5014066736271154,930.220578123049,11.800726756375957,1.079956494519619,1.7939152396984563,0.0,0.0,0.004305737559707845,-1.648353063504331e-05,53.7,8.881784197001252e-16,7.497178598636444,0.6020108813508667,156751.36020807934,6.1387725284037415
2990,2019-03-02 20:30:00,0.0,2.1,90.8,0.2,0.0,0.0,0.0,908.7,SW_directSW_diffuseLW_in,305.438,,,1.35,0.419,6.452,0,3.58,1.3877787807814457e-17,-0.21108107332802806,0.08208606358431748,3337.159997181577,3.639214827897031,0.0,0.0,42.01392543189046,0.21858496588091395,-4.890531205425886e-17,156522.29911786257,6.469189203413951,0.0,5.563461164361058,1.405345612356661,0.4052325581102133,0.0,-0.49961757330376866,930.4632818859908,11.800164781025146,1.0799307793171513,1.7938725241873847,0.0,0.0,0.0015111059916794866,-2.2030510643182996e-05,53.7,-1.7763568394002505e-15,6.874421761524165,0.6020108813508667,156805.0645138169,6.138776488535746
2991,2019-03-02 20:45:00,0.0,1.9,91.6,0.2,0.0,0.0,0.0,908.8,SW_directSW_diffuseLW_in,307.37,,,1.35,0.419,6.416,0,3.58,-3.5027524246444405e-17,-0.21032285753262048,0.08208606358431748,3336.9414122156963,3.638976458250487,0.0,0.0,42.01392543189046,0.2743288840486462,4.890531205425886e-17,156575.99911786258,8.269270476101067,0.0,7.495461164361075,1.2716430986016094,0.35865503778407726,0.0,-0.4978337868616169,930.6833779578634,11.799649499213276,1.0799072002072831,1.7938333569387541,0.0,0.0,0.0013373607314892152,-2.020053541348627e-05,53.7,1.7763568394002505e-15,8.627925513885142,0.6020108813508667,156858.76602492292,6.138778468583663
