,time,temp,RH,wind,SW_global,LW_in,press
7654,2021-11-15 22:00:00,0.265,90.916,1.891,0.0,252.253,799.827
7655,2021-11-15 23:00:00,-0.068,90.692,1.962,0.0,243.931,799.763
7656,2021-11-16 00:00:00,-0.271,90.769,1.803,0.0,253.355,799.614
7657,2021-11-16 01:00:00,-1.118,91.637,1.842,0.0,245.219,799.57
7658,2021-11-16 02:00:00,-1.417,92.094,1.248,0.0,249.799,799.509
7659,2021-11-16 03:00:00,-2.034,93.727,0.987,0.0,249.139,799.033
7660,2021-11-16 04:00:00,-1.847,91.627,0.91,0.0,254.258,799.034
7661,2021-11-16 05:00:00,-2.045,91.305,0.801,0.0,253.256,799.008
7662,2021-11-16 06:00:00,-2.033,91.037,0.849,0.0,259.366,799.082
7663,2021-11-16 07:00:00,-1.952,89.362,0.785,5.59,250.355,799.243
7664,2021-11-16 08:00:00,-1.26,86.787,0.614,80.586,260.739,799.429
7665,2021-11-16 09:00:00,-0.939,86.269,0.542,207.041,246.828,799.346
7666,2021-11-16 10:00:00,-0.853,87.862,0.452,286.196,255.97,799.284
7667,2021-11-16 11:00:00,0.155,85.244,0.395,353.643,265.801,798.957
7668,2021-11-16 12:00:00,1.258,80.135,0.191,376.773,245.319,798.604
7669,2021-11-16 13:00:00,1.527,78.146,0.316,332.472,246.906,798.217
7670,2021-11-16 14:00:00,1.318,79.022,0.37,255.155,246.35,798.026
7671,2021-11-16 15:00:00,0.783,83.591,0.63,131.85,249.892,797.944
7672,2021-11-16 16:00:00,0.942,85.848,0.631,21.759,258.403,797.846
7673,2021-11-16 17:00:00,0.201,89.477,0.351,0.0,267.574,797.958
7674,2021-11-16 18:00:00,-0.127,89.533,0.263,0.0,274.84,797.949
7675,2021-11-16 19:00:00,-0.397,88.463,0.813,0.0,273.1,797.891
7676,2021-11-16 20:00:00,-0.686,88.553,0.984,0.0,271.316,798.013
7677,2021-11-16 21:00:00,-0.565,87.401,0.972,0.0,278.015,798.008
7678,2021-11-16 22:00:00,-0.129,88.675,0.854,0.0,295.919,797.914
7679,2021-11-16 23:00:00,-0.122,88.468,1.001,0.0,289.676,797.706
7680,2021-11-17 00:00:00,0.077,89.42,1.102,0.0,283.883,797.635
7681,2021-11-17 01:00:00,0.304,89.693,0.844,0.0,286.302,797.621
7682,2021-11-17 02:00:00,0.479,89.016,0.57,0.0,281.24,797.632
7683,2021-11-17 03:00:00,0.56,88.874,0.523,0.0,265.437,797.526
7684,2021-11-17 04:00:00,0.396,88.958,0.401,0.0,258.096,797.353
7685,2021-11-17 05:00:00,0.033,89.223,0.344,0.0,262.659,797.33
7686,2021-11-17 06:00:00,-0.512,89.69,0.246,0.0,266.119,797.488
7687,2021-11-17 07:00:00,-0.787,89.836,0.143,4.973,239.665,797.779
7688,2021-11-17 08:00:00,-0.671,90.329,0.046,74.469,258.856,798.452
7689,2021-11-17 09:00:00,-0.241,89.77,0.326,180.31,259.352,798.708
7690,2021-11-17 10:00:00,0.336,85.973,0.723,250.665,263.361,799.303
7691,2021-11-17 11:00:00,0.403,89.964,0.366,296.157,258.674,799.265
7692,2021-11-17 12:00:00,0.815,86.722,0.61,291.094,271.855,799.133
7693,2021-11-17 13:00:00,0.561,90.669,0.985,284.81,259.612,799.215
7694,2021-11-17 14:00:00,0.268,92.206,1.071,210.341,265.049,799.176
7695,2021-11-17 15:00:00,-0.446,95.542,1.203,111.733,250.901,799.401
7696,2021-11-17 16:00:00,-1.099,98.369,1.038,22.136,253.634,799.755
7697,2021-11-17 17:00:00,-1.47,98.535,0.767,0.0,270.927,800.354
7698,2021-11-17 18:00:00,-0.945,95.082,0.638,0.0,251.183,800.96
7699,2021-11-17 19:00:00,-0.935,92.716,0.418,0.0,276.203,801.22
7700,2021-11-17 20:00:00,-1.88,94.809,0.927,0.0,259.259,801.659
7701,2021-11-17 21:00:00,-2.856,94.135,0.696,0.0,249.05,801.882
7702,2021-11-17 22:00:00,-1.871,96.781,1.065,0.0,251.911,802.508
7703,2021-11-17 23:00:00,-2.124,96.35,0.782,0.0,266.739,802.948
7704,2021-11-18 00:00:00,-2.07,95.03,0.668,0.0,264.867,802.754
7705,2021-11-18 01:00:00,-2.43,94.941,0.553,0.0,265.134,802.954
7706,2021-11-18 02:00:00,-3.121,94.791,0.178,0.0,257.329,802.986
7707,2021-11-18 03:00:00,-3.807,92.928,0.282,0.0,261.66,802.894
7708,2021-11-18 04:00:00,-4.422,92.838,0.112,0.0,260.418,803.179
7709,2021-11-18 05:00:00,-4.692,92.029,0.185,0.0,257.754,803.404
7710,2021-11-18 06:00:00,-5.121,92.743,0.167,0.0,257.518,803.708
7711,2021-11-18 07:00:00,-5.323,90.977,0.425,4.114,246.271,804.834
7712,2021-11-18 08:00:00,-4.838,90.665,0.211,72.977,253.106,804.816
7713,2021-11-18 09:00:00,-3.027,88.579,0.104,175.262,249.977,805.046
7714,2021-11-18 10:00:00,-2.131,83.088,0.093,285.262,241.031,805.498
7715,2021-11-18 11:00:00,0.079,70.833,0.63,398.939,218.401,805.241
7716,2021-11-18 12:00:00,1.516,65.495,1.009,396.754,219.282,805.521
7717,2021-11-18 13:00:00,1.703,63.727,0.416,362.518,220.944,805.154
7718,2021-11-18 14:00:00,1.252,67.328,0.68,268.295,231.2,805.323
7719,2021-11-18 15:00:00,0.882,69.265,0.702,144.808,221.023,805.624
7720,2021-11-18 16:00:00,0.292,74.049,0.365,27.078,217.217,805.684
7721,2021-11-18 17:00:00,-1.359,79.605,0.266,0.0,214.256,805.987
7722,2021-11-18 18:00:00,-3.167,79.959,0.247,0.0,216.885,806.532
7723,2021-11-18 19:00:00,-3.862,76.147,0.275,0.0,219.917,806.837
7724,2021-11-18 20:00:00,-3.765,69.107,0.252,0.0,221.219,807.301
7725,2021-11-18 21:00:00,-2.755,60.439,0.326,0.0,215.932,807.304
7726,2021-11-18 22:00:00,-3.345,55.508,0.525,0.0,218.223,807.625
7727,2021-11-18 23:00:00,-3.281,50.681,0.625,0.0,225.942,807.466
7728,2021-11-19 00:00:00,-3.709,48.597,0.604,0.0,225.5,807.32
7729,2021-11-19 01:00:00,-4.104,47.201,0.575,0.0,226.028,807.324
7730,2021-11-19 02:00:00,-3.667,44.856,0.557,0.0,225.043,807.422
7731,2021-11-19 03:00:00,-3.175,42.496,0.676,0.0,225.517,807.28
7732,2021-11-19 04:00:00,-2.366,39.651,0.731,0.0,228.068,807.395
7733,2021-11-19 05:00:00,-3.062,41.276,0.555,0.0,228.157,807.379
7734,2021-11-19 06:00:00,-3.044,40.519,0.454,0.0,228.578,807.643
7735,2021-11-19 07:00:00,-2.515,41.045,0.366,4.189,235.434,808.083
7736,2021-11-19 08:00:00,-2.448,41.558,0.416,88.528,228.774,808.322
7737,2021-11-19 09:00:00,-2.019,48.345,0.466,222.894,233.326,808.504
7738,2021-11-19 10:00:00,-1.368,62.3,0.166,330.664,237.51,808.492
7739,2021-11-19 11:00:00,0.118,63.936,0.284,395.579,233.832,808.313
7740,2021-11-19 12:00:00,1.953,63.139,0.398,406.142,237.432,808.046
7741,2021-11-19 13:00:00,2.601,65.497,0.421,365.532,233.761,807.761
7742,2021-11-19 14:00:00,1.968,68.042,0.368,270.435,233.929,807.869
7743,2021-11-19 15:00:00,1.398,65.849,0.154,148.124,231.332,807.589
7744,2021-11-19 16:00:00,-0.756,71.33,0.26,26.279,226.752,807.589
7745,2021-11-19 17:00:00,-1.605,70.991,0.292,0.0,225.214,807.905
7746,2021-11-19 18:00:00,-2.273,69.07,0.289,0.0,226.266,807.989
7747,2021-11-19 19:00:00,-2.302,67.323,0.307,0.0,227.237,807.997
7748,2021-11-19 20:00:00,-2.352,66.451,0.326,0.0,225.917,808.021
7749,2021-11-19 21:00:00,-2.628,71.314,0.367,0.0,225.332,808.016
7750,2021-11-19 22:00:00,-1.662,70.116,0.366,0.0,226.93,807.916
7751,2021-11-19 23:00:00,-2.079,72.332,0.264,0.0,229.209,807.918
7752,2021-11-20 00:00:00,-2.564,74.323,0.353,0.0,228.46,807.387
7753,2021-11-20 01:00:00,-2.85,73.932,0.332,0.0,227.265,807.281
7754,2021-11-20 02:00:00,-3.04,71.559,0.367,0.0,225.771,806.758
7755,2021-11-20 03:00:00,-3.209,72.216,0.377,0.0,228.603,806.442
7756,2021-11-20 04:00:00,-3.137,68.864,0.349,0.0,226.484,806.028
7757,2021-11-20 05:00:00,-3.336,68.055,0.286,0.0,227.979,805.786
7758,2021-11-20 06:00:00,-3.678,65.064,0.244,0.0,227.151,805.665
7759,2021-11-20 07:00:00,-3.949,64.711,0.287,3.586,224.244,805.548
7760,2021-11-20 08:00:00,-3.788,62.922,0.426,88.437,225.182,805.736
7761,2021-11-20 09:00:00,-2.671,64.405,0.417,221.643,229.242,805.252
7762,2021-11-20 10:00:00,-0.969,57.494,0.775,329.081,229.448,805.111
7763,2021-11-20 11:00:00,0.458,60.31,0.89,389.431,232.548,804.52
7764,2021-11-20 12:00:00,2.09,61.925,0.853,405.886,232.809,803.775
7765,2021-11-20 13:00:00,2.815,64.63,0.757,359.234,232.113,803.057
7766,2021-11-20 14:00:00,1.934,67.676,0.575,271.716,231.417,802.496
7767,2021-11-20 15:00:00,1.542,64.267,0.724,145.999,228.064,802.07
7768,2021-11-20 16:00:00,-0.448,68.153,0.604,24.833,225.082,801.779
7769,2021-11-20 17:00:00,-1.108,64.874,0.482,0.0,224.964,801.541
7770,2021-11-20 18:00:00,-2.114,62.981,0.457,0.0,223.341,801.047
7771,2021-11-20 19:00:00,-2.437,59.69,0.407,0.0,219.903,800.734
7772,2021-11-20 20:00:00,-1.807,55.214,0.404,0.0,219.838,800.317
7773,2021-11-20 21:00:00,-1.454,53.918,0.408,0.0,219.817,800.079
7774,2021-11-20 22:00:00,-2.754,57.429,0.295,0.0,220.16,799.514
7775,2021-11-20 23:00:00,-3.473,59.61,0.377,0.0,219.528,798.908
7776,2021-11-21 00:00:00,-3.859,59.507,0.348,0.0,217.57,798.125
7777,2021-11-21 01:00:00,-3.836,57.8,0.308,0.0,217.038,797.769
7778,2021-11-21 02:00:00,-3.236,56.78,0.253,0.0,216.489,797.049
7779,2021-11-21 03:00:00,-3.066,56.452,0.223,0.0,215.704,796.256
7780,2021-11-21 04:00:00,-3.336,58.137,0.203,0.0,214.324,795.54
7781,2021-11-21 05:00:00,-3.625,57.875,0.217,0.0,214.73,795.164
7782,2021-11-21 06:00:00,-4.234,59.454,0.195,0.0,212.758,794.888
7783,2021-11-21 07:00:00,-5.382,61.982,0.197,3.029,212.918,794.374
7784,2021-11-21 08:00:00,-5.348,63.33,0.201,86.222,214.22,794.203
7785,2021-11-21 09:00:00,-4.905,64.643,0.181,219.488,214.227,793.71
7786,2021-11-21 10:00:00,-2.751,65.841,0.449,334.506,213.5,793.148
7787,2021-11-21 11:00:00,-0.796,63.058,0.526,399.105,214.22,792.207
7788,2021-11-21 12:00:00,0.498,65.143,0.862,410.256,214.513,791.564
7789,2021-11-21 13:00:00,0.542,65.654,0.716,359.806,221.444,790.967
7790,2021-11-21 14:00:00,-0.395,73.866,0.725,251.298,225.407,790.532
7791,2021-11-21 15:00:00,-0.974,75.327,0.588,119.96,229.252,790.335
7792,2021-11-21 16:00:00,-2.036,79.428,0.454,18.76,238.452,790.055
7793,2021-11-21 17:00:00,-2.503,80.69,0.814,0.0,251.754,790.065
7794,2021-11-21 18:00:00,-3.173,82.421,0.847,0.0,257.836,790.167
7795,2021-11-21 19:00:00,-3.206,82.997,0.729,0.0,263.632,790.149
7796,2021-11-21 20:00:00,-2.879,83.057,0.295,0.0,269.115,790.128
7797,2021-11-21 21:00:00,-3.341,87.012,0.301,0.0,275.953,790.089
7798,2021-11-21 22:00:00,-2.889,90.453,0.267,0.0,274.637,790.004
7799,2021-11-21 23:00:00,-2.696,90.396,0.33,0.0,280.74,790.065
7800,2021-11-22 00:00:00,-2.299,89.115,0.235,0.0,281.821,789.824
7801,2021-11-22 01:00:00,-1.626,87.876,0.032,0.0,285.866,789.931
7802,2021-11-22 02:00:00,-1.422,87.565,0.162,0.0,280.123,789.908
7803,2021-11-22 03:00:00,-1.974,88.476,0.312,0.0,273.553,790.022
7804,2021-11-22 04:00:00,-2.19,88.567,0.365,0.0,270.189,790.13
7805,2021-11-22 05:00:00,-2.388,88.59,0.326,0.0,273.389,790.385
7806,2021-11-22 06:00:00,-2.163,88.032,0.328,0.0,270.043,790.704
7807,2021-11-22 07:00:00,-2.475,88.244,0.388,1.929,255.542,791.13
7808,2021-11-22 08:00:00,-2.434,88.984,0.376,53.433,258.11,791.647
7809,2021-11-22 09:00:00,-2.003,89.452,0.558,166.613,246.342,792.078
7810,2021-11-22 10:00:00,-1.492,86.582,1.034,257.431,238.523,792.688
7811,2021-11-22 11:00:00,-1.634,89.519,1.062,328.765,240.353,792.57
7812,2021-11-22 12:00:00,-1.61,90.399,1.14,308.694,246.125,792.564
7813,2021-11-22 13:00:00,-1.778,92.24,1.087,297.92,245.722,792.718
7814,2021-11-22 14:00:00,-2.017,94.626,1.065,199.522,267.239,793.097
7815,2021-11-22 15:00:00,-2.281,95.277,1.257,75.403,282.21,793.392
7816,2021-11-22 16:00:00,-2.37,95.836,1.271,11.105,297.406,793.725
7817,2021-11-22 17:00:00,-2.729,95.19,1.017,0.0,286.173,794.172
7818,2021-11-22 18:00:00,-2.816,95.121,0.964,0.0,278.486,794.595
7819,2021-11-22 19:00:00,-2.687,92.783,0.996,0.0,278.725,794.897
7820,2021-11-22 20:00:00,-2.519,91.581,0.991,0.0,272.447,795.192
7821,2021-11-22 21:00:00,-2.644,90.072,0.791,0.0,272.975,795.503
7822,2021-11-22 22:00:00,-2.787,89.238,1.009,0.0,289.402,795.987
7823,2021-11-22 23:00:00,-3.427,90.25,0.952,0.0,262.37,796.116
7824,2021-11-23 00:00:00,-3.519,89.163,0.855,0.0,266.95,796.245
7825,2021-11-23 01:00:00,-3.069,87.755,0.766,0.0,264.217,796.413
7826,2021-11-23 02:00:00,-2.996,87.632,0.714,0.0,265.616,796.749
7827,2021-11-23 03:00:00,-2.759,86.74,1.082,0.0,269.347,796.709
7828,2021-11-23 04:00:00,-2.222,85.077,1.303,0.0,259.519,796.898
7829,2021-11-23 05:00:00,-1.881,84.062,1.32,0.0,235.687,797.174
7830,2021-11-23 06:00:00,-2.074,84.51,1.381,0.0,243.902,797.415
7831,2021-11-23 07:00:00,-2.363,84.451,1.509,1.642,239.786,797.925
7832,2021-11-23 08:00:00,-2.273,85.249,1.518,65.021,260.854,798.599
7833,2021-11-23 09:00:00,-1.619,85.47,1.18,170.018,254.244,799.007
7834,2021-11-23 10:00:00,-1.107,84.813,0.858,265.311,239.993,799.451
7835,2021-11-23 11:00:00,-0.686,84.366,0.76,315.64,234.756,799.443
7836,2021-11-23 12:00:00,-0.072,80.323,0.425,360.424,244.248,799.392
7837,2021-11-23 13:00:00,-0.677,82.708,0.608,310.638,242.536,799.245
7838,2021-11-23 14:00:00,-0.758,83.254,0.662,236.937,246.589,799.445
7839,2021-11-23 15:00:00,-1.107,88.242,0.653,128.007,231.738,799.358
7840,2021-11-23 16:00:00,-1.188,88.061,0.961,18.489,247.709,799.61
7841,2021-11-23 17:00:00,-2.055,88.83,1.263,0.0,239.522,799.748
7842,2021-11-23 18:00:00,-2.734,88.005,1.497,0.0,252.539,799.785
7843,2021-11-23 19:00:00,-2.525,87.432,1.585,0.0,243.524,799.864
7844,2021-11-23 20:00:00,-2.804,85.709,1.634,0.0,252.585,799.891
7845,2021-11-23 21:00:00,-2.895,84.166,1.609,0.0,242.265,799.971
7846,2021-11-23 22:00:00,-2.379,84.003,1.673,0.0,256.559,799.801
7847,2021-11-23 23:00:00,-2.927,82.827,1.523,0.0,260.636,799.649
7848,2021-11-24 00:00:00,-3.178,83.687,1.379,0.0,263.019,799.339
7849,2021-11-24 01:00:00,-3.357,83.683,1.704,0.0,266.903,799.299
7850,2021-11-24 02:00:00,-3.842,81.829,1.42,0.0,255.296,799.191
7851,2021-11-24 03:00:00,-3.663,81.559,1.401,0.0,255.824,798.648
7852,2021-11-24 04:00:00,-4.192,81.585,1.363,0.0,241.131,798.347
7853,2021-11-24 05:00:00,-4.871,81.377,1.354,0.0,256.776,798.147
7854,2021-11-24 06:00:00,-5.074,81.231,1.479,0.0,254.64,798.286
7855,2021-11-24 07:00:00,-5.256,81.85,1.402,1.416,238.859,798.152
7856,2021-11-24 08:00:00,-5.186,79.843,1.542,58.526,240.214,798.115
7857,2021-11-24 09:00:00,-3.891,77.981,1.656,164.835,242.283,797.855
7858,2021-11-24 10:00:00,-2.923,79.322,1.286,281.781,251.39,797.739
7859,2021-11-24 11:00:00,-1.943,79.622,1.288,339.418,233.597,797.322
7860,2021-11-24 12:00:00,-1.422,75.911,1.45,377.587,220.031,796.466
7861,2021-11-24 13:00:00,-1.479,76.634,1.573,347.691,219.492,796.04
7862,2021-11-24 14:00:00,-2.244,75.908,1.563,262.042,212.308,795.962
7863,2021-11-24 15:00:00,-2.28,75.856,1.659,135.963,210.443,795.52
7864,2021-11-24 16:00:00,-3.901,82.53,1.723,20.614,208.416,795.211
7865,2021-11-24 17:00:00,-5.031,82.179,1.876,0.0,212.126,794.891
7866,2021-11-24 18:00:00,-5.705,80.862,2.097,0.0,212.283,794.634
7867,2021-11-24 19:00:00,-5.388,80.149,2.177,0.0,212.08,794.468
7868,2021-11-24 20:00:00,-5.091,79.777,2.244,0.0,230.708,794.045
7869,2021-11-24 21:00:00,-5.431,79.038,2.291,0.0,243.963,793.562
7870,2021-11-24 22:00:00,-5.679,84.742,1.841,0.0,236.354,793.119
7871,2021-11-24 23:00:00,-6.051,84.243,2.025,0.0,249.899,792.816
7872,2021-11-25 00:00:00,-5.689,83.269,2.01,0.0,259.687,792.204
7873,2021-11-25 01:00:00,-5.914,82.639,2.146,0.0,257.304,792.016
7874,2021-11-25 02:00:00,-5.896,81.991,2.524,0.0,257.986,791.33
7875,2021-11-25 03:00:00,-5.174,82.134,2.431,0.0,261.581,790.809
7876,2021-11-25 04:00:00,-4.984,83.101,2.382,0.0,259.573,790.464
7877,2021-11-25 05:00:00,-4.784,82.444,2.221,0.0,258.31,790.074
7878,2021-11-25 06:00:00,-4.561,82.239,2.2,0.0,263.879,789.919
7879,2021-11-25 07:00:00,-4.282,83.043,2.094,0.708,266.796,789.744
7880,2021-11-25 08:00:00,-3.947,82.127,2.134,36.541,270.859,789.621
7881,2021-11-25 09:00:00,-3.523,85.302,1.831,93.711,272.928,789.358
7882,2021-11-25 10:00:00,-3.59,84.835,1.65,97.071,277.997,789.222
7883,2021-11-25 11:00:00,-3.041,87.239,1.608,142.398,279.599,788.714
7884,2021-11-25 12:00:00,-2.74,89.118,1.171,178.562,279.927,788.136
7885,2021-11-25 13:00:00,-2.903,91.37,1.083,150.037,281.172,787.777
7886,2021-11-25 14:00:00,-2.811,92.586,1.377,108.252,292.284,787.467
7887,2021-11-25 15:00:00,-2.692,88.14,1.16,60.108,290.903,787.306
7888,2021-11-25 16:00:00,-2.269,89.187,0.817,9.388,283.919,787.296
7889,2021-11-25 17:00:00,-2.417,91.044,0.536,0.0,292.298,787.01
7890,2021-11-25 18:00:00,-2.701,92.49,0.47,0.0,292.376,787.016
7891,2021-11-25 19:00:00,-2.844,93.6,0.599,0.0,293.675,786.923
7892,2021-11-25 20:00:00,-2.947,92.454,0.624,0.0,296.261,786.648
7893,2021-11-25 21:00:00,-3.011,92.476,0.471,0.0,290.461,786.143
7894,2021-11-25 22:00:00,-2.194,92.695,0.167,0.0,283.116,785.737
7895,2021-11-25 23:00:00,-2.406,93.559,0.555,0.0,289.18,785.031
7896,2021-11-26 00:00:00,-2.474,93.609,0.089,0.0,284.044,784.453
7897,2021-11-26 01:00:00,-2.535,93.389,0.265,0.0,275.939,784.014
7898,2021-11-26 02:00:00,-2.959,95.208,0.677,0.0,281.083,783.359
7899,2021-11-26 03:00:00,-3.929,96.64,0.935,0.0,274.751,782.822
7900,2021-11-26 04:00:00,-3.474,96.165,0.824,0.0,294.146,782.35
7901,2021-11-26 05:00:00,-3.73,96.199,0.94,0.0,288.767,782.03
7902,2021-11-26 06:00:00,-3.957,97.085,1.258,0.0,287.529,781.577
7903,2021-11-26 07:00:00,-4.197,96.276,1.385,0.512,285.363,781.268
7904,2021-11-26 08:00:00,-4.093,95.354,1.385,37.626,287.183,780.937
7905,2021-11-26 09:00:00,-4.033,95.529,1.426,94.374,286.309,780.721
7906,2021-11-26 10:00:00,-4.135,94.283,1.132,152.463,284.539,780.453
7907,2021-11-26 11:00:00,-4.399,95.694,1.554,208.759,278.35,779.704
7908,2021-11-26 12:00:00,-4.569,98.231,1.655,264.287,270.132,778.927
7909,2021-11-26 13:00:00,-4.769,98.139,1.853,201.677,267.781,778.57
7910,2021-11-26 14:00:00,-5.096,99.357,1.813,125.822,279.56,778.418
7911,2021-11-26 15:00:00,-5.514,98.216,1.55,60.56,277.855,777.976
7912,2021-11-26 16:00:00,-5.7,97.689,1.215,9.086,275.664,777.771
7913,2021-11-26 17:00:00,-6.141,97.254,1.414,0.0,274.787,777.548
7914,2021-11-26 18:00:00,-6.491,97.038,1.055,0.0,256.188,777.283
7915,2021-11-26 19:00:00,-6.432,95.524,0.996,0.0,251.468,776.767
7916,2021-11-26 20:00:00,-6.598,93.27,0.888,0.0,245.875,776.226
7917,2021-11-26 21:00:00,-6.791,92.29,0.993,0.0,238.32,775.35
7918,2021-11-26 22:00:00,-7.849,94.865,0.743,0.0,217.941,774.859
7919,2021-11-26 23:00:00,-7.665,93.117,1.009,0.0,220.959,774.287
7920,2021-11-27 00:00:00,-7.594,92.673,1.056,0.0,203.562,773.581
7921,2021-11-27 01:00:00,-8.457,92.512,1.157,0.0,190.763,773.064
7922,2021-11-27 02:00:00,-9.492,93.13,1.169,0.0,192.714,772.714
7923,2021-11-27 03:00:00,-9.469,90.761,1.252,0.0,196.713,772.207
7924,2021-11-27 04:00:00,-8.553,87.177,1.241,0.0,219.913,772.004
7925,2021-11-27 05:00:00,-8.808,89.116,1.033,0.0,244.398,772.121
7926,2021-11-27 06:00:00,-8.74,89.707,1.32,0.0,245.961,772.074
7927,2021-11-27 07:00:00,-8.482,88.572,1.298,0.648,227.533,772.258
7928,2021-11-27 08:00:00,-7.921,86.872,1.295,46.788,233.454,772.576
7929,2021-11-27 09:00:00,-6.859,82.796,1.158,151.439,225.849,772.846
7930,2021-11-27 10:00:00,-7.037,89.008,1.072,275.709,219.179,772.972
7931,2021-11-27 11:00:00,-6.701,85.644,1.052,294.047,212.975,773.11
7932,2021-11-27 12:00:00,-6.289,83.291,0.776,321.17,220.267,773.086
7933,2021-11-27 13:00:00,-6.021,77.723,0.993,264.362,231.193,773.34
7934,2021-11-27 14:00:00,-6.227,79.034,0.744,191.822,239.961,773.719
7935,2021-11-27 15:00:00,-6.346,82.025,0.439,90.999,223.074,774.181
7936,2021-11-27 16:00:00,-6.738,87.431,1.143,12.582,235.395,774.554
7937,2021-11-27 17:00:00,-7.519,93.085,0.561,0.0,228.011,774.625
7938,2021-11-27 18:00:00,-8.094,93.148,0.3,0.0,240.774,774.645
7939,2021-11-27 19:00:00,-7.862,92.575,0.426,0.0,221.836,774.785
7940,2021-11-27 20:00:00,-7.396,91.702,0.62,0.0,246.328,774.865
7941,2021-11-27 21:00:00,-7.165,92.0,0.836,0.0,249.838,774.825
7942,2021-11-27 22:00:00,-7.865,91.881,0.396,0.0,257.64,774.581
7943,2021-11-27 23:00:00,-7.85,91.575,0.362,0.0,254.012,774.392
7944,2021-11-28 00:00:00,-7.836,92.418,0.541,0.0,259.391,774.648
7945,2021-11-28 01:00:00,-7.954,92.206,0.714,0.0,256.869,774.192
7946,2021-11-28 02:00:00,-7.921,91.638,1.04,0.0,254.839,774.36
7947,2021-11-28 03:00:00,-8.356,93.308,0.957,0.0,243.713,774.196
7948,2021-11-28 04:00:00,-8.69,95.377,1.04,0.0,238.752,774.09
7949,2021-11-28 05:00:00,-8.81,95.987,0.882,0.0,231.988,774.118
7950,2021-11-28 06:00:00,-8.719,96.193,1.277,0.0,242.493,773.936
7951,2021-11-28 07:00:00,-8.709,95.494,1.338,0.467,225.774,773.993
7952,2021-11-28 08:00:00,-9.29,96.697,1.062,46.501,237.136,774.141
7953,2021-11-28 09:00:00,-8.986,94.13,1.285,127.193,247.241,774.401
7954,2021-11-28 10:00:00,-9.023,93.294,1.447,252.699,217.613,774.807
7955,2021-11-28 11:00:00,-8.635,89.141,1.858,353.598,198.525,774.658
7956,2021-11-28 12:00:00,-8.331,87.204,2.221,336.058,220.919,774.334
7957,2021-11-28 13:00:00,-8.509,90.188,2.02,278.059,218.615,774.283
7958,2021-11-28 14:00:00,-8.546,91.531,1.443,203.53,228.357,774.368
7959,2021-11-28 15:00:00,-9.245,95.864,1.859,84.263,228.539,774.276
7960,2021-11-28 16:00:00,-9.54,98.198,1.209,11.904,238.477,774.506
7961,2021-11-28 17:00:00,-9.377,98.978,1.103,0.0,251.276,774.923
7962,2021-11-28 18:00:00,-9.554,98.907,1.195,0.0,253.484,775.199
7963,2021-11-28 19:00:00,-8.839,98.206,1.287,0.0,261.728,775.374
7964,2021-11-28 20:00:00,-8.896,96.792,1.599,0.0,242.187,775.591
7965,2021-11-28 21:00:00,-8.801,94.82,1.576,0.0,248.468,775.825
7966,2021-11-28 22:00:00,-9.549,91.026,1.528,0.0,246.842,776.312
7967,2021-11-28 23:00:00,-9.773,90.41,1.713,0.0,246.799,776.521
7968,2021-11-29 00:00:00,-9.269,91.693,1.424,0.0,252.078,776.513
7969,2021-11-29 01:00:00,-9.515,88.938,2.002,0.0,254.151,776.871
7970,2021-11-29 02:00:00,-9.51,90.261,1.58,0.0,251.354,777.291
7971,2021-11-29 03:00:00,-9.575,90.11,1.653,0.0,251.219,777.601
7972,2021-11-29 04:00:00,-9.529,91.886,1.724,0.0,255.456,778.161
7973,2021-11-29 05:00:00,-9.482,92.035,1.678,0.0,259.862,778.892
7974,2021-11-29 06:00:00,-9.695,90.494,1.652,0.0,250.099,779.558
7975,2021-11-29 07:00:00,-9.937,89.321,1.658,0.256,249.107,780.38
7976,2021-11-29 08:00:00,-9.22,89.832,1.833,39.284,241.249,781.155
7977,2021-11-29 09:00:00,-8.943,89.072,2.054,98.307,250.024,781.94
7978,2021-11-29 10:00:00,-8.866,90.369,1.874,160.254,250.009,782.32
7979,2021-11-29 11:00:00,-9.016,90.127,2.31,224.28,238.773,783.033
7980,2021-11-29 12:00:00,-8.773,87.805,2.256,266.939,224.305,783.64
7981,2021-11-29 13:00:00,-8.784,87.023,2.062,234.029,237.532,784.355
7982,2021-11-29 14:00:00,-9.243,87.8,1.816,185.478,233.258,785.034
7983,2021-11-29 15:00:00,-9.748,87.24,1.408,97.207,220.003,785.791
7984,2021-11-29 16:00:00,-10.212,88.308,1.699,13.953,215.512,786.446
7985,2021-11-29 17:00:00,-10.158,88.284,1.54,0.0,215.472,787.227
7986,2021-11-29 18:00:00,-10.535,85.418,1.749,0.0,208.812,787.861
7987,2021-11-29 19:00:00,-10.253,83.621,1.741,0.0,231.275,788.869
7988,2021-11-29 20:00:00,-10.518,82.216,1.808,0.0,230.465,789.46
7989,2021-11-29 21:00:00,-10.87,81.92,1.709,0.0,225.653,790.031
7990,2021-11-29 22:00:00,-11.466,84.974,1.573,0.0,223.784,790.83
7991,2021-11-29 23:00:00,-11.269,84.836,1.433,0.0,231.278,791.131
7992,2021-11-30 00:00:00,-11.592,86.042,1.206,0.0,207.275,791.268
7993,2021-11-30 01:00:00,-12.746,85.743,1.157,0.0,200.362,791.817
7994,2021-11-30 02:00:00,-12.897,86.206,1.0,0.0,208.138,792.605
