time,temp,RH,wind,SW_global,ppt,press,LW_in,LW_out,SW_direct,SW_diffuse
2022-01-06 22:00:00,-9.195,93.325,0.385,-0.11,0,89.845,266.415,245.85,-0.11,0
2022-01-06 23:00:00,-9.53,92.67,0.37,-0.395,0,89.87,265.105,249.13,-0.395,0
2022-01-07 00:00:00,-7.565,92.005,0.51,-2.24,0,89.91,270.8,262.715,-2.24,0
2022-01-07 01:00:00,-9.125,92.27,0.375,0.82,0,89.86,270.455,247.275,0.82,0
2022-01-07 02:00:00,-9.035,91.775,0.57,-0.22,0,89.805,268.245,246.665,-0.22,0
2022-01-07 03:00:00,-10.61,93.06,0.425,0.9,0,89.8,264.575,240.75,0.9,0
2022-01-07 04:00:00,-10.815,93.73,0.465,-0.2,0,89.82,260.22,240.98,-0.2,0
2022-01-07 05:00:00,-10.085,92.83,0.525,-0.825,0,89.785,262.05,246.185,-0.825,0
2022-01-07 06:00:00,-10.96,92.82,0.44,0.145,0,89.825,261.135,244.375,0.145,0
2022-01-07 07:00:00,-9.82,93.575,0.415,-1.12,0,89.815,263.295,255.32,-1.12,0
2022-01-07 08:00:00,-8.885,93.6,0.395,-0.54,0,89.81,268.0,261.975,-0.54,0
2022-01-07 09:00:00,-8.375,92.855,0.39,7.25,0,89.845,273.645,264.86,7.25,0
2022-01-07 10:00:00,-9.02,92.99,0.46,21.44,0,89.865,275.09,258.76,21.44,0
2022-01-07 11:00:00,-5.96,88.74,0.5,116.29,0,89.805,293.68,281.355,116.29,0
2022-01-07 12:00:00,-4.75,83.595,0.545,60.05,0,89.745,308.765,289.52,60.05,0
2022-01-07 13:00:00,-3.63,82.25,0.67,43.615,0,89.735,311.605,295.07,43.615,0
2022-01-07 14:00:00,-3.535,80.31,0.615,36.465,0,89.675,313.605,295.9,36.465,0
2022-01-07 15:00:00,-3.44,82.445,0.44,18.53,0,89.695,309.965,290.17,18.53,0
2022-01-07 16:00:00,-3.23,83.99,0.75,3.44,0,89.68,301.8,294.45,3.44,0
2022-01-07 17:00:00,-3.215,86.125,0.5,0.365,0,89.69,299.395,294.625,0.365,0
2022-01-07 18:00:00,-3.365,89.685,0.455,-0.305,0,89.7,298.15,296.465,-0.305,0
2022-01-07 19:00:00,-3.86,93.675,0.51,-0.045,0,89.785,298.0,297.09,-0.045,0
2022-01-07 20:00:00,-4.14,94.265,0.43,0.14,0,89.78,296.86,294.425,0.14,0
2022-01-07 21:00:00,-3.94,93.735,0.595,-0.21,0,89.765,296.63,296.03,-0.21,0
2022-01-07 22:00:00,-3.825,93.74,0.5,-0.1,0,89.71,296.93,294.875,-0.1,0
2022-01-07 23:00:00,-3.49,93.36,0.395,-0.015,0,89.65,297.27,290.895,-0.015,0
2022-01-08 00:00:00,-6.24,93.04,0.55,2.32,0,89.54,289.17,257.07,2.32,0
2022-01-08 01:00:00,-4.005,81.375,1.725,0.425,0,89.425,289.005,274.11,0.425,0
2022-01-08 02:00:00,-0.99,63.19,4.47,-3.4,0,89.325,299.285,296.405,-3.4,0
2022-01-08 03:00:00,-0.415,60.37,2.87,-3.85,0,89.31,301.525,299.585,-3.85,0
2022-01-08 04:00:00,-2.87,84.585,0.95,-0.275,0,89.3,300.71,296.605,-0.275,0
2022-01-08 05:00:00,-2.815,86.65,0.72,-0.53,0,89.27,299.735,298.645,-0.53,0
2022-01-08 06:00:00,-3.18,93.67,0.88,-0.19,0,89.35,300.425,299.82,-0.19,0
2022-01-08 07:00:00,-3.17,94.15,0.61,-0.11,0,89.435,300.285,299.05,-0.11,0
2022-01-08 08:00:00,-2.58,93.205,0.415,-0.01,0,89.52,300.975,299.38,-0.01,0
2022-01-08 09:00:00,-2.05,92.125,0.58,6.17,0,89.57,304.11,303.29,6.17,0
2022-01-08 10:00:00,-1.355,89.0,0.585,22.735,0,89.64,312.76,306.235,22.735,0
2022-01-08 11:00:00,-1.22,87.77,0.58,29.11,0,89.67,314.955,306.335,29.11,0
2022-01-08 12:00:00,-0.485,80.995,0.495,37.935,0,89.645,315.955,306.03,37.935,0
2022-01-08 13:00:00,-0.42,77.265,0.375,33.235,0,89.595,316.065,304.475,33.235,0
2022-01-08 14:00:00,-0.81,80.68,0.485,25.3,0,89.555,316.0,303.015,25.3,0
2022-01-08 15:00:00,-0.795,80.31,0.465,24.62,0,89.48,315.39,302.605,24.62,0
2022-01-08 16:00:00,-1.57,81.6,0.615,13.945,0,89.335,312.01,290.305,13.945,0
2022-01-08 17:00:00,-2.115,80.08,0.95,1.38,0,89.165,303.37,285.245,1.38,0
2022-01-08 18:00:00,-2.465,82.93,0.76,-0.215,0,89.09,299.3,289.16,-0.215,0
2022-01-08 19:00:00,-2.48,85.05,0.64,-0.275,0,89.01,298.645,288.475,-0.275,0
2022-01-08 20:00:00,-2.395,86.72,0.605,-0.58,0,88.955,299.755,294.745,-0.58,0
2022-01-08 21:00:00,1.305,63.51,4.335,-4.31,0,88.815,307.43,307.205,-4.31,0
2022-01-08 22:00:00,2.2,60.84,6.155,-1.71,0,88.665,310.785,312.86,-1.71,0
2022-01-08 23:00:00,2.365,61.835,5.545,0.805,0,88.495,310.765,314.13,0.805,0
2022-01-09 00:00:00,2.78,58.655,5.935,0.28,0,88.355,310.91,314.815,0.28,0
2022-01-09 01:00:00,1.74,69.075,5.38,-1.62,0,88.34,312.09,314.205,-1.62,0
2022-01-09 02:00:00,1.665,66.11,4.455,-1.54,0,88.25,309.36,312.76,-1.54,0
2022-01-09 03:00:00,0.825,71.245,5.4,-1.085,0,88.3,309.165,311.17,-1.085,0
2022-01-09 04:00:00,-0.43,83.925,2.16,-0.38,0,88.355,306.845,309.23,-0.38,0
2022-01-09 05:00:00,-1.105,94.495,0.655,-0.49,0,88.4,310.43,309.385,-0.49,0
2022-01-09 06:00:00,-0.59,93.05,1.33,-0.5,0,88.455,311.91,310.93,-0.5,0
2022-01-09 07:00:00,-0.78,92.57,0.83,-0.35,0,88.515,311.595,309.67,-0.35,0
2022-01-09 08:00:00,-0.65,83.665,1.085,-0.63,0,88.61,310.465,306.5,-0.63,0
2022-01-09 09:00:00,-1.715,93.06,1.145,5.65,0,88.73,308.6,305.98,5.65,0
2022-01-09 10:00:00,-1.335,89.975,0.525,23.375,0,88.73,313.005,303.405,23.375,0
2022-01-09 11:00:00,-1.24,90.04,0.68,22.455,0,88.7,315.695,306.9,22.455,0
2022-01-09 12:00:00,-1.135,89.305,0.66,26.28,0,88.675,315.725,308.11,26.28,0
2022-01-09 13:00:00,-0.85,87.575,0.73,31.13,0,88.665,315.77,309.03,31.13,0
2022-01-09 14:00:00,-0.525,86.15,0.605,29.24,0,88.635,315.9,309.79,29.24,0
2022-01-09 15:00:00,-0.695,83.835,0.79,19.73,0,88.635,315.92,308.42,19.73,0
2022-01-09 16:00:00,-1.675,92.61,0.76,11.255,0,88.655,313.95,306.875,11.255,0
2022-01-09 17:00:00,-1.94,94.36,0.43,1.955,0,88.68,309.455,304.875,1.955,0
2022-01-09 18:00:00,-2.135,95.715,0.385,-0.155,0,88.705,306.32,303.145,-0.155,0
2022-01-09 19:00:00,-2.115,95.985,0.355,-0.09,0,88.735,305.275,303.93,-0.09,0
2022-01-09 20:00:00,-2.24,95.635,0.45,-0.095,0,88.745,304.555,302.16,-0.095,0
2022-01-09 21:00:00,-2.22,95.925,0.375,-0.09,0,88.765,304.595,303.32,-0.09,0
2022-01-09 22:00:00,-2.38,96.235,0.37,-0.07,0,88.765,303.97,302.125,-0.07,0
2022-01-09 23:00:00,-2.25,96.445,0.45,-0.1,0,88.78,304.48,304.005,-0.1,0
2022-01-10 00:00:00,-2.215,96.52,0.305,-0.02,0,88.81,304.78,303.115,-0.02,0
2022-01-10 01:00:00,-2.095,96.645,0.37,-0.145,0,88.86,304.825,303.765,-0.145,0
2022-01-10 02:00:00,-1.995,96.67,0.595,-0.105,0,88.88,305.72,305.165,-0.105,0
2022-01-10 03:00:00,-2.045,97.39,0.7,0.015,0,88.935,306.085,305.64,0.015,0
2022-01-10 04:00:00,-2.21,97.69,0.71,0.075,0,89.005,305.57,304.605,0.075,0
2022-01-10 05:00:00,-2.22,96.945,0.705,-0.01,0,89.04,305.135,302.87,-0.01,0
2022-01-10 06:00:00,-2.4,96.855,0.63,-0.03,0,89.1,304.025,301.4,-0.03,0
2022-01-10 07:00:00,-2.425,96.695,0.625,-0.02,0,89.175,303.915,301.145,-0.02,0
2022-01-10 08:00:00,-2.37,96.295,0.67,0.305,0,89.25,304.035,302.57,0.305,0
2022-01-10 09:00:00,-2.45,94.08,0.58,4.75,0,89.375,304.94,301.8,4.75,0
2022-01-10 10:00:00,-2.215,92.29,0.55,11.585,0,89.465,308.385,302.985,11.585,0
2022-01-10 11:00:00,-2.06,90.86,0.685,15.51,0,89.555,310.485,303.765,15.51,0
2022-01-10 12:00:00,-1.81,89.715,0.595,23.32,0,89.61,315.035,303.885,23.32,0
2022-01-10 13:00:00,-1.175,86.855,0.47,31.265,0,89.645,316.045,308.58,31.265,0
2022-01-10 14:00:00,-1.405,88.61,0.53,29.745,0,89.7,316.45,307.75,29.745,0
2022-01-10 15:00:00,-1.89,89.97,0.565,15.06,0,89.775,315.905,303.9,15.06,0
2022-01-10 16:00:00,-1.99,89.37,0.37,9.41,0,89.83,315.12,301.09,9.41,0
2022-01-10 17:00:00,-2.37,90.195,0.31,1.05,0,89.94,306.615,299.455,1.05,0
2022-01-10 18:00:00,-2.88,91.51,0.39,0.175,0,90.01,301.635,292.885,0.175,0
2022-01-10 19:00:00,-5.045,93.06,0.43,0.955,0,90.08,292.595,271.335,0.955,0
2022-01-10 20:00:00,-7.425,94.625,0.41,0.655,0,90.145,279.805,257.255,0.655,0
2022-01-10 21:00:00,-6.74,94.595,0.49,-1.075,0,90.21,278.01,272.31,-1.075,0
2022-01-10 22:00:00,-6.015,88.165,0.53,0.14,0,90.24,282.925,264.315,0.14,0
2022-01-10 23:00:00,-6.415,88.195,0.67,-0.42,0,90.275,279.805,261.91,-0.42,0
2022-01-11 00:00:00,-6.7,86.56,0.685,0.34,0,90.285,279.215,252.535,0.34,0
2022-01-11 01:00:00,-7.265,87.885,0.57,-0.21,0,90.305,275.1,248.445,-0.21,0
2022-01-11 02:00:00,-8.015,88.415,0.465,-0.21,0,90.325,271.125,245.065,-0.21,0
2022-01-11 03:00:00,-7.38,85.87,1.09,-1.455,0,90.355,273.115,260.045,-1.455,0
2022-01-11 04:00:00,-6.155,77.39,2.155,-0.055,0,90.365,282.77,268.22,-0.055,0
2022-01-11 05:00:00,-8.14,86.32,0.525,0.93,0,90.345,275.685,245.87,0.93,0
2022-01-11 06:00:00,-9.79,89.835,0.36,0.225,0,90.37,266.095,238.125,0.225,0
2022-01-11 07:00:00,-9.36,87.93,0.64,-0.26,0,90.41,266.2,242.06,-0.26,0
2022-01-11 08:00:00,-9.34,89.91,0.555,0.55,0,90.455,266.205,241.31,0.55,0
2022-01-11 09:00:00,-8.725,88.065,0.565,4.51,0,90.5,268.48,243.455,4.51,0
2022-01-11 10:00:00,-8.86,88.87,0.59,27.06,0,90.525,270.875,247.06,27.06,0
2022-01-11 11:00:00,-4.72,78.13,0.73,121.98,0,90.53,299.47,277.26,121.98,0
2022-01-11 12:00:00,-5.84,82.66,0.55,51.12,0,90.53,306.665,266.89,51.12,0
2022-01-11 13:00:00,-7.91,88.16,0.43,14.55,0,90.56,284.58,248.92,14.55,0
2022-01-11 14:00:00,-8.73,90.485,0.395,12.65,0,90.57,276.42,245.5,12.65,0
2022-01-11 15:00:00,-9.19,91.555,0.38,9.48,0,90.565,271.94,241.785,9.48,0
2022-01-11 16:00:00,-8.785,91.8,0.35,4.96,0,90.565,269.465,243.35,4.96,0
2022-01-11 17:00:00,-8.96,92.06,0.445,0.775,0,90.6,267.965,242.115,0.775,0
2022-01-11 18:00:00,-9.24,90.72,0.43,-0.02,0,90.63,267.25,241.87,-0.02,0
2022-01-11 19:00:00,-9.495,92.105,0.345,-0.44,0,90.69,264.14,240.98,-0.44,0
2022-01-11 20:00:00,-9.375,91.835,0.53,-0.645,0,90.695,264.495,243.245,-0.645,0
2022-01-11 21:00:00,-9.245,91.44,0.48,-0.345,0,90.75,265.935,243.815,-0.345,0
2022-01-11 22:00:00,-9.94,92.185,0.405,-0.225,0,90.78,263.64,242.07,-0.225,0
2022-01-11 23:00:00,-7.495,90.31,0.705,-1.635,0,90.825,271.27,266.54,-1.635,0
2022-01-12 00:00:00,-8.48,88.74,0.57,0.88,0,90.81,273.275,249.045,0.88,0
2022-01-12 01:00:00,-9.5,90.92,0.55,0.17,0,90.835,266.895,245.095,0.17,0
2022-01-12 02:00:00,-9.745,91.695,0.625,-0.375,0,90.83,264.98,245.15,-0.375,0
2022-01-12 03:00:00,-9.49,91.59,0.61,-0.325,0,90.85,266.425,247.685,-0.325,0
2022-01-12 04:00:00,-8.665,89.425,0.725,-0.77,0,90.785,268.37,250.995,-0.77,0
2022-01-12 05:00:00,-8.595,87.655,0.815,-0.18,0,90.82,270.67,253.965,-0.18,0
2022-01-12 06:00:00,-9.345,89.87,0.575,0.125,0,90.86,268.085,249.485,0.125,0
2022-01-12 07:00:00,-9.54,89.5,0.65,-0.235,0,90.935,266.395,248.87,-0.235,0
2022-01-12 08:00:00,-10.395,90.955,0.695,0.98,0,90.97,264.4,247.175,0.98,0
2022-01-12 09:00:00,-10.065,90.87,0.64,5.805,0,91.06,265.505,248.645,5.805,0
2022-01-12 10:00:00,-9.235,90.87,0.62,30.535,0,91.105,268.23,253.225,30.535,0
2022-01-12 11:00:00,-5.62,81.85,0.7,141.93,0,91.095,296.22,282.22,141.93,0
2022-01-12 12:00:00,-5.145,79.26,0.655,61.25,0,91.1,303.78,272.805,61.25,0
2022-01-12 13:00:00,-6.135,83.98,0.625,14.595,0,90.98,286.17,257.61,14.595,0
2022-01-12 14:00:00,-5.23,79.65,0.95,12.16,0,91.025,286.875,262.36,12.16,0
2022-01-12 15:00:00,-6.55,82.765,0.625,9.675,0,91.115,284.315,254.915,9.675,0
2022-01-12 16:00:00,-7.41,90.115,0.625,5.51,0,91.07,278.34,252.635,5.51,0
2022-01-12 17:00:00,-6.63,88.815,0.73,0.975,0,91.125,278.335,255.2,0.975,0
2022-01-12 18:00:00,-6.13,87.61,0.68,-0.505,0,91.17,279.515,258.04,-0.505,0
2022-01-12 19:00:00,-6.81,87.84,0.645,0.16,0,91.2,279.035,256.09,0.16,0
2022-01-12 20:00:00,-6.255,87.45,0.675,-0.635,0,91.205,279.07,258.035,-0.635,0
2022-01-12 21:00:00,-6.16,84.76,0.61,-0.41,0,91.26,279.41,258.75,-0.41,0
2022-01-12 22:00:00,-6.325,85.445,0.57,-0.23,0,91.225,278.395,254.735,-0.23,0
2022-01-12 23:00:00,-7.19,87.79,0.545,-0.245,0,91.225,275.495,252.08,-0.245,0
2022-01-13 00:00:00,-6.845,87.445,0.525,-0.515,0,91.26,275.49,253.295,-0.515,0
2022-01-13 01:00:00,-7.34,87.535,0.485,0.05,0,91.27,275.1,252.005,0.05,0
2022-01-13 02:00:00,-7.485,90.34,0.41,-0.51,0,91.3,272.76,251.64,-0.51,0
2022-01-13 03:00:00,-7.405,88.67,0.36,-0.545,0,91.3,272.555,251.88,-0.545,0
2022-01-13 04:00:00,-7.675,89.17,0.43,-0.56,0,91.305,271.5,251.275,-0.56,0
2022-01-13 05:00:00,-7.005,88.595,0.43,-0.785,0,91.305,273.76,254.815,-0.785,0
2022-01-13 06:00:00,-6.93,87.905,0.35,-0.405,0,91.275,274.795,255.015,-0.405,0
2022-01-13 07:00:00,-6.995,89.69,0.49,-1.035,0,91.24,273.675,256.075,-1.035,0
2022-01-13 08:00:00,-6.22,88.64,0.6,-0.095,0,91.27,277.585,260.695,-0.095,0
2022-01-13 09:00:00,-5.45,86.815,0.585,4.4,0,91.305,282.375,264.755,4.4,0
2022-01-13 10:00:00,-6.12,86.345,0.48,31.55,0,91.325,282.695,264.45,31.55,0
2022-01-13 11:00:00,-1.54,75.105,0.685,146.84,0,91.295,308.175,294.175,146.84,0
2022-01-13 12:00:00,-1.805,74.34,0.56,64.095,0,91.28,315.855,286.475,64.095,0
2022-01-13 13:00:00,-3.665,81.935,0.51,19.805,0,91.255,303.29,271.205,19.805,0
2022-01-13 14:00:00,-4.27,84.385,0.465,12.44,0,91.245,294.085,266.44,12.44,0
2022-01-13 15:00:00,-3.785,86.655,0.395,9.2,0,91.245,292.205,267.01,9.2,0
2022-01-13 16:00:00,-3.665,85.27,0.56,5.355,0,91.215,292.5,268.09,5.355,0
2022-01-13 17:00:00,-4.09,87.155,0.48,0.86,0,91.225,289.435,266.52,0.86,0
2022-01-13 18:00:00,-4.315,87.57,0.385,-0.65,0,91.245,286.76,265.025,-0.65,0
2022-01-13 19:00:00,-4.8,89.125,0.43,-0.605,0,91.29,285.255,264.09,-0.605,0
2022-01-13 20:00:00,-4.835,89.67,0.355,-0.645,0,91.3,283.825,265.35,-0.645,0
2022-01-13 21:00:00,-5.48,89.71,0.45,-0.69,0,91.305,282.29,266.415,-0.69,0
2022-01-13 22:00:00,-6.63,92.645,0.32,-0.115,0,91.325,279.76,259.96,-0.115,0
2022-01-13 23:00:00,-7.195,93.62,0.36,-0.53,0,91.325,275.955,257.3,-0.53,0
2022-01-14 00:00:00,-6.4,93.375,0.34,-1.085,0,91.325,276.675,264.265,-1.085,0
2022-01-14 01:00:00,-5.99,91.19,0.34,-0.865,0,91.315,278.39,266.96,-0.865,0
2022-01-14 02:00:00,-6.17,91.88,0.245,-0.585,0,91.33,278.615,267.31,-0.585,0
2022-01-14 03:00:00,-5.59,90.57,0.31,-0.95,0,91.31,279.22,269.28,-0.95,0
2022-01-14 04:00:00,-4.625,89.65,0.405,-1.495,0,91.275,281.695,273.485,-1.495,0
2022-01-14 05:00:00,-4.81,88.69,0.22,-0.35,0,91.26,284.48,276.17,-0.35,0
2022-01-14 06:00:00,-4.755,90.96,0.295,-0.965,0,91.25,282.925,277.015,-0.965,0
2022-01-14 07:00:00,-4.52,90.635,0.275,-0.95,0,91.225,283.43,279.565,-0.95,0
2022-01-14 08:00:00,-3.9,88.95,0.31,-0.83,0,91.19,285.19,282.39,-0.83,0
2022-01-14 09:00:00,-3.375,88.285,0.235,5.56,0,91.195,289.315,287.015,5.56,0
2022-01-14 10:00:00,-3.74,90.32,0.26,8.33,0,91.23,289.08,287.21,8.33,0
2022-01-14 11:00:00,0.775,77.38,0.585,215.355,0,91.22,313.96,308.34,215.355,0
2022-01-14 12:00:00,0.165,79.915,0.52,150.065,0,91.16,261.54,297.21,150.065,0
2022-01-14 13:00:00,-0.995,88.07,0.45,40.365,0,91.095,247.09,280.555,40.365,0
2022-01-14 14:00:00,-1.925,88.255,0.48,37.21,0,91.085,244.105,277.26,37.21,0
2022-01-14 15:00:00,-2.175,89.94,0.395,30.815,0,91.055,244.505,275.115,30.815,0
2022-01-14 16:00:00,-1.775,90.475,0.325,18.91,0,91.025,246.55,278.775,18.91,0
2022-01-14 17:00:00,-2.855,91.44,0.365,3.895,0,91.055,245.145,275.935,3.895,0
2022-01-14 18:00:00,-2.505,90.425,0.425,0.055,0,90.995,265.295,283.28,0.055,0
2022-01-14 19:00:00,-2.285,89.14,0.35,-0.76,0,90.96,276.785,285.635,-0.76,0
2022-01-14 20:00:00,-2.48,89.98,0.4,0.37,0,90.905,282.015,288.385,0.37,0
2022-01-14 21:00:00,-2.23,88.695,0.55,-0.06,0,90.865,285.98,291.795,-0.06,0
2022-01-14 22:00:00,-2.205,87.87,0.34,-0.375,0,90.83,286.685,291.81,-0.375,0
2022-01-14 23:00:00,-2.57,88.19,0.305,0.24,0,90.8,285.715,290.225,0.24,0
2022-01-15 00:00:00,-2.94,89.27,0.28,0.33,0,90.77,285.22,289.19,0.33,0
2022-01-15 01:00:00,-2.395,86.865,0.41,0.285,0,90.67,288.045,291.71,0.285,0
2022-01-15 02:00:00,-2.685,87.85,0.415,0.07,0,90.63,287.72,291.405,0.07,0
2022-01-15 03:00:00,-3.04,87.845,0.405,-0.64,0,90.615,287.3,291.185,-0.64,0
2022-01-15 04:00:00,-3.965,90.585,0.36,-0.27,0,90.61,283.61,287.255,-0.27,0
2022-01-15 05:00:00,-4.67,91.945,0.42,-0.29,0,90.545,281.935,285.34,-0.29,0
2022-01-15 06:00:00,-4.735,92.615,0.305,0.275,0,90.55,281.24,284.335,0.275,0
2022-01-15 07:00:00,-4.69,91.875,0.215,0.835,0,90.515,281.15,283.76,0.835,0
2022-01-15 08:00:00,-3.295,88.525,0.32,4.045,0,90.485,285.415,288.135,4.045,0
2022-01-15 09:00:00,-2.67,86.025,0.32,14.435,0,90.475,288.955,291.845,14.435,0
2022-01-15 10:00:00,-2.49,85.81,0.31,87.71,0,90.485,291.695,295.035,87.71,0
2022-01-15 11:00:00,1.91,73.37,0.44,391.33,0,90.475,265.745,309.405,391.33,0
2022-01-15 12:00:00,0.835,77.36,0.525,176.61,0,90.41,255.855,302.105,176.61,0
2022-01-15 13:00:00,-1.67,86.405,0.47,39.24,0,90.37,247.765,282.025,39.24,0
2022-01-15 14:00:00,-2.57,88.475,0.355,37.11,0,90.35,245.635,276.515,37.11,0
2022-01-15 15:00:00,-2.68,90.4,0.38,30.965,0,90.325,246.185,275.165,30.965,0
2022-01-15 16:00:00,-2.465,91.695,0.32,18.85,0,90.325,246.58,276.45,18.85,0
2022-01-15 17:00:00,-2.33,90.455,0.285,4.52,0,90.33,247.47,278.98,4.52,0
2022-01-15 18:00:00,-2.825,90.765,0.24,0.165,0,90.335,251.355,280.705,0.165,0
2022-01-15 19:00:00,-2.26,89.58,0.3,0.91,0,90.33,255.52,284.76,0.91,0
2022-01-15 20:00:00,-1.25,85.54,0.375,0.23,0,90.31,253.065,287.99,0.23,0
2022-01-15 21:00:00,-0.485,82.025,0.55,-0.345,0,90.31,248.235,290.205,-0.345,0
2022-01-15 22:00:00,-1.08,82.16,0.45,-1.515,0,90.295,244.755,285.265,-1.515,0
2022-01-15 23:00:00,-3.185,88.125,0.365,-0.595,0,90.33,240.845,279.025,-0.595,0
2022-01-16 00:00:00,-3.46,89.51,0.365,-0.17,0,90.35,240.38,281.59,-0.17,0
2022-01-16 01:00:00,-3.165,86.905,0.325,0.475,0,90.32,242.235,283.25,0.475,0
2022-01-16 02:00:00,-2.61,85.38,0.315,0.11,0,90.315,241.975,285.58,0.11,0
2022-01-16 03:00:00,-1.495,81.46,0.385,0.52,0,90.31,244.66,288.92,0.52,0
2022-01-16 04:00:00,-2.14,81.99,0.62,-1.15,0,90.265,241.155,289.43,-1.15,0
2022-01-16 05:00:00,-4.035,85.75,0.51,-1.935,0,90.31,234.55,283.38,-1.935,0
2022-01-16 06:00:00,-5.46,90.115,0.44,-0.83,0,90.34,232.68,277.985,-0.83,0
2022-01-16 07:00:00,-5.32,89.48,0.38,0.34,0,90.41,235.49,277.955,0.34,0
2022-01-16 08:00:00,-4.645,87.995,0.34,3.165,0,90.45,238.85,281.14,3.165,0
2022-01-16 09:00:00,-4.275,85.65,0.525,15.04,0,90.475,240.485,284.57,15.04,0
2022-01-16 10:00:00,-4.785,88.81,0.635,100.015,0,90.52,238.105,286.625,100.015,0
2022-01-16 11:00:00,-1.44,80.44,0.61,443.12,0,90.585,240.875,305.915,443.12,0
2022-01-16 12:00:00,-0.91,75.59,0.57,196.255,0,90.57,241.02,295.805,196.255,0
2022-01-16 13:00:00,-3.215,82.99,0.535,39.465,0,90.575,233.33,275.01,39.465,0
2022-01-16 14:00:00,-3.8,84.7,0.545,37.63,0,90.56,231.655,270.735,37.63,0
2022-01-16 15:00:00,-4.235,86.08,0.34,31.11,0,90.595,230.47,266.55,31.11,0
2022-01-16 16:00:00,-3.5,84.73,0.43,20.72,0,90.605,230.725,267.16,20.72,0
2022-01-16 17:00:00,-3.69,82.38,0.41,4.65,0,90.65,229.725,264.745,4.65,0
2022-01-16 18:00:00,-4.11,84.125,0.425,0.07,0,90.725,232.375,264.835,0.07,0
2022-01-16 19:00:00,-4.285,85.54,0.34,0.695,0,90.795,250.97,270.53,0.695,0
2022-01-16 20:00:00,-3.875,86.375,0.38,1.09,0,90.845,261.62,276.585,1.09,0
2022-01-16 21:00:00,-2.815,85.185,0.485,1.225,0,90.9,281.41,288.24,1.225,0
2022-01-16 22:00:00,-2.66,86.07,0.465,0.355,0,90.97,281.53,290.715,0.355,0
2022-01-16 23:00:00,-2.795,87.56,0.46,0.31,0,90.96,278.67,289.885,0.31,0
2022-01-17 00:00:00,-2.285,86.04,0.435,0.655,0,90.99,287.335,294.08,0.655,0
2022-01-17 01:00:00,-1.725,84.265,0.415,0.76,0,91.01,288.745,295.725,0.76,0
2022-01-17 02:00:00,-1.82,85.71,0.31,0.29,0,91.04,288.13,295.935,0.29,0
2022-01-17 03:00:00,-1.91,84.87,0.51,0.18,0,91.05,283.86,294.99,0.18,0
2022-01-17 04:00:00,-2.5,86.485,0.235,0.26,0,91.015,280.095,290.86,0.26,0
2022-01-17 05:00:00,-2.605,85.24,0.28,-0.095,0,91.025,270.245,287.565,-0.095,0
2022-01-17 06:00:00,-4.46,84.81,0.34,-0.51,0,91.07,238.68,271.11,-0.51,0
2022-01-17 07:00:00,-5.09,83.455,0.435,-1.155,0,91.065,224.585,264.57,-1.155,0
2022-01-17 08:00:00,-6.1,86.025,0.29,2.925,0,91.14,225.05,259.835,2.925,0
2022-01-17 09:00:00,-5.475,82.14,0.41,19.085,0,91.165,226.14,261.13,19.085,0
2022-01-17 10:00:00,-5.16,80.38,0.44,88.795,0,91.215,226.36,264.825,88.795,0
2022-01-17 11:00:00,-0.8,68.675,0.595,350.245,0,91.225,236.215,294.985,350.245,0
2022-01-17 12:00:00,-0.805,68.555,0.535,210.345,0,91.235,239.46,297.295,210.345,0
2022-01-17 13:00:00,-3.24,77.04,0.505,38.945,0,91.225,234.62,275.535,38.945,0
2022-01-17 14:00:00,-3.93,81.48,0.59,37.1,0,91.165,233.385,271.735,37.1,0
2022-01-17 15:00:00,-3.78,84.095,0.395,31.015,0,91.095,232.77,269.465,31.015,0
2022-01-17 16:00:00,-4.07,84.735,0.37,19.97,0,91.115,232.135,267.145,19.97,0
2022-01-17 17:00:00,-4.065,84.335,0.505,4.635,0,91.155,231.2,267.52,4.635,0
2022-01-17 18:00:00,-4.53,86.62,0.35,-0.65,0,91.19,230.07,264.66,-0.65,0
2022-01-17 19:00:00,-5.5,89.7,0.38,-0.165,0,91.24,230.315,266.77,-0.165,0
2022-01-17 20:00:00,-5.23,90.82,0.38,1.15,0,91.245,256.285,275.16,1.15,0
2022-01-17 21:00:00,-3.72,89.975,0.355,1.135,0,91.235,280.975,286.375,1.135,0
2022-01-17 22:00:00,-3.46,91.175,0.375,-0.125,0,91.22,268.195,284.345,-0.125,0
2022-01-17 23:00:00,-4.19,91.05,0.4,-0.13,0,91.21,263.31,278.355,-0.13,0
2022-01-18 00:00:00,-1.87,85.805,1.32,0.78,0,91.22,299.25,298.76,0.78,0
2022-01-18 01:00:00,-1.175,82.855,1.57,-0.595,0,91.18,289.54,300.79,-0.595,0
2022-01-18 02:00:00,-2.595,83.485,1.135,-2.96,0,91.145,235.71,282.87,-2.96,0
2022-01-18 03:00:00,-4.475,88.14,0.54,-1.27,0,91.105,227.585,269.315,-1.27,0
2022-01-18 04:00:00,-5.645,90.545,0.54,-0.475,0,91.085,227.325,266.095,-0.475,0
2022-01-18 05:00:00,-5.445,90.385,0.565,-1.03,0,91.03,228.005,270.745,-1.03,0
2022-01-18 06:00:00,-6.0,91.855,0.485,-0.72,0,91.025,226.715,268.085,-0.72,0
2022-01-18 07:00:00,-6.62,91.62,0.29,-0.57,0,91.03,229.07,265.72,-0.57,0
