time,temp,RH,wind,SW_global,ppt,press,LW_in,snow_h
2022-01-22 22:00:00,-4.895,91.975,0.385,-1.51,0.0,91.04,284.935,39.03
2022-01-22 23:00:00,-4.83,92.175,0.395,-1.655,0.0,91.015,284.52,39.08
2022-01-23 00:00:00,-4.8,92.675,0.445,-1.69,0.0,90.98,285.325,39.01
2022-01-23 01:00:00,-5.135,93.05,0.315,-1.605,0.0,90.96,284.055,39.055
2022-01-23 02:00:00,-5.64,94.6,0.27,-1.49,0.0,90.94,280.7,38.9
2022-01-23 03:00:00,-4.945,92.84,0.31,-1.515,0.0,90.89,283.57,38.82
2022-01-23 04:00:00,-5.21,94.155,0.375,-1.45,0.0,90.87,283.04,38.91
2022-01-23 05:00:00,-5.5,94.275,0.305,-1.485,0.0,90.85,281.75,38.945
2022-01-23 06:00:00,-5.53,94.265,0.26,-1.31,0.0,90.865,281.04,38.92
2022-01-23 07:00:00,-5.22,93.525,0.375,-1.27,0.0,90.86,281.85,38.69
2022-01-23 08:00:00,-5.525,93.93,0.265,0.395,0.0,90.905,281.56,38.85
2022-01-23 09:00:00,-6.02,94.37,0.34,8.645,0.0,90.95,280.155,38.795
2022-01-23 10:00:00,-4.425,91.535,0.51,66.67,0.0,90.92,287.515,38.775
2022-01-23 11:00:00,-2.8,87.36,0.525,216.905,0.0,90.93,301.54,38.615
2022-01-23 12:00:00,0.07,77.37,0.5,322.51,0.0,90.89,316.015,38.5
2022-01-23 13:00:00,-3.14,85.075,0.475,30.265,0.0,90.86,305.735,38.71
2022-01-23 14:00:00,-4.005,88.365,0.6,26.44,0.0,90.795,294.0,38.695
2022-01-23 15:00:00,-3.98,89.855,0.47,21.865,0.0,90.75,291.89,38.58
2022-01-23 16:00:00,-4.07,90.31,0.51,14.17,0.0,90.77,290.275,38.6
2022-01-23 17:00:00,-5.34,90.98,0.54,3.74,0.0,90.805,285.29,38.57
2022-01-23 18:00:00,-5.985,94.35,0.43,-1.18,0.0,90.81,280.295,38.59
2022-01-23 19:00:00,-6.135,93.565,0.395,-1.455,0.0,90.785,279.885,38.585
2022-01-23 20:00:00,-5.73,91.0,0.45,-1.355,0.0,90.8,279.85,38.565
2022-01-23 21:00:00,-5.57,88.93,0.505,-1.855,0.0,90.8,281.15,38.57
2022-01-23 22:00:00,-5.675,88.815,0.575,-1.21,0.0,90.795,281.02,38.695
2022-01-23 23:00:00,-5.25,87.485,0.525,-1.42,0.0,90.775,282.63,38.625
2022-01-24 00:00:00,-6.18,88.995,0.58,-1.26,0.0,90.825,280.205,38.555
2022-01-24 01:00:00,-6.855,89.975,0.505,-1.255,0.0,90.82,277.345,38.44
2022-01-24 02:00:00,-7.245,90.635,0.37,-1.17,0.0,90.82,274.625,38.34
2022-01-24 03:00:00,-7.23,91.125,0.49,-1.07,0.0,90.825,274.57,38.415
2022-01-24 04:00:00,-7.22,91.325,0.63,-0.72,0.0,90.81,275.81,38.49
2022-01-24 05:00:00,-6.715,89.635,0.585,-0.94,0.0,90.77,277.58,38.515
2022-01-24 06:00:00,-5.38,85.705,0.485,-1.135,0.0,90.75,281.075,38.365
2022-01-24 07:00:00,-4.515,82.72,0.78,-1.145,0.0,90.75,284.61,38.46
2022-01-24 08:00:00,-4.225,81.845,0.66,1.355,0.0,90.795,287.265,38.51
2022-01-24 09:00:00,-4.72,84.355,0.555,11.8,0.0,90.83,285.72,38.32
2022-01-24 10:00:00,-4.495,85.15,0.555,132.33,0.0,90.835,287.75,38.23
2022-01-24 11:00:00,0.445,71.32,0.6,555.32,0.0,90.835,313.875,37.94
2022-01-24 12:00:00,0.37,68.22,0.715,526.29,0.0,90.855,316.92,38.035
2022-01-24 13:00:00,-2.18,77.775,0.545,34.51,0.0,90.82,310.865,38.345
2022-01-24 14:00:00,-3.37,81.065,0.485,34.64,0.0,90.78,298.28,38.04
2022-01-24 15:00:00,-3.65,84.2,0.425,30.56,0.0,90.785,292.615,38.18
2022-01-24 16:00:00,-3.24,85.81,0.36,20.41,0.0,90.8,292.005,38.105
2022-01-24 17:00:00,-3.495,85.875,0.415,6.53,0.0,90.845,290.795,38.035
2022-01-24 18:00:00,-3.64,86.005,0.29,-0.45,0.0,90.87,287.78,38.175
2022-01-24 19:00:00,-3.84,86.84,0.3,-0.05,0.0,90.89,286.405,38.105
2022-01-24 20:00:00,-3.77,86.31,0.34,-0.59,0.0,90.9,286.62,38.04
2022-01-24 21:00:00,-3.315,84.12,0.395,0.17,0.0,90.91,287.95,38.005
2022-01-24 22:00:00,-3.625,84.985,0.285,-0.835,0.0,90.925,286.795,38.085
2022-01-24 23:00:00,-3.76,84.32,0.305,-0.395,0.0,90.94,286.14,38.105
2022-01-25 00:00:00,-4.065,86.04,0.305,-0.75,0.0,90.945,285.14,38.135
2022-01-25 01:00:00,-4.255,85.71,0.33,-0.205,0.0,90.955,284.575,38.08
2022-01-25 02:00:00,-4.565,87.535,0.26,-0.5,0.0,90.95,283.44,38.085
2022-01-25 03:00:00,-4.98,87.935,0.32,-0.27,0.0,90.96,282.095,38.11
2022-01-25 04:00:00,-5.365,89.48,0.225,-0.135,0.0,90.95,280.525,37.995
2022-01-25 05:00:00,-4.86,87.47,0.265,-0.48,0.0,90.935,281.515,37.96
2022-01-25 06:00:00,-4.56,87.375,0.275,-0.3,0.0,90.93,282.255,38.05
2022-01-25 07:00:00,-4.56,87.145,0.285,-0.445,0.0,90.945,282.865,37.835
2022-01-25 08:00:00,-4.66,85.69,0.23,7.51,0.0,90.98,282.19,37.97
2022-01-25 09:00:00,-4.28,85.45,0.275,17.54,0.0,90.99,284.345,38.03
2022-01-25 10:00:00,-3.83,83.095,0.235,160.245,0.0,91.01,287.78,37.775
2022-01-25 11:00:00,2.12,66.08,0.47,540.42,0.0,91.01,316.59,37.59
2022-01-25 12:00:00,2.145,64.26,0.54,422.045,0.0,90.99,304.525,37.865
2022-01-25 13:00:00,-1.26,78.275,0.5,37.615,0.0,90.97,245.31,38.08
2022-01-25 14:00:00,-1.975,82.385,0.375,38.97,0.0,90.94,242.36,37.82
2022-01-25 15:00:00,-1.93,81.865,0.255,33.68,0.0,90.925,241.955,37.885
2022-01-25 16:00:00,-1.83,81.0,0.2,18.7,0.0,90.93,241.85,37.77
2022-01-25 17:00:00,-2.45,82.71,0.205,7.425,0.0,90.92,240.89,37.955
2022-01-25 18:00:00,-1.77,79.325,0.355,0.515,0.0,90.94,240.2,37.885
2022-01-25 19:00:00,-2.69,83.87,0.2,0.58,0.0,90.95,239.57,38.03
2022-01-25 20:00:00,-2.54,82.815,0.275,1.355,0.0,90.945,239.825,37.915
2022-01-25 21:00:00,-2.625,81.59,0.33,0.68,0.0,90.935,238.99,37.865
2022-01-25 22:00:00,-3.11,83.325,0.315,0.115,0.0,90.935,236.935,37.845
2022-01-25 23:00:00,-3.8,84.915,0.27,0.355,0.0,90.945,234.895,37.855
2022-01-26 00:00:00,-3.98,84.305,0.27,0.68,0.0,90.955,234.21,37.935
2022-01-26 01:00:00,-3.88,83.88,0.26,0.77,0.0,90.96,233.79,37.91
2022-01-26 02:00:00,-3.57,81.41,0.415,1.025,0.0,90.965,233.91,37.81
2022-01-26 03:00:00,-1.885,75.23,0.545,0.98,0.0,90.93,236.685,37.975
2022-01-26 04:00:00,-1.18,71.76,0.545,0.365,0.0,90.875,238.205,37.91
2022-01-26 05:00:00,-3.055,77.28,0.475,-0.89,0.0,90.88,234.615,37.8
2022-01-26 06:00:00,-4.37,82.56,0.39,-0.17,0.0,90.86,231.985,37.855
2022-01-26 07:00:00,-4.46,82.125,0.385,0.24,0.0,90.835,230.67,37.715
2022-01-26 08:00:00,-3.85,80.01,0.35,5.84,0.0,90.855,231.415,37.79
2022-01-26 09:00:00,-4.205,81.17,0.3,21.155,0.0,90.905,230.145,37.665
2022-01-26 10:00:00,-4.23,81.04,0.25,30.63,0.0,90.89,230.49,37.77
2022-01-26 11:00:00,1.95,64.085,0.585,398.92,0.0,90.88,243.635,37.395
2022-01-26 12:00:00,2.15,62.54,0.63,394.225,0.0,90.855,246.815,37.545
2022-01-26 13:00:00,-1.085,72.775,0.55,38.45,0.0,90.84,236.805,37.835
2022-01-26 14:00:00,-2.16,77.285,0.55,39.32,0.0,90.8,234.43,37.865
2022-01-26 15:00:00,-2.185,77.355,0.33,33.69,0.0,90.82,234.795,37.685
2022-01-26 16:00:00,-1.74,75.245,0.455,24.165,0.0,90.835,235.135,37.72
2022-01-26 17:00:00,-2.435,76.51,0.285,8.635,0.0,90.84,233.345,37.73
2022-01-26 18:00:00,-2.81,76.55,0.22,0.08,0.0,90.87,231.75,37.85
2022-01-26 19:00:00,-3.21,76.47,0.295,0.82,0.0,90.875,231.12,37.82
2022-01-26 20:00:00,-3.13,76.15,0.245,0.795,0.0,90.875,230.47,37.79
2022-01-26 21:00:00,-2.285,72.685,0.39,1.07,0.0,90.865,230.805,37.745
2022-01-26 22:00:00,-2.37,72.13,0.43,0.83,0.0,90.87,230.11,37.77
2022-01-26 23:00:00,-2.205,70.03,0.38,0.42,0.0,90.845,230.295,37.68
2022-01-27 00:00:00,-2.15,68.05,0.37,0.78,0.0,90.825,230.255,37.73
2022-01-27 01:00:00,-2.37,68.61,0.32,0.26,0.0,90.8,229.03,37.58
2022-01-27 02:00:00,-3.51,73.26,0.295,0.4,0.0,90.785,228.41,37.69
2022-01-27 03:00:00,-3.895,72.83,0.35,0.6,0.0,90.755,228.21,37.68
2022-01-27 04:00:00,-4.29,74.26,0.325,0.565,0.0,90.74,231.96,37.7
2022-01-27 05:00:00,-4.37,74.51,0.295,0.805,0.0,90.75,232.045,37.67
2022-01-27 06:00:00,-4.46,73.66,0.395,0.475,0.0,90.765,230.505,37.55
2022-01-27 07:00:00,-5.085,75.94,0.35,0.635,0.0,90.75,230.42,37.68
2022-01-27 08:00:00,-3.745,72.22,0.44,8.93,0.0,90.745,235.4,37.695
2022-01-27 09:00:00,-1.635,64.275,0.47,63.42,0.0,90.755,240.1,37.635
2022-01-27 10:00:00,-2.575,71.95,0.425,150.085,0.0,90.77,241.265,37.64
2022-01-27 11:00:00,0.96,64.37,0.38,345.74,0.0,90.75,247.22,37.36
2022-01-27 12:00:00,2.635,58.185,0.48,382.92,0.0,90.715,250.675,37.57
2022-01-27 13:00:00,0.535,64.85,0.475,135.925,0.0,90.725,245.77,37.775
2022-01-27 14:00:00,-0.385,69.905,0.465,102.675,0.0,90.675,240.955,37.65
2022-01-27 15:00:00,-0.78,73.325,0.455,68.035,0.0,90.665,238.665,37.8
2022-01-27 16:00:00,-0.32,67.93,0.455,33.715,0.0,90.695,235.83,37.685
2022-01-27 17:00:00,-1.7,70.15,0.305,11.67,0.0,90.7,231.765,37.675
2022-01-27 18:00:00,-1.995,68.215,0.465,0.215,0.0,90.695,229.22,37.785
2022-01-27 19:00:00,-2.88,70.83,0.43,0.255,0.0,90.715,227.305,37.775
2022-01-27 20:00:00,-3.195,71.065,0.42,-0.285,0.0,90.725,225.65,37.715
2022-01-27 21:00:00,-3.425,69.915,0.405,0.345,0.0,90.74,226.145,37.695
2022-01-27 22:00:00,-3.67,72.28,0.475,0.42,0.0,90.79,243.05,37.66
2022-01-27 23:00:00,-1.7,69.59,0.66,3.22,0.0,90.835,291.46,37.93
2022-01-28 00:00:00,-0.165,66.73,0.64,0.32,0.0,90.87,295.775,37.88
2022-01-28 01:00:00,-1.315,73.815,0.565,-0.355,0.0,90.885,287.13,37.91
2022-01-28 02:00:00,-1.4,76.01,0.655,0.395,0.0,90.925,287.17,37.935
2022-01-28 03:00:00,-2.11,74.46,0.57,-2.11,0.0,90.865,236.94,37.8
2022-01-28 04:00:00,-3.0,75.365,0.635,0.925,0.0,90.885,262.7,37.79
2022-01-28 05:00:00,-1.95,75.31,0.66,1.13,0.4,90.97,294.94,37.87
2022-01-28 06:00:00,-1.905,85.575,0.5,0.36,0.4,91.025,301.575,37.92
2022-01-28 07:00:00,-2.04,92.59,0.38,0.07,1.0,91.03,303.8,38.25
2022-01-28 08:00:00,-2.245,94.94,0.355,1.21,0.2,91.12,304.92,39.275
2022-01-28 09:00:00,-2.035,95.3,0.41,8.145,0.0,91.2,306.68,40.235
2022-01-28 10:00:00,-0.925,92.015,0.34,38.74,0.0,91.265,311.16,40.19
2022-01-28 11:00:00,-0.735,87.88,0.41,198.485,0.0,91.32,258.44,39.97
2022-01-28 12:00:00,0.07,84.475,0.54,363.455,0.0,91.295,253.695,39.78
2022-01-28 13:00:00,-2.835,89.66,0.57,61.625,0.0,91.215,237.305,39.995
2022-01-28 14:00:00,-3.255,90.84,0.455,84.69,0.0,91.165,241.655,40.02
2022-01-28 15:00:00,-2.825,89.5,0.45,74.405,0.0,91.145,241.515,39.945
2022-01-28 16:00:00,-2.865,90.065,0.445,36.505,0.0,91.13,231.855,39.99
2022-01-28 17:00:00,-3.27,88.21,0.425,15.4,0.0,91.17,233.91,39.975
2022-01-28 18:00:00,-3.68,87.27,0.42,-0.01,0.0,91.21,232.405,40.025
2022-01-28 19:00:00,-3.98,87.245,0.44,-0.715,0.0,91.235,235.55,40.0
2022-01-28 20:00:00,-3.815,87.21,0.39,0.705,0.0,91.245,256.245,40.035
2022-01-28 21:00:00,-3.73,86.725,0.48,-0.095,0.0,91.245,249.83,40.015
2022-01-28 22:00:00,-3.87,86.875,0.35,-0.015,0.0,91.25,251.855,40.055
2022-01-28 23:00:00,-4.0,87.635,0.395,0.425,0.0,91.235,254.72,40.03
2022-01-29 00:00:00,-3.535,84.465,0.405,0.87,0.0,91.185,261.305,39.97
2022-01-29 01:00:00,-3.36,81.765,0.455,-0.445,0.0,91.145,241.065,39.97
2022-01-29 02:00:00,-5.005,83.735,0.49,-0.91,0.0,91.17,227.09,39.895
2022-01-29 03:00:00,-4.535,82.06,0.44,1.265,0.0,91.125,251.745,39.9
2022-01-29 04:00:00,-2.935,78.875,0.695,1.765,0.0,91.09,280.42,39.985
2022-01-29 05:00:00,-2.05,75.675,0.64,1.165,0.0,91.03,289.53,39.965
2022-01-29 06:00:00,-1.43,73.255,0.735,0.92,0.0,91.005,292.63,39.99
2022-01-29 07:00:00,-1.925,77.725,0.42,0.0,0.0,91.05,283.02,39.945
2022-01-29 08:00:00,-2.175,76.795,0.44,14.05,0.0,91.075,272.905,39.955
2022-01-29 09:00:00,-0.81,69.465,0.535,70.165,0.0,91.07,294.565,39.825
2022-01-29 10:00:00,0.78,67.185,0.49,159.92,0.0,91.085,291.805,39.775
2022-01-29 11:00:00,2.11,59.31,0.475,237.605,0.0,91.115,301.575,39.67
2022-01-29 12:00:00,2.915,51.15,0.485,330.595,0.0,91.105,281.065,39.41
2022-01-29 13:00:00,-0.08,63.845,0.515,42.89,0.0,91.035,239.695,39.29
2022-01-29 14:00:00,-1.625,68.345,0.425,58.385,0.0,90.99,241.155,39.305
2022-01-29 15:00:00,-2.165,70.63,0.54,34.145,0.0,90.95,233.8,39.33
2022-01-29 16:00:00,-2.635,73.67,0.54,24.97,0.0,90.97,231.245,39.24
2022-01-29 17:00:00,-3.675,72.415,0.375,9.24,0.0,91.02,228.41,39.36
2022-01-29 18:00:00,-4.035,72.53,0.4,0.4,0.0,91.07,229.55,39.205
2022-01-29 19:00:00,-3.04,72.05,0.52,1.875,0.0,91.105,261.145,39.42
2022-01-29 20:00:00,-2.92,70.915,0.45,-0.09,0.0,91.09,244.055,39.34
2022-01-29 21:00:00,-0.91,68.03,0.575,2.89,0.0,91.02,303.45,39.56
2022-01-29 22:00:00,0.66,65.715,0.78,1.455,0.0,90.995,312.78,39.475
2022-01-29 23:00:00,0.905,68.445,0.69,0.41,0.0,90.96,309.405,39.45
2022-01-30 00:00:00,0.85,69.995,0.58,0.41,0.0,90.96,305.42,39.465
2022-01-30 01:00:00,0.045,71.815,0.6,-1.12,0.0,90.91,276.79,39.435
2022-01-30 02:00:00,-0.495,72.21,0.495,0.97,0.0,90.845,294.685,39.46
2022-01-30 03:00:00,-0.82,71.935,0.735,-1.865,0.0,90.85,256.925,39.39
2022-01-30 04:00:00,-3.09,76.495,0.57,-1.645,0.0,90.84,233.635,39.4
2022-01-30 05:00:00,-3.995,78.16,0.435,-0.79,0.0,90.825,230.84,39.34
2022-01-30 06:00:00,-4.32,79.03,0.385,0.035,0.0,90.84,231.5,39.375
2022-01-30 07:00:00,-4.26,79.43,0.385,0.28,0.0,90.835,232.97,39.305
2022-01-30 08:00:00,-2.955,81.005,0.475,6.375,0.0,90.865,295.41,39.43
2022-01-30 09:00:00,-1.26,81.89,0.47,24.035,0.0,90.88,310.04,39.435
2022-01-30 10:00:00,0.29,84.27,0.455,71.76,0.0,90.91,313.665,39.33
2022-01-30 11:00:00,0.525,88.47,0.405,124.475,0.0,90.92,311.145,39.225
2022-01-30 12:00:00,1.41,85.895,0.335,234.15,0.0,90.83,303.94,38.975
2022-01-30 13:00:00,2.155,83.165,0.435,184.975,0.0,90.76,304.415,39.135
2022-01-30 14:00:00,1.54,84.77,0.39,116.23,0.0,90.64,283.565,39.06
2022-01-30 15:00:00,1.815,84.76,0.4,118.27,0.0,90.61,299.81,39.145
2022-01-30 16:00:00,1.635,85.38,0.355,50.11,0.0,90.62,298.49,39.17
2022-01-30 17:00:00,0.545,89.01,0.4,9.08,0.0,90.58,284.915,39.21
2022-01-30 18:00:00,-1.175,91.805,0.335,-1.665,0.0,90.56,251.43,39.135
2022-01-30 19:00:00,-2.535,94.085,0.31,-0.755,0.0,90.52,251.4,39.05
2022-01-30 20:00:00,-3.02,94.585,0.235,-0.655,0.0,90.465,261.465,38.975
2022-01-30 21:00:00,-3.61,94.26,0.305,-0.71,0.0,90.39,270.59,38.96
2022-01-30 22:00:00,-4.28,93.41,0.335,-0.88,0.0,90.355,274.175,38.94
2022-01-30 23:00:00,-4.1,91.455,0.46,-1.09,0.0,90.3,277.215,38.995
2022-01-31 00:00:00,-4.535,87.455,0.49,-1.015,0.0,90.195,275.765,38.905
2022-01-31 01:00:00,-4.895,84.84,0.465,-1.72,0.0,90.105,274.975,38.79
2022-01-31 02:00:00,-5.32,86.555,0.465,-0.335,0.0,89.995,275.105,38.845
2022-01-31 03:00:00,-3.58,84.88,0.62,0.05,0.0,89.9,284.79,38.84
2022-01-31 04:00:00,-3.075,81.35,0.7,-0.345,0.0,89.78,288.06,38.98
2022-01-31 05:00:00,-3.4,82.82,0.66,-0.97,0.0,89.8,287.65,38.98
2022-01-31 06:00:00,-2.505,85.55,0.64,-0.475,0.0,89.755,292.8,39.155
2022-01-31 07:00:00,-2.44,86.9,0.53,0.71,0.0,89.755,299.8,39.145
2022-01-31 08:00:00,-2.045,87.395,0.605,2.245,0.0,89.705,302.595,39.21
2022-01-31 09:00:00,-1.7,89.355,0.565,10.74,0.0,89.785,303.795,39.235
2022-01-31 10:00:00,-1.08,90.775,0.9,38.535,0.4,89.65,301.45,39.21
2022-01-31 11:00:00,-0.65,91.21,0.455,57.915,0.2,89.52,308.69,38.925
2022-01-31 12:00:00,-0.63,93.835,0.81,31.0,0.2,89.4,313.17,40.555
2022-01-31 13:00:00,0.235,88.915,1.015,48.93,0.0,89.295,312.935,40.695
2022-01-31 14:00:00,1.255,77.465,1.645,40.815,0.8,89.275,316.125,41.32
2022-01-31 15:00:00,0.51,79.925,1.68,21.455,1.2,89.285,314.525,41.99
2022-01-31 16:00:00,-1.32,94.15,1.585,8.325,0.8,89.365,311.29,43.68
2022-01-31 17:00:00,-1.67,93.915,1.64,1.365,1.2,89.41,308.385,45.01
2022-01-31 18:00:00,-2.03,95.13,1.48,-0.465,1.2,89.49,306.54,46.985
2022-01-31 19:00:00,-2.155,95.67,1.48,-0.31,0.8,89.525,305.785,49.525
2022-01-31 20:00:00,-2.105,93.735,1.42,-0.73,0.2,89.585,305.955,51.11
2022-01-31 21:00:00,-2.415,89.695,1.34,-1.275,0.4,89.63,304.43,51.495
2022-01-31 22:00:00,-2.505,88.52,1.445,-1.27,0.4,89.68,303.475,51.63
2022-01-31 23:00:00,-2.825,92.015,1.475,-0.72,1.0,89.715,302.47,51.985
2022-02-01 00:00:00,-3.115,95.0,1.37,-0.255,0.4,89.75,301.55,52.99
2022-02-01 01:00:00,-3.06,95.225,1.42,-0.275,0.4,89.805,301.705,55.895
2022-02-01 02:00:00,-2.985,94.105,1.645,-0.48,0.4,89.845,301.955,56.01
2022-02-01 03:00:00,-2.945,94.625,1.5,-0.375,0.8,89.875,302.03,56.35
2022-02-01 04:00:00,-2.96,94.93,1.52,-0.29,1.0,89.93,302.165,56.83
2022-02-01 05:00:00,-2.975,95.205,1.51,-0.325,0.6,89.99,302.035,57.61
2022-02-01 06:00:00,-2.945,95.44,1.37,-0.275,0.2,90.055,302.245,58.86
2022-02-01 07:00:00,-2.92,95.08,1.18,-0.35,0.4,90.14,302.235,59.785
2022-02-01 08:00:00,-2.955,95.005,1.445,0.255,0.2,90.195,302.275,61.18
2022-02-01 09:00:00,-2.9,93.795,1.47,4.985,0.0,90.285,303.49,61.59
2022-02-01 10:00:00,-2.825,94.14,0.905,12.265,0.8,90.34,306.05,61.495
2022-02-01 11:00:00,-2.535,93.935,0.76,26.34,0.2,90.36,311.61,61.45
2022-02-01 12:00:00,-2.34,93.38,0.82,33.01,0.4,90.345,315.57,61.065
2022-02-01 13:00:00,-2.425,92.285,0.765,26.48,0.6,90.345,315.41,61.685
2022-02-01 14:00:00,-2.395,93.69,0.465,21.695,0.0,90.27,315.725,63.81
2022-02-01 15:00:00,-2.55,94.215,0.38,13.485,0.8,90.2,315.13,64.87
2022-02-01 16:00:00,-2.595,94.76,0.4,6.155,1.0,90.14,310.305,64.965
2022-02-01 17:00:00,-2.73,95.84,0.41,1.3,1.6,90.105,305.355,64.89
2022-02-01 18:00:00,-2.76,96.25,0.29,-0.04,2.6,90.04,303.0,65.22
2022-02-01 19:00:00,-2.785,96.54,0.355,-0.035,2.4,90.035,302.835,65.84
2022-02-01 20:00:00,-2.74,96.71,0.37,-0.055,1.0,89.96,302.915,67.27
2022-02-01 21:00:00,-2.18,97.265,0.71,-0.465,0.8,89.945,304.32,68.04
2022-02-01 22:00:00,-0.68,97.455,1.27,-0.75,0.4,89.96,310.765,68.18
2022-02-01 23:00:00,-0.255,98.03,1.005,-0.175,0.2,89.955,313.895,67.705
2022-02-02 00:00:00,0.175,98.64,1.11,-0.535,0.4,89.92,315.365,67.345
2022-02-02 01:00:00,0.405,98.515,1.28,-1.035,0.8,89.9,315.44,67.22
2022-02-02 02:00:00,0.42,98.51,1.285,-1.05,1.6,89.885,315.455,66.835
2022-02-02 03:00:00,0.395,98.58,1.345,-0.875,1.2,89.87,315.32,66.685
2022-02-02 04:00:00,0.465,98.66,1.29,-0.955,1.2,89.815,315.51,66.64
2022-02-02 05:00:00,0.83,98.75,1.525,-1.955,1.0,89.775,316.155,66.395
2022-02-02 06:00:00,1.135,98.71,1.445,-0.135,0.2,89.765,319.78,65.975
2022-02-02 07:00:00,1.37,98.6,1.675,0.095,0.6,89.77,320.39,65.51
2022-02-02 08:00:00,1.54,97.375,1.855,1.76,0.2,89.83,320.73,64.96
2022-02-02 09:00:00,1.75,96.57,1.575,10.36,0.0,89.93,321.365,64.6
2022-02-02 10:00:00,1.945,95.59,1.525,19.85,0.0,89.97,321.76,64.31
2022-02-02 11:00:00,2.21,93.39,1.5,30.555,0.6,89.98,321.095,63.96
2022-02-02 12:00:00,2.125,94.075,1.415,35.895,1.0,90.065,322.09,63.575
2022-02-02 13:00:00,1.74,96.94,1.25,41.23,1.0,90.095,322.44,63.235
2022-02-02 14:00:00,1.735,97.485,1.335,32.71,0.8,90.125,323.1,62.89
2022-02-02 15:00:00,1.745,98.225,1.225,24.475,0.6,90.195,323.34,62.52
2022-02-02 16:00:00,1.795,98.625,1.155,14.2,0.6,90.26,323.705,62.175
2022-02-02 17:00:00,1.85,98.835,0.795,3.205,0.8,90.3,323.73,61.64
2022-02-02 18:00:00,1.86,98.965,0.845,0.39,1.2,90.345,323.43,61.28
2022-02-02 19:00:00,1.79,98.98,0.59,0.26,1.0,90.38,322.85,60.925
2022-02-02 20:00:00,1.74,98.835,0.66,0.235,0.0,90.415,322.28,60.52
2022-02-02 21:00:00,1.64,98.35,0.43,0.315,0.0,90.45,322.125,60.11
2022-02-02 22:00:00,1.555,98.205,0.565,0.305,0.0,90.47,321.975,59.72
2022-02-02 23:00:00,1.44,98.22,0.85,-0.41,0.0,90.42,314.53,59.17
2022-02-03 00:00:00,1.245,97.585,0.56,-2.29,0.0,90.38,297.27,58.89
2022-02-03 01:00:00,0.71,97.2,0.52,-2.34,0.0,90.38,293.93,58.55
2022-02-03 02:00:00,0.435,97.85,0.41,-0.675,0.0,90.385,303.145,58.19
2022-02-03 03:00:00,0.395,97.845,0.55,-1.875,0.0,90.34,298.67,57.965
2022-02-03 04:00:00,-0.265,97.63,0.45,-2.725,0.0,90.28,293.975,57.77
2022-02-03 05:00:00,-0.5,98.015,0.48,-0.925,0.0,90.26,293.435,57.69
2022-02-03 06:00:00,-0.05,97.4,0.47,-0.59,0.0,90.23,299.91,57.515
2022-02-03 07:00:00,0.435,95.975,0.57,-0.665,0.0,90.175,303.175,57.335
2022-02-03 08:00:00,0.75,95.42,0.535,21.665,0.0,90.145,304.985,57.1
2022-02-03 09:00:00,0.205,96.25,0.42,59.39,0.0,90.13,299.185,57.12
2022-02-03 10:00:00,1.47,94.155,0.575,202.155,0.0,90.06,304.66,57.12
2022-02-03 11:00:00,4.18,86.965,0.475,355.58,0.0,90.025,315.595,56.75
2022-02-03 12:00:00,4.64,84.615,0.49,317.125,0.0,89.98,317.92,56.775
2022-02-03 13:00:00,4.355,84.07,0.54,282.32,0.0,89.905,310.46,56.675
2022-02-03 14:00:00,4.4,84.785,0.675,206.245,0.0,89.78,295.205,57.095
2022-02-03 15:00:00,4.21,87.08,0.66,161.065,0.0,89.74,296.24,56.91
2022-02-03 16:00:00,4.015,87.845,0.645,102.745,0.0,89.725,297.425,56.66
2022-02-03 17:00:00,3.295,88.69,0.71,24.875,0.0,89.785,295.79,56.46
2022-02-03 18:00:00,3.14,86.74,0.82,-0.09,0.0,89.775,290.585,56.28
2022-02-03 19:00:00,2.835,84.52,0.72,-0.835,0.0,89.735,286.825,56.125
2022-02-03 20:00:00,3.295,78.885,0.745,-0.06,0.0,89.7,292.76,56.0
2022-02-03 21:00:00,3.6,75.03,0.865,-0.45,0.0,89.66,288.425,55.845
2022-02-03 22:00:00,3.25,75.42,0.975,-1.72,0.0,89.625,266.92,55.81
2022-02-03 23:00:00,1.31,83.055,0.57,-2.24,0.0,89.655,250.345,55.63
2022-02-04 00:00:00,0.235,85.39,0.4,-1.73,0.0,89.64,243.225,55.55
2022-02-04 01:00:00,-0.54,85.215,0.425,-1.38,0.0,89.615,240.65,55.46
2022-02-04 02:00:00,-0.445,81.77,0.575,-0.83,0.0,89.605,240.07,55.37
2022-02-04 03:00:00,-1.19,82.91,0.42,-0.76,0.0,89.63,238.795,55.325
2022-02-04 04:00:00,-2.045,85.575,0.385,-0.705,0.0,89.68,238.03,55.21
2022-02-04 05:00:00,-2.77,87.23,0.55,-0.56,0.0,89.72,236.285,55.17
2022-02-04 06:00:00,-2.97,89.12,0.45,-0.935,0.0,89.795,235.66,55.065
2022-02-04 07:00:00,-1.625,82.155,0.63,1.835,0.0,89.72,271.515,55.15
2022-02-04 08:00:00,-0.34,80.405,0.625,10.455,0.0,89.68,297.675,55.14
2022-02-04 09:00:00,-0.255,83.775,0.585,41.635,0.0,89.735,271.165,55.09
2022-02-04 10:00:00,-0.735,84.615,0.595,193.67,0.0,89.745,241.36,55.035
2022-02-04 11:00:00,2.655,73.035,0.61,431.61,0.0,89.705,249.105,54.74
