time,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,LW_in,snow_h,SW_global
2022-01-17 12:00:00,-0.805,68.555,0.535,126.207,84.138,0.0,4.133,91.235,239.46,33.47,210.345
2022-01-17 13:00:00,-3.24,77.04,0.505,23.367,15.578,0.0,4.183,91.225,234.62,33.63,38.945
2022-01-17 14:00:00,-3.93,81.48,0.59,22.26,14.84,0.0,4.283,91.165,233.385,33.62,37.1
2022-01-17 15:00:00,-3.78,84.095,0.395,18.609,12.406,0.0,4.3,91.095,232.77,33.59,31.015
2022-01-17 16:00:00,-4.07,84.735,0.37,11.982,7.988,0.0,4.15,91.115,232.135,33.8,19.97
2022-01-17 17:00:00,-4.065,84.335,0.505,2.781,1.854,0.0,4.067,91.155,231.2,33.76,4.635
2022-01-17 18:00:00,-4.53,86.62,0.35,-0.39,-0.26,0.0,3.917,91.19,230.07,33.72,-0.65
2022-01-17 19:00:00,-5.5,89.7,0.38,-0.099,-0.066,0.0,3.9,91.24,230.315,34.015,-0.165
2022-01-17 20:00:00,-5.23,90.82,0.38,0.69,0.46,0.0,4.233,91.245,256.285,34.04,1.15
2022-01-17 21:00:00,-3.72,89.975,0.355,0.681,0.454,0.0,4.4,91.235,280.975,34.005,1.135
2022-01-17 22:00:00,-3.46,91.175,0.375,-0.075,-0.05,0.0,4.333,91.22,268.195,34.04,-0.125
2022-01-17 23:00:00,-4.19,91.05,0.4,-0.078,-0.052,0.0,4.683,91.21,263.31,33.895,-0.13
2022-01-18 00:00:00,-1.87,85.805,1.32,0.468,0.312,0.0,4.717,91.22,299.25,33.97,0.78
2022-01-18 01:00:00,-1.175,82.855,1.57,-0.357,-0.238,0.0,4.267,91.18,289.54,33.865,-0.595
2022-01-18 02:00:00,-2.595,83.485,1.135,-1.776,-1.184,0.0,3.883,91.145,235.71,33.9,-2.96
2022-01-18 03:00:00,-4.475,88.14,0.54,-0.762,-0.508,0.0,3.8,91.105,227.585,33.77,-1.27
2022-01-18 04:00:00,-5.645,90.545,0.54,-0.285,-0.19,0.0,3.75,91.085,227.325,33.79,-0.475
2022-01-18 05:00:00,-5.445,90.385,0.565,-0.618,-0.412,0.0,3.75,91.03,228.005,33.875,-1.03
2022-01-18 06:00:00,-6.0,91.855,0.485,-0.432,-0.288,0.0,3.8,91.025,226.715,33.935,-0.72
2022-01-18 07:00:00,-6.62,91.62,0.29,-0.342,-0.228,0.0,3.8,91.03,229.07,33.84,-0.5700000000000001
2022-01-18 08:00:00,-6.44,90.97,0.405,1.98,1.32,0.0,3.8,91.04,232.34,33.69,3.3
2022-01-18 09:00:00,-6.645,90.44,0.36,9.222,6.148,0.0,3.883,91.05,234.895,33.695,15.37
2022-01-18 10:00:00,-5.76,88.8,0.4,55.872,37.248,0.0,4.117,91.055,238.935,33.55,93.12
2022-01-18 11:00:00,-1.45,76.295,0.565,243.555,162.37,0.0,4.283,91.055,240.07,33.535,405.925
2022-01-18 12:00:00,-1.055,75.315,0.54,141.198,94.132,0.0,4.183,90.985,239.455,33.705,235.33
2022-01-18 13:00:00,-3.74,81.675,0.53,22.95,15.3,0.0,4.15,90.955,233.915,33.71,38.25
2022-01-18 14:00:00,-4.455,85.195,0.48,22.404,14.936,0.0,4.217,90.915,233.135,33.75,37.34
2022-01-18 15:00:00,-4.365,85.175,0.35,18.576,12.384,0.0,4.283,90.91,233.045,33.615,30.96
2022-01-18 16:00:00,-4.78,86.385,0.22,12.444,8.296,0.0,4.1,90.93,232.96,33.595,20.740000000000002
2022-01-18 17:00:00,-4.98,87.395,0.385,3.522,2.348,0.0,3.9,90.96,231.31,33.67,5.869999999999999
2022-01-18 18:00:00,-5.71,89.6,0.335,-0.021,-0.014,0.0,3.817,90.98,230.405,33.555,-0.035
2022-01-18 19:00:00,-6.225,89.91,0.315,0.012,0.008,0.0,3.8,90.985,231.485,33.74,0.02
2022-01-18 20:00:00,-6.69,91.42,0.215,-0.045,-0.03,0.0,3.867,90.975,234.63,33.87,-0.075
2022-01-18 21:00:00,-6.865,91.97,0.215,0.318,0.212,0.0,3.767,90.995,239.29,33.71,0.53
2022-01-18 22:00:00,-6.84,91.65,0.23,-0.06,-0.04,0.0,3.667,90.91,243.84,33.71,-0.1
2022-01-18 23:00:00,-6.7,92.29,0.31,0.024,0.016,0.0,3.633,90.955,246.52,33.71,0.04
2022-01-19 00:00:00,-7.01,92.885,0.31,0.081,0.054,0.0,3.8,90.965,248.15,33.785,0.135
2022-01-19 01:00:00,-6.51,90.82,0.41,-0.081,-0.054,0.0,3.983,90.955,253.295,33.745,-0.135
2022-01-19 02:00:00,-5.37,87.895,0.415,0.165,0.11,0.0,3.883,90.885,258.28,33.68,0.275
2022-01-19 03:00:00,-5.12,85.66,0.355,-0.369,-0.246,0.0,3.583,90.835,259.655,33.545,-0.615
2022-01-19 04:00:00,-6.795,88.6,0.425,-0.618,-0.412,0.0,3.7,90.795,255.13,33.53,-1.03
2022-01-19 05:00:00,-6.575,89.645,0.43,-0.024,-0.016,0.0,3.783,90.73,257.25,33.595,-0.04
2022-01-19 06:00:00,-5.545,86.005,0.435,-0.261,-0.174,0.0,3.783,90.73,260.51,33.67,-0.435
2022-01-19 07:00:00,-5.53,85.94,0.41,-0.312,-0.208,0.0,3.55,90.7,261.12,33.7,-0.52
2022-01-19 08:00:00,-6.92,87.84,0.56,1.023,0.682,0.0,3.417,90.68,258.41,33.71,1.705
2022-01-19 09:00:00,-7.735,90.31,0.44,8.277,5.518,0.0,3.7,90.665,257.855,33.73,13.794999999999998
2022-01-19 10:00:00,-6.985,89.255,0.385,55.701,37.134,0.0,4.233,90.635,261.54,33.63,92.83500000000001
2022-01-19 11:00:00,-1.735,75.17,0.45,225.348,150.232,0.0,4.133,90.595,269.385,33.515,375.58000000000004
2022-01-19 12:00:00,-1.37,72.73,0.67,162.597,108.398,0.0,3.983,90.55,243.905,33.84,270.995
2022-01-19 13:00:00,-4.455,83.595,0.485,22.509,15.006,0.0,3.767,90.495,230.885,34.02,37.515
2022-01-19 14:00:00,-6.14,88.555,0.465,22.011,14.674,0.0,3.633,90.425,226.6,33.86,36.685
2022-01-19 15:00:00,-6.93,89.84,0.465,18.48,12.32,0.0,3.5,90.42,224.505,33.735,30.8
2022-01-19 16:00:00,-7.585,92.11,0.4,12.147,8.098,0.0,3.517,90.405,223.195,33.775,20.245
2022-01-19 17:00:00,-7.87,93.105,0.4,3.285,2.19,0.0,3.683,90.38,224.89,33.815,5.475
2022-01-19 18:00:00,-7.155,90.81,0.425,0.309,0.206,0.0,3.667,90.39,229.59,33.91,0.515
2022-01-19 19:00:00,-6.715,91.255,0.45,0.12,0.08,0.0,4.083,90.4,241.29,33.935,0.2
2022-01-19 20:00:00,-4.27,86.705,0.56,1.146,0.764,1.02,4.333,90.385,285.785,34.275,1.91
2022-01-19 21:00:00,-3.015,86.385,0.405,0.45,0.3,0.0,4.517,90.365,294.74,34.21,0.75
2022-01-19 22:00:00,-2.225,85.29,0.615,0.126,0.084,0.0,4.6,90.395,297.64,34.2,0.21000000000000002
2022-01-19 23:00:00,-2.05,85.775,0.445,-0.066,-0.044,0.0,4.55,90.39,297.6,34.08,-0.11
2022-01-20 00:00:00,-2.11,86.985,0.645,-0.231,-0.154,0.0,4.6,90.39,299.41,33.995,-0.385
2022-01-20 01:00:00,-2.525,93.26,0.315,-0.132,-0.088,0.0,4.783,90.39,303.035,33.94,-0.22
2022-01-20 02:00:00,-2.5,95.19,0.455,0.015,0.01,2.895,4.9,90.4,303.025,34.905,0.025
2022-01-20 03:00:00,-2.065,95.825,0.555,0.123,0.082,1.11,4.967,90.435,305.415,35.275,0.20500000000000002
2022-01-20 04:00:00,-2.075,97.0,0.445,-0.009,-0.006,0.0,4.933,90.405,305.99,35.485,-0.015
2022-01-20 05:00:00,-2.15,97.165,0.32,-0.096,-0.064,1.635,4.9,90.37,305.55,36.03,-0.16
2022-01-20 06:00:00,-2.135,96.855,0.64,-0.078,-0.052,2.1,4.9,90.41,305.475,36.73,-0.13
2022-01-20 07:00:00,-2.025,96.0,0.765,-0.084,-0.056,1.785,4.917,90.44,305.76,37.325,-0.14
2022-01-20 08:00:00,-2.065,96.445,0.575,0.165,0.11,1.83,5.0,90.435,305.975,37.935,0.275
2022-01-20 09:00:00,-2.125,96.87,0.495,2.004,1.336,3.87,5.0,90.45,306.225,39.225,3.34
2022-01-20 10:00:00,-1.99,96.52,0.44,3.48,2.32,0.0,5.117,90.47,307.695,39.44,5.8
2022-01-20 11:00:00,-1.77,95.83,0.49,7.491,4.994,0.0,5.2,90.485,310.045,39.54,12.485
2022-01-20 12:00:00,-1.515,94.115,0.83,9.351,6.234,0.0,5.2,90.495,311.89,39.23,15.585
2022-01-20 13:00:00,-1.645,95.75,0.9,8.73,5.82,4.035,5.15,90.425,311.91,40.575,14.55
2022-01-20 14:00:00,-1.7,96.885,1.04,7.368,4.912,1.56,5.2,90.405,310.965,41.095,12.280000000000001
2022-01-20 15:00:00,-1.555,95.19,1.1,6.159,4.106,0.0,5.117,90.36,310.855,41.07,10.265
2022-01-20 16:00:00,-1.555,95.25,1.12,2.7,1.8,0.0,5.1,90.385,309.425,41.285,4.5
2022-01-20 17:00:00,-1.63,94.415,1.09,0.33,0.22,0.0,5.05,90.415,307.87,41.255,0.55
2022-01-20 18:00:00,-1.75,94.47,1.1,-0.168,-0.112,0.0,4.95,90.455,306.93,41.5,-0.28
2022-01-20 19:00:00,-1.815,94.405,1.22,-0.159,-0.106,0.0,4.867,90.465,306.665,40.06,-0.265
2022-01-20 20:00:00,-1.955,91.385,1.23,-0.312,-0.208,3.06,4.8,90.47,305.44,41.08,-0.52
2022-01-20 21:00:00,-2.1,91.41,0.885,-0.348,-0.232,0.0,4.783,90.495,304.49,40.775,-0.58
2022-01-20 22:00:00,-2.235,92.27,0.86,-0.384,-0.256,0.0,4.8,90.48,303.645,40.955,-0.64
2022-01-20 23:00:00,-2.265,93.215,0.81,-0.351,-0.234,0.0,4.5,90.485,303.525,40.89,-0.585
2022-01-21 00:00:00,-2.49,90.785,0.995,-0.243,-0.162,0.0,4.267,90.5,303.315,40.865,-0.405
2022-01-21 01:00:00,-3.3,90.1,1.16,-0.279,-0.186,0.0,4.167,90.54,299.83,40.92,-0.465
2022-01-21 02:00:00,-3.53,89.49,1.015,-0.36,-0.24,1.755,4.017,90.56,298.245,41.505,-0.6
2022-01-21 03:00:00,-3.775,87.445,0.9,-0.525,-0.35,0.0,3.833,90.575,296.33,41.64,-0.875
2022-01-21 04:00:00,-4.38,87.435,0.545,-0.78,-0.52,0.0,3.783,90.55,290.875,41.455,-1.3
2022-01-21 05:00:00,-4.98,88.68,0.47,-0.552,-0.368,0.0,3.8,90.55,289.12,41.44,-0.92
2022-01-21 06:00:00,-4.68,88.675,0.675,-0.444,-0.296,0.0,3.75,90.585,291.5,41.38,-0.74
2022-01-21 07:00:00,-5.275,89.815,0.43,-0.363,-0.242,0.0,3.8,90.6,289.51,41.275,-0.605
2022-01-21 08:00:00,-5.275,90.645,0.37,0.276,0.184,0.0,3.833,90.65,289.225,41.235,0.46
2022-01-21 09:00:00,-5.08,90.335,0.345,4.014,2.676,0.0,3.883,90.715,291.43,41.14,6.69
2022-01-21 10:00:00,-5.135,86.93,0.42,37.071,24.714,0.0,4.033,90.715,296.78,40.94,61.785
2022-01-21 11:00:00,-4.16,81.605,0.795,110.133,73.422,0.0,4.083,90.72,313.75,41.195,183.555
2022-01-21 12:00:00,-3.41,76.895,0.605,57.498,38.332,0.0,4.117,90.75,315.96,41.39,95.83
2022-01-21 13:00:00,-3.125,78.86,0.585,42.381,28.254,0.0,4.05,90.76,315.305,41.52,70.635
2022-01-21 14:00:00,-3.11,78.08,0.55,30.585,20.39,0.0,3.983,90.765,310.6,41.11,50.975
2022-01-21 15:00:00,-3.105,77.15,0.545,17.985,11.99,0.0,3.8,90.795,306.455,40.75,29.975
2022-01-21 16:00:00,-3.59,77.465,0.395,5.31,3.54,0.0,3.767,90.8,300.155,40.8,8.85
2022-01-21 17:00:00,-4.12,80.395,0.34,0.687,0.458,0.0,3.8,90.835,294.535,40.74,1.145
2022-01-21 18:00:00,-4.185,82.93,0.335,-0.522,-0.348,0.0,3.8,90.91,293.4,40.705,-0.87
2022-01-21 19:00:00,-4.48,85.115,0.46,-0.513,-0.342,0.0,3.7,90.93,292.655,40.615,-0.855
2022-01-21 20:00:00,-5.19,87.645,0.455,-0.498,-0.332,0.0,3.4,90.93,289.565,40.515,-0.8300000000000001
2022-01-21 21:00:00,-6.63,89.74,0.435,-0.468,-0.312,0.0,3.417,90.89,282.23,40.535,-0.78
2022-01-21 22:00:00,-7.18,91.4,0.59,-0.273,-0.182,0.0,3.583,90.915,278.895,40.435,-0.455
2022-01-21 23:00:00,-5.465,86.89,0.96,-0.324,-0.216,0.0,3.6,90.905,286.965,40.385,-0.54
2022-01-22 00:00:00,-5.94,90.075,0.36,-0.303,-0.202,0.0,3.667,90.9,285.885,40.33,-0.505
2022-01-22 01:00:00,-5.645,89.425,0.36,-0.291,-0.194,0.0,3.7,90.895,286.77,40.17,-0.485
2022-01-22 02:00:00,-5.375,89.23,0.37,-0.306,-0.204,0.0,3.383,90.9,287.475,40.075,-0.51
2022-01-22 03:00:00,-7.19,90.29,0.39,-0.567,-0.378,0.0,3.283,90.895,279.595,39.81,-0.945
2022-01-22 04:00:00,-7.775,92.195,0.395,-0.729,-0.486,0.0,3.567,90.88,273.29,39.835,-1.2149999999999999
2022-01-22 05:00:00,-6.155,87.905,0.475,-0.345,-0.23,0.0,3.567,90.89,281.26,39.85,-0.575
2022-01-22 06:00:00,-6.07,87.28,0.43,-0.375,-0.25,0.0,3.767,90.9,282.55,39.8,-0.625
2022-01-22 07:00:00,-4.275,81.52,1.035,-0.516,-0.344,0.0,3.683,90.855,289.745,39.755,-0.86
2022-01-22 08:00:00,-4.615,84.545,0.77,0.072,0.048,0.0,3.9,90.885,293.235,39.715,0.12
2022-01-22 09:00:00,-4.395,85.06,0.505,7.803,5.202,0.0,4.267,90.99,294.36,39.66,13.004999999999999
2022-01-22 10:00:00,-3.585,84.105,0.46,21.873,14.582,0.0,4.733,91.02,302.205,39.54,36.455
2022-01-22 11:00:00,-2.505,80.71,0.38,37.587,25.058,0.0,4.767,91.02,312.655,39.455,62.645
2022-01-22 12:00:00,-1.23,73.975,0.4,61.275,40.85,0.0,4.4,90.985,315.79,39.42,102.125
2022-01-22 13:00:00,-1.925,73.415,0.51,28.467,18.978,0.0,4.267,90.935,315.56,39.255,47.445
2022-01-22 14:00:00,-3.67,80.19,0.475,23.958,15.972,0.0,4.5,90.935,302.12,39.38,39.93
2022-01-22 15:00:00,-2.66,81.05,0.45,19.317,12.878,0.0,4.817,90.915,302.805,39.295,32.195
2022-01-22 16:00:00,-1.65,83.105,0.46,16.431,10.954,0.0,4.9,90.95,306.86,39.39,27.385
2022-01-22 17:00:00,-1.035,84.195,0.535,2.07,1.38,0.0,4.7,90.99,308.13,39.37,3.4499999999999997
2022-01-22 18:00:00,-1.48,84.37,0.68,-1.197,-0.798,0.0,4.567,90.98,302.7,39.33,-1.995
2022-01-22 19:00:00,-2.295,86.9,0.51,-1.149,-0.766,0.0,4.4,90.97,299.075,39.27,-1.915
2022-01-22 20:00:00,-3.02,88.89,0.565,-0.957,-0.638,0.0,4.25,91.015,294.61,39.16,-1.595
2022-01-22 21:00:00,-4.275,90.73,0.405,-1.089,-0.726,0.0,4.2,91.05,288.565,39.175,-1.815
2022-01-22 22:00:00,-4.895,91.975,0.385,-0.906,-0.604,0.0,4.2,91.04,284.935,39.03,-1.51
2022-01-22 23:00:00,-4.83,92.175,0.395,-0.993,-0.662,0.0,4.133,91.015,284.52,39.08,-1.655
2022-01-23 00:00:00,-4.8,92.675,0.445,-1.014,-0.676,0.0,4.2,90.98,285.325,39.01,-1.69
2022-01-23 01:00:00,-5.135,93.05,0.315,-0.963,-0.642,0.0,4.317,90.96,284.055,39.055,-1.605
2022-01-23 02:00:00,-5.64,94.6,0.27,-0.894,-0.596,0.0,4.3,90.94,280.7,38.9,-1.49
2022-01-23 03:00:00,-4.945,92.84,0.31,-0.909,-0.606,0.0,4.133,90.89,283.57,38.82,-1.5150000000000001
2022-01-23 04:00:00,-5.21,94.155,0.375,-0.87,-0.58,0.0,4.233,90.87,283.04,38.91,-1.45
2022-01-23 05:00:00,-5.5,94.275,0.305,-0.891,-0.594,0.0,4.3,90.85,281.75,38.945,-1.4849999999999999
2022-01-23 06:00:00,-5.53,94.265,0.26,-0.786,-0.524,0.0,4.2,90.865,281.04,38.92,-1.31
2022-01-23 07:00:00,-5.22,93.525,0.375,-0.762,-0.508,0.0,4.083,90.86,281.85,38.69,-1.27
2022-01-23 08:00:00,-5.525,93.93,0.265,0.237,0.158,0.0,4.083,90.905,281.56,38.85,0.395
2022-01-23 09:00:00,-6.02,94.37,0.34,5.187,3.458,0.0,4.35,90.95,280.155,38.795,8.645
2022-01-23 10:00:00,-4.425,91.535,0.51,40.002,26.668,0.0,4.5,90.92,287.515,38.775,66.67
2022-01-23 11:00:00,-2.8,87.36,0.525,130.143,86.762,0.0,4.667,90.93,301.54,38.615,216.905
2022-01-23 12:00:00,0.07,77.37,0.5,193.506,129.004,0.0,4.45,90.89,316.015,38.5,322.51
2022-01-23 13:00:00,-3.14,85.075,0.475,18.159,12.106,0.0,4.383,90.86,305.735,38.71,30.265
2022-01-23 14:00:00,-4.005,88.365,0.6,15.864,10.576,0.0,4.433,90.795,294.0,38.695,26.44
2022-01-23 15:00:00,-3.98,89.855,0.47,13.119,8.746,0.0,4.45,90.75,291.89,38.58,21.865000000000002
2022-01-23 16:00:00,-4.07,90.31,0.51,8.502,5.668,0.0,4.0,90.77,290.275,38.6,14.170000000000002
2022-01-23 17:00:00,-5.34,90.98,0.54,2.244,1.496,0.0,3.867,90.805,285.29,38.57,3.74
2022-01-23 18:00:00,-5.985,94.35,0.43,-0.708,-0.472,0.0,3.9,90.81,280.295,38.59,-1.18
2022-01-23 19:00:00,-6.135,93.565,0.395,-0.873,-0.582,0.0,3.95,90.785,279.885,38.585,-1.455
2022-01-23 20:00:00,-5.73,91.0,0.45,-0.813,-0.542,0.0,3.85,90.8,279.85,38.565,-1.355
2022-01-23 21:00:00,-5.57,88.93,0.505,-1.113,-0.742,0.0,3.783,90.8,281.15,38.57,-1.855
2022-01-23 22:00:00,-5.675,88.815,0.575,-0.726,-0.484,0.0,3.767,90.795,281.02,38.695,-1.21
2022-01-23 23:00:00,-5.25,87.485,0.525,-0.852,-0.568,0.0,3.6,90.775,282.63,38.625,-1.42
2022-01-24 00:00:00,-6.18,88.995,0.58,-0.756,-0.504,0.0,3.517,90.825,280.205,38.555,-1.26
2022-01-24 01:00:00,-6.855,89.975,0.505,-0.753,-0.502,0.0,3.5,90.82,277.345,38.44,-1.255
2022-01-24 02:00:00,-7.245,90.635,0.37,-0.702,-0.468,0.0,3.433,90.82,274.625,38.34,-1.17
2022-01-24 03:00:00,-7.23,91.125,0.49,-0.642,-0.428,0.0,3.417,90.825,274.57,38.415,-1.07
2022-01-24 04:00:00,-7.22,91.325,0.63,-0.432,-0.288,0.0,3.583,90.81,275.81,38.49,-0.72
2022-01-24 05:00:00,-6.715,89.635,0.585,-0.564,-0.376,0.0,3.8,90.77,277.58,38.515,-0.94
2022-01-24 06:00:00,-5.38,85.705,0.485,-0.681,-0.454,0.0,3.783,90.75,281.075,38.365,-1.135
2022-01-24 07:00:00,-4.515,82.72,0.78,-0.687,-0.458,0.0,3.833,90.75,284.61,38.46,-1.145
2022-01-24 08:00:00,-4.225,81.845,0.66,0.813,0.542,0.0,3.933,90.795,287.265,38.51,1.355
2022-01-24 09:00:00,-4.72,84.355,0.555,7.08,4.72,0.0,4.133,90.83,285.72,38.32,11.8
2022-01-24 10:00:00,-4.495,85.15,0.555,79.398,52.932,0.0,4.633,90.835,287.75,38.23,132.32999999999998
2022-01-24 11:00:00,0.445,71.32,0.6,333.192,222.128,0.0,4.367,90.835,313.875,37.94,555.3199999999999
2022-01-24 12:00:00,0.37,68.22,0.715,315.774,210.516,0.0,4.267,90.855,316.92,38.035,526.29
2022-01-24 13:00:00,-2.18,77.775,0.545,20.706,13.804,0.0,4.267,90.82,310.865,38.345,34.51
2022-01-24 14:00:00,-3.37,81.065,0.485,20.784,13.856,0.0,4.4,90.78,298.28,38.04,34.64
2022-01-24 15:00:00,-3.65,84.2,0.425,18.336,12.224,0.0,4.483,90.785,292.615,38.18,30.56
2022-01-24 16:00:00,-3.24,85.81,0.36,12.246,8.164,0.0,4.55,90.8,292.005,38.105,20.41
2022-01-24 17:00:00,-3.495,85.875,0.415,3.918,2.612,0.0,4.45,90.845,290.795,38.035,6.53
2022-01-24 18:00:00,-3.64,86.005,0.29,-0.27,-0.18,0.0,4.433,90.87,287.78,38.175,-0.45
2022-01-24 19:00:00,-3.84,86.84,0.3,-0.03,-0.02,0.0,4.433,90.89,286.405,38.105,-0.05
2022-01-24 20:00:00,-3.77,86.31,0.34,-0.354,-0.236,0.0,4.483,90.9,286.62,38.04,-0.59
2022-01-24 21:00:00,-3.315,84.12,0.395,0.102,0.068,0.0,4.45,90.91,287.95,38.005,0.16999999999999998
2022-01-24 22:00:00,-3.625,84.985,0.285,-0.501,-0.334,0.0,4.383,90.925,286.795,38.085,-0.835
2022-01-24 23:00:00,-3.76,84.32,0.305,-0.237,-0.158,0.0,4.3,90.94,286.14,38.105,-0.395
2022-01-25 00:00:00,-4.065,86.04,0.305,-0.45,-0.3,0.0,4.267,90.945,285.14,38.135,-0.75
2022-01-25 01:00:00,-4.255,85.71,0.33,-0.123,-0.082,0.0,4.2,90.955,284.575,38.08,-0.20500000000000002
2022-01-25 02:00:00,-4.565,87.535,0.26,-0.3,-0.2,0.0,4.1,90.95,283.44,38.085,-0.5
2022-01-25 03:00:00,-4.98,87.935,0.32,-0.162,-0.108,0.0,4.117,90.96,282.095,38.11,-0.27
2022-01-25 04:00:00,-5.365,89.48,0.225,-0.081,-0.054,0.0,4.25,90.95,280.525,37.995,-0.135
2022-01-25 05:00:00,-4.86,87.47,0.265,-0.288,-0.192,0.0,4.25,90.935,281.515,37.96,-0.48
2022-01-25 06:00:00,-4.56,87.375,0.275,-0.18,-0.12,0.0,4.217,90.93,282.255,38.05,-0.3
2022-01-25 07:00:00,-4.56,87.145,0.285,-0.267,-0.178,0.0,4.3,90.945,282.865,37.835,-0.445
2022-01-25 08:00:00,-4.66,85.69,0.23,4.506,3.004,0.0,4.233,90.98,282.19,37.97,7.51
2022-01-25 09:00:00,-4.28,85.45,0.275,10.524,7.016,0.0,4.417,90.99,284.345,38.03,17.54
2022-01-25 10:00:00,-3.83,83.095,0.235,96.147,64.098,0.0,4.933,91.01,287.78,37.775,160.245
2022-01-25 11:00:00,2.12,66.08,0.47,324.252,216.168,0.0,5.017,91.01,316.59,37.59,540.4200000000001
2022-01-25 12:00:00,2.145,64.26,0.54,253.227,168.818,0.0,4.65,90.99,304.525,37.865,422.045
2022-01-25 13:00:00,-1.26,78.275,0.5,22.569,15.046,0.0,4.717,90.97,245.31,38.08,37.614999999999995
2022-01-25 14:00:00,-1.975,82.385,0.375,23.382,15.588,0.0,4.9,90.94,242.36,37.82,38.97
2022-01-25 15:00:00,-1.93,81.865,0.255,20.208,13.472,0.0,4.933,90.925,241.955,37.885,33.68
2022-01-25 16:00:00,-1.83,81.0,0.2,11.22,7.48,0.0,4.817,90.93,241.85,37.77,18.700000000000003
2022-01-25 17:00:00,-2.45,82.71,0.205,4.455,2.97,0.0,4.667,90.92,240.89,37.955,7.425000000000001
2022-01-25 18:00:00,-1.77,79.325,0.355,0.309,0.206,0.0,4.6,90.94,240.2,37.885,0.515
2022-01-25 19:00:00,-2.69,83.87,0.2,0.348,0.232,0.0,4.517,90.95,239.57,38.03,0.58
2022-01-25 20:00:00,-2.54,82.815,0.275,0.813,0.542,0.0,4.5,90.945,239.825,37.915,1.355
2022-01-25 21:00:00,-2.625,81.59,0.33,0.408,0.272,0.0,4.45,90.935,238.99,37.865,0.6799999999999999
2022-01-25 22:00:00,-3.11,83.325,0.315,0.069,0.046,0.0,4.383,90.935,236.935,37.845,0.115
2022-01-25 23:00:00,-3.8,84.915,0.27,0.213,0.142,0.0,4.383,90.945,234.895,37.855,0.355
2022-01-26 00:00:00,-3.98,84.305,0.27,0.408,0.272,0.0,4.3,90.955,234.21,37.935,0.6799999999999999
2022-01-26 01:00:00,-3.88,83.88,0.26,0.462,0.308,0.0,4.233,90.96,233.79,37.91,0.77
2022-01-26 02:00:00,-3.57,81.41,0.415,0.615,0.41,0.0,4.2,90.965,233.91,37.81,1.025
2022-01-26 03:00:00,-1.885,75.23,0.545,0.588,0.392,0.0,4.217,90.93,236.685,37.975,0.98
2022-01-26 04:00:00,-1.18,71.76,0.545,0.219,0.146,0.0,4.117,90.875,238.205,37.91,0.365
2022-01-26 05:00:00,-3.055,77.28,0.475,-0.534,-0.356,0.0,4.033,90.88,234.615,37.8,-0.89
2022-01-26 06:00:00,-4.37,82.56,0.39,-0.102,-0.068,0.0,4.05,90.86,231.985,37.855,-0.16999999999999998
2022-01-26 07:00:00,-4.46,82.125,0.385,0.144,0.096,0.0,4.1,90.835,230.67,37.715,0.24
2022-01-26 08:00:00,-3.85,80.01,0.35,3.504,2.336,0.0,4.1,90.855,231.415,37.79,5.84
2022-01-26 09:00:00,-4.205,81.17,0.3,12.693,8.462,0.0,4.333,90.905,230.145,37.665,21.155
2022-01-26 10:00:00,-4.23,81.04,0.25,18.378,12.252,0.0,4.883,90.89,230.49,37.77,30.630000000000003
2022-01-26 11:00:00,1.95,64.085,0.585,239.352,159.568,0.0,4.75,90.88,243.635,37.395,398.92
2022-01-26 12:00:00,2.15,62.54,0.63,236.535,157.69,0.0,4.45,90.855,246.815,37.545,394.225
2022-01-26 13:00:00,-1.085,72.775,0.55,23.07,15.38,0.0,4.383,90.84,236.805,37.835,38.45
2022-01-26 14:00:00,-2.16,77.285,0.55,23.592,15.728,0.0,4.5,90.8,234.43,37.865,39.32
2022-01-26 15:00:00,-2.185,77.355,0.33,20.214,13.476,0.0,4.45,90.82,234.795,37.685,33.69
2022-01-26 16:00:00,-1.74,75.245,0.455,14.499,9.666,0.0,4.317,90.835,235.135,37.72,24.165
2022-01-26 17:00:00,-2.435,76.51,0.285,5.181,3.454,0.0,4.2,90.84,233.345,37.73,8.635
2022-01-26 18:00:00,-2.81,76.55,0.22,0.048,0.032,0.0,4.167,90.87,231.75,37.85,0.08
2022-01-26 19:00:00,-3.21,76.47,0.295,0.492,0.328,0.0,4.05,90.875,231.12,37.82,0.8200000000000001
2022-01-26 20:00:00,-3.13,76.15,0.245,0.477,0.318,0.0,3.85,90.875,230.47,37.79,0.7949999999999999
2022-01-26 21:00:00,-2.285,72.685,0.39,0.642,0.428,0.0,3.8,90.865,230.805,37.745,1.07
2022-01-26 22:00:00,-2.37,72.13,0.43,0.498,0.332,0.0,3.783,90.87,230.11,37.77,0.8300000000000001
2022-01-26 23:00:00,-2.205,70.03,0.38,0.252,0.168,0.0,3.75,90.845,230.295,37.68,0.42000000000000004
2022-01-27 00:00:00,-2.15,68.05,0.37,0.468,0.312,0.0,3.683,90.825,230.255,37.73,0.78
