,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in,a,vp_a,Discharge
218,2019-02-01 23:30:00,0.0,0.0,94.9,0.538,0.0,0.0,0,880.3,2,274.49,0.35,5.796,0.0
219,2019-02-01 23:45:00,0.0,0.0,94.9,0.533,0.0,0.0,0,880.5,2,272.127,0.35,5.796,0.0
220,2019-02-02 00:00:00,0.0,0.0,94.8,0.528,0.0,0.0,0,880.5,2,269.764,0.35,5.789,0.0
221,2019-02-02 00:15:00,0.0,0.0,94.7,0.529,0.0,0.0,0,880.7,2,267.514,0.35,5.783,0.0
222,2019-02-02 00:30:00,0.0,-0.2,94.7,0.53,0.0,0.0,0,880.8,2,265.263,0.35,5.7,3.58
223,2019-02-02 00:45:00,0.0,0.0,94.7,0.532,0.0,0.0,0,880.5,2,263.012,0.35,5.783,0.0
224,2019-02-02 01:00:00,0.0,-0.2,94.3,0.533,0.0,0.0,0,880.1,2,260.762,0.35,5.676,3.58
225,2019-02-02 01:15:00,0.0,-0.3,94.2,0.537,0.0,0.0,0,880.0,2,260.129,0.35,5.628,3.58
226,2019-02-02 01:30:00,0.0,-0.4,94.2,0.541,0.0,0.0,0,880.4,2,259.496,0.35,5.587,3.58
227,2019-02-02 01:45:00,0.0,-0.3,94.7,0.545,0.0,0.0,0,880.5,2,258.864,0.35,5.658,3.58
228,2019-02-02 02:00:00,0.0,-0.3,94.6,0.549,0.0,0.0,0,880.4,2,258.231,0.35,5.652,3.58
229,2019-02-02 02:15:00,0.0,-0.4,94.6,0.568,0.0,0.0,0,880.6,2,260.819,0.35,5.611,3.58
230,2019-02-02 02:30:00,0.0,-0.4,94.7,0.588,0.0,0.0,0,880.5,2,263.406,0.35,5.617,3.58
231,2019-02-02 02:45:00,0.0,-0.4,94.6,0.607,0.0,0.0,0,880.5,2,265.994,0.35,5.611,3.58
232,2019-02-02 03:00:00,0.0,-0.9,93.6,0.627,0.0,0.0,0,880.3,2,268.582,0.35,5.352,3.58
233,2019-02-02 03:15:00,0.0,-1.2,93.0,0.607,0.0,0.0,0,880.4,2,268.18,0.35,5.202,3.58
234,2019-02-02 03:30:00,0.0,-1.2,93.9,0.586,0.0,0.0,0,880.5,2,267.779,0.35,5.253,3.58
235,2019-02-02 03:45:00,0.0,-1.1,93.9,0.566,0.0,0.0,0,880.6,2,267.378,0.35,5.291,3.58
236,2019-02-02 04:00:00,0.0,-1.3,93.0,0.545,0.0,0.0,0,880.7,2,266.976,0.35,5.164,3.58
237,2019-02-02 04:15:00,0.0,-1.2,93.5,0.525,0.0,0.0,0,881.0,2,268.571,0.35,5.23,3.58
238,2019-02-02 04:30:00,0.0,-1.4,92.9,0.504,0.0,0.0,0,881.0,2,270.167,0.35,5.121,3.58
239,2019-02-02 04:45:00,0.0,-1.7,93.5,0.483,0.0,0.0,0,881.3,2,271.762,0.35,5.041,3.58
240,2019-02-02 05:00:00,0.0,-2.0,92.6,0.462,0.0,0.0,0,881.4,2,273.357,0.35,4.883,3.58
241,2019-02-02 05:15:00,0.0,-2.5,92.4,0.45,0.0,0.0,0,881.6,2,274.797,0.35,4.695,3.58
242,2019-02-02 05:30:00,0.0,-2.7,92.0,0.437,0.0,0.0,0,881.8,2,276.237,0.35,4.606,3.58
243,2019-02-02 05:45:00,0.0,-3.0,91.6,0.425,0.0,0.0,0,882.1,2,277.677,0.35,4.484,3.58
244,2019-02-02 06:00:00,0.0,-3.3,90.8,0.413,0.0,0.0,0,882.3,2,279.117,0.35,4.347,3.58
245,2019-02-02 06:15:00,0.0,-3.4,91.9,0.411,0.0,0.0,0,882.5,2,273.593,0.35,4.366,3.58
246,2019-02-02 06:30:00,0.0,-3.5,91.8,0.409,0.0,0.0,0,882.6,2,268.068,0.35,4.329,3.58
247,2019-02-02 06:45:00,0.0,-3.5,92.9,0.407,0.0,0.0,0,882.8,2,262.544,0.35,4.381,3.58
248,2019-02-02 07:00:00,0.001,-3.5,92.5,0.405,0.0,0.0,0,882.9,2,257.019,0.35,4.362,3.58
249,2019-02-02 07:15:00,0.041,-3.8,91.4,0.403,0.062,6.397,0,883.1,2,262.46,0.35,4.214,3.58
250,2019-02-02 07:30:00,0.081,-4.0,90.5,0.401,0.124,12.794,0,883.2,2,267.902,0.35,4.11,3.58
251,2019-02-02 07:45:00,0.119,-4.1,90.8,0.4,0.187,19.191,0,883.4,2,273.343,0.35,4.093,3.58
252,2019-02-02 08:00:00,0.156,-4.0,91.9,0.398,0.249,25.588,0,883.5,2,278.784,0.35,4.174,3.58
253,2019-02-02 08:15:00,0.191,-3.8,91.7,0.395,3.486,35.093,0,883.6,2,278.199,0.35,4.228,3.58
254,2019-02-02 08:30:00,0.225,-3.6,93.0,0.391,6.724,44.598,0,883.8,2,277.614,0.35,4.353,3.58
255,2019-02-02 08:45:00,0.257,-3.6,91.2,0.388,9.961,54.103,0,883.9,2,277.029,0.35,4.269,3.58
256,2019-02-02 09:00:00,0.288,-3.9,91.2,0.384,13.198,63.608,0,884.0,2,276.444,0.35,4.174,3.58
257,2019-02-02 09:15:00,0.316,-3.7,92.6,0.39,21.486,80.656,0,884.2,2,273.491,0.35,4.302,3.58
258,2019-02-02 09:30:00,0.342,-2.9,93.3,0.396,29.774,97.704,0,884.3,2,270.538,0.35,4.602,3.58
259,2019-02-02 09:45:00,0.367,-0.9,85.0,0.402,38.063,114.753,0,884.3,2,267.586,0.35,4.861,3.58
260,2019-02-02 10:00:00,0.388,1.2,80.9,0.408,46.351,131.801,0,884.2,2,264.633,0.35,5.389,0.0
261,2019-02-02 10:15:00,0.408,0.9,80.4,0.361,46.421,145.184,0,884.1,2,265.891,0.35,5.241,0.0
262,2019-02-02 10:30:00,0.424,0.7,81.2,0.315,46.491,158.566,0,884.2,2,267.148,0.35,5.217,0.0
263,2019-02-02 10:45:00,0.438,0.9,83.8,0.268,46.561,171.949,0,884.2,2,268.406,0.35,5.463,0.0
264,2019-02-02 11:00:00,0.448,1.2,85.9,0.221,46.631,185.332,0,884.2,2,269.664,0.35,5.722,0.0
265,2019-02-02 11:15:00,0.456,0.9,85.1,0.258,77.443,188.028,0,884.3,2,263.967,0.35,5.547,0.0
266,2019-02-02 11:30:00,0.461,0.8,88.6,0.294,108.256,190.724,0,884.3,2,258.27,0.35,5.734,0.0
267,2019-02-02 11:45:00,0.462,0.9,89.6,0.33,139.068,193.421,0,884.4,2,252.573,0.35,5.841,0.0
268,2019-02-02 12:00:00,0.461,1.0,88.7,0.366,169.88,196.117,0,884.5,2,246.876,0.35,5.824,0.0
269,2019-02-02 12:15:00,0.456,0.4,93.4,0.381,180.813,190.3,0,884.5,2,247.112,0.35,5.872,0.0
270,2019-02-02 12:30:00,0.448,0.6,92.4,0.396,191.746,184.483,0,884.8,2,247.348,0.35,5.894,0.0
271,2019-02-02 12:45:00,0.437,0.7,92.3,0.411,202.68,178.665,0,884.9,2,247.584,0.35,5.93,0.0
272,2019-02-02 13:00:00,0.423,0.5,92.3,0.425,213.613,172.848,0,884.9,2,247.82,0.35,5.845,0.0
273,2019-02-02 13:15:00,0.407,1.2,90.6,0.433,189.397,168.348,0,885.0,2,249.963,0.35,6.035,0.0
274,2019-02-02 13:30:00,0.388,1.5,89.3,0.44,165.182,163.848,0,885.2,2,252.106,0.35,6.078,0.0
275,2019-02-02 13:45:00,0.366,0.8,90.8,0.448,140.966,159.347,0,885.3,2,254.248,0.35,5.876,0.0
276,2019-02-02 14:00:00,0.342,1.0,91.6,0.455,116.75,154.847,0,885.2,2,256.391,0.35,6.014,0.0
277,2019-02-02 14:15:00,0.315,1.0,91.6,0.476,103.122,150.549,0,885.3,2,256.197,0.35,6.014,0.0
278,2019-02-02 14:30:00,0.287,0.7,92.2,0.498,89.494,146.25,0,885.5,2,256.003,0.35,5.924,0.0
279,2019-02-02 14:45:00,0.256,0.6,93.4,0.52,75.867,141.952,0,885.6,2,255.809,0.35,5.958,0.0
280,2019-02-02 15:00:00,0.224,0.8,94.1,0.541,62.239,137.654,0,885.9,2,255.615,0.35,6.09,0.0
281,2019-02-02 15:15:00,0.19,0.7,93.2,0.54,47.765,118.654,0,886.0,2,259.315,0.35,5.988,0.0
282,2019-02-02 15:30:00,0.154,0.5,92.6,0.539,33.292,99.653,0,886.2,2,263.016,0.35,5.864,0.0
283,2019-02-02 15:45:00,0.117,0.5,92.5,0.538,18.818,80.652,0,886.4,2,266.716,0.35,5.858,0.0
284,2019-02-02 16:00:00,0.079,0.2,93.3,0.538,4.344,61.652,0,886.4,2,270.416,0.35,5.781,0.0
285,2019-02-02 16:15:00,0.04,0.1,93.9,0.519,3.277,47.674,0,886.4,2,272.989,0.35,5.776,0.0
286,2019-02-02 16:30:00,0.0,0.1,94.5,0.5,2.209,33.695,0,886.7,2,275.562,0.35,5.813,0.0
287,2019-02-02 16:45:00,0.0,0.2,94.6,0.481,1.141,19.717,0,886.9,2,278.134,0.35,5.862,0.0
288,2019-02-02 17:00:00,0.0,0.1,94.5,0.463,0.074,5.739,0,887.1,2,280.707,0.35,5.813,0.0
289,2019-02-02 17:15:00,0.0,0.1,94.8,0.455,0.055,4.304,0,887.4,2,283.088,0.35,5.832,0.0
290,2019-02-02 17:30:00,0.0,0.0,94.3,0.448,0.037,2.87,0,887.8,2,285.47,0.35,5.759,0.0
291,2019-02-02 17:45:00,0.0,-0.4,94.5,0.44,0.019,1.435,0,887.9,2,287.852,0.35,5.605,3.58
292,2019-02-02 18:00:00,0.0,-0.4,94.7,0.433,0.0,0.0,0,888.2,2,290.233,0.35,5.617,3.58
293,2019-02-02 18:15:00,0.0,-0.3,94.9,0.426,0.0,0.0,0,888.4,2,290.366,0.35,5.67,3.58
294,2019-02-02 18:30:00,0.0,0.0,95.1,0.42,0.0,0.0,0,888.6,2,290.5,0.35,5.808,0.0
295,2019-02-02 18:45:00,0.0,0.0,94.9,0.413,0.0,0.0,0,888.9,2,290.634,0.35,5.796,0.0
296,2019-02-02 19:00:00,0.0,0.0,94.5,0.407,0.0,0.0,0,888.9,2,290.767,0.35,5.771,0.0
297,2019-02-02 19:15:00,0.0,0.0,93.6,0.427,0.0,0.0,0,889.1,2,292.098,0.35,5.716,0.0
298,2019-02-02 19:30:00,0.0,0.0,93.5,0.448,0.0,0.0,0,889.3,2,293.429,0.35,5.71,0.0
299,2019-02-02 19:45:00,0.0,0.0,93.1,0.468,0.0,0.0,0,889.4,2,294.761,0.35,5.686,0.0
300,2019-02-02 20:00:00,0.0,0.0,93.5,0.489,0.0,0.0,0,889.5,2,296.092,0.35,5.71,0.0
301,2019-02-02 20:15:00,0.0,0.0,92.5,0.493,0.0,0.0,0,889.7,2,297.411,0.35,5.649,0.0
302,2019-02-02 20:30:00,0.0,0.0,92.8,0.497,0.0,0.0,0,889.7,2,298.73,0.35,5.667,0.0
303,2019-02-02 20:45:00,0.0,0.0,92.7,0.501,0.0,0.0,0,889.9,2,300.048,0.35,5.661,0.0
304,2019-02-02 21:00:00,0.0,0.0,93.2,0.506,0.0,0.0,0,890.0,2,301.367,0.35,5.692,0.0
305,2019-02-02 21:15:00,0.0,0.0,92.8,0.548,0.0,0.0,0,890.1,2,301.507,0.35,5.667,0.0
306,2019-02-02 21:30:00,0.0,0.0,92.5,0.59,0.0,0.0,0,890.2,2,301.648,0.35,5.649,0.0
307,2019-02-02 21:45:00,0.0,0.0,92.7,0.633,0.0,0.0,0,890.2,2,301.788,0.35,5.661,0.0
308,2019-02-02 22:00:00,0.0,-0.2,93.5,0.675,0.0,0.0,0,890.3,2,301.928,0.35,5.627,3.58
309,2019-02-02 22:15:00,0.0,-0.2,94.1,0.642,0.0,0.0,0,890.4,2,302.098,0.35,5.664,3.58
310,2019-02-02 22:30:00,0.0,-0.2,93.9,0.61,0.0,0.0,0,890.5,2,302.268,0.35,5.652,3.58
311,2019-02-02 22:45:00,0.0,-0.2,93.7,0.577,0.0,0.0,0,890.6,2,302.438,0.35,5.64,3.58
312,2019-02-02 23:00:00,0.0,-0.2,93.8,0.545,0.0,0.0,0,890.8,2,302.608,0.35,5.646,3.58
313,2019-02-02 23:15:00,0.0,-0.3,94.0,0.534,0.0,0.0,0,891.1,2,302.313,0.35,5.616,3.58
314,2019-02-02 23:30:00,0.0,-0.3,93.9,0.523,0.0,0.0,0,891.2,2,302.018,0.35,5.61,3.58
315,2019-02-02 23:45:00,0.0,-0.4,93.4,0.513,0.0,0.0,0,891.3,2,301.723,0.35,5.54,3.58
316,2019-02-03 00:00:00,0.0,-0.5,93.6,0.502,0.0,0.0,0,891.5,2,301.428,0.35,5.511,3.58
317,2019-02-03 00:15:00,0.0,-0.6,93.7,0.514,0.0,0.0,0,891.7,2,301.414,0.35,5.477,3.58
318,2019-02-03 00:30:00,0.0,-0.6,93.8,0.526,0.0,0.0,0,891.8,2,301.4,0.35,5.483,3.58
319,2019-02-03 00:45:00,0.0,-0.7,93.7,0.537,0.0,0.0,0,891.9,2,301.385,0.35,5.437,3.58
320,2019-02-03 01:00:00,0.0,-0.8,93.6,0.549,0.0,0.0,0,892.1,2,301.371,0.35,5.392,3.58
321,2019-02-03 01:15:00,0.0,-0.8,93.5,0.542,0.0,0.0,0,892.2,2,300.485,0.35,5.386,3.58
322,2019-02-03 01:30:00,0.0,-0.9,93.2,0.535,0.0,0.0,0,892.3,2,299.598,0.35,5.33,3.58
323,2019-02-03 01:45:00,0.0,-0.9,93.0,0.528,0.0,0.0,0,892.5,2,298.712,0.35,5.318,3.58
324,2019-02-03 02:00:00,0.0,-0.9,93.1,0.521,0.0,0.0,0,892.6,2,297.826,0.35,5.324,3.58
325,2019-02-03 02:15:00,0.0,-1.0,92.8,0.525,0.0,0.0,0,892.7,2,297.367,0.35,5.268,3.58
326,2019-02-03 02:30:00,0.0,-1.0,92.7,0.528,0.0,0.0,0,892.8,2,296.908,0.35,5.262,3.58
327,2019-02-03 02:45:00,0.0,-1.1,92.5,0.532,0.0,0.0,0,893.2,2,296.45,0.35,5.212,3.58
328,2019-02-03 03:00:00,0.0,-1.1,92.8,0.536,0.0,0.0,0,893.4,2,295.991,0.35,5.229,3.58
329,2019-02-03 03:15:00,0.0,-1.1,92.5,0.552,0.0,0.0,0,893.6,2,296.234,0.35,5.212,3.58
330,2019-02-03 03:30:00,0.0,-1.1,92.7,0.567,0.0,0.0,0,893.7,2,296.476,0.35,5.224,3.58
331,2019-02-03 03:45:00,0.0,-1.1,93.0,0.583,0.0,0.0,0,893.9,2,296.718,0.35,5.241,3.58
332,2019-02-03 04:00:00,0.0,-1.2,93.3,0.598,0.0,0.0,0,894.2,2,296.961,0.35,5.219,3.58
333,2019-02-03 04:15:00,0.0,-1.2,93.2,0.577,0.0,0.0,0,894.5,2,296.44,0.35,5.213,3.58
334,2019-02-03 04:30:00,0.0,-1.2,93.3,0.557,0.0,0.0,0,894.7,2,295.919,0.35,5.219,3.58
335,2019-02-03 04:45:00,0.0,-1.3,92.7,0.536,0.0,0.0,0,894.9,2,295.398,0.35,5.147,3.58
336,2019-02-03 05:00:00,0.0,-1.5,92.0,0.515,0.0,0.0,0,895.1,2,294.877,0.35,5.034,3.58
337,2019-02-03 05:15:00,0.0,-1.6,91.4,0.519,0.0,0.0,0,895.2,2,295.244,0.35,4.964,3.58
338,2019-02-03 05:30:00,0.0,-1.7,91.7,0.523,0.0,0.0,0,895.3,2,295.61,0.35,4.944,3.58
339,2019-02-03 05:45:00,0.0,-1.7,92.4,0.527,0.0,0.0,0,895.5,2,295.977,0.35,4.982,3.58
340,2019-02-03 06:00:00,0.0,-1.7,92.7,0.531,0.0,0.0,0,895.7,2,296.344,0.35,4.998,3.58
341,2019-02-03 06:15:00,0.0,-1.7,92.8,0.537,0.0,0.002,0,895.9,2,294.829,0.35,5.003,3.58
342,2019-02-03 06:30:00,0.0,-1.7,92.9,0.542,0.0,0.004,0,896.1,2,293.314,0.35,5.009,3.58
343,2019-02-03 06:45:00,0.0,-1.7,93.1,0.548,0.0,0.006,0,896.3,2,291.799,0.35,5.019,3.58
344,2019-02-03 07:00:00,0.005,-1.8,93.0,0.553,0.0,0.008,0,896.7,2,290.284,0.35,4.977,3.58
345,2019-02-03 07:15:00,0.045,-1.8,92.8,0.557,0.079,2.66,0,897.0,2,291.125,0.35,4.967,3.58
346,2019-02-03 07:30:00,0.084,-1.8,92.4,0.561,0.158,5.312,0,897.4,2,291.966,0.35,4.945,3.58
347,2019-02-03 07:45:00,0.123,-1.8,92.0,0.565,0.238,7.963,0,897.8,2,292.806,0.35,4.924,3.58
348,2019-02-03 08:00:00,0.159,-1.8,92.5,0.569,0.317,10.615,0,898.0,2,293.647,0.35,4.95,3.58
349,2019-02-03 08:15:00,0.195,-1.8,92.6,0.594,0.414,19.945,0,898.3,2,293.323,0.35,4.956,3.58
350,2019-02-03 08:30:00,0.229,-1.8,92.6,0.618,0.511,29.276,0,898.6,2,293.0,0.35,4.956,3.58
351,2019-02-03 08:45:00,0.261,-1.8,92.2,0.643,0.608,38.606,0,898.8,2,292.676,0.35,4.934,3.58
352,2019-02-03 09:00:00,0.292,-1.7,91.9,0.668,0.705,47.936,0,899.0,2,292.352,0.35,4.955,3.58
353,2019-02-03 09:15:00,0.32,-1.7,91.5,0.694,0.602,58.145,0,899.2,2,292.924,0.35,4.933,3.58
354,2019-02-03 09:30:00,0.347,-1.7,91.9,0.72,0.499,68.354,0,899.5,2,293.495,0.35,4.955,3.58
355,2019-02-03 09:45:00,0.371,-1.5,91.3,0.746,0.396,78.564,0,899.7,2,294.066,0.35,4.996,3.58
356,2019-02-03 10:00:00,0.393,-1.5,91.7,0.772,0.293,88.773,0,899.9,2,294.638,0.35,5.017,3.58
357,2019-02-03 10:15:00,0.412,-1.6,91.6,0.772,0.22,92.225,0,900.2,2,293.894,0.35,4.975,3.58
358,2019-02-03 10:30:00,0.429,-1.5,91.6,0.773,0.146,95.677,0,900.4,2,293.15,0.35,5.012,3.58
359,2019-02-03 10:45:00,0.443,-1.5,91.6,0.773,0.073,99.129,0,900.7,2,292.407,0.35,5.012,3.58
360,2019-02-03 11:00:00,0.453,-1.6,90.7,0.773,0.0,102.581,0,900.9,2,291.663,0.35,4.926,3.58
361,2019-02-03 11:15:00,0.461,-1.8,91.0,0.768,0.362,104.126,0,901.1,2,291.956,0.35,4.87,3.58
362,2019-02-03 11:30:00,0.466,-1.8,91.6,0.763,0.724,105.67,0,901.3,2,292.249,0.35,4.902,3.58
363,2019-02-03 11:45:00,0.467,-1.7,91.7,0.758,1.086,107.215,0,901.5,2,292.541,0.35,4.944,3.58
364,2019-02-03 12:00:00,0.466,-1.7,89.8,0.753,1.448,108.76,0,901.6,2,292.834,0.35,4.842,3.58
365,2019-02-03 12:15:00,0.461,-1.7,90.3,0.754,3.037,116.328,0,901.7,2,291.302,0.35,4.869,3.58
366,2019-02-03 12:30:00,0.453,-1.8,90.9,0.756,4.626,123.896,0,901.8,2,289.77,0.35,4.865,3.58
367,2019-02-03 12:45:00,0.442,-1.8,91.3,0.757,6.216,131.463,0,902.1,2,288.237,0.35,4.886,3.58
368,2019-02-03 13:00:00,0.429,-1.9,90.9,0.758,7.805,139.031,0,902.4,2,286.705,0.35,4.829,3.58
369,2019-02-03 13:15:00,0.412,-1.9,89.3,0.769,6.914,138.759,0,902.5,2,285.746,0.35,4.744,3.58
370,2019-02-03 13:30:00,0.393,-1.6,89.4,0.78,6.024,138.486,0,902.7,2,284.786,0.35,4.856,3.58
371,2019-02-03 13:45:00,0.371,-1.6,88.5,0.791,5.133,138.214,0,903.0,2,283.827,0.35,4.807,3.58
372,2019-02-03 14:00:00,0.346,-1.7,88.4,0.802,4.242,137.942,0,903.3,2,282.868,0.35,4.766,3.58
373,2019-02-03 14:15:00,0.32,-1.6,88.3,0.787,6.523,123.069,0,903.5,2,282.161,0.35,4.796,3.58
374,2019-02-03 14:30:00,0.291,-1.6,88.9,0.771,8.804,108.196,0,903.8,2,281.454,0.35,4.829,3.58
375,2019-02-03 14:45:00,0.261,-1.9,89.1,0.755,11.086,93.323,0,904.1,2,280.748,0.35,4.733,3.58
376,2019-02-03 15:00:00,0.228,-2.1,88.1,0.74,13.367,78.45,0,904.3,2,280.041,0.35,4.611,3.58
377,2019-02-03 15:15:00,0.194,-2.3,88.7,0.75,11.0,68.744,0,904.6,2,280.15,0.35,4.575,3.58
378,2019-02-03 15:30:00,0.159,-2.8,90.5,0.76,8.632,59.038,0,904.8,2,280.258,0.35,4.497,3.58
379,2019-02-03 15:45:00,0.122,-2.9,91.3,0.77,6.264,49.331,0,905.1,2,280.367,0.35,4.503,3.58
380,2019-02-03 16:00:00,0.084,-3.0,91.4,0.78,3.897,39.625,0,905.3,2,280.475,0.35,4.474,3.58
381,2019-02-03 16:15:00,0.044,-3.0,91.6,0.789,3.153,30.931,0,905.4,2,279.787,0.35,4.484,3.58
382,2019-02-03 16:30:00,0.004,-3.0,90.0,0.797,2.409,22.236,0,905.8,2,279.098,0.35,4.406,3.58
383,2019-02-03 16:45:00,0.0,-3.0,89.7,0.806,1.665,13.542,0,906.1,2,278.41,0.35,4.391,3.58
384,2019-02-03 17:00:00,0.0,-3.2,89.3,0.814,0.921,4.848,0,906.4,2,277.721,0.35,4.307,3.58
385,2019-02-03 17:15:00,0.0,-3.2,89.4,0.79,0.691,3.636,0,906.7,2,277.888,0.35,4.312,3.58
386,2019-02-03 17:30:00,0.0,-3.2,90.1,0.765,0.46,2.424,0,907.1,2,278.055,0.35,4.345,3.58
387,2019-02-03 17:45:00,0.0,-3.3,87.8,0.74,0.23,1.212,0,907.4,2,278.222,0.35,4.203,3.58
388,2019-02-03 18:00:00,0.0,-3.4,88.4,0.716,0.0,0.0,0,907.6,2,278.389,0.35,4.2,3.58
389,2019-02-03 18:15:00,0.0,-3.5,88.7,0.721,0.0,0.0,0,907.9,2,274.973,0.35,4.183,3.58
390,2019-02-03 18:30:00,0.0,-3.6,89.8,0.727,0.0,0.0,0,908.3,2,271.558,0.35,4.203,3.58
391,2019-02-03 18:45:00,0.0,-3.6,90.7,0.732,0.0,0.0,0,908.5,2,268.142,0.35,4.245,3.58
392,2019-02-03 19:00:00,0.0,-3.6,90.4,0.737,0.0,0.0,0,908.8,2,264.726,0.35,4.231,3.58
393,2019-02-03 19:15:00,0.0,-3.6,89.5,0.715,0.0,0.0,0,909.0,2,266.145,0.35,4.189,3.58
394,2019-02-03 19:30:00,0.0,-3.6,87.9,0.693,0.0,0.0,0,909.2,2,267.564,0.35,4.114,3.58
395,2019-02-03 19:45:00,0.0,-3.6,86.8,0.671,0.0,0.0,0,909.4,2,268.982,0.35,4.063,3.58
396,2019-02-03 20:00:00,0.0,-3.5,88.5,0.649,0.0,0.0,0,909.6,2,270.401,0.35,4.173,3.58
397,2019-02-03 20:15:00,0.0,-3.6,89.7,0.634,0.0,0.0,0,909.7,2,266.095,0.35,4.198,3.58
398,2019-02-03 20:30:00,0.0,-3.6,88.7,0.619,0.0,0.0,0,909.8,2,261.789,0.35,4.152,3.58
399,2019-02-03 20:45:00,0.0,-3.6,89.2,0.604,0.0,0.0,0,910.0,2,257.483,0.35,4.175,3.58
400,2019-02-03 21:00:00,0.0,-3.7,89.9,0.588,0.0,0.0,0,910.1,2,253.177,0.35,4.176,3.58
401,2019-02-03 21:15:00,0.0,-3.7,90.4,0.584,0.0,0.0,0,910.4,2,254.069,0.35,4.2,3.58
402,2019-02-03 21:30:00,0.0,-3.7,90.5,0.58,0.0,0.0,0,910.4,2,254.961,0.35,4.204,3.58
403,2019-02-03 21:45:00,0.0,-3.7,90.3,0.575,0.0,0.0,0,910.4,2,255.852,0.35,4.195,3.58
404,2019-02-03 22:00:00,0.0,-3.7,90.3,0.571,0.0,0.0,0,910.4,2,256.744,0.35,4.195,3.58
405,2019-02-03 22:15:00,0.0,-3.7,90.2,0.607,0.0,0.0,0,910.5,2,257.177,0.35,4.19,3.58
406,2019-02-03 22:30:00,0.0,-3.7,90.1,0.644,0.0,0.0,0,910.5,2,257.61,0.35,4.186,3.58
407,2019-02-03 22:45:00,0.0,-3.7,90.4,0.68,0.0,0.0,0,910.6,2,258.044,0.35,4.2,3.58
408,2019-02-03 23:00:00,0.0,-3.8,89.6,0.717,0.0,0.0,0,910.7,2,258.477,0.35,4.131,3.58
409,2019-02-03 23:15:00,0.0,-3.8,89.5,0.723,0.0,0.0,0,910.8,2,258.354,0.35,4.127,3.58
410,2019-02-03 23:30:00,0.0,-3.8,89.6,0.729,0.0,0.0,0,910.9,2,258.23,0.35,4.131,3.58
411,2019-02-03 23:45:00,0.0,-3.7,90.1,0.736,0.0,0.0,0,910.8,2,258.107,0.35,4.186,3.58
412,2019-02-04 00:00:00,0.0,-3.7,90.4,0.742,0.0,0.0,0,910.9,2,257.984,0.35,4.2,3.58
413,2019-02-04 00:15:00,0.0,-3.8,90.1,0.743,0.0,0.0,0,910.9,2,257.393,0.35,4.154,3.58
414,2019-02-04 00:30:00,0.0,-3.7,89.1,0.745,0.0,0.0,0,910.8,2,256.802,0.35,4.139,3.58
415,2019-02-04 00:45:00,0.0,-3.8,90.1,0.746,0.0,0.0,0,910.6,2,256.212,0.35,4.154,3.58
416,2019-02-04 01:00:00,0.0,-3.7,87.5,0.748,0.0,0.0,0,910.7,2,255.621,0.35,4.065,3.58
417,2019-02-04 01:15:00,0.0,-4.0,86.4,0.721,0.0,0.0,0,910.8,2,256.915,0.35,3.924,3.58
418,2019-02-04 01:30:00,0.0,-4.4,87.8,0.695,0.0,0.0,0,910.9,2,258.21,0.35,3.869,3.58
419,2019-02-04 01:45:00,0.0,-4.9,88.7,0.668,0.0,0.0,0,910.7,2,259.504,0.35,3.764,3.58
420,2019-02-04 02:00:00,0.0,-5.2,89.2,0.642,0.0,0.0,0,910.7,2,260.798,0.35,3.7,3.58
421,2019-02-04 02:15:00,0.0,-5.7,89.4,0.632,0.0,0.0,0,910.8,2,256.746,0.35,3.569,3.58
422,2019-02-04 02:30:00,0.0,-6.5,88.0,0.623,0.0,0.0,0,911.1,2,252.694,0.35,3.304,3.58
423,2019-02-04 02:45:00,0.0,-7.2,87.6,0.613,0.0,0.0,0,911.1,2,248.642,0.35,3.116,3.58
424,2019-02-04 03:00:00,0.0,-7.6,89.1,0.604,0.0,0.0,0,911.2,2,244.59,0.35,3.073,3.58
425,2019-02-04 03:15:00,0.0,-7.8,88.2,0.599,0.0,0.0,0,911.5,2,242.796,0.35,2.995,3.58
426,2019-02-04 03:30:00,0.0,-8.4,87.6,0.595,0.0,0.0,0,911.6,2,241.003,0.35,2.839,3.58
427,2019-02-04 03:45:00,0.0,-8.7,90.1,0.591,0.0,0.0,0,912.0,2,239.21,0.35,2.852,3.58
428,2019-02-04 04:00:00,0.0,-8.4,90.8,0.586,0.0,0.0,0,912.0,2,237.416,0.35,2.942,3.58
429,2019-02-04 04:15:00,0.0,-8.3,89.0,0.584,0.0,0.0,0,912.1,2,240.236,0.35,2.907,3.58
430,2019-02-04 04:30:00,0.0,-8.8,87.9,0.583,0.0,0.0,0,911.9,2,243.056,0.35,2.76,3.58
431,2019-02-04 04:45:00,0.0,-9.2,87.6,0.581,0.0,0.0,0,911.9,2,245.876,0.35,2.666,3.58
432,2019-02-04 05:00:00,0.0,-9.4,87.9,0.579,0.0,0.0,0,911.9,2,248.696,0.35,2.633,3.58
433,2019-02-04 05:15:00,0.0,-9.9,88.0,0.592,0.0,0.0,0,911.9,2,250.854,0.35,2.534,3.58
434,2019-02-04 05:30:00,0.0,-10.0,89.5,0.605,0.0,0.0,0,912.0,2,253.011,0.35,2.557,3.58
435,2019-02-04 05:45:00,0.0,-9.9,89.0,0.617,0.0,0.0,0,911.8,2,255.169,0.35,2.563,3.58
