,level_0,index,When,T_a,RH,v_a,SW_direct,SW_diffuse,LW_in,p_a,Prec
3981,12537,12537,2019-02-13 12:45:00,4.992275,46.13052,0.20893250000000002,408.787295,92.0650675,233.75678249999999,907.3748475,0.0
3982,12538,12538,2019-02-13 12:50:00,5.0644800000000005,46.10485333333333,0.20328833333333335,407.7545866666667,91.95532166666668,233.97702833333332,907.3488583333333,0.0
3983,12539,12539,2019-02-13 12:55:00,5.136685,46.079186666666665,0.19764416666666668,406.72187833333334,91.84557583333334,234.19727416666666,907.3228691666667,0.0
3984,12540,12540,2019-02-13 13:00:00,5.20889,46.05352,0.192,405.68917,91.73583,234.41752,907.29688,0.0
3985,12541,12541,2019-02-13 13:05:00,5.2341991666666665,46.22361333333333,0.21886166666666668,400.500605,91.18205750000001,234.51883666666666,907.3125566666666,0.0
3986,12542,12542,2019-02-13 13:10:00,5.259508333333334,46.39370666666667,0.24572333333333335,395.31204,90.628285,234.62015333333332,907.3282333333333,0.0
3987,12543,12543,2019-02-13 13:15:00,5.2848175,46.5638,0.272585,390.123475,90.0745125,234.72147,907.34391,0.0
3988,12544,12544,2019-02-13 13:20:00,5.310126666666667,46.733893333333334,0.2994466666666667,384.93491,89.52074,234.82278666666667,907.3595866666667,0.0
3989,12545,12545,2019-02-13 13:25:00,5.335435833333333,46.90398666666667,0.3263083333333333,379.746345,88.96696750000001,234.92410333333333,907.3752633333334,0.0
3990,12546,12546,2019-02-13 13:30:00,5.360745,47.074079999999995,0.35317,374.55778,88.413195,235.02542,907.39094,0.0
3991,12547,12547,2019-02-13 13:35:00,5.386054166666667,47.24417333333333,0.38003166666666666,369.369215,87.8594225,235.12673666666666,907.4066166666667,0.0
3992,12548,12548,2019-02-13 13:40:00,5.411363333333333,47.41426666666666,0.40689333333333333,364.18065,87.30565,235.22805333333332,907.4222933333333,0.0
3993,12549,12549,2019-02-13 13:45:00,5.4366725,47.58436,0.433755,358.99208500000003,86.7518775,235.32936999999998,907.43797,0.0
3994,12550,12550,2019-02-13 13:50:00,5.4619816666666665,47.75445333333333,0.4606166666666667,353.80352000000005,86.198105,235.43068666666667,907.4536466666667,0.0
3995,12551,12551,2019-02-13 13:55:00,5.487290833333334,47.924546666666664,0.48747833333333335,348.614955,85.64433249999999,235.53200333333334,907.4693233333334,0.0
3996,12552,12552,2019-02-13 14:00:00,5.5126,48.09464,0.51434,343.42639,85.09056,235.63332,907.485,0.0
3997,12553,12553,2019-02-13 14:05:00,5.507818333333333,48.3985925,0.53823,334.7945741666667,84.04161166666667,235.62844833333332,907.48,0.0
