,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in,a,vp_a,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt,vp_ice
3532,2019-03-08 12:15:00,0.661,3.7,86.8,0.7,104.419,218.837,0,907.5,0,290.836,0.35,6.91,0.0,0,0,1,209.733,210.116,-9.039,8.655,0,0,0,0,0,0,6.139
3533,2019-03-08 12:30:00,0.651,3.9,78.5,1.8,99.962,211.062,0,907.5,0,292.274,0.35,6.338,0.0,0,0,1,218.023,202.166,-7.601,23.458,0,0,0,0,0,0,6.139
3534,2019-03-08 12:45:00,0.638,4.1,80.9,1.2,95.504,203.288,0,907.5,0,293.712,0.35,6.625,0.0,0,0,1,204.493,194.215,-6.163,16.441,0,0,0,0,0,0,6.139
3535,2019-03-08 13:00:00,0.621,4.0,79.8,1.2,91.047,195.513,0,907.5,0,295.15,0.35,6.489,0.0,0,0,1,197.579,186.264,-4.725,16.04,0,0,0,0,0,0,6.139
3536,2019-03-08 13:15:00,0.601,3.9,80.6,1.4,110.527,188.538,0,907.4,0,291.427,0.35,6.508,0.0,0,0,1,204.188,194.392,-8.448,18.243,0,0,0,0,0,0,6.139
3537,2019-03-08 13:30:00,0.578,4.6,79.7,1.3,130.007,181.562,0,907.4,0,287.703,0.35,6.759,0.0,0,0,1,210.329,202.52,-12.172,19.981,0,0,0,0,0,0,6.139
3538,2019-03-08 13:45:00,0.553,4.8,73.1,1.5,149.487,174.586,0,907.3,0,283.98,0.35,6.287,0.0,0,0,1,218.807,210.647,-15.895,24.055,0,0,0,0,0,0,6.139
3539,2019-03-08 14:00:00,0.525,4.7,75.7,1.3,168.967,167.611,0,907.4,0,280.257,0.35,6.465,0.0,0,0,1,219.573,218.776,-19.618,20.415,0,0,0,0,0,0,6.139
3540,2019-03-08 14:15:00,0.494,4.5,76.5,1.1,167.364,149.596,0,907.3,0,279.914,0.35,6.443,0.0,0,0,1,202.601,206.024,-19.961,16.537,0,0,0,0,0,0,6.139
3541,2019-03-08 14:30:00,0.462,4.8,75.3,1.8,165.762,131.581,0,907.4,0,279.572,0.35,6.476,0.0,0,0,1,201.839,193.273,-20.303,28.869,0,0,0,0,0,0,6.139
3542,2019-03-08 14:45:00,0.428,4.6,77.3,1.0,164.159,113.566,0,907.6,0,279.229,0.35,6.556,0.0,0,0,1,175.249,180.521,-20.646,15.373,0,0,0,0,0,0,6.139
3543,2019-03-08 15:00:00,0.391,4.6,77.5,1.2,162.556,95.551,0,907.7,0,278.886,0.35,6.573,0.0,0,0,1,165.231,167.77,-20.989,18.45,0,0,0,0,0,0,6.139
3544,2019-03-08 15:15:00,0.354,4.7,75.7,1.3,141.789,94.951,0,907.8,0,277.146,0.35,6.465,0.0,0,0,1,151.577,153.881,-22.729,20.424,0,0,0,0,0,0,6.139
3545,2019-03-08 15:30:00,0.315,4.6,77.2,0.8,121.022,94.352,0,907.9,0,275.407,0.35,6.547,0.0,0,0,1,127.828,139.993,-24.468,12.303,0,0,0,0,0,0,6.139
3546,2019-03-08 15:45:00,0.275,4.2,77.1,0.7,100.255,93.752,0,908.0,0,273.668,0.35,6.358,0.0,0,0,1,109.728,126.105,-26.207,9.83,0,0,0,0,0,0,6.139
3547,2019-03-08 16:00:00,0.234,4.1,77.4,1.1,79.488,93.152,0,908.1,0,271.928,0.35,6.338,0.0,0,0,1,99.35,112.216,-27.947,15.081,0,0,0,0,0,0,6.139
3548,2019-03-08 16:15:00,0.192,3.9,78.1,1.1,67.781,78.6,0,908.1,0,273.646,0.35,6.306,0.0,0,0,1,83.264,95.148,-26.229,14.345,0,0,0,0,0,0,6.139
3549,2019-03-08 16:30:00,0.15,3.8,78.0,1.2,56.073,64.048,0,907.9,0,275.364,0.35,6.254,0.0,0,0,1,68.813,78.079,-24.511,15.245,0,0,0,0,0,0,6.139
3550,2019-03-08 16:45:00,0.106,3.7,79.5,0.8,44.366,49.495,0,908.0,0,277.081,0.35,6.329,0.0,0,0,1,48.113,61.01,-22.794,9.897,0,0,0,0,0,0,6.139
3551,2019-03-08 17:00:00,0.062,3.7,79.2,0.6,32.659,34.943,0,907.9,0,278.799,0.35,6.305,0.0,0,0,1,30.287,43.941,-21.076,7.422,0,0,0,0,0,0,6.139
3552,2019-03-08 17:15:00,0.018,3.6,76.9,1.2,24.794,27.036,0,907.9,0,274.612,0.35,6.079,0.0,0,0,1,22.869,33.69,-25.263,14.442,0,0,0,0,0,0,6.139
3553,2019-03-08 17:30:00,0.0,3.8,79.0,0.6,16.928,19.13,0,907.8,0,270.424,0.35,6.334,0.0,0,0,1,1.609,23.438,-29.451,7.621,0,0,0,0,0,0,6.139
3554,2019-03-08 17:45:00,0.0,3.5,81.1,0.5,9.063,11.224,0,907.9,0,266.236,0.35,6.366,3.58,0,0,1,-14.602,13.187,-33.639,5.85,0,0,0,0,0,0,6.139
3555,2019-03-08 18:00:00,0.0,3.3,81.0,0.6,1.198,3.317,0,907.9,0,262.049,0.35,6.269,3.58,0,0,1,-28.271,2.935,-37.826,6.619,0,0,0,0,0,0,6.139
3556,2019-03-08 18:15:00,0.0,3.2,80.7,0.6,0.898,2.488,0,908.1,0,256.99,0.35,6.201,3.58,0,0,1,-34.263,2.201,-42.885,6.42,0,0,0,0,0,0,6.139
3557,2019-03-08 18:30:00,0.0,3.2,82.5,0.4,0.599,1.658,0,908.3,0,251.932,0.35,6.34,3.58,0,0,1,-42.194,1.467,-47.943,4.281,0,0,0,0,0,0,6.139
3558,2019-03-08 18:45:00,0.0,2.8,84.6,0.6,0.3,0.829,0,908.5,0,246.873,0.35,6.319,3.58,0,0,1,-46.648,0.734,-53.002,5.62,0,0,0,0,0,0,6.139
3559,2019-03-08 19:00:00,0.0,2.9,84.3,0.4,0.0,0.0,0,908.6,0,241.815,0.35,6.342,3.58,0,0,1,-54.179,0.0,-58.06,3.881,0,0,0,0,0,0,6.139
3560,2019-03-08 19:15:00,0.0,2.9,85.3,0.2,0.0,0.0,0,909.0,0,247.259,0.35,6.417,3.58,0,0,1,-50.674,0.0,-52.616,1.941,0,0,0,0,0,0,6.139
3561,2019-03-08 19:30:00,0.0,2.7,86.0,0.8,0.0,0.0,0,909.1,0,252.702,0.35,6.378,3.58,0,0,1,-39.942,0.0,-47.173,7.231,0,0,0,0,0,0,6.139
3562,2019-03-08 19:45:00,0.0,2.6,86.6,0.7,0.0,0.0,0,909.2,0,258.146,0.35,6.377,3.58,0,0,1,-35.635,0.0,-41.729,6.093,0,0,0,0,0,0,6.139
3563,2019-03-08 20:00:00,0.0,2.5,86.8,0.5,0.0,0.0,0,909.3,0,263.59,0.35,6.347,3.58,0,0,1,-32.099,0.0,-36.285,4.185,0,0,0,0,0,0,6.139
3564,2019-03-08 20:15:00,0.0,2.5,86.3,0.3,0.0,0.0,0,909.1,0,264.957,0.35,6.31,3.58,0,0,1,-32.407,0.0,-34.918,2.511,0,0,0,0,0,0,6.139
3565,2019-03-08 20:30:00,0.0,2.0,89.3,0.3,0.0,0.0,0,908.9,0,266.324,0.35,6.3,3.58,0,0,1,-31.542,0.0,-33.551,2.008,0,0,0,0,0,0,6.139
3566,2019-03-08 20:45:00,0.0,1.7,90.6,0.4,0.0,0.0,0,909.0,0,267.692,0.35,6.256,3.58,0,0,1,-29.906,0.0,-32.183,2.276,0,0,0,0,0,0,6.139
3567,2019-03-08 21:00:00,0.0,1.6,90.0,0.3,0.0,0.0,0,909.0,0,269.059,0.35,6.17,3.58,0,0,1,-29.209,0.0,-30.816,1.607,0,0,0,0,0,0,6.139
3568,2019-03-08 21:15:00,0.0,1.3,90.1,0.2,0.0,0.0,0,909.5,0,267.54,0.35,6.045,3.58,0,0,1,-31.464,0.0,-32.335,0.871,0,0,0,0,0,0,6.139
3569,2019-03-08 21:30:00,0.0,1.0,90.8,0.3,0.0,0.0,0,909.6,0,266.02,0.35,5.962,3.58,0,0,1,-32.85,0.0,-33.855,1.005,0,0,0,0,0,0,6.139
3570,2019-03-08 21:45:00,0.0,1.0,91.9,0.4,0.0,0.0,0,909.6,0,264.5,0.35,6.034,3.58,0,0,1,-34.035,0.0,-35.375,1.34,0,0,0,0,0,0,6.139
3571,2019-03-08 22:00:00,0.0,0.9,92.2,0.3,0.0,0.0,0,909.7,0,262.981,0.35,6.01,3.58,0,0,1,-35.989,0.0,-36.894,0.904,0,0,0,0,0,0,6.139
3572,2019-03-08 22:15:00,0.0,0.9,92.6,0.3,0.0,0.0,0,909.8,0,262.799,0.35,6.036,3.58,0,0,1,-36.171,0.0,-37.076,0.905,0,0,0,0,0,0,6.139
3573,2019-03-08 22:30:00,0.0,0.9,92.8,0.2,0.0,0.0,0,909.6,0,262.616,0.35,6.049,3.58,0,0,1,-36.656,0.0,-37.259,0.603,0,0,0,0,0,0,6.139
3574,2019-03-08 22:45:00,0.0,0.9,92.8,0.4,0.0,0.0,0,909.7,0,262.434,0.35,6.049,3.58,0,0,1,-36.235,0.0,-37.441,1.206,0,0,0,0,0,0,6.139
3575,2019-03-08 23:00:00,0.0,1.1,92.9,0.7,0.0,0.0,0,909.6,0,262.252,0.35,6.144,3.58,0,0,1,-35.044,0.0,-37.623,2.579,0,0,0,0,0,0,6.139
3576,2019-03-08 23:15:00,0.0,1.7,88.2,0.8,0.0,0.0,0,909.5,0,261.662,0.35,6.09,3.58,0,0,1,-33.658,0.0,-38.213,4.555,0,0,0,0,0,0,6.139
3577,2019-03-08 23:30:00,0.0,3.0,79.0,0.8,0.0,0.0,0,909.4,0,261.072,0.35,5.985,3.58,0,0,1,-30.766,0.0,-38.803,8.037,0,0,0,0,0,0,6.139
3578,2019-03-08 23:45:00,0.0,3.2,78.1,0.9,0.0,0.0,0,909.3,0,260.481,0.35,6.002,3.58,0,0,1,-29.751,0.0,-39.394,9.643,0,0,0,0,0,0,6.139
3579,2019-03-09 00:00:00,0.0,3.6,74.5,1.0,0.0,0.0,0,909.5,0,259.891,0.35,5.889,3.58,0,0,1,-27.927,0.0,-39.984,12.056,0,0,0,0,0,0,6.139
3580,2019-03-09 00:15:00,0.0,3.8,71.9,0.7,0.0,0.0,0,909.6,0,260.909,0.35,5.765,3.58,0,0,1,-30.056,0.0,-38.966,8.909,0,0,0,0,0,0,6.139
3581,2019-03-09 00:30:00,0.0,3.6,73.8,0.9,0.0,0.0,0,909.7,0,261.928,0.35,5.834,3.58,0,0,1,-27.093,0.0,-37.947,10.853,0,0,0,0,0,0,6.139
3582,2019-03-09 00:45:00,0.0,3.4,75.3,0.8,0.0,0.0,0,909.8,0,262.946,0.35,5.869,3.58,0,0,1,-27.816,0.0,-36.929,9.112,0,0,0,0,0,0,6.139
3583,2019-03-09 01:00:00,0.0,3.1,76.4,0.6,0.0,0.0,0,909.9,0,263.964,0.35,5.83,3.58,0,0,1,-29.679,0.0,-35.911,6.232,0,0,0,0,0,0,6.139
3584,2019-03-09 01:15:00,0.0,2.9,78.5,0.6,0.0,0.0,0,909.8,0,263.988,0.35,5.905,3.58,0,0,1,-30.057,0.0,-35.887,5.829,0,0,0,0,0,0,6.139
3585,2019-03-09 01:30:00,0.0,3.2,74.8,0.9,0.0,0.0,0,909.7,0,264.011,0.35,5.748,3.58,0,0,1,-26.216,0.0,-35.864,9.647,0,0,0,0,0,0,6.139
3586,2019-03-09 01:45:00,0.0,4.3,71.0,1.1,0.0,0.0,0,909.7,0,264.034,0.35,5.896,3.58,0,0,1,-19.996,0.0,-35.841,15.844,0,0,0,0,0,0,6.139
3587,2019-03-09 02:00:00,0.0,4.1,69.5,1.2,0.0,0.0,0,909.4,0,264.058,0.35,5.691,3.58,0,0,1,-19.341,0.0,-35.817,16.475,0,0,0,0,0,0,6.139
3588,2019-03-09 02:15:00,0.0,4.2,70.1,1.4,0.0,0.0,0,909.7,0,265.43,0.35,5.781,3.58,0,0,1,-14.748,0.0,-34.445,19.696,0,0,0,0,0,0,6.139
3589,2019-03-09 02:30:00,0.0,4.1,72.2,0.8,0.0,0.0,0,909.7,0,266.802,0.35,5.912,3.58,0,0,1,-22.085,0.0,-33.073,10.987,0,0,0,0,0,0,6.139
3590,2019-03-09 02:45:00,0.0,4.1,72.0,1.2,0.0,0.0,0,909.6,0,268.173,0.35,5.896,3.58,0,0,1,-15.223,0.0,-31.702,16.479,0,0,0,0,0,0,6.139
3591,2019-03-09 03:00:00,0.0,3.8,73.2,1.0,0.0,0.0,0,909.5,0,269.545,0.35,5.869,3.58,0,0,1,-17.603,0.0,-30.33,12.726,0,0,0,0,0,0,6.139
3592,2019-03-09 03:15:00,0.0,3.9,72.8,1.1,0.0,0.0,0,909.5,0,268.442,0.35,5.878,3.58,0,0,1,-17.065,0.0,-31.433,14.367,0,0,0,0,0,0,6.139
3593,2019-03-09 03:30:00,0.0,4.0,73.7,1.1,0.0,0.0,0,909.4,0,267.338,0.35,5.993,3.58,0,0,1,-17.803,0.0,-32.537,14.734,0,0,0,0,0,0,6.139
3594,2019-03-09 03:45:00,0.0,4.0,71.6,0.5,0.0,0.0,0,909.4,0,266.234,0.35,5.822,3.58,0,0,1,-26.943,0.0,-33.641,6.697,0,0,0,0,0,0,6.139
3595,2019-03-09 04:00:00,0.0,4.1,72.2,1.0,0.0,0.0,0,909.4,0,265.131,0.35,5.912,3.58,0,0,1,-21.014,0.0,-34.744,13.729,0,0,0,0,0,0,6.139
3596,2019-03-09 04:15:00,0.0,4.2,71.7,1.0,0.0,0.0,0,909.7,0,272.788,0.35,5.913,3.58,0,0,1,-13.018,0.0,-27.087,14.069,0,0,0,0,0,0,6.139
3597,2019-03-09 04:30:00,0.0,4.1,70.7,1.1,0.0,0.0,0,909.6,0,280.444,0.35,5.789,3.58,0,0,1,-4.325,0.0,-19.431,15.106,0,0,0,0,0,0,6.139
3598,2019-03-09 04:45:00,0.0,4.0,72.5,1.3,0.0,0.0,0,909.5,0,288.101,0.35,5.895,0.0,0,0,1,5.641,0.0,-11.774,17.415,0,0,0,0,0,0,6.139
3599,2019-03-09 05:00:00,0.0,3.9,71.9,0.9,0.0,0.0,0,909.6,0,295.758,0.35,5.805,0.0,0,0,1,7.64,0.0,-4.117,11.756,0,0,0,0,0,0,6.139
3600,2019-03-09 05:15:00,0.0,4.0,72.8,0.5,0.0,0.0,0,909.8,0,297.602,0.35,5.92,0.0,0,0,1,4.428,0.0,-2.273,6.7,0,0,0,0,0,0,6.139
3601,2019-03-09 05:30:00,0.0,3.6,78.7,0.6,0.0,0.0,0,910.1,0,299.445,0.35,6.221,0.0,0,0,1,6.809,0.0,-0.43,7.239,0,0,0,0,0,0,6.139
3602,2019-03-09 05:45:00,0.0,2.8,87.2,0.6,0.0,0.0,0,910.2,0,301.288,0.35,6.513,0.0,0,0,1,7.044,0.0,1.413,5.631,0,0,0,0,0,0,6.139
3603,2019-03-09 06:00:00,0.0,2.4,90.2,0.8,0.0,0.0,0,910.0,0,303.132,0.35,6.548,0.0,0,0,1,9.691,0.0,3.257,6.434,0,0,0,0,0,0,6.139
3604,2019-03-09 06:15:00,0.041,2.5,87.6,0.9,1.634,4.324,0,909.9,0,301.116,0.35,6.405,0.0,0,0,1,12.653,3.873,1.241,7.539,0,0,0,0,0,0,6.139
3605,2019-03-09 06:30:00,0.086,2.8,84.1,0.7,3.268,8.648,0,909.9,0,299.1,0.35,6.282,0.0,0,0,1,13.538,7.745,-0.775,6.567,0,0,0,0,0,0,6.139
3606,2019-03-09 06:45:00,0.129,2.8,83.9,0.5,4.903,12.973,0,909.8,0,297.083,0.35,6.267,0.0,0,0,1,13.518,11.619,-2.792,4.69,0,0,0,0,0,0,6.139
3607,2019-03-09 07:00:00,0.172,3.0,81.8,0.6,6.537,17.297,0,909.6,0,295.067,0.35,6.197,0.0,0,0,1,16.713,15.492,-4.808,6.029,0,0,0,0,0,0,6.139
3608,2019-03-09 07:15:00,0.215,3.5,76.0,0.9,7.516,30.577,0,909.6,0,295.972,0.35,5.966,0.0,0,0,1,31.408,24.76,-3.903,10.551,0,0,0,0,0,0,6.139
3609,2019-03-09 07:30:00,0.257,3.8,74.8,0.6,8.496,43.857,0,909.7,0,296.877,0.35,5.997,0.0,0,0,1,38.669,34.029,-2.998,7.637,0,0,0,0,0,0,6.139
3610,2019-03-09 07:45:00,0.297,3.3,79.9,0.8,9.476,57.137,0,909.9,0,297.782,0.35,6.184,0.0,0,0,1,50.051,43.298,-2.093,8.845,0,0,0,0,0,0,6.139
3611,2019-03-09 08:00:00,0.337,3.3,82.4,0.5,10.455,70.417,0,910.3,0,298.687,0.35,6.377,0.0,0,0,1,56.91,52.567,-1.188,5.531,0,0,0,0,0,0,6.139
3612,2019-03-09 08:15:00,0.375,3.3,85.8,0.3,11.13,72.596,0,910.5,0,302.766,0.35,6.64,0.0,0,0,1,60.633,54.422,2.891,3.319,0,0,0,0,0,0,6.139
3613,2019-03-09 08:30:00,0.413,3.3,84.8,0.4,11.804,74.774,0,910.5,0,306.844,0.35,6.563,0.0,0,0,1,67.671,56.276,6.969,4.426,0,0,0,0,0,0,6.139
3614,2019-03-09 08:45:00,0.448,3.6,82.5,0.6,12.479,76.953,0,910.6,0,310.922,0.35,6.522,0.0,0,0,1,76.421,58.131,11.047,7.243,0,0,0,0,0,0,6.139
3615,2019-03-09 09:00:00,0.482,4.4,75.1,0.8,13.154,79.132,0,910.7,0,315.001,0.35,6.281,0.0,0,0,1,86.916,59.986,15.126,11.804,0,0,0,0,0,0,6.139
3616,2019-03-09 09:15:00,0.513,4.6,75.6,0.4,16.258,95.098,0,911.0,0,314.652,0.35,6.412,0.0,0,0,1,93.331,72.381,14.777,6.172,0,0,0,0,0,0,6.139
3617,2019-03-09 09:30:00,0.543,4.6,76.8,0.7,19.362,111.065,0,911.0,0,314.304,0.35,6.513,0.0,0,0,1,110.009,84.778,14.429,10.802,0,0,0,0,0,0,6.139
3618,2019-03-09 09:45:00,0.57,4.8,76.3,0.6,22.467,127.031,0,910.9,0,313.956,0.35,6.562,0.0,0,0,1,120.915,97.174,14.081,9.66,0,0,0,0,0,0,6.139
3619,2019-03-09 10:00:00,0.595,5.1,76.2,0.8,25.571,142.997,0,911.0,0,313.607,0.35,6.692,0.0,0,0,1,136.988,109.569,13.732,13.686,0,0,0,0,0,0,6.139
3620,2019-03-09 10:15:00,0.617,6.1,70.1,1.4,31.681,149.95,0,911.0,0,312.178,0.35,6.599,0.0,0,0,1,159.011,118.06,12.303,28.648,0,0,0,0,0,0,6.139
3621,2019-03-09 10:30:00,0.635,6.0,72.2,0.8,37.79,156.904,0,911.0,0,310.749,0.35,6.75,0.0,0,0,1,153.527,126.551,10.874,16.102,0,0,0,0,0,0,6.139
3622,2019-03-09 10:45:00,0.651,5.5,82.6,0.5,43.9,163.858,0,910.9,0,309.32,0.35,7.459,0.0,0,0,1,153.712,135.043,9.445,9.224,0,0,0,0,0,0,6.139
3623,2019-03-09 11:00:00,0.663,5.4,85.0,0.3,50.01,170.811,0,911.0,0,307.891,0.35,7.623,0.0,0,0,1,156.984,143.534,8.016,5.434,0,0,0,0,0,0,6.139
3624,2019-03-09 11:15:00,0.671,5.5,84.1,0.6,46.937,162.51,0,911.1,0,310.961,0.35,7.595,0.0,0,0,1,158.298,136.141,11.086,11.071,0,0,0,0,0,0,6.139
3625,2019-03-09 11:30:00,0.676,6.2,77.8,0.6,43.864,154.208,0,910.8,0,314.032,0.35,7.375,0.0,0,0,1,155.38,128.747,14.157,12.476,0,0,0,0,0,0,6.139
3626,2019-03-09 11:45:00,0.677,6.7,74.0,0.8,40.792,145.906,0,910.8,0,317.102,0.35,7.261,0.0,0,0,1,156.557,121.354,17.227,17.976,0,0,0,0,0,0,6.139
3627,2019-03-09 12:00:00,0.674,7.0,71.8,1.2,37.719,137.605,0,910.9,0,320.172,0.35,7.192,0.0,0,0,1,162.433,113.961,20.297,28.175,0,0,0,0,0,0,6.139
3628,2019-03-09 12:15:00,0.668,6.7,73.5,0.5,29.392,143.503,0,911.0,0,321.275,0.35,7.212,0.0,0,0,1,145.02,112.382,21.4,11.238,0,0,0,0,0,0,6.139
3629,2019-03-09 12:30:00,0.658,6.6,75.1,2.0,21.065,149.4,0,910.7,0,322.379,0.35,7.318,0.0,0,0,1,177.572,110.802,22.504,44.265,0,0,0,0,0,0,6.139
3630,2019-03-09 12:45:00,0.644,6.8,76.2,1.2,12.737,155.298,0,910.7,0,323.482,0.35,7.529,0.0,0,0,1,160.194,109.223,23.607,27.364,0,0,0,0,0,0,6.139
3631,2019-03-09 13:00:00,0.627,7.2,72.8,1.7,4.41,161.196,0,910.5,0,324.585,0.35,7.393,0.0,0,0,1,173.391,107.644,24.71,41.037,0,0,0,0,0,0,6.139
3632,2019-03-09 13:15:00,0.607,6.7,75.9,1.6,10.355,152.215,0,910.5,0,324.802,0.35,7.448,0.0,0,0,1,166.539,105.67,24.927,35.941,0,0,0,0,0,0,6.139
3633,2019-03-09 13:30:00,0.584,6.4,80.8,0.8,16.3,143.234,0,910.4,0,325.02,0.35,7.766,0.0,0,0,1,146.006,103.697,25.145,17.164,0,0,0,0,0,0,6.139
3634,2019-03-09 13:45:00,0.559,6.5,83.7,0.8,22.245,134.254,0,910.2,0,325.237,0.35,8.101,0.0,0,0,1,144.515,101.724,25.362,17.428,0,0,0,0,0,0,6.139
3635,2019-03-09 14:00:00,0.53,6.6,80.2,0.7,28.19,125.273,0,910.2,0,325.454,0.35,7.815,0.0,0,0,1,140.815,99.751,25.579,15.484,0,0,0,0,0,0,6.139
3636,2019-03-09 14:15:00,0.5,6.4,84.6,0.8,33.932,121.99,0,910.1,0,322.235,0.35,8.131,0.0,0,0,1,140.868,101.349,22.36,17.158,0,0,0,0,0,0,6.139
3637,2019-03-09 14:30:00,0.467,6.7,80.1,1.4,39.674,118.706,0,910.3,0,319.016,0.35,7.86,0.0,0,0,1,153.53,102.947,19.141,31.441,0,0,0,0,0,0,6.139
3638,2019-03-09 14:45:00,0.433,6.4,83.8,1.4,45.416,115.423,0,910.6,0,315.797,0.35,8.054,0.0,0,0,1,150.511,104.545,15.922,30.043,0,0,0,0,0,0,6.139
3639,2019-03-09 15:00:00,0.397,6.2,85.0,1.5,51.158,112.14,0,910.6,0,312.578,0.35,8.058,0.0,0,0,1,150.031,106.144,12.703,31.183,0,0,0,0,0,0,6.139
3640,2019-03-09 15:15:00,0.359,6.3,85.5,1.0,39.822,94.377,0,910.7,0,315.944,0.35,8.161,0.0,0,0,1,124.425,87.229,16.069,21.127,0,0,0,0,0,0,6.139
3641,2019-03-09 15:30:00,0.32,6.1,86.9,1.0,28.486,76.614,0,910.8,0,319.31,0.35,8.181,0.0,0,0,1,108.209,68.315,19.435,20.458,0,0,0,0,0,0,6.139
3642,2019-03-09 15:45:00,0.28,6.1,86.8,1.6,17.149,58.85,0,910.8,0,322.676,0.35,8.172,0.0,0,0,1,104.934,49.399,22.801,32.733,0,0,0,0,0,0,6.139
3643,2019-03-09 16:00:00,0.239,6.3,86.7,1.2,5.813,41.087,0,910.8,0,326.042,0.35,8.276,0.0,0,0,1,82.007,30.485,26.167,25.355,0,0,0,0,0,0,6.139
3644,2019-03-09 16:15:00,0.197,6.1,87.8,1.0,4.362,34.365,0,911.2,0,324.953,0.35,8.266,0.0,0,0,1,70.718,25.173,25.078,20.467,0,0,0,0,0,0,6.139
3645,2019-03-09 16:30:00,0.154,5.8,88.8,1.1,2.911,27.643,0,911.4,0,323.864,0.35,8.188,0.0,0,0,1,65.261,19.86,23.989,21.411,0,0,0,0,0,0,6.139
3646,2019-03-09 16:45:00,0.111,5.5,91.5,0.9,1.46,20.921,0,911.7,0,322.775,0.35,8.263,0.0,0,0,1,54.066,14.548,22.9,16.618,0,0,0,0,0,0,6.139
3647,2019-03-09 17:00:00,0.067,5.4,92.2,1.2,0.009,14.199,0,911.5,0,321.686,0.35,8.269,0.0,0,0,1,52.796,9.235,21.811,21.749,0,0,0,0,0,0,6.139
3648,2019-03-09 17:15:00,0.022,5.6,92.9,0.6,0.007,10.835,0,912.0,0,323.532,0.35,8.448,0.0,0,0,1,41.988,7.047,23.657,11.284,0,0,0,0,0,0,6.139
3649,2019-03-09 17:30:00,0.0,5.4,92.6,1.1,0.004,7.47,0,912.3,0,325.379,0.35,8.304,0.0,0,0,1,50.317,4.858,25.504,19.954,0,0,0,0,0,0,6.139
3650,2019-03-09 17:45:00,0.0,5.3,92.8,0.8,0.002,4.106,0,912.4,0,327.226,0.35,8.265,0.0,0,0,1,44.267,2.67,27.351,14.245,0,0,0,0,0,0,6.139
3651,2019-03-09 18:00:00,0.0,5.4,91.4,1.0,0.0,0.742,0,912.5,0,329.072,0.35,8.197,0.0,0,0,1,47.824,0.482,29.197,18.144,0,0,0,0,0,0,6.139
3652,2019-03-09 18:15:00,0.0,5.1,92.9,0.9,0.0,0.556,0,912.5,0,329.124,0.35,8.159,0.0,0,0,1,45.034,0.361,29.249,15.423,0,0,0,0,0,0,6.139
3653,2019-03-09 18:30:00,0.0,5.0,93.6,0.7,0.0,0.371,0,912.6,0,329.176,0.35,8.163,0.0,0,0,1,41.304,0.241,29.301,11.761,0,0,0,0,0,0,6.139
3654,2019-03-09 18:45:00,0.0,5.1,94.4,0.6,0.0,0.186,0,912.8,0,329.227,0.35,8.291,0.0,0,0,1,39.759,0.121,29.352,10.285,0,0,0,0,0,0,6.139
3655,2019-03-09 19:00:00,0.0,4.8,94.4,0.6,0.0,0.0,0,913.0,0,329.279,0.35,8.119,0.0,0,0,1,39.087,0.0,29.404,9.682,0,0,0,0,0,0,6.139
3656,2019-03-09 19:15:00,0.0,4.6,94.5,0.6,0.0,0.0,0,912.8,0,327.321,0.35,8.015,0.0,0,0,1,36.723,0.0,27.446,9.277,0,0,0,0,0,0,6.139
3657,2019-03-09 19:30:00,0.0,4.4,94.3,0.3,0.0,0.0,0,912.7,0,325.363,0.35,7.886,0.0,0,0,1,29.925,0.0,25.488,4.436,0,0,0,0,0,0,6.139
3658,2019-03-09 19:45:00,0.0,4.0,94.2,0.7,0.0,0.0,0,913.0,0,323.405,0.35,7.66,0.0,0,0,1,32.944,0.0,23.53,9.413,0,0,0,0,0,0,6.139
3659,2019-03-09 20:00:00,0.0,3.9,94.5,0.6,0.0,0.0,0,912.9,0,321.447,0.35,7.63,0.0,0,0,1,29.438,0.0,21.572,7.866,0,0,0,0,0,0,6.139
3660,2019-03-09 20:15:00,0.0,3.9,94.7,0.2,0.0,0.0,0,912.6,0,321.748,0.35,7.646,0.0,0,0,1,24.495,0.0,21.873,2.621,0,0,0,0,0,0,6.139
3661,2019-03-09 20:30:00,0.0,3.7,94.7,0.3,0.0,0.0,0,912.7,0,322.048,0.35,7.539,0.0,0,0,1,25.904,0.0,22.173,3.73,0,0,0,0,0,0,6.139
3662,2019-03-09 20:45:00,0.0,3.6,94.7,0.4,0.0,0.0,0,912.6,0,322.348,0.35,7.486,0.0,0,0,1,27.312,0.0,22.473,4.839,0,0,0,0,0,0,6.139
3663,2019-03-09 21:00:00,0.0,3.5,94.8,0.4,0.0,0.0,0,912.4,0,322.649,0.35,7.441,0.0,0,0,1,27.478,0.0,22.774,4.704,0,0,0,0,0,0,6.139
3664,2019-03-09 21:15:00,0.0,3.5,94.9,0.4,0.0,0.0,0,912.4,0,321.928,0.35,7.449,0.0,0,0,1,26.757,0.0,22.053,4.704,0,0,0,0,0,0,6.139
3665,2019-03-09 21:30:00,0.0,3.5,94.9,0.4,0.0,0.0,0,912.3,0,321.207,0.35,7.449,0.0,0,0,1,26.036,0.0,21.332,4.703,0,0,0,0,0,0,6.139
