,time,sea,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,missing_type,LW_in,SW_global,alb,Discharge
3637,2021-04-23 04:00:00,0.0,2.033,78.733,1.35,0.0,0.0,0.0,5.583,800.645,pressSW_directSW_diffuseLW_in,211.635,0.0,0.557,0.0
3638,2021-04-23 05:00:00,0.085,1.85,78.6,1.533,3.532,7.604,0.0,5.483,800.785,pressSW_directSW_diffuseLW_in,217.553,11.136,0.556,0.0
3639,2021-04-23 06:00:00,0.263,2.117,76.45,1.9,63.876,65.753,0.0,5.433,801.168,pressSW_directSW_diffuseLW_in,225.102,129.629,0.556,0.0
3640,2021-04-23 07:00:00,0.443,3.433,72.217,1.433,221.126,101.578,0.0,5.65,801.603,pressSW_directSW_diffuseLW_in,211.079,322.704,0.555,0.0
3641,2021-04-23 08:00:00,0.616,8.433,55.133,1.083,424.918,106.874,0.0,6.067,801.851,pressSW_directSW_diffuseLW_in,208.609,531.792,0.554,0.0
3642,2021-04-23 09:00:00,0.774,11.133,47.833,1.517,580.892,123.462,0.0,6.35,801.908,pressSW_directSW_diffuseLW_in,211.758,704.354,0.553,0.0
3643,2021-04-23 10:00:00,0.9,12.433,47.967,2.35,706.349,133.62,0.0,6.95,802.242,pressSW_directSW_diffuseLW_in,213.233,839.969,0.552,0.0
3644,2021-04-23 11:00:00,0.971,13.05,49.017,3.433,782.234,140.492,0.0,7.383,802.43,pressSW_directSW_diffuseLW_in,214.503,922.726,0.552,0.0
3645,2021-04-23 12:00:00,0.965,13.683,47.667,3.267,803.402,143.538,0.0,7.467,802.564,pressSW_directSW_diffuseLW_in,216.403,946.94,0.551,0.0
3646,2021-04-23 13:00:00,0.884,14.3,46.0,3.017,766.802,140.371,0.0,7.5,802.536,pressSW_directSW_diffuseLW_in,218.85,907.173,0.55,0.0
3647,2021-04-23 14:00:00,0.751,14.783,45.667,2.433,668.681,143.787,0.0,7.683,802.528,pressSW_directSW_diffuseLW_in,221.587,812.468,0.549,0.0
3648,2021-04-23 15:00:00,0.59,15.5,43.75,2.0,561.992,120.232,0.0,7.7,802.279,pressSW_directSW_diffuseLW_in,221.12,682.224,0.549,0.0
3649,2021-04-23 16:00:00,0.415,13.717,47.867,0.75,397.266,106.058,0.0,7.467,802.051,pressSW_directSW_diffuseLW_in,222.698,503.324,0.548,0.0
3650,2021-04-23 17:00:00,0.236,10.283,58.2,1.983,224.113,81.427,0.0,7.267,801.913,pressSW_directSW_diffuseLW_in,220.367,305.54,0.547,0.0
3651,2021-04-23 18:00:00,0.059,8.533,62.85,1.8,69.748,45.444,0.0,7.017,802.091,pressSW_directSW_diffuseLW_in,217.337,115.192,0.546,0.0
3652,2021-04-23 19:00:00,0.0,7.15,65.833,1.8,1.586,3.878,0.0,6.667,802.448,pressSW_directSW_diffuseLW_in,213.347,5.464,0.545,0.0
3653,2021-04-23 20:00:00,0.0,6.15,68.367,1.267,0.0,0.0,0.0,6.467,802.841,pressSW_directSW_diffuseLW_in,211.345,0.0,0.545,0.0
3654,2021-04-23 21:00:00,0.0,5.3,69.1,1.433,0.0,0.0,0.0,6.167,802.664,pressSW_directSW_diffuseLW_in,209.753,0.0,0.544,0.0
3655,2021-04-23 22:00:00,0.0,4.817,67.25,1.417,0.0,0.0,0.0,5.767,802.738,pressSW_directSW_diffuseLW_in,208.623,0.0,0.543,0.0
3656,2021-04-23 23:00:00,0.0,4.483,64.45,1.8,0.0,0.0,0.0,5.417,802.802,pressSW_directSW_diffuseLW_in,208.814,0.0,0.542,0.0
3657,2021-04-24 00:00:00,0.0,4.067,63.317,2.1,0.0,0.0,0.0,5.167,802.559,pressSW_directSW_diffuseLW_in,210.235,0.0,0.542,0.0
3658,2021-04-24 01:00:00,0.0,4.05,62.267,1.717,0.0,0.0,0.0,5.067,802.352,pressSW_directSW_diffuseLW_in,215.783,0.0,0.541,0.0
3659,2021-04-24 02:00:00,0.0,4.4,58.617,0.667,0.0,0.0,0.0,4.917,802.181,pressSW_directSW_diffuseLW_in,217.841,0.0,0.54,0.0
3660,2021-04-24 03:00:00,0.0,4.15,62.283,1.083,0.0,0.0,0.0,5.117,801.979,pressSW_directSW_diffuseLW_in,219.28,0.0,0.539,0.0
3661,2021-04-24 04:00:00,0.0,3.983,61.967,0.75,0.0,0.0,0.0,5.017,802.011,pressSW_directSW_diffuseLW_in,216.706,0.0,0.539,0.0
3662,2021-04-24 05:00:00,0.09,3.867,65.067,1.267,4.932,7.974,0.0,5.233,802.306,pressSW_directSW_diffuseLW_in,215.562,12.906,0.538,0.0
3663,2021-04-24 06:00:00,0.268,4.117,66.45,0.917,86.253,54.074,0.0,5.467,802.412,pressSW_directSW_diffuseLW_in,224.173,140.327,0.537,0.0
3664,2021-04-24 07:00:00,0.447,5.917,62.017,2.0,187.046,104.326,0.0,5.75,802.434,pressSW_directSW_diffuseLW_in,242.257,291.372,0.536,0.0
3665,2021-04-24 08:00:00,0.621,11.217,45.55,0.85,375.075,114.138,0.0,6.033,802.531,pressSW_directSW_diffuseLW_in,225.871,489.213,0.536,0.0
3666,2021-04-24 09:00:00,0.779,14.45,40.783,1.367,562.434,126.664,0.0,6.717,802.576,pressSW_directSW_diffuseLW_in,225.125,689.098,0.535,0.0
3667,2021-04-24 10:00:00,0.906,14.983,42.267,2.433,680.86,138.909,0.0,7.2,802.538,pressSW_directSW_diffuseLW_in,226.839,819.769,0.534,0.0
3668,2021-04-24 11:00:00,0.977,15.583,42.217,3.35,682.02,195.047,0.0,7.483,802.283,pressSW_directSW_diffuseLW_in,231.295,877.067,0.533,0.0
3669,2021-04-24 12:00:00,0.97,16.267,41.15,2.267,776.057,151.949,0.0,7.617,802.18,pressSW_directSW_diffuseLW_in,235.896,928.006,0.533,0.0
3670,2021-04-24 13:00:00,0.889,17.017,40.017,2.683,680.517,194.069,0.0,7.767,801.896,pressSW_directSW_diffuseLW_in,242.895,874.586,0.532,0.0
3671,2021-04-24 14:00:00,0.756,17.883,38.45,3.267,602.37,165.068,0.0,7.883,801.581,pressSW_directSW_diffuseLW_in,248.629,767.438,0.531,0.0
3672,2021-04-24 15:00:00,0.594,16.883,42.117,3.1,466.28,159.727,0.0,8.083,801.326,pressSW_directSW_diffuseLW_in,257.638,626.007,0.53,0.0
3673,2021-04-24 16:00:00,0.419,14.7,50.283,1.433,316.464,126.637,0.0,8.383,801.096,pressSW_directSW_diffuseLW_in,248.774,443.101,0.53,0.0
3674,2021-04-24 17:00:00,0.24,13.5,55.183,0.75,190.667,89.141,0.0,8.55,801.029,pressSW_directSW_diffuseLW_in,252.246,279.808,0.529,0.0
3675,2021-04-24 18:00:00,0.063,11.733,63.467,1.9,47.998,48.704,0.0,8.733,800.778,pressSW_directSW_diffuseLW_in,260.092,96.702,0.528,0.0
3676,2021-04-24 19:00:00,0.0,10.417,68.467,2.0,1.592,4.287,0.0,8.65,800.931,pressSW_directSW_diffuseLW_in,241.53,5.879,0.528,0.0
3677,2021-04-24 20:00:00,0.0,9.767,68.15,2.1,0.0,0.0,0.0,8.233,801.187,pressSW_directSW_diffuseLW_in,240.594,0.0,0.527,0.0
3678,2021-04-24 21:00:00,0.0,8.817,69.517,1.817,0.0,0.0,0.0,7.9,800.961,pressSW_directSW_diffuseLW_in,239.774,0.0,0.526,0.0
3679,2021-04-24 22:00:00,0.0,7.917,71.567,1.8,0.0,0.0,0.0,7.617,801.187,pressSW_directSW_diffuseLW_in,234.375,0.0,0.525,0.0
3680,2021-04-24 23:00:00,0.0,7.267,73.317,1.417,0.0,0.0,0.0,7.467,800.904,pressSW_directSW_diffuseLW_in,233.193,0.0,0.525,0.0
3681,2021-04-25 00:00:00,0.0,6.633,74.5,1.167,0.0,0.0,0.0,7.3,800.559,pressSW_directSW_diffuseLW_in,228.577,0.0,0.524,0.0
3682,2021-04-25 01:00:00,0.0,6.283,75.35,1.0,0.0,0.0,0.0,7.2,800.183,pressSW_directSW_diffuseLW_in,228.002,0.0,0.523,0.0
3683,2021-04-25 02:00:00,0.0,6.083,75.583,1.617,0.0,0.0,0.0,7.1,800.116,pressSW_directSW_diffuseLW_in,225.43,0.0,0.523,0.0
3684,2021-04-25 03:00:00,0.0,6.133,75.167,1.0,0.0,0.0,0.0,7.117,799.851,pressSW_directSW_diffuseLW_in,229.81,0.0,0.522,0.0
3685,2021-04-25 04:00:00,0.0,6.033,75.133,1.433,0.0,0.0,0.0,7.067,799.587,pressSW_directSW_diffuseLW_in,232.134,0.0,0.521,0.0
3686,2021-04-25 05:00:00,0.095,6.217,76.133,1.1,5.478,8.537,0.0,7.25,799.621,pressSW_directSW_diffuseLW_in,223.842,14.015,0.52,0.0
3687,2021-04-25 06:00:00,0.272,6.983,75.733,0.583,87.417,54.3,0.0,7.567,799.431,pressSW_directSW_diffuseLW_in,228.804,141.717,0.52,0.0
3688,2021-04-25 07:00:00,0.452,8.667,70.033,0.417,233.931,95.881,0.0,7.85,799.521,pressSW_directSW_diffuseLW_in,226.781,329.812,0.519,0.0
3689,2021-04-25 08:00:00,0.626,11.383,61.233,0.75,403.204,115.089,0.0,8.25,799.592,pressSW_directSW_diffuseLW_in,230.829,518.293,0.518,0.0
3690,2021-04-25 09:00:00,0.785,13.183,56.4,1.8,508.351,155.516,0.0,8.533,799.72,pressSW_directSW_diffuseLW_in,234.087,663.867,0.518,0.0
3691,2021-04-25 10:00:00,0.911,14.367,53.633,2.767,598.3,138.401,0.0,8.783,799.824,pressSW_directSW_diffuseLW_in,235.837,736.701,0.517,0.0
3692,2021-04-25 11:00:00,0.982,15.417,48.4,2.433,773.641,140.375,0.0,8.45,799.651,pressSW_directSW_diffuseLW_in,229.663,914.016,0.516,0.0
3693,2021-04-25 12:00:00,0.976,15.783,45.967,3.517,794.234,145.123,0.0,8.233,799.578,pressSW_directSW_diffuseLW_in,230.991,939.357,0.516,0.0
3694,2021-04-25 13:00:00,0.893,16.45,44.217,2.083,744.834,150.057,0.0,8.267,799.543,pressSW_directSW_diffuseLW_in,238.223,894.891,0.515,0.0
3695,2021-04-25 14:00:00,0.76,17.25,41.167,1.8,663.571,138.298,0.0,8.117,799.228,pressSW_directSW_diffuseLW_in,236.879,801.869,0.514,0.0
3696,2021-04-25 15:00:00,0.598,15.567,46.483,1.2,548.098,123.865,0.0,8.2,798.872,pressSW_directSW_diffuseLW_in,232.788,671.963,0.513,0.0
3697,2021-04-25 16:00:00,0.422,13.65,50.183,1.7,395.304,107.464,0.0,7.85,798.585,pressSW_directSW_diffuseLW_in,230.556,502.768,0.513,0.0
3698,2021-04-25 17:00:00,0.243,12.267,55.367,0.75,215.886,89.356,0.0,7.883,797.892,pressSW_directSW_diffuseLW_in,231.512,305.242,0.512,0.0
3699,2021-04-25 18:00:00,0.067,10.283,62.117,1.817,68.41,49.978,0.0,7.767,797.622,pressSW_directSW_diffuseLW_in,227.389,118.388,0.511,0.0
3700,2021-04-25 19:00:00,0.0,8.567,66.483,1.9,0.667,5.83,0.0,7.417,797.999,pressSW_directSW_diffuseLW_in,235.793,6.497,0.511,0.0
3701,2021-04-25 20:00:00,0.0,7.8,68.967,1.2,0.0,0.0,0.0,7.317,797.992,pressSW_directSW_diffuseLW_in,234.452,0.0,0.51,0.0
3702,2021-04-25 21:00:00,0.0,7.217,71.583,1.617,0.0,0.0,0.0,7.283,797.761,pressSW_directSW_diffuseLW_in,233.79,0.0,0.509,0.0
3703,2021-04-25 22:00:00,0.0,6.917,72.833,1.25,0.0,0.0,0.0,7.25,797.428,pressSW_directSW_diffuseLW_in,237.462,0.0,0.509,0.0
3704,2021-04-25 23:00:00,0.0,6.383,74.65,1.717,0.0,0.0,0.0,7.183,796.953,pressSW_directSW_diffuseLW_in,245.13,0.0,0.508,0.0
3705,2021-04-26 00:00:00,0.0,5.933,75.65,1.983,0.0,0.0,0.0,7.067,796.646,pressSW_directSW_diffuseLW_in,252.365,0.0,0.507,0.0
3706,2021-04-26 01:00:00,0.0,5.633,77.433,1.533,0.0,0.0,0.0,7.083,795.864,pressSW_directSW_diffuseLW_in,251.282,0.0,0.507,0.0
3707,2021-04-26 02:00:00,0.0,5.383,78.65,1.617,0.0,0.0,0.0,7.067,795.626,pressSW_directSW_diffuseLW_in,258.878,0.0,0.506,0.0
3708,2021-04-26 03:00:00,0.0,5.217,79.517,1.533,0.0,0.0,0.0,7.05,795.513,pressSW_directSW_diffuseLW_in,268.27,0.0,0.505,0.0
3709,2021-04-26 04:00:00,0.0,5.45,80.2,1.083,0.0,0.0,0.0,7.233,794.832,pressSW_directSW_diffuseLW_in,268.685,0.0,0.505,0.0
3710,2021-04-26 05:00:00,0.099,6.05,80.2,0.583,0.486,10.729,0.0,7.533,795.217,pressSW_directSW_diffuseLW_in,270.126,11.215,0.504,0.0
3711,2021-04-26 06:00:00,0.277,6.967,82.817,1.433,10.725,67.517,0.0,8.283,794.659,pressSW_directSW_diffuseLW_in,283.646,78.242,0.503,0.0
3712,2021-04-26 07:00:00,0.456,7.883,85.95,0.917,56.615,175.456,0.0,9.133,794.96,pressSW_directSW_diffuseLW_in,276.474,232.071,0.503,0.0
3713,2021-04-26 08:00:00,0.631,9.35,80.533,0.583,109.314,246.465,0.0,9.467,794.767,pressSW_directSW_diffuseLW_in,294.264,355.779,0.502,0.0
3714,2021-04-26 09:00:00,0.79,10.533,75.15,0.25,87.543,193.02,0.0,9.55,794.716,pressSW_directSW_diffuseLW_in,288.425,280.563,0.501,0.0
3715,2021-04-26 10:00:00,0.917,11.633,68.833,1.017,190.762,232.641,0.0,9.417,794.992,pressSW_directSW_diffuseLW_in,297.688,423.403,0.501,0.0
3716,2021-04-26 11:00:00,0.988,12.75,63.417,1.2,283.428,301.135,0.0,9.333,794.319,pressSW_directSW_diffuseLW_in,297.498,584.563,0.5,0.0
3717,2021-04-26 12:00:00,0.981,13.4,59.917,2.517,205.274,183.047,0.0,9.2,794.034,pressSW_directSW_diffuseLW_in,292.933,388.321,0.499,0.0
3718,2021-04-26 13:00:00,0.898,11.533,63.85,3.517,380.079,231.358,0.0,8.667,793.627,pressSW_directSW_diffuseLW_in,286.346,611.437,0.499,0.0
3719,2021-04-26 14:00:00,0.764,11.933,63.217,2.35,224.602,271.839,0.0,8.817,792.948,pressSW_directSW_diffuseLW_in,283.219,496.441,0.498,0.0
3720,2021-04-26 15:00:00,0.601,12.067,62.533,2.267,136.348,287.06,0.0,8.783,792.376,pressSW_directSW_diffuseLW_in,304.251,423.408,0.498,0.0
3721,2021-04-26 16:00:00,0.426,11.667,63.967,1.45,80.902,193.574,0.0,8.783,792.131,pressSW_directSW_diffuseLW_in,306.072,274.476,0.497,0.0
3722,2021-04-26 17:00:00,0.247,11.267,66.3,0.417,46.235,100.842,0.0,8.85,791.785,pressSW_directSW_diffuseLW_in,307.69,147.077,0.496,0.0
3723,2021-04-26 18:00:00,0.07,9.733,71.683,1.2,13.015,38.809,0.0,8.65,791.324,pressSW_directSW_diffuseLW_in,299.762,51.824,0.496,0.0
3724,2021-04-26 19:00:00,0.0,7.95,76.817,1.9,0.199,4.585,0.0,8.217,791.474,pressSW_directSW_diffuseLW_in,286.297,4.784,0.495,0.0
3725,2021-04-26 20:00:00,0.0,6.767,80.2,1.8,0.0,0.0,0.0,7.883,791.418,pressSW_directSW_diffuseLW_in,277.495,0.0,0.494,0.0
3726,2021-04-26 21:00:00,0.0,6.0,82.4,1.333,0.0,0.0,0.0,7.7,791.044,pressSW_directSW_diffuseLW_in,287.712,0.0,0.494,0.0
3727,2021-04-26 22:00:00,0.0,5.367,84.9,1.083,0.0,0.0,0.0,7.583,790.653,pressSW_directSW_diffuseLW_in,290.255,0.0,0.493,0.0
3728,2021-04-26 23:00:00,0.0,4.917,87.0,0.917,0.0,0.0,0.0,7.533,790.147,pressSW_directSW_diffuseLW_in,263.984,0.0,0.492,0.0
3729,2021-04-27 00:00:00,0.0,4.833,86.133,0.833,0.0,0.0,0.0,7.433,789.791,pressSW_directSW_diffuseLW_in,277.671,0.0,0.492,0.0
3730,2021-04-27 01:00:00,0.0,4.867,85.733,0.583,0.0,0.0,0.0,7.417,789.298,pressSW_directSW_diffuseLW_in,266.006,0.0,0.491,0.0
3731,2021-04-27 02:00:00,0.0,4.533,85.8,0.75,0.0,0.0,0.0,7.25,789.062,pressSW_directSW_diffuseLW_in,263.256,0.0,0.491,0.0
3732,2021-04-27 03:00:00,0.0,3.85,87.3,1.517,0.0,0.0,0.0,7.033,788.649,pressSW_directSW_diffuseLW_in,258.081,0.0,0.49,0.0
3733,2021-04-27 04:00:00,0.0,3.933,88.55,1.167,0.0,0.0,0.0,7.183,788.471,pressSW_directSW_diffuseLW_in,254.275,0.0,0.489,0.0
3734,2021-04-27 05:00:00,0.104,4.783,87.2,1.083,2.529,10.623,0.0,7.483,788.488,pressSW_directSW_diffuseLW_in,260.767,13.152,0.489,0.0
3735,2021-04-27 06:00:00,0.281,5.283,85.4,0.75,41.497,67.652,0.0,7.6,788.434,pressSW_directSW_diffuseLW_in,259.469,109.149,0.488,0.0
3736,2021-04-27 07:00:00,0.461,6.317,82.65,1.717,137.897,140.708,0.0,7.9,788.557,pressSW_directSW_diffuseLW_in,262.557,278.605,0.487,0.0
3737,2021-04-27 08:00:00,0.635,9.183,72.733,1.55,244.24,190.712,0.0,8.45,788.501,pressSW_directSW_diffuseLW_in,261.778,434.952,0.487,0.0
3738,2021-04-27 09:00:00,0.794,10.9,68.5,1.617,360.82,234.76,0.0,8.933,788.834,pressSW_directSW_diffuseLW_in,261.777,595.58,0.486,0.0
3739,2021-04-27 10:00:00,0.922,12.233,64.9,3.517,461.7,239.412,0.0,9.233,788.852,pressSW_directSW_diffuseLW_in,262.815,701.112,0.486,0.0
3740,2021-04-27 11:00:00,0.994,13.1,62.417,3.517,455.884,314.113,0.0,9.417,788.848,pressSW_directSW_diffuseLW_in,264.533,769.997,0.485,0.0
3741,2021-04-27 12:00:00,0.986,14.267,60.5,3.433,481.02,294.849,0.0,9.833,788.68,pressSW_directSW_diffuseLW_in,263.345,775.869,0.484,0.0
3742,2021-04-27 13:00:00,0.903,13.967,58.833,2.433,346.897,294.369,0.0,9.35,788.521,pressSW_directSW_diffuseLW_in,285.848,641.266,0.484,0.0
3743,2021-04-27 14:00:00,0.768,13.317,61.083,2.35,425.21,238.704,0.0,9.317,788.341,pressSW_directSW_diffuseLW_in,261.805,663.914,0.483,0.0
3744,2021-04-27 15:00:00,0.605,13.217,61.267,1.183,339.725,191.227,0.0,9.283,788.07,pressSW_directSW_diffuseLW_in,271.895,530.952,0.483,0.0
3745,2021-04-27 16:00:00,0.429,12.95,63.1,1.0,201.754,158.444,0.0,9.417,788.072,pressSW_directSW_diffuseLW_in,279.887,360.198,0.482,0.0
3746,2021-04-27 17:00:00,0.25,12.083,67.55,0.5,91.393,98.853,0.0,9.5,788.044,pressSW_directSW_diffuseLW_in,283.303,190.246,0.481,0.0
3747,2021-04-27 18:00:00,0.074,10.867,69.283,1.517,24.944,54.271,0.0,9.0,787.956,pressSW_directSW_diffuseLW_in,288.528,79.215,0.481,0.0
3748,2021-04-27 19:00:00,0.0,9.583,72.3,2.1,1.448,5.183,0.0,8.633,788.295,pressSW_directSW_diffuseLW_in,272.156,6.631,0.48,0.0
3749,2021-04-27 20:00:00,0.0,8.717,73.917,2.0,0.0,0.0,0.0,8.317,788.546,pressSW_directSW_diffuseLW_in,277.642,0.0,0.48,0.0
3750,2021-04-27 21:00:00,0.0,8.717,70.217,1.9,0.0,0.0,0.0,7.9,788.714,pressSW_directSW_diffuseLW_in,297.916,0.0,0.479,0.0
3751,2021-04-27 22:00:00,0.0,9.667,65.167,1.617,0.0,0.0,0.0,7.833,788.874,pressSW_directSW_diffuseLW_in,300.854,0.0,0.478,0.0
3752,2021-04-27 23:00:00,0.0,10.767,57.883,3.267,0.0,0.0,0.0,7.483,788.799,pressSW_directSW_diffuseLW_in,270.607,0.0,0.478,0.0
3753,2021-04-28 00:00:00,0.0,10.6,57.283,2.6,0.0,0.0,0.0,7.35,788.651,pressSW_directSW_diffuseLW_in,277.727,0.0,0.477,0.0
3754,2021-04-28 01:00:00,0.0,10.417,57.467,2.85,0.0,0.0,0.0,7.267,788.471,pressSW_directSW_diffuseLW_in,260.963,0.0,0.477,0.0
3755,2021-04-28 02:00:00,0.0,10.767,55.6,3.767,0.0,0.0,0.0,7.183,788.326,pressSW_directSW_diffuseLW_in,280.048,0.0,0.476,0.0
3756,2021-04-28 03:00:00,0.0,10.1,62.017,2.833,0.0,0.0,0.0,7.65,788.216,pressSW_directSW_diffuseLW_in,282.707,0.0,0.475,0.0
3757,2021-04-28 04:00:00,0.0,8.833,67.45,1.517,0.0,0.0,0.0,7.65,788.16,pressSW_directSW_diffuseLW_in,297.769,0.0,0.475,0.0
3758,2021-04-28 05:00:00,0.108,8.233,74.017,1.0,0.114,5.251,0.0,8.067,788.173,pressSW_directSW_diffuseLW_in,301.622,5.365,0.474,0.0
3759,2021-04-28 06:00:00,0.286,8.85,74.583,1.017,1.924,57.487,0.0,8.467,788.407,pressSW_directSW_diffuseLW_in,303.226,59.411,0.474,0.0
3760,2021-04-28 07:00:00,0.465,8.7,77.733,2.833,91.089,128.225,0.0,8.75,788.486,pressSW_directSW_diffuseLW_in,288.644,219.314,0.473,0.0
3761,2021-04-28 08:00:00,0.64,9.617,75.0,1.1,14.795,191.039,0.0,8.967,788.697,pressSW_directSW_diffuseLW_in,304.663,205.834,0.472,0.0
3762,2021-04-28 09:00:00,0.799,10.517,71.25,0.917,35.486,287.57,0.0,9.033,788.734,pressSW_directSW_diffuseLW_in,303.052,323.056,0.472,0.0
3763,2021-04-28 10:00:00,0.927,12.0,66.433,0.667,232.49,406.222,0.0,9.317,788.896,pressSW_directSW_diffuseLW_in,286.755,638.712,0.471,0.0
3764,2021-04-28 11:00:00,0.999,13.95,49.6,3.85,313.732,384.985,0.0,7.9,788.721,pressSW_directSW_diffuseLW_in,286.482,698.717,0.471,0.0
3765,2021-04-28 12:00:00,0.992,14.933,45.6,5.483,262.943,371.488,0.0,7.733,788.619,pressSW_directSW_diffuseLW_in,303.889,634.431,0.47,0.0
3766,2021-04-28 13:00:00,0.907,15.017,45.35,6.267,154.379,439.944,0.0,7.75,788.438,pressSW_directSW_diffuseLW_in,298.698,594.323,0.47,0.0
3767,2021-04-28 14:00:00,0.772,14.4,45.55,5.733,136.142,332.862,0.0,7.467,788.198,pressSW_directSW_diffuseLW_in,305.506,469.004,0.469,0.0
3768,2021-04-28 15:00:00,0.609,13.833,47.3,5.217,62.711,242.298,0.0,7.5,788.293,pressSW_directSW_diffuseLW_in,305.069,305.009,0.468,0.0
3769,2021-04-28 16:00:00,0.433,13.183,49.783,5.567,32.274,171.089,0.0,7.533,788.155,pressSW_directSW_diffuseLW_in,307.26,203.363,0.468,0.0
3770,2021-04-28 17:00:00,0.254,12.567,51.4,5.5,11.775,103.738,0.0,7.467,788.228,pressSW_directSW_diffuseLW_in,307.246,115.513,0.467,0.0
3771,2021-04-28 18:00:00,0.078,11.933,53.333,4.117,1.473,37.728,0.0,7.45,788.186,pressSW_directSW_diffuseLW_in,307.122,39.201,0.467,0.0
3772,2021-04-28 19:00:00,0.0,9.15,78.833,3.6,0.01,4.607,0.0,9.117,788.538,pressSW_directSW_diffuseLW_in,307.076,4.617,0.466,0.0
3773,2021-04-28 20:00:00,0.0,8.517,77.217,1.9,0.0,0.0,0.0,8.567,788.806,pressSW_directSW_diffuseLW_in,304.301,0.0,0.466,0.0
3774,2021-04-28 21:00:00,0.0,10.283,62.383,5.833,0.0,0.0,0.0,7.8,788.896,pressSW_directSW_diffuseLW_in,309.142,0.0,0.465,0.0
3775,2021-04-28 22:00:00,0.0,10.6,59.9,5.983,0.0,0.0,0.0,7.65,788.944,pressSW_directSW_diffuseLW_in,296.879,0.0,0.464,0.0
3776,2021-04-28 23:00:00,0.0,9.983,66.433,5.217,0.0,0.0,0.0,8.1,788.763,pressSW_directSW_diffuseLW_in,295.733,0.0,0.464,0.0
3777,2021-04-29 00:00:00,0.0,6.733,90.367,1.383,0.0,0.0,0.0,8.867,788.994,pressSW_directSW_diffuseLW_in,299.872,0.0,0.463,0.0
3778,2021-04-29 01:00:00,0.0,6.633,91.4,0.167,0.0,0.0,0.0,8.917,788.956,pressSW_directSW_diffuseLW_in,293.966,0.0,0.463,0.0
3779,2021-04-29 02:00:00,0.0,6.6,91.5,0.933,0.0,0.0,0.0,8.9,789.123,pressSW_directSW_diffuseLW_in,299.221,0.0,0.462,0.0
3780,2021-04-29 03:00:00,0.0,6.6,92.783,0.667,0.0,0.0,0.0,9.033,789.032,pressSW_directSW_diffuseLW_in,292.749,0.0,0.462,0.0
3781,2021-04-29 04:00:00,0.0,6.617,92.133,0.583,0.0,0.0,0.0,8.983,788.986,pressSW_directSW_diffuseLW_in,295.335,0.0,0.461,0.0
3782,2021-04-29 05:00:00,0.113,6.533,93.883,0.667,1.215,7.945,0.0,9.117,789.026,pressSW_directSW_diffuseLW_in,295.842,9.16,0.461,0.0
3783,2021-04-29 06:00:00,0.29,6.6,94.95,0.417,14.1,51.634,0.0,9.25,789.038,pressSW_directSW_diffuseLW_in,296.701,65.734,0.46,0.0
3784,2021-04-29 07:00:00,0.469,6.683,94.833,0.917,18.797,89.631,0.0,9.283,789.38,pressSW_directSW_diffuseLW_in,310.719,108.428,0.46,0.0
3785,2021-04-29 08:00:00,0.644,7.35,93.133,0.583,34.703,198.91,0.0,9.533,789.428,pressSW_directSW_diffuseLW_in,305.055,233.613,0.459,0.0
3786,2021-04-29 09:00:00,0.804,8.183,87.633,0.333,67.305,253.783,0.0,9.5,789.725,pressSW_directSW_diffuseLW_in,305.436,321.088,0.458,0.0
3787,2021-04-29 10:00:00,0.933,9.05,83.783,1.733,111.469,329.867,0.0,9.633,790.074,pressSW_directSW_diffuseLW_in,302.044,441.336,0.458,0.0
3788,2021-04-29 11:00:00,1.005,8.0,89.4,1.983,115.41,369.321,0.0,9.583,790.096,pressSW_directSW_diffuseLW_in,303.118,484.731,0.457,0.0
3789,2021-04-29 12:00:00,0.997,8.083,90.45,0.75,95.314,362.277,0.2,9.733,790.24,pressSW_directSW_diffuseLW_in,306.273,457.591,0.457,0.0
3790,2021-04-29 13:00:00,0.912,8.267,90.05,0.583,128.151,415.361,0.4,9.817,790.27,pressSW_directSW_diffuseLW_in,307.19,543.512,0.456,0.0
3791,2021-04-29 14:00:00,0.776,8.067,90.25,0.417,16.048,215.767,0.8,9.717,790.249,pressSW_directSW_diffuseLW_in,314.765,231.815,0.456,0.0
3792,2021-04-29 15:00:00,0.612,8.05,87.9,0.25,1.434,161.715,0.6,9.467,790.183,pressSW_directSW_diffuseLW_in,315.807,163.149,0.455,0.0
3793,2021-04-29 16:00:00,0.436,7.667,89.5,0.417,0.0,107.583,0.4,9.367,790.232,pressSW_directSW_diffuseLW_in,317.871,107.583,0.455,0.0
3794,2021-04-29 17:00:00,0.257,7.017,90.6,0.75,0.0,79.984,0.2,9.1,790.267,pressSW_directSW_diffuseLW_in,313.761,79.984,0.454,0.0
3795,2021-04-29 18:00:00,0.081,6.217,91.9,1.0,0.0,23.863,0.2,8.733,790.351,pressSW_directSW_diffuseLW_in,318.105,23.863,0.454,0.0
3796,2021-04-29 19:00:00,0.0,5.817,92.533,1.0,0.585,5.321,0.0,8.517,790.778,pressSW_directSW_diffuseLW_in,289.313,5.906,0.453,0.0
3797,2021-04-29 20:00:00,0.0,5.4,93.05,1.267,0.0,0.0,0.0,8.333,791.203,pressSW_directSW_diffuseLW_in,293.448,0.0,0.453,0.0
3798,2021-04-29 21:00:00,0.0,4.967,93.75,1.533,0.0,0.0,0.0,8.167,791.345,pressSW_directSW_diffuseLW_in,287.84,0.0,0.452,0.0
