,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing,LW_in,DroneV,dia,h_s,cam_temp,a,cld,Discharge
8172,2021-02-15 02:45:00,0.0,-8.6,86.8,1.5,0.0,0.0,0.0,2.8,805.429,0,221.636,,,,,0.589,0,12.33
8173,2021-02-15 03:00:00,0.0,-8.7,86.8,1.0,0.0,0.0,0.0,2.75,805.373,0,221.09,,,,-10.251,0.589,0,12.33
8174,2021-02-15 03:15:00,0.0,-8.6,87.5,1.0,0.0,0.0,0.0,2.8,805.361,0,216.905,,,,,0.588,0,12.33
8175,2021-02-15 03:30:00,0.0,-8.3,87.85,1.25,0.0,0.0,0.0,2.9,805.35,0,212.72,,,,,0.588,0,12.33
8176,2021-02-15 03:45:00,0.0,-8.1,88.2,0.5,0.0,0.0,0.0,2.9,805.338,0,208.535,,,,,0.588,0,12.33
8177,2021-02-15 04:00:00,0.0,-7.9,87.9,1.0,0.0,0.0,0.0,3.0,805.326,0,204.35,,,,-9.512,0.588,0,12.33
8178,2021-02-15 04:15:00,0.0,-7.8,88.3,1.0,0.0,0.0,0.0,3.0,805.398,0,203.31,,,,,0.588,0,12.33
8179,2021-02-15 04:30:00,0.0,-7.65,88.3,2.1,0.0,0.0,0.0,3.0,805.469,0,202.271,,,,,0.588,0,12.33
8180,2021-02-15 04:45:00,0.0,-7.6,87.6,1.0,0.0,0.0,0.0,3.0,805.54,0,201.232,,,,,0.588,0,12.33
8181,2021-02-15 05:00:00,0.0,-7.65,86.2,1.0,0.0,0.0,0.0,3.0,805.612,0,200.192,,,,-8.571,0.588,0,12.33
8182,2021-02-15 05:15:00,0.0,-7.7,86.9,1.5,0.0,0.0,0.0,3.0,805.644,0,200.58,,,,,0.588,0,12.33
8183,2021-02-15 05:30:00,0.0,-7.6,86.2,1.5,0.0,0.0,0.0,3.0,805.677,0,200.968,,,,,0.587,0,12.33
8184,2021-02-15 05:45:00,0.0,-7.4,86.9,2.1,0.0,0.0,0.0,3.0,805.709,0,201.355,,,,,0.587,0,12.33
8185,2021-02-15 06:00:00,0.0,-7.2,86.6,1.55,0.0,0.0,0.0,3.1,805.742,0,201.743,,,,-7.748,0.587,0,12.33
8186,2021-02-15 06:15:00,0.0,-7.1,86.3,1.0,0.124,1.468,0.0,3.1,805.729,0,207.332,,,,,0.587,0,12.33
8187,2021-02-15 06:30:00,0.0,-6.95,85.95,1.5,0.247,2.936,0.0,3.1,805.717,0,212.921,,,,,0.587,0,12.33
8188,2021-02-15 06:45:00,0.026,-6.8,85.6,2.1,0.37,4.405,0.0,3.1,805.704,0,218.51,,,,,0.587,0,12.33
8189,2021-02-15 07:00:00,0.068,-6.55,84.35,2.1,0.494,5.873,0.0,3.15,805.692,0,224.099,,,,-7.017,0.587,0,12.33
8190,2021-02-15 07:15:00,0.109,-6.3,83.1,2.1,12.028,18.967,0.0,3.2,805.798,0,221.848,,,,,0.587,0,12.33
8191,2021-02-15 07:30:00,0.149,-6.05,83.1,1.55,23.562,32.062,0.0,3.2,805.903,0,219.597,,,,,0.587,0,12.33
8192,2021-02-15 07:45:00,0.188,-6.0,83.1,1.5,35.096,45.156,0.0,3.2,806.008,0,217.346,,,,,0.586,0,12.33
8193,2021-02-15 08:00:00,0.226,-5.8,83.8,2.1,46.63,58.25,0.0,3.3,806.114,0,215.095,,,,-7.792,0.586,0,12.33
8194,2021-02-15 08:15:00,0.262,-5.2,83.8,1.5,77.099,68.514,0.0,3.5,806.137,0,212.572,,,,,0.586,0,12.33
8195,2021-02-15 08:30:00,0.297,-4.4,83.6,1.0,107.568,78.778,0.0,3.65,806.159,0,210.05,,,,,0.586,0,0.0
8196,2021-02-15 08:45:00,0.33,-3.5,82.8,0.5,138.037,89.042,0.0,3.9,806.181,0,207.527,,,,,0.586,0,0.0
8197,2021-02-15 09:00:00,0.361,-2.9,82.85,1.25,168.506,99.306,0.0,4.1,806.204,0,205.004,,,,-6.932,0.586,0,0.0
8198,2021-02-15 09:15:00,0.391,-2.7,81.0,1.0,194.119,107.276,0.0,4.1,806.217,0,206.694,,,,,0.586,0,0.0
8199,2021-02-15 09:30:00,0.418,-2.2,79.55,0.25,219.733,115.246,0.0,4.15,806.23,0,208.384,,,,,0.586,0,0.0
8200,2021-02-15 09:45:00,0.443,-1.8,78.1,0.5,245.346,123.217,0.0,4.2,806.243,0,210.075,,,,,0.586,0,0.0
8201,2021-02-15 10:00:00,0.465,-1.25,80.3,0.25,270.959,131.187,0.0,4.45,806.256,0,211.765,,,,-2.745,0.585,0,0.0
8202,2021-02-15 10:15:00,0.485,-0.3,74.3,0.0,274.254,141.209,0.0,4.4,806.221,0,214.289,,,,,0.585,0,0.0
8203,2021-02-15 10:30:00,0.501,0.65,68.65,0.25,277.548,151.23,0.0,4.4,806.186,0,216.812,,,,,0.585,0,0.0
8204,2021-02-15 10:45:00,0.515,1.4,68.2,0.5,280.842,161.252,0.0,4.6,806.15,0,219.336,,,,,0.585,0,0.0
8205,2021-02-15 11:00:00,0.526,1.95,66.4,0.5,284.137,171.273,0.0,4.65,806.115,0,221.86,,,,-0.13,0.585,0,0.0
8206,2021-02-15 11:15:00,0.533,2.1,63.9,0.5,272.904,184.093,0.0,4.5,806.029,0,226.303,,,,,0.585,0,0.0
8207,2021-02-15 11:30:00,0.537,2.6,68.3,1.0,261.67,196.913,0.0,5.05,805.943,0,230.747,,,,,0.585,0,0.0
8208,2021-02-15 11:45:00,0.538,2.4,69.0,0.5,250.436,209.733,0.0,5.0,805.857,0,235.19,,,,,0.585,0,0.0
8209,2021-02-15 12:00:00,0.536,2.4,74.7,0.0,239.203,222.553,0.0,5.45,805.771,0,239.633,,,,-1.578,0.585,0,0.0
8210,2021-02-15 12:15:00,0.53,2.7,74.9,0.0,233.112,223.273,0.0,5.6,805.742,0,240.812,,,,,0.584,0,0.0
8211,2021-02-15 12:30:00,0.521,2.85,72.45,1.25,227.02,223.993,0.0,5.45,805.713,0,241.99,,,,,0.584,0,0.0
8212,2021-02-15 12:45:00,0.509,2.3,70.0,3.1,220.929,224.714,0.0,5.0,805.684,0,243.169,,,,,0.584,0,0.0
8213,2021-02-15 13:00:00,0.493,0.9,71.55,3.1,214.838,225.434,0.0,4.65,805.655,0,244.348,,,,0.812,0.584,0,0.0
8214,2021-02-15 13:15:00,0.475,0.3,75.0,2.6,202.629,216.054,0.0,4.7,805.632,0,244.9,,,,,0.584,0,0.0
8215,2021-02-15 13:30:00,0.454,0.25,74.7,1.8,190.42,206.674,0.0,4.6,805.608,0,245.452,,,,,0.584,0,0.0
8216,2021-02-15 13:45:00,0.431,0.4,77.3,0.0,178.211,197.293,0.0,4.9,805.585,0,246.005,,,,,0.584,0,0.0
8217,2021-02-15 14:00:00,0.405,0.75,78.5,0.25,166.002,187.913,0.0,5.05,805.562,0,246.557,,,,-2.306,0.584,0,0.0
8218,2021-02-15 14:15:00,0.376,0.9,73.5,0.0,137.162,178.612,0.0,4.8,805.542,0,250.974,,,,,0.584,0,0.0
8219,2021-02-15 14:30:00,0.346,1.25,74.65,0.5,108.322,169.31,0.0,5.0,805.522,0,255.391,,,,,0.583,0,0.0
8220,2021-02-15 14:45:00,0.314,1.4,67.7,0.0,79.481,160.008,0.0,4.6,805.502,0,259.808,,,,,0.583,0,0.0
8221,2021-02-15 15:00:00,0.28,1.15,72.95,0.5,50.641,150.707,0.0,4.85,805.482,0,264.225,,,,-2.797,0.583,0,0.0
8222,2021-02-15 15:15:00,0.244,1.1,72.9,1.0,39.739,133.516,0.0,4.8,805.471,0,269.505,,,,,0.583,0,0.0
8223,2021-02-15 15:30:00,0.207,0.85,72.9,1.0,28.838,116.326,0.0,4.75,805.46,0,274.785,,,,,0.583,0,0.0
8224,2021-02-15 15:45:00,0.169,0.5,73.9,0.5,17.936,99.136,0.0,4.7,805.449,0,280.065,,,,,0.583,0,0.0
8225,2021-02-15 16:00:00,0.129,0.15,76.7,0.75,7.034,81.945,0.0,4.7,805.438,0,285.345,,,,-3.621,0.583,0,0.0
8226,2021-02-15 16:15:00,0.089,0.1,81.4,0.5,5.934,64.919,0.0,5.0,805.44,0,285.87,,,,,0.583,0,0.0
8227,2021-02-15 16:30:00,0.048,0.0,84.15,0.75,4.833,47.893,0.0,5.15,805.443,0,286.394,,,,,0.583,0,0.0
8228,2021-02-15 16:45:00,0.005,0.2,84.5,1.0,3.733,30.868,0.0,5.2,805.446,0,286.919,,,,,0.582,0,0.0
8229,2021-02-15 17:00:00,0.0,0.25,85.75,0.5,2.632,13.842,0.0,5.35,805.448,0,287.444,,,,-3.252,0.582,0,0.0
8230,2021-02-15 17:15:00,0.0,0.4,83.9,1.5,1.974,10.382,0.0,5.3,805.444,0,286.266,,,,,0.582,0,0.0
8231,2021-02-15 17:30:00,0.0,0.65,85.15,1.55,1.316,6.921,0.0,5.45,805.439,0,285.088,,,,,0.582,0,0.0
8232,2021-02-15 17:45:00,0.0,0.9,86.5,2.1,0.658,3.46,0.0,5.6,805.434,0,283.91,,,,,0.582,0,0.0
8233,2021-02-15 18:00:00,0.0,1.3,85.9,2.1,0.0,0.0,0.0,5.75,805.43,0,282.732,,,,-3.596,0.582,0,0.0
8234,2021-02-15 18:15:00,0.0,1.4,87.1,1.0,0.0,0.0,0.0,5.9,805.438,0,285.718,,,,,0.582,0,0.0
8235,2021-02-15 18:30:00,0.0,1.6,86.85,1.25,0.0,0.0,0.0,5.95,805.446,0,288.704,,,,,0.582,0,0.0
8236,2021-02-15 18:45:00,0.0,1.7,86.5,2.1,0.0,0.0,0.0,6.0,805.453,0,291.689,,,,,0.582,0,0.0
8237,2021-02-15 19:00:00,0.0,1.7,87.8,0.75,0.0,0.0,0.0,6.1,805.461,0,294.675,,,,-3.643,0.581,0,0.0
8238,2021-02-15 19:15:00,0.0,1.7,87.8,0.0,0.0,0.0,0.0,6.1,805.423,0,293.366,,,,,0.581,0,0.0
8239,2021-02-15 19:30:00,0.0,1.7,87.8,1.0,0.0,0.0,0.0,6.1,805.385,0,292.058,,,,,0.581,0,0.0
8240,2021-02-15 19:45:00,0.0,1.7,87.8,0.5,0.0,0.0,0.0,6.1,805.347,0,290.75,,,,,0.581,0,0.0
8241,2021-02-15 20:00:00,0.0,1.45,88.75,1.5,0.0,0.0,0.0,6.0,805.309,0,289.441,,,,-4.013,0.581,0,0.0
8242,2021-02-15 20:15:00,0.0,1.0,87.7,0.0,0.0,0.0,0.0,5.8,805.29,0,285.033,,,,,0.581,0,0.0
8243,2021-02-15 20:30:00,0.0,0.7,89.35,0.5,0.0,0.0,0.0,5.75,805.27,0,280.624,,,,,0.581,0,0.0
8244,2021-02-15 20:45:00,0.0,0.3,91.0,0.5,0.0,0.0,0.0,5.7,805.25,0,276.216,,,,,0.581,0,0.0
8245,2021-02-15 21:00:00,0.0,0.5,92.3,0.75,0.0,0.0,0.0,5.85,805.231,0,271.808,,,,-3.832,0.581,0,0.0
8246,2021-02-15 21:15:00,0.0,0.6,93.0,1.0,0.0,0.0,0.0,5.9,805.141,0,271.862,,,,,0.58,0,0.0
8247,2021-02-15 21:30:00,0.0,0.5,93.0,1.0,0.0,0.0,0.0,5.85,805.052,0,271.916,,,,,0.58,0,0.0
8248,2021-02-15 21:45:00,0.0,0.2,92.3,0.5,0.0,0.0,0.0,5.7,804.962,0,271.97,,,,,0.58,0,0.0
8249,2021-02-15 22:00:00,0.0,0.25,93.0,1.0,0.0,0.0,0.0,5.8,804.872,0,272.024,,,,-3.182,0.58,0,0.0
8250,2021-02-15 22:15:00,0.0,0.4,93.0,1.5,0.0,0.0,0.0,5.8,804.853,0,275.65,,,,,0.58,0,0.0
8251,2021-02-15 22:30:00,0.0,0.65,94.05,1.25,0.0,0.0,0.0,6.0,804.834,0,279.275,,,,,0.58,0,0.0
8252,2021-02-15 22:45:00,0.0,0.8,93.7,1.0,0.0,0.0,0.0,6.1,804.816,0,282.901,,,,,0.58,0,0.0
8253,2021-02-15 23:00:00,0.0,0.85,94.05,0.25,0.0,0.0,0.0,6.1,804.797,0,286.527,,,,-3.577,0.58,0,0.0
8254,2021-02-15 23:15:00,0.0,0.9,95.1,1.0,0.0,0.0,0.0,6.2,804.709,0,288.03,,,,,0.58,0,0.0
8255,2021-02-15 23:30:00,0.0,1.05,94.75,1.0,0.0,0.0,0.0,6.2,804.62,0,289.534,,,,,0.579,0,0.0
8256,2021-02-15 23:45:00,0.0,1.1,95.1,1.0,0.0,0.0,0.0,6.3,804.532,0,291.038,,,,,0.579,0,0.0
8257,2021-02-16 00:00:00,0.0,1.15,95.1,0.75,0.0,0.0,0.0,6.3,804.444,0,292.541,,,,-3.074,0.579,0,0.0
8258,2021-02-16 00:15:00,0.0,1.3,95.1,1.0,0.0,0.0,0.0,6.4,804.433,0,290.694,,,,,0.579,0,0.0
8259,2021-02-16 00:30:00,0.0,1.3,95.8,1.8,0.0,0.0,0.0,6.45,804.422,0,288.848,,,,,0.579,0,0.0
8260,2021-02-16 00:45:00,0.0,1.4,96.5,1.0,0.0,0.0,0.0,6.5,804.412,0,287.001,,,,,0.579,0,0.0
8261,2021-02-16 01:00:00,0.0,1.55,95.8,1.3,0.0,0.0,0.0,6.55,804.401,0,285.155,,,,-2.829,0.579,0,0.0
8262,2021-02-16 01:15:00,0.0,1.6,95.8,2.1,0.0,0.0,0.0,6.6,804.277,0,287.427,,,,,0.579,0,0.0
8263,2021-02-16 01:30:00,0.0,1.65,95.8,1.8,0.0,0.0,0.0,6.6,804.154,0,289.7,,,,,0.579,0,0.0
8264,2021-02-16 01:45:00,0.0,1.7,95.8,1.0,0.0,0.0,0.0,6.6,804.031,0,291.972,,,,,0.578,0,0.0
8265,2021-02-16 02:00:00,0.0,1.65,96.15,2.1,0.0,0.0,0.0,6.65,803.907,0,294.244,,,,-3.175,0.578,0,0.0
8266,2021-02-16 02:15:00,0.0,1.7,96.5,1.0,0.0,0.0,0.0,6.7,803.83,0,293.77,,,,,0.578,0,0.0
8267,2021-02-16 02:30:00,0.0,1.8,95.8,1.25,0.0,0.0,0.0,6.7,803.752,0,293.297,,,,,0.578,0,0.0
8268,2021-02-16 02:45:00,0.0,1.8,95.8,1.5,0.0,0.0,0.0,6.7,803.674,0,292.824,,,,,0.578,0,0.0
8269,2021-02-16 03:00:00,0.0,1.8,96.15,2.1,0.0,0.0,0.0,6.7,803.597,0,292.35,,,,-3.061,0.578,0,0.0
8270,2021-02-16 03:15:00,0.0,1.8,96.5,1.0,0.0,0.0,0.0,6.7,803.512,0,293.3,,,,,0.578,0,0.0
8271,2021-02-16 03:30:00,0.0,1.8,95.8,1.8,0.0,0.0,0.0,6.7,803.428,0,294.25,,,,,0.578,0,0.0
8272,2021-02-16 03:45:00,0.0,1.7,96.5,1.0,0.0,0.0,0.0,6.7,803.343,0,295.201,,,,,0.578,0,0.0
8273,2021-02-16 04:00:00,0.0,1.8,95.8,1.5,0.0,0.0,0.0,6.7,803.258,0,296.151,,,,-1.819,0.578,0,0.0
8274,2021-02-16 04:15:00,0.0,1.7,96.5,2.1,0.0,0.0,0.0,6.7,803.215,0,294.301,,,,,0.577,0,0.0
8275,2021-02-16 04:30:00,0.0,1.7,96.5,0.5,0.0,0.0,0.0,6.7,803.172,0,292.451,,,,,0.577,0,0.0
8276,2021-02-16 04:45:00,0.0,1.7,96.5,0.5,0.0,0.0,0.0,6.7,803.129,0,290.6,,,,,0.577,0,0.0
8277,2021-02-16 05:00:00,0.0,1.7,95.8,1.0,0.0,0.0,0.0,6.6,803.086,0,288.75,,,,-1.214,0.577,0,0.0
8278,2021-02-16 05:15:00,0.0,1.6,95.8,1.0,0.0,0.0,0.0,6.6,803.006,0,289.302,,,,,0.577,0,0.0
8279,2021-02-16 05:30:00,0.0,1.6,95.8,1.25,0.0,0.0,0.0,6.6,802.926,0,289.854,,,,,0.577,0,0.0
8280,2021-02-16 05:45:00,0.0,1.7,95.8,1.0,0.0,0.0,0.0,6.6,802.847,0,290.406,,,,,0.577,0,0.0
8281,2021-02-16 06:00:00,0.0,1.7,96.15,0.75,0.0,0.0,0.0,6.65,802.767,0,290.958,,,,-1.31,0.577,0,0.0
8282,2021-02-16 06:15:00,0.0,1.8,95.8,1.5,0.022,1.128,0.0,6.7,802.765,0,292.096,,,,,0.577,0,0.0
8283,2021-02-16 06:30:00,0.0,1.8,97.2,1.55,0.045,2.256,0.0,6.8,802.762,0,293.235,,,,,0.576,0,0.0
8284,2021-02-16 06:45:00,0.031,1.9,97.2,2.1,0.068,3.383,0.0,6.8,802.76,0,294.374,,,,,0.576,0,0.0
8285,2021-02-16 07:00:00,0.073,1.9,97.2,1.8,0.09,4.511,0.0,6.8,802.758,0,295.512,,,,-1.501,0.576,0,0.0
8286,2021-02-16 07:15:00,0.114,2.1,96.5,1.5,1.746,17.496,0.0,6.9,802.686,0,294.62,,,,,0.576,0,0.0
8287,2021-02-16 07:30:00,0.154,2.15,97.2,1.25,3.402,30.48,0.0,6.95,802.614,0,293.729,,,,,0.576,0,0.0
8288,2021-02-16 07:45:00,0.193,2.4,97.2,2.1,5.059,43.465,0.0,7.1,802.541,0,292.838,,,,,0.576,0,0.0
8289,2021-02-16 08:00:00,0.231,2.8,97.2,1.25,6.715,56.45,0.0,7.25,802.469,0,291.946,,,,-1.302,0.576,0,0.0
8290,2021-02-16 08:15:00,0.267,3.1,97.2,0.5,18.147,73.283,0.0,7.4,802.405,0,289.518,,,,,0.576,0,0.0
8291,2021-02-16 08:30:00,0.302,3.4,97.2,1.0,29.578,90.116,0.0,7.55,802.341,0,287.089,,,,,0.576,0,0.0
8292,2021-02-16 08:45:00,0.335,3.6,96.5,1.5,41.01,106.95,0.0,7.6,802.277,0,284.66,,,,,0.575,0,0.0
8293,2021-02-16 09:00:00,0.367,3.8,97.2,1.5,52.442,123.783,0.0,7.75,802.213,0,282.232,,,,-1.011,0.575,0,0.0
8294,2021-02-16 09:15:00,0.396,4.1,96.5,1.5,79.84,137.268,0.0,7.9,802.132,0,276.913,,,,,0.575,0,0.0
8295,2021-02-16 09:30:00,0.423,4.4,96.85,1.25,107.237,150.752,0.0,8.1,802.05,0,271.594,,,,,0.575,0,0.0
8296,2021-02-16 09:45:00,0.448,4.7,95.9,1.5,134.634,164.236,0.0,8.2,801.969,0,266.274,,,,,0.575,0,0.0
8297,2021-02-16 10:00:00,0.471,4.95,95.25,0.25,162.032,177.721,0.0,8.25,801.888,0,260.955,,,,-0.67,0.575,0,0.0
8298,2021-02-16 10:15:00,0.49,5.4,94.6,1.5,184.035,185.328,0.0,8.5,801.81,0,259.943,,,,,0.575,0,0.0
8299,2021-02-16 10:30:00,0.507,6.1,92.35,0.0,206.038,192.936,0.0,8.7,801.733,0,258.932,,,,,0.575,0,0.0
8300,2021-02-16 10:45:00,0.521,6.8,90.1,0.5,228.041,200.543,0.0,8.9,801.655,0,257.92,,,,,0.575,0,0.0
8301,2021-02-16 11:00:00,0.532,7.5,86.2,0.5,250.044,208.15,0.0,8.95,801.577,0,256.909,,,,-0.897,0.575,0,0.0
8302,2021-02-16 11:15:00,0.539,7.9,83.0,1.0,282.914,194.743,0.0,8.8,801.478,0,251.982,,,,,0.574,0,0.0
8303,2021-02-16 11:30:00,0.543,8.05,81.35,0.5,315.784,181.336,0.0,8.75,801.38,0,247.056,,,,,0.574,0,0.0
8304,2021-02-16 11:45:00,0.544,8.2,80.8,0.5,348.654,167.928,0.0,8.8,801.281,0,242.13,,,,,0.574,0,0.0
8305,2021-02-16 12:00:00,0.542,8.4,78.6,0.75,381.524,154.521,0.0,8.65,801.182,0,237.203,,,,2.677,0.574,0,0.0
8306,2021-02-16 12:15:00,0.536,8.8,77.0,0.0,387.767,146.284,0.0,8.7,801.049,0,236.795,,,,,0.574,0,0.0
8307,2021-02-16 12:30:00,0.527,9.0,76.55,0.75,394.01,138.047,0.0,8.75,800.916,0,236.386,,,,,0.574,0,0.0
8308,2021-02-16 12:45:00,0.514,8.9,76.0,0.5,400.254,129.811,0.0,8.7,800.783,0,235.978,,,,,0.574,0,0.0
8309,2021-02-16 13:00:00,0.499,8.5,75.9,1.8,406.497,121.574,0.0,8.4,800.65,0,235.57,,,,2.216,0.574,0,0.0
8310,2021-02-16 13:15:00,0.481,7.8,79.6,0.5,388.086,121.239,0.0,8.4,800.592,0,235.886,,,,,0.574,0,0.0
8311,2021-02-16 13:30:00,0.46,7.45,81.25,0.5,369.675,120.904,0.0,8.4,800.534,0,236.202,,,,,0.573,0,0.0
8312,2021-02-16 13:45:00,0.436,7.2,82.9,0.0,351.264,120.57,0.0,8.4,800.477,0,236.518,,,,,0.573,0,0.0
8313,2021-02-16 14:00:00,0.41,7.0,83.2,0.5,332.853,120.235,0.0,8.35,800.419,0,236.834,,,,-0.842,0.573,0,0.0
8314,2021-02-16 14:15:00,0.382,6.8,82.9,0.5,291.88,125.812,0.0,8.2,800.237,0,237.895,,,,,0.573,0,0.0
8315,2021-02-16 14:30:00,0.351,6.55,83.45,0.25,250.908,131.388,0.0,8.1,800.054,0,238.956,,,,,0.573,0,0.0
8316,2021-02-16 14:45:00,0.319,6.4,83.4,0.0,209.935,136.965,0.0,8.0,799.872,0,240.016,,,,,0.573,0,0.0
8317,2021-02-16 15:00:00,0.285,6.35,82.8,0.5,168.962,142.542,0.0,7.9,799.69,0,241.077,,,,-1.944,0.573,0,0.0
8318,2021-02-16 15:15:00,0.249,6.2,81.1,1.0,143.198,131.574,0.0,7.7,799.591,0,240.712,,,,,0.573,0,0.0
8319,2021-02-16 15:30:00,0.212,6.25,80.2,1.0,117.434,120.607,0.0,7.6,799.492,0,240.348,,,,,0.573,0,0.0
8320,2021-02-16 15:45:00,0.174,6.7,77.8,1.0,91.67,109.639,0.0,7.6,799.392,0,239.984,,,,,0.573,0,0.0
8321,2021-02-16 16:00:00,0.134,6.95,76.75,1.8,65.906,98.671,0.0,7.65,799.293,0,239.619,,,,-1.718,0.572,0,0.0
8322,2021-02-16 16:15:00,0.093,6.6,77.8,2.1,51.984,79.99,0.0,7.6,799.221,0,237.763,,,,,0.572,0,0.0
8323,2021-02-16 16:30:00,0.052,5.85,79.05,1.8,38.062,61.308,0.0,7.3,799.15,0,235.907,,,,,0.572,0,0.0
8324,2021-02-16 16:45:00,0.01,5.4,78.7,2.1,24.139,42.627,0.0,7.1,799.078,0,234.051,,,,,0.572,0,0.0
8325,2021-02-16 17:00:00,0.0,6.3,75.55,2.6,10.217,23.946,0.0,7.25,799.006,0,232.195,,,,-2.409,0.572,0,0.0
8326,2021-02-16 17:15:00,0.0,7.1,71.5,2.1,7.663,17.96,0.0,7.2,799.004,0,231.202,,,,,0.572,0,0.0
8327,2021-02-16 17:30:00,0.0,7.0,72.0,1.8,5.108,11.973,0.0,7.2,799.002,0,230.209,,,,,0.572,0,0.0
8328,2021-02-16 17:45:00,0.0,6.1,78.2,1.0,2.554,5.986,0.0,7.4,799.001,0,229.216,,,,,0.572,0,0.0
8329,2021-02-16 18:00:00,0.0,5.15,81.8,0.5,0.0,0.0,0.0,7.25,798.999,0,228.223,,,,-3.336,0.572,0,0.0
8330,2021-02-16 18:15:00,0.0,4.4,84.4,0.0,0.0,0.0,0.0,7.1,799.052,0,227.212,,,,,0.571,0,0.0
8331,2021-02-16 18:30:00,0.0,3.75,85.8,1.5,0.0,0.0,0.0,6.9,799.105,0,226.2,,,,,0.571,0,0.0
8332,2021-02-16 18:45:00,0.0,3.3,88.0,1.5,0.0,0.0,0.0,6.8,799.158,0,225.188,,,,,0.571,0,0.0
8333,2021-02-16 19:00:00,0.0,3.1,88.9,1.25,0.0,0.0,0.0,6.8,799.211,0,224.177,,,,-4.107,0.571,0,0.0
8334,2021-02-16 19:15:00,0.0,2.8,90.5,1.5,0.0,0.0,0.0,6.8,799.115,0,226.228,,,,,0.571,0,0.0
8335,2021-02-16 19:30:00,0.0,2.65,90.45,1.0,0.0,0.0,0.0,6.7,799.019,0,228.279,,,,,0.571,0,0.0
8336,2021-02-16 19:45:00,0.0,2.6,91.1,1.0,0.0,0.0,0.0,6.7,798.923,0,230.33,,,,,0.571,0,0.0
8337,2021-02-16 20:00:00,0.0,2.55,90.8,1.25,0.0,0.0,0.0,6.7,798.827,0,232.381,,,,-4.344,0.571,0,0.0
8338,2021-02-16 20:15:00,0.0,2.4,91.1,1.5,0.0,0.0,0.0,6.6,798.856,0,231.239,,,,,0.571,0,0.0
8339,2021-02-16 20:30:00,0.0,2.3,91.1,1.55,0.0,0.0,0.0,6.6,798.884,0,230.098,,,,,0.571,0,0.0
8340,2021-02-16 20:45:00,0.0,2.3,89.8,1.5,0.0,0.0,0.0,6.5,798.913,0,228.956,,,,,0.57,0,0.0
8341,2021-02-16 21:00:00,0.0,2.35,90.75,1.5,0.0,0.0,0.0,6.6,798.942,0,227.814,,,,-3.809,0.57,0,0.0
8342,2021-02-16 21:15:00,0.0,2.5,89.8,1.0,0.0,0.0,0.0,6.6,798.931,0,229.943,,,,,0.57,0,0.0
8343,2021-02-16 21:30:00,0.0,2.5,89.8,0.75,0.0,0.0,0.0,6.6,798.92,0,232.072,,,,,0.57,0,0.0
8344,2021-02-16 21:45:00,0.0,2.5,89.8,1.0,0.0,0.0,0.0,6.6,798.909,0,234.201,,,,,0.57,0,0.0
8345,2021-02-16 22:00:00,0.0,2.65,89.15,1.0,0.0,0.0,0.0,6.6,798.898,0,236.33,,,,-4.009,0.57,0,0.0
8346,2021-02-16 22:15:00,0.0,2.6,89.2,1.0,0.0,0.0,0.0,6.6,798.866,0,244.666,,,,,0.57,0,0.0
8347,2021-02-16 22:30:00,0.0,2.45,89.2,1.0,0.0,0.0,0.0,6.5,798.834,0,253.001,,,,,0.57,0,0.0
8348,2021-02-16 22:45:00,0.0,2.4,89.2,1.0,0.0,0.0,0.0,6.5,798.803,0,261.336,,,,,0.57,0,0.0
8349,2021-02-16 23:00:00,0.0,2.4,89.2,1.25,0.0,0.0,0.0,6.5,798.771,0,269.672,,,,-3.374,0.569,0,0.0
8350,2021-02-16 23:15:00,0.0,2.4,89.2,1.0,0.0,0.0,0.0,6.5,798.777,0,273.119,,,,,0.569,0,0.0
8351,2021-02-16 23:30:00,0.0,2.65,87.9,1.25,0.0,0.0,0.0,6.5,798.782,0,276.566,,,,,0.569,0,0.0
8352,2021-02-16 23:45:00,0.0,2.7,87.9,1.0,0.0,0.0,0.0,6.5,798.788,0,280.014,,,,,0.569,0,0.0
8353,2021-02-17 00:00:00,0.0,2.7,87.3,1.0,0.0,0.0,0.0,6.5,798.794,0,283.461,,,,-3.336,0.569,0,0.0
8354,2021-02-17 00:15:00,0.0,2.7,87.3,1.0,0.0,0.0,0.0,6.5,798.782,0,285.434,,,,,0.569,0,0.0
8355,2021-02-17 00:30:00,0.0,2.7,87.6,1.55,0.0,0.0,0.0,6.5,798.77,0,287.406,,,,,0.569,0,0.0
8356,2021-02-17 00:45:00,0.0,2.7,89.8,1.0,0.0,0.0,0.0,6.7,798.759,0,289.379,,,,,0.569,0,0.0
8357,2021-02-17 01:00:00,0.0,2.45,90.45,0.5,0.0,0.0,0.0,6.6,798.747,0,291.352,,,,-2.865,0.569,0,0.0
8358,2021-02-17 01:15:00,0.0,2.3,91.1,0.0,0.0,0.0,0.0,6.6,798.742,0,292.027,,,,,0.569,0,0.0
8359,2021-02-17 01:30:00,0.0,2.15,91.7,1.25,0.0,0.0,0.0,6.55,798.736,0,292.702,,,,,0.568,0,0.0
8360,2021-02-17 01:45:00,0.0,2.1,92.4,0.5,0.0,0.0,0.0,6.6,798.73,0,293.378,,,,,0.568,0,0.0
8361,2021-02-17 02:00:00,0.0,2.15,93.75,1.0,0.0,0.0,0.0,6.7,798.725,0,294.053,,,,-3.347,0.568,0,0.0
